company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,accountspayable,accountsreceivable,aoci,capitalleaseobligations,cashandequivalents,commonequity,currentdeferredrevenue,grossppe,intangibleassets,longtermdebt,longterminvestments,netinventory,netppe,noncontrollinginterests,noncurrentdeferredrevenue,noncurrentdeferredtaxassets,noncurrentdeferredtaxliabilities,noncurrentnotereceivables,notereceivable,othercurrentassets,othercurrentliabilities,othernoncurrentassets,othernoncurrentliabilities,othernoncurrentnonoperatingassets,othernoncurrentnonoperatingliabilities,redeemablenoncontrollinginterest,retainedearnings,shorttermdebt,shortterminvestments,totalassets,totalcommonequity,totalcurrentassets,totalcurrentliabilities,totalequity,totalequityandnoncontrollinginterests,totalliabilities,totalliabilitiesandequity,totalnoncurrentassets,totalnoncurrentliabilities,totalpreferredequity,treasurystock
Ford Motor Co,F,20S05OYHG0MQM4VUIC57,37996,2015.0,Q3,,2015-09-30,2015-10-27 13:10:57+00:00,22386000000.0,,-20442000000.0,,14686000000.0,21354000000.0,42513000000.0,,,126425000000.0,3505000000.0,9496000000.0,30137000000.0,19000000.0,,11434000000.0,529000000.0,,112115000000.0,13373000000.0,,7524000000.0,,,,94000000.0,27489000000.0,,17161000000.0,219431000000.0,27424000000.0,166831000000.0,64899000000.0,27465000000.0,27484000000.0,191853000000.0,219431000000.0,22463000000.0,126954000000.0,,-977000000.0
Ford Motor Co,F,20S05OYHG0MQM4VUIC57,37996,2015.0,Q2,,2015-06-30,2015-07-28 11:48:20+00:00,21844000000.0,,-20260000000.0,,12897000000.0,21317000000.0,,,,123526000000.0,3469000000.0,9438000000.0,30750000000.0,21000000.0,43649000000.0,12497000000.0,578000000.0,,108969000000.0,12666000000.0,,6954000000.0,,,,93000000.0,26175000000.0,,18405000000.0,216045000000.0,26293000000.0,162375000000.0,21844000000.0,26334000000.0,26355000000.0,189597000000.0,216045000000.0,22920000000.0,167753000000.0,,-939000000.0
Ford Motor Co,F,20S05OYHG0MQM4VUIC57,37996,2015.0,Q1,,2015-03-31,2015-04-28 11:46:33+00:00,22366000000.0,,-20406000000.0,,12368000000.0,21273000000.0,41644000000.0,,,122776000000.0,3628000000.0,9519000000.0,29612000000.0,27000000.0,,12939000000.0,525000000.0,,103081000000.0,13005000000.0,,7490000000.0,,,,89000000.0,24887000000.0,,20732000000.0,212374000000.0,24906000000.0,158705000000.0,64010000000.0,24947000000.0,24974000000.0,187311000000.0,212374000000.0,24057000000.0,123301000000.0,,-848000000.0
Ford Motor Co,F,20S05OYHG0MQM4VUIC57,37996,2016.0,FY,,2016-12-31,2018-02-08 11:41:16+00:00,21296000000.0,11102000000.0,-7013000000.0,,15905000000.0,21671000000.0,0.0,,,142970000000.0,3304000000.0,8898000000.0,32072000000.0,17000000.0,,9705000000.0,691000000.0,78753000000.0,46266000000.0,3368000000.0,19316000000.0,5656000000.0,24395000000.0,,,96000000.0,15634000000.0,0.0,22922000000.0,237951000000.0,29170000000.0,108461000000.0,40612000000.0,29170000000.0,29187000000.0,208668000000.0,237951000000.0,97418000000.0,168056000000.0,,-1122000000.0
Ford Motor Co,F,20S05OYHG0MQM4VUIC57,37996,2016.0,Q3,,2016-09-30,2016-10-27 12:20:41+00:00,22384000000.0,10029000000.0,-6046000000.0,,13340000000.0,21639000000.0,,,,89951000000.0,3795000000.0,10219000000.0,32257000000.0,15000000.0,,9475000000.0,577000000.0,78810000000.0,45550000000.0,3552000000.0,22003000000.0,7111000000.0,23652000000.0,,,96000000.0,17013000000.0,44801000000.0,20825000000.0,234963000000.0,31484000000.0,103515000000.0,89188000000.0,31484000000.0,31499000000.0,203368000000.0,234963000000.0,99191000000.0,114180000000.0,,-1122000000.0
Ford Motor Co,F,20S05OYHG0MQM4VUIC57,37996,2016.0,Q2,,2016-06-30,2016-07-28 13:16:14+00:00,23084000000.0,10728000000.0,-5976000000.0,,17063000000.0,21587000000.0,,,,95053000000.0,3349000000.0,9829000000.0,31940000000.0,13000000.0,,9822000000.0,552000000.0,76895000000.0,47860000000.0,3053000000.0,21463000000.0,6905000000.0,23416000000.0,,,95000000.0,16652000000.0,44861000000.0,22234000000.0,239678000000.0,31141000000.0,110767000000.0,89408000000.0,31141000000.0,31154000000.0,208429000000.0,239678000000.0,96971000000.0,119021000000.0,,-1122000000.0
Ford Motor Co,F,20S05OYHG0MQM4VUIC57,37996,2016.0,Q1,,2016-03-31,2016-04-28 12:09:12+00:00,22072000000.0,11252000000.0,-6046000000.0,,15917000000.0,21454000000.0,,,,140995000000.0,3820000000.0,9770000000.0,31164000000.0,16000000.0,43949000000.0,10579000000.0,556000000.0,28234000000.0,94280000000.0,,,8716000000.0,,,,95000000.0,15278000000.0,,23556000000.0,237288000000.0,29564000000.0,154775000000.0,22072000000.0,29605000000.0,29621000000.0,207572000000.0,237288000000.0,51349000000.0,185500000000.0,,-1122000000.0
Ford Motor Co,F,20S05OYHG0MQM4VUIC57,37996,2017.0,FY,,2017-12-31,2019-02-21 16:10:10+00:00,23282000000.0,10599000000.0,-6959000000.0,,18492000000.0,21884000000.0,,,,102067000000.0,3085000000.0,11176000000.0,35327000000.0,28000000.0,,10762000000.0,815000000.0,56182000000.0,52210000000.0,3889000000.0,19697000000.0,36339000000.0,24711000000.0,,,98000000.0,21906000000.0,51621000000.0,20435000000.0,258496000000.0,35578000000.0,116801000000.0,94600000000.0,35578000000.0,35606000000.0,222792000000.0,258496000000.0,106368000000.0,127593000000.0,,-1253000000.0
Ford Motor Co,F,20S05OYHG0MQM4VUIC57,37996,2017.0,Q3,,2017-09-30,2017-10-26 11:35:06+00:00,23566000000.0,10277000000.0,-6759000000.0,,17589000000.0,21845000000.0,,,,97938000000.0,3344000000.0,11263000000.0,34760000000.0,25000000.0,,10359000000.0,804000000.0,54323000000.0,49541000000.0,3570000000.0,19612000000.0,35755000000.0,24819000000.0,,,97000000.0,19405000000.0,51174000000.0,20492000000.0,251273000000.0,33238000000.0,112732000000.0,94352000000.0,33238000000.0,33263000000.0,217913000000.0,251273000000.0,103781000000.0,123561000000.0,,-1253000000.0
Ford Motor Co,F,20S05OYHG0MQM4VUIC57,37996,2017.0,Q2,,2017-06-30,2017-07-26 12:17:15+00:00,23568000000.0,10159000000.0,-6716000000.0,,16223000000.0,21776000000.0,,,,95236000000.0,3241000000.0,11092000000.0,33794000000.0,18000000.0,,10145000000.0,735000000.0,80148000000.0,49888000000.0,3291000000.0,19958000000.0,6602000000.0,24840000000.0,,,97000000.0,18437000000.0,50773000000.0,22886000000.0,247469000000.0,32244000000.0,113539000000.0,94299000000.0,32244000000.0,32262000000.0,215110000000.0,247469000000.0,100136000000.0,120811000000.0,,-1253000000.0
Ford Motor Co,F,20S05OYHG0MQM4VUIC57,37996,2017.0,Q1,,2017-03-31,2017-04-27 12:23:59+00:00,23257000000.0,10685000000.0,-6929000000.0,,17823000000.0,21678000000.0,,,,96720000000.0,3642000000.0,10535000000.0,32668000000.0,22000000.0,,10055000000.0,749000000.0,78608000000.0,48605000000.0,3414000000.0,18790000000.0,5893000000.0,24583000000.0,,,97000000.0,16992000000.0,49257000000.0,22166000000.0,244094000000.0,30619000000.0,113228000000.0,91304000000.0,30619000000.0,30641000000.0,213356000000.0,244094000000.0,98198000000.0,122052000000.0,,-1122000000.0
Ford Motor Co,F,20S05OYHG0MQM4VUIC57,37996,2018.0,FY,,2018-12-31,2020-02-05 12:01:22+00:00,21520000000.0,11195000000.0,-7366000000.0,11233000000.0,16718000000.0,22047000000.0,,36178000000.0,,600000000.0,84663000000.0,11220000000.0,36178000000.0,34000000.0,,10412000000.0,597000000.0,2709000000.0,54353000000.0,3930000000.0,53493000000.0,7929000000.0,88887000000.0,,23588000000.0,100000000.0,22668000000.0,20556000000.0,17233000000.0,256540000000.0,35932000000.0,114649000000.0,95569000000.0,35932000000.0,35966000000.0,220474000000.0,256540000000.0,105713000000.0,124905000000.0,,-1417000000.0
Ford Motor Co,F,20S05OYHG0MQM4VUIC57,37996,2018.0,Q3,,2018-09-30,2018-10-24 19:14:10+00:00,23273000000.0,11244000000.0,-7429000000.0,,18562000000.0,22052000000.0,,35762000000.0,,102668000000.0,2858000000.0,12810000000.0,35762000000.0,29000000.0,,10553000000.0,602000000.0,57043000000.0,50818000000.0,3629000000.0,20714000000.0,37907000000.0,24228000000.0,,,99000000.0,23384000000.0,50763000000.0,17780000000.0,258966000000.0,36590000000.0,114843000000.0,94750000000.0,36590000000.0,36619000000.0,222248000000.0,258966000000.0,108361000000.0,127498000000.0,,-1417000000.0
Ford Motor Co,F,20S05OYHG0MQM4VUIC57,37996,2018.0,Q2,,2018-06-30,2018-07-25 19:41:30+00:00,22743000000.0,11026000000.0,-7204000000.0,,16828000000.0,21994000000.0,,35580000000.0,,101959000000.0,3087000000.0,12565000000.0,35580000000.0,28000000.0,,10371000000.0,584000000.0,56351000000.0,51354000000.0,3604000000.0,21234000000.0,37665000000.0,24107000000.0,,,99000000.0,22993000000.0,50884000000.0,19648000000.0,258079000000.0,36441000000.0,115025000000.0,94861000000.0,36441000000.0,36469000000.0,221511000000.0,258079000000.0,107474000000.0,126650000000.0,,-1342000000.0
Ford Motor Co,F,20S05OYHG0MQM4VUIC57,37996,2018.0,Q1,,2018-03-31,2018-04-25 19:38:26+00:00,25480000000.0,12386000000.0,-6669000000.0,,17940000000.0,21882000000.0,,36118000000.0,,105351000000.0,3213000000.0,12371000000.0,36118000000.0,36000000.0,,10637000000.0,622000000.0,57121000000.0,54680000000.0,3756000000.0,21415000000.0,36877000000.0,24845000000.0,,,98000000.0,22529000000.0,52983000000.0,22131000000.0,267230000000.0,36400000000.0,123264000000.0,99878000000.0,36400000000.0,36436000000.0,230696000000.0,267230000000.0,107848000000.0,130818000000.0,,-1342000000.0
Ford Motor Co,F,20S05OYHG0MQM4VUIC57,37996,2019.0,Q2,,2019-06-30,2019-07-24 19:05:43+00:00,22980000000.0,10941000000.0,-7436000000.0,,22117000000.0,22111000000.0,,29798000000.0,36581000000.0,103213000000.0,2637000000.0,12437000000.0,29798000000.0,39000000.0,,10153000000.0,469000000.0,53875000000.0,53756000000.0,3169000000.0,75354000000.0,10789000000.0,127245000000.0,,,0.0,22769000000.0,52851000000.0,15931000000.0,262184000000.0,36056000000.0,118351000000.0,98334000000.0,36097000000.0,36136000000.0,226048000000.0,262184000000.0,114035000000.0,127714000000.0,41000000.0,-1388000000.0
Ford Motor Co,F,20S05OYHG0MQM4VUIC57,37996,2019.0,Q1,,2019-03-31,2019-04-25 20:29:16+00:00,23325000000.0,12016000000.0,-7501000000.0,,20848000000.0,22067000000.0,,36145000000.0,,102612000000.0,2605000000.0,12333000000.0,36145000000.0,36000000.0,,10316000000.0,647000000.0,54332000000.0,55444000000.0,3672000000.0,21364000000.0,9459000000.0,24216000000.0,,,135000000.0,23226000000.0,54548000000.0,16882000000.0,234052000000.0,36398000000.0,121195000000.0,99237000000.0,36398000000.0,36434000000.0,226712000000.0,263281000000.0,76712000000.0,127475000000.0,,-1394000000.0
