company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,amortizationexpense,depreciationexpense,divestitures,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromdiscontinuedfinancingactivities,netcashfromdiscontinuedinvestingactivities,netcashfromdiscontinuedoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,othernetchangesincash,paymentofdividends,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofinvestments,saleofplantpropertyandequipment
Ford Motor Co,F,20S05OYHG0MQM4VUIC57,37996,2009.0,Q1,2009-01-01,2009-03-31,2010-05-07 13:14:03+00:00,-343000000.0,,,166000000.0,-310000000.0,0.0,0.0,15410000000.0,-4901000000.0,665000000.0,4016000000.0,0.0,0.0,0.0,-4901000000.0,665000000.0,4016000000.0,-1160000000.0,,,0.0,0.0,9711000000.0,-630000000.0,,-28034000000.0,-1069000000.0,-20311000000.0,0.0,20234000000.0,
Ford Motor Co,F,20S05OYHG0MQM4VUIC57,37996,2010.0,FY,2010-01-01,2010-12-31,2012-02-21 15:45:59+00:00,0.0,,,3736000000.0,-106000000.0,,2678000000.0,160584000000.0,95994000000.0,572063000000.0,31799000000.0,,,,95994000000.0,572063000000.0,31799000000.0,-12178000000.0,,,31799000000.0,13304000000.0,74974000000.0,-711928000000.0,,-159000000.0,-2455000000.0,-80572000000.0,,461209000000.0,34758000000.0
Ford Motor Co,F,20S05OYHG0MQM4VUIC57,37996,2010.0,Q4,2010-10-01,2010-12-31,,456000000.0,,,2418000000.0,84000000.0,,1448000000.0,134775000000.0,109564000000.0,571443000000.0,21561000000.0,,,,109564000000.0,571443000000.0,21561000000.0,-9276000000.0,,,,13304000000.0,45973000000.0,-711928000000.0,,100765000000.0,491000000.0,-39963000000.0,,386582000000.0,34758000000.0
Ford Motor Co,F,20S05OYHG0MQM4VUIC57,37996,2010.0,Q3TTM,2009-10-01,2010-09-30,,-799000000.0,,,1320000000.0,-260000000.0,,1410000000.0,36160000000.0,-21829000000.0,4443000000.0,25715000000.0,,,,-21829000000.0,4443000000.0,10085000000.0,-7561000000.0,,,-15630000000.0,-2574000000.0,37395000000.0,,,-122841000000.0,-3614000000.0,-56825000000.0,,92982000000.0,
Ford Motor Co,F,20S05OYHG0MQM4VUIC57,37996,2010.0,Q3,2010-07-01,2010-09-30,,-456000000.0,,,1318000000.0,510000000.0,,388000000.0,10488000000.0,-2397000000.0,-2224000000.0,3781000000.0,,,,-2397000000.0,-2224000000.0,3781000000.0,-330000000.0,,,,,9323000000.0,,,-33999000000.0,-919000000.0,-13273000000.0,,22509000000.0,
Ford Motor Co,F,20S05OYHG0MQM4VUIC57,37996,2010.0,Q3YTD,2010-01-01,2010-09-30,2011-11-04 12:14:42+00:00,-456000000.0,,,1318000000.0,-190000000.0,,1230000000.0,25809000000.0,-13570000000.0,620000000.0,10238000000.0,,,,-13570000000.0,620000000.0,10238000000.0,-2902000000.0,,,,,29001000000.0,,,-100924000000.0,-2946000000.0,-40609000000.0,,74627000000.0,
Ford Motor Co,F,20S05OYHG0MQM4VUIC57,37996,2010.0,Q2YTD,2010-01-01,2010-06-30,2011-08-05 12:01:58+00:00,,,,0.0,-700000000.0,,842000000.0,15321000000.0,-11173000000.0,2844000000.0,6457000000.0,,,,-11173000000.0,2844000000.0,6457000000.0,-2572000000.0,,,,,19678000000.0,,,-66925000000.0,-2027000000.0,-27336000000.0,,52118000000.0,
Ford Motor Co,F,20S05OYHG0MQM4VUIC57,37996,2010.0,Q2TTM,2009-07-01,2010-06-30,,,,,211000000.0,-542000000.0,,1641000000.0,36052000000.0,-20872000000.0,3767000000.0,12567000000.0,,,,-20872000000.0,3767000000.0,12567000000.0,-5080000000.0,,,,-2574000000.0,39666000000.0,,,-121057000000.0,-4040000000.0,-55991000000.0,,88987000000.0,
Ford Motor Co,F,20S05OYHG0MQM4VUIC57,37996,2010.0,Q2,2010-04-01,2010-06-30,,,,,,-424000000.0,,312000000.0,6415000000.0,-11061000000.0,1677000000.0,3774000000.0,,,,-11061000000.0,1677000000.0,3774000000.0,-6034000000.0,,,,,10156000000.0,,,-41605000000.0,-959000000.0,-17788000000.0,,34085000000.0,
Ford Motor Co,F,20S05OYHG0MQM4VUIC57,37996,2010.0,Q1,2010-01-01,2010-03-31,2011-05-10 16:46:52+00:00,,,,,-276000000.0,,530000000.0,8906000000.0,-112000000.0,1167000000.0,2683000000.0,0.0,0.0,0.0,-112000000.0,1167000000.0,2683000000.0,3462000000.0,,,0.0,0.0,9522000000.0,,,-25320000000.0,-1068000000.0,-9548000000.0,,18033000000.0,
Ford Motor Co,F,20S05OYHG0MQM4VUIC57,37996,2010.0,Q1TTM,2009-04-01,2010-03-31,,,,,216000000.0,488000000.0,,2980000000.0,39489000000.0,-18041000000.0,7121000000.0,14144000000.0,,,,-18041000000.0,7121000000.0,14144000000.0,3712000000.0,,,,-2574000000.0,39309000000.0,,,-101878000000.0,-4058000000.0,-57936000000.0,,73532000000.0,
Ford Motor Co,F,20S05OYHG0MQM4VUIC57,37996,2011.0,FY,2011-01-01,2011-12-31,2013-02-19 07:12:51+00:00,0.0,,,804000000.0,-318000000.0,,0.0,164294000000.0,152513000000.0,421261000000.0,21557000000.0,,,,152513000000.0,421261000000.0,21557000000.0,4686000000.0,,,21557000000.0,0.0,66998000000.0,-590327000000.0,0.0,-706000000.0,-5168000000.0,-11781000000.0,0.0,350747000000.0,8586000000.0
Ford Motor Co,F,20S05OYHG0MQM4VUIC57,37996,2011.0,Q4,2011-10-01,2011-12-31,,,,,654000000.0,-246000000.0,,,137593000000.0,161727000000.0,420270000000.0,11538000000.0,,,,161727000000.0,420270000000.0,11538000000.0,2962000000.0,,,,,40997000000.0,-590327000000.0,,83809000000.0,-2033000000.0,24134000000.0,,288257000000.0,8586000000.0
Ford Motor Co,F,20S05OYHG0MQM4VUIC57,37996,2011.0,Q3TTM,2010-10-01,2011-09-30,,456000000.0,,,2568000000.0,12000000.0,,1448000000.0,161476000000.0,100350000000.0,572434000000.0,31580000000.0,,,,100350000000.0,572434000000.0,31580000000.0,-7552000000.0,,,,13304000000.0,71974000000.0,-711928000000.0,,16250000000.0,-2644000000.0,-75878000000.0,,449072000000.0,34758000000.0
Ford Motor Co,F,20S05OYHG0MQM4VUIC57,37996,2011.0,Q3,2011-07-01,2011-09-30,,,,,6000000.0,-704000000.0,,,7414000000.0,-2209000000.0,-1832000000.0,3793000000.0,,,,-2209000000.0,-1832000000.0,3793000000.0,-952000000.0,,,,,8967000000.0,,,-25399000000.0,-1113000000.0,-9623000000.0,,15707000000.0,
Ford Motor Co,F,20S05OYHG0MQM4VUIC57,37996,2011.0,Q3YTD,2011-01-01,2011-09-30,2012-11-02 11:33:11+00:00,0.0,,,150000000.0,-72000000.0,,,26701000000.0,-9214000000.0,991000000.0,10019000000.0,,,,-9214000000.0,991000000.0,10019000000.0,1724000000.0,,,,,26001000000.0,,0.0,-84515000000.0,-3135000000.0,-35915000000.0,0.0,62490000000.0,
Ford Motor Co,F,20S05OYHG0MQM4VUIC57,37996,2011.0,Q2TTM,2010-07-01,2011-06-30,,,,,3880000000.0,1226000000.0,,1836000000.0,164550000000.0,100162000000.0,572042000000.0,31568000000.0,,,,100162000000.0,572042000000.0,31568000000.0,-6930000000.0,,,,13304000000.0,72330000000.0,-711928000000.0,,7650000000.0,-2450000000.0,-79528000000.0,,455874000000.0,34758000000.0
Ford Motor Co,F,20S05OYHG0MQM4VUIC57,37996,2011.0,Q2,2011-04-01,2011-06-30,,,,,144000000.0,228000000.0,,,9370000000.0,-3723000000.0,-4071000000.0,3729000000.0,,,,-3723000000.0,-4071000000.0,3729000000.0,-3837000000.0,,,,,8443000000.0,,,-31854000000.0,-1093000000.0,-13093000000.0,,20289000000.0,
Ford Motor Co,F,20S05OYHG0MQM4VUIC57,37996,2011.0,Q2YTD,2011-01-01,2011-06-30,2012-08-03 11:11:00+00:00,,,,144000000.0,632000000.0,,,19287000000.0,-7005000000.0,2823000000.0,6226000000.0,,,,-7005000000.0,2823000000.0,6226000000.0,2676000000.0,,,,,17034000000.0,,0.0,-59116000000.0,-2022000000.0,-26292000000.0,0.0,46783000000.0,
Ford Motor Co,F,20S05OYHG0MQM4VUIC57,37996,2011.0,Q1TTM,2010-04-01,2011-03-31,,,,,3736000000.0,574000000.0,,2148000000.0,161595000000.0,92824000000.0,577790000000.0,31613000000.0,,,,92824000000.0,577790000000.0,31613000000.0,-9127000000.0,,,,13304000000.0,74043000000.0,-711928000000.0,,-2101000000.0,-2316000000.0,-84223000000.0,,469670000000.0,34758000000.0
Ford Motor Co,F,20S05OYHG0MQM4VUIC57,37996,2011.0,Q1,2011-01-01,2011-03-31,2012-05-04 11:53:31+00:00,,,,0.0,404000000.0,,,9917000000.0,-3282000000.0,6894000000.0,2497000000.0,,,,-3282000000.0,6894000000.0,2497000000.0,6513000000.0,,,,,8591000000.0,,0.0,-27262000000.0,-929000000.0,-13199000000.0,0.0,26494000000.0,
Ford Motor Co,F,20S05OYHG0MQM4VUIC57,37996,2012.0,FY,2012-01-01,2012-12-31,2014-02-18 14:09:05+00:00,0.0,,,514000000.0,102000000.0,,,67606000000.0,6284000000.0,-26718000000.0,17354000000.0,,,,6284000000.0,-26718000000.0,17354000000.0,-2978000000.0,,,17354000000.0,-925000000.0,68253000000.0,,-1526000000.0,-266771000000.0,-16464000000.0,-58621000000.0,-250000000.0,187750000000.0,
Ford Motor Co,F,20S05OYHG0MQM4VUIC57,37996,2012.0,Q4,2012-10-01,2012-12-31,,,,,258000000.0,112000000.0,,,42172000000.0,6666000000.0,-14095000000.0,7948000000.0,,,,6666000000.0,-14095000000.0,7948000000.0,631000000.0,,,,-925000000.0,44701000000.0,,-954000000.0,-170824000000.0,-12861000000.0,-33469000000.0,-158000000.0,124631000000.0,
Ford Motor Co,F,20S05OYHG0MQM4VUIC57,37996,2012.0,Q3TTM,2011-10-01,2012-09-30,,,,,910000000.0,-256000000.0,,,163027000000.0,161345000000.0,407647000000.0,20944000000.0,,,,161345000000.0,407647000000.0,20944000000.0,-647000000.0,,,,,64549000000.0,-590327000000.0,-572000000.0,-12138000000.0,-5636000000.0,-1018000000.0,-92000000.0,351376000000.0,8586000000.0
Ford Motor Co,F,20S05OYHG0MQM4VUIC57,37996,2012.0,Q3,2012-07-01,2012-09-30,,,,,192000000.0,120000000.0,,,5229000000.0,-35000000.0,-5074000000.0,3427000000.0,,,,-35000000.0,-5074000000.0,3427000000.0,-1562000000.0,,,,,7808000000.0,,-191000000.0,-39963000000.0,-1319000000.0,-5040000000.0,-33000000.0,28208000000.0,
Ford Motor Co,F,20S05OYHG0MQM4VUIC57,37996,2012.0,Q3YTD,2012-01-01,2012-09-30,2013-10-31 11:37:29+00:00,,,,256000000.0,-10000000.0,,,25434000000.0,-382000000.0,-12623000000.0,9406000000.0,,,,-382000000.0,-12623000000.0,9406000000.0,-3609000000.0,,,,,23552000000.0,,-572000000.0,-95947000000.0,-3603000000.0,-25152000000.0,-92000000.0,63119000000.0,
Ford Motor Co,F,20S05OYHG0MQM4VUIC57,37996,2012.0,Q2TTM,2011-07-01,2012-06-30,,,,,724000000.0,-1080000000.0,,,165212000000.0,159171000000.0,410889000000.0,21310000000.0,,,,159171000000.0,410889000000.0,21310000000.0,-37000000.0,,,,,65708000000.0,-590327000000.0,-381000000.0,2426000000.0,-5430000000.0,-5601000000.0,-59000000.0,338875000000.0,8586000000.0
Ford Motor Co,F,20S05OYHG0MQM4VUIC57,37996,2012.0,Q2,2012-04-01,2012-06-30,,,,,59000000.0,-292000000.0,,,9803000000.0,-717000000.0,-3038000000.0,3904000000.0,,,,-717000000.0,-3038000000.0,3904000000.0,-143000000.0,,,,,7925000000.0,,-191000000.0,-27038000000.0,-1191000000.0,-10297000000.0,-32000000.0,17207000000.0,
Ford Motor Co,F,20S05OYHG0MQM4VUIC57,37996,2012.0,Q2YTD,2012-01-01,2012-06-30,2013-07-31 11:29:24+00:00,0.0,,,64000000.0,-130000000.0,,,20205000000.0,-347000000.0,-7549000000.0,5979000000.0,,,,-347000000.0,-7549000000.0,5979000000.0,-2047000000.0,,,,,15744000000.0,,-381000000.0,-55984000000.0,-2284000000.0,-20112000000.0,-59000000.0,34911000000.0,
Ford Motor Co,F,20S05OYHG0MQM4VUIC57,37996,2012.0,Q1TTM,2011-04-01,2012-03-31,,,,,809000000.0,-560000000.0,,,164779000000.0,156165000000.0,409856000000.0,21135000000.0,,,,156165000000.0,409856000000.0,21135000000.0,-3731000000.0,,,,,66226000000.0,-590327000000.0,-190000000.0,-2390000000.0,-5332000000.0,-8397000000.0,-27000000.0,341957000000.0,8586000000.0
Ford Motor Co,F,20S05OYHG0MQM4VUIC57,37996,2012.0,Q1,2012-01-01,2012-03-31,2013-05-01 11:57:24+00:00,0.0,,,5000000.0,162000000.0,,,10402000000.0,370000000.0,-4511000000.0,2075000000.0,,,,370000000.0,-4511000000.0,2075000000.0,-1904000000.0,,,,,7819000000.0,,-190000000.0,-28946000000.0,-1093000000.0,-9815000000.0,-27000000.0,17704000000.0,
Ford Motor Co,F,20S05OYHG0MQM4VUIC57,37996,2013.0,FY,2013-01-01,2013-12-31,2016-02-11 08:13:33+00:00,,,6544000000.0,,-37000000.0,467000000.0,,40800000000.0,8133000000.0,-19731000000.0,10444000000.0,,,,8133000000.0,-19731000000.0,10444000000.0,-1191000000.0,11946000000.0,11946000000.0,-8513000000.0,,34156000000.0,,-1574000000.0,-166032000000.0,-6597000000.0,-30880000000.0,-213000000.0,118742000000.0,
Ford Motor Co,F,20S05OYHG0MQM4VUIC57,37996,2013.0,Q4,2013-10-01,2013-12-31,,,,,,21000000.0,,,11600000000.0,3791000000.0,-4411000000.0,315000000.0,,,,3791000000.0,-4411000000.0,315000000.0,-284000000.0,0.0,,,,8794000000.0,,-395000000.0,-35535000000.0,-1938000000.0,-7365000000.0,-49000000.0,24268000000.0,
Ford Motor Co,F,20S05OYHG0MQM4VUIC57,37996,2013.0,Q3TTM,2012-10-01,2013-09-30,,,,,258000000.0,54000000.0,,,71372000000.0,11008000000.0,-29415000000.0,18077000000.0,,,,11008000000.0,-29415000000.0,18077000000.0,-276000000.0,,,,-925000000.0,70063000000.0,,-2133000000.0,-301321000000.0,-17520000000.0,-56984000000.0,-322000000.0,219105000000.0,
Ford Motor Co,F,20S05OYHG0MQM4VUIC57,37996,2013.0,Q3,2013-07-01,2013-09-30,,,,,-9000000.0,140000000.0,,,8753000000.0,1667000000.0,-4257000000.0,3840000000.0,,,,1667000000.0,-4257000000.0,3840000000.0,1390000000.0,,,,,8601000000.0,,-394000000.0,-38764000000.0,-1582000000.0,-6615000000.0,-77000000.0,27497000000.0,
Ford Motor Co,F,20S05OYHG0MQM4VUIC57,37996,2013.0,Q3YTD,2013-01-01,2013-09-30,2014-10-31 11:26:10+00:00,,,,,-58000000.0,,,29200000000.0,4342000000.0,-15320000000.0,10129000000.0,,,,4342000000.0,-15320000000.0,10129000000.0,-907000000.0,,,,,25362000000.0,,-1179000000.0,-130497000000.0,-4659000000.0,-23515000000.0,-164000000.0,94474000000.0,
Ford Motor Co,F,20S05OYHG0MQM4VUIC57,37996,2013.0,Q2TTM,2012-07-01,2013-06-30,,,,,459000000.0,34000000.0,,,67848000000.0,9306000000.0,-30232000000.0,17664000000.0,,,,9306000000.0,-30232000000.0,17664000000.0,-3228000000.0,,,,-925000000.0,69270000000.0,,-1930000000.0,-302520000000.0,-17257000000.0,-55409000000.0,-278000000.0,219816000000.0,
Ford Motor Co,F,20S05OYHG0MQM4VUIC57,37996,2013.0,Q2,2013-04-01,2013-06-30,,,,,,-32000000.0,,,9102000000.0,708000000.0,-7212000000.0,6078000000.0,,,,708000000.0,-7212000000.0,6078000000.0,-458000000.0,,,,,8340000000.0,,-393000000.0,-42174000000.0,-1594000000.0,-7924000000.0,-77000000.0,28216000000.0,
Ford Motor Co,F,20S05OYHG0MQM4VUIC57,37996,2013.0,Q2YTD,2013-01-01,2013-06-30,2014-07-31 11:43:21+00:00,,,,9000000.0,-198000000.0,,,20447000000.0,2675000000.0,-11063000000.0,6289000000.0,,,,2675000000.0,-11063000000.0,6289000000.0,-2297000000.0,,,,,16761000000.0,,-785000000.0,-91733000000.0,-3077000000.0,-16900000000.0,-87000000.0,66977000000.0,
Ford Motor Co,F,20S05OYHG0MQM4VUIC57,37996,2013.0,Q1TTM,2012-04-01,2013-03-31,,,,,518000000.0,-226000000.0,,,68549000000.0,7881000000.0,-26058000000.0,15490000000.0,,,,7881000000.0,-26058000000.0,15490000000.0,-2913000000.0,,,,-925000000.0,68855000000.0,,-1728000000.0,-287384000000.0,-16854000000.0,-57782000000.0,-233000000.0,208807000000.0,
Ford Motor Co,F,20S05OYHG0MQM4VUIC57,37996,2013.0,Q1,2013-01-01,2013-03-31,2014-05-01 14:32:11+00:00,,,,9000000.0,-166000000.0,,,11345000000.0,1967000000.0,-3851000000.0,211000000.0,,,,1967000000.0,-3851000000.0,211000000.0,-1839000000.0,,,,,8421000000.0,,-392000000.0,-49559000000.0,-1483000000.0,-8976000000.0,-10000000.0,38761000000.0,
Ford Motor Co,F,20S05OYHG0MQM4VUIC57,37996,2014.0,FY,2014-01-01,2014-12-31,2017-02-09 08:44:28+00:00,,,7423000000.0,,-517000000.0,1803000000.0,,40068000000.0,3423000000.0,-21124000000.0,14507000000.0,,,,3423000000.0,-21124000000.0,14507000000.0,-3711000000.0,1230000000.0,1230000000.0,4051000000.0,,36161000000.0,,-1952000000.0,-100367000000.0,-7463000000.0,-32729000000.0,-1964000000.0,50545000000.0,
Ford Motor Co,F,20S05OYHG0MQM4VUIC57,37996,2014.0,Q4,2014-10-01,2014-12-31,,,,,,-211000000.0,,,8925000000.0,1010000000.0,-5530000000.0,2168000000.0,,,,1010000000.0,-5530000000.0,2168000000.0,-2563000000.0,0.0,,,,8397000000.0,,-482000000.0,-23165000000.0,-2154000000.0,-7433000000.0,,11392000000.0,
Ford Motor Co,F,20S05OYHG0MQM4VUIC57,37996,2014.0,Q3YTD,2014-01-01,2014-09-30,2015-10-27 13:10:57+00:00,,,,,-306000000.0,,,31143000000.0,2413000000.0,-15594000000.0,12339000000.0,,,,2413000000.0,-15594000000.0,12339000000.0,-1148000000.0,,,,,27764000000.0,,-1470000000.0,-77202000000.0,-5309000000.0,-25296000000.0,-1964000000.0,39153000000.0,
Ford Motor Co,F,20S05OYHG0MQM4VUIC57,37996,2014.0,Q3TTM,2013-10-01,2014-09-30,,,,,,-285000000.0,,,42743000000.0,6204000000.0,-20005000000.0,12654000000.0,,,,6204000000.0,-20005000000.0,12654000000.0,-1432000000.0,0.0,,,,36558000000.0,,-1865000000.0,-112737000000.0,-7247000000.0,-32661000000.0,-2013000000.0,63421000000.0,
Ford Motor Co,F,20S05OYHG0MQM4VUIC57,37996,2014.0,Q3,2014-07-01,2014-09-30,,,,,,-324000000.0,,,8379000000.0,611000000.0,-3909000000.0,5369000000.0,,,,611000000.0,-3909000000.0,5369000000.0,1747000000.0,,,,,9363000000.0,,-483000000.0,-26118000000.0,-1881000000.0,-6183000000.0,-1102000000.0,14727000000.0,
Ford Motor Co,F,20S05OYHG0MQM4VUIC57,37996,2014.0,Q2YTD,2014-01-01,2014-06-30,2015-07-28 11:48:20+00:00,,,,,18000000.0,,,22764000000.0,1802000000.0,-11685000000.0,6970000000.0,,,,1802000000.0,-11685000000.0,6970000000.0,-2895000000.0,,,,,18401000000.0,,-987000000.0,-51084000000.0,-3428000000.0,-19113000000.0,-862000000.0,24426000000.0,
Ford Motor Co,F,20S05OYHG0MQM4VUIC57,37996,2014.0,Q2TTM,2013-07-01,2014-06-30,,,,,-9000000.0,179000000.0,,,43117000000.0,7260000000.0,-20353000000.0,11125000000.0,,,,7260000000.0,-20353000000.0,11125000000.0,-1789000000.0,0.0,,,,35796000000.0,,-1776000000.0,-125383000000.0,-6948000000.0,-33093000000.0,-988000000.0,76191000000.0,
Ford Motor Co,F,20S05OYHG0MQM4VUIC57,37996,2014.0,Q2,2014-04-01,2014-06-30,,,,,,49000000.0,,,10973000000.0,-186000000.0,-6023000000.0,4750000000.0,,,,-186000000.0,-6023000000.0,4750000000.0,-1410000000.0,,,,,9318000000.0,,-494000000.0,-24075000000.0,-1912000000.0,-9803000000.0,-862000000.0,10646000000.0,
Ford Motor Co,F,20S05OYHG0MQM4VUIC57,37996,2014.0,Q1,2014-01-01,2014-03-31,2015-04-28 11:46:33+00:00,,,,,-31000000.0,,,11791000000.0,1988000000.0,-5662000000.0,2220000000.0,,,,1988000000.0,-5662000000.0,2220000000.0,-1485000000.0,,,,,9083000000.0,,-493000000.0,-27009000000.0,-1516000000.0,-9310000000.0,,13780000000.0,
Ford Motor Co,F,20S05OYHG0MQM4VUIC57,37996,2014.0,Q1TTM,2013-04-01,2014-03-31,,,,,-9000000.0,98000000.0,,,41246000000.0,8154000000.0,-21542000000.0,12453000000.0,,,,8154000000.0,-21542000000.0,12453000000.0,-837000000.0,0.0,,,,34818000000.0,,-1675000000.0,-143482000000.0,-6630000000.0,-31214000000.0,-203000000.0,93761000000.0,
Ford Motor Co,F,20S05OYHG0MQM4VUIC57,37996,2015.0,FY,2015-01-01,2015-12-31,2018-02-08 11:41:16+00:00,,-27000000.0,7993000000.0,,-815000000.0,5160000000.0,,50506000000.0,14266000000.0,-26162000000.0,16226000000.0,,,,14266000000.0,-26162000000.0,16226000000.0,3515000000.0,7371000000.0,7371000000.0,-4271000000.0,,38630000000.0,,-2380000000.0,-98496000000.0,-7196000000.0,-33731000000.0,-129000000.0,40900000000.0,
Ford Motor Co,F,20S05OYHG0MQM4VUIC57,37996,2015.0,Q4,2015-10-01,2015-12-31,,,,,,-193000000.0,,,13786000000.0,7129000000.0,-9498000000.0,2148000000.0,,,,7129000000.0,-9498000000.0,2148000000.0,-414000000.0,0.0,,,,9581000000.0,,-595000000.0,-25241000000.0,-1838000000.0,-6062000000.0,,8000000000.0,
Ford Motor Co,F,20S05OYHG0MQM4VUIC57,37996,2015.0,Q3YTD,2015-01-01,2015-09-30,2016-10-27 12:20:41+00:00,,,,,-622000000.0,,,36720000000.0,7137000000.0,-16664000000.0,14078000000.0,,,,7137000000.0,-16664000000.0,14078000000.0,3929000000.0,,,,,29049000000.0,,-1785000000.0,-73255000000.0,-5358000000.0,-27669000000.0,-129000000.0,32900000000.0,
