company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,amortizationexpense,cashincometaxespaid,cashinterestpaid,depreciationexpense,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofinvestments,saleofplantpropertyandequipment
Synopsys Inc,SNPS,QG7T915N9S0NY5UKNE63,883241,2010.0,Q2,2010-02-01,2010-04-30,,-127745000.0,,,,24566000.0,-2166000.0,6757000.0,65077000.0,,39475000.0,-76013000.0,81645000.0,39475000.0,-76013000.0,81645000.0,42941000.0,39549000.0,39549000.0,10773000.0,,,-73110000.0,-6446000.0,-602000.0,-25000000.0,131288000.0,
Synopsys Inc,SNPS,QG7T915N9S0NY5UKNE63,883241,2010.0,Q1,2009-11-01,2010-01-31,2011-03-02 16:46:10+00:00,-3127000.0,,,,25652000.0,1322000.0,-220620000.0,8133000.0,,-17868000.0,-13160000.0,-45417000.0,-17868000.0,-13160000.0,-45417000.0,-75123000.0,132786000.0,132786000.0,16765000.0,,,-58638000.0,-8757000.0,-744000.0,-25257000.0,57362000.0,
Synopsys Inc,SNPS,QG7T915N9S0NY5UKNE63,883241,2011.0,Q4,2011-08-01,2011-10-31,,-35633000.0,,36577000.0,69000.0,31591000.0,-233000.0,-13532000.0,42354000.0,,-57868000.0,-49734000.0,73026000.0,-57868000.0,-49734000.0,73026000.0,-34809000.0,39942000.0,39942000.0,15025000.0,,,-34774000.0,-15125000.0,-36000.0,-100186000.0,35798000.0,
Synopsys Inc,SNPS,QG7T915N9S0NY5UKNE63,883241,2011.0,FY,2010-11-01,2011-10-31,2013-12-19 21:47:48+00:00,-41015000.0,,36577000.0,69000.0,128550000.0,5792000.0,32867000.0,162180000.0,,-277619000.0,-88819000.0,440316000.0,-277619000.0,-88819000.0,440316000.0,79670000.0,221364000.0,221364000.0,57535000.0,,,-127385000.0,-60230000.0,-4628000.0,-435171000.0,139811000.0,
Synopsys Inc,SNPS,QG7T915N9S0NY5UKNE63,883241,2011.0,Q3YTD,2010-11-01,2011-07-31,2012-08-31 16:39:18+00:00,-5382000.0,,,,96959000.0,6025000.0,46399000.0,119826000.0,0.0,-219751000.0,-39085000.0,367290000.0,-219751000.0,-39085000.0,367290000.0,114479000.0,181422000.0,181422000.0,42510000.0,,,-92611000.0,-45105000.0,-4592000.0,-334985000.0,104013000.0,
Synopsys Inc,SNPS,QG7T915N9S0NY5UKNE63,883241,2011.0,Q3TTM,2010-08-01,2011-07-31,,-368530000.0,,18673000.0,171000.0,126388000.0,16439000.0,74616000.0,177914000.0,,-221188000.0,-252988000.0,464182000.0,-221188000.0,-252988000.0,464182000.0,6445000.0,206823000.0,206823000.0,56355000.0,,,-126562000.0,-57471000.0,-4675000.0,-394427000.0,299575000.0,
Synopsys Inc,SNPS,QG7T915N9S0NY5UKNE63,883241,2011.0,Q3,2011-05-01,2011-07-31,,-1862000.0,,,,31961000.0,5384000.0,213468000.0,10983000.0,,-92299000.0,-27666000.0,310435000.0,-92299000.0,-27666000.0,310435000.0,195854000.0,52082000.0,52082000.0,12924000.0,,,-43176000.0,-22993000.0,-3282000.0,-100000000.0,40365000.0,
Synopsys Inc,SNPS,QG7T915N9S0NY5UKNE63,883241,2011.0,Q2YTD,2010-11-01,2011-04-30,2012-06-01 19:07:43+00:00,-3520000.0,,,,64998000.0,641000.0,-167069000.0,108843000.0,0.0,-127452000.0,-11419000.0,56855000.0,-127452000.0,-11419000.0,56855000.0,-81375000.0,129340000.0,129340000.0,29586000.0,,,-49435000.0,-22112000.0,-1310000.0,-234985000.0,63648000.0,
Synopsys Inc,SNPS,QG7T915N9S0NY5UKNE63,883241,2011.0,Q2TTM,2010-05-01,2011-04-30,,-373477000.0,,18673000.0,171000.0,115981000.0,16038000.0,-5996000.0,180962000.0,,-192121000.0,-160979000.0,361663000.0,-192121000.0,-160979000.0,361663000.0,24601000.0,194068000.0,194068000.0,57610000.0,,,-161202000.0,-48984000.0,-3656000.0,-369427000.0,422684000.0,
Synopsys Inc,SNPS,QG7T915N9S0NY5UKNE63,883241,2011.0,Q2,2011-02-01,2011-04-30,,-779000.0,,,,33322000.0,4036000.0,-30829000.0,56379000.0,,-114264000.0,7160000.0,96488000.0,-114264000.0,7160000.0,96488000.0,-6580000.0,81114000.0,81114000.0,12881000.0,,,-25478000.0,-11182000.0,-655000.0,-169988000.0,44599000.0,
Synopsys Inc,SNPS,QG7T915N9S0NY5UKNE63,883241,2011.0,Q1,2010-11-01,2011-01-31,2012-03-06 17:21:11+00:00,-2741000.0,,,,31676000.0,-3395000.0,-136240000.0,52464000.0,,-13188000.0,-18579000.0,-39633000.0,-13188000.0,-18579000.0,-39633000.0,-74795000.0,48226000.0,48226000.0,16705000.0,,,-23957000.0,-10930000.0,-655000.0,-64997000.0,19049000.0,
Synopsys Inc,SNPS,QG7T915N9S0NY5UKNE63,883241,2011.0,Q1TTM,2010-02-01,2011-01-31,,-500443000.0,,18673000.0,171000.0,107225000.0,9836000.0,31590000.0,189660000.0,,-38382000.0,-244152000.0,346820000.0,-38382000.0,-244152000.0,346820000.0,74122000.0,152503000.0,152503000.0,55502000.0,,,-208834000.0,-44248000.0,-3603000.0,-224439000.0,509373000.0,
Synopsys Inc,SNPS,QG7T915N9S0NY5UKNE63,883241,2012.0,Q4,2012-08-01,2012-10-31,,-385671000.0,,49208000.0,1961000.0,41764000.0,3056000.0,11970000.0,47340000.0,,38765000.0,-408138000.0,102932000.0,38765000.0,-408138000.0,102932000.0,-263385000.0,29081000.0,29081000.0,20117000.0,,,,-22467000.0,-8575000.0,,,
Synopsys Inc,SNPS,QG7T915N9S0NY5UKNE63,883241,2012.0,FY,2011-11-01,2012-10-31,2014-12-12 21:47:39+00:00,-970089000.0,,49208000.0,1961000.0,156840000.0,-5128000.0,71856000.0,175896000.0,250000000.0,243488000.0,-879123000.0,486068000.0,243488000.0,-879123000.0,486068000.0,-154695000.0,182402000.0,182402000.0,74970000.0,,0.0,-18179000.0,-57493000.0,-142408000.0,-40000000.0,166638000.0,0.0
Synopsys Inc,SNPS,QG7T915N9S0NY5UKNE63,883241,2012.0,Q3YTD,2011-11-01,2012-07-31,2013-08-30 16:27:22+00:00,-584418000.0,,,,115076000.0,-8184000.0,59886000.0,128556000.0,250000000.0,204723000.0,-470985000.0,383136000.0,204723000.0,-470985000.0,383136000.0,108690000.0,153321000.0,153321000.0,54853000.0,,,-18179000.0,-35026000.0,-133833000.0,-40000000.0,166638000.0,0.0
Synopsys Inc,SNPS,QG7T915N9S0NY5UKNE63,883241,2012.0,Q3TTM,2011-08-01,2012-07-31,,-620051000.0,,36577000.0,69000.0,146667000.0,-8417000.0,46354000.0,170910000.0,250000000.0,146855000.0,-520719000.0,456162000.0,146855000.0,-520719000.0,456162000.0,73881000.0,193263000.0,193263000.0,69878000.0,,,-52953000.0,-50151000.0,-133869000.0,-140186000.0,202436000.0,
Synopsys Inc,SNPS,QG7T915N9S0NY5UKNE63,883241,2012.0,Q3,2012-05-01,2012-07-31,,-19890000.0,,,,40214000.0,-1808000.0,161913000.0,17376000.0,,-93413000.0,-33286000.0,295680000.0,-93413000.0,-33286000.0,295680000.0,167173000.0,75656000.0,75656000.0,17897000.0,,,,-13902000.0,-110789000.0,,506000.0,
Synopsys Inc,SNPS,QG7T915N9S0NY5UKNE63,883241,2012.0,Q2YTD,2011-11-01,2012-04-30,2013-05-31 17:28:39+00:00,-564528000.0,,,,74862000.0,-6376000.0,-102027000.0,111180000.0,250000000.0,298136000.0,-437699000.0,87456000.0,298136000.0,-437699000.0,87456000.0,-58483000.0,77665000.0,77665000.0,36956000.0,,,-18179000.0,-21124000.0,-23044000.0,-40000000.0,166132000.0,0.0
Synopsys Inc,SNPS,QG7T915N9S0NY5UKNE63,883241,2012.0,Q2TTM,2011-05-01,2012-04-30,,-602023000.0,,36577000.0,69000.0,138414000.0,-1225000.0,97909000.0,164517000.0,250000000.0,147969000.0,-515099000.0,470917000.0,147969000.0,-515099000.0,470917000.0,102562000.0,169689000.0,169689000.0,64905000.0,,,-96129000.0,-59242000.0,-26362000.0,-240186000.0,242295000.0,
Synopsys Inc,SNPS,QG7T915N9S0NY5UKNE63,883241,2012.0,Q2,2012-02-01,2012-04-30,,-558905000.0,,,,42897000.0,-3445000.0,42695000.0,70074000.0,250000000.0,298111000.0,-436185000.0,126774000.0,298111000.0,-436185000.0,126774000.0,-14745000.0,20971000.0,20971000.0,20211000.0,,,,-9373000.0,-21963000.0,,132093000.0,
Synopsys Inc,SNPS,QG7T915N9S0NY5UKNE63,883241,2012.0,Q1,2011-11-01,2012-01-31,2013-03-01 21:02:16+00:00,-5623000.0,,,,31965000.0,-2931000.0,-144722000.0,41106000.0,,25000.0,-1514000.0,-39318000.0,25000.0,-1514000.0,-39318000.0,-43738000.0,56694000.0,56694000.0,16745000.0,,,-18179000.0,-11751000.0,-1081000.0,-40000000.0,34039000.0,
Synopsys Inc,SNPS,QG7T915N9S0NY5UKNE63,883241,2012.0,Q1TTM,2011-02-01,2012-01-31,,-43897000.0,,36577000.0,69000.0,128839000.0,6256000.0,24385000.0,150822000.0,,-264406000.0,-71754000.0,440631000.0,-264406000.0,-71754000.0,440631000.0,110727000.0,229832000.0,229832000.0,57575000.0,,,-121607000.0,-61051000.0,-5054000.0,-410174000.0,154801000.0,
Synopsys Inc,SNPS,QG7T915N9S0NY5UKNE63,883241,2013.0,Q4,2013-08-01,2013-10-31,,,,31326000.0,1761000.0,45648000.0,2487000.0,72571000.0,41385000.0,,-45755000.0,-17996000.0,191335000.0,-45755000.0,-17996000.0,191335000.0,130071000.0,56890000.0,56890000.0,16226000.0,,,,-18763000.0,-12123000.0,-75017000.0,767000.0,
Synopsys Inc,SNPS,QG7T915N9S0NY5UKNE63,883241,2013.0,FY,2012-11-01,2013-10-31,2014-12-12 21:47:39+00:00,0.0,,31326000.0,1761000.0,187404000.0,-10582000.0,-5244000.0,131914000.0,0.0,-97985000.0,-66079000.0,496705000.0,-97985000.0,-66079000.0,496705000.0,322059000.0,247800000.0,247800000.0,66745000.0,,0.0,0.0,-69068000.0,-40879000.0,-189020000.0,989000.0,2000000.0
Synopsys Inc,SNPS,QG7T915N9S0NY5UKNE63,883241,2013.0,Q3TTM,2012-08-01,2013-07-31,,-385671000.0,,49208000.0,1961000.0,183520000.0,-10013000.0,-65845000.0,137869000.0,,-13465000.0,-456221000.0,408302000.0,-13465000.0,-456221000.0,408302000.0,-71397000.0,219991000.0,219991000.0,70636000.0,,,,-72772000.0,-37331000.0,-114003000.0,222000.0,2000000.0
Synopsys Inc,SNPS,QG7T915N9S0NY5UKNE63,883241,2013.0,Q3,2013-05-01,2013-07-31,,,,,,47602000.0,-1364000.0,146689000.0,15336000.0,,-31270000.0,-19092000.0,263078000.0,-31270000.0,-19092000.0,263078000.0,211352000.0,52297000.0,52297000.0,16490000.0,,,,-19092000.0,-11605000.0,-35001000.0,,
Synopsys Inc,SNPS,QG7T915N9S0NY5UKNE63,883241,2013.0,Q3YTD,2012-11-01,2013-07-31,2014-08-25 20:46:15+00:00,0.0,,,,141756000.0,-13069000.0,-77815000.0,90529000.0,0.0,-52230000.0,-48083000.0,305370000.0,-52230000.0,-48083000.0,305370000.0,191988000.0,190910000.0,190910000.0,50519000.0,,0.0,,-50305000.0,-28756000.0,-114003000.0,222000.0,2000000.0
Synopsys Inc,SNPS,QG7T915N9S0NY5UKNE63,883241,2013.0,Q2YTD,2012-11-01,2013-04-30,2013-05-31 17:28:39+00:00,0.0,,,,94154000.0,-11705000.0,-224504000.0,75193000.0,0.0,-20960000.0,-28991000.0,42292000.0,-20960000.0,-28991000.0,42292000.0,-19364000.0,138613000.0,138613000.0,34029000.0,,,0.0,-31213000.0,-17151000.0,-79002000.0,222000.0,2000000.0
Synopsys Inc,SNPS,QG7T915N9S0NY5UKNE63,883241,2013.0,Q2TTM,2012-05-01,2013-04-30,,-405561000.0,,49208000.0,1961000.0,176132000.0,-10457000.0,-50621000.0,139909000.0,,-75608000.0,-470415000.0,440904000.0,-75608000.0,-470415000.0,440904000.0,-115576000.0,243350000.0,243350000.0,72043000.0,,,,-67582000.0,-136515000.0,-79002000.0,728000.0,2000000.0
Synopsys Inc,SNPS,QG7T915N9S0NY5UKNE63,883241,2013.0,Q2,2013-02-01,2013-04-30,,,,,,47090000.0,-4348000.0,3703000.0,59578000.0,,15457000.0,-14186000.0,133730000.0,15457000.0,-14186000.0,133730000.0,130653000.0,68691000.0,68691000.0,14246000.0,,,,-16408000.0,-9123000.0,-34998000.0,222000.0,2000000.0
Synopsys Inc,SNPS,QG7T915N9S0NY5UKNE63,883241,2013.0,Q1,2012-11-01,2013-01-31,2013-03-01 21:02:16+00:00,0.0,,,,47064000.0,-7357000.0,-228207000.0,15615000.0,,-36417000.0,-14805000.0,-91438000.0,-36417000.0,-14805000.0,-91438000.0,-150017000.0,69922000.0,69922000.0,19783000.0,,,0.0,-14805000.0,-8028000.0,-44004000.0,0.0,
Synopsys Inc,SNPS,QG7T915N9S0NY5UKNE63,883241,2013.0,Q1TTM,2012-02-01,2013-01-31,,-964466000.0,,49208000.0,1961000.0,171939000.0,-9554000.0,-11629000.0,150405000.0,250000000.0,207046000.0,-892414000.0,433948000.0,207046000.0,-892414000.0,433948000.0,-260974000.0,195630000.0,195630000.0,78008000.0,,,,-60547000.0,-149355000.0,-44004000.0,132599000.0,
Synopsys Inc,SNPS,QG7T915N9S0NY5UKNE63,883241,2014.0,FY,2013-11-01,2014-10-31,2016-12-09 19:54:04+00:00,-394623000.0,,40741000.0,1904000.0,192826000.0,-16693000.0,27812000.0,103730000.0,200000000.0,-73689000.0,-497250000.0,550953000.0,-73689000.0,-497250000.0,550953000.0,-36679000.0,259124000.0,259124000.0,71191000.0,-21647000.0,-3488000.0,0.0,-106913000.0,-236025000.0,-119747000.0,7774000.0,
Synopsys Inc,SNPS,QG7T915N9S0NY5UKNE63,883241,2014.0,Q4,2014-08-01,2014-10-31,,-21110000.0,,40741000.0,1904000.0,52076000.0,-12012000.0,52181000.0,58394000.0,,-11031000.0,-67153000.0,172912000.0,-11031000.0,-67153000.0,172912000.0,82716000.0,62455000.0,62455000.0,7062000.0,-21647000.0,-488000.0,,-46016000.0,-7778000.0,-40000000.0,461000.0,
Synopsys Inc,SNPS,QG7T915N9S0NY5UKNE63,883241,2014.0,Q3TTM,2013-08-01,2014-07-31,,-373513000.0,,31326000.0,1761000.0,186398000.0,-2194000.0,48202000.0,86721000.0,200000000.0,-108413000.0,-448093000.0,569376000.0,-108413000.0,-448093000.0,569376000.0,10676000.0,253559000.0,253559000.0,80355000.0,,-3000000.0,,-79660000.0,-240370000.0,-154764000.0,8080000.0,
Synopsys Inc,SNPS,QG7T915N9S0NY5UKNE63,883241,2014.0,Q3YTD,2013-11-01,2014-07-31,2015-08-24 17:02:08+00:00,-373513000.0,,,,140750000.0,-4681000.0,-24369000.0,45336000.0,200000000.0,-62658000.0,-430097000.0,378041000.0,-62658000.0,-430097000.0,378041000.0,-119395000.0,196669000.0,196669000.0,64129000.0,,-3000000.0,0.0,-60897000.0,-228247000.0,-79747000.0,7313000.0,
Synopsys Inc,SNPS,QG7T915N9S0NY5UKNE63,883241,2014.0,Q3,2014-05-01,2014-07-31,,-5548000.0,,,,49165000.0,-1023000.0,190480000.0,-7990000.0,,-220034000.0,-37660000.0,340130000.0,-220034000.0,-37660000.0,340130000.0,81413000.0,65656000.0,65656000.0,33967000.0,,-3000000.0,,-29121000.0,-212044000.0,,9000.0,
Synopsys Inc,SNPS,QG7T915N9S0NY5UKNE63,883241,2014.0,Q2TTM,2013-05-01,2014-04-30,,-367965000.0,,31326000.0,1761000.0,184835000.0,-2535000.0,4411000.0,110047000.0,200000000.0,80351000.0,-429525000.0,492324000.0,80351000.0,-429525000.0,492324000.0,140615000.0,240200000.0,240200000.0,62878000.0,,,,-69631000.0,-39931000.0,-189765000.0,8071000.0,
Synopsys Inc,SNPS,QG7T915N9S0NY5UKNE63,883241,2014.0,Q2YTD,2013-11-01,2014-04-30,2015-05-22 16:35:32+00:00,-367965000.0,,,,91585000.0,-3658000.0,-214849000.0,53326000.0,200000000.0,157376000.0,-392437000.0,37911000.0,157376000.0,-392437000.0,37911000.0,-200808000.0,131013000.0,131013000.0,30162000.0,,0.0,0.0,-31776000.0,-16203000.0,-79747000.0,7304000.0,
Synopsys Inc,SNPS,QG7T915N9S0NY5UKNE63,883241,2014.0,Q2,2014-02-01,2014-04-30,,-367065000.0,,,,47871000.0,1449000.0,-18358000.0,31745000.0,200000000.0,198401000.0,-383073000.0,111803000.0,198401000.0,-383073000.0,111803000.0,-71420000.0,63317000.0,63317000.0,18973000.0,,,,-16521000.0,-8344000.0,-25000000.0,513000.0,
Synopsys Inc,SNPS,QG7T915N9S0NY5UKNE63,883241,2014.0,Q1TTM,2013-02-01,2014-01-31,,-900000.0,,31326000.0,1761000.0,184054000.0,-8332000.0,26472000.0,137880000.0,,-102593000.0,-60638000.0,514251000.0,-102593000.0,-60638000.0,514251000.0,342688000.0,245574000.0,245574000.0,58151000.0,,,,-69518000.0,-40710000.0,-199763000.0,7780000.0,2000000.0
Synopsys Inc,SNPS,QG7T915N9S0NY5UKNE63,883241,2014.0,Q1,2013-11-01,2014-01-31,2015-02-24 16:12:11+00:00,-900000.0,,,,43714000.0,-5107000.0,-196491000.0,21581000.0,0.0,-41025000.0,-9364000.0,-73892000.0,-41025000.0,-9364000.0,-73892000.0,-129388000.0,67696000.0,67696000.0,11189000.0,,,0.0,-15255000.0,-7859000.0,-54747000.0,6791000.0,
Synopsys Inc,SNPS,QG7T915N9S0NY5UKNE63,883241,2015.0,FY,2014-11-01,2015-10-31,2017-12-13 18:49:27+00:00,-340153000.0,,59731000.0,2710000.0,211821000.0,-23035000.0,-30186000.0,109764000.0,463451000.0,-62070000.0,-559629000.0,495160000.0,-62070000.0,-559629000.0,495160000.0,-149574000.0,225934000.0,225934000.0,87591000.0,-24860000.0,900000.0,-238902000.0,-90647000.0,-330425000.0,-280000000.0,109173000.0,
Synopsys Inc,SNPS,QG7T915N9S0NY5UKNE63,883241,2015.0,Q4,2015-08-01,2015-10-31,,-213270000.0,,59731000.0,2710000.0,57286000.0,-1315000.0,22319000.0,53350000.0,53451000.0,-75444000.0,-225893000.0,152417000.0,-75444000.0,-225893000.0,152417000.0,-150235000.0,49762000.0,49762000.0,23050000.0,-24860000.0,,-53500000.0,-20141000.0,-57385000.0,-100000000.0,61018000.0,
Synopsys Inc,SNPS,QG7T915N9S0NY5UKNE63,883241,2015.0,Q3YTD,2014-11-01,2015-07-31,2016-08-22 16:17:34+00:00,-126883000.0,,,,154535000.0,-21720000.0,-52505000.0,56414000.0,410000000.0,13374000.0,-333736000.0,342743000.0,13374000.0,-333736000.0,342743000.0,661000.0,176172000.0,176172000.0,64541000.0,0.0,900000.0,-185402000.0,-70506000.0,-273040000.0,-180000000.0,48155000.0,
Synopsys Inc,SNPS,QG7T915N9S0NY5UKNE63,883241,2015.0,Q3TTM,2014-08-01,2015-07-31,,-147993000.0,,40741000.0,1904000.0,206611000.0,-33732000.0,-324000.0,114808000.0,410000000.0,2343000.0,-400889000.0,515655000.0,2343000.0,-400889000.0,515655000.0,83377000.0,238627000.0,238627000.0,71603000.0,-21647000.0,412000.0,-185402000.0,-116522000.0,-280818000.0,-220000000.0,48616000.0,
Synopsys Inc,SNPS,QG7T915N9S0NY5UKNE63,883241,2015.0,Q3,2015-05-01,2015-07-31,,-124580000.0,,,,52484000.0,-2871000.0,144042000.0,2408000.0,160000000.0,-5092000.0,-149466000.0,275007000.0,-5092000.0,-149466000.0,275007000.0,117578000.0,55387000.0,55387000.0,23094000.0,,,-30658000.0,-24662000.0,-167500000.0,,30434000.0,
Synopsys Inc,SNPS,QG7T915N9S0NY5UKNE63,883241,2015.0,Q2YTD,2014-11-01,2015-04-30,2016-05-24 12:29:26+00:00,-2303000.0,,,,102051000.0,-18849000.0,-196547000.0,54006000.0,250000000.0,18466000.0,-184270000.0,67736000.0,18466000.0,-184270000.0,67736000.0,-116917000.0,120785000.0,120785000.0,41447000.0,0.0,900000.0,-154744000.0,-45844000.0,-105540000.0,-180000000.0,17721000.0,
Synopsys Inc,SNPS,QG7T915N9S0NY5UKNE63,883241,2015.0,Q2TTM,2014-05-01,2015-04-30,,-28961000.0,,40741000.0,1904000.0,203292000.0,-31884000.0,46114000.0,104410000.0,250000000.0,-212599000.0,-289083000.0,580778000.0,-212599000.0,-289083000.0,580778000.0,47212000.0,248896000.0,248896000.0,82476000.0,-21647000.0,-2588000.0,-154744000.0,-120981000.0,-325362000.0,-220000000.0,18191000.0,
Synopsys Inc,SNPS,QG7T915N9S0NY5UKNE63,883241,2015.0,Q2,2015-02-01,2015-04-30,,-2303000.0,,,,51522000.0,-380000.0,27383000.0,43464000.0,,-39339000.0,-43339000.0,155079000.0,-39339000.0,-43339000.0,155079000.0,72021000.0,55596000.0,55596000.0,20578000.0,,900000.0,-26317000.0,-25328000.0,-82803000.0,,9709000.0,
Synopsys Inc,SNPS,QG7T915N9S0NY5UKNE63,883241,2015.0,Q1,2014-11-01,2015-01-31,2016-02-22 17:02:39+00:00,0.0,,,,50529000.0,-18469000.0,-223930000.0,10542000.0,250000000.0,57805000.0,-140931000.0,-87343000.0,57805000.0,-140931000.0,-87343000.0,-188938000.0,65189000.0,65189000.0,20869000.0,0.0,,-128427000.0,-20516000.0,-22737000.0,-180000000.0,8012000.0,
Synopsys Inc,SNPS,QG7T915N9S0NY5UKNE63,883241,2015.0,Q1TTM,2014-02-01,2015-01-31,,-393723000.0,,40741000.0,1904000.0,199641000.0,-30055000.0,373000.0,92691000.0,450000000.0,25141000.0,-628817000.0,537502000.0,25141000.0,-628817000.0,537502000.0,-96229000.0,256617000.0,256617000.0,80871000.0,-21647000.0,-3488000.0,-128427000.0,-112174000.0,-250903000.0,-245000000.0,8995000.0,
Synopsys Inc,SNPS,QG7T915N9S0NY5UKNE63,883241,2016.0,FY,2015-11-01,2016-10-31,2018-12-14 20:07:29+00:00,-60056000.0,,69447000.0,3708000.0,207032000.0,3409000.0,14262000.0,125283000.0,185000000.0,-306937000.0,-142675000.0,586635000.0,-306937000.0,-142675000.0,586635000.0,140432000.0,266826000.0,266826000.0,98515000.0,-26562000.0,0.0,-169714000.0,-71040000.0,-190658000.0,-400000000.0,158135000.0,0.0
