company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,accountspayable,accountsreceivable,accruedexpenses,aoci,cashandequivalents,commonequity,currentdeferredrevenue,currentemployeebenefitliabilities,dividendspayable,goodwill,intangibleassets,longtermdebt,netppe,noncontrollinginterests,noncurrentdeferredtaxliabilities,noncurrentemployeebenefitliabilities,othercurrentassets,othercurrentliabilities,othercurrentnonoperatingassets,othercurrentnonoperatingliabilities,othernoncurrentassets,othernoncurrentliabilities,othernoncurrentnonoperatingassets,othertaxespayable,prepaidexpenses,restrictedcash,retainedearnings,shorttermdebt,totalassets,totalcommonequity,totalcurrentassets,totalcurrentliabilities,totalequity,totalequityandnoncontrollinginterests,totalliabilities,totalliabilitiesandequity,totalnoncurrentassets,totalnoncurrentliabilities,totalpreferredequity,treasurystock
Frontier Communications Corp,FTR,,20520,2012.0,Q2,,2012-06-30,2012-08-03 09:57:33+00:00,314706000.0,545818000.0,222970000.0,-377129000.0,410014000.0,4989390000.0,147641000.0,,166272000.0,6337719000.0,1719434000.0,7670517000.0,7481896000.0,16729000.0,2491867000.0,908976000.0,279473000.0,,,,202176000.0,203059000.0,105591000.0,71388000.0,63474000.0,,71776000.0,616575000.0,17145595000.0,4314895000.0,1298779000.0,1539552000.0,4314895000.0,4331624000.0,12813971000.0,17145595000.0,8364920000.0,11274419000.0,,-369142000.0
Frontier Communications Corp,FTR,,20520,2012.0,Q1,,2012-03-31,2012-05-09 15:05:03+00:00,327584000.0,525252000.0,138699000.0,-382696000.0,365814000.0,4986335000.0,150174000.0,,212107000.0,6337719000.0,1817901000.0,7614392000.0,7501149000.0,12719000.0,2478924000.0,929210000.0,264161000.0,,,,205050000.0,219527000.0,139255000.0,72907000.0,61949000.0,,153638000.0,674746000.0,17218250000.0,4387261000.0,1217176000.0,1576217000.0,4387261000.0,4399980000.0,12818270000.0,17218250000.0,8499925000.0,11242053000.0,,-370016000.0
Frontier Communications Corp,FTR,,20520,2013.0,FY,,2013-12-31,2015-02-24 21:17:02+00:00,327256000.0,479210000.0,,-260530000.0,880039000.0,4578053000.0,137319000.0,111713000.0,188639000.0,6337719000.0,1214932000.0,7873667000.0,7255762000.0,,2417108000.0,725333000.0,191017000.0,212468000.0,,,208232000.0,262308000.0,,66276000.0,68573000.0,,76108000.0,257916000.0,16635484000.0,4055481000.0,1618839000.0,1301587000.0,4055481000.0,4055481000.0,12580003000.0,16635484000.0,7760883000.0,11278416000.0,,-338150000.0
Frontier Communications Corp,FTR,,20520,2013.0,Q3,,2013-09-30,2013-11-07 10:06:03+00:00,231451000.0,472223000.0,,-438779000.0,660997000.0,4574470000.0,139504000.0,,203383000.0,6337719000.0,1291954000.0,7887296000.0,7289567000.0,,2297447000.0,1022765000.0,116564000.0,219234000.0,,,239026000.0,254953000.0,11612000.0,73409000.0,64492000.0,9260000.0,108285000.0,257910000.0,16493414000.0,3906062000.0,1323536000.0,1124891000.0,3906062000.0,3906062000.0,12587352000.0,16493414000.0,7880311000.0,11462461000.0,,-337914000.0
Frontier Communications Corp,FTR,,20520,2013.0,Q2,,2013-06-30,2013-08-08 11:02:13+00:00,271942000.0,486495000.0,,-470084000.0,548630000.0,4665649000.0,140005000.0,,188548000.0,6337719000.0,1368935000.0,7900922000.0,7361756000.0,0.0,2317113000.0,1045978000.0,162602000.0,224423000.0,,,243104000.0,252888000.0,11611000.0,65337000.0,69954000.0,9260000.0,72885000.0,257905000.0,16600066000.0,3935005000.0,1276941000.0,1148160000.0,3935005000.0,3935005000.0,12665061000.0,16600066000.0,7961369000.0,11516901000.0,,-333445000.0
Frontier Communications Corp,FTR,,20520,2013.0,Q1,,2013-03-31,2013-05-07 16:18:53+00:00,219009000.0,480746000.0,,-476830000.0,875909000.0,4793654000.0,143768000.0,,208114000.0,6337719000.0,1455956000.0,8368729000.0,7417746000.0,7918000.0,2335286000.0,1054246000.0,103612000.0,213144000.0,,,229441000.0,264982000.0,20545000.0,74003000.0,65762000.0,22126000.0,111345000.0,57899000.0,17009562000.0,4062464000.0,1548155000.0,915937000.0,4062464000.0,4070382000.0,12939180000.0,17009562000.0,8043661000.0,12023243000.0,,-365705000.0
Frontier Communications Corp,FTR,,20520,2014.0,FY,,2014-12-31,2015-11-05 16:55:22+00:00,379000000.0,614000000.0,,-404000000.0,682000000.0,4247000000.0,179000000.0,124000000.0,214000000.0,7205000000.0,1500000000.0,9486000000.0,8566000000.0,,2939000000.0,1141000000.0,129000000.0,238000000.0,,,217000000.0,238000000.0,,80000000.0,61000000.0,,109000000.0,298000000.0,18974000000.0,3658000000.0,1486000000.0,1512000000.0,3658000000.0,3658000000.0,15316000000.0,18974000000.0,8922000000.0,13804000000.0,,-294000000.0
Frontier Communications Corp,FTR,,20520,2014.0,Q3,,2014-09-30,2014-11-05 15:58:35+00:00,282796000.0,462299000.0,,-252141000.0,808518000.0,4248586000.0,132848000.0,120154000.0,199023000.0,6337719000.0,997297000.0,9185603000.0,7152461000.0,,2306326000.0,676564000.0,66787000.0,186444000.0,,,224862000.0,240307000.0,,154570000.0,70745000.0,1519000000.0,195055000.0,262534000.0,17639688000.0,3892519000.0,2927349000.0,1338369000.0,3892519000.0,3892519000.0,13747169000.0,17639688000.0,7559878000.0,12408800000.0,,-298981000.0
Frontier Communications Corp,FTR,,20520,2014.0,Q2,,2014-06-30,2014-08-07 10:26:45+00:00,275119000.0,463932000.0,,-254601000.0,801697000.0,4343545000.0,133560000.0,,185130000.0,6337719000.0,1063150000.0,7650833000.0,7162649000.0,,2355494000.0,697708000.0,77830000.0,318539000.0,,,202505000.0,249839000.0,2000000.0,107379000.0,64596000.0,3200000.0,153062000.0,262527000.0,16179278000.0,3943150000.0,1411255000.0,1282254000.0,3943150000.0,3943150000.0,12236128000.0,16179278000.0,7605374000.0,10953874000.0,,-298856000.0
Frontier Communications Corp,FTR,,20520,2014.0,Q1,,2014-03-31,2014-05-08 16:33:41+00:00,218022000.0,463081000.0,,-257491000.0,954241000.0,4438480000.0,135246000.0,,202324000.0,6337719000.0,1139041000.0,7762672000.0,7190258000.0,,2396448000.0,713777000.0,108133000.0,329583000.0,,,200442000.0,266429000.0,2000000.0,81076000.0,62547000.0,11412000.0,115382000.0,365625000.0,16468874000.0,3997672000.0,1599414000.0,1331876000.0,3997672000.0,3997672000.0,12471202000.0,16468874000.0,7679202000.0,11139326000.0,,-298699000.0
Frontier Communications Corp,FTR,,20520,2015.0,FY,,2015-12-31,2017-02-28 17:41:53+00:00,467000000.0,571000000.0,,-353000000.0,936000000.0,6332000000.0,160000000.0,33000000.0,403000000.0,7166000000.0,1143000000.0,15508000000.0,8493000000.0,,2666000000.0,1163000000.0,80000000.0,359000000.0,,,151000000.0,240000000.0,,87000000.0,100000000.0,8444000000.0,-87000000.0,384000000.0,27084000000.0,5614000000.0,10131000000.0,1893000000.0,5614000000.0,5614000000.0,21470000000.0,27084000000.0,8460000000.0,19577000000.0,0.0,-278000000.0
Frontier Communications Corp,FTR,,20520,2015.0,Q3,,2015-09-30,2015-11-05 16:55:22+00:00,335000000.0,554000000.0,,-391000000.0,1011000000.0,6508000000.0,165000000.0,97000000.0,215000000.0,7166000000.0,1220000000.0,16016000000.0,8439000000.0,,2704000000.0,1146000000.0,104000000.0,413000000.0,,,345000000.0,216000000.0,,106000000.0,86000000.0,8440000000.0,16000000.0,97000000.0,27365000000.0,5855000000.0,10195000000.0,1428000000.0,5855000000.0,5855000000.0,21510000000.0,27365000000.0,8731000000.0,20082000000.0,,-278000000.0
Frontier Communications Corp,FTR,,20520,2015.0,Q2,,2015-06-30,2015-08-05 16:01:49+00:00,324000000.0,541000000.0,,-396000000.0,1246000000.0,6692000000.0,170000000.0,127000000.0,220000000.0,7234000000.0,1300000000.0,9440000000.0,8432000000.0,,3060000000.0,1122000000.0,393000000.0,400000000.0,,,232000000.0,208000000.0,,70000000.0,68000000.0,1840000000.0,30000000.0,97000000.0,21286000000.0,6048000000.0,4088000000.0,1408000000.0,6048000000.0,6048000000.0,15238000000.0,21286000000.0,8766000000.0,13830000000.0,,-278000000.0
Frontier Communications Corp,FTR,,20520,2015.0,Q1,,2015-03-31,2015-05-07 16:09:03+00:00,260000000.0,526000000.0,,-401000000.0,509000000.0,4134000000.0,176000000.0,86000000.0,208000000.0,7213000000.0,1408000000.0,9464000000.0,8478000000.0,,2930000000.0,1173000000.0,311000000.0,446000000.0,,,214000000.0,207000000.0,,71000000.0,62000000.0,,58000000.0,193000000.0,18721000000.0,3507000000.0,1408000000.0,1440000000.0,3507000000.0,3507000000.0,15214000000.0,18721000000.0,8835000000.0,13774000000.0,,-284000000.0
Frontier Communications Corp,FTR,,20520,2016.0,FY,,2016-12-31,2018-02-28 18:12:14+00:00,698000000.0,938000000.0,164000000.0,-387000000.0,522000000.0,5581000000.0,301000000.0,23000000.0,437000000.0,9674000000.0,2662000000.0,17560000000.0,14902000000.0,,2516000000.0,1602000000.0,108000000.0,324000000.0,,,119000000.0,372000000.0,,134000000.0,88000000.0,,-460000000.0,363000000.0,29013000000.0,4519000000.0,1656000000.0,2444000000.0,4519000000.0,4519000000.0,24494000000.0,29013000000.0,12455000000.0,22050000000.0,0.0,-215000000.0
Frontier Communications Corp,FTR,,20520,2016.0,Q3,,2016-09-30,2016-11-03 16:18:18+00:00,700000000.0,1004000000.0,,-403000000.0,331000000.0,5754000000.0,312000000.0,29000000.0,240000000.0,9507000000.0,2872000000.0,17434000000.0,14899000000.0,,2552000000.0,1570000000.0,200000000.0,458000000.0,,,123000000.0,326000000.0,,158000000.0,109000000.0,,-380000000.0,509000000.0,29045000000.0,4757000000.0,1644000000.0,2406000000.0,4757000000.0,4757000000.0,24288000000.0,29045000000.0,12502000000.0,21882000000.0,,-214000000.0
Frontier Communications Corp,FTR,,20520,2016.0,Q2,,2016-06-30,2016-08-08 08:31:33+00:00,722000000.0,1034000000.0,,-342000000.0,683000000.0,5919000000.0,323000000.0,29000000.0,434000000.0,9198000000.0,2098000000.0,16923000000.0,16161000000.0,,2501000000.0,1470000000.0,56000000.0,515000000.0,,,118000000.0,308000000.0,,126000000.0,108000000.0,,-300000000.0,1043000000.0,29456000000.0,5062000000.0,1881000000.0,3192000000.0,5062000000.0,5062000000.0,24394000000.0,29456000000.0,11414000000.0,21202000000.0,,-215000000.0
Frontier Communications Corp,FTR,,20520,2016.0,Q1,,2016-03-31,2016-05-05 16:08:13+00:00,474000000.0,544000000.0,,-347000000.0,500000000.0,6099000000.0,158000000.0,29000000.0,233000000.0,7166000000.0,1067000000.0,15496000000.0,8495000000.0,,2551000000.0,1178000000.0,51000000.0,383000000.0,,,150000000.0,241000000.0,,87000000.0,129000000.0,8352000000.0,-273000000.0,370000000.0,26454000000.0,5254000000.0,9576000000.0,1734000000.0,5254000000.0,5254000000.0,21200000000.0,26454000000.0,8383000000.0,19466000000.0,,-225000000.0
Frontier Communications Corp,FTR,,20520,2017.0,FY,,2017-12-31,2019-02-28 17:50:54+00:00,564000000.0,819000000.0,102000000.0,-366000000.0,362000000.0,5054000000.0,270000000.0,29000000.0,401000000.0,7024000000.0,2063000000.0,16970000000.0,14377000000.0,,1139000000.0,1676000000.0,64000000.0,330000000.0,,,97000000.0,317000000.0,,156000000.0,78000000.0,,-2263000000.0,656000000.0,24884000000.0,2274000000.0,1323000000.0,2508000000.0,2274000000.0,2274000000.0,22610000000.0,24884000000.0,9184000000.0,20102000000.0,0.0,-151000000.0
Frontier Communications Corp,FTR,,20520,2017.0,Q3,,2017-09-30,2017-11-02 16:48:20+00:00,509000000.0,780000000.0,130000000.0,-349000000.0,286000000.0,5144000000.0,277000000.0,23000000.0,205000000.0,9102000000.0,2223000000.0,17604000000.0,14375000000.0,,2253000000.0,1647000000.0,98000000.0,306000000.0,,,114000000.0,369000000.0,,177000000.0,98000000.0,,-1234000000.0,166000000.0,27076000000.0,3410000000.0,1262000000.0,1793000000.0,3410000000.0,3410000000.0,23666000000.0,27076000000.0,11439000000.0,21873000000.0,,-151000000.0
Frontier Communications Corp,FTR,,20520,2017.0,Q2,,2017-06-30,2017-08-03 16:43:15+00:00,523000000.0,789000000.0,99000000.0,-329000000.0,387000000.0,5238000000.0,286000000.0,23000000.0,407000000.0,9102000000.0,2386000000.0,17680000000.0,14482000000.0,,2299000000.0,1613000000.0,140000000.0,331000000.0,,,116000000.0,374000000.0,,144000000.0,109000000.0,,-1196000000.0,166000000.0,27511000000.0,3566000000.0,1425000000.0,1979000000.0,3566000000.0,3566000000.0,23945000000.0,27511000000.0,11604000000.0,21966000000.0,,-147000000.0
Frontier Communications Corp,FTR,,20520,2017.0,Q1,,2017-03-31,2017-05-04 16:12:30+00:00,532000000.0,836000000.0,178000000.0,-326000000.0,341000000.0,5334000000.0,290000000.0,23000000.0,237000000.0,9772000000.0,2559000000.0,17526000000.0,14616000000.0,,2512000000.0,1568000000.0,103000000.0,317000000.0,,,118000000.0,437000000.0,,140000000.0,104000000.0,,-534000000.0,363000000.0,28449000000.0,4326000000.0,1384000000.0,2080000000.0,4326000000.0,4326000000.0,24123000000.0,28449000000.0,12449000000.0,22043000000.0,,-148000000.0
Frontier Communications Corp,FTR,,20520,2018.0,FY,,2018-12-31,2020-03-31 17:21:02+00:00,495000000.0,723000000.0,,-463000000.0,354000000.0,4829000000.0,256000000.0,39000000.0,381000000.0,6383000000.0,1494000000.0,16358000000.0,14187000000.0,,1109000000.0,1750000000.0,167000000.0,394000000.0,,,265000000.0,281000000.0,,182000000.0,86000000.0,,-2752000000.0,814000000.0,23659000000.0,1600000000.0,1330000000.0,2561000000.0,1600000000.0,1600000000.0,22059000000.0,23659000000.0,8142000000.0,19498000000.0,,-14000000.0
Frontier Communications Corp,FTR,,20520,2018.0,Q3,,2018-09-30,2018-11-07 16:04:37+00:00,457000000.0,744000000.0,111000000.0,-330000000.0,238000000.0,4820000000.0,261000000.0,29000000.0,233000000.0,6624000000.0,1626000000.0,16402000000.0,14268000000.0,,1204000000.0,1571000000.0,205000000.0,324000000.0,,,233000000.0,296000000.0,,197000000.0,95000000.0,,-2533000000.0,1005000000.0,24033000000.0,1943000000.0,1282000000.0,2617000000.0,1943000000.0,1943000000.0,22090000000.0,24033000000.0,8483000000.0,19473000000.0,,-14000000.0
Frontier Communications Corp,FTR,,20520,2018.0,Q2,,2018-06-30,2018-08-02 17:52:17+00:00,513000000.0,751000000.0,88000000.0,-296000000.0,384000000.0,4815000000.0,265000000.0,29000000.0,387000000.0,7024000000.0,1760000000.0,16209000000.0,14282000000.0,,1219000000.0,1571000000.0,203000000.0,387000000.0,,,236000000.0,274000000.0,,159000000.0,90000000.0,,-2107000000.0,1228000000.0,24730000000.0,2401000000.0,1428000000.0,3056000000.0,2401000000.0,2401000000.0,22329000000.0,24730000000.0,9020000000.0,19273000000.0,,-11000000.0
Frontier Communications Corp,FTR,,20520,2018.0,Q1,,2018-03-31,2018-05-03 17:39:32+00:00,537000000.0,778000000.0,105000000.0,-367000000.0,201000000.0,4867000000.0,271000000.0,29000000.0,167000000.0,7024000000.0,1903000000.0,16470000000.0,14321000000.0,,1217000000.0,1656000000.0,145000000.0,334000000.0,,,228000000.0,280000000.0,,156000000.0,78000000.0,,-2089000000.0,1060000000.0,24678000000.0,2396000000.0,1202000000.0,2659000000.0,2396000000.0,2396000000.0,22282000000.0,24678000000.0,9155000000.0,19623000000.0,,-15000000.0
Frontier Communications Corp,FTR,,20520,2019.0,FY,,2019-12-31,2020-05-06 16:26:10+00:00,437000000.0,629000000.0,,-650000000.0,760000000.0,4842000000.0,219000000.0,43000000.0,407000000.0,,1020000000.0,16308000000.0,12963000000.0,,462000000.0,1896000000.0,158000000.0,375000000.0,1401000000.0,123000000.0,468000000.0,412000000.0,,206000000.0,89000000.0,,-8573000000.0,994000000.0,17488000000.0,-4394000000.0,3037000000.0,2804000000.0,-4394000000.0,-4394000000.0,21882000000.0,17488000000.0,1488000000.0,19078000000.0,,-13000000.0
Frontier Communications Corp,FTR,,20520,2019.0,Q3,,2019-09-30,2019-11-06 16:19:01+00:00,453000000.0,654000000.0,,-517000000.0,683000000.0,4837000000.0,227000000.0,39000000.0,294000000.0,0.0,1120000000.0,16305000000.0,12973000000.0,,580000000.0,1641000000.0,160000000.0,386000000.0,1402000000.0,134000000.0,459000000.0,398000000.0,,213000000.0,110000000.0,,-8411000000.0,994000000.0,17561000000.0,-4103000000.0,3009000000.0,2740000000.0,-4103000000.0,-4103000000.0,21664000000.0,17561000000.0,1579000000.0,18924000000.0,,-12000000.0
Frontier Communications Corp,FTR,,20520,2019.0,Q2,,2019-06-30,2019-08-07 17:20:57+00:00,452000000.0,674000000.0,,-525000000.0,267000000.0,4833000000.0,232000000.0,39000000.0,415000000.0,276000000.0,1221000000.0,16357000000.0,12999000000.0,,599000000.0,1681000000.0,162000000.0,400000000.0,1405000000.0,134000000.0,455000000.0,399000000.0,,188000000.0,106000000.0,,-8067000000.0,440000000.0,17565000000.0,-3771000000.0,2614000000.0,2300000000.0,-3771000000.0,-3771000000.0,21336000000.0,17565000000.0,1952000000.0,19036000000.0,,-12000000.0
Frontier Communications Corp,FTR,,20520,2019.0,Q1,,2019-03-31,2019-05-02 16:22:29+00:00,473000000.0,715000000.0,,-534000000.0,119000000.0,4832000000.0,260000000.0,39000000.0,226000000.0,6383000000.0,1364000000.0,16526000000.0,14034000000.0,,1132000000.0,1733000000.0,172000000.0,421000000.0,,,471000000.0,426000000.0,,198000000.0,104000000.0,,-2749000000.0,393000000.0,23362000000.0,1535000000.0,1110000000.0,2010000000.0,1535000000.0,1535000000.0,21827000000.0,23362000000.0,8218000000.0,19817000000.0,,-14000000.0
Frontier Communications Corp,FTR,,20520,2020.0,Q1,,2020-03-31,2020-05-06 16:26:10+00:00,357000000.0,596000000.0,,-564000000.0,941000000.0,4843000000.0,221000000.0,43000000.0,619000000.0,,921000000.0,,12890000000.0,,477000000.0,1864000000.0,161000000.0,359000000.0,1406000000.0,115000000.0,475000000.0,411000000.0,,209000000.0,98000000.0,,-8759000000.0,17306000000.0,17488000000.0,-4493000000.0,3202000000.0,19229000000.0,-4493000000.0,-4493000000.0,21981000000.0,17488000000.0,1396000000.0,2752000000.0,,-13000000.0
