company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,cashdividendspershare,depreciationexpense,dilutedeps,impairmentexpense,incometaxexpense,netincome,netincomecontinuing,netincometocommon,netincometononcontrollinginterest,operatingcostofrevenue,operatingrevenue,otheradjustmentstoconsolidatednetincome,otherincome,otheroperatingexpenses,otherspecialcharges,preferreddividends,restructuringcharge,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totalinterestincome,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Frontier Communications Corp,FTR,,20520,2010.0,Q1,2010-01-01,2010-03-31,2011-05-06 13:43:28+00:00,0.14,0.14,,101049000.0,0.14,,32056000.0,43472000.0,43472000.0,42565000.0,907000.0,53543000.0,519849000.0,,4956000.0,,,,10370000.0,193025000.0,53543000.0,466306000.0,93787000.0,2497000.0,304444000.0,161862000.0,-86334000.0,75528000.0,519849000.0,304000000.0,304000000.0,304000000.0
Frontier Communications Corp,FTR,,20520,2011.0,Q4,2011-10-01,2011-12-31,,0.05,0.05,,341025000.0,0.05,,21534000.0,45248000.0,45248000.0,42247000.0,3001000.0,120828000.0,1283152000.0,,1720000.0,,,,42247000.0,548595000.0,120828000.0,1162324000.0,165162000.0,-233000.0,931867000.0,230457000.0,-163675000.0,66782000.0,1283152000.0,989852000.0,989852000.0,989852000.0
Frontier Communications Corp,FTR,,20520,2011.0,FY,2011-01-01,2011-12-31,2014-02-27 10:39:06+00:00,0.15,0.15,,1403175000.0,0.15,,88343000.0,157608000.0,157608000.0,149614000.0,7994000.0,518682000.0,5243043000.0,,9135000.0,,,,143146000.0,2278419000.0,518682000.0,4724361000.0,665196000.0,2391000.0,3824740000.0,899621000.0,-653670000.0,245951000.0,5243043000.0,989852000.0,989852000.0,989852000.0
Frontier Communications Corp,FTR,,20520,2011.0,Q3YTD,2011-01-01,2011-09-30,,0.1,0.1,,1062150000.0,0.1,,66809000.0,112360000.0,112360000.0,107367000.0,4993000.0,397854000.0,3959891000.0,,7415000.0,,,,100899000.0,1729824000.0,397854000.0,3562037000.0,500034000.0,2624000.0,2892873000.0,669164000.0,-489995000.0,179169000.0,3959891000.0,990259000.0,990259000.0,990259000.0
Frontier Communications Corp,FTR,,20520,2011.0,Q3TTM,2010-10-01,2011-09-30,,0.05,0.05,,1414952000.0,0.05,,93056000.0,158982000.0,158982000.0,153359000.0,5623000.0,538478000.0,5318612000.0,,7608000.0,,,,112174000.0,2344164000.0,538478000.0,4780134000.0,667492000.0,3078000.0,3871290000.0,908844000.0,-656806000.0,252038000.0,5318612000.0,990259000.0,990259000.0,990259000.0
Frontier Communications Corp,FTR,,20520,2011.0,Q3,2011-07-01,2011-09-30,2012-11-08 15:54:48+00:00,0.02,0.02,,351907000.0,0.02,,-6948000.0,22320000.0,22320000.0,20395000.0,1925000.0,119941000.0,1290939000.0,,1502000.0,,,,67412000.0,571388000.0,119941000.0,1170998000.0,165755000.0,-666000.0,990707000.0,180291000.0,-164919000.0,15372000.0,1290939000.0,990259000.0,990259000.0,990259000.0
Frontier Communications Corp,FTR,,20520,2011.0,Q2YTD,2011-01-01,2011-06-30,,0.08,0.08,,710243000.0,0.08,,73757000.0,90040000.0,90040000.0,86972000.0,3068000.0,277913000.0,2668952000.0,,5913000.0,,,,33487000.0,1158436000.0,277913000.0,2391039000.0,334279000.0,3290000.0,1902166000.0,488873000.0,-325076000.0,163797000.0,2668952000.0,1075400000.0,1075400000.0,1075400000.0
Frontier Communications Corp,FTR,,20520,2011.0,Q2TTM,2010-07-01,2011-06-30,,0.06,0.06,,1402939000.0,0.06,,140362000.0,166346000.0,166346000.0,161959000.0,4387000.0,554910000.0,5430641000.0,,8313000.0,,,,123295000.0,2386899000.0,554910000.0,4875731000.0,668344000.0,4141000.0,3913133000.0,962598000.0,-655890000.0,306708000.0,5430641000.0,1075400000.0,1075400000.0,1075400000.0
Frontier Communications Corp,FTR,,20520,2011.0,Q2,2011-04-01,2011-06-30,2012-08-03 09:57:33+00:00,0.03,0.03,,358986000.0,0.03,,37190000.0,33844000.0,33844000.0,32261000.0,1583000.0,126629000.0,1322255000.0,,-557000.0,,,,20264000.0,578096000.0,126629000.0,1195626000.0,166864000.0,175000.0,957346000.0,238280000.0,-167246000.0,71034000.0,1322255000.0,1075400000.0,1075400000.0,1075400000.0
Frontier Communications Corp,FTR,,20520,2011.0,Q1TTM,2010-04-01,2011-03-31,,0.14,0.14,,1143927000.0,0.14,,119510000.0,168441000.0,168441000.0,164819000.0,3622000.0,481420000.0,4624523000.0,,15204000.0,,,,139995000.0,1998452000.0,481420000.0,4143103000.0,595448000.0,7466000.0,3282374000.0,860729000.0,-572778000.0,287951000.0,4624523000.0,1094200000.0,1094200000.0,1094200000.0
Frontier Communications Corp,FTR,,20520,2011.0,Q1,2011-01-01,2011-03-31,2012-05-09 15:05:03+00:00,0.05,0.05,,351257000.0,0.05,,36567000.0,56196000.0,56196000.0,54711000.0,1485000.0,151284000.0,1346697000.0,,6470000.0,,,,13223000.0,580340000.0,151284000.0,1195413000.0,167415000.0,3115000.0,944820000.0,250593000.0,-157830000.0,92763000.0,1346697000.0,1094200000.0,1094200000.0,1094200000.0
Frontier Communications Corp,FTR,,20520,2012.0,Q4,2012-10-01,2012-12-31,,0.02,0.02,,304044000.0,0.01,,9488000.0,12521000.0,29199000.0,24879000.0,-12358000.0,108535000.0,1232553000.0,-16678000.0,13555000.0,1133692000.0,,,13533000.0,-562981000.0,108535000.0,1124018000.0,198181000.0,-12417000.0,888288000.0,235730000.0,-197043000.0,38687000.0,1232553000.0,990537000.0,990537000.0,1051000000.0
Frontier Communications Corp,FTR,,20520,2012.0,FY,2012-01-01,2012-12-31,2015-02-24 21:17:02+00:00,0.14,0.14,,1266807000.0,0.13,,75638000.0,136636000.0,153314000.0,136636000.0,,441588000.0,5011853000.0,-16678000.0,20132000.0,1133692000.0,,,81737000.0,1100861000.0,441588000.0,4570265000.0,778348000.0,,3583097000.0,987168000.0,-758216000.0,228952000.0,5011853000.0,990537000.0,990537000.0,1051000000.0
Frontier Communications Corp,FTR,,20520,2012.0,Q3YTD,2012-01-01,2012-09-30,,0.12,0.12,,962763000.0,0.12,,66150000.0,124115000.0,124115000.0,111757000.0,12358000.0,333053000.0,3779300000.0,,6577000.0,,,,68204000.0,1663842000.0,333053000.0,3446247000.0,580167000.0,12417000.0,2694809000.0,751438000.0,-561173000.0,190265000.0,3779300000.0,991295000.0,991295000.0,991295000.0
Frontier Communications Corp,FTR,,20520,2012.0,Q3TTM,2011-10-01,2012-09-30,,0.17,0.17,,1303788000.0,0.17,,87684000.0,169363000.0,169363000.0,154004000.0,15359000.0,453881000.0,5062452000.0,,8297000.0,,,,110451000.0,2212437000.0,453881000.0,4608571000.0,745329000.0,12184000.0,3626676000.0,981895000.0,-724848000.0,257047000.0,5062452000.0,991295000.0,991295000.0,991295000.0
Frontier Communications Corp,FTR,,20520,2012.0,Q3,2012-07-01,2012-09-30,2013-11-07 10:06:03+00:00,0.07,0.07,,298416000.0,0.07,,35739000.0,71626000.0,71626000.0,67000000.0,4626000.0,102051000.0,1252469000.0,,4279000.0,,,,4458000.0,572348000.0,102051000.0,1150418000.0,172433000.0,323000.0,875222000.0,275196000.0,-167831000.0,107365000.0,1252469000.0,991295000.0,991295000.0,991295000.0
Frontier Communications Corp,FTR,,20520,2012.0,Q2YTD,2012-01-01,2012-06-30,,0.05,0.05,,664347000.0,0.05,,30411000.0,52489000.0,52489000.0,44757000.0,7732000.0,231002000.0,2526831000.0,,2298000.0,,,,63746000.0,1091494000.0,231002000.0,2295829000.0,407734000.0,12094000.0,1819587000.0,476242000.0,-393342000.0,82900000.0,2526831000.0,899500000.0,899500000.0,899500000.0
Frontier Communications Corp,FTR,,20520,2012.0,Q2TTM,2011-07-01,2012-06-30,,0.12,0.12,,1357279000.0,0.12,,44997000.0,120057000.0,120057000.0,107399000.0,12658000.0,471771000.0,5100922000.0,,5520000.0,,,,173405000.0,2211477000.0,471771000.0,4629151000.0,738651000.0,11195000.0,3742161000.0,886990000.0,-721936000.0,165054000.0,5100922000.0,899500000.0,899500000.0,899500000.0
Frontier Communications Corp,FTR,,20520,2012.0,Q2,2012-04-01,2012-06-30,2013-08-08 11:02:13+00:00,0.02,0.02,,307047000.0,0.02,,11717000.0,21999000.0,21999000.0,17989000.0,4010000.0,115433000.0,1258777000.0,,-1187000.0,,0.0,,28602000.0,539911000.0,115433000.0,1143344000.0,242872000.0,9991000.0,875560000.0,267784000.0,-234068000.0,33716000.0,1258777000.0,899500000.0,899500000.0,899500000.0
Frontier Communications Corp,FTR,,20520,2012.0,Q1TTM,2011-04-01,2012-03-31,,0.13,0.13,,1409218000.0,0.13,,70470000.0,131902000.0,131902000.0,121671000.0,10231000.0,482967000.0,5164400000.0,,6150000.0,,,,165067000.0,2249662000.0,482967000.0,4681433000.0,662643000.0,1379000.0,3823947000.0,857486000.0,-655114000.0,202372000.0,5164400000.0,892300000.0,892300000.0,892300000.0
Frontier Communications Corp,FTR,,20520,2012.0,Q1,2012-01-01,2012-03-31,2013-05-07 16:18:53+00:00,0.03,0.03,,357300000.0,0.03,,18694000.0,30490000.0,30490000.0,26768000.0,3722000.0,115569000.0,1268054000.0,,3485000.0,,,,35144000.0,551583000.0,115569000.0,1152485000.0,164862000.0,2103000.0,944027000.0,208458000.0,-159274000.0,49184000.0,1268054000.0,892300000.0,892300000.0,892300000.0
Frontier Communications Corp,FTR,,20520,2013.0,FY,2013-01-01,2013-12-31,2015-02-24 21:17:02+00:00,0.11,0.11,,1169500000.0,0.11,,47242000.0,112835000.0,115478000.0,112835000.0,,431073000.0,4761576000.0,-2643000.0,9177000.0,1083555000.0,29562000.0,,9652000.0,1057513000.0,431073000.0,4330503000.0,827178000.0,,3349782000.0,980721000.0,-818001000.0,162720000.0,4761576000.0,992659000.0,992659000.0,992659000.0
Frontier Communications Corp,FTR,,20520,2013.0,Q3,2013-07-01,2013-09-30,2014-11-05 15:58:35+00:00,0.04,0.04,,285701000.0,0.04,,8461000.0,35400000.0,35400000.0,35400000.0,,103955000.0,1185278000.0,,1524000.0,,40309000.0,,,549141000.0,103955000.0,1081323000.0,163835000.0,,875151000.0,206172000.0,-162311000.0,43861000.0,1185278000.0,885000000.0,885000000.0,885000000.0
Frontier Communications Corp,FTR,,20520,2013.0,Q1,2013-01-01,2013-03-31,2014-05-08 16:33:41+00:00,0.05,0.05,,303675000.0,0.05,,33275000.0,48140000.0,50783000.0,48140000.0,,109398000.0,1205396000.0,-2643000.0,4654000.0,,,,,541499000.0,109398000.0,1095998000.0,171420000.0,,845174000.0,250824000.0,-166766000.0,84058000.0,1205396000.0,991873000.0,991873000.0,991873000.0
Frontier Communications Corp,FTR,,20520,2013.0,Q1TTM,2012-04-01,2013-03-31,,0.16,0.16,,1213182000.0,0.15,,90219000.0,154286000.0,173607000.0,158008000.0,-3722000.0,435417000.0,4949195000.0,-19321000.0,21301000.0,1133692000.0,,,46593000.0,1090777000.0,435417000.0,4513778000.0,784906000.0,-2103000.0,3484244000.0,1029534000.0,-765708000.0,263826000.0,4949195000.0,991873000.0,991873000.0,991873000.0
Frontier Communications Corp,FTR,,20520,2014.0,FY,2014-01-01,2014-12-31,2017-02-28 17:41:53+00:00,0.13,0.13,,1139000000.0,0.13,,30000000.0,133000000.0,133000000.0,133000000.0,,465000000.0,4772000000.0,,39000000.0,1118000000.0,,,144000000.0,1086000000.0,465000000.0,4307000000.0,696000000.0,,3487000000.0,820000000.0,-657000000.0,163000000.0,4772000000.0,1023100000.0,994418000.0,998162000.0
Frontier Communications Corp,FTR,,20520,2014.0,Q4,2014-10-01,2014-12-31,,0.01,0.01,0.1,323000000.0,0.01,,-16000000.0,14000000.0,14000000.0,14000000.0,,144000000.0,1330000000.0,,13000000.0,320000000.0,,,72000000.0,298000000.0,144000000.0,1186000000.0,188000000.0,,1013000000.0,173000000.0,-175000000.0,-2000000.0,1330000000.0,1023100000.0,994418000.0,998162000.0
Frontier Communications Corp,FTR,,20520,2014.0,Q3,2014-07-01,2014-09-30,2015-11-05 16:55:22+00:00,0.04,0.04,,261000000.0,0.04,,10000000.0,42000000.0,42000000.0,42000000.0,,108000000.0,1141000000.0,,25000000.0,276000000.0,,,42000000.0,257000000.0,108000000.0,1033000000.0,170000000.0,,836000000.0,197000000.0,-145000000.0,52000000.0,1141000000.0,1050000000.0,994647000.0,997855000.0
Frontier Communications Corp,FTR,,20520,2014.0,Q3YTD,2014-01-01,2014-09-30,,0.12,0.12,0.3,816000000.0,0.12,,46000000.0,119000000.0,119000000.0,119000000.0,,321000000.0,3442000000.0,,26000000.0,798000000.0,,,72000000.0,788000000.0,321000000.0,3121000000.0,508000000.0,,2474000000.0,647000000.0,-482000000.0,165000000.0,3442000000.0,1050000000.0,994647000.0,997855000.0
Frontier Communications Corp,FTR,,20520,2014.0,Q2YTD,2014-01-01,2014-06-30,,0.08,0.08,,555000000.0,0.08,,36000000.0,77000000.0,77000000.0,77000000.0,,213000000.0,2301000000.0,,1000000.0,522000000.0,,,30000000.0,531000000.0,213000000.0,2088000000.0,338000000.0,,1638000000.0,450000000.0,-337000000.0,113000000.0,2301000000.0,994628000.0,994628000.0,994628000.0
Frontier Communications Corp,FTR,,20520,2014.0,Q2,2014-04-01,2014-06-30,2015-08-05 16:01:49+00:00,0.04,0.04,,274000000.0,0.04,,19000000.0,38000000.0,38000000.0,38000000.0,,106000000.0,1147000000.0,,,259000000.0,,,19000000.0,265000000.0,106000000.0,1041000000.0,167000000.0,,817000000.0,224000000.0,-167000000.0,57000000.0,1147000000.0,994628000.0,994628000.0,994628000.0
Frontier Communications Corp,FTR,,20520,2014.0,Q1TTM,2013-04-01,2014-03-31,,0.1,0.1,,1146825000.0,0.1,,30967000.0,103695000.0,103695000.0,103695000.0,,428675000.0,4710180000.0,,5523000.0,1346555000.0,29562000.0,,20652000.0,782014000.0,428675000.0,4281505000.0,826758000.0,,3325608000.0,955897000.0,-821235000.0,134662000.0,4710180000.0,994026000.0,994026000.0,994026000.0
Frontier Communications Corp,FTR,,20520,2014.0,Q1,2014-01-01,2014-03-31,2015-05-07 16:09:03+00:00,0.04,0.04,,281000000.0,0.04,,17000000.0,39000000.0,39000000.0,39000000.0,,107000000.0,1154000000.0,,1000000.0,263000000.0,,,11000000.0,266000000.0,107000000.0,1047000000.0,171000000.0,,821000000.0,226000000.0,-170000000.0,56000000.0,1154000000.0,994026000.0,994026000.0,994026000.0
Frontier Communications Corp,FTR,,20520,2015.0,FY,2015-01-01,2015-12-31,2018-02-28 18:12:14+00:00,-4.41,-4.41,,1320000000.0,-4.41,,-165000000.0,-196000000.0,-196000000.0,-316000000.0,,640000000.0,5576000000.0,,7000000.0,1287000000.0,,120000000.0,238000000.0,1346000000.0,640000000.0,4936000000.0,1113000000.0,,4191000000.0,745000000.0,-1106000000.0,-361000000.0,5576000000.0,71700000.0,72308000.0,72308000.0
Frontier Communications Corp,FTR,,20520,2015.0,Q4,2015-10-01,2015-12-31,,-2.16,-2.16,2.43,319000000.0,-2.16,,-73000000.0,-103000000.0,-103000000.0,-156000000.0,,165000000.0,1413000000.0,,4000000.0,318000000.0,,53000000.0,88000000.0,341000000.0,165000000.0,1248000000.0,362000000.0,,1066000000.0,182000000.0,-358000000.0,-176000000.0,1413000000.0,71700000.0,72308000.0,72308000.0
Frontier Communications Corp,FTR,,20520,2015.0,Q3,2015-07-01,2015-09-30,2016-11-03 16:18:18+00:00,-0.07,-0.07,,325000000.0,-0.07,,-24000000.0,-14000000.0,-14000000.0,-81000000.0,,159000000.0,1424000000.0,,1000000.0,331000000.0,,67000000.0,58000000.0,344000000.0,159000000.0,1265000000.0,246000000.0,,1058000000.0,207000000.0,-245000000.0,-38000000.0,1424000000.0,1161207000.0,1161207000.0,1161207000.0
Frontier Communications Corp,FTR,,20520,2015.0,Q3YTD,2015-01-01,2015-09-30,,-0.14,-0.14,0.34,1001000000.0,-0.14,,-92000000.0,-93000000.0,-93000000.0,-160000000.0,,475000000.0,4163000000.0,,3000000.0,969000000.0,,67000000.0,150000000.0,1005000000.0,475000000.0,3688000000.0,751000000.0,,3125000000.0,563000000.0,-748000000.0,-185000000.0,4163000000.0,1161207000.0,1161207000.0,1161207000.0
Frontier Communications Corp,FTR,,20520,2015.0,Q3TTM,2014-10-01,2015-09-30,,-0.13,-0.13,0.43,1324000000.0,-0.13,,-108000000.0,-79000000.0,-79000000.0,-146000000.0,,619000000.0,5493000000.0,,16000000.0,1289000000.0,,67000000.0,222000000.0,1303000000.0,619000000.0,4874000000.0,939000000.0,,4138000000.0,736000000.0,-923000000.0,-187000000.0,5493000000.0,1161207000.0,1161207000.0,1161207000.0
Frontier Communications Corp,FTR,,20520,2015.0,Q2,2015-04-01,2015-06-30,2016-08-08 08:31:33+00:00,-0.03,-0.03,,335000000.0,-0.03,,-38000000.0,-28000000.0,-28000000.0,-28000000.0,,161000000.0,1368000000.0,,1000000.0,313000000.0,,,35000000.0,331000000.0,161000000.0,1207000000.0,260000000.0,,1014000000.0,193000000.0,-259000000.0,-66000000.0,1368000000.0,1037407000.0,933300000.0,933300000.0
Frontier Communications Corp,FTR,,20520,2015.0,Q2YTD,2015-01-01,2015-06-30,,-0.08,-0.08,0.23,676000000.0,-0.08,,-68000000.0,-79000000.0,-79000000.0,-79000000.0,,316000000.0,2739000000.0,,2000000.0,638000000.0,,,92000000.0,661000000.0,316000000.0,2423000000.0,505000000.0,,2067000000.0,356000000.0,-503000000.0,-147000000.0,2739000000.0,1037407000.0,933300000.0,933300000.0
Frontier Communications Corp,FTR,,20520,2015.0,Q2TTM,2014-07-01,2015-06-30,,-0.02,-0.02,0.44,1260000000.0,-0.02,,-74000000.0,-23000000.0,-23000000.0,-23000000.0,,568000000.0,5210000000.0,,40000000.0,1234000000.0,,,206000000.0,1216000000.0,568000000.0,4642000000.0,863000000.0,,3916000000.0,726000000.0,-823000000.0,-97000000.0,5210000000.0,1037407000.0,933300000.0,933300000.0
Frontier Communications Corp,FTR,,20520,2015.0,Q1,2015-01-01,2015-03-31,2016-05-05 16:08:13+00:00,-0.05,-0.05,,341000000.0,-0.05,,-30000000.0,-51000000.0,-51000000.0,-51000000.0,,155000000.0,1371000000.0,,1000000.0,325000000.0,,,57000000.0,330000000.0,155000000.0,1216000000.0,245000000.0,,1053000000.0,163000000.0,-244000000.0,-81000000.0,1371000000.0,994716000.0,994716000.0,994716000.0
Frontier Communications Corp,FTR,,20520,2015.0,Q1TTM,2014-04-01,2015-03-31,,0.04,0.04,0.41,1199000000.0,0.04,,-17000000.0,43000000.0,43000000.0,43000000.0,,513000000.0,4989000000.0,,39000000.0,1180000000.0,,,190000000.0,1150000000.0,513000000.0,4476000000.0,770000000.0,,3719000000.0,757000000.0,-731000000.0,26000000.0,4989000000.0,994716000.0,994716000.0,994716000.0
Frontier Communications Corp,FTR,,20520,2016.0,FY,2016-01-01,2016-12-31,2018-02-28 18:12:14+00:00,-7.61,-7.61,6.35,2031000000.0,-7.61,,-250000000.0,-373000000.0,-373000000.0,-587000000.0,,1470000000.0,8896000000.0,,27000000.0,1887000000.0,,214000000.0,527000000.0,2093000000.0,1470000000.0,7426000000.0,1538000000.0,,6538000000.0,888000000.0,-1511000000.0,-623000000.0,8896000000.0,77100000.0,77607000.0,77607000.0
Frontier Communications Corp,FTR,,20520,2016.0,Q4,2016-10-01,2016-12-31,,-1.71,-1.71,2.27,562000000.0,-1.71,,-38000000.0,-80000000.0,-80000000.0,-133000000.0,,417000000.0,2409000000.0,,13000000.0,488000000.0,,53000000.0,129000000.0,558000000.0,417000000.0,1992000000.0,386000000.0,,1737000000.0,255000000.0,-373000000.0,-118000000.0,2409000000.0,77100000.0,77607000.0,77607000.0
Frontier Communications Corp,FTR,,20520,2016.0,Q3,2016-07-01,2016-09-30,2017-11-02 16:48:20+00:00,-1.73,-1.73,,578000000.0,-1.73,,-46000000.0,-80000000.0,-80000000.0,-134000000.0,,440000000.0,2524000000.0,,3000000.0,527000000.0,,54000000.0,133000000.0,582000000.0,440000000.0,2084000000.0,393000000.0,,1820000000.0,264000000.0,-390000000.0,-126000000.0,2524000000.0,77500000.0,77612000.0,77612000.0
Frontier Communications Corp,FTR,,20520,2016.0,Q3YTD,2016-01-01,2016-09-30,,-5.85,-5.85,6.84,1469000000.0,-5.85,,-212000000.0,-293000000.0,-293000000.0,-454000000.0,,1053000000.0,6487000000.0,,14000000.0,1399000000.0,,161000000.0,398000000.0,1535000000.0,1053000000.0,5434000000.0,1152000000.0,,4801000000.0,633000000.0,-1138000000.0,-505000000.0,6487000000.0,77500000.0,77612000.0,77612000.0
Frontier Communications Corp,FTR,,20520,2016.0,Q3TTM,2015-10-01,2016-09-30,,-7.86,-7.86,9.11,1788000000.0,-7.86,,-285000000.0,-396000000.0,-396000000.0,-610000000.0,,1218000000.0,7900000000.0,,18000000.0,1717000000.0,,214000000.0,486000000.0,1876000000.0,1218000000.0,6682000000.0,1514000000.0,,5867000000.0,815000000.0,-1496000000.0,-681000000.0,7900000000.0,77500000.0,77612000.0,77612000.0
Frontier Communications Corp,FTR,,20520,2016.0,Q2,2016-04-01,2016-06-30,2017-08-03 16:43:15+00:00,-1.05,-1.05,,575000000.0,-1.05,,-48000000.0,-27000000.0,-27000000.0,-80000000.0,,453000000.0,2608000000.0,,,546000000.0,,53000000.0,127000000.0,596000000.0,453000000.0,2155000000.0,386000000.0,,1844000000.0,311000000.0,-386000000.0,-75000000.0,2608000000.0,76200000.0,77625000.0,77625000.0
Frontier Communications Corp,FTR,,20520,2016.0,Q2YTD,2016-01-01,2016-06-30,,-4.12,-4.12,4.55,891000000.0,-4.12,,-166000000.0,-213000000.0,-213000000.0,-320000000.0,,613000000.0,3963000000.0,,11000000.0,872000000.0,,107000000.0,265000000.0,953000000.0,613000000.0,3350000000.0,759000000.0,,2981000000.0,369000000.0,-748000000.0,-379000000.0,3963000000.0,76200000.0,77625000.0,77625000.0
Frontier Communications Corp,FTR,,20520,2016.0,Q2TTM,2015-07-01,2016-06-30,,-7.18,-7.18,9.25,1535000000.0,-7.18,,-263000000.0,-330000000.0,-330000000.0,-557000000.0,,937000000.0,6800000000.0,,16000000.0,1521000000.0,,227000000.0,411000000.0,1638000000.0,937000000.0,5863000000.0,1367000000.0,,5105000000.0,758000000.0,-1351000000.0,-593000000.0,6800000000.0,76200000.0,77625000.0,77625000.0
