company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,amortizationexpense,depreciationexpense,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,netincomediscontinued,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,othernetchangesincash,paymentofdividends,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofinvestments,saleofplantpropertyandequipment
CA Inc,CA,Y7ET3D9SDOFUZ515FE28,356028,2011.0,Q3YTD,2010-04-01,2010-12-31,2011-01-26 17:09:54+00:00,,,281000000.0,40000000.0,-246000000.0,,-251000000.0,-597000000.0,743000000.0,-251000000.0,-597000000.0,743000000.0,-65000000.0,639000000.0,639000000.0,,69000000.0,7000000.0,-156000000.0,,-61000000.0,,-441000000.0,-9000000.0,-188000000.0,,
CA Inc,CA,Y7ET3D9SDOFUZ515FE28,356028,2011.0,Q3TTM,2010-01-01,2010-12-31,,,,353000000.0,3000000.0,132000000.0,,-399000000.0,-1089000000.0,1355000000.0,-399000000.0,-1089000000.0,1355000000.0,-106000000.0,740000000.0,728000000.0,12000000.0,142000000.0,18000000.0,-24000000.0,24000000.0,-81000000.0,,-1065000000.0,-11000000.0,-325000000.0,,
CA Inc,CA,Y7ET3D9SDOFUZ515FE28,356028,2011.0,Q3,2010-10-01,2010-12-31,,,,99000000.0,8000000.0,128000000.0,,-52000000.0,-459000000.0,496000000.0,-52000000.0,-459000000.0,496000000.0,-7000000.0,200000000.0,200000000.0,,69000000.0,3000000.0,-93000000.0,,-20000000.0,,-366000000.0,-2000000.0,-33000000.0,,
CA Inc,CA,Y7ET3D9SDOFUZ515FE28,356028,2011.0,Q2YTD,2010-04-01,2010-09-30,2010-10-22 16:32:52+00:00,,0.0,182000000.0,32000000.0,-374000000.0,,-199000000.0,-138000000.0,247000000.0,-199000000.0,-138000000.0,247000000.0,-58000000.0,439000000.0,439000000.0,,0.0,4000000.0,-63000000.0,,-41000000.0,,-75000000.0,-7000000.0,-155000000.0,,
CA Inc,CA,Y7ET3D9SDOFUZ515FE28,356028,2011.0,Q2TTM,2009-10-01,2010-09-30,,,49000000.0,328000000.0,-20000000.0,-16000000.0,744000000.0,-815000000.0,-890000000.0,1201000000.0,-815000000.0,-890000000.0,1201000000.0,-500000000.0,797000000.0,785000000.0,12000000.0,55000000.0,74000000.0,22000000.0,24000000.0,-82000000.0,,-912000000.0,-1214000000.0,-337000000.0,,
CA Inc,CA,Y7ET3D9SDOFUZ515FE28,356028,2011.0,Q2,2010-07-01,2010-09-30,,,,93000000.0,105000000.0,-600000000.0,,-124000000.0,-62000000.0,130000000.0,-124000000.0,-62000000.0,130000000.0,49000000.0,656000000.0,656000000.0,,-19000000.0,55000000.0,-21000000.0,,-20000000.0,,-41000000.0,-4000000.0,-155000000.0,,
CA Inc,CA,Y7ET3D9SDOFUZ515FE28,356028,2011.0,Q1,2010-04-01,2010-06-30,2010-07-27 17:08:12+00:00,,,89000000.0,-73000000.0,226000000.0,,-75000000.0,-76000000.0,117000000.0,-75000000.0,-76000000.0,117000000.0,-107000000.0,-217000000.0,-217000000.0,,19000000.0,-51000000.0,-42000000.0,,-21000000.0,,-34000000.0,-3000000.0,,,
CA Inc,CA,Y7ET3D9SDOFUZ515FE28,356028,2011.0,Q1TTM,2009-07-01,2010-06-30,,,29000000.0,308000000.0,-62000000.0,410000000.0,744000000.0,-758000000.0,-897000000.0,1191000000.0,-758000000.0,-897000000.0,1191000000.0,-502000000.0,359000000.0,347000000.0,12000000.0,97000000.0,21000000.0,-7000000.0,24000000.0,-83000000.0,,-890000000.0,-1213000000.0,-227000000.0,,
CA Inc,CA,Y7ET3D9SDOFUZ515FE28,356028,2012.0,Q4,2012-01-01,2012-03-31,,,,101000000.0,29000000.0,415000000.0,236000000.0,-583000000.0,105000000.0,759000000.0,-583000000.0,105000000.0,759000000.0,321000000.0,211000000.0,196000000.0,15000000.0,47000000.0,28000000.0,-1000000.0,11000000.0,-117000000.0,-6000000.0,-76000000.0,-230000000.0,-500000000.0,188000000.0,
CA Inc,CA,Y7ET3D9SDOFUZ515FE28,356028,2012.0,FY,2011-04-01,2012-03-31,2014-05-19 16:04:15+00:00,,,399000000.0,-67000000.0,50000000.0,476000000.0,-1330000000.0,-455000000.0,1488000000.0,-1330000000.0,-455000000.0,1488000000.0,-370000000.0,951000000.0,923000000.0,28000000.0,116000000.0,40000000.0,-2000000.0,-6000000.0,-192000000.0,-108000000.0,-639000000.0,-601000000.0,-1053000000.0,287000000.0,7000000.0
CA Inc,CA,Y7ET3D9SDOFUZ515FE28,356028,2012.0,Q3YTD,2011-04-01,2011-12-31,2012-01-25 16:26:44+00:00,,,298000000.0,-96000000.0,-365000000.0,240000000.0,-747000000.0,-560000000.0,729000000.0,-747000000.0,-560000000.0,729000000.0,-691000000.0,740000000.0,727000000.0,13000000.0,69000000.0,12000000.0,-1000000.0,-17000000.0,-75000000.0,-102000000.0,-563000000.0,-371000000.0,-553000000.0,99000000.0,7000000.0
CA Inc,CA,Y7ET3D9SDOFUZ515FE28,356028,2012.0,Q3TTM,2011-01-01,2011-12-31,,,,396000000.0,-47000000.0,-36000000.0,500000000.0,-816000000.0,-663000000.0,1363000000.0,-816000000.0,-663000000.0,1363000000.0,-160000000.0,928000000.0,911000000.0,17000000.0,92000000.0,15000000.0,137000000.0,3000000.0,-96000000.0,-311000000.0,-636000000.0,-635000000.0,-600000000.0,127000000.0,20000000.0
CA Inc,CA,Y7ET3D9SDOFUZ515FE28,356028,2012.0,Q3,2011-10-01,2011-12-31,,,,103000000.0,-11000000.0,10000000.0,76000000.0,-166000000.0,-60000000.0,396000000.0,-166000000.0,-60000000.0,396000000.0,155000000.0,263000000.0,263000000.0,,20000000.0,1000000.0,,-4000000.0,-25000000.0,-31000000.0,-58000000.0,-18000000.0,-200000000.0,29000000.0,
CA Inc,CA,Y7ET3D9SDOFUZ515FE28,356028,2012.0,Q2YTD,2011-04-01,2011-09-30,2011-10-27 16:26:35+00:00,,,195000000.0,-85000000.0,-375000000.0,164000000.0,-581000000.0,-500000000.0,333000000.0,-581000000.0,-500000000.0,333000000.0,-846000000.0,477000000.0,464000000.0,13000000.0,49000000.0,11000000.0,-1000000.0,-13000000.0,-50000000.0,-71000000.0,-505000000.0,-353000000.0,-353000000.0,70000000.0,7000000.0
CA Inc,CA,Y7ET3D9SDOFUZ515FE28,356028,2012.0,Q2TTM,2010-10-01,2011-09-30,,,,392000000.0,-28000000.0,82000000.0,424000000.0,-702000000.0,-1062000000.0,1463000000.0,-702000000.0,-1062000000.0,1463000000.0,-322000000.0,865000000.0,848000000.0,17000000.0,141000000.0,17000000.0,44000000.0,7000000.0,-91000000.0,-280000000.0,-944000000.0,-619000000.0,-433000000.0,98000000.0,20000000.0
CA Inc,CA,Y7ET3D9SDOFUZ515FE28,356028,2012.0,Q2,2011-07-01,2011-09-30,,,,98000000.0,-122000000.0,-164000000.0,10000000.0,-228000000.0,-393000000.0,190000000.0,-228000000.0,-393000000.0,190000000.0,-558000000.0,236000000.0,236000000.0,,20000000.0,2000000.0,,-5000000.0,-25000000.0,-34000000.0,-407000000.0,-15000000.0,-200000000.0,41000000.0,7000000.0
CA Inc,CA,Y7ET3D9SDOFUZ515FE28,356028,2012.0,Q1,2011-04-01,2011-06-30,2011-07-22 16:26:55+00:00,,,97000000.0,37000000.0,-211000000.0,154000000.0,-353000000.0,-107000000.0,143000000.0,-353000000.0,-107000000.0,143000000.0,-288000000.0,241000000.0,228000000.0,13000000.0,29000000.0,9000000.0,-1000000.0,-8000000.0,-25000000.0,-37000000.0,-98000000.0,-338000000.0,-153000000.0,29000000.0,
CA Inc,CA,Y7ET3D9SDOFUZ515FE28,356028,2012.0,Q1TTM,2010-07-01,2011-06-30,,,,387000000.0,199000000.0,-354000000.0,414000000.0,-598000000.0,-731000000.0,1403000000.0,-598000000.0,-731000000.0,1403000000.0,285000000.0,1285000000.0,1268000000.0,17000000.0,102000000.0,70000000.0,23000000.0,12000000.0,-86000000.0,-246000000.0,-578000000.0,-608000000.0,-388000000.0,57000000.0,13000000.0
CA Inc,CA,Y7ET3D9SDOFUZ515FE28,356028,2013.0,FY,2012-04-01,2013-03-31,2015-05-08 16:04:38+00:00,-76000000.0,,463000000.0,-83000000.0,-137000000.0,1143000000.0,-938000000.0,-464000000.0,1359000000.0,-938000000.0,-464000000.0,1359000000.0,-86000000.0,955000000.0,921000000.0,34000000.0,112000000.0,27000000.0,1000000.0,40000000.0,-463000000.0,-346000000.0,-206000000.0,-1152000000.0,-493000000.0,163000000.0,0.0
CA Inc,CA,Y7ET3D9SDOFUZ515FE28,356028,2013.0,Q4,2013-01-01,2013-03-31,,-76000000.0,,146000000.0,-34000000.0,146000000.0,352000000.0,-185000000.0,-102000000.0,521000000.0,-185000000.0,-102000000.0,521000000.0,240000000.0,242000000.0,208000000.0,34000000.0,21000000.0,5000000.0,-1000000.0,40000000.0,-114000000.0,,-25000000.0,-356000000.0,-72000000.0,,
CA Inc,CA,Y7ET3D9SDOFUZ515FE28,356028,2013.0,Q3YTD,2012-04-01,2012-12-31,2014-01-22 16:06:06+00:00,,,317000000.0,-49000000.0,-283000000.0,791000000.0,-753000000.0,-362000000.0,838000000.0,-753000000.0,-362000000.0,838000000.0,-326000000.0,713000000.0,713000000.0,,91000000.0,22000000.0,2000000.0,,-349000000.0,-346000000.0,-181000000.0,-796000000.0,-421000000.0,163000000.0,0.0
CA Inc,CA,Y7ET3D9SDOFUZ515FE28,356028,2013.0,Q3TTM,2012-01-01,2012-12-31,,,,418000000.0,-20000000.0,132000000.0,1027000000.0,-1336000000.0,-257000000.0,1597000000.0,-1336000000.0,-257000000.0,1597000000.0,-5000000.0,924000000.0,909000000.0,15000000.0,138000000.0,50000000.0,1000000.0,11000000.0,-466000000.0,-352000000.0,-257000000.0,-1026000000.0,-921000000.0,351000000.0,
CA Inc,CA,Y7ET3D9SDOFUZ515FE28,356028,2013.0,Q3,2012-10-01,2012-12-31,,,,105000000.0,11000000.0,188000000.0,278000000.0,-222000000.0,-88000000.0,566000000.0,-222000000.0,-88000000.0,566000000.0,267000000.0,251000000.0,251000000.0,,22000000.0,,,,-114000000.0,-192000000.0,-59000000.0,-309000000.0,-77000000.0,163000000.0,
CA Inc,CA,Y7ET3D9SDOFUZ515FE28,356028,2013.0,Q2YTD,2012-04-01,2012-09-30,2013-10-25 16:02:57+00:00,,,212000000.0,-60000000.0,-471000000.0,513000000.0,-531000000.0,-274000000.0,272000000.0,-531000000.0,-274000000.0,272000000.0,-593000000.0,462000000.0,462000000.0,,69000000.0,22000000.0,2000000.0,,-235000000.0,-154000000.0,-122000000.0,-487000000.0,-344000000.0,0.0,
CA Inc,CA,Y7ET3D9SDOFUZ515FE28,356028,2013.0,Q2TTM,2011-10-01,2012-09-30,,,,416000000.0,-42000000.0,-46000000.0,825000000.0,-1280000000.0,-229000000.0,1427000000.0,-1280000000.0,-229000000.0,1427000000.0,-117000000.0,936000000.0,921000000.0,15000000.0,136000000.0,51000000.0,1000000.0,7000000.0,-377000000.0,-191000000.0,-256000000.0,-735000000.0,-1044000000.0,217000000.0,
CA Inc,CA,Y7ET3D9SDOFUZ515FE28,356028,2013.0,Q2,2012-07-01,2012-09-30,,,,107000000.0,17000000.0,-272000000.0,260000000.0,-348000000.0,-213000000.0,89000000.0,-348000000.0,-213000000.0,89000000.0,-455000000.0,222000000.0,222000000.0,,32000000.0,5000000.0,,,-116000000.0,-154000000.0,-59000000.0,-239000000.0,-258000000.0,,
CA Inc,CA,Y7ET3D9SDOFUZ515FE28,356028,2013.0,Q1,2012-04-01,2012-06-30,2012-07-27 16:17:49+00:00,,,105000000.0,-77000000.0,-199000000.0,253000000.0,-183000000.0,-61000000.0,183000000.0,-183000000.0,-61000000.0,183000000.0,-138000000.0,240000000.0,240000000.0,,37000000.0,17000000.0,2000000.0,,-119000000.0,,-63000000.0,-248000000.0,-86000000.0,,
CA Inc,CA,Y7ET3D9SDOFUZ515FE28,356028,2013.0,Q1TTM,2011-07-01,2012-06-30,,,,407000000.0,-181000000.0,62000000.0,575000000.0,-1160000000.0,-409000000.0,1528000000.0,-1160000000.0,-409000000.0,1528000000.0,-220000000.0,950000000.0,935000000.0,15000000.0,124000000.0,48000000.0,1000000.0,2000000.0,-286000000.0,-71000000.0,-604000000.0,-511000000.0,-986000000.0,258000000.0,7000000.0
CA Inc,CA,Y7ET3D9SDOFUZ515FE28,356028,2014.0,FY,2013-04-01,2014-03-31,2015-05-08 16:04:38+00:00,-133000000.0,,415000000.0,62000000.0,-437000000.0,4200000000.0,-421000000.0,5000000.0,973000000.0,-421000000.0,5000000.0,973000000.0,659000000.0,914000000.0,887000000.0,27000000.0,108000000.0,93000000.0,49000000.0,40000000.0,-453000000.0,-9000000.0,-105000000.0,-3754000000.0,-507000000.0,191000000.0,12000000.0
CA Inc,CA,Y7ET3D9SDOFUZ515FE28,356028,2014.0,Q4,2014-01-01,2014-03-31,,-133000000.0,,88000000.0,24000000.0,251000000.0,1125000000.0,-269000000.0,37000000.0,446000000.0,-269000000.0,37000000.0,446000000.0,278000000.0,107000000.0,80000000.0,27000000.0,27000000.0,19000000.0,89000000.0,40000000.0,-112000000.0,,74000000.0,-1134000000.0,-167000000.0,7000000.0,
CA Inc,CA,Y7ET3D9SDOFUZ515FE28,356028,2014.0,Q3YTD,2013-04-01,2013-12-31,2014-01-22 16:06:06+00:00,,,327000000.0,38000000.0,-688000000.0,3075000000.0,-152000000.0,-32000000.0,527000000.0,-152000000.0,-32000000.0,527000000.0,381000000.0,807000000.0,807000000.0,,81000000.0,74000000.0,-40000000.0,,-341000000.0,-9000000.0,-179000000.0,-2620000000.0,-340000000.0,184000000.0,12000000.0
CA Inc,CA,Y7ET3D9SDOFUZ515FE28,356028,2014.0,Q3TTM,2013-01-01,2013-12-31,,-76000000.0,,473000000.0,4000000.0,-542000000.0,3427000000.0,-337000000.0,-134000000.0,1048000000.0,-337000000.0,-134000000.0,1048000000.0,621000000.0,1049000000.0,1015000000.0,34000000.0,102000000.0,79000000.0,-41000000.0,40000000.0,-455000000.0,-9000000.0,-204000000.0,-2976000000.0,-412000000.0,184000000.0,12000000.0
CA Inc,CA,Y7ET3D9SDOFUZ515FE28,356028,2014.0,Q3,2013-10-01,2013-12-31,,,,112000000.0,2000000.0,56000000.0,968000000.0,-235000000.0,-12000000.0,429000000.0,-235000000.0,-12000000.0,429000000.0,184000000.0,232000000.0,232000000.0,,29000000.0,19000000.0,-5000000.0,,-113000000.0,,-19000000.0,-969000000.0,-140000000.0,,12000000.0
CA Inc,CA,Y7ET3D9SDOFUZ515FE28,356028,2014.0,Q2YTD,2013-04-01,2013-09-30,2013-10-25 16:02:57+00:00,,,215000000.0,36000000.0,-744000000.0,2107000000.0,83000000.0,-20000000.0,98000000.0,83000000.0,-20000000.0,98000000.0,197000000.0,575000000.0,575000000.0,,52000000.0,55000000.0,-35000000.0,,-228000000.0,-9000000.0,-160000000.0,-1651000000.0,-200000000.0,184000000.0,
CA Inc,CA,Y7ET3D9SDOFUZ515FE28,356028,2014.0,Q2TTM,2012-10-01,2013-09-30,,-76000000.0,,466000000.0,13000000.0,-410000000.0,2737000000.0,-324000000.0,-210000000.0,1185000000.0,-324000000.0,-210000000.0,1185000000.0,704000000.0,1068000000.0,1034000000.0,34000000.0,95000000.0,60000000.0,-36000000.0,40000000.0,-456000000.0,-201000000.0,-244000000.0,-2316000000.0,-349000000.0,347000000.0,
CA Inc,CA,Y7ET3D9SDOFUZ515FE28,356028,2014.0,Q2,2013-07-01,2013-09-30,,,,110000000.0,65000000.0,-292000000.0,1382000000.0,221000000.0,-44000000.0,87000000.0,221000000.0,-44000000.0,87000000.0,329000000.0,240000000.0,240000000.0,,29000000.0,27000000.0,-10000000.0,,-114000000.0,-9000000.0,-25000000.0,-923000000.0,-151000000.0,,
CA Inc,CA,Y7ET3D9SDOFUZ515FE28,356028,2014.0,Q1,2013-04-01,2013-06-30,2013-07-25 16:07:38+00:00,,,105000000.0,-29000000.0,-452000000.0,725000000.0,-138000000.0,24000000.0,11000000.0,-138000000.0,24000000.0,11000000.0,-132000000.0,335000000.0,335000000.0,,23000000.0,28000000.0,-25000000.0,,-114000000.0,,-135000000.0,-728000000.0,-49000000.0,184000000.0,
CA Inc,CA,Y7ET3D9SDOFUZ515FE28,356028,2014.0,Q1TTM,2012-07-01,2013-06-30,,-76000000.0,,463000000.0,-35000000.0,-390000000.0,1615000000.0,-893000000.0,-379000000.0,1187000000.0,-893000000.0,-379000000.0,1187000000.0,-80000000.0,1050000000.0,1016000000.0,34000000.0,98000000.0,38000000.0,-26000000.0,40000000.0,-458000000.0,-346000000.0,-278000000.0,-1632000000.0,-456000000.0,347000000.0,
CA Inc,CA,Y7ET3D9SDOFUZ515FE28,356028,2015.0,FY,2014-04-01,2015-03-31,2017-05-12 16:07:51+00:00,-38000000.0,,402000000.0,-532000000.0,-275000000.0,5371000000.0,-977000000.0,-91000000.0,1030000000.0,-977000000.0,-91000000.0,1030000000.0,-448000000.0,846000000.0,810000000.0,36000000.0,93000000.0,26000000.0,0.0,122000000.0,-444000000.0,,-53000000.0,-5715000000.0,-215000000.0,0.0,
CA Inc,CA,Y7ET3D9SDOFUZ515FE28,356028,2015.0,Q4,2015-01-01,2015-03-31,,-6000000.0,,99000000.0,-222000000.0,216000000.0,1145000000.0,-118000000.0,-13000000.0,485000000.0,-118000000.0,-13000000.0,485000000.0,121000000.0,151000000.0,145000000.0,6000000.0,25000000.0,1000000.0,,-11000000.0,-111000000.0,,-7000000.0,-1063000000.0,-90000000.0,,
CA Inc,CA,Y7ET3D9SDOFUZ515FE28,356028,2015.0,Q3YTD,2014-04-01,2014-12-31,2016-01-27 16:04:59+00:00,-32000000.0,,303000000.0,-310000000.0,-491000000.0,4226000000.0,-859000000.0,-78000000.0,545000000.0,-859000000.0,-78000000.0,545000000.0,-569000000.0,695000000.0,665000000.0,30000000.0,68000000.0,25000000.0,,133000000.0,-333000000.0,,-46000000.0,-4652000000.0,-125000000.0,0.0,
