company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,amortizationexpense,basicdilutedeps,basiceps,cashdividendspershare,depreciationexpense,dilutedeps,incometaxexpense,marketingexpense,netincome,netincomecontinuing,netincomediscontinued,netincometocommon,operatingcostofrevenue,operatingrevenue,otheradjustmentstoconsolidatednetincome,otheroperatingexpenses,otherrevenue,otherspecialcharges,rdexpense,restructuringcharge,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
CA Inc,CA,Y7ET3D9SDOFUZ515FE28,356028,2010.0,Q2YTD,2009-04-01,2009-09-30,,68000000.0,,0.79,,78000000.0,0.78,212000000.0,567000000.0,413000000.0,413000000.0,,413000000.0,265000000.0,2061000000.0,,14000000.0,61000000.0,,234000000.0,2000000.0,230000000.0,265000000.0,1857000000.0,39000000.0,1193000000.0,664000000.0,-39000000.0,625000000.0,2122000000.0,,518000000.0,542000000.0
CA Inc,CA,Y7ET3D9SDOFUZ515FE28,356028,2010.0,Q2TTM,2008-10-01,2009-09-30,,133000000.0,1.29,1.31,0.16,154000000.0,1.31,390000000.0,1173000000.0,686000000.0,686000000.0,,686000000.0,552000000.0,4064000000.0,,-5000000.0,135000000.0,,477000000.0,100000000.0,462000000.0,552000000.0,3647000000.0,77000000.0,2494000000.0,1153000000.0,-77000000.0,1076000000.0,4199000000.0,,518000000.0,542000000.0
CA Inc,CA,Y7ET3D9SDOFUZ515FE28,356028,2010.0,Q1,2009-04-01,2009-06-30,2009-07-30 16:18:29+00:00,34000000.0,,0.37,,39000000.0,0.37,113000000.0,281000000.0,195000000.0,195000000.0,,195000000.0,133000000.0,1017000000.0,,7000000.0,33000000.0,,119000000.0,2000000.0,110000000.0,133000000.0,917000000.0,17000000.0,592000000.0,325000000.0,-17000000.0,308000000.0,1050000000.0,,516000000.0,540000000.0
CA Inc,CA,Y7ET3D9SDOFUZ515FE28,356028,2010.0,Q1TTM,2008-07-01,2009-06-30,,128000000.0,1.29,1.28,0.16,152000000.0,1.29,406000000.0,1198000000.0,670000000.0,670000000.0,,670000000.0,584000000.0,4089000000.0,,-6000000.0,145000000.0,,482000000.0,100000000.0,452000000.0,584000000.0,3650000000.0,68000000.0,2506000000.0,1144000000.0,-68000000.0,1076000000.0,4234000000.0,,516000000.0,540000000.0
CA Inc,CA,Y7ET3D9SDOFUZ515FE28,356028,2011.0,Q4,2011-01-01,2011-03-31,,47000000.0,0.37,0.37,-0.12,51000000.0,0.37,97000000.0,331000000.0,188000000.0,178000000.0,4000000.0,188000000.0,125000000.0,987000000.0,6000000.0,-9000000.0,76000000.0,7000000.0,108000000.0,11000000.0,107000000.0,125000000.0,938000000.0,10000000.0,653000000.0,285000000.0,-10000000.0,275000000.0,1063000000.0,513700000.0,506000000.0,507000000.0
CA Inc,CA,Y7ET3D9SDOFUZ515FE28,356028,2011.0,FY,2010-04-01,2011-03-31,2013-05-09 16:07:27+00:00,192000000.0,1.61,1.61,,187000000.0,1.61,386000000.0,1286000000.0,827000000.0,823000000.0,4000000.0,827000000.0,581000000.0,4149000000.0,,,280000000.0,7000000.0,471000000.0,,451000000.0,581000000.0,3848000000.0,45000000.0,2594000000.0,1254000000.0,-45000000.0,1209000000.0,4429000000.0,513700000.0,506000000.0,507000000.0
CA Inc,CA,Y7ET3D9SDOFUZ515FE28,356028,2011.0,Q3,2010-10-01,2010-12-31,2011-01-26 17:09:54+00:00,52000000.0,0.39,0.39,0.04,47000000.0,0.39,128000000.0,348000000.0,200000000.0,200000000.0,,200000000.0,159000000.0,1083000000.0,,5000000.0,82000000.0,,110000000.0,-8000000.0,114000000.0,159000000.0,1006000000.0,10000000.0,668000000.0,338000000.0,-10000000.0,328000000.0,1165000000.0,512800000.0,505000000.0,506000000.0
CA Inc,CA,Y7ET3D9SDOFUZ515FE28,356028,2011.0,Q3YTD,2010-04-01,2010-12-31,,145000000.0,1.24,1.24,0.12,136000000.0,1.24,289000000.0,955000000.0,639000000.0,645000000.0,,639000000.0,456000000.0,3162000000.0,-6000000.0,9000000.0,204000000.0,,363000000.0,-11000000.0,344000000.0,456000000.0,2910000000.0,35000000.0,1941000000.0,969000000.0,-35000000.0,934000000.0,3366000000.0,512800000.0,505000000.0,506000000.0
CA Inc,CA,Y7ET3D9SDOFUZ515FE28,356028,2011.0,Q3TTM,2010-01-01,2010-12-31,,176000000.0,2.23,1.44,0.12,177000000.0,1.44,399000000.0,1276000000.0,740000000.0,734000000.0,12000000.0,740000000.0,564000000.0,4080000000.0,-6000000.0,16000000.0,263000000.0,,497000000.0,-15000000.0,470000000.0,564000000.0,3779000000.0,49000000.0,2597000000.0,1182000000.0,-49000000.0,1133000000.0,4343000000.0,512800000.0,505000000.0,506000000.0
CA Inc,CA,Y7ET3D9SDOFUZ515FE28,356028,2011.0,Q2,2010-07-01,2010-09-30,2010-10-22 16:32:52+00:00,48000000.0,0.43,0.43,0.04,45000000.0,0.43,73000000.0,308000000.0,222000000.0,222000000.0,,222000000.0,149000000.0,1040000000.0,,15000000.0,70000000.0,,125000000.0,,113000000.0,149000000.0,961000000.0,12000000.0,654000000.0,307000000.0,-12000000.0,295000000.0,1110000000.0,516300000.0,507000000.0,508000000.0
CA Inc,CA,Y7ET3D9SDOFUZ515FE28,356028,2011.0,Q2YTD,2010-04-01,2010-09-30,,93000000.0,0.85,0.85,0.08,89000000.0,0.85,161000000.0,607000000.0,439000000.0,445000000.0,,439000000.0,297000000.0,2079000000.0,-6000000.0,4000000.0,122000000.0,,253000000.0,-3000000.0,230000000.0,297000000.0,1904000000.0,25000000.0,1273000000.0,631000000.0,-25000000.0,606000000.0,2201000000.0,516300000.0,507000000.0,508000000.0
CA Inc,CA,Y7ET3D9SDOFUZ515FE28,356028,2011.0,Q2TTM,2009-10-01,2010-09-30,,158000000.0,2.33,1.54,0.08,170000000.0,1.54,342000000.0,1244000000.0,797000000.0,791000000.0,12000000.0,797000000.0,545000000.0,4071000000.0,-6000000.0,8000000.0,235000000.0,,506000000.0,-5000000.0,485000000.0,545000000.0,3761000000.0,62000000.0,2566000000.0,1195000000.0,-62000000.0,1133000000.0,4306000000.0,516300000.0,507000000.0,508000000.0
CA Inc,CA,Y7ET3D9SDOFUZ515FE28,356028,2011.0,Q1,2010-04-01,2010-06-30,2010-07-27 17:08:12+00:00,45000000.0,0.42,0.42,0.04,44000000.0,0.42,88000000.0,299000000.0,217000000.0,223000000.0,,217000000.0,148000000.0,1039000000.0,-6000000.0,-11000000.0,52000000.0,,128000000.0,-3000000.0,117000000.0,148000000.0,943000000.0,13000000.0,619000000.0,324000000.0,-13000000.0,311000000.0,1091000000.0,516700000.0,510000000.0,511000000.0
CA Inc,CA,Y7ET3D9SDOFUZ515FE28,356028,2011.0,Q1TTM,2009-07-01,2010-06-30,,144000000.0,1.9,1.53,0.04,164000000.0,1.52,368000000.0,1222000000.0,793000000.0,787000000.0,12000000.0,793000000.0,528000000.0,4075000000.0,-6000000.0,,193000000.0,,496000000.0,-5000000.0,492000000.0,528000000.0,3740000000.0,72000000.0,2513000000.0,1227000000.0,-72000000.0,1155000000.0,4268000000.0,516700000.0,510000000.0,511000000.0
CA Inc,CA,Y7ET3D9SDOFUZ515FE28,356028,2012.0,Q4,2012-01-01,2012-03-31,,59000000.0,0.45,0.45,-0.15,42000000.0,0.45,70000000.0,350000000.0,211000000.0,196000000.0,15000000.0,211000000.0,164000000.0,1052000000.0,,-9000000.0,101000000.0,15000000.0,125000000.0,-1000000.0,131000000.0,164000000.0,989000000.0,11000000.0,712000000.0,277000000.0,-11000000.0,266000000.0,1153000000.0,490200000.0,486000000.0,487000000.0
CA Inc,CA,Y7ET3D9SDOFUZ515FE28,356028,2012.0,FY,2011-04-01,2012-03-31,2014-05-19 16:04:15+00:00,223000000.0,1.94,1.94,,176000000.0,1.93,407000000.0,1388000000.0,951000000.0,923000000.0,28000000.0,951000000.0,641000000.0,4376000000.0,,,403000000.0,15000000.0,509000000.0,,462000000.0,641000000.0,4138000000.0,35000000.0,2773000000.0,1365000000.0,-35000000.0,1330000000.0,4779000000.0,490200000.0,486000000.0,487000000.0
CA Inc,CA,Y7ET3D9SDOFUZ515FE28,356028,2012.0,Q3,2011-10-01,2011-12-31,2012-01-25 16:26:44+00:00,59000000.0,0.54,0.54,0.05,44000000.0,0.54,141000000.0,342000000.0,263000000.0,263000000.0,0.0,263000000.0,160000000.0,1109000000.0,,6000000.0,154000000.0,,126000000.0,,113000000.0,160000000.0,1103000000.0,9000000.0,690000000.0,413000000.0,-9000000.0,404000000.0,1263000000.0,487000000.0,483000000.0,484000000.0
CA Inc,CA,Y7ET3D9SDOFUZ515FE28,356028,2012.0,Q3YTD,2011-04-01,2011-12-31,,164000000.0,1.49,1.49,0.15,134000000.0,1.48,337000000.0,1038000000.0,740000000.0,727000000.0,13000000.0,740000000.0,477000000.0,3324000000.0,,9000000.0,302000000.0,,384000000.0,1000000.0,331000000.0,477000000.0,3149000000.0,24000000.0,2061000000.0,1088000000.0,-24000000.0,1064000000.0,3626000000.0,487000000.0,483000000.0,484000000.0
CA Inc,CA,Y7ET3D9SDOFUZ515FE28,356028,2012.0,Q3TTM,2011-01-01,2011-12-31,,211000000.0,1.86,1.86,0.03,185000000.0,1.85,434000000.0,1369000000.0,928000000.0,905000000.0,17000000.0,928000000.0,602000000.0,4311000000.0,6000000.0,,378000000.0,7000000.0,492000000.0,12000000.0,438000000.0,602000000.0,4087000000.0,34000000.0,2714000000.0,1373000000.0,-34000000.0,1339000000.0,4689000000.0,487000000.0,483000000.0,484000000.0
CA Inc,CA,Y7ET3D9SDOFUZ515FE28,356028,2012.0,Q2,2011-07-01,2011-09-30,2011-10-27 16:26:35+00:00,55000000.0,0.47,0.47,0.05,43000000.0,0.47,91000000.0,370000000.0,236000000.0,236000000.0,0.0,236000000.0,162000000.0,1118000000.0,,-7000000.0,82000000.0,,140000000.0,,104000000.0,162000000.0,1038000000.0,6000000.0,705000000.0,333000000.0,-6000000.0,327000000.0,1200000000.0,502100000.0,493000000.0,494000000.0
CA Inc,CA,Y7ET3D9SDOFUZ515FE28,356028,2012.0,Q2YTD,2011-04-01,2011-09-30,,105000000.0,0.95,0.95,0.1,90000000.0,0.94,196000000.0,696000000.0,477000000.0,464000000.0,13000000.0,477000000.0,317000000.0,2215000000.0,,3000000.0,148000000.0,,258000000.0,1000000.0,218000000.0,317000000.0,2046000000.0,15000000.0,1371000000.0,675000000.0,-15000000.0,660000000.0,2363000000.0,502100000.0,493000000.0,494000000.0
CA Inc,CA,Y7ET3D9SDOFUZ515FE28,356028,2012.0,Q2TTM,2010-10-01,2011-09-30,,204000000.0,1.71,1.71,0.02,188000000.0,1.7,421000000.0,1375000000.0,865000000.0,842000000.0,17000000.0,865000000.0,601000000.0,4285000000.0,6000000.0,-1000000.0,306000000.0,7000000.0,476000000.0,4000000.0,439000000.0,601000000.0,3990000000.0,35000000.0,2692000000.0,1298000000.0,-35000000.0,1263000000.0,4591000000.0,502100000.0,493000000.0,494000000.0
CA Inc,CA,Y7ET3D9SDOFUZ515FE28,356028,2012.0,Q1,2011-04-01,2011-06-30,2011-07-22 16:26:55+00:00,50000000.0,0.48,0.48,0.05,47000000.0,0.47,105000000.0,326000000.0,241000000.0,228000000.0,13000000.0,241000000.0,155000000.0,1097000000.0,,10000000.0,66000000.0,,118000000.0,1000000.0,114000000.0,155000000.0,1008000000.0,9000000.0,666000000.0,342000000.0,-9000000.0,333000000.0,1163000000.0,502100000.0,500000000.0,501000000.0
CA Inc,CA,Y7ET3D9SDOFUZ515FE28,356028,2012.0,Q1TTM,2010-07-01,2011-06-30,,197000000.0,1.67,1.67,0.01,190000000.0,1.66,403000000.0,1313000000.0,851000000.0,828000000.0,17000000.0,851000000.0,588000000.0,4207000000.0,6000000.0,21000000.0,294000000.0,7000000.0,461000000.0,4000000.0,448000000.0,588000000.0,3913000000.0,41000000.0,2641000000.0,1272000000.0,-41000000.0,1231000000.0,4501000000.0,502100000.0,500000000.0,501000000.0
CA Inc,CA,Y7ET3D9SDOFUZ515FE28,356028,2013.0,FY,2012-04-01,2013-03-31,2015-05-08 16:04:38+00:00,305000000.0,2.07,2.07,,158000000.0,2.06,339000000.0,1225000000.0,955000000.0,921000000.0,34000000.0,955000000.0,629000000.0,4146000000.0,,-5000000.0,358000000.0,,483000000.0,,405000000.0,629000000.0,3875000000.0,44000000.0,2571000000.0,1304000000.0,-44000000.0,1260000000.0,4504000000.0,461400000.0,456000000.0,457000000.0
CA Inc,CA,Y7ET3D9SDOFUZ515FE28,356028,2013.0,Q4,2013-01-01,2013-03-31,,108000000.0,0.53,0.53,-0.75,38000000.0,0.52,-3000000.0,272000000.0,242000000.0,208000000.0,34000000.0,242000000.0,153000000.0,957000000.0,,-5000000.0,55000000.0,14000000.0,115000000.0,,101000000.0,153000000.0,859000000.0,11000000.0,643000000.0,216000000.0,-11000000.0,205000000.0,1012000000.0,461400000.0,456000000.0,457000000.0
CA Inc,CA,Y7ET3D9SDOFUZ515FE28,356028,2013.0,Q3,2012-10-01,2012-12-31,2014-01-22 16:06:06+00:00,66000000.0,0.55,0.55,0.25,39000000.0,0.55,107000000.0,331000000.0,251000000.0,251000000.0,,251000000.0,164000000.0,1063000000.0,,,132000000.0,9000000.0,120000000.0,,96000000.0,164000000.0,1031000000.0,12000000.0,661000000.0,370000000.0,-12000000.0,358000000.0,1195000000.0,456400000.0,452000000.0,453000000.0
CA Inc,CA,Y7ET3D9SDOFUZ515FE28,356028,2013.0,Q3YTD,2012-04-01,2012-12-31,,197000000.0,1.54,1.54,0.75,120000000.0,1.54,342000000.0,953000000.0,713000000.0,713000000.0,,713000000.0,476000000.0,3189000000.0,,,303000000.0,-14000000.0,368000000.0,,304000000.0,476000000.0,3016000000.0,33000000.0,1928000000.0,1088000000.0,-33000000.0,1055000000.0,3492000000.0,456400000.0,452000000.0,453000000.0
CA Inc,CA,Y7ET3D9SDOFUZ515FE28,356028,2013.0,Q3TTM,2012-01-01,2012-12-31,,256000000.0,1.99,1.99,0.6,162000000.0,1.99,412000000.0,1303000000.0,924000000.0,909000000.0,15000000.0,924000000.0,640000000.0,4241000000.0,,-9000000.0,404000000.0,1000000.0,493000000.0,-1000000.0,435000000.0,640000000.0,4005000000.0,44000000.0,2640000000.0,1365000000.0,-44000000.0,1321000000.0,4645000000.0,456400000.0,452000000.0,453000000.0
CA Inc,CA,Y7ET3D9SDOFUZ515FE28,356028,2013.0,Q2,2012-07-01,2012-09-30,2013-10-25 16:02:57+00:00,67000000.0,0.48,0.48,0.25,40000000.0,0.48,105000000.0,317000000.0,222000000.0,222000000.0,,222000000.0,157000000.0,1058000000.0,,,94000000.0,13000000.0,123000000.0,,98000000.0,157000000.0,995000000.0,10000000.0,658000000.0,337000000.0,-10000000.0,327000000.0,1152000000.0,462500000.0,458000000.0,459000000.0
CA Inc,CA,Y7ET3D9SDOFUZ515FE28,356028,2013.0,Q2YTD,2012-04-01,2012-09-30,,131000000.0,0.99,0.99,0.5,81000000.0,0.99,235000000.0,622000000.0,462000000.0,462000000.0,,462000000.0,312000000.0,2126000000.0,,,171000000.0,-23000000.0,248000000.0,,208000000.0,312000000.0,1985000000.0,21000000.0,1267000000.0,718000000.0,-21000000.0,697000000.0,2297000000.0,462500000.0,458000000.0,459000000.0
CA Inc,CA,Y7ET3D9SDOFUZ515FE28,356028,2013.0,Q2TTM,2011-10-01,2012-09-30,,249000000.0,1.98,1.98,0.4,167000000.0,1.98,446000000.0,1314000000.0,936000000.0,921000000.0,15000000.0,936000000.0,636000000.0,4287000000.0,,-3000000.0,426000000.0,-8000000.0,499000000.0,-1000000.0,452000000.0,636000000.0,4077000000.0,41000000.0,2669000000.0,1408000000.0,-41000000.0,1367000000.0,4713000000.0,462500000.0,458000000.0,459000000.0
CA Inc,CA,Y7ET3D9SDOFUZ515FE28,356028,2013.0,Q1,2012-04-01,2012-06-30,2013-07-25 16:07:38+00:00,64000000.0,0.51,0.51,0.25,41000000.0,0.51,130000000.0,305000000.0,240000000.0,240000000.0,,240000000.0,155000000.0,1068000000.0,,,77000000.0,-36000000.0,125000000.0,,110000000.0,155000000.0,990000000.0,11000000.0,609000000.0,381000000.0,-11000000.0,370000000.0,1145000000.0,470600000.0,465000000.0,467000000.0
CA Inc,CA,Y7ET3D9SDOFUZ515FE28,356028,2013.0,Q1TTM,2011-07-01,2012-06-30,,237000000.0,1.97,1.97,0.2,170000000.0,1.97,432000000.0,1367000000.0,950000000.0,935000000.0,15000000.0,950000000.0,641000000.0,4347000000.0,,-10000000.0,414000000.0,-21000000.0,516000000.0,-1000000.0,458000000.0,641000000.0,4120000000.0,37000000.0,2716000000.0,1404000000.0,-37000000.0,1367000000.0,4761000000.0,470600000.0,465000000.0,467000000.0
CA Inc,CA,Y7ET3D9SDOFUZ515FE28,356028,2014.0,FY,2013-04-01,2014-03-31,2015-05-08 16:04:38+00:00,271000000.0,2.03,2.03,,144000000.0,2.02,129000000.0,1104000000.0,914000000.0,887000000.0,27000000.0,914000000.0,649000000.0,4062000000.0,,205000000.0,350000000.0,,574000000.0,,395000000.0,649000000.0,3763000000.0,54000000.0,2693000000.0,1070000000.0,-54000000.0,1016000000.0,4412000000.0,450200000.0,446000000.0,448000000.0
CA Inc,CA,Y7ET3D9SDOFUZ515FE28,356028,2014.0,Q4,2014-01-01,2014-03-31,,57000000.0,0.24,0.24,-0.75,31000000.0,0.25,54000000.0,270000000.0,107000000.0,80000000.0,27000000.0,107000000.0,162000000.0,933000000.0,,205000000.0,48000000.0,-156000000.0,145000000.0,,118000000.0,162000000.0,819000000.0,15000000.0,670000000.0,149000000.0,-15000000.0,134000000.0,981000000.0,450200000.0,446000000.0,448000000.0
CA Inc,CA,Y7ET3D9SDOFUZ515FE28,356028,2014.0,Q3,2013-10-01,2013-12-31,2014-01-22 16:06:06+00:00,72000000.0,0.52,0.52,0.25,40000000.0,0.51,87000000.0,293000000.0,232000000.0,232000000.0,,232000000.0,167000000.0,1045000000.0,,,118000000.0,13000000.0,149000000.0,,95000000.0,167000000.0,996000000.0,15000000.0,662000000.0,334000000.0,-15000000.0,319000000.0,1163000000.0,446200000.0,446000000.0,448000000.0
CA Inc,CA,Y7ET3D9SDOFUZ515FE28,356028,2014.0,Q3YTD,2013-04-01,2013-12-31,,214000000.0,1.79,1.79,0.75,113000000.0,1.77,75000000.0,834000000.0,807000000.0,807000000.0,,807000000.0,487000000.0,3129000000.0,,,302000000.0,156000000.0,429000000.0,,277000000.0,487000000.0,2944000000.0,39000000.0,2023000000.0,921000000.0,-39000000.0,882000000.0,3431000000.0,446200000.0,446000000.0,448000000.0
CA Inc,CA,Y7ET3D9SDOFUZ515FE28,356028,2014.0,Q3TTM,2013-01-01,2013-12-31,,322000000.0,2.32,2.32,,151000000.0,2.29,72000000.0,1106000000.0,1049000000.0,1015000000.0,34000000.0,1049000000.0,640000000.0,4086000000.0,,-5000000.0,357000000.0,170000000.0,544000000.0,,378000000.0,640000000.0,3803000000.0,50000000.0,2666000000.0,1137000000.0,-50000000.0,1087000000.0,4443000000.0,446200000.0,446000000.0,448000000.0
CA Inc,CA,Y7ET3D9SDOFUZ515FE28,356028,2014.0,Q2,2013-07-01,2013-09-30,2013-10-25 16:02:57+00:00,73000000.0,0.53,0.53,0.25,37000000.0,0.53,106000000.0,260000000.0,240000000.0,240000000.0,,240000000.0,161000000.0,1042000000.0,,,98000000.0,14000000.0,145000000.0,,91000000.0,161000000.0,979000000.0,13000000.0,620000000.0,359000000.0,-13000000.0,346000000.0,1140000000.0,452800000.0,448000000.0,450000000.0
CA Inc,CA,Y7ET3D9SDOFUZ515FE28,356028,2014.0,Q2YTD,2013-04-01,2013-09-30,,142000000.0,1.27,1.27,0.5,73000000.0,1.26,-12000000.0,541000000.0,575000000.0,575000000.0,,575000000.0,320000000.0,2084000000.0,,,184000000.0,143000000.0,280000000.0,,182000000.0,320000000.0,1948000000.0,24000000.0,1361000000.0,587000000.0,-24000000.0,563000000.0,2268000000.0,452800000.0,448000000.0,450000000.0
