company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,amortizationexpense,cashincometaxespaid,cashinterestpaid,depreciationexpense,divestitures,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,paymentofdividends,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofinvestments,saleofplantpropertyandequipment
Tegna Inc,TGNA,549300YC5EDBGX85AO10,39899,2010.0,Q2,2010-03-29,2010-06-27,,,,,,54569000.0,,-576000.0,-93386000.0,,-182127000.0,86531000.0,149232000.0,-182127000.0,86531000.0,149232000.0,53060000.0,205901000.0,205901000.0,-17852000.0,403000.0,,-9530000.0,-1400000.0,-11021000.0,-173000000.0,,6975000.0,91977000.0
Tegna Inc,TGNA,549300YC5EDBGX85AO10,39899,2010.0,Q2YTD,2009-12-28,2010-06-27,2011-08-03 16:09:54+00:00,-15164000.0,,,,110472000.0,,-824000.0,14749000.0,,-452982000.0,70800000.0,441419000.0,-452982000.0,70800000.0,441419000.0,58413000.0,325215000.0,325215000.0,-9017000.0,1041000.0,,-19023000.0,-4116000.0,-19900000.0,-435000000.0,,12809000.0,97171000.0
Tegna Inc,TGNA,549300YC5EDBGX85AO10,39899,2010.0,Q1TTM,2009-03-30,2010-03-28,,-19666000.0,32983000.0,,,201828000.0,,611000.0,152333000.0,-54382000.0,-1492547000.0,-35690000.0,982719000.0,-1492547000.0,-35690000.0,982719000.0,-544907000.0,423926000.0,423926000.0,171649000.0,1040000.0,,-37597000.0,-9563000.0,-57738000.0,-1401608000.0,,19434000.0,31843000.0
Tegna Inc,TGNA,549300YC5EDBGX85AO10,39899,2010.0,Q1,2009-12-28,2010-03-28,2011-05-04 16:20:40+00:00,-15164000.0,,,,55903000.0,,-248000.0,108135000.0,,-270855000.0,-15731000.0,292187000.0,-270855000.0,-15731000.0,292187000.0,5353000.0,119314000.0,119314000.0,8835000.0,638000.0,,-9493000.0,-2716000.0,-8879000.0,-262000000.0,0.0,5834000.0,5194000.0
Tegna Inc,TGNA,549300YC5EDBGX85AO10,39899,2011.0,Q2TTM,2010-06-28,2011-06-26,,-11925000.0,31362000.0,,,172718000.0,,968000.0,55313000.0,592743000.0,-735412000.0,-3696000.0,746273000.0,-735412000.0,-3696000.0,746273000.0,8133000.0,561274000.0,561274000.0,-74394000.0,3830000.0,,-38404000.0,-21665000.0,-78421000.0,-1208432000.0,-85149000.0,58350000.0,49965000.0
Tegna Inc,TGNA,549300YC5EDBGX85AO10,39899,2011.0,Q2,2011-03-28,2011-06-26,,-9645000.0,,,,49941000.0,,78000.0,-8542000.0,99000000.0,-177826000.0,10146000.0,190726000.0,-177826000.0,10146000.0,190726000.0,23124000.0,165527000.0,165527000.0,-16200000.0,241000.0,,-9635000.0,-14322000.0,-16623000.0,-267432000.0,,20216000.0,30520000.0
Tegna Inc,TGNA,549300YC5EDBGX85AO10,39899,2011.0,Q2YTD,2010-12-27,2011-06-26,2012-08-01 16:50:11+00:00,-11925000.0,,,,99868000.0,,516000.0,55203000.0,99000000.0,-437135000.0,4138000.0,414808000.0,-437135000.0,4138000.0,414808000.0,-17673000.0,263669000.0,263669000.0,-3932000.0,1657000.0,,-19211000.0,-14797000.0,-29251000.0,-433432000.0,-85149000.0,25681000.0,34430000.0
Tegna Inc,TGNA,549300YC5EDBGX85AO10,39899,2011.0,Q1TTM,2010-03-29,2011-03-27,,-2280000.0,31362000.0,,,177346000.0,,314000.0,-29531000.0,493743000.0,-739713000.0,72689000.0,704779000.0,-739713000.0,72689000.0,704779000.0,38069000.0,601648000.0,601648000.0,-76046000.0,3992000.0,,-38299000.0,-8743000.0,-72819000.0,-1114000000.0,-85149000.0,45109000.0,111422000.0
Tegna Inc,TGNA,549300YC5EDBGX85AO10,39899,2011.0,Q1,2010-12-27,2011-03-27,2012-05-02 16:36:03+00:00,-2280000.0,,,,49927000.0,,438000.0,63745000.0,,-259309000.0,-6008000.0,224082000.0,-259309000.0,-6008000.0,224082000.0,-40797000.0,98142000.0,98142000.0,12268000.0,1416000.0,,-9576000.0,-475000.0,-12628000.0,-166000000.0,-85149000.0,5465000.0,3910000.0
Tegna Inc,TGNA,549300YC5EDBGX85AO10,39899,2012.0,Q4,2012-09-24,2012-12-30,,-3900000.0,33293000.0,64838000.0,138906000.0,16424000.0,1411000.0,420000.0,22691000.0,-175000000.0,-308440000.0,-12399000.0,258004000.0,-308440000.0,-12399000.0,258004000.0,-62415000.0,115006000.0,115006000.0,70590000.0,27142000.0,,-46036000.0,-1501000.0,-28864000.0,-30000000.0,-84546000.0,20455000.0,
Tegna Inc,TGNA,549300YC5EDBGX85AO10,39899,2012.0,FY,2011-12-26,2012-12-30,2015-02-25 16:51:09+00:00,-67244000.0,33293000.0,64838000.0,138906000.0,160746000.0,39009000.0,2065000.0,92777000.0,,-663720000.0,-86981000.0,756740000.0,-663720000.0,-86981000.0,756740000.0,8104000.0,475007000.0,475007000.0,-5083000.0,33748000.0,,-159849000.0,-2501000.0,-91874000.0,-336571000.0,-201048000.0,35629000.0,
Tegna Inc,TGNA,549300YC5EDBGX85AO10,39899,2012.0,Q3,2012-06-25,2012-09-23,,-54164000.0,,,,48505000.0,37598000.0,1649000.0,-6044000.0,-30000000.0,-107464000.0,-40983000.0,182154000.0,-107464000.0,-40983000.0,182154000.0,35356000.0,148608000.0,148608000.0,-8915000.0,4573000.0,,-46545000.0,-500000.0,-24658000.0,,-35492000.0,4781000.0,-4040000.0
Tegna Inc,TGNA,549300YC5EDBGX85AO10,39899,2012.0,Q3YTD,2011-12-26,2012-09-23,2013-11-06 16:27:34+00:00,-63344000.0,,,,144322000.0,37598000.0,1645000.0,70086000.0,175000000.0,-355280000.0,-74582000.0,498736000.0,-355280000.0,-74582000.0,498736000.0,70519000.0,360001000.0,360001000.0,-75673000.0,6606000.0,,-113813000.0,-1000000.0,-63010000.0,-306571000.0,-116502000.0,15174000.0,
Tegna Inc,TGNA,549300YC5EDBGX85AO10,39899,2012.0,Q2,2012-03-26,2012-06-24,,-1176000.0,,,,48235000.0,,-400000.0,-3038000.0,205000000.0,-97587000.0,-11898000.0,154495000.0,-97587000.0,-11898000.0,154495000.0,44610000.0,135559000.0,135559000.0,-26261000.0,-242000.0,,-47289000.0,,-20187000.0,-209571000.0,-45485000.0,6067000.0,3398000.0
Tegna Inc,TGNA,549300YC5EDBGX85AO10,39899,2012.0,Q2YTD,2011-12-26,2012-06-24,2013-08-07 16:26:13+00:00,-9180000.0,,,,95817000.0,,-4000.0,76130000.0,205000000.0,-247816000.0,-33599000.0,316582000.0,-247816000.0,-33599000.0,316582000.0,35163000.0,211393000.0,211393000.0,-66758000.0,2033000.0,,-67268000.0,-500000.0,-38352000.0,-306571000.0,-81010000.0,10393000.0,4040000.0
Tegna Inc,TGNA,549300YC5EDBGX85AO10,39899,2012.0,Q1,2011-12-26,2012-03-25,2013-05-08 16:08:20+00:00,-8004000.0,,,,47582000.0,,396000.0,79168000.0,,-150229000.0,-21701000.0,162087000.0,-150229000.0,-21701000.0,162087000.0,-9447000.0,75834000.0,75834000.0,-40497000.0,2275000.0,,-19979000.0,-500000.0,-18165000.0,-97000000.0,-35525000.0,4326000.0,642000.0
Tegna Inc,TGNA,549300YC5EDBGX85AO10,39899,2013.0,FY,2012-12-31,2013-12-29,2016-02-29 13:38:22+00:00,-1451006000.0,36369000.0,124378000.0,126180000.0,153203000.0,113895000.0,162000.0,-87073000.0,2021869000.0,1170013000.0,-1387490000.0,511488000.0,1170013000.0,-1387490000.0,511488000.0,294173000.0,445913000.0,445913000.0,-36924000.0,31435000.0,,-189365000.0,-3380000.0,-110407000.0,-534679000.0,-159247000.0,63408000.0,
Tegna Inc,TGNA,549300YC5EDBGX85AO10,39899,2013.0,Q4,2013-09-30,2013-12-29,,-1433479000.0,36369000.0,21585000.0,40952000.0,11048000.0,79559000.0,187000.0,-19139000.0,1275673000.0,858149000.0,-1363030000.0,162530000.0,858149000.0,-1363030000.0,162530000.0,-342164000.0,105208000.0,105208000.0,29044000.0,16273000.0,,-45713000.0,,-37739000.0,-307841000.0,-80243000.0,28629000.0,
Tegna Inc,TGNA,549300YC5EDBGX85AO10,39899,2013.0,Q3TTM,2012-09-24,2013-09-29,,-21427000.0,33293000.0,167631000.0,224134000.0,158579000.0,35747000.0,395000.0,-45243000.0,571196000.0,3424000.0,-36859000.0,606962000.0,3424000.0,-36859000.0,606962000.0,573922000.0,455711000.0,455711000.0,4622000.0,42304000.0,,-189688000.0,-4881000.0,-101532000.0,-256838000.0,-163550000.0,55234000.0,
Tegna Inc,TGNA,549300YC5EDBGX85AO10,39899,2013.0,Q3,2013-07-01,2013-09-29,,607000.0,,29110000.0,22173000.0,46266000.0,27750000.0,1130000.0,-19672000.0,746196000.0,514723000.0,9000000.0,125017000.0,514723000.0,9000000.0,125017000.0,649870000.0,97501000.0,97501000.0,922000.0,2030000.0,,-48264000.0,-1001000.0,-23770000.0,-147838000.0,-37401000.0,5414000.0,
Tegna Inc,TGNA,549300YC5EDBGX85AO10,39899,2013.0,Q3YTD,2012-12-31,2013-09-29,2014-11-05 16:28:16+00:00,-17527000.0,,102793000.0,85228000.0,142155000.0,34336000.0,-25000.0,-67934000.0,746196000.0,311864000.0,-24460000.0,348958000.0,311864000.0,-24460000.0,348958000.0,636337000.0,340705000.0,340705000.0,-65968000.0,15162000.0,,-143652000.0,-3380000.0,-72668000.0,-226838000.0,-79004000.0,34779000.0,
Tegna Inc,TGNA,549300YC5EDBGX85AO10,39899,2013.0,Q2TTM,2012-06-25,2013-06-30,,-76198000.0,33293000.0,138521000.0,201961000.0,160818000.0,45595000.0,914000.0,-31615000.0,-205000000.0,-618763000.0,-86842000.0,664099000.0,-618763000.0,-86842000.0,664099000.0,-40592000.0,506818000.0,506818000.0,-5215000.0,44847000.0,,-187969000.0,-4380000.0,-102420000.0,-109000000.0,-161641000.0,54601000.0,-4040000.0
Tegna Inc,TGNA,549300YC5EDBGX85AO10,39899,2013.0,Q2,2013-04-01,2013-06-30,,-16493000.0,,34503000.0,40272000.0,47835000.0,4238000.0,-575000.0,13874000.0,-15000000.0,-141290000.0,-27129000.0,187658000.0,-141290000.0,-27129000.0,187658000.0,18664000.0,126741000.0,126741000.0,-792000.0,7214000.0,,-45889000.0,-1378000.0,-32801000.0,-79000000.0,-8615000.0,19305000.0,
Tegna Inc,TGNA,549300YC5EDBGX85AO10,39899,2013.0,Q2YTD,2012-12-31,2013-06-30,2014-07-30 17:21:39+00:00,-18134000.0,,73683000.0,63055000.0,95889000.0,6586000.0,-1155000.0,-48262000.0,,-202859000.0,-33460000.0,223941000.0,-202859000.0,-33460000.0,223941000.0,-13533000.0,243204000.0,243204000.0,-66890000.0,13132000.0,,-95388000.0,-2379000.0,-48898000.0,-79000000.0,-41603000.0,29365000.0,
Tegna Inc,TGNA,549300YC5EDBGX85AO10,39899,2013.0,Q1TTM,2012-03-26,2013-03-31,,-60881000.0,33293000.0,104018000.0,161689000.0,161218000.0,41357000.0,1089000.0,-48527000.0,15000000.0,-575060000.0,-71611000.0,630936000.0,-575060000.0,-71611000.0,630936000.0,-14646000.0,515636000.0,515636000.0,-30684000.0,37391000.0,,-189369000.0,-3002000.0,-89806000.0,-239571000.0,-198511000.0,41363000.0,-642000.0
Tegna Inc,TGNA,549300YC5EDBGX85AO10,39899,2013.0,Q1,2012-12-31,2013-03-31,2014-05-07 16:14:14+00:00,-1641000.0,,39180000.0,22783000.0,48054000.0,2348000.0,-580000.0,-62136000.0,15000000.0,-61569000.0,-6331000.0,36283000.0,-61569000.0,-6331000.0,36283000.0,-32197000.0,116463000.0,116463000.0,-66098000.0,5918000.0,,-49499000.0,-1001000.0,-16097000.0,0.0,-32988000.0,10060000.0,
Tegna Inc,TGNA,549300YC5EDBGX85AO10,39899,2014.0,FY,2013-12-30,2014-12-28,2017-02-27 19:53:52+00:00,-1990877000.0,79856000.0,207038000.0,242190000.0,185868000.0,305347000.0,-281000.0,-118312000.0,1307063000.0,464123000.0,-1662101000.0,847540000.0,464123000.0,-1662101000.0,847540000.0,-350719000.0,1130460000.0,1130460000.0,-430332000.0,0.0,,-197015000.0,-7026000.0,-150354000.0,-548038000.0,-97887000.0,180809000.0,
Tegna Inc,TGNA,549300YC5EDBGX85AO10,39899,2014.0,Q4,2014-09-29,2014-12-28,,-1788153000.0,79856000.0,94236000.0,74677000.0,2465000.0,1808000.0,-226000.0,-263444000.0,640331000.0,301546000.0,-1832290000.0,274939000.0,301546000.0,-1832290000.0,274939000.0,-1256031000.0,694967000.0,694967000.0,-238905000.0,-11915000.0,,-45269000.0,-1708000.0,-58795000.0,-260406000.0,-21195000.0,14558000.0,
Tegna Inc,TGNA,549300YC5EDBGX85AO10,39899,2014.0,Q3TTM,2013-09-30,2014-09-28,,-1636203000.0,36369000.0,134387000.0,208465000.0,194451000.0,383098000.0,132000.0,125993000.0,1942405000.0,1020726000.0,-1192841000.0,735131000.0,1020726000.0,-1192841000.0,735131000.0,563148000.0,540701000.0,540701000.0,-162383000.0,28188000.0,,-197459000.0,-5318000.0,-129298000.0,-595473000.0,-156935000.0,194880000.0,
Tegna Inc,TGNA,549300YC5EDBGX85AO10,39899,2014.0,Q3,2014-06-30,2014-09-28,,-80768000.0,,67518000.0,44524000.0,61575000.0,236922000.0,-410000.0,39115000.0,666732000.0,602161000.0,124436000.0,217662000.0,602161000.0,124436000.0,217662000.0,943849000.0,139992000.0,139992000.0,-23020000.0,1553000.0,,-46417000.0,,-34654000.0,-19707000.0,,2936000.0,
Tegna Inc,TGNA,549300YC5EDBGX85AO10,39899,2014.0,Q3YTD,2013-12-30,2014-09-28,2015-11-06 15:08:29+00:00,-202724000.0,,112802000.0,167513000.0,183403000.0,303539000.0,-55000.0,145132000.0,666732000.0,162577000.0,170189000.0,572601000.0,162577000.0,170189000.0,572601000.0,905312000.0,435493000.0,435493000.0,-191427000.0,11915000.0,,-151746000.0,-5318000.0,-91559000.0,-287632000.0,-76692000.0,166251000.0,
Tegna Inc,TGNA,549300YC5EDBGX85AO10,39899,2014.0,Q2TTM,2013-07-01,2014-06-29,,-1554828000.0,36369000.0,95979000.0,186114000.0,179142000.0,173926000.0,1672000.0,67206000.0,2021869000.0,933288000.0,-1308277000.0,642486000.0,933288000.0,-1308277000.0,642486000.0,269169000.0,498210000.0,498210000.0,-138441000.0,28665000.0,,-199306000.0,-6319000.0,-118414000.0,-723604000.0,-194336000.0,197358000.0,
Tegna Inc,TGNA,549300YC5EDBGX85AO10,39899,2014.0,Q2,2014-03-31,2014-06-29,,-89358000.0,,37483000.0,73191000.0,59321000.0,21882000.0,243000.0,66451000.0,,-102199000.0,50708000.0,188937000.0,-102199000.0,50708000.0,188937000.0,137689000.0,225912000.0,225912000.0,-162747000.0,1334000.0,,-55630000.0,-4318000.0,-35054000.0,-10025000.0,-37878000.0,157556000.0,
Tegna Inc,TGNA,549300YC5EDBGX85AO10,39899,2014.0,Q2YTD,2013-12-30,2014-06-29,2015-08-05 16:18:10+00:00,-121956000.0,,45284000.0,122989000.0,121828000.0,66617000.0,355000.0,106017000.0,,-439584000.0,45753000.0,354939000.0,-439584000.0,45753000.0,354939000.0,-38537000.0,295501000.0,295501000.0,-168407000.0,10362000.0,,-105329000.0,-5318000.0,-56905000.0,-267925000.0,-76692000.0,163315000.0,
Tegna Inc,TGNA,549300YC5EDBGX85AO10,39899,2014.0,Q1TTM,2013-04-01,2014-03-30,,-1481963000.0,36369000.0,92999000.0,153195000.0,167656000.0,156282000.0,854000.0,14629000.0,2006869000.0,894197000.0,-1386114000.0,641207000.0,894197000.0,-1386114000.0,641207000.0,150144000.0,399039000.0,399039000.0,23514000.0,34545000.0,,-189565000.0,-3379000.0,-116161000.0,-792579000.0,-165073000.0,59107000.0,
Tegna Inc,TGNA,549300YC5EDBGX85AO10,39899,2014.0,Q1,2013-12-30,2014-03-30,2015-05-06 16:38:07+00:00,-32598000.0,,7801000.0,49798000.0,62507000.0,44735000.0,112000.0,39566000.0,,-337385000.0,-4955000.0,166002000.0,-337385000.0,-4955000.0,166002000.0,-176226000.0,69589000.0,69589000.0,-5660000.0,9028000.0,,-49699000.0,-1000000.0,-21851000.0,-257900000.0,-38814000.0,5759000.0,
Tegna Inc,TGNA,549300YC5EDBGX85AO10,39899,2015.0,FY,2014-12-29,2015-12-31,2018-03-01 15:37:40+00:00,-53656000.0,121290000.0,105581000.0,265174000.0,140954000.0,411012000.0,,33572000.0,280000000.0,-857791000.0,217276000.0,651231000.0,-857791000.0,217276000.0,651231000.0,10716000.0,522686000.0,522686000.0,-167271000.0,-63365000.0,0.0,-176644000.0,-33715000.0,-118767000.0,-601969000.0,-295813000.0,12402000.0,
Tegna Inc,TGNA,549300YC5EDBGX85AO10,39899,2015.0,Q4,2015-09-28,2015-12-31,,-2000.0,121290000.0,46187000.0,81935000.0,-73112000.0,300488000.0,,24626000.0,-40000000.0,-383418000.0,253194000.0,141625000.0,-383418000.0,253194000.0,141625000.0,11401000.0,157968000.0,157968000.0,-89147000.0,-63365000.0,,22884000.0,-3422000.0,-43870000.0,-207693000.0,-95244000.0,,
Tegna Inc,TGNA,549300YC5EDBGX85AO10,39899,2015.0,Q3YTD,2014-12-29,2015-09-27,2016-11-09 16:17:32+00:00,-53654000.0,,59394000.0,183239000.0,214066000.0,110524000.0,,8946000.0,320000000.0,-474373000.0,-35918000.0,509606000.0,-474373000.0,-35918000.0,509606000.0,-685000.0,364718000.0,364718000.0,-78124000.0,,,-199528000.0,-30293000.0,-74897000.0,-394276000.0,-200569000.0,12402000.0,
