company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,accountspayable,accountsreceivable,accruedexpenses,accumulateddepreciation,aoci,cashandequivalents,commitmentsandcontingencies,commonequity,currentdeferredrevenue,currentdeferredtaxassets,currentdeferredtaxliabilities,currentemployeebenefitliabilities,dividendspayable,goodwill,grossppe,intangibleassets,longtermdebt,longterminvestments,netinventory,netppe,noncontrollinginterests,noncurrentdeferredrevenue,noncurrentdeferredtaxassets,noncurrentdeferredtaxliabilities,noncurrentemployeebenefitliabilities,othercurrentassets,othercurrentliabilities,othercurrentnonoperatingassets,othercurrentnonoperatingliabilities,othernoncurrentassets,othernoncurrentliabilities,othernoncurrentnonoperatingassets,othernoncurrentnonoperatingliabilities,prepaidexpenses,redeemablenoncontrollinginterest,retainedearnings,shorttermdebt,totalassets,totalcommonequity,totalcurrentassets,totalcurrentliabilities,totalequity,totalequityandnoncontrollinginterests,totalliabilities,totalliabilitiesandequity,totalnoncurrentassets,totalnoncurrentliabilities,totalpreferredequity,treasurystock
Tegna Inc,TGNA,549300YC5EDBGX85AO10,39899,2011.0,Q2,,2011-06-26,2011-08-03 16:09:54+00:00,181693000.0,647893000.0,359743000.0,2472870000.0,-351780000.0,165341000.0,0.0,952278000.0,244821000.0,18443000.0,59374000.0,,9684000.0,2868893000.0,4163823000.0,514934000.0,2021587000.0,,74972000.0,1690953000.0,192982000.0,126931000.0,149647000.0,,758359000.0,,,19654000.0,,,222721000.0,367838000.0,,88453000.0,,7097458000.0,,6607021000.0,2429126000.0,1014756000.0,855315000.0,2429126000.0,2622108000.0,3984913000.0,6607021000.0,3901312000.0,3129598000.0,0.0,-5268830000.0
Tegna Inc,TGNA,549300YC5EDBGX85AO10,39899,2011.0,Q1,,2011-03-27,2011-05-04 16:20:40+00:00,188362000.0,648535000.0,360739000.0,2453934000.0,-346630000.0,142217000.0,,949308000.0,258755000.0,20442000.0,43335000.0,,9690000.0,2854603000.0,4179741000.0,518491000.0,2188129000.0,,84414000.0,1725807000.0,180560000.0,134614000.0,173332000.0,,785019000.0,,,19654000.0,,,236631000.0,390583000.0,,88611000.0,0.0,6955547000.0,,6666689000.0,2280855000.0,1003873000.0,860881000.0,2280855000.0,2461415000.0,4205274000.0,6666689000.0,3937009000.0,3344393000.0,0.0,-5277370000.0
Tegna Inc,TGNA,549300YC5EDBGX85AO10,39899,2012.0,FY,,2012-12-30,2014-02-26 19:03:09+00:00,211833000.0,699007000.0,208811000.0,2454271000.0,-701141000.0,175030000.0,0.0,891934000.0,229395000.0,15840000.0,44985000.0,171319000.0,45963000.0,2846869000.0,3972949000.0,499913000.0,1432100000.0,,56389000.0,1518678000.0,189298000.0,83260000.0,158275000.0,0.0,1157262000.0,,,17508000.0,22210000.0,,222182000.0,283431000.0,,108946000.0,10654000.0,7514858000.0,0.0,6379886000.0,2350614000.0,1072720000.0,934516000.0,2350614000.0,2539912000.0,3829320000.0,6379886000.0,3788488000.0,2894804000.0,0.0,-5355037000.0
Tegna Inc,TGNA,549300YC5EDBGX85AO10,39899,2012.0,Q3,,2012-09-23,2012-10-31 16:02:19+00:00,227987000.0,654412000.0,407302000.0,2534547000.0,-571806000.0,237445000.0,0.0,931753000.0,236658000.0,25640000.0,52988000.0,,46268000.0,2943641000.0,4100075000.0,499562000.0,1634833000.0,,62463000.0,1565528000.0,223756000.0,78216000.0,156231000.0,,966923000.0,,,,,,235427000.0,300199000.0,,116242000.0,10400000.0,7457438000.0,,6561363000.0,2440605000.0,1096202000.0,971203000.0,2440605000.0,2664361000.0,3886602000.0,6561363000.0,3899633000.0,2915399000.0,0.0,-5376780000.0
Tegna Inc,TGNA,549300YC5EDBGX85AO10,39899,2012.0,Q2,,2012-06-24,2012-08-01 16:50:11+00:00,193002000.0,642918000.0,386923000.0,2515651000.0,-584568000.0,202089000.0,0.0,936218000.0,243996000.0,25054000.0,47293000.0,,46640000.0,2878663000.0,4094935000.0,492501000.0,1662782000.0,,62357000.0,1579284000.0,206453000.0,100944000.0,168524000.0,,981654000.0,,,27089000.0,,,227340000.0,297671000.0,,87041000.0,,7370460000.0,,6463191000.0,2366164000.0,1046548000.0,917854000.0,2366164000.0,2572617000.0,3890574000.0,6463191000.0,3837359000.0,2972720000.0,0.0,-5355946000.0
Tegna Inc,TGNA,549300YC5EDBGX85AO10,39899,2012.0,Q1,,2012-03-25,2012-05-02 16:36:03+00:00,198855000.0,632949000.0,418321000.0,2497761000.0,-580619000.0,157479000.0,0.0,940268000.0,262565000.0,29759000.0,23904000.0,,47391000.0,2875651000.0,4113746000.0,499213000.0,1665329000.0,,61582000.0,1615985000.0,193532000.0,107318000.0,189187000.0,,1007193000.0,,,19654000.0,,,236561000.0,314898000.0,,101898000.0,,7297015000.0,,6498255000.0,2337286000.0,1003321000.0,951036000.0,2337286000.0,2530818000.0,3967437000.0,6498255000.0,3878949000.0,3016401000.0,0.0,-5319378000.0
Tegna Inc,TGNA,549300YC5EDBGX85AO10,39899,2013.0,FY,,2013-12-29,2015-02-25 16:51:09+00:00,215300000.0,862644000.0,226153000.0,2338247000.0,-494055000.0,469203000.0,0.0,876787000.0,223404000.0,21245000.0,17791000.0,214434000.0,45645000.0,3790472000.0,4007879000.0,1477231000.0,3707010000.0,379886000.0,49950000.0,1669632000.0,201695000.0,49748000.0,0.0,587904000.0,761273000.0,,,395851000.0,58575000.0,,218168000.0,,,124592000.0,14618000.0,7720903000.0,5890000.0,9240706000.0,2693098000.0,1923485000.0,1007192000.0,2693098000.0,2894793000.0,6331295000.0,9240706000.0,5647589000.0,5324103000.0,0.0,-5410537000.0
Tegna Inc,TGNA,549300YC5EDBGX85AO10,39899,2013.0,Q3,,2013-09-29,2013-11-06 16:27:34+00:00,181415000.0,648952000.0,404249000.0,2379460000.0,-673482000.0,811367000.0,0.0,895653000.0,226086000.0,20850000.0,58365000.0,,45898000.0,2859310000.0,3805613000.0,478239000.0,1980190000.0,320650000.0,51974000.0,1426153000.0,231177000.0,30872000.0,126006000.0,,1016741000.0,,,35755000.0,,,208086000.0,,,112917000.0,12214000.0,7675546000.0,,6892173000.0,2496880000.0,1681815000.0,916013000.0,2496880000.0,2728057000.0,4151902000.0,6892173000.0,3784205000.0,3235889000.0,0.0,-5400837000.0
Tegna Inc,TGNA,549300YC5EDBGX85AO10,39899,2013.0,Q2,,2013-06-30,2013-08-07 16:26:13+00:00,169873000.0,644282000.0,374973000.0,2396656000.0,-699771000.0,161497000.0,0.0,891754000.0,236469000.0,16538000.0,53135000.0,,45893000.0,2860429000.0,3842612000.0,488181000.0,1357501000.0,,52542000.0,1445956000.0,211464000.0,39322000.0,129635000.0,,1028386000.0,,,38030000.0,,,211776000.0,287152000.0,,80964000.0,11510000.0,7641558000.0,,6205206000.0,2464904000.0,993853000.0,880343000.0,2464904000.0,2676368000.0,3517328000.0,6205206000.0,3765397000.0,2636985000.0,0.0,-5368637000.0
Tegna Inc,TGNA,549300YC5EDBGX85AO10,39899,2013.0,Q1,,2013-03-31,2013-05-08 16:08:20+00:00,175103000.0,650197000.0,348444000.0,2438750000.0,-709334000.0,142833000.0,0.0,893565000.0,248953000.0,17636000.0,43744000.0,,45948000.0,2841171000.0,3905444000.0,490751000.0,1449226000.0,,59467000.0,1466694000.0,198486000.0,46582000.0,138946000.0,,1053599000.0,,,30250000.0,,,222408000.0,284290000.0,,105174000.0,12673000.0,7573703000.0,,6227409000.0,2382243000.0,1005557000.0,862192000.0,2382243000.0,2580729000.0,3634007000.0,6227409000.0,3755158000.0,2771815000.0,0.0,-5375691000.0
Tegna Inc,TGNA,549300YC5EDBGX85AO10,39899,2014.0,FY,,2014-12-28,2016-02-29 13:38:22+00:00,149286000.0,592497000.0,154370000.0,628794000.0,-778769000.0,110305000.0,0.0,870825000.0,131794000.0,,11267000.0,143905000.0,45309000.0,3914771000.0,1295712000.0,3177578000.0,4488028000.0,249450000.0,,666918000.0,234359000.0,56578000.0,,681595000.0,171675000.0,36774000.0,,490531000.0,489668000.0,,175710000.0,1920415000.0,1025413000.0,82956000.0,20470000.0,8602369000.0,7854000.0,11242195000.0,3254914000.0,1313063000.0,1133453000.0,3254914000.0,3489273000.0,7732452000.0,11242195000.0,9262214000.0,6598999000.0,,-5439511000.0
Tegna Inc,TGNA,549300YC5EDBGX85AO10,39899,2014.0,Q3,,2014-09-28,2014-11-05 16:28:16+00:00,241830000.0,801148000.0,473313000.0,2391103000.0,-463354000.0,1374515000.0,0.0,889292000.0,230580000.0,19634000.0,126212000.0,,45313000.0,3836940000.0,4005593000.0,1573045000.0,4106717000.0,388852000.0,52100000.0,1614490000.0,242468000.0,53708000.0,59722000.0,650408000.0,573745000.0,,,54458000.0,,,213039000.0,,,142156000.0,18470000.0,7971532000.0,5890000.0,9917060000.0,2935367000.0,2444011000.0,1123138000.0,2935367000.0,3177835000.0,6720755000.0,9917060000.0,5858559000.0,5597617000.0,0.0,-5462103000.0
Tegna Inc,TGNA,549300YC5EDBGX85AO10,39899,2014.0,Q2,,2014-06-29,2014-07-30 17:21:39+00:00,173388000.0,799931000.0,437161000.0,2357190000.0,-458542000.0,430666000.0,0.0,885707000.0,241428000.0,18639000.0,101754000.0,,45433000.0,3804551000.0,3956247000.0,1466718000.0,3446737000.0,754890000.0,55050000.0,1599057000.0,226470000.0,47985000.0,59722000.0,695250000.0,637105000.0,,,54458000.0,,,212949000.0,,,103883000.0,17904000.0,7898034000.0,5890000.0,9147565000.0,2858111000.0,1462627000.0,1005054000.0,2858111000.0,3084581000.0,6045080000.0,9147565000.0,6085881000.0,5040026000.0,0.0,-5467088000.0
Tegna Inc,TGNA,549300YC5EDBGX85AO10,39899,2014.0,Q1,,2014-03-30,2014-05-07 16:14:14+00:00,206612000.0,810934000.0,440236000.0,2345155000.0,-467196000.0,292977000.0,0.0,878498000.0,251855000.0,18443000.0,61373000.0,,45581000.0,3785223000.0,3948708000.0,1461442000.0,3453895000.0,536295000.0,61648000.0,1603553000.0,210702000.0,49528000.0,51966000.0,654087000.0,692277000.0,,,262338000.0,,,208142000.0,,,124908000.0,15407000.0,7734828000.0,5890000.0,9009727000.0,2714142000.0,1571248000.0,1011547000.0,2714142000.0,2924844000.0,6069476000.0,9009727000.0,5834926000.0,5057929000.0,0.0,-5431988000.0
Tegna Inc,TGNA,549300YC5EDBGX85AO10,39899,2015.0,FY,,2015-12-31,2017-02-27 19:53:52+00:00,124654000.0,575089000.0,131301000.0,525866000.0,-130951000.0,129200000.0,0.0,863924000.0,132650000.0,,15742000.0,115679000.0,31033000.0,3919726000.0,984185000.0,3065107000.0,4169016000.0,256990000.0,,458319000.0,264773000.0,18191000.0,,883141000.0,178844000.0,,,6608000.0,55078000.0,,168573000.0,657000.0,,94262000.0,24666000.0,7111129000.0,646000.0,8505958000.0,2191971000.0,805159000.0,606783000.0,2191971000.0,2456744000.0,6024548000.0,8505958000.0,7242480000.0,5417765000.0,,-5652131000.0
Tegna Inc,TGNA,549300YC5EDBGX85AO10,39899,2015.0,Q3,,2015-09-27,2015-11-06 15:08:29+00:00,157950000.0,616904000.0,316593000.0,549745000.0,-118800000.0,117799000.0,0.0,852530000.0,178973000.0,41592000.0,29382000.0,,31845000.0,3966517000.0,999987000.0,3107582000.0,4471119000.0,284483000.0,,450242000.0,251117000.0,37266000.0,,898588000.0,157281000.0,187913000.0,,0.0,0.0,,178871000.0,0.0,0.0,101711000.0,25002000.0,6983654000.0,7854000.0,8874743000.0,2132902000.0,1065919000.0,722597000.0,2132902000.0,2384019000.0,6465722000.0,8874743000.0,7358582000.0,5743125000.0,0.0,-5584482000.0
Tegna Inc,TGNA,549300YC5EDBGX85AO10,39899,2015.0,Q2,,2015-06-28,2015-08-05 16:18:10+00:00,227706000.0,894250000.0,502710000.0,2219824000.0,-760383000.0,219088000.0,0.0,848513000.0,233274000.0,167950000.0,38068000.0,,45504000.0,4525618000.0,3595275000.0,3219719000.0,4453202000.0,297843000.0,37993000.0,1375451000.0,260166000.0,57762000.0,58741000.0,717475000.0,878844000.0,,,211479000.0,,,291244000.0,,,85637000.0,12815000.0,8740291000.0,7854000.0,11093769000.0,3367145000.0,1616397000.0,1055116000.0,3367145000.0,3627311000.0,7453643000.0,11093769000.0,8101921000.0,6398527000.0,0.0,-5461276000.0
Tegna Inc,TGNA,549300YC5EDBGX85AO10,39899,2015.0,Q1,,2015-03-29,2015-05-06 16:38:07+00:00,230553000.0,898959000.0,509017000.0,2276092000.0,-781037000.0,135681000.0,0.0,851614000.0,237484000.0,162449000.0,24380000.0,,45496000.0,4475941000.0,3832280000.0,3204871000.0,4351548000.0,311907000.0,41732000.0,1556188000.0,241181000.0,58612000.0,62085000.0,664589000.0,1002592000.0,,,23477000.0,,,303851000.0,,,111170000.0,12817000.0,8669892000.0,7854000.0,10984460000.0,3294486000.0,1373468000.0,1054784000.0,3294486000.0,3535667000.0,7435976000.0,10984460000.0,8054804000.0,6381192000.0,0.0,-5445983000.0
Tegna Inc,TGNA,549300YC5EDBGX85AO10,39899,2016.0,FY,,2016-12-31,2018-03-01 15:37:40+00:00,66105000.0,406759000.0,71789000.0,430028000.0,-161573000.0,15879000.0,0.0,798161000.0,,,11448000.0,54349000.0,30178000.0,2579417000.0,805349000.0,1294839000.0,4042749000.0,180616000.0,38590000.0,375321000.0,281587000.0,22644000.0,,648920000.0,187290000.0,,65329000.0,305960000.0,319337000.0,,75438000.0,3321844000.0,347233000.0,23500000.0,46265000.0,7384556000.0,646000.0,8542725000.0,2271418000.0,790688000.0,619181000.0,2271418000.0,2553005000.0,5943455000.0,8542725000.0,7376716000.0,5324274000.0,,-5749726000.0
Tegna Inc,TGNA,549300YC5EDBGX85AO10,39899,2016.0,Q3,,2016-09-30,2016-11-09 16:17:32+00:00,124973000.0,611305000.0,323950000.0,570459000.0,-139447000.0,107329000.0,,799855000.0,121068000.0,,7816000.0,,30161000.0,4070524000.0,1020139000.0,3052597000.0,4237894000.0,255624000.0,,449680000.0,294663000.0,20320000.0,,948188000.0,174734000.0,,,0.0,0.0,,143111000.0,0.0,,127618000.0,45658000.0,7284977000.0,646000.0,8674677000.0,2201495000.0,846252000.0,608614000.0,2201495000.0,2496158000.0,6132861000.0,8674677000.0,7378745000.0,5524247000.0,,-5743890000.0
Tegna Inc,TGNA,549300YC5EDBGX85AO10,39899,2016.0,Q2,,2016-06-30,2016-08-05 16:04:54+00:00,77357000.0,599270000.0,277337000.0,553785000.0,-135737000.0,102153000.0,,799314000.0,128193000.0,,628000.0,,30319000.0,3951357000.0,998881000.0,3021795000.0,4255313000.0,258956000.0,,445096000.0,283194000.0,16893000.0,,886821000.0,175714000.0,,,0.0,0.0,,148962000.0,0.0,,81988000.0,28246000.0,7235756000.0,646000.0,8460615000.0,2150992000.0,783411000.0,514480000.0,2150992000.0,2434186000.0,5998183000.0,8460615000.0,7232108000.0,5483703000.0,,-5748341000.0
Tegna Inc,TGNA,549300YC5EDBGX85AO10,39899,2016.0,Q1,,2016-03-31,2016-05-04 16:32:30+00:00,102924000.0,581264000.0,279121000.0,543960000.0,-131137000.0,79206000.0,0.0,798903000.0,138363000.0,,27264000.0,,30704000.0,3956113000.0,994974000.0,3051845000.0,4196722000.0,262147000.0,,451014000.0,274070000.0,16965000.0,,889977000.0,176267000.0,,,0.0,0.0,,152481000.0,0.0,,87584000.0,26088000.0,7166528000.0,646000.0,8469173000.0,2157581000.0,748054000.0,579022000.0,2157581000.0,2431651000.0,6011434000.0,8469173000.0,7270105000.0,5432412000.0,,-5676713000.0
Tegna Inc,TGNA,549300YC5EDBGX85AO10,39899,2017.0,FY,,2017-12-31,2019-03-01 11:04:35+00:00,52992000.0,439294000.0,58196000.0,447262000.0,-106923000.0,98801000.0,0.0,706546000.0,,,0.0,54088000.0,15173000.0,2579417000.0,782602000.0,1273269000.0,3007047000.0,137166000.0,37758000.0,335340000.0,,20203000.0,,382310000.0,144220000.0,,105040000.0,,39217000.0,,87942000.0,,,61070000.0,,6062995000.0,646000.0,4962115000.0,995041000.0,636923000.0,325352000.0,995041000.0,995041000.0,3967074000.0,4962115000.0,3989852000.0,3641722000.0,,-5667577000.0
Tegna Inc,TGNA,549300YC5EDBGX85AO10,39899,2017.0,Q3,,2017-09-30,2017-11-08 12:31:18+00:00,102758000.0,403175000.0,219701000.0,456768000.0,-121073000.0,383354000.0,,715305000.0,,,14304000.0,,15190000.0,2579417000.0,801791000.0,1278667000.0,3035166000.0,173219000.0,,345023000.0,0.0,19711000.0,,585173000.0,168024000.0,,,0.0,0.0,,96508000.0,0.0,0.0,80201000.0,0.0,5777443000.0,280646000.0,5243056000.0,705875000.0,866730000.0,632599000.0,705875000.0,705875000.0,4537181000.0,5243056000.0,4031303000.0,3904582000.0,,-5665800000.0
Tegna Inc,TGNA,549300YC5EDBGX85AO10,39899,2017.0,Q2,,2017-06-30,2017-08-07 16:42:11+00:00,55308000.0,396161000.0,198842000.0,447503000.0,-145876000.0,65669000.0,,720231000.0,,,19028000.0,,15161000.0,2579417000.0,807810000.0,1284062000.0,3345986000.0,157665000.0,,360307000.0,225093000.0,19984000.0,,601429000.0,180532000.0,,,749725000.0,219343000.0,,65792000.0,0.0,0.0,54726000.0,51503000.0,5750260000.0,646000.0,5647732000.0,649085000.0,1266281000.0,508328000.0,649085000.0,874178000.0,4722051000.0,5647732000.0,4021144000.0,4213723000.0,,-5675530000.0
Tegna Inc,TGNA,549300YC5EDBGX85AO10,39899,2017.0,Q1,,2017-03-31,2017-05-09 16:04:22+00:00,75555000.0,599155000.0,350428000.0,587381000.0,-161391000.0,79655000.0,,729527000.0,115119000.0,,36684000.0,,30246000.0,4070039000.0,1029510000.0,2984648000.0,3965842000.0,215940000.0,,442129000.0,285685000.0,21739000.0,,933962000.0,183790000.0,,,,,,127597000.0,,,73445000.0,48581000.0,7412204000.0,646000.0,8465011000.0,2289137000.0,752255000.0,608678000.0,2289137000.0,2574822000.0,5841608000.0,8465011000.0,7270627000.0,5232930000.0,,-5691203000.0
Tegna Inc,TGNA,549300YC5EDBGX85AO10,39899,2018.0,FY,,2018-12-31,2020-03-02 16:16:09+00:00,83226000.0,446371000.0,49211000.0,482955000.0,-136511000.0,135862000.0,0.0,625771000.0,,,19383000.0,52726000.0,15154000.0,2596863000.0,858170000.0,1526077000.0,2944466000.0,,35252000.0,375215000.0,,13624000.0,,396847000.0,139375000.0,,112059000.0,,37458000.0,143465000.0,72389000.0,,,17737000.0,,6429512000.0,,5276842000.0,1340924000.0,635222000.0,369217000.0,1340924000.0,1340924000.0,3935918000.0,5276842000.0,4266405000.0,3566701000.0,,-5577848000.0
Tegna Inc,TGNA,549300YC5EDBGX85AO10,39899,2018.0,Q3,,2018-09-30,2018-11-08 16:06:41+00:00,65309000.0,440015000.0,64835000.0,477352000.0,-122913000.0,23766000.0,,630497000.0,,,,40010000.0,15147000.0,2596863000.0,831994000.0,1534124000.0,2989435000.0,156217000.0,47322000.0,354642000.0,,12414000.0,,401155000.0,122489000.0,,121270000.0,,53713000.0,,81217000.0,,,19790000.0,,6283775000.0,162000.0,5172739000.0,1205583000.0,530893000.0,360446000.0,1205583000.0,1205583000.0,3967156000.0,5172739000.0,4287204000.0,3606710000.0,,-5585776000.0
Tegna Inc,TGNA,549300YC5EDBGX85AO10,39899,2018.0,Q2,,2018-06-30,2018-08-07 16:34:59+00:00,45565000.0,446334000.0,49247000.0,470697000.0,-124741000.0,24503000.0,,628485000.0,,,,35984000.0,15158000.0,2596505000.0,822065000.0,1542171000.0,3131137000.0,149741000.0,11669000.0,351368000.0,,20247000.0,,395611000.0,136986000.0,,75996000.0,,38664000.0,,80834000.0,,,20372000.0,,6201694000.0,323000.0,5142663000.0,1116911000.0,502878000.0,260937000.0,1116911000.0,1116911000.0,4025752000.0,5142663000.0,4288417000.0,3764815000.0,,-5588527000.0
