company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,accountspayable,accountsreceivable,accruedexpenses,accumulateddepreciation,aoci,cashandequivalents,commonequity,currentdeferredtaxassets,currentemployeebenefitliabilities,goodwill,grossppe,intangibleassets,longtermdebt,netinventory,netppe,noncontrollinginterests,noncurrentdeferredtaxassets,noncurrentemployeebenefitliabilities,othercurrentassets,othercurrentliabilities,othercurrentnonoperatingassets,othercurrentnonoperatingliabilities,othernoncurrentassets,othernoncurrentliabilities,prepaidexpenses,retainedearnings,shorttermdebt,totalassets,totalcommonequity,totalcurrentassets,totalcurrentliabilities,totalequity,totalequityandnoncontrollinginterests,totalliabilities,totalliabilitiesandequity,totalnoncurrentassets,totalnoncurrentliabilities,treasurystock
Whirlpool Corp,WHR,WHENKOULSSK7WUM60H03,106640,2012.0,Q2,,2012-06-30,2012-07-24 16:49:22+00:00,3517000000.0,2125000000.0,1001000000.0,,-1376000000.0,426000000.0,2334000000.0,467000000.0,406000000.0,1727000000.0,,1738000000.0,1922000000.0,2583000000.0,2955000000.0,105000000.0,1678000000.0,1787000000.0,,623000000.0,,,232000000.0,520000000.0,676000000.0,5049000000.0,513000000.0,14607000000.0,4213000000.0,6277000000.0,6060000000.0,4213000000.0,4318000000.0,10289000000.0,14607000000.0,5375000000.0,4229000000.0,-1794000000.0
Whirlpool Corp,WHR,WHENKOULSSK7WUM60H03,106640,2012.0,Q1,,2012-03-31,2012-04-26 14:21:13+00:00,3581000000.0,2143000000.0,1035000000.0,,-1131000000.0,583000000.0,2323000000.0,283000000.0,414000000.0,1728000000.0,,1751000000.0,1628000000.0,2608000000.0,3097000000.0,103000000.0,1877000000.0,1859000000.0,,618000000.0,,,285000000.0,561000000.0,660000000.0,4975000000.0,861000000.0,15015000000.0,4355000000.0,6277000000.0,6509000000.0,4355000000.0,4458000000.0,10557000000.0,15015000000.0,5641000000.0,4048000000.0,-1812000000.0
Whirlpool Corp,WHR,WHENKOULSSK7WUM60H03,106640,2013.0,FY,,2013-12-31,2015-02-26 07:04:32+00:00,3865000000.0,2005000000.0,1151000000.0,,-1298000000.0,1380000000.0,2562000000.0,549000000.0,456000000.0,1724000000.0,,1702000000.0,1846000000.0,2408000000.0,3041000000.0,110000000.0,1764000000.0,1388000000.0,,705000000.0,,,291000000.0,482000000.0,680000000.0,5784000000.0,617000000.0,15544000000.0,4924000000.0,7022000000.0,6794000000.0,4924000000.0,5034000000.0,10510000000.0,15544000000.0,5481000000.0,3716000000.0,-2124000000.0
Whirlpool Corp,WHR,WHENKOULSSK7WUM60H03,106640,2013.0,Q3,,2013-09-30,2013-10-22 12:50:03+00:00,3782000000.0,2226000000.0,1120000000.0,,-1580000000.0,826000000.0,2518000000.0,497000000.0,422000000.0,1725000000.0,,1706000000.0,1834000000.0,2667000000.0,2936000000.0,117000000.0,1974000000.0,1889000000.0,,744000000.0,,,316000000.0,472000000.0,787000000.0,5653000000.0,611000000.0,15660000000.0,4669000000.0,7003000000.0,6679000000.0,4669000000.0,4786000000.0,10874000000.0,15660000000.0,5721000000.0,4195000000.0,-1922000000.0
Whirlpool Corp,WHR,WHENKOULSSK7WUM60H03,106640,2013.0,Q2,,2013-06-30,2013-07-19 13:23:18+00:00,3620000000.0,2216000000.0,1023000000.0,,-1650000000.0,670000000.0,2494000000.0,461000000.0,390000000.0,1724000000.0,,1708000000.0,1936000000.0,2505000000.0,2907000000.0,112000000.0,2007000000.0,1958000000.0,,683000000.0,,,320000000.0,491000000.0,756000000.0,5507000000.0,515000000.0,15274000000.0,4546000000.0,6608000000.0,6231000000.0,4546000000.0,4658000000.0,10616000000.0,15274000000.0,5759000000.0,4385000000.0,-1805000000.0
Whirlpool Corp,WHR,WHENKOULSSK7WUM60H03,106640,2013.0,Q1,,2013-03-31,2013-04-24 13:56:54+00:00,3556000000.0,2080000000.0,1004000000.0,,-1563000000.0,750000000.0,2454000000.0,548000000.0,547000000.0,1726000000.0,,1713000000.0,2441000000.0,2569000000.0,2961000000.0,111000000.0,1937000000.0,2011000000.0,,683000000.0,,,279000000.0,492000000.0,768000000.0,5360000000.0,11000000.0,15331000000.0,4475000000.0,6715000000.0,5801000000.0,4475000000.0,4586000000.0,10745000000.0,15331000000.0,5655000000.0,4944000000.0,-1776000000.0
Whirlpool Corp,WHR,WHENKOULSSK7WUM60H03,106640,2014.0,FY,,2014-12-31,2015-10-23 09:04:46+00:00,4730000000.0,2768000000.0,1525000000.0,,-1840000000.0,1026000000.0,2665000000.0,417000000.0,499000000.0,2807000000.0,,2803000000.0,3544000000.0,2740000000.0,3981000000.0,911000000.0,1900000000.0,1569000000.0,,846000000.0,,,413000000.0,690000000.0,1147000000.0,6209000000.0,803000000.0,20002000000.0,4885000000.0,8098000000.0,8403000000.0,4885000000.0,5796000000.0,14206000000.0,20002000000.0,7923000000.0,5803000000.0,-2149000000.0
Whirlpool Corp,WHR,WHENKOULSSK7WUM60H03,106640,2014.0,Q3,,2014-09-30,2014-10-28 11:11:41+00:00,3789000000.0,2213000000.0,1027000000.0,,-1451000000.0,987000000.0,2612000000.0,314000000.0,366000000.0,1721000000.0,,1682000000.0,2450000000.0,2720000000.0,2986000000.0,113000000.0,1758000000.0,1218000000.0,,521000000.0,,,602000000.0,327000000.0,725000000.0,6186000000.0,699000000.0,15708000000.0,5198000000.0,6959000000.0,6402000000.0,5198000000.0,5311000000.0,10397000000.0,15708000000.0,5763000000.0,3995000000.0,-2149000000.0
Whirlpool Corp,WHR,WHENKOULSSK7WUM60H03,106640,2014.0,Q2,,2014-06-30,2014-07-23 11:16:07+00:00,3876000000.0,2222000000.0,1020000000.0,,-1258000000.0,945000000.0,2607000000.0,335000000.0,357000000.0,1723000000.0,,1692000000.0,2461000000.0,2812000000.0,3069000000.0,111000000.0,1758000000.0,1336000000.0,,550000000.0,,,321000000.0,342000000.0,731000000.0,6015000000.0,315000000.0,15608000000.0,5240000000.0,7045000000.0,6118000000.0,5240000000.0,5351000000.0,10257000000.0,15608000000.0,5494000000.0,4139000000.0,-2124000000.0
Whirlpool Corp,WHR,WHENKOULSSK7WUM60H03,106640,2014.0,Q1,,2014-03-31,2014-04-25 10:57:38+00:00,3721000000.0,2080000000.0,1040000000.0,,-1256000000.0,1672000000.0,2583000000.0,421000000.0,487000000.0,1722000000.0,,1697000000.0,2662000000.0,2666000000.0,3054000000.0,114000000.0,1689000000.0,1358000000.0,,594000000.0,,,295000000.0,353000000.0,744000000.0,5896000000.0,612000000.0,16040000000.0,5099000000.0,7583000000.0,6454000000.0,5099000000.0,5213000000.0,10827000000.0,16040000000.0,5403000000.0,4373000000.0,-2124000000.0
Whirlpool Corp,WHR,WHENKOULSSK7WUM60H03,106640,2015.0,FY,,2015-12-31,2017-02-13 06:28:33+00:00,4403000000.0,2530000000.0,1381000000.0,,-2332000000.0,772000000.0,2752000000.0,,452000000.0,3006000000.0,,2678000000.0,3470000000.0,2619000000.0,3774000000.0,931000000.0,2301000000.0,1415000000.0,,980000000.0,,,377000000.0,707000000.0,953000000.0,6722000000.0,528000000.0,19010000000.0,4743000000.0,6874000000.0,7744000000.0,4743000000.0,5674000000.0,13336000000.0,19010000000.0,8362000000.0,5592000000.0,-2399000000.0
Whirlpool Corp,WHR,WHENKOULSSK7WUM60H03,106640,2015.0,Q3,,2015-09-30,2015-10-23 09:04:46+00:00,4162000000.0,2914000000.0,1307000000.0,,-2211000000.0,698000000.0,2707000000.0,341000000.0,426000000.0,3039000000.0,,2705000000.0,3502000000.0,2943000000.0,3684000000.0,926000000.0,1917000000.0,1381000000.0,,1006000000.0,,,399000000.0,740000000.0,983000000.0,6611000000.0,1310000000.0,19623000000.0,4863000000.0,7879000000.0,8211000000.0,4863000000.0,5789000000.0,13834000000.0,19623000000.0,8060000000.0,5623000000.0,-2244000000.0
Whirlpool Corp,WHR,WHENKOULSSK7WUM60H03,106640,2015.0,Q2,,2015-06-30,2015-07-22 12:05:07+00:00,4179000000.0,2702000000.0,1323000000.0,,-2012000000.0,691000000.0,2696000000.0,350000000.0,408000000.0,2792000000.0,,2707000000.0,3750000000.0,3086000000.0,3813000000.0,917000000.0,1884000000.0,1492000000.0,,879000000.0,,,444000000.0,627000000.0,1044000000.0,6446000000.0,1007000000.0,19513000000.0,4931000000.0,7873000000.0,7796000000.0,4931000000.0,5848000000.0,13665000000.0,19513000000.0,7827000000.0,5869000000.0,-2199000000.0
Whirlpool Corp,WHR,WHENKOULSSK7WUM60H03,106640,2015.0,Q1,,2015-03-31,2015-04-28 11:28:45+00:00,4173000000.0,2518000000.0,1246000000.0,,-2048000000.0,704000000.0,2686000000.0,341000000.0,438000000.0,2736000000.0,,2698000000.0,3977000000.0,3002000000.0,3779000000.0,915000000.0,1891000000.0,1501000000.0,,879000000.0,,,390000000.0,596000000.0,1149000000.0,6340000000.0,654000000.0,19208000000.0,4829000000.0,7714000000.0,7390000000.0,4829000000.0,5744000000.0,13464000000.0,19208000000.0,7715000000.0,6074000000.0,-2149000000.0
Whirlpool Corp,WHR,WHENKOULSSK7WUM60H03,106640,2016.0,FY,,2016-12-31,2018-02-13 17:28:37+00:00,4416000000.0,2711000000.0,1391000000.0,,-2400000000.0,1085000000.0,2783000000.0,,390000000.0,2956000000.0,,2552000000.0,3876000000.0,2623000000.0,3810000000.0,955000000.0,2154000000.0,1408000000.0,,871000000.0,,,342000000.0,479000000.0,920000000.0,7314000000.0,594000000.0,19153000000.0,4773000000.0,7339000000.0,7662000000.0,4773000000.0,5728000000.0,13425000000.0,19153000000.0,8004000000.0,5763000000.0,-2924000000.0
Whirlpool Corp,WHR,WHENKOULSSK7WUM60H03,106640,2016.0,Q3,,2016-09-30,2016-10-25 11:41:02+00:00,4312000000.0,2982000000.0,1386000000.0,,-2176000000.0,1025000000.0,2795000000.0,398000000.0,415000000.0,3027000000.0,,2622000000.0,3718000000.0,3208000000.0,3768000000.0,963000000.0,1853000000.0,1298000000.0,,917000000.0,,,333000000.0,506000000.0,974000000.0,7209000000.0,1671000000.0,20190000000.0,5004000000.0,8587000000.0,8701000000.0,5004000000.0,5967000000.0,14223000000.0,20190000000.0,7835000000.0,5522000000.0,-2824000000.0
Whirlpool Corp,WHR,WHENKOULSSK7WUM60H03,106640,2016.0,Q2,,2016-06-30,2016-07-22 11:28:32+00:00,4391000000.0,2797000000.0,1299000000.0,,-2221000000.0,959000000.0,2770000000.0,421000000.0,406000000.0,3017000000.0,,2636000000.0,3712000000.0,3204000000.0,3742000000.0,961000000.0,1843000000.0,1326000000.0,,923000000.0,,,357000000.0,571000000.0,992000000.0,7047000000.0,1507000000.0,19968000000.0,4872000000.0,8373000000.0,8526000000.0,4872000000.0,5833000000.0,14135000000.0,19968000000.0,7853000000.0,5609000000.0,-2724000000.0
Whirlpool Corp,WHR,WHENKOULSSK7WUM60H03,106640,2016.0,Q1,,2016-03-31,2016-04-26 12:01:34+00:00,4286000000.0,2695000000.0,1219000000.0,,-2177000000.0,699000000.0,2756000000.0,452000000.0,474000000.0,3054000000.0,,2697000000.0,3251000000.0,3096000000.0,3800000000.0,938000000.0,1847000000.0,1357000000.0,,950000000.0,,,380000000.0,681000000.0,952000000.0,6803000000.0,1758000000.0,19672000000.0,4758000000.0,7894000000.0,8687000000.0,4758000000.0,5696000000.0,13976000000.0,19672000000.0,7978000000.0,5289000000.0,-2624000000.0
Whirlpool Corp,WHR,WHENKOULSSK7WUM60H03,106640,2017.0,FY,,2017-12-31,2019-02-12 15:10:12+00:00,4797000000.0,2665000000.0,1527000000.0,,-2331000000.0,1196000000.0,2851000000.0,,414000000.0,3118000000.0,,2591000000.0,4392000000.0,2988000000.0,4033000000.0,930000000.0,2013000000.0,1381000000.0,,941000000.0,0.0,0.0,353000000.0,632000000.0,1081000000.0,7352000000.0,826000000.0,20038000000.0,4198000000.0,7930000000.0,8505000000.0,4198000000.0,5128000000.0,14910000000.0,20038000000.0,8075000000.0,6405000000.0,-3674000000.0
Whirlpool Corp,WHR,WHENKOULSSK7WUM60H03,106640,2017.0,Q3,,2017-09-30,2017-10-24 14:30:41+00:00,4728000000.0,3102000000.0,1469000000.0,,-2316000000.0,1087000000.0,2845000000.0,,428000000.0,3093000000.0,,2604000000.0,3669000000.0,3345000000.0,3865000000.0,935000000.0,2322000000.0,1361000000.0,,898000000.0,,,305000000.0,485000000.0,1115000000.0,7697000000.0,2113000000.0,20838000000.0,4752000000.0,8649000000.0,9636000000.0,4752000000.0,5687000000.0,15151000000.0,20838000000.0,8324000000.0,5515000000.0,-3474000000.0
Whirlpool Corp,WHR,WHENKOULSSK7WUM60H03,106640,2017.0,Q2,,2017-06-30,2017-07-27 10:23:20+00:00,4733000000.0,2974000000.0,1350000000.0,,-2328000000.0,1041000000.0,2832000000.0,,381000000.0,3053000000.0,,2602000000.0,3631000000.0,3230000000.0,3811000000.0,949000000.0,2214000000.0,1376000000.0,,822000000.0,,,297000000.0,463000000.0,984000000.0,7501000000.0,1770000000.0,20206000000.0,4731000000.0,8229000000.0,9056000000.0,4731000000.0,5680000000.0,14526000000.0,20206000000.0,8166000000.0,5470000000.0,-3274000000.0
Whirlpool Corp,WHR,WHENKOULSSK7WUM60H03,106640,2017.0,Q1,,2017-03-31,2017-04-25 10:04:10+00:00,4334000000.0,2735000000.0,1210000000.0,,-2319000000.0,951000000.0,2815000000.0,,451000000.0,2971000000.0,,2547000000.0,3890000000.0,3076000000.0,3792000000.0,959000000.0,2132000000.0,1388000000.0,,834000000.0,,,334000000.0,455000000.0,942000000.0,7394000000.0,1143000000.0,19480000000.0,4816000000.0,7704000000.0,7972000000.0,4816000000.0,5775000000.0,13705000000.0,19480000000.0,7984000000.0,5733000000.0,-3074000000.0
Whirlpool Corp,WHR,WHENKOULSSK7WUM60H03,106640,2018.0,FY,,2018-12-31,2020-02-11 12:47:42+00:00,4487000000.0,2210000000.0,1517000000.0,,-2695000000.0,1498000000.0,2880000000.0,,393000000.0,2451000000.0,,2296000000.0,4046000000.0,2533000000.0,3414000000.0,914000000.0,1989000000.0,955000000.0,,811000000.0,818000000.0,489000000.0,299000000.0,463000000.0,839000000.0,6933000000.0,1981000000.0,18347000000.0,2291000000.0,7898000000.0,9678000000.0,2291000000.0,3205000000.0,15142000000.0,18347000000.0,7035000000.0,5464000000.0,-4827000000.0
Whirlpool Corp,WHR,WHENKOULSSK7WUM60H03,106640,2018.0,Q3,,2018-09-30,2018-10-25 12:21:26+00:00,4200000000.0,2881000000.0,1479000000.0,,-2590000000.0,1032000000.0,2889000000.0,,363000000.0,2478000000.0,,2325000000.0,4768000000.0,2873000000.0,3396000000.0,948000000.0,2103000000.0,858000000.0,,740000000.0,813000000.0,479000000.0,330000000.0,485000000.0,862000000.0,6837000000.0,2413000000.0,19093000000.0,2360000000.0,8461000000.0,9674000000.0,2360000000.0,3308000000.0,15785000000.0,19093000000.0,7236000000.0,6111000000.0,-4776000000.0
Whirlpool Corp,WHR,WHENKOULSSK7WUM60H03,106640,2018.0,Q2,,2018-06-30,2018-07-24 15:29:13+00:00,4051000000.0,2464000000.0,1382000000.0,,-2506000000.0,1057000000.0,2878000000.0,,314000000.0,2499000000.0,,2354000000.0,4781000000.0,3032000000.0,3427000000.0,946000000.0,2072000000.0,1267000000.0,,815000000.0,884000000.0,525000000.0,335000000.0,533000000.0,946000000.0,6701000000.0,2058000000.0,19070000000.0,2398000000.0,8383000000.0,9145000000.0,2398000000.0,3344000000.0,15726000000.0,19070000000.0,7260000000.0,6581000000.0,-4675000000.0
Whirlpool Corp,WHR,WHENKOULSSK7WUM60H03,106640,2018.0,Q1,,2018-03-31,2018-04-24 15:59:25+00:00,4643000000.0,2657000000.0,1269000000.0,,-2344000000.0,1041000000.0,2866000000.0,,382000000.0,3157000000.0,,2604000000.0,4190000000.0,3346000000.0,3970000000.0,931000000.0,2170000000.0,1344000000.0,,957000000.0,,,347000000.0,642000000.0,1047000000.0,7440000000.0,1692000000.0,20339000000.0,4289000000.0,8091000000.0,8943000000.0,4289000000.0,5220000000.0,15119000000.0,20339000000.0,8278000000.0,6176000000.0,-3673000000.0
Whirlpool Corp,WHR,WHENKOULSSK7WUM60H03,106640,2019.0,FY,,2019-12-31,2020-05-01 09:26:24+00:00,4547000000.0,2198000000.0,1601000000.0,,-2618000000.0,1952000000.0,2918000000.0,,450000000.0,2440000000.0,,2225000000.0,4140000000.0,2438000000.0,3301000000.0,923000000.0,2238000000.0,864000000.0,,918000000.0,,,1279000000.0,1390000000.0,810000000.0,7870000000.0,853000000.0,18881000000.0,3195000000.0,7398000000.0,8369000000.0,3195000000.0,4118000000.0,14763000000.0,18881000000.0,8182000000.0,6394000000.0,-4975000000.0
Whirlpool Corp,WHR,WHENKOULSSK7WUM60H03,106640,2019.0,Q3,,2019-09-30,2019-10-23 14:29:15+00:00,4229000000.0,2588000000.0,1381000000.0,,-2603000000.0,993000000.0,2898000000.0,,430000000.0,2420000000.0,,2217000000.0,4105000000.0,2883000000.0,3203000000.0,921000000.0,2031000000.0,840000000.0,,973000000.0,0.0,0.0,1160000000.0,1012000000.0,911000000.0,7659000000.0,1487000000.0,18406000000.0,3028000000.0,7375000000.0,8500000000.0,3028000000.0,3949000000.0,14457000000.0,18406000000.0,7828000000.0,5957000000.0,-4926000000.0
Whirlpool Corp,WHR,WHENKOULSSK7WUM60H03,106640,2019.0,Q2,,2019-06-30,2019-07-23 12:48:50+00:00,4270000000.0,2387000000.0,1286000000.0,,-2657000000.0,1178000000.0,2902000000.0,,372000000.0,2450000000.0,,2260000000.0,4155000000.0,3008000000.0,3318000000.0,918000000.0,2147000000.0,900000000.0,,878000000.0,969000000.0,558000000.0,1177000000.0,1039000000.0,961000000.0,7380000000.0,2730000000.0,19855000000.0,2749000000.0,8503000000.0,10094000000.0,2749000000.0,3667000000.0,16188000000.0,19855000000.0,8034000000.0,6094000000.0,-4876000000.0
Whirlpool Corp,WHR,WHENKOULSSK7WUM60H03,106640,2019.0,Q1,,2019-03-31,2019-04-23 11:50:03+00:00,4310000000.0,2222000000.0,1211000000.0,,-2602000000.0,1163000000.0,2889000000.0,,339000000.0,2456000000.0,,2279000000.0,4137000000.0,2960000000.0,3358000000.0,917000000.0,2213000000.0,918000000.0,,907000000.0,931000000.0,524000000.0,1144000000.0,1034000000.0,960000000.0,7391000000.0,2587000000.0,19686000000.0,2802000000.0,8236000000.0,9878000000.0,2802000000.0,3719000000.0,15967000000.0,19686000000.0,8092000000.0,6089000000.0,-4876000000.0
Whirlpool Corp,WHR,WHENKOULSSK7WUM60H03,106640,2020.0,Q1,,2020-03-31,2020-05-01 09:26:24+00:00,4065000000.0,1931000000.0,1032000000.0,,-2715000000.0,2837000000.0,2923000000.0,,285000000.0,2424000000.0,,2185000000.0,4662000000.0,2543000000.0,3156000000.0,920000000.0,2132000000.0,816000000.0,,802000000.0,,,1336000000.0,1361000000.0,851000000.0,7947000000.0,2392000000.0,19395000000.0,3060000000.0,8162000000.0,8576000000.0,3060000000.0,3980000000.0,15415000000.0,19395000000.0,8077000000.0,6839000000.0,-5095000000.0
