company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,cashincometaxespaid,cashinterestpaid,depreciationexpense,divestitures,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,paymentofdividends,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofinvestments,saleofplantpropertyandequipment
Whirlpool Corp,WHR,WHENKOULSSK7WUM60H03,106640,2008.0,FY,2008-01-01,2008-12-31,2011-02-14 19:20:31+00:00,,76000000.0,200000000.0,597000000.0,,-90000000.0,-657000000.0,21000000.0,646000000.0,141000000.0,-433000000.0,327000000.0,141000000.0,-433000000.0,327000000.0,-55000000.0,447000000.0,447000000.0,-60000000.0,,,-128000000.0,-5000000.0,-547000000.0,-151000000.0,-247000000.0,,119000000.0
Whirlpool Corp,WHR,WHENKOULSSK7WUM60H03,106640,2009.0,FY,2009-01-01,2009-12-31,2011-02-14 19:20:31+00:00,,51000000.0,209000000.0,525000000.0,,39000000.0,807000000.0,21000000.0,872000000.0,144000000.0,-499000000.0,1550000000.0,144000000.0,-499000000.0,1550000000.0,1234000000.0,354000000.0,354000000.0,-136000000.0,,,-128000000.0,-35000000.0,-541000000.0,-621000000.0,,,77000000.0
Whirlpool Corp,WHR,WHENKOULSSK7WUM60H03,106640,2009.0,Q4,2009-10-01,2009-12-31,,,51000000.0,209000000.0,137000000.0,,2000000.0,693000000.0,21000000.0,9000000.0,-40000000.0,-205000000.0,898000000.0,-40000000.0,-205000000.0,898000000.0,655000000.0,102000000.0,102000000.0,-34000000.0,,,-32000000.0,-20000000.0,-193000000.0,-38000000.0,,,8000000.0
Whirlpool Corp,WHR,WHENKOULSSK7WUM60H03,106640,2009.0,Q3,2009-07-01,2009-09-30,,,,,130000000.0,,18000000.0,435000000.0,,13000000.0,-107000000.0,-89000000.0,656000000.0,-107000000.0,-89000000.0,656000000.0,478000000.0,93000000.0,93000000.0,-2000000.0,,,-33000000.0,-3000000.0,-119000000.0,-87000000.0,,,33000000.0
Whirlpool Corp,WHR,WHENKOULSSK7WUM60H03,106640,2009.0,Q3YTD,2009-01-01,2009-09-30,2010-10-27 15:37:45+00:00,,,,388000000.0,,37000000.0,114000000.0,,863000000.0,184000000.0,-294000000.0,652000000.0,184000000.0,-294000000.0,652000000.0,579000000.0,252000000.0,252000000.0,-102000000.0,,,-96000000.0,-15000000.0,-348000000.0,-583000000.0,,,69000000.0
Whirlpool Corp,WHR,WHENKOULSSK7WUM60H03,106640,2009.0,Q2YTD,2009-01-01,2009-06-30,2010-07-20 15:53:55+00:00,,,,258000000.0,,19000000.0,-321000000.0,,850000000.0,291000000.0,-205000000.0,-4000000.0,291000000.0,-205000000.0,-4000000.0,101000000.0,159000000.0,159000000.0,-100000000.0,,,-63000000.0,-12000000.0,-229000000.0,-496000000.0,,,36000000.0
Whirlpool Corp,WHR,WHENKOULSSK7WUM60H03,106640,2010.0,Q4,2010-10-01,2010-12-31,,-45000000.0,31000000.0,218000000.0,141000000.0,15000000.0,13000000.0,286000000.0,72000000.0,2000000.0,-64000000.0,-183000000.0,701000000.0,-64000000.0,-183000000.0,701000000.0,467000000.0,178000000.0,178000000.0,96000000.0,-72000000.0,27000000.0,-33000000.0,18000000.0,-206000000.0,-33000000.0,,,8000000.0
Whirlpool Corp,WHR,WHENKOULSSK7WUM60H03,106640,2010.0,FY,2010-01-01,2010-12-31,2013-02-19 16:39:18+00:00,-45000000.0,31000000.0,218000000.0,555000000.0,15000000.0,11000000.0,-132000000.0,72000000.0,2000000.0,-495000000.0,-606000000.0,1078000000.0,-495000000.0,-606000000.0,1078000000.0,-12000000.0,650000000.0,650000000.0,5000000.0,-12000000.0,0.0,-132000000.0,,-593000000.0,-425000000.0,,,17000000.0
Whirlpool Corp,WHR,WHENKOULSSK7WUM60H03,106640,2010.0,Q3YTD,2010-01-01,2010-09-30,2010-10-27 15:37:45+00:00,,,,414000000.0,,-2000000.0,-418000000.0,,,-431000000.0,-423000000.0,377000000.0,-431000000.0,-423000000.0,377000000.0,-479000000.0,472000000.0,472000000.0,-91000000.0,60000000.0,-27000000.0,-99000000.0,-18000000.0,-387000000.0,-392000000.0,,,9000000.0
Whirlpool Corp,WHR,WHENKOULSSK7WUM60H03,106640,2010.0,Q3TTM,2009-10-01,2010-09-30,,,51000000.0,209000000.0,551000000.0,,,275000000.0,21000000.0,9000000.0,-471000000.0,-628000000.0,1275000000.0,-471000000.0,-628000000.0,1275000000.0,176000000.0,574000000.0,574000000.0,-125000000.0,60000000.0,-27000000.0,-131000000.0,-38000000.0,-580000000.0,-430000000.0,,,17000000.0
