company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,amortizationexpense,basicdilutedeps,basiceps,cashdividendspershare,dilutedeps,impairmentexpense,incometaxexpense,netincome,netincomecontinuing,netincometocommon,netincometononcontrollinginterest,operatingcostofrevenue,operatingrevenue,otheradjustmentstoconsolidatednetincome,othergains,otherincome,otheroperatingexpenses,restructuringcharge,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totalinterestincome,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Whirlpool Corp,WHR,WHENKOULSSK7WUM60H03,106640,2011.0,Q3TTM,2010-10-01,2011-09-30,,28000000.0,4.64,4.64,1.86,4.52,,-399000000.0,373000000.0,374000000.0,356000000.0,17000000.0,16266000000.0,18797000000.0,-1000000.0,,-596000000.0,,74000000.0,1640000000.0,16266000000.0,2531000000.0,218000000.0,,1742000000.0,789000000.0,-814000000.0,-25000000.0,18797000000.0,76600000.0,76900000.0,78100000.0
Whirlpool Corp,WHR,WHENKOULSSK7WUM60H03,106640,2011.0,Q2,2011-04-01,2011-06-30,2011-07-21 17:02:39+00:00,7000000.0,-2.1,-2.1,0.5,-2.1,,-206000000.0,-164000000.0,-164000000.0,-161000000.0,-3000000.0,4061000000.0,4730000000.0,,,-538000000.0,,14000000.0,425000000.0,4061000000.0,669000000.0,55000000.0,0.0,446000000.0,223000000.0,-593000000.0,-370000000.0,4730000000.0,76700000.0,76800000.0,76800000.0
Whirlpool Corp,WHR,WHENKOULSSK7WUM60H03,106640,2011.0,Q2YTD,2011-01-01,2011-06-30,,14000000.0,0.11,0.11,0.93,0.07,,-230000000.0,14000000.0,15000000.0,8000000.0,6000000.0,7839000000.0,9131000000.0,-1000000.0,,-557000000.0,,22000000.0,805000000.0,7839000000.0,1292000000.0,109000000.0,,841000000.0,451000000.0,-666000000.0,-215000000.0,9131000000.0,76700000.0,76800000.0,76800000.0
Whirlpool Corp,WHR,WHENKOULSSK7WUM60H03,106640,2011.0,Q2TTM,2010-07-01,2011-06-30,,28000000.0,3.37,3.37,1.79,3.27,,-283000000.0,275000000.0,276000000.0,258000000.0,17000000.0,16085000000.0,18691000000.0,-1000000.0,,-673000000.0,,54000000.0,1637000000.0,16085000000.0,2606000000.0,221000000.0,,1719000000.0,887000000.0,-894000000.0,-7000000.0,18691000000.0,76700000.0,76800000.0,76800000.0
Whirlpool Corp,WHR,WHENKOULSSK7WUM60H03,106640,2011.0,Q1,2011-01-01,2011-03-31,2011-04-27 15:01:51+00:00,7000000.0,2.21,2.21,0.43,2.17,,-24000000.0,178000000.0,179000000.0,169000000.0,9000000.0,3778000000.0,4401000000.0,-1000000.0,,-19000000.0,,8000000.0,380000000.0,3778000000.0,623000000.0,54000000.0,,395000000.0,228000000.0,-73000000.0,155000000.0,4401000000.0,76500000.0,76700000.0,77900000.0
Whirlpool Corp,WHR,WHENKOULSSK7WUM60H03,106640,2011.0,Q1TTM,2010-04-01,2011-03-31,,28000000.0,8.16,8.16,1.72,8.01,,-85000000.0,654000000.0,655000000.0,624000000.0,30000000.0,15797000000.0,18495000000.0,-1000000.0,,-204000000.0,,62000000.0,1613000000.0,15797000000.0,2698000000.0,221000000.0,,1703000000.0,995000000.0,-425000000.0,570000000.0,18495000000.0,76500000.0,76700000.0,77900000.0
Whirlpool Corp,WHR,WHENKOULSSK7WUM60H03,106640,2012.0,FY,2012-01-01,2012-12-31,2015-02-26 07:04:32+00:00,30000000.0,5.14,5.14,2.0,5.06,,133000000.0,425000000.0,425000000.0,401000000.0,24000000.0,15250000000.0,18143000000.0,,,-112000000.0,,237000000.0,1757000000.0,15250000000.0,2893000000.0,199000000.0,,2024000000.0,869000000.0,-311000000.0,558000000.0,18143000000.0,78000000.0,78100000.0,79300000.0
Whirlpool Corp,WHR,WHENKOULSSK7WUM60H03,106640,2012.0,Q4,2012-10-01,2012-12-31,,7000000.0,1.55,1.55,0.5,1.52,,46000000.0,128000000.0,128000000.0,122000000.0,6000000.0,3979000000.0,4788000000.0,,,-32000000.0,,62000000.0,485000000.0,3979000000.0,809000000.0,49000000.0,,554000000.0,255000000.0,-81000000.0,174000000.0,4788000000.0,78000000.0,78100000.0,79300000.0
Whirlpool Corp,WHR,WHENKOULSSK7WUM60H03,106640,2012.0,Q3,2012-07-01,2012-09-30,2012-10-23 14:37:42+00:00,8000000.0,0.95,0.95,0.5,0.94,,47000000.0,80000000.0,80000000.0,74000000.0,6000000.0,3791000000.0,4495000000.0,,,-39000000.0,,62000000.0,420000000.0,3791000000.0,704000000.0,48000000.0,,490000000.0,214000000.0,-87000000.0,127000000.0,4495000000.0,77900000.0,78300000.0,79300000.0
Whirlpool Corp,WHR,WHENKOULSSK7WUM60H03,106640,2012.0,Q3YTD,2012-01-01,2012-09-30,,23000000.0,3.59,3.59,1.5,3.54,,87000000.0,297000000.0,297000000.0,279000000.0,18000000.0,11271000000.0,13355000000.0,,,-80000000.0,,175000000.0,1272000000.0,11271000000.0,2084000000.0,150000000.0,,1470000000.0,614000000.0,-230000000.0,384000000.0,13355000000.0,77900000.0,78300000.0,79300000.0
Whirlpool Corp,WHR,WHENKOULSSK7WUM60H03,106640,2012.0,Q3TTM,2011-10-01,2012-09-30,,30000000.0,6.24,6.24,2.0,6.19,,4000000.0,510000000.0,509000000.0,484000000.0,26000000.0,15469000000.0,18265000000.0,1000000.0,,-103000000.0,,253000000.0,1694000000.0,15469000000.0,2796000000.0,203000000.0,,1977000000.0,819000000.0,-306000000.0,513000000.0,18265000000.0,77900000.0,78300000.0,79300000.0
Whirlpool Corp,WHR,WHENKOULSSK7WUM60H03,106640,2012.0,Q2,2012-04-01,2012-06-30,2012-07-24 16:49:22+00:00,8000000.0,1.45,1.45,0.5,1.43,,4000000.0,120000000.0,120000000.0,113000000.0,7000000.0,3782000000.0,4511000000.0,,,-23000000.0,,79000000.0,447000000.0,3782000000.0,729000000.0,48000000.0,,534000000.0,195000000.0,-71000000.0,124000000.0,4511000000.0,77900000.0,78000000.0,78800000.0
Whirlpool Corp,WHR,WHENKOULSSK7WUM60H03,106640,2012.0,Q2YTD,2012-01-01,2012-06-30,,15000000.0,2.64,2.64,1.0,2.6,,40000000.0,217000000.0,217000000.0,205000000.0,12000000.0,7480000000.0,8860000000.0,,,-41000000.0,,113000000.0,852000000.0,7480000000.0,1380000000.0,102000000.0,,980000000.0,400000000.0,-143000000.0,257000000.0,8860000000.0,77900000.0,78000000.0,78800000.0
Whirlpool Corp,WHR,WHENKOULSSK7WUM60H03,106640,2012.0,Q2TTM,2011-07-01,2012-06-30,,29000000.0,7.6,7.6,2.0,7.52,,-166000000.0,611000000.0,610000000.0,587000000.0,24000000.0,15730000000.0,18395000000.0,1000000.0,,-91000000.0,,227000000.0,1668000000.0,15730000000.0,2665000000.0,206000000.0,,1924000000.0,741000000.0,-297000000.0,444000000.0,18395000000.0,77900000.0,78000000.0,78800000.0
Whirlpool Corp,WHR,WHENKOULSSK7WUM60H03,106640,2012.0,Q1,2012-01-01,2012-03-31,2012-04-26 14:21:13+00:00,7000000.0,1.19,1.19,0.5,1.17,,36000000.0,97000000.0,97000000.0,92000000.0,5000000.0,3698000000.0,4349000000.0,,,-18000000.0,,34000000.0,405000000.0,3698000000.0,651000000.0,54000000.0,,446000000.0,205000000.0,-72000000.0,133000000.0,4349000000.0,77300000.0,77300000.0,78500000.0
Whirlpool Corp,WHR,WHENKOULSSK7WUM60H03,106640,2012.0,Q1TTM,2011-04-01,2012-03-31,,28000000.0,4.05,4.05,2.0,3.99,,-376000000.0,327000000.0,326000000.0,313000000.0,14000000.0,16009000000.0,18614000000.0,1000000.0,,-606000000.0,,162000000.0,1646000000.0,16009000000.0,2605000000.0,213000000.0,,1836000000.0,769000000.0,-819000000.0,-50000000.0,18614000000.0,77300000.0,77300000.0,78500000.0
Whirlpool Corp,WHR,WHENKOULSSK7WUM60H03,106640,2013.0,FY,2013-01-01,2013-12-31,2015-02-26 07:04:32+00:00,25000000.0,10.42,10.42,2.38,10.24,,68000000.0,849000000.0,849000000.0,827000000.0,22000000.0,15471000000.0,18769000000.0,,,-155000000.0,,196000000.0,1828000000.0,15471000000.0,3298000000.0,177000000.0,,2049000000.0,1249000000.0,-332000000.0,917000000.0,18769000000.0,79400000.0,79300000.0,80800000.0
Whirlpool Corp,WHR,WHENKOULSSK7WUM60H03,106640,2013.0,Q4,2013-10-01,2013-12-31,,6000000.0,2.3,2.3,0.63,2.26,,41000000.0,187000000.0,187000000.0,181000000.0,6000000.0,4181000000.0,5090000000.0,,,-82000000.0,,55000000.0,494000000.0,4181000000.0,909000000.0,44000000.0,,555000000.0,354000000.0,-126000000.0,228000000.0,5090000000.0,79400000.0,79300000.0,80800000.0
Whirlpool Corp,WHR,WHENKOULSSK7WUM60H03,106640,2013.0,Q3,2013-07-01,2013-09-30,2013-10-22 12:50:03+00:00,5000000.0,2.46,2.46,0.625,2.42,,55000000.0,199000000.0,199000000.0,196000000.0,3000000.0,3837000000.0,4683000000.0,,,-16000000.0,,68000000.0,460000000.0,3837000000.0,846000000.0,43000000.0,,533000000.0,313000000.0,-59000000.0,254000000.0,4683000000.0,79700000.0,79700000.0,81000000.0
Whirlpool Corp,WHR,WHENKOULSSK7WUM60H03,106640,2013.0,Q3YTD,2013-01-01,2013-09-30,,19000000.0,8.12,8.12,1.75,7.98,,27000000.0,662000000.0,662000000.0,646000000.0,16000000.0,11290000000.0,13679000000.0,,,-73000000.0,,141000000.0,1334000000.0,11290000000.0,2389000000.0,133000000.0,,1494000000.0,895000000.0,-206000000.0,689000000.0,13679000000.0,79700000.0,79700000.0,81000000.0
Whirlpool Corp,WHR,WHENKOULSSK7WUM60H03,106640,2013.0,Q3TTM,2012-10-01,2013-09-30,,26000000.0,9.67,9.67,2.25,9.5,,73000000.0,790000000.0,790000000.0,768000000.0,22000000.0,15269000000.0,18467000000.0,,,-105000000.0,,203000000.0,1819000000.0,15269000000.0,3198000000.0,182000000.0,,2048000000.0,1150000000.0,-287000000.0,863000000.0,18467000000.0,79700000.0,79700000.0,81000000.0
Whirlpool Corp,WHR,WHENKOULSSK7WUM60H03,106640,2013.0,Q2,2013-04-01,2013-06-30,2013-07-19 13:23:18+00:00,5000000.0,2.48,2.48,0.625,2.44,,39000000.0,206000000.0,206000000.0,198000000.0,8000000.0,3931000000.0,4748000000.0,,,-39000000.0,,31000000.0,453000000.0,3931000000.0,817000000.0,44000000.0,,489000000.0,328000000.0,-83000000.0,245000000.0,4748000000.0,79800000.0,79800000.0,81100000.0
Whirlpool Corp,WHR,WHENKOULSSK7WUM60H03,106640,2013.0,Q2YTD,2013-01-01,2013-06-30,,14000000.0,5.66,5.66,1.13,5.56,,-28000000.0,463000000.0,463000000.0,450000000.0,13000000.0,7453000000.0,8996000000.0,,,-57000000.0,,73000000.0,874000000.0,7453000000.0,1543000000.0,90000000.0,,961000000.0,582000000.0,-147000000.0,435000000.0,8996000000.0,79800000.0,79800000.0,81100000.0
Whirlpool Corp,WHR,WHENKOULSSK7WUM60H03,106640,2013.0,Q2TTM,2012-07-01,2013-06-30,,29000000.0,8.16,8.16,2.13,8.02,,65000000.0,671000000.0,671000000.0,646000000.0,25000000.0,15223000000.0,18279000000.0,,,-128000000.0,,197000000.0,1779000000.0,15223000000.0,3056000000.0,187000000.0,,2005000000.0,1051000000.0,-315000000.0,736000000.0,18279000000.0,79800000.0,79800000.0,81100000.0
Whirlpool Corp,WHR,WHENKOULSSK7WUM60H03,106640,2013.0,Q1,2013-01-01,2013-03-31,2013-04-24 13:56:54+00:00,9000000.0,3.18,3.18,0.5,3.12,,-67000000.0,257000000.0,257000000.0,252000000.0,5000000.0,3522000000.0,4248000000.0,,,-18000000.0,,42000000.0,421000000.0,3522000000.0,726000000.0,46000000.0,,472000000.0,254000000.0,-64000000.0,190000000.0,4248000000.0,79200000.0,79300000.0,80700000.0
Whirlpool Corp,WHR,WHENKOULSSK7WUM60H03,106640,2013.0,Q1TTM,2012-04-01,2013-03-31,,32000000.0,7.13,7.13,2.0,7.01,,30000000.0,585000000.0,585000000.0,561000000.0,24000000.0,15074000000.0,18042000000.0,,,-112000000.0,,245000000.0,1773000000.0,15074000000.0,2968000000.0,191000000.0,,2050000000.0,918000000.0,-303000000.0,615000000.0,18042000000.0,79200000.0,79300000.0,80700000.0
Whirlpool Corp,WHR,WHENKOULSSK7WUM60H03,106640,2014.0,FY,2014-01-01,2014-12-31,2017-02-13 06:28:33+00:00,33000000.0,8.3,8.3,2.875,8.17,,189000000.0,692000000.0,692000000.0,650000000.0,42000000.0,16477000000.0,19872000000.0,,,-142000000.0,,136000000.0,2038000000.0,16477000000.0,3395000000.0,165000000.0,,2207000000.0,1188000000.0,-307000000.0,881000000.0,19872000000.0,78300000.0,78300000.0,79600000.0
Whirlpool Corp,WHR,WHENKOULSSK7WUM60H03,106640,2014.0,Q4,2014-10-01,2014-12-31,,16000000.0,1.03,1.03,0.75,1.02,,63000000.0,108000000.0,108000000.0,81000000.0,27000000.0,4977000000.0,6003000000.0,,,-64000000.0,,35000000.0,694000000.0,4977000000.0,1026000000.0,46000000.0,,745000000.0,281000000.0,-110000000.0,171000000.0,6003000000.0,78300000.0,78300000.0,79600000.0
Whirlpool Corp,WHR,WHENKOULSSK7WUM60H03,106640,2014.0,Q3,2014-07-01,2014-09-30,2015-10-23 09:04:46+00:00,6000000.0,2.92,2.92,0.75,2.88,,26000000.0,235000000.0,235000000.0,230000000.0,5000000.0,3997000000.0,4824000000.0,,,-39000000.0,,38000000.0,448000000.0,3997000000.0,827000000.0,35000000.0,,492000000.0,335000000.0,-74000000.0,261000000.0,4824000000.0,78800000.0,78400000.0,79600000.0
Whirlpool Corp,WHR,WHENKOULSSK7WUM60H03,106640,2014.0,Q3YTD,2014-01-01,2014-09-30,,17000000.0,7.27,7.27,2.13,7.15,,126000000.0,584000000.0,584000000.0,569000000.0,15000000.0,11500000000.0,13869000000.0,,,-78000000.0,,101000000.0,1344000000.0,11500000000.0,2369000000.0,119000000.0,,1462000000.0,907000000.0,-197000000.0,710000000.0,13869000000.0,78800000.0,78400000.0,79600000.0
Whirlpool Corp,WHR,WHENKOULSSK7WUM60H03,106640,2014.0,Q3TTM,2013-10-01,2014-09-30,,23000000.0,9.57,9.57,2.76,9.41,,167000000.0,771000000.0,771000000.0,750000000.0,21000000.0,15681000000.0,18959000000.0,,,-160000000.0,,156000000.0,1838000000.0,15681000000.0,3278000000.0,163000000.0,,2017000000.0,1261000000.0,-323000000.0,938000000.0,18959000000.0,78800000.0,78400000.0,79600000.0
Whirlpool Corp,WHR,WHENKOULSSK7WUM60H03,106640,2014.0,Q2,2014-04-01,2014-06-30,2015-07-22 12:05:07+00:00,5000000.0,2.29,2.29,0.75,2.25,,50000000.0,185000000.0,185000000.0,179000000.0,6000000.0,3895000000.0,4682000000.0,,,-16000000.0,,34000000.0,457000000.0,3895000000.0,787000000.0,40000000.0,,496000000.0,291000000.0,-56000000.0,235000000.0,4682000000.0,78200000.0,78300000.0,79600000.0
Whirlpool Corp,WHR,WHENKOULSSK7WUM60H03,106640,2014.0,Q2YTD,2014-01-01,2014-06-30,,11000000.0,4.35,4.35,1.38,4.27,,100000000.0,349000000.0,349000000.0,339000000.0,10000000.0,7503000000.0,9045000000.0,,,-39000000.0,,63000000.0,896000000.0,7503000000.0,1542000000.0,84000000.0,,970000000.0,572000000.0,-123000000.0,449000000.0,9045000000.0,78200000.0,78300000.0,79600000.0
Whirlpool Corp,WHR,WHENKOULSSK7WUM60H03,106640,2014.0,Q2TTM,2013-07-01,2014-06-30,,22000000.0,9.11,9.11,2.63,8.95,,196000000.0,735000000.0,735000000.0,716000000.0,19000000.0,15521000000.0,18818000000.0,,,-137000000.0,,186000000.0,1850000000.0,15521000000.0,3297000000.0,171000000.0,,2058000000.0,1239000000.0,-308000000.0,931000000.0,18818000000.0,78200000.0,78300000.0,79600000.0
Whirlpool Corp,WHR,WHENKOULSSK7WUM60H03,106640,2014.0,Q1,2014-01-01,2014-03-31,2014-04-25 10:57:38+00:00,6000000.0,2.06,2.06,0.625,2.02,,50000000.0,164000000.0,164000000.0,160000000.0,4000000.0,3608000000.0,4363000000.0,,,-23000000.0,,29000000.0,439000000.0,3608000000.0,755000000.0,44000000.0,,474000000.0,281000000.0,-67000000.0,214000000.0,4363000000.0,77700000.0,78100000.0,79400000.0
Whirlpool Corp,WHR,WHENKOULSSK7WUM60H03,106640,2014.0,Q1TTM,2013-04-01,2014-03-31,,22000000.0,9.3,9.3,2.51,9.14,,185000000.0,756000000.0,756000000.0,735000000.0,21000000.0,15557000000.0,18884000000.0,,,-160000000.0,,183000000.0,1846000000.0,15557000000.0,3327000000.0,175000000.0,,2051000000.0,1276000000.0,-335000000.0,941000000.0,18884000000.0,77700000.0,78100000.0,79400000.0
Whirlpool Corp,WHR,WHENKOULSSK7WUM60H03,106640,2015.0,FY,2015-01-01,2015-12-31,2018-02-13 17:28:37+00:00,74000000.0,9.95,9.95,3.45,9.83,,209000000.0,822000000.0,822000000.0,783000000.0,39000000.0,17231000000.0,20891000000.0,,,-46000000.0,,201000000.0,2143000000.0,17231000000.0,3660000000.0,165000000.0,,2418000000.0,1242000000.0,-211000000.0,1031000000.0,20891000000.0,78700000.0,78700000.0,79700000.0
Whirlpool Corp,WHR,WHENKOULSSK7WUM60H03,106640,2015.0,Q4,2015-10-01,2015-12-31,,19000000.0,2.31,2.31,0.9,2.29,,93000000.0,189000000.0,189000000.0,180000000.0,9000000.0,4588000000.0,5560000000.0,,,-14000000.0,,56000000.0,560000000.0,4588000000.0,972000000.0,41000000.0,,635000000.0,337000000.0,-55000000.0,282000000.0,5560000000.0,78700000.0,78700000.0,79700000.0
Whirlpool Corp,WHR,WHENKOULSSK7WUM60H03,106640,2015.0,Q3,2015-07-01,2015-09-30,2016-10-25 11:41:02+00:00,18000000.0,2.98,2.98,0.9,2.95,,17000000.0,250000000.0,250000000.0,235000000.0,15000000.0,4347000000.0,5277000000.0,,,-21000000.0,,54000000.0,529000000.0,4347000000.0,930000000.0,41000000.0,,601000000.0,329000000.0,-62000000.0,267000000.0,5277000000.0,78900000.0,78800000.0,79700000.0
Whirlpool Corp,WHR,WHENKOULSSK7WUM60H03,106640,2015.0,Q3YTD,2015-01-01,2015-09-30,,55000000.0,7.64,7.64,2.55,7.54,,116000000.0,633000000.0,633000000.0,603000000.0,30000000.0,12643000000.0,15331000000.0,,,-32000000.0,,145000000.0,1583000000.0,12643000000.0,2688000000.0,124000000.0,,1783000000.0,905000000.0,-156000000.0,749000000.0,15331000000.0,78900000.0,78800000.0,79700000.0
Whirlpool Corp,WHR,WHENKOULSSK7WUM60H03,106640,2015.0,Q3TTM,2014-10-01,2015-09-30,,71000000.0,8.67,8.67,3.3,8.56,,179000000.0,741000000.0,741000000.0,684000000.0,57000000.0,17620000000.0,21334000000.0,,,-96000000.0,,180000000.0,2277000000.0,17620000000.0,3714000000.0,170000000.0,,2528000000.0,1186000000.0,-266000000.0,920000000.0,21334000000.0,78900000.0,78800000.0,79700000.0
Whirlpool Corp,WHR,WHENKOULSSK7WUM60H03,106640,2015.0,Q2,2015-04-01,2015-06-30,2016-07-22 11:28:32+00:00,18000000.0,2.24,2.24,0.9,2.21,,90000000.0,185000000.0,185000000.0,177000000.0,8000000.0,4303000000.0,5208000000.0,,,42000000.0,,58000000.0,556000000.0,4303000000.0,905000000.0,40000000.0,,632000000.0,273000000.0,2000000.0,275000000.0,5208000000.0,79000000.0,79100000.0,80000000.0
Whirlpool Corp,WHR,WHENKOULSSK7WUM60H03,106640,2015.0,Q2YTD,2015-01-01,2015-06-30,,37000000.0,4.66,4.66,1.65,4.59,,99000000.0,383000000.0,383000000.0,368000000.0,15000000.0,8296000000.0,10054000000.0,,,-11000000.0,,91000000.0,1054000000.0,8296000000.0,1758000000.0,83000000.0,,1182000000.0,576000000.0,-94000000.0,482000000.0,10054000000.0,79000000.0,79100000.0,80000000.0
