company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,accountspayable,accountsreceivable,accruedexpenses,accumulateddepreciation,aoci,cashandequivalents,commitmentsandcontingencies,commonequity,currentdeferredtaxassets,goodwill,grossppe,intangibleassets,longtermdebt,longterminvestments,netinventory,netppe,noncurrentdeferredtaxliabilities,othercurrentassets,othercurrentliabilities,otherequity,othernoncurrentassets,othernoncurrentliabilities,prepaidexpenses,retainedearnings,shorttermdebt,shortterminvestments,totalassets,totalcommonequity,totalcurrentassets,totalcurrentliabilities,totalequity,totalequityandnoncontrollinginterests,totalliabilities,totalliabilitiesandequity,totalnoncurrentassets,totalnoncurrentliabilities,totalpreferredequity
Qorvo Inc,QRVO,,1604778,2017.0,Q3,,2016-12-31,2017-02-02 17:02:50+00:00,287953000.0,503366000.0,136999000.0,,-3554000.0,495811000.0,,5378944000.0,,2173914000.0,,1534098000.0,988886000.0,34733000.0,404617000.0,1335767000.0,139253000.0,46017000.0,123644000.0,,58482000.0,85060000.0,38106000.0,-512274000.0,,0.0,6624911000.0,4863116000.0,1487917000.0,548596000.0,4863116000.0,4863116000.0,1761795000.0,6624911000.0,3801227000.0,1213199000.0,0.0
Qorvo Inc,QRVO,,1604778,2017.0,Q2,,2016-10-01,2016-11-07 16:59:30+00:00,323696000.0,569511000.0,212220000.0,,-3730000.0,469219000.0,,5413742000.0,,2174918000.0,,1656158000.0,988625000.0,34902000.0,437135000.0,1240050000.0,146927000.0,48092000.0,21529000.0,,63058000.0,82249000.0,58579000.0,-433636000.0,,0.0,6751622000.0,4976376000.0,1582536000.0,557445000.0,4976376000.0,4976376000.0,1775246000.0,6751622000.0,3929036000.0,1217801000.0,0.0
Qorvo Inc,QRVO,,1604778,2017.0,Q1,,2016-07-02,2016-08-05 17:25:24+00:00,263478000.0,470550000.0,142509000.0,,-4141000.0,433034000.0,,5483200000.0,,2174639000.0,,1775937000.0,988372000.0,26000000.0,455771000.0,1160953000.0,163644000.0,43863000.0,14346000.0,,65038000.0,82062000.0,68329000.0,-445483000.0,,13873000.0,6687987000.0,5033576000.0,1485420000.0,420333000.0,5033576000.0,5033576000.0,1654411000.0,6687987000.0,4041614000.0,1234078000.0,0.0
Qorvo Inc,QRVO,,1604778,2018.0,FY,,2018-03-31,2019-05-17 17:05:06+00:00,213193000.0,390752000.0,167182000.0,,-2752000.0,926037000.0,0.0,5237085000.0,,2173889000.0,,860336000.0,983290000.0,63765000.0,472292000.0,1374112000.0,63084000.0,30815000.0,60904000.0,,65612000.0,118302000.0,23909000.0,-458769000.0,,,6381519000.0,4775564000.0,1843805000.0,441279000.0,4775564000.0,4775564000.0,1605955000.0,6381519000.0,3163602000.0,1164676000.0,0.0
Qorvo Inc,QRVO,,1604778,2018.0,Q3,,2017-12-30,2018-02-01 17:14:47+00:00,192046000.0,492869000.0,140395000.0,,-3082000.0,841326000.0,,5270428000.0,,2173889000.0,,993600000.0,1088730000.0,62756000.0,422907000.0,1417141000.0,58879000.0,29056000.0,52077000.0,,65066000.0,173442000.0,28008000.0,-446268000.0,,,6526647000.0,4821078000.0,1814166000.0,384518000.0,4821078000.0,4821078000.0,1705569000.0,6526647000.0,3295311000.0,1321051000.0,0.0
Qorvo Inc,QRVO,,1604778,2018.0,Q2,,2017-09-30,2017-11-02 17:52:45+00:00,212750000.0,510237000.0,184185000.0,,-3979000.0,574873000.0,,5321741000.0,,2173889000.0,,1130036000.0,989692000.0,66085000.0,461005000.0,1443392000.0,74168000.0,28712000.0,26067000.0,,56470000.0,86642000.0,33381000.0,-413186000.0,,,6478080000.0,4904576000.0,1608208000.0,423002000.0,4904576000.0,4904576000.0,1573504000.0,6478080000.0,3426480000.0,1150502000.0,0.0
Qorvo Inc,QRVO,,1604778,2018.0,Q1,,2017-07-01,2017-08-03 10:02:42+00:00,215033000.0,415453000.0,130839000.0,,-3587000.0,512631000.0,,5365373000.0,,2173889000.0,,1265876000.0,989420000.0,36248000.0,470880000.0,1440105000.0,89279000.0,31808000.0,16046000.0,,59362000.0,89398000.0,36444000.0,-449105000.0,,,6442696000.0,4912681000.0,1467216000.0,361918000.0,4912681000.0,4912681000.0,1530015000.0,6442696000.0,3535375000.0,1168097000.0,0.0
Qorvo Inc,QRVO,,1604778,2019.0,FY,,2019-03-30,2020-05-20 16:55:15+00:00,233307000.0,400106000.0,160516000.0,,-6624000.0,711035000.0,0.0,4687455000.0,,2173889000.0,,408210000.0,920935000.0,97786000.0,511793000.0,1366513000.0,,36141000.0,41711000.0,,76785000.0,91796000.0,25766000.0,-321152000.0,80000.0,,5808024000.0,4359679000.0,1684841000.0,435614000.0,4359679000.0,4359679000.0,1448345000.0,5808024000.0,2756670000.0,1012731000.0,0.0
Qorvo Inc,QRVO,,1604778,2019.0,Q3,,2018-12-29,2019-02-07 16:07:52+00:00,229266000.0,442802000.0,137573000.0,,-6070000.0,649711000.0,,4966059000.0,,2173889000.0,,463359000.0,714402000.0,90696000.0,464949000.0,1397589000.0,6978000.0,34113000.0,47093000.0,,65222000.0,93659000.0,23961000.0,-382669000.0,,,5806291000.0,4577320000.0,1615536000.0,413932000.0,4577320000.0,4577320000.0,1228971000.0,5806291000.0,2793166000.0,815039000.0,0.0
Qorvo Inc,QRVO,,1604778,2019.0,Q2,,2018-09-29,2018-11-01 17:11:31+00:00,229009000.0,530156000.0,181505000.0,,-5008000.0,557924000.0,,5089331000.0,,2173889000.0,,595852000.0,735098000.0,90903000.0,474532000.0,1401865000.0,21932000.0,30845000.0,51869000.0,,64782000.0,95511000.0,26313000.0,-452186000.0,,0.0,5947061000.0,4632137000.0,1619770000.0,462383000.0,4632137000.0,4632137000.0,1314924000.0,5947061000.0,2925426000.0,852541000.0,0.0
Qorvo Inc,QRVO,,1604778,2019.0,Q1,,2018-06-30,2018-08-02 15:21:14+00:00,219143000.0,414656000.0,133605000.0,,-4936000.0,334039000.0,,5167311000.0,,2173889000.0,,729200000.0,558280000.0,79515000.0,501578000.0,1368588000.0,37155000.0,34550000.0,50616000.0,,63396000.0,105428000.0,24873000.0,-484270000.0,,58010000.0,5782332000.0,4678105000.0,1367706000.0,403364000.0,4678105000.0,4678105000.0,1104227000.0,5782332000.0,3046000000.0,700863000.0,0.0
Qorvo Inc,QRVO,,1604778,2020.0,FY,,2020-03-28,2020-05-20 16:55:15+00:00,246954000.0,382188000.0,217801000.0,,2288000.0,714939000.0,0.0,4290377000.0,,2614274000.0,,808892000.0,1567231000.0,22515000.0,517198000.0,1259203000.0,,38305000.0,67355000.0,,165296000.0,161783000.0,37872000.0,0.0,6893000.0,,6560682000.0,4292665000.0,1690502000.0,539003000.0,4292665000.0,4292665000.0,2268017000.0,6560682000.0,3610977000.0,1729014000.0,0.0
Qorvo Inc,QRVO,,1604778,2020.0,Q3,,2019-12-28,2020-01-30 16:35:04+00:00,239180000.0,426455000.0,187017000.0,,-6843000.0,1097724000.0,,4383368000.0,,2415802000.0,,595307000.0,1568554000.0,40896000.0,479885000.0,1278988000.0,,36488000.0,59706000.0,,120838000.0,120367000.0,27120000.0,-37148000.0,5302000.0,,6519503000.0,4339377000.0,2067672000.0,491205000.0,4339377000.0,4339377000.0,2180126000.0,6519503000.0,3172843000.0,1688921000.0,0.0
Qorvo Inc,QRVO,,1604778,2020.0,Q2,,2019-09-28,2019-11-01 16:07:24+00:00,213936000.0,419245000.0,172345000.0,,-7658000.0,586794000.0,,4471656000.0,,2305136000.0,,451788000.0,1016063000.0,97549000.0,485284000.0,1296103000.0,,33205000.0,59115000.0,,146181000.0,117385000.0,27286000.0,-198504000.0,4233000.0,,5848571000.0,4265494000.0,1551814000.0,449629000.0,4265494000.0,4265494000.0,1583077000.0,5848571000.0,3000654000.0,1133448000.0,0.0
Qorvo Inc,QRVO,,1604778,2020.0,Q1,,2019-06-29,2019-08-05 18:33:52+00:00,224735000.0,343220000.0,168643000.0,,-6681000.0,629599000.0,,4625566000.0,,2300912000.0,,508159000.0,1018614000.0,97990000.0,517755000.0,1309471000.0,,34365000.0,57036000.0,,153016000.0,118278000.0,31894000.0,-281542000.0,1732000.0,,5926381000.0,4337343000.0,1556833000.0,452146000.0,4337343000.0,4337343000.0,1589038000.0,5926381000.0,3060077000.0,1136892000.0,0.0
