company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,amortizationexpense,cashincometaxespaid,cashinterestpaid,depreciationexpense,divestitures,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofinvestments,saleofplantpropertyandequipment
Qorvo Inc,QRVO,,1604778,2013.0,FY,2012-04-01,2013-03-30,2015-05-27 16:15:32+00:00,-47697000.0,28799000.0,8941000.0,1409000.0,49357000.0,0.0,-967000.0,8124000.0,3988000.0,,-89670000.0,-14477000.0,71252000.0,-89670000.0,-14477000.0,71252000.0,-33862000.0,-52999000.0,-52999000.0,37971000.0,-5959000.0,,-89959000.0,-54636000.0,-80700000.0,-6999000.0,176975000.0,840000.0
Qorvo Inc,QRVO,,1604778,2014.0,FY,2013-03-31,2014-03-29,2016-05-31 17:01:41+00:00,-1327000.0,33699000.0,15350000.0,1205000.0,45698000.0,2586000.0,665000.0,-2872000.0,17480000.0,240000.0,-4245000.0,-57033000.0,130848000.0,-4245000.0,-57033000.0,130849000.0,70236000.0,12642000.0,12642000.0,41681000.0,-9063000.0,,-125037000.0,-66753000.0,-122000.0,-12780000.0,130999000.0,2499000.0
Qorvo Inc,QRVO,,1604778,2014.0,Q4,2013-12-29,2014-03-29,,-664000.0,8404000.0,15350000.0,1205000.0,11674000.0,2586000.0,-266000.0,-2856000.0,12146000.0,95000.0,12204000.0,10757000.0,31720000.0,12204000.0,10757000.0,31721000.0,54416000.0,-1046000.0,-1046000.0,15544000.0,-84000.0,,-9999000.0,-7264000.0,47000.0,,25999000.0,99000.0
Qorvo Inc,QRVO,,1604778,2014.0,Q3YTD,2013-03-31,2013-12-28,2015-02-03 17:13:09+00:00,-663000.0,25295000.0,,,34024000.0,,931000.0,-16000.0,5334000.0,145000.0,-16449000.0,-67790000.0,99128000.0,-16449000.0,-67790000.0,99128000.0,15820000.0,13688000.0,13688000.0,26137000.0,-8979000.0,,-115038000.0,-59489000.0,-169000.0,-12780000.0,105000000.0,2400000.0
Qorvo Inc,QRVO,,1604778,2015.0,FY,2014-03-30,2015-03-28,2017-05-23 17:25:24+00:00,,143592000.0,34590000.0,930000.0,74239000.0,224324000.0,-868000.0,-168202000.0,46072000.0,,-112898000.0,-63942000.0,305583000.0,-112898000.0,-63942000.0,305624000.0,127916000.0,196303000.0,196303000.0,59651000.0,-20257000.0,8145000.0,-387734000.0,-169862000.0,-87839000.0,-50874000.0,261185000.0,
Qorvo Inc,QRVO,,1604778,2015.0,Q4,2014-12-28,2015-03-28,,1100000.0,123865000.0,34590000.0,930000.0,37215000.0,222824000.0,-660000.0,-69772000.0,26733000.0,-288000.0,-34408000.0,78264000.0,138484000.0,-34408000.0,78264000.0,138525000.0,181721000.0,6482000.0,6482000.0,40694000.0,-9701000.0,8145000.0,-115156000.0,-120032000.0,-278000.0,-50874000.0,88754000.0,-7371000.0
Qorvo Inc,QRVO,,1604778,2015.0,Q3YTD,2014-03-30,2014-12-27,2016-02-10 15:57:24+00:00,-1100000.0,19727000.0,,,37024000.0,1500000.0,-208000.0,-98430000.0,19339000.0,288000.0,-78490000.0,-142206000.0,167099000.0,-78490000.0,-142206000.0,167099000.0,-53805000.0,189821000.0,189821000.0,18957000.0,-10556000.0,,-272578000.0,-49830000.0,-87561000.0,0.0,172431000.0,7371000.0
Qorvo Inc,QRVO,,1604778,2015.0,Q3,2014-09-28,2014-12-27,,-1100000.0,5564000.0,,,12950000.0,1500000.0,-99000.0,-36010000.0,2880000.0,179000.0,4200000.0,-68821000.0,72138000.0,4200000.0,-68821000.0,72138000.0,7418000.0,87863000.0,87863000.0,1771000.0,1165000.0,,-89469000.0,-20757000.0,-24000.0,,40999000.0,6000.0
Qorvo Inc,QRVO,,1604778,2015.0,Q3TTM,2013-12-29,2014-12-27,,-1764000.0,28131000.0,15350000.0,1205000.0,48698000.0,4086000.0,-474000.0,-101286000.0,31485000.0,383000.0,-66286000.0,-131449000.0,198819000.0,-66286000.0,-131449000.0,198820000.0,611000.0,188775000.0,188775000.0,34501000.0,-10640000.0,,-282577000.0,-57094000.0,-87514000.0,,198430000.0,7470000.0
Qorvo Inc,QRVO,,1604778,2015.0,Q2,2014-06-29,2014-09-27,,,6877000.0,,,12235000.0,,-141000.0,-31402000.0,5832000.0,64000.0,-1469000.0,-43974000.0,58700000.0,-1469000.0,-43974000.0,58700000.0,13116000.0,63311000.0,63311000.0,7679000.0,-7348000.0,,-94049000.0,-19302000.0,-17000.0,,69364000.0,13000.0
