company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,dilutedeps,incometaxexpense,marketingexpense,netincome,netincomecontinuing,netincometocommon,operatingcostofrevenue,operatingrevenue,otherincome,otheroperatingexpenses,rdexpense,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totalinterestincome,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Qorvo Inc,QRVO,,1604778,2016.0,FY,2015-03-29,2016-04-02,2018-05-21 08:32:43+00:00,-0.2,-0.2,-0.2,25983000.0,,-28845000.0,-28845000.0,-28845000.0,1561173000.0,2610726000.0,6418000.0,54723000.0,448763000.0,534099000.0,1561173000.0,1049553000.0,23316000.0,2068000.0,1037585000.0,11968000.0,-14830000.0,-2862000.0,2610726000.0,144200000.0,141937000.0,141937000.0
Qorvo Inc,QRVO,,1604778,2016.0,Q4,2016-01-03,2016-04-02,,-0.16,-0.16,-0.16,21473000.0,-215570000.0,-24202000.0,-24194000.0,-24202000.0,353869000.0,608069000.0,2557000.0,11372000.0,107268000.0,342653000.0,353869000.0,254200000.0,14440000.0,685000.0,245723000.0,8477000.0,-11198000.0,-2721000.0,608069000.0,144200000.0,141937000.0,141937000.0
Qorvo Inc,QRVO,,1604778,2016.0,Q3,2015-10-04,2016-01-02,2017-02-02 17:02:50+00:00,-0.08,-0.08,-0.08,-9874000.0,,-11127000.0,-11127000.0,-11127000.0,389693000.0,620681000.0,-639000.0,11915000.0,105992000.0,126294000.0,389693000.0,230988000.0,7668000.0,519000.0,244201000.0,-13213000.0,-7788000.0,-21001000.0,620681000.0,139100000.0,139343000.0,139343000.0
Qorvo Inc,QRVO,,1604778,2016.0,Q3YTD,2015-03-29,2016-01-02,,-0.04,-0.04,-0.04,4510000.0,215570000.0,-4643000.0,-4651000.0,-4643000.0,1207304000.0,2002657000.0,3861000.0,43351000.0,341495000.0,191446000.0,1207304000.0,795353000.0,8876000.0,1383000.0,791862000.0,3491000.0,-3632000.0,-141000.0,2002657000.0,139100000.0,139343000.0,139343000.0
Qorvo Inc,QRVO,,1604778,2016.0,Q3TTM,2014-12-28,2016-01-02,,-0.5,-0.5,-0.48,-105465000.0,159562000.0,1839000.0,1831000.0,1839000.0,1653310000.0,2637549000.0,3281000.0,74273000.0,456971000.0,392487000.0,1653310000.0,984239000.0,9431000.0,1570000.0,1083293000.0,-99054000.0,-4580000.0,-103634000.0,2637549000.0,139100000.0,139343000.0,139343000.0
Qorvo Inc,QRVO,,1604778,2016.0,Q2,2015-06-28,2015-10-03,2016-11-07 16:59:30+00:00,0.03,0.03,0.03,13784000.0,105925000.0,4448000.0,4448000.0,4448000.0,423487000.0,708335000.0,381000.0,13522000.0,118293000.0,29069000.0,423487000.0,284848000.0,660000.0,472000.0,266809000.0,18039000.0,193000.0,18232000.0,708335000.0,148300000.0,146053000.0,150783000.0
Qorvo Inc,QRVO,,1604778,2016.0,Q2YTD,2015-03-29,2015-10-03,,0.04,0.04,0.04,14384000.0,215570000.0,6484000.0,6476000.0,6484000.0,817611000.0,1381976000.0,4500000.0,31436000.0,235503000.0,65152000.0,817611000.0,564365000.0,1208000.0,864000.0,547661000.0,16704000.0,4156000.0,20860000.0,1381976000.0,148300000.0,146053000.0,150783000.0
Qorvo Inc,QRVO,,1604778,2016.0,Q2TTM,2014-09-28,2015-10-03,,0.79,0.79,0.78,-80023000.0,177501000.0,100829000.0,100821000.0,100829000.0,1470001000.0,2413954000.0,3725000.0,70595000.0,399844000.0,278219000.0,1470001000.0,943953000.0,1960000.0,1239000.0,926159000.0,17794000.0,3004000.0,20798000.0,2413954000.0,148300000.0,146053000.0,150783000.0
Qorvo Inc,QRVO,,1604778,2016.0,Q1,2015-03-29,2015-06-27,2016-08-05 17:25:24+00:00,0.01,0.01,0.01,600000.0,109645000.0,2036000.0,2028000.0,2036000.0,394124000.0,673641000.0,4119000.0,17914000.0,117210000.0,36083000.0,394124000.0,279517000.0,548000.0,392000.0,280852000.0,-1335000.0,3963000.0,2628000.0,673641000.0,203600000.0,149322000.0,154461000.0
Qorvo Inc,QRVO,,1604778,2016.0,Q1TTM,2014-06-29,2015-06-27,,1.64,1.64,1.6,-81880000.0,90755000.0,159692000.0,159684000.0,159692000.0,1241730000.0,2068286000.0,3481000.0,63768000.0,330118000.0,266904000.0,1241730000.0,826556000.0,1495000.0,807000.0,751545000.0,75011000.0,2793000.0,77804000.0,2068286000.0,203600000.0,149322000.0,154461000.0
Qorvo Inc,QRVO,,1604778,2017.0,FY,2016-04-03,2017-04-01,2019-05-17 17:05:06+00:00,-0.13,-0.13,-0.13,43863000.0,,-16558000.0,-16558000.0,-16558000.0,1897062000.0,3032574000.0,-3087000.0,31029000.0,470836000.0,545588000.0,1897062000.0,1135512000.0,58879000.0,1212000.0,1047453000.0,88059000.0,-60754000.0,27305000.0,3032574000.0,127400000.0,127121000.0,127121000.0
Qorvo Inc,QRVO,,1604778,2017.0,Q4,2017-01-01,2017-04-01,,0.44,0.44,0.44,-93196000.0,,55908000.0,55908000.0,55908000.0,411396000.0,642992000.0,333000.0,7644000.0,115670000.0,132738000.0,411396000.0,231596000.0,13674000.0,509000.0,256052000.0,-24456000.0,-12832000.0,-37288000.0,642992000.0,127400000.0,127121000.0,127121000.0
Qorvo Inc,QRVO,,1604778,2017.0,Q3,2016-10-02,2016-12-31,2018-02-01 17:14:47+00:00,-0.62,-0.62,-0.62,123179000.0,,-78638000.0,-78638000.0,-78638000.0,515705000.0,826347000.0,-2609000.0,6638000.0,111951000.0,130672000.0,515705000.0,310642000.0,14464000.0,233000.0,249261000.0,61381000.0,-16840000.0,44541000.0,826347000.0,126800000.0,126852000.0,126852000.0
Qorvo Inc,QRVO,,1604778,2017.0,Q3YTD,2016-04-03,2016-12-31,,-0.57,-0.57,-0.57,137059000.0,,-72466000.0,-72466000.0,-72466000.0,1485666000.0,2389582000.0,-3420000.0,23385000.0,355166000.0,412850000.0,1485666000.0,903916000.0,45205000.0,703000.0,791401000.0,112515000.0,-47922000.0,64593000.0,2389582000.0,126800000.0,126852000.0,126852000.0
Qorvo Inc,QRVO,,1604778,2017.0,Q3TTM,2016-01-03,2016-12-31,,-0.73,-0.73,-0.73,158532000.0,-215570000.0,-96668000.0,-96660000.0,-96668000.0,1839535000.0,2997651000.0,-863000.0,34757000.0,462434000.0,755503000.0,1839535000.0,1158116000.0,59645000.0,1388000.0,1037124000.0,120992000.0,-59120000.0,61872000.0,2997651000.0,126800000.0,126852000.0,126852000.0
Qorvo Inc,QRVO,,1604778,2017.0,Q2,2016-07-03,2016-10-01,2017-11-02 17:52:45+00:00,0.09,0.09,0.09,17873000.0,,11847000.0,11847000.0,11847000.0,547899000.0,864698000.0,-311000.0,6745000.0,126078000.0,138583000.0,547899000.0,316799000.0,15554000.0,192000.0,271406000.0,45393000.0,-15673000.0,29720000.0,864698000.0,131600000.0,127546000.0,132329000.0
Qorvo Inc,QRVO,,1604778,2017.0,Q2YTD,2016-04-03,2016-10-01,,0.05,0.05,0.05,13880000.0,,6172000.0,6172000.0,6172000.0,969961000.0,1563235000.0,-811000.0,16747000.0,243215000.0,282178000.0,969961000.0,593274000.0,30741000.0,470000.0,542140000.0,51134000.0,-31082000.0,20052000.0,1563235000.0,131600000.0,127546000.0,132329000.0
Qorvo Inc,QRVO,,1604778,2017.0,Q2TTM,2015-10-04,2016-10-01,,-0.19,-0.19,-0.19,25479000.0,-215570000.0,-29157000.0,-29149000.0,-29157000.0,1713523000.0,2791985000.0,1107000.0,40034000.0,456475000.0,751125000.0,1713523000.0,1078462000.0,52849000.0,1674000.0,1032064000.0,46398000.0,-50068000.0,-3670000.0,2791985000.0,131600000.0,127546000.0,132329000.0
Qorvo Inc,QRVO,,1604778,2017.0,Q1,2016-04-03,2016-07-02,2017-08-03 10:02:42+00:00,-0.04,-0.04,-0.04,-3993000.0,,-5675000.0,-5675000.0,-5675000.0,422062000.0,698537000.0,-500000.0,10002000.0,117137000.0,143595000.0,422062000.0,276475000.0,15187000.0,278000.0,270734000.0,5741000.0,-15409000.0,-9668000.0,698537000.0,141900000.0,127541000.0,127541000.0
Qorvo Inc,QRVO,,1604778,2017.0,Q1TTM,2015-06-28,2016-07-02,,-0.25,-0.25,-0.25,21390000.0,-109645000.0,-36556000.0,-36548000.0,-36556000.0,1589111000.0,2635622000.0,1799000.0,46811000.0,448690000.0,641611000.0,1589111000.0,1046511000.0,37955000.0,1954000.0,1027467000.0,19044000.0,-34202000.0,-15158000.0,2635622000.0,141900000.0,127541000.0,127541000.0
Qorvo Inc,QRVO,,1604778,2018.0,FY,2017-04-02,2018-03-31,2020-05-20 16:55:15+00:00,-0.32,-0.32,-0.32,57433000.0,,-40288000.0,-40288000.0,-40288000.0,1826570000.0,2973536000.0,-606000.0,,445103000.0,631581000.0,1826570000.0,1146966000.0,59548000.0,7017000.0,1076684000.0,70282000.0,-53137000.0,17145000.0,2973536000.0,125900000.0,126946000.0,126946000.0
Qorvo Inc,QRVO,,1604778,2018.0,Q4,2017-12-31,2018-03-31,,-0.1,-0.1,-0.09,-31178000.0,,-12501000.0,-12501000.0,-12501000.0,412743000.0,665383000.0,1277000.0,-53110000.0,110795000.0,226728000.0,412743000.0,252640000.0,16161000.0,2978000.0,284413000.0,-31773000.0,-11906000.0,-43679000.0,665383000.0,125900000.0,126946000.0,126946000.0
Qorvo Inc,QRVO,,1604778,2018.0,Q3,2017-10-01,2017-12-30,2019-02-07 16:07:52+00:00,-0.26,-0.26,-0.26,98522000.0,,-33082000.0,-33082000.0,-33082000.0,508812000.0,845739000.0,-757000.0,23641000.0,106411000.0,126555000.0,508812000.0,336927000.0,16338000.0,2215000.0,256607000.0,80320000.0,-14880000.0,65440000.0,845739000.0,127200000.0,127034000.0,127034000.0
Qorvo Inc,QRVO,,1604778,2018.0,Q3YTD,2017-04-02,2017-12-30,,-0.22,-0.22,-0.23,88611000.0,,-27787000.0,-27787000.0,-27787000.0,1413827000.0,2308153000.0,-1883000.0,53110000.0,334308000.0,404853000.0,1413827000.0,894326000.0,43387000.0,4039000.0,792271000.0,102055000.0,-41231000.0,60824000.0,2308153000.0,127200000.0,127034000.0,127034000.0
Qorvo Inc,QRVO,,1604778,2018.0,Q3TTM,2017-01-01,2017-12-30,,0.22,0.22,0.21,-4585000.0,,28121000.0,28121000.0,28121000.0,1825223000.0,2951145000.0,-1550000.0,60754000.0,449978000.0,537591000.0,1825223000.0,1125922000.0,57061000.0,4548000.0,1048323000.0,77599000.0,-54063000.0,23536000.0,2951145000.0,127200000.0,127034000.0,127034000.0
Qorvo Inc,QRVO,,1604778,2018.0,Q2,2017-07-02,2017-09-30,2018-11-01 17:11:31+00:00,0.28,0.28,0.27,-267000.0,,35919000.0,35919000.0,35919000.0,500561000.0,821583000.0,-192000.0,21193000.0,111398000.0,138867000.0,500561000.0,321022000.0,14778000.0,1058000.0,271458000.0,49564000.0,-13912000.0,35652000.0,821583000.0,128300000.0,127257000.0,130778000.0
Qorvo Inc,QRVO,,1604778,2018.0,Q2YTD,2017-04-02,2017-09-30,,0.04,0.04,0.03,-9911000.0,,5295000.0,5295000.0,5295000.0,905015000.0,1462414000.0,-1126000.0,29469000.0,227897000.0,278298000.0,905015000.0,557399000.0,27049000.0,1824000.0,535664000.0,21735000.0,-26351000.0,-4616000.0,1462414000.0,128300000.0,127257000.0,130778000.0
Qorvo Inc,QRVO,,1604778,2018.0,Q2TTM,2016-10-02,2017-09-30,,-0.14,-0.14,-0.15,20072000.0,,-17435000.0,-17435000.0,-17435000.0,1832116000.0,2931753000.0,-3402000.0,43751000.0,455518000.0,541708000.0,1832116000.0,1099637000.0,55187000.0,2566000.0,1040977000.0,58660000.0,-56023000.0,2637000.0,2931753000.0,128300000.0,127257000.0,130778000.0
Qorvo Inc,QRVO,,1604778,2018.0,Q1,2017-04-02,2017-07-01,2018-08-02 15:21:14+00:00,-0.24,-0.24,-0.24,-9644000.0,,-30624000.0,-30624000.0,-30624000.0,404454000.0,640831000.0,-934000.0,8276000.0,116499000.0,139431000.0,404454000.0,236377000.0,12271000.0,766000.0,264206000.0,-27829000.0,-12439000.0,-40268000.0,640831000.0,127600000.0,126961000.0,126961000.0
Qorvo Inc,QRVO,,1604778,2018.0,Q1TTM,2016-07-03,2017-07-01,,-0.33,-0.33,-0.33,38212000.0,,-41507000.0,-41507000.0,-41507000.0,1879454000.0,2974868000.0,-3521000.0,29303000.0,470198000.0,541424000.0,1879454000.0,1095414000.0,55963000.0,1700000.0,1040925000.0,54489000.0,-57784000.0,-3295000.0,2974868000.0,127600000.0,126961000.0,126961000.0
Qorvo Inc,QRVO,,1604778,2019.0,FY,2018-04-01,2019-03-30,2020-05-20 16:55:15+00:00,1.07,1.07,1.05,-41333000.0,,133125000.0,133125000.0,133125000.0,1895142000.0,3090325000.0,-91682000.0,,450482000.0,528235000.0,1895142000.0,1195183000.0,43963000.0,10971000.0,978717000.0,216466000.0,-124674000.0,91792000.0,3090325000.0,124400000.0,124534000.0,127356000.0
Qorvo Inc,QRVO,,1604778,2019.0,Q4,2018-12-30,2019-03-30,,0.49,0.49,0.49,-11321000.0,,61517000.0,61517000.0,61517000.0,414309000.0,680882000.0,-6675000.0,-37514000.0,112846000.0,127194000.0,414309000.0,266573000.0,10359000.0,3183000.0,202526000.0,64047000.0,-13851000.0,50196000.0,680882000.0,124400000.0,124534000.0,127356000.0
Qorvo Inc,QRVO,,1604778,2019.0,Q3,2018-09-30,2018-12-29,2020-01-30 16:35:04+00:00,0.56,0.56,0.55,1372000.0,,69517000.0,69517000.0,69517000.0,493967000.0,832330000.0,-3520000.0,21617000.0,109985000.0,125604000.0,493967000.0,338363000.0,9562000.0,2814000.0,257206000.0,81157000.0,-10268000.0,70889000.0,832330000.0,124100000.0,124308000.0,126842000.0
Qorvo Inc,QRVO,,1604778,2019.0,Q3YTD,2018-04-01,2018-12-29,,0.58,0.58,0.56,-30012000.0,,71608000.0,71608000.0,71608000.0,1480833000.0,2409443000.0,-85007000.0,37514000.0,337636000.0,401041000.0,1480833000.0,928610000.0,33604000.0,7788000.0,776191000.0,152419000.0,-110823000.0,41596000.0,2409443000.0,124100000.0,124308000.0,126842000.0
Qorvo Inc,QRVO,,1604778,2019.0,Q3TTM,2017-12-31,2018-12-29,,0.48,0.48,0.47,-61190000.0,,59107000.0,59107000.0,59107000.0,1893576000.0,3074826000.0,-83730000.0,-15596000.0,448431000.0,627769000.0,1893576000.0,1181250000.0,49765000.0,10766000.0,1060604000.0,120646000.0,-122729000.0,-2083000.0,3074826000.0,124100000.0,124308000.0,126842000.0
Qorvo Inc,QRVO,,1604778,2019.0,Q2,2018-07-01,2018-09-29,2019-11-01 16:07:24+00:00,0.26,0.26,0.25,752000.0,,32084000.0,32084000.0,32084000.0,530929000.0,884443000.0,-49532000.0,6782000.0,116748000.0,139507000.0,530929000.0,353514000.0,9689000.0,1580000.0,263037000.0,90477000.0,-57641000.0,32836000.0,884443000.0,123400000.0,125643000.0,128550000.0
Qorvo Inc,QRVO,,1604778,2019.0,Q2YTD,2018-04-01,2018-09-29,,0.02,0.02,0.01,-31384000.0,,2091000.0,2091000.0,2091000.0,986866000.0,1577113000.0,-81487000.0,15897000.0,227651000.0,275437000.0,986866000.0,590247000.0,24042000.0,4974000.0,518985000.0,71262000.0,-100555000.0,-29293000.0,1577113000.0,123400000.0,125643000.0,128550000.0
Qorvo Inc,QRVO,,1604778,2019.0,Q2TTM,2017-10-01,2018-09-29,,-0.34,-0.34,-0.34,35960000.0,,-43492000.0,-43492000.0,-43492000.0,1908421000.0,3088235000.0,-80967000.0,-13572000.0,444857000.0,628720000.0,1908421000.0,1179814000.0,56541000.0,10167000.0,1060005000.0,119809000.0,-127341000.0,-7532000.0,3088235000.0,123400000.0,125643000.0,128550000.0
Qorvo Inc,QRVO,,1604778,2019.0,Q1,2018-04-01,2018-06-30,2019-08-05 18:33:52+00:00,-0.24,-0.24,-0.24,-32136000.0,,-29993000.0,-29993000.0,-29993000.0,455937000.0,692670000.0,-31955000.0,9115000.0,110903000.0,135930000.0,455937000.0,236733000.0,14353000.0,3394000.0,255948000.0,-19215000.0,-42914000.0,-62129000.0,692670000.0,125000000.0,126198000.0,126198000.0
Qorvo Inc,QRVO,,1604778,2019.0,Q1TTM,2017-07-02,2018-06-30,,-0.32,-0.32,-0.32,34941000.0,,-39657000.0,-39657000.0,-39657000.0,1878053000.0,3025375000.0,-31627000.0,839000.0,439507000.0,628080000.0,1878053000.0,1147322000.0,61630000.0,9645000.0,1068426000.0,78896000.0,-83612000.0,-4716000.0,3025375000.0,125000000.0,126198000.0,126198000.0
Qorvo Inc,QRVO,,1604778,2020.0,Q4,2019-12-29,2020-03-28,,0.43,0.43,0.41,14245000.0,,50390000.0,50390000.0,50390000.0,451991000.0,787772000.0,-22538000.0,-49077000.0,127029000.0,155675000.0,451991000.0,335781000.0,18935000.0,3954000.0,233627000.0,102154000.0,-37519000.0,64635000.0,787772000.0,116900000.0,117007000.0,119293000.0
Qorvo Inc,QRVO,,1604778,2020.0,FY,2019-03-31,2020-03-28,2020-05-20 16:55:15+00:00,2.86,2.86,2.8,60764000.0,,334325000.0,334325000.0,334325000.0,1917378000.0,3239141000.0,20199000.0,,484414000.0,414133000.0,1917378000.0,1321763000.0,60392000.0,12066000.0,898547000.0,423216000.0,-28127000.0,395089000.0,3239141000.0,116900000.0,117007000.0,119293000.0
Qorvo Inc,QRVO,,1604778,2020.0,Q3YTD,2019-03-31,2019-12-28,,2.43,2.43,2.39,46519000.0,,283935000.0,283935000.0,283935000.0,1465387000.0,2451369000.0,42737000.0,49077000.0,357385000.0,258458000.0,1465387000.0,985982000.0,41457000.0,8112000.0,664920000.0,321062000.0,9392000.0,330454000.0,2451369000.0,116100000.0,116129000.0,118455000.0
Qorvo Inc,QRVO,,1604778,2020.0,Q3TTM,2018-12-30,2019-12-28,,2.92,2.92,2.88,35198000.0,,345452000.0,345452000.0,345452000.0,1879696000.0,3132251000.0,36062000.0,11563000.0,470231000.0,385652000.0,1879696000.0,1252555000.0,51816000.0,11295000.0,867446000.0,385109000.0,-4459000.0,380650000.0,3132251000.0,116100000.0,116129000.0,118455000.0
Qorvo Inc,QRVO,,1604778,2020.0,Q3,2019-09-29,2019-12-28,2020-01-30 16:35:04+00:00,1.39,1.39,1.36,21835000.0,,161356000.0,161356000.0,161356000.0,500962000.0,869073000.0,44148000.0,10986000.0,122851000.0,81205000.0,500962000.0,368111000.0,16900000.0,2874000.0,215042000.0,153069000.0,30122000.0,183191000.0,869073000.0,116100000.0,116129000.0,118455000.0
Qorvo Inc,QRVO,,1604778,2020.0,Q2YTD,2019-03-31,2019-09-28,,1.04,1.04,1.03,24684000.0,,122579000.0,122579000.0,122579000.0,964425000.0,1582296000.0,-1411000.0,38091000.0,234534000.0,177253000.0,964425000.0,617871000.0,24557000.0,5238000.0,449878000.0,167993000.0,-20730000.0,147263000.0,1582296000.0,117000000.0,117294000.0,119429000.0
Qorvo Inc,QRVO,,1604778,2020.0,Q2TTM,2018-09-30,2019-09-28,,2.09,2.09,2.07,14735000.0,,253613000.0,253613000.0,253613000.0,1872701000.0,3095508000.0,-11606000.0,22194000.0,457365000.0,430051000.0,1872701000.0,1222807000.0,44478000.0,11235000.0,909610000.0,313197000.0,-44849000.0,268348000.0,3095508000.0,117000000.0,117294000.0,119429000.0
Qorvo Inc,QRVO,,1604778,2020.0,Q2,2019-06-30,2019-09-28,2019-11-01 16:07:24+00:00,0.71,0.71,0.7,19028000.0,,83038000.0,83038000.0,83038000.0,483116000.0,806698000.0,-300000.0,6927000.0,115614000.0,88274000.0,483116000.0,323582000.0,12693000.0,2292000.0,210815000.0,112767000.0,-10701000.0,102066000.0,806698000.0,117000000.0,117294000.0,119429000.0
Qorvo Inc,QRVO,,1604778,2020.0,Q1TTM,2018-07-01,2019-06-29,,1.64,1.64,1.62,-3541000.0,,202659000.0,202659000.0,202659000.0,1920514000.0,3173253000.0,-60838000.0,22049000.0,458499000.0,481284000.0,1920514000.0,1252739000.0,41474000.0,10523000.0,961832000.0,290907000.0,-91789000.0,199118000.0,3173253000.0,119800000.0,118756000.0,121123000.0
Qorvo Inc,QRVO,,1604778,2020.0,Q1,2019-03-31,2019-06-29,2019-08-05 18:33:52+00:00,0.33,0.33,0.33,5656000.0,,39541000.0,39541000.0,39541000.0,481309000.0,775598000.0,-1111000.0,31164000.0,118920000.0,88979000.0,481309000.0,294289000.0,11864000.0,2946000.0,239063000.0,55226000.0,-10029000.0,45197000.0,775598000.0,119800000.0,118756000.0,121123000.0
