company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,cashdividendspershare,dilutedeps,incometaxexpense,netincome,netincomecontinuing,netincomediscontinued,netincometocommon,netincometononcontrollinginterest,operatingcostofrevenue,operatingrevenue,otherincome,otherrevenue,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totalinterestincome,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Walmart Inc,WMT,Y87794H0US1R65VBXU25,104169,2010.0,Q1,2009-02-01,2009-04-30,2010-06-04 11:55:12+00:00,0.77,0.77,1.09,0.77,1603000000.0,3139000000.0,3147000000.0,-8000000.0,3022000000.0,117000000.0,70388000000.0,94242000000.0,,,18637000000.0,70388000000.0,23854000000.0,518000000.0,51000000.0,18637000000.0,5217000000.0,-467000000.0,4750000000.0,94242000000.0,3924700000.0,3920000000.0,3930000000.0
Walmart Inc,WMT,Y87794H0US1R65VBXU25,104169,2011.0,Q4,2010-11-01,2011-01-31,,1.68,1.68,,1.68,2294000000.0,6212000000.0,5178000000.0,1034000000.0,6056000000.0,156000000.0,87071000000.0,113463000000.0,,2897000000.0,21285000000.0,87071000000.0,29289000000.0,572000000.0,40000000.0,21285000000.0,8004000000.0,-532000000.0,7472000000.0,116360000000.0,3658300000.0,3656000000.0,3670000000.0
Walmart Inc,WMT,Y87794H0US1R65VBXU25,104169,2011.0,FY,2010-02-01,2011-01-31,2013-03-26 17:09:05+00:00,4.48,4.48,1.21,4.47,7579000000.0,16993000000.0,15959000000.0,1034000000.0,16389000000.0,604000000.0,314946000000.0,418952000000.0,,2897000000.0,81361000000.0,314946000000.0,106903000000.0,2205000000.0,201000000.0,81361000000.0,25542000000.0,-2004000000.0,23538000000.0,421849000000.0,3658300000.0,3656000000.0,3670000000.0
Walmart Inc,WMT,Y87794H0US1R65VBXU25,104169,2011.0,Q3,2010-08-01,2010-10-31,2011-12-08 16:48:43+00:00,0.95,0.95,,0.95,1505000000.0,3590000000.0,3590000000.0,,3436000000.0,154000000.0,75819000000.0,101952000000.0,,,20522000000.0,75819000000.0,26133000000.0,569000000.0,53000000.0,20522000000.0,5611000000.0,-516000000.0,5095000000.0,101952000000.0,3616800000.0,3617000000.0,3631000000.0
Walmart Inc,WMT,Y87794H0US1R65VBXU25,104169,2011.0,Q3YTD,2010-02-01,2010-10-31,,2.8,2.8,1.21,2.79,5285000000.0,10781000000.0,10781000000.0,,10333000000.0,448000000.0,227875000000.0,305489000000.0,,,60076000000.0,227875000000.0,77614000000.0,1633000000.0,161000000.0,60076000000.0,17538000000.0,-1472000000.0,16066000000.0,305489000000.0,3616800000.0,3617000000.0,3631000000.0
Walmart Inc,WMT,Y87794H0US1R65VBXU25,104169,2011.0,Q3TTM,2009-11-01,2010-10-31,,4.03,4.04,1.21,4.03,7266000000.0,15688000000.0,15745000000.0,-57000000.0,15065000000.0,623000000.0,312622000000.0,416130000000.0,,2953000000.0,81509000000.0,312622000000.0,106461000000.0,2155000000.0,214000000.0,81509000000.0,24952000000.0,-1941000000.0,23011000000.0,419083000000.0,3616800000.0,3617000000.0,3631000000.0
Walmart Inc,WMT,Y87794H0US1R65VBXU25,104169,2011.0,Q2YTD,2010-02-01,2010-07-31,,1.85,1.85,1.21,1.84,3780000000.0,7191000000.0,7191000000.0,,6897000000.0,294000000.0,152056000000.0,203537000000.0,,,39554000000.0,152056000000.0,51481000000.0,1064000000.0,108000000.0,39554000000.0,11927000000.0,-956000000.0,10971000000.0,203537000000.0,3707200000.0,3696000000.0,3707000000.0
Walmart Inc,WMT,Y87794H0US1R65VBXU25,104169,2011.0,Q2TTM,2009-08-01,2010-07-31,,3.92,3.91,1.21,3.89,7463000000.0,15356000000.0,15420000000.0,-64000000.0,14773000000.0,583000000.0,310718000000.0,413551000000.0,,2953000000.0,81003000000.0,310718000000.0,105786000000.0,2096000000.0,196000000.0,81003000000.0,24783000000.0,-1900000000.0,22883000000.0,416504000000.0,3707200000.0,3696000000.0,3707000000.0
Walmart Inc,WMT,Y87794H0US1R65VBXU25,104169,2011.0,Q2,2010-05-01,2010-07-31,2011-09-01 12:55:04+00:00,0.97,0.97,0.0,0.97,1958000000.0,3747000000.0,3747000000.0,0.0,3596000000.0,151000000.0,77438000000.0,103726000000.0,,,20098000000.0,77438000000.0,26288000000.0,542000000.0,57000000.0,20098000000.0,6190000000.0,-485000000.0,5705000000.0,103726000000.0,3707200000.0,3696000000.0,3707000000.0
Walmart Inc,WMT,Y87794H0US1R65VBXU25,104169,2011.0,Q1TTM,2009-05-01,2010-04-30,,3.83,3.83,1.21,3.81,7375000000.0,15188000000.0,15259000000.0,-71000000.0,14649000000.0,539000000.0,308336000000.0,410701000000.0,,2953000000.0,80796000000.0,308336000000.0,105318000000.0,2069000000.0,181000000.0,80796000000.0,24522000000.0,-1888000000.0,22634000000.0,413654000000.0,3751100000.0,3765000000.0,3781000000.0
Walmart Inc,WMT,Y87794H0US1R65VBXU25,104169,2011.0,Q1,2010-02-01,2010-04-30,2011-06-03 17:28:43+00:00,0.88,0.88,1.21,0.87,1822000000.0,3444000000.0,3444000000.0,,3301000000.0,143000000.0,74618000000.0,99811000000.0,,,19456000000.0,74618000000.0,25193000000.0,522000000.0,51000000.0,19456000000.0,5737000000.0,-471000000.0,5266000000.0,99811000000.0,3751100000.0,3765000000.0,3781000000.0
Walmart Inc,WMT,Y87794H0US1R65VBXU25,104169,2012.0,Q4,2011-11-01,2012-01-31,,1.51,1.51,,1.5,2414000000.0,5407000000.0,5392000000.0,15000000.0,5163000000.0,244000000.0,92455000000.0,120345000000.0,,2383000000.0,21939000000.0,92455000000.0,30273000000.0,558000000.0,30000000.0,21939000000.0,8334000000.0,-528000000.0,7806000000.0,122728000000.0,3457900000.0,3460000000.0,3474000000.0
Walmart Inc,WMT,Y87794H0US1R65VBXU25,104169,2012.0,FY,2011-02-01,2012-01-31,2014-03-21 17:10:49+00:00,4.54,4.54,1.46,4.52,7924000000.0,16387000000.0,16408000000.0,-21000000.0,15699000000.0,688000000.0,334993000000.0,443416000000.0,,3093000000.0,85025000000.0,334993000000.0,111516000000.0,2320000000.0,161000000.0,85025000000.0,26491000000.0,-2159000000.0,24332000000.0,446509000000.0,3457900000.0,3460000000.0,3474000000.0
Walmart Inc,WMT,Y87794H0US1R65VBXU25,104169,2012.0,Q3YTD,2011-02-01,2011-10-31,,3.03,3.03,1.46,3.02,5510000000.0,10980000000.0,11016000000.0,-36000000.0,10536000000.0,444000000.0,242538000000.0,323071000000.0,,710000000.0,63086000000.0,242538000000.0,81243000000.0,1762000000.0,131000000.0,63086000000.0,18157000000.0,-1631000000.0,16526000000.0,323781000000.0,3439200000.0,3445000000.0,3458000000.0
Walmart Inc,WMT,Y87794H0US1R65VBXU25,104169,2012.0,Q3TTM,2010-11-01,2011-10-31,,4.71,4.71,1.46,4.7,7804000000.0,17192000000.0,16194000000.0,998000000.0,16592000000.0,600000000.0,329609000000.0,436534000000.0,,3607000000.0,84371000000.0,329609000000.0,110532000000.0,2334000000.0,171000000.0,84371000000.0,26161000000.0,-2163000000.0,23998000000.0,440141000000.0,3439200000.0,3445000000.0,3458000000.0
Walmart Inc,WMT,Y87794H0US1R65VBXU25,104169,2012.0,Q3,2011-08-01,2011-10-31,2012-12-04 16:49:27+00:00,0.97,0.97,0.0,0.96,1842000000.0,3493000000.0,3501000000.0,-8000000.0,3336000000.0,157000000.0,82591000000.0,109516000000.0,,710000000.0,21757000000.0,82591000000.0,27635000000.0,600000000.0,65000000.0,21757000000.0,5878000000.0,-535000000.0,5343000000.0,110226000000.0,3439200000.0,3445000000.0,3458000000.0
Walmart Inc,WMT,Y87794H0US1R65VBXU25,104169,2012.0,Q2YTD,2011-02-01,2011-07-31,,2.06,2.06,1.46,2.06,3668000000.0,7487000000.0,7515000000.0,-28000000.0,7200000000.0,287000000.0,159947000000.0,213555000000.0,,,41329000000.0,159947000000.0,53608000000.0,1162000000.0,66000000.0,41329000000.0,12279000000.0,-1096000000.0,11183000000.0,213555000000.0,3487200000.0,3472000000.0,3485000000.0
Walmart Inc,WMT,Y87794H0US1R65VBXU25,104169,2012.0,Q2TTM,2010-08-01,2011-07-31,,4.69,4.69,1.46,4.69,7467000000.0,17289000000.0,16283000000.0,1006000000.0,16692000000.0,597000000.0,322837000000.0,428970000000.0,,2897000000.0,83136000000.0,322837000000.0,109030000000.0,2303000000.0,159000000.0,83136000000.0,25894000000.0,-2144000000.0,23750000000.0,431867000000.0,3487200000.0,3472000000.0,3485000000.0
Walmart Inc,WMT,Y87794H0US1R65VBXU25,104169,2012.0,Q2,2011-05-01,2011-07-31,2012-09-06 16:25:30+00:00,1.09,1.09,0.0,1.09,1868000000.0,3937000000.0,3937000000.0,0.0,3801000000.0,136000000.0,81770000000.0,109366000000.0,,,21213000000.0,81770000000.0,27596000000.0,600000000.0,22000000.0,21213000000.0,6383000000.0,-578000000.0,5805000000.0,109366000000.0,3487200000.0,3472000000.0,3485000000.0
Walmart Inc,WMT,Y87794H0US1R65VBXU25,104169,2012.0,Q1TTM,2010-05-01,2011-04-30,,4.57,4.57,1.46,4.57,7557000000.0,17099000000.0,16093000000.0,1006000000.0,16487000000.0,612000000.0,318505000000.0,423330000000.0,,2897000000.0,82021000000.0,318505000000.0,107722000000.0,2245000000.0,194000000.0,82021000000.0,25701000000.0,-2051000000.0,23650000000.0,426227000000.0,3504100000.0,3497000000.0,3513000000.0
Walmart Inc,WMT,Y87794H0US1R65VBXU25,104169,2012.0,Q1,2011-02-01,2011-04-30,2012-06-01 17:18:21+00:00,0.97,0.97,1.46,0.97,1800000000.0,3550000000.0,3578000000.0,-28000000.0,3399000000.0,151000000.0,78177000000.0,104189000000.0,,,20116000000.0,78177000000.0,26012000000.0,562000000.0,44000000.0,20116000000.0,5896000000.0,-518000000.0,5378000000.0,104189000000.0,3504100000.0,3497000000.0,3513000000.0
Walmart Inc,WMT,Y87794H0US1R65VBXU25,104169,2013.0,Q4,2012-11-01,2013-01-31,,1.67,1.67,,1.67,2230000000.0,5876000000.0,5840000000.0,36000000.0,5606000000.0,270000000.0,96006000000.0,126743000000.0,,816000000.0,23006000000.0,96006000000.0,31553000000.0,531000000.0,54000000.0,23006000000.0,8547000000.0,-477000000.0,8070000000.0,127559000000.0,3372800000.0,3374000000.0,3389000000.0
Walmart Inc,WMT,Y87794H0US1R65VBXU25,104169,2013.0,FY,2012-02-01,2013-01-31,2015-04-01 16:44:17+00:00,5.04,5.04,1.59,5.02,7958000000.0,17756000000.0,17704000000.0,52000000.0,16999000000.0,757000000.0,352297000000.0,465604000000.0,,3047000000.0,88629000000.0,352297000000.0,116354000000.0,2249000000.0,186000000.0,88629000000.0,27725000000.0,-2063000000.0,25662000000.0,468651000000.0,3372800000.0,3374000000.0,3389000000.0
Walmart Inc,WMT,Y87794H0US1R65VBXU25,104169,2013.0,Q3YTD,2012-02-01,2012-10-31,,3.37,3.37,1.59,3.35,5728000000.0,11880000000.0,11864000000.0,16000000.0,11393000000.0,487000000.0,256291000000.0,338861000000.0,,2231000000.0,65623000000.0,256291000000.0,84801000000.0,1718000000.0,132000000.0,65623000000.0,19178000000.0,-1586000000.0,17592000000.0,341092000000.0,3365700000.0,3364000000.0,3379000000.0
Walmart Inc,WMT,Y87794H0US1R65VBXU25,104169,2013.0,Q3TTM,2011-11-01,2012-10-31,,4.88,4.88,1.59,4.85,8142000000.0,17287000000.0,17256000000.0,31000000.0,16556000000.0,731000000.0,348746000000.0,459206000000.0,,4614000000.0,87562000000.0,348746000000.0,115074000000.0,2276000000.0,162000000.0,87562000000.0,27512000000.0,-2114000000.0,25398000000.0,463820000000.0,3365700000.0,3364000000.0,3379000000.0
Walmart Inc,WMT,Y87794H0US1R65VBXU25,104169,2013.0,Q3,2012-08-01,2012-10-31,2013-12-06 17:17:23+00:00,1.08,1.08,0.0,1.08,1738000000.0,3825000000.0,3809000000.0,16000000.0,3635000000.0,190000000.0,85470000000.0,113077000000.0,,723000000.0,22237000000.0,85470000000.0,28330000000.0,590000000.0,44000000.0,22237000000.0,6093000000.0,-546000000.0,5547000000.0,113800000000.0,3365700000.0,3364000000.0,3379000000.0
Walmart Inc,WMT,Y87794H0US1R65VBXU25,104169,2013.0,Q2,2012-05-01,2012-07-31,2013-10-21 17:25:31+00:00,1.19,1.19,0.0,1.18,2032000000.0,4161000000.0,4161000000.0,,4016000000.0,145000000.0,85643000000.0,113520000000.0,,762000000.0,21941000000.0,85643000000.0,28639000000.0,555000000.0,50000000.0,21941000000.0,6698000000.0,-505000000.0,6193000000.0,114282000000.0,3374800000.0,3384000000.0,3398000000.0
Walmart Inc,WMT,Y87794H0US1R65VBXU25,104169,2013.0,Q2YTD,2012-02-01,2012-07-31,,2.29,2.29,1.59,2.27,3990000000.0,8055000000.0,8055000000.0,,7758000000.0,297000000.0,170821000000.0,225784000000.0,,1508000000.0,43386000000.0,170821000000.0,56471000000.0,1128000000.0,88000000.0,43386000000.0,13085000000.0,-1040000000.0,12045000000.0,227292000000.0,3374800000.0,3384000000.0,3398000000.0
Walmart Inc,WMT,Y87794H0US1R65VBXU25,104169,2013.0,Q2TTM,2011-08-01,2012-07-31,,4.77,4.77,1.59,4.73,8246000000.0,16955000000.0,16948000000.0,7000000.0,16257000000.0,698000000.0,345867000000.0,455645000000.0,,4601000000.0,87082000000.0,345867000000.0,114379000000.0,2286000000.0,183000000.0,87082000000.0,27297000000.0,-2103000000.0,25194000000.0,460246000000.0,3374800000.0,3384000000.0,3398000000.0
Walmart Inc,WMT,Y87794H0US1R65VBXU25,104169,2013.0,Q1,2012-02-01,2012-04-30,2013-06-07 17:10:53+00:00,1.1,1.1,1.59,1.09,1958000000.0,3894000000.0,3894000000.0,,3742000000.0,152000000.0,85178000000.0,112264000000.0,,746000000.0,21445000000.0,85178000000.0,27832000000.0,573000000.0,38000000.0,21445000000.0,6387000000.0,-535000000.0,5852000000.0,113010000000.0,3401800000.0,3409000000.0,3425000000.0
Walmart Inc,WMT,Y87794H0US1R65VBXU25,104169,2013.0,Q1TTM,2011-05-01,2012-04-30,,4.67,4.67,1.59,4.64,8082000000.0,16731000000.0,16724000000.0,7000000.0,16042000000.0,689000000.0,341994000000.0,451491000000.0,,3839000000.0,86354000000.0,341994000000.0,113336000000.0,2331000000.0,155000000.0,86354000000.0,26982000000.0,-2176000000.0,24806000000.0,455330000000.0,3401800000.0,3409000000.0,3425000000.0
Walmart Inc,WMT,Y87794H0US1R65VBXU25,104169,2014.0,FY,2013-02-01,2014-01-31,2016-03-30 17:18:29+00:00,4.9,4.9,1.88,4.88,8105000000.0,16695000000.0,16551000000.0,144000000.0,16022000000.0,673000000.0,358069000000.0,473076000000.0,,3218000000.0,91353000000.0,358069000000.0,118225000000.0,2335000000.0,119000000.0,91353000000.0,26872000000.0,-2216000000.0,24656000000.0,476294000000.0,3269800000.0,3269000000.0,3283000000.0
Walmart Inc,WMT,Y87794H0US1R65VBXU25,104169,2014.0,Q4,2013-11-01,2014-01-31,,1.35,1.35,,1.36,2249000000.0,4650000000.0,4544000000.0,106000000.0,4431000000.0,219000000.0,97971000000.0,128786000000.0,,920000000.0,24388000000.0,97971000000.0,31735000000.0,581000000.0,27000000.0,24388000000.0,7347000000.0,-554000000.0,6793000000.0,129706000000.0,3269800000.0,3269000000.0,3283000000.0
Walmart Inc,WMT,Y87794H0US1R65VBXU25,104169,2014.0,Q3YTD,2013-02-01,2013-10-31,,3.55,3.55,1.88,3.52,5856000000.0,12045000000.0,12007000000.0,38000000.0,11591000000.0,454000000.0,260098000000.0,344290000000.0,,2298000000.0,66965000000.0,260098000000.0,86490000000.0,1754000000.0,92000000.0,66965000000.0,19525000000.0,-1662000000.0,17863000000.0,346588000000.0,3250400000.0,3257000000.0,3271000000.0
Walmart Inc,WMT,Y87794H0US1R65VBXU25,104169,2014.0,Q3TTM,2012-11-01,2013-10-31,,5.22,5.22,1.88,5.19,8086000000.0,17921000000.0,17847000000.0,74000000.0,17197000000.0,724000000.0,356104000000.0,471033000000.0,,3114000000.0,89971000000.0,356104000000.0,118043000000.0,2285000000.0,146000000.0,89971000000.0,28072000000.0,-2139000000.0,25933000000.0,474147000000.0,3250400000.0,3257000000.0,3271000000.0
Walmart Inc,WMT,Y87794H0US1R65VBXU25,104169,2014.0,Q3,2013-08-01,2013-10-31,2014-12-01 15:40:18+00:00,1.15,1.15,0.0,1.14,1860000000.0,3885000000.0,3870000000.0,15000000.0,3738000000.0,147000000.0,86687000000.0,114876000000.0,,812000000.0,22691000000.0,86687000000.0,29001000000.0,592000000.0,12000000.0,22691000000.0,6310000000.0,-580000000.0,5730000000.0,115688000000.0,3250400000.0,3257000000.0,3271000000.0
Walmart Inc,WMT,Y87794H0US1R65VBXU25,104169,2014.0,Q2YTD,2013-02-01,2013-07-31,,2.4,2.4,1.88,2.38,3996000000.0,8160000000.0,8137000000.0,23000000.0,7853000000.0,307000000.0,173411000000.0,229414000000.0,,1486000000.0,44274000000.0,173411000000.0,57489000000.0,1162000000.0,80000000.0,44274000000.0,13215000000.0,-1082000000.0,12133000000.0,230900000000.0,3255200000.0,3278000000.0,3291000000.0
Walmart Inc,WMT,Y87794H0US1R65VBXU25,104169,2014.0,Q2TTM,2012-08-01,2013-07-31,,5.15,5.15,1.88,5.13,7964000000.0,17861000000.0,17786000000.0,75000000.0,17094000000.0,767000000.0,354887000000.0,469234000000.0,,3025000000.0,89517000000.0,354887000000.0,117372000000.0,2283000000.0,178000000.0,89517000000.0,27855000000.0,-2105000000.0,25750000000.0,472259000000.0,3255200000.0,3278000000.0,3291000000.0
Walmart Inc,WMT,Y87794H0US1R65VBXU25,104169,2014.0,Q2,2013-05-01,2013-07-31,2014-09-05 17:17:02+00:00,1.25,1.25,,1.24,2020000000.0,4215000000.0,4205000000.0,10000000.0,4069000000.0,146000000.0,87420000000.0,116101000000.0,,729000000.0,22633000000.0,87420000000.0,29410000000.0,589000000.0,37000000.0,22633000000.0,6777000000.0,-552000000.0,6225000000.0,116830000000.0,3255200000.0,3278000000.0,3291000000.0
Walmart Inc,WMT,Y87794H0US1R65VBXU25,104169,2014.0,Q1TTM,2012-05-01,2013-04-30,,5.09,5.09,1.88,5.07,7976000000.0,17807000000.0,17742000000.0,65000000.0,17041000000.0,766000000.0,353110000000.0,466653000000.0,,3058000000.0,88825000000.0,353110000000.0,116601000000.0,2249000000.0,191000000.0,88825000000.0,27776000000.0,-2058000000.0,25718000000.0,469711000000.0,3290400000.0,3301000000.0,3318000000.0
Walmart Inc,WMT,Y87794H0US1R65VBXU25,104169,2014.0,Q1,2013-02-01,2013-04-30,2014-06-06 17:06:48+00:00,1.15,1.15,1.88,1.14,1976000000.0,3945000000.0,3932000000.0,13000000.0,3784000000.0,161000000.0,85991000000.0,113313000000.0,,757000000.0,21641000000.0,85991000000.0,28079000000.0,573000000.0,43000000.0,21641000000.0,6438000000.0,-530000000.0,5908000000.0,114070000000.0,3290400000.0,3301000000.0,3318000000.0
Walmart Inc,WMT,Y87794H0US1R65VBXU25,104169,2015.0,FY,2014-02-01,2015-01-31,2017-03-31 16:54:02+00:00,5.07,5.07,1.92,5.05,7985000000.0,17099000000.0,16814000000.0,285000000.0,16363000000.0,736000000.0,365086000000.0,482229000000.0,,3422000000.0,93418000000.0,365086000000.0,120565000000.0,2461000000.0,113000000.0,93418000000.0,27147000000.0,-2348000000.0,24799000000.0,485651000000.0,3227400000.0,3230000000.0,3243000000.0
Walmart Inc,WMT,Y87794H0US1R65VBXU25,104169,2015.0,Q4,2014-11-01,2015-01-31,,1.54,1.54,,1.53,2175000000.0,5188000000.0,5188000000.0,,4966000000.0,222000000.0,99115000000.0,130650000000.0,,915000000.0,24501000000.0,99115000000.0,32450000000.0,623000000.0,37000000.0,24501000000.0,7949000000.0,-586000000.0,7363000000.0,131565000000.0,3227400000.0,3230000000.0,3243000000.0
Walmart Inc,WMT,Y87794H0US1R65VBXU25,104169,2015.0,Q3,2014-08-01,2014-10-31,2015-12-02 16:49:46+00:00,1.15,1.15,0.0,1.15,1783000000.0,3826000000.0,3826000000.0,0.0,3711000000.0,115000000.0,89247000000.0,118076000000.0,,925000000.0,23489000000.0,89247000000.0,29754000000.0,676000000.0,20000000.0,23489000000.0,6265000000.0,-656000000.0,5609000000.0,119001000000.0,3227000000.0,3229000000.0,3240000000.0
Walmart Inc,WMT,Y87794H0US1R65VBXU25,104169,2015.0,Q3YTD,2014-02-01,2014-10-31,,3.53,3.53,1.92,3.52,5810000000.0,11911000000.0,11626000000.0,285000000.0,11397000000.0,514000000.0,265971000000.0,351579000000.0,,2507000000.0,68917000000.0,265971000000.0,88115000000.0,1838000000.0,76000000.0,68917000000.0,19198000000.0,-1762000000.0,17436000000.0,354086000000.0,3227000000.0,3229000000.0,3240000000.0
Walmart Inc,WMT,Y87794H0US1R65VBXU25,104169,2015.0,Q3TTM,2013-11-01,2014-10-31,,4.88,4.88,1.92,4.88,8059000000.0,16561000000.0,16170000000.0,391000000.0,15828000000.0,733000000.0,363942000000.0,480365000000.0,,3427000000.0,93305000000.0,363942000000.0,119850000000.0,2419000000.0,103000000.0,93305000000.0,26545000000.0,-2316000000.0,24229000000.0,483792000000.0,3227000000.0,3229000000.0,3240000000.0
Walmart Inc,WMT,Y87794H0US1R65VBXU25,104169,2015.0,Q2,2014-05-01,2014-07-31,2015-09-09 16:41:30+00:00,1.27,1.27,0.0,1.26,2113000000.0,4359000000.0,4089000000.0,270000000.0,4093000000.0,266000000.0,90010000000.0,119336000000.0,,789000000.0,23375000000.0,90010000000.0,30115000000.0,570000000.0,32000000.0,23375000000.0,6740000000.0,-538000000.0,6202000000.0,120125000000.0,3222800000.0,3230000000.0,3241000000.0
Walmart Inc,WMT,Y87794H0US1R65VBXU25,104169,2015.0,Q2YTD,2014-02-01,2014-07-31,,2.38,2.38,1.92,2.37,4027000000.0,8085000000.0,7800000000.0,285000000.0,7686000000.0,399000000.0,176724000000.0,233503000000.0,,1582000000.0,45428000000.0,176724000000.0,58361000000.0,1162000000.0,56000000.0,45428000000.0,12933000000.0,-1106000000.0,11827000000.0,235085000000.0,3222800000.0,3230000000.0,3241000000.0
