company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,accountspayable,accountsreceivable,accruedexpenses,accumulateddepreciation,aoci,capitalleaseobligations,cashandequivalents,commitmentsandcontingencies,commonequity,currentdeferredtaxliabilities,dividendspayable,goodwill,grossppe,longtermdebt,netinventory,netppe,noncontrollinginterests,noncurrentdeferredtaxliabilities,noncurrentnotereceivables,othercurrentliabilities,othercurrentnonoperatingliabilities,othernoncurrentassets,othernoncurrentliabilities,prepaidexpenses,redeemablenoncontrollinginterest,retainedearnings,shorttermdebt,totalassets,totalcommonequity,totalcurrentassets,totalcurrentliabilities,totalequity,totalequityandnoncontrollinginterests,totalliabilities,totalliabilitiesandequity,totalnoncurrentassets,totalnoncurrentliabilities,totalpreferredequity
Walmart Inc,WMT,Y87794H0US1R65VBXU25,104169,2012.0,Q3,,2011-10-31,2012-12-04 16:49:27+00:00,37555000000.0,4757000000.0,16890000000.0,47106000000.0,-1375000000.0,2979000000.0,7063000000.0,0.0,3769000000.0,382000000.0,1305000000.0,20409000000.0,157498000000.0,44872000000.0,44340000000.0,110392000000.0,4228000000.0,8085000000.0,,,27000000.0,4967000000.0,,3316000000.0,373000000.0,64769000000.0,11385000000.0,195244000000.0,67163000000.0,59476000000.0,67544000000.0,67163000000.0,71391000000.0,123480000000.0,195244000000.0,25376000000.0,55936000000.0,
Walmart Inc,WMT,Y87794H0US1R65VBXU25,104169,2012.0,Q2,,2011-07-31,2012-09-06 16:25:30+00:00,34917000000.0,5265000000.0,17815000000.0,48497000000.0,1286000000.0,3214000000.0,8102000000.0,0.0,3876000000.0,898000000.0,2556000000.0,21532000000.0,160087000000.0,45238000000.0,38867000000.0,111590000000.0,4907000000.0,7304000000.0,,,28000000.0,5120000000.0,,3396000000.0,428000000.0,62779000000.0,8626000000.0,193872000000.0,67941000000.0,55630000000.0,64840000000.0,67941000000.0,72848000000.0,120596000000.0,193872000000.0,26652000000.0,55756000000.0,
Walmart Inc,WMT,Y87794H0US1R65VBXU25,104169,2012.0,Q1,,2011-04-30,2012-06-01 17:18:21+00:00,34481000000.0,4785000000.0,15962000000.0,48686000000.0,878000000.0,3211000000.0,9400000000.0,0.0,3798000000.0,927000000.0,3828000000.0,16895000000.0,157830000000.0,45486000000.0,38495000000.0,109144000000.0,2986000000.0,6902000000.0,,,44000000.0,4068000000.0,,3438000000.0,423000000.0,60330000000.0,6969000000.0,186225000000.0,65006000000.0,56118000000.0,62211000000.0,65006000000.0,67992000000.0,117810000000.0,186225000000.0,20963000000.0,55599000000.0,
Walmart Inc,WMT,Y87794H0US1R65VBXU25,104169,2013.0,FY,,2013-01-31,2014-03-21 17:10:49+00:00,38080000000.0,6768000000.0,18808000000.0,55043000000.0,-587000000.0,3023000000.0,7781000000.0,0.0,3952000000.0,2211000000.0,,20497000000.0,171724000000.0,38394000000.0,43803000000.0,116681000000.0,5395000000.0,7613000000.0,,,0.0,5987000000.0,,1588000000.0,519000000.0,72978000000.0,12719000000.0,203105000000.0,76343000000.0,59940000000.0,71818000000.0,76343000000.0,81738000000.0,120848000000.0,203105000000.0,26484000000.0,49030000000.0,
Walmart Inc,WMT,Y87794H0US1R65VBXU25,104169,2013.0,Q3,,2012-10-31,2013-12-06 17:17:23+00:00,40272000000.0,5567000000.0,18536000000.0,53658000000.0,-562000000.0,2964000000.0,8643000000.0,0.0,4197000000.0,1010000000.0,1381000000.0,20572000000.0,168911000000.0,38872000000.0,47487000000.0,115253000000.0,4710000000.0,8044000000.0,,,25000000.0,6562000000.0,,1574000000.0,492000000.0,70256000000.0,15621000000.0,205818000000.0,73891000000.0,63431000000.0,76845000000.0,73891000000.0,78601000000.0,126725000000.0,205818000000.0,27134000000.0,49880000000.0,
Walmart Inc,WMT,Y87794H0US1R65VBXU25,104169,2013.0,Q2,,2012-07-31,2013-10-21 17:25:31+00:00,36067000000.0,5365000000.0,17777000000.0,52131000000.0,-1531000000.0,2975000000.0,7935000000.0,0.0,4077000000.0,1308000000.0,2717000000.0,20081000000.0,165778000000.0,41202000000.0,40558000000.0,113647000000.0,4423000000.0,8028000000.0,,,,5674000000.0,,2401000000.0,440000000.0,67732000000.0,10446000000.0,195661000000.0,70278000000.0,56259000000.0,68315000000.0,70278000000.0,74701000000.0,120520000000.0,195661000000.0,25755000000.0,52205000000.0,
Walmart Inc,WMT,Y87794H0US1R65VBXU25,104169,2013.0,Q1,,2012-04-30,2013-06-07 17:10:53+00:00,37068000000.0,5574000000.0,16661000000.0,50835000000.0,-463000000.0,3040000000.0,8117000000.0,0.0,3964000000.0,2560000000.0,4059000000.0,21003000000.0,164307000000.0,42956000000.0,41284000000.0,113472000000.0,4971000000.0,7735000000.0,,,,5349000000.0,,2301000000.0,456000000.0,65463000000.0,8630000000.0,197100000000.0,68964000000.0,57276000000.0,68978000000.0,68964000000.0,73935000000.0,122709000000.0,197100000000.0,26352000000.0,53731000000.0,
Walmart Inc,WMT,Y87794H0US1R65VBXU25,104169,2014.0,FY,,2014-01-31,2015-04-01 16:44:17+00:00,37415000000.0,6677000000.0,18793000000.0,60771000000.0,-2996000000.0,2788000000.0,7281000000.0,0.0,2685000000.0,966000000.0,,19510000000.0,178678000000.0,41771000000.0,44858000000.0,117907000000.0,5084000000.0,8017000000.0,,,89000000.0,6149000000.0,,2369000000.0,1491000000.0,76566000000.0,12082000000.0,204751000000.0,76255000000.0,61185000000.0,69345000000.0,76255000000.0,81339000000.0,121921000000.0,204751000000.0,25659000000.0,52576000000.0,
Walmart Inc,WMT,Y87794H0US1R65VBXU25,104169,2014.0,Q3,,2013-10-31,2014-12-01 15:40:18+00:00,39221000000.0,6206000000.0,18606000000.0,59408000000.0,-2183000000.0,2841000000.0,8736000000.0,0.0,2688000000.0,255000000.0,1573000000.0,19729000000.0,176635000000.0,41702000000.0,49673000000.0,117227000000.0,5129000000.0,8298000000.0,,,87000000.0,5778000000.0,,2527000000.0,1492000000.0,72888000000.0,17279000000.0,209876000000.0,73393000000.0,67142000000.0,77021000000.0,73393000000.0,78522000000.0,129862000000.0,209876000000.0,25507000000.0,52841000000.0,
Walmart Inc,WMT,Y87794H0US1R65VBXU25,104169,2014.0,Q2,,2013-07-31,2014-09-05 17:17:02+00:00,36701000000.0,5996000000.0,18616000000.0,57855000000.0,-2889000000.0,2907000000.0,9016000000.0,0.0,3759000000.0,116000000.0,3141000000.0,19280000000.0,173849000000.0,40678000000.0,42793000000.0,115994000000.0,5025000000.0,7989000000.0,,,0.0,5693000000.0,,2197000000.0,495000000.0,70791000000.0,13640000000.0,200969000000.0,71661000000.0,60002000000.0,72214000000.0,71661000000.0,76686000000.0,123788000000.0,200969000000.0,24973000000.0,51574000000.0,
Walmart Inc,WMT,Y87794H0US1R65VBXU25,104169,2014.0,Q1,,2013-04-30,2014-06-06 17:06:48+00:00,36770000000.0,6191000000.0,17282000000.0,56549000000.0,-1968000000.0,3015000000.0,8855000000.0,0.0,3728000000.0,2318000000.0,4649000000.0,19734000000.0,172980000000.0,41536000000.0,43138000000.0,116431000000.0,5592000000.0,7694000000.0,,,0.0,5846000000.0,,1992000000.0,549000000.0,68489000000.0,12533000000.0,202187000000.0,70249000000.0,60176000000.0,73552000000.0,70249000000.0,75841000000.0,125797000000.0,202187000000.0,25580000000.0,52245000000.0,
Walmart Inc,WMT,Y87794H0US1R65VBXU25,104169,2015.0,FY,,2015-01-31,2016-03-30 17:18:29+00:00,38410000000.0,6778000000.0,19152000000.0,65979000000.0,-7168000000.0,2606000000.0,9135000000.0,0.0,2785000000.0,1021000000.0,,18102000000.0,182634000000.0,40889000000.0,45141000000.0,116655000000.0,4543000000.0,8805000000.0,,,,5455000000.0,,2224000000.0,,85777000000.0,6670000000.0,203490000000.0,81394000000.0,63278000000.0,65253000000.0,81394000000.0,85937000000.0,117553000000.0,203490000000.0,23557000000.0,52300000000.0,
Walmart Inc,WMT,Y87794H0US1R65VBXU25,104169,2015.0,Q3,,2014-10-31,2015-12-02 16:49:46+00:00,39656000000.0,6091000000.0,18773000000.0,65634000000.0,-4251000000.0,2767000000.0,6718000000.0,0.0,2546000000.0,383000000.0,1553000000.0,18888000000.0,183126000000.0,41519000000.0,51501000000.0,117492000000.0,4944000000.0,7789000000.0,,,,5447000000.0,,1531000000.0,,80814000000.0,11175000000.0,207668000000.0,79109000000.0,65841000000.0,71540000000.0,79109000000.0,84053000000.0,123615000000.0,207668000000.0,24335000000.0,52075000000.0,
Walmart Inc,WMT,Y87794H0US1R65VBXU25,104169,2015.0,Q2,,2014-07-31,2015-09-09 16:41:30+00:00,36828000000.0,6146000000.0,18237000000.0,64801000000.0,-1957000000.0,2695000000.0,6184000000.0,0.0,2531000000.0,511000000.0,3100000000.0,19758000000.0,183524000000.0,42801000000.0,45451000000.0,118723000000.0,5077000000.0,8311000000.0,,,,5649000000.0,,1851000000.0,,77172000000.0,8456000000.0,203762000000.0,77746000000.0,59632000000.0,67132000000.0,77746000000.0,82823000000.0,120939000000.0,203762000000.0,25407000000.0,53807000000.0,
Walmart Inc,WMT,Y87794H0US1R65VBXU25,104169,2015.0,Q1,,2014-04-30,2015-06-05 17:22:09+00:00,36347000000.0,6096000000.0,17807000000.0,62617000000.0,-2712000000.0,2742000000.0,6012000000.0,0.0,2434000000.0,1966000000.0,4648000000.0,19515000000.0,180260000000.0,45491000000.0,45315000000.0,117643000000.0,5111000000.0,8164000000.0,,,70000000.0,5672000000.0,,2264000000.0,,73366000000.0,7083000000.0,202517000000.0,73088000000.0,59687000000.0,67921000000.0,73088000000.0,78199000000.0,124318000000.0,202517000000.0,25187000000.0,56397000000.0,
Walmart Inc,WMT,Y87794H0US1R65VBXU25,104169,2016.0,FY,,2016-01-31,2017-03-31 16:54:02+00:00,38487000000.0,5624000000.0,19607000000.0,71538000000.0,-11597000000.0,5816000000.0,8705000000.0,0.0,2122000000.0,521000000.0,,16695000000.0,188054000000.0,38214000000.0,44469000000.0,116516000000.0,3065000000.0,7321000000.0,,,,6131000000.0,,1441000000.0,,90021000000.0,6004000000.0,199581000000.0,80546000000.0,60239000000.0,64619000000.0,80546000000.0,83611000000.0,115970000000.0,199581000000.0,22826000000.0,51351000000.0,
Walmart Inc,WMT,Y87794H0US1R65VBXU25,104169,2016.0,Q3,,2015-10-31,2016-12-01 17:16:20+00:00,40553000000.0,5012000000.0,19499000000.0,70652000000.0,-10659000000.0,5581000000.0,6990000000.0,0.0,2327000000.0,587000000.0,1589000000.0,17051000000.0,187608000000.0,38617000000.0,50706000000.0,116956000000.0,3059000000.0,7824000000.0,,,,6025000000.0,,2404000000.0,,87903000000.0,8264000000.0,205144000000.0,79571000000.0,65112000000.0,70492000000.0,79571000000.0,82630000000.0,122514000000.0,205144000000.0,23076000000.0,52022000000.0,
Walmart Inc,WMT,Y87794H0US1R65VBXU25,104169,2016.0,Q2,,2015-07-31,2016-08-31 17:25:20+00:00,37225000000.0,5275000000.0,18290000000.0,69582000000.0,-8388000000.0,4262000000.0,5751000000.0,0.0,2300000000.0,373000000.0,3162000000.0,17799000000.0,186093000000.0,38581000000.0,45007000000.0,116511000000.0,3253000000.0,8391000000.0,,,,6178000000.0,,2099000000.0,,84959000000.0,6212000000.0,198620000000.0,78871000000.0,58132000000.0,65262000000.0,78871000000.0,82124000000.0,116496000000.0,198620000000.0,23977000000.0,51234000000.0,
Walmart Inc,WMT,Y87794H0US1R65VBXU25,104169,2016.0,Q1,,2015-04-30,2016-06-03 17:05:39+00:00,37224000000.0,5813000000.0,18685000000.0,67808000000.0,-8595000000.0,4097000000.0,7759000000.0,0.0,2677000000.0,1707000000.0,4741000000.0,17531000000.0,183493000000.0,38867000000.0,46310000000.0,115685000000.0,3416000000.0,8169000000.0,,,,5398000000.0,,2251000000.0,,82492000000.0,7267000000.0,200747000000.0,76574000000.0,62133000000.0,69624000000.0,76574000000.0,79990000000.0,120757000000.0,200747000000.0,22929000000.0,51133000000.0,
Walmart Inc,WMT,Y87794H0US1R65VBXU25,104169,2017.0,FY,,2017-01-31,2018-03-30 16:01:22+00:00,41433000000.0,5835000000.0,20654000000.0,76951000000.0,-14232000000.0,6003000000.0,6867000000.0,0.0,2676000000.0,921000000.0,,17037000000.0,191129000000.0,36015000000.0,43046000000.0,114178000000.0,2737000000.0,9344000000.0,,,,9921000000.0,,1941000000.0,,89354000000.0,3920000000.0,198825000000.0,77798000000.0,57689000000.0,66928000000.0,77798000000.0,80535000000.0,118290000000.0,198825000000.0,26958000000.0,51362000000.0,
Walmart Inc,WMT,Y87794H0US1R65VBXU25,104169,2017.0,Q3,,2016-10-31,2016-12-01 17:16:20+00:00,42990000000.0,5344000000.0,21243000000.0,76061000000.0,-12335000000.0,5930000000.0,5939000000.0,0.0,2392000000.0,459000000.0,1541000000.0,17792000000.0,191149000000.0,36178000000.0,49822000000.0,115088000000.0,2782000000.0,10144000000.0,,,,10576000000.0,,2296000000.0,,87636000000.0,7897000000.0,206857000000.0,77693000000.0,63401000000.0,74130000000.0,77693000000.0,80475000000.0,126382000000.0,206857000000.0,28368000000.0,52252000000.0,
Walmart Inc,WMT,Y87794H0US1R65VBXU25,104169,2017.0,Q2,,2016-07-31,2016-08-31 17:25:20+00:00,39902000000.0,5275000000.0,19651000000.0,74730000000.0,-11672000000.0,6070000000.0,7676000000.0,0.0,2225000000.0,720000000.0,3101000000.0,16339000000.0,190140000000.0,36673000000.0,43453000000.0,115410000000.0,2619000000.0,7877000000.0,,,,7905000000.0,,1828000000.0,,85972000000.0,4748000000.0,197886000000.0,76525000000.0,58232000000.0,68122000000.0,76525000000.0,79144000000.0,118742000000.0,197886000000.0,24244000000.0,50620000000.0,
Walmart Inc,WMT,Y87794H0US1R65VBXU25,104169,2017.0,Q1,,2016-04-30,2016-06-03 17:05:39+00:00,37997000000.0,5187000000.0,19605000000.0,73469000000.0,-10995000000.0,6242000000.0,7597000000.0,0.0,2033000000.0,1328000000.0,4723000000.0,16751000000.0,189963000000.0,37151000000.0,44513000000.0,116494000000.0,2575000000.0,7272000000.0,,,,6363000000.0,,1800000000.0,,84145000000.0,6629000000.0,198705000000.0,75183000000.0,59097000000.0,70282000000.0,75183000000.0,77758000000.0,120947000000.0,198705000000.0,23114000000.0,50665000000.0,
Walmart Inc,WMT,Y87794H0US1R65VBXU25,104169,2018.0,FY,,2018-01-31,2019-03-28 16:56:37+00:00,46092000000.0,5614000000.0,22122000000.0,83039000000.0,-10181000000.0,6780000000.0,6756000000.0,0.0,2943000000.0,645000000.0,,18242000000.0,197857000000.0,30045000000.0,43783000000.0,114818000000.0,2953000000.0,8354000000.0,,,,11798000000.0,,3511000000.0,,85107000000.0,9662000000.0,204522000000.0,77869000000.0,59664000000.0,78521000000.0,77869000000.0,80822000000.0,123700000000.0,204522000000.0,30040000000.0,45179000000.0,
Walmart Inc,WMT,Y87794H0US1R65VBXU25,104169,2018.0,Q3,,2017-10-31,2017-12-01 16:29:29+00:00,47587000000.0,5865000000.0,21757000000.0,82445000000.0,-11133000000.0,6700000000.0,7026000000.0,0.0,2798000000.0,540000000.0,1530000000.0,18204000000.0,197744000000.0,34206000000.0,50147000000.0,115299000000.0,2761000000.0,9167000000.0,,,,10543000000.0,,2330000000.0,,84480000000.0,9021000000.0,209414000000.0,76145000000.0,65368000000.0,80435000000.0,76145000000.0,78906000000.0,130508000000.0,209414000000.0,28747000000.0,50073000000.0,
Walmart Inc,WMT,Y87794H0US1R65VBXU25,104169,2018.0,Q2,,2017-07-31,2017-08-31 17:07:31+00:00,42389000000.0,5395000000.0,19686000000.0,80773000000.0,-11100000000.0,6763000000.0,6469000000.0,0.0,2651000000.0,505000000.0,3057000000.0,18037000000.0,196126000000.0,33706000000.0,43442000000.0,115353000000.0,2657000000.0,9240000000.0,,,,11413000000.0,,1457000000.0,,84838000000.0,7174000000.0,201566000000.0,76389000000.0,56763000000.0,72811000000.0,76389000000.0,79046000000.0,122520000000.0,201566000000.0,29450000000.0,49709000000.0,
Walmart Inc,WMT,Y87794H0US1R65VBXU25,104169,2018.0,Q1,,2017-04-30,2017-06-02 16:33:46+00:00,41367000000.0,5252000000.0,19708000000.0,78760000000.0,-12954000000.0,6251000000.0,6545000000.0,0.0,2525000000.0,2018000000.0,4628000000.0,17575000000.0,192929000000.0,33774000000.0,43361000000.0,114169000000.0,2423000000.0,9386000000.0,,,,10638000000.0,,2178000000.0,,84120000000.0,6472000000.0,199718000000.0,73691000000.0,57336000000.0,74193000000.0,73691000000.0,76114000000.0,123604000000.0,199718000000.0,28213000000.0,49411000000.0,
Walmart Inc,WMT,Y87794H0US1R65VBXU25,104169,2019.0,FY,,2019-01-31,2020-03-20 16:51:02+00:00,47060000000.0,6283000000.0,22159000000.0,,-11542000000.0,6683000000.0,7722000000.0,0.0,3253000000.0,428000000.0,,31181000000.0,,43520000000.0,44269000000.0,111395000000.0,7138000000.0,11981000000.0,,0.0,,14822000000.0,0.0,3623000000.0,,80785000000.0,7830000000.0,219295000000.0,72496000000.0,61897000000.0,77477000000.0,72496000000.0,79634000000.0,139661000000.0,219295000000.0,46003000000.0,62184000000.0,
Walmart Inc,WMT,Y87794H0US1R65VBXU25,104169,2019.0,Q3,,2018-10-31,2018-11-30 16:47:52+00:00,49729000000.0,5785000000.0,22795000000.0,85827000000.0,-11469000000.0,6621000000.0,9174000000.0,0.0,3178000000.0,616000000.0,1516000000.0,31044000000.0,197176000000.0,43275000000.0,50380000000.0,111349000000.0,7473000000.0,11467000000.0,,,,14744000000.0,,4107000000.0,,80287000000.0,11095000000.0,226583000000.0,71996000000.0,69446000000.0,85751000000.0,71996000000.0,79469000000.0,147114000000.0,226583000000.0,45788000000.0,61363000000.0,
Walmart Inc,WMT,Y87794H0US1R65VBXU25,104169,2019.0,Q2,,2018-07-31,2018-09-06 16:52:25+00:00,43128000000.0,5002000000.0,22846000000.0,84052000000.0,-12629000000.0,6610000000.0,15840000000.0,0.0,3004000000.0,424000000.0,3057000000.0,17840000000.0,195069000000.0,44958000000.0,41985000000.0,111017000000.0,2627000000.0,8999000000.0,,,,10835000000.0,,3543000000.0,,80810000000.0,2228000000.0,206062000000.0,71185000000.0,66370000000.0,71683000000.0,71185000000.0,73812000000.0,132250000000.0,206062000000.0,28675000000.0,60567000000.0,
Walmart Inc,WMT,Y87794H0US1R65VBXU25,104169,2019.0,Q1,,2018-04-30,2018-06-04 17:23:45+00:00,44612000000.0,4568000000.0,20782000000.0,84964000000.0,-10281000000.0,6828000000.0,7885000000.0,0.0,2851000000.0,718000000.0,4607000000.0,18850000000.0,199764000000.0,29477000000.0,43303000000.0,114800000000.0,2772000000.0,9541000000.0,,,,12035000000.0,,3486000000.0,,82982000000.0,10038000000.0,204927000000.0,75552000000.0,59242000000.0,80757000000.0,75552000000.0,78324000000.0,126603000000.0,204927000000.0,30885000000.0,45846000000.0,
Walmart Inc,WMT,Y87794H0US1R65VBXU25,104169,2020.0,FY,,2020-01-31,2020-06-03 17:10:33+00:00,46973000000.0,6284000000.0,22296000000.0,,-12805000000.0,20478000000.0,9465000000.0,0.0,3531000000.0,280000000.0,0.0,31073000000.0,,43714000000.0,44435000000.0,105208000000.0,6883000000.0,12961000000.0,4417000000.0,,,33991000000.0,,1622000000.0,,83943000000.0,8241000000.0,236495000000.0,74669000000.0,61806000000.0,77790000000.0,74669000000.0,81552000000.0,154943000000.0,236495000000.0,69481000000.0,77153000000.0,
Walmart Inc,WMT,Y87794H0US1R65VBXU25,104169,2020.0,Q3,,2019-10-31,2019-12-04 16:12:55+00:00,49750000000.0,5612000000.0,20973000000.0,,-12382000000.0,19809000000.0,8606000000.0,0.0,3375000000.0,327000000.0,1507000000.0,30716000000.0,,44912000000.0,51546000000.0,104326000000.0,6658000000.0,13018000000.0,4155000000.0,,,32721000000.0,,2148000000.0,,80656000000.0,11227000000.0,239830000000.0,71649000000.0,67912000000.0,83784000000.0,71649000000.0,78307000000.0,161523000000.0,239830000000.0,67592000000.0,77739000000.0,
