company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,dilutedeps,incometaxexpense,netincome,netincomecontinuing,netincometocommon,operatingcostofrevenue,operatingrevenue,othergains,otherincome,rdexpense,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totalinterestincome,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
DexCom Inc,DXCM,,1093557,2013.0,Q3TTM,2012-10-01,2013-09-30,,-0.5,-0.5,-0.5,,-35600000.0,-35600000.0,-35600000.0,58000000.0,141600000.0,,,40800000.0,77700000.0,58000000.0,83600000.0,800000.0,100000.0,118500000.0,-34900000.0,-700000.0,-35600000.0,141600000.0,75000000.0,71400000.0,71400000.0
DexCom Inc,DXCM,,1093557,2013.0,Q3,2013-07-01,2013-09-30,2014-11-06 17:20:01+00:00,-0.08,-0.08,-0.08,,-6000000.0,-6000000.0,-6000000.0,15300000.0,42900000.0,,,11800000.0,21600000.0,15300000.0,27600000.0,200000.0,,33400000.0,-5800000.0,-200000.0,-6000000.0,42900000.0,75000000.0,71400000.0,71400000.0
DexCom Inc,DXCM,,1093557,2013.0,Q2YTD,2013-01-01,2013-06-30,,-0.3,-0.3,-0.3,,-21200000.0,-21200000.0,-21200000.0,27000000.0,65400000.0,,,20400000.0,38800000.0,27000000.0,38400000.0,400000.0,,59200000.0,-20800000.0,-400000.0,-21200000.0,65400000.0,72100000.0,70900000.0,70900000.0
DexCom Inc,DXCM,,1093557,2013.0,Q2TTM,2012-07-01,2013-06-30,,-0.67,-0.67,-0.67,,-46900000.0,-46900000.0,-46900000.0,57400000.0,121800000.0,,,39300000.0,71500000.0,57400000.0,64400000.0,600000.0,100000.0,110800000.0,-46400000.0,-500000.0,-46900000.0,121800000.0,72100000.0,70900000.0,70900000.0
DexCom Inc,DXCM,,1093557,2013.0,Q2,2013-04-01,2013-06-30,2014-08-06 17:20:40+00:00,-0.14,-0.14,-0.14,,-10100000.0,-10100000.0,-10100000.0,13900000.0,35800000.0,,,11100000.0,20700000.0,13900000.0,21900000.0,200000.0,,31800000.0,-9900000.0,-200000.0,-10100000.0,35800000.0,72100000.0,70900000.0,70900000.0
DexCom Inc,DXCM,,1093557,2013.0,Q1,2013-01-01,2013-03-31,2014-05-01 17:21:11+00:00,-0.16,-0.16,-0.16,,-11100000.0,-11100000.0,-11100000.0,13100000.0,29600000.0,,,9300000.0,18100000.0,13100000.0,16500000.0,200000.0,,27400000.0,-10900000.0,-200000.0,-11100000.0,29600000.0,69800000.0,69400000.0,69400000.0
DexCom Inc,DXCM,,1093557,2013.0,Q1TTM,2012-04-01,2013-03-31,,-0.74,-0.74,-0.74,,-51500000.0,-51500000.0,-51500000.0,55700000.0,109400000.0,,,38200000.0,66700000.0,55700000.0,53700000.0,400000.0,100000.0,104900000.0,-51200000.0,-300000.0,-51500000.0,109400000.0,69800000.0,69400000.0,69400000.0
DexCom Inc,DXCM,,1093557,2014.0,FY,2014-01-01,2014-12-31,2017-02-28 17:18:02+00:00,-0.3,-0.3,-0.3,100000.0,-22400000.0,-22400000.0,-22400000.0,82900000.0,259200000.0,,0.0,69400000.0,128400000.0,82900000.0,176300000.0,800000.0,0.0,197800000.0,-21500000.0,-800000.0,-22300000.0,259200000.0,75200000.0,74700000.0,74700000.0
DexCom Inc,DXCM,,1093557,2014.0,Q4,2014-10-01,2014-12-31,,0.02,0.02,0.02,100000.0,1300000.0,1300000.0,1300000.0,24900000.0,84300000.0,,,21600000.0,36200000.0,24900000.0,59400000.0,200000.0,,57800000.0,1600000.0,-200000.0,1400000.0,84300000.0,75200000.0,74700000.0,74700000.0
DexCom Inc,DXCM,,1093557,2014.0,Q3,2014-07-01,2014-09-30,2015-11-04 17:20:42+00:00,-0.07,-0.07,-0.07,,-5200000.0,-5200000.0,-5200000.0,21800000.0,69000000.0,,,18500000.0,33700000.0,21800000.0,47200000.0,200000.0,,52200000.0,-5000000.0,-200000.0,-5200000.0,69000000.0,74300000.0,75800000.0,76100000.0
DexCom Inc,DXCM,,1093557,2014.0,Q3YTD,2014-01-01,2014-09-30,,-0.32,-0.32,-0.32,,-23700000.0,-23700000.0,-23700000.0,58000000.0,174900000.0,,,47800000.0,92200000.0,58000000.0,116900000.0,600000.0,,140000000.0,-23100000.0,-600000.0,-23700000.0,174900000.0,74300000.0,75800000.0,76100000.0
DexCom Inc,DXCM,,1093557,2014.0,Q3TTM,2013-10-01,2014-09-30,,-0.36,-0.36,-0.36,,-26300000.0,-26300000.0,-26300000.0,75600000.0,226600000.0,,,60400000.0,116000000.0,75600000.0,151000000.0,900000.0,,176400000.0,-25400000.0,-900000.0,-26300000.0,226600000.0,74300000.0,75800000.0,76100000.0
DexCom Inc,DXCM,,1093557,2014.0,Q2YTD,2014-01-01,2014-06-30,,-0.25,-0.25,-0.25,,-18500000.0,-18500000.0,-18500000.0,36200000.0,105900000.0,,,29300000.0,58500000.0,36200000.0,69700000.0,400000.0,,87800000.0,-18100000.0,-400000.0,-18500000.0,105900000.0,75000000.0,75000000.0,75300000.0
DexCom Inc,DXCM,,1093557,2014.0,Q2TTM,2013-07-01,2014-06-30,,-0.37,-0.37,-0.37,,-27100000.0,-27100000.0,-27100000.0,69100000.0,200500000.0,,,53700000.0,103900000.0,69100000.0,131400000.0,900000.0,,157600000.0,-26200000.0,-900000.0,-27100000.0,200500000.0,75000000.0,75000000.0,75300000.0
DexCom Inc,DXCM,,1093557,2014.0,Q2,2014-04-01,2014-06-30,2015-08-05 17:20:02+00:00,-0.08,-0.08,-0.08,,-6000000.0,-6000000.0,-6000000.0,18900000.0,58800000.0,,,14800000.0,30900000.0,18900000.0,39900000.0,200000.0,,45700000.0,-5800000.0,-200000.0,-6000000.0,58800000.0,75000000.0,75000000.0,75300000.0
DexCom Inc,DXCM,,1093557,2014.0,Q1TTM,2013-04-01,2014-03-31,,-0.43,-0.43,-0.43,,-31200000.0,-31200000.0,-31200000.0,64100000.0,177500000.0,,,50000000.0,93700000.0,64100000.0,113400000.0,900000.0,,143700000.0,-30300000.0,-900000.0,-31200000.0,177500000.0,73500000.0,73300000.0,73500000.0
DexCom Inc,DXCM,,1093557,2014.0,Q1,2014-01-01,2014-03-31,2015-04-29 17:21:30+00:00,-0.17,-0.17,-0.17,,-12500000.0,-12500000.0,-12500000.0,17300000.0,47100000.0,,,14500000.0,27600000.0,17300000.0,29800000.0,200000.0,,42100000.0,-12300000.0,-200000.0,-12500000.0,47100000.0,73500000.0,73300000.0,73500000.0
DexCom Inc,DXCM,,1093557,2015.0,FY,2015-01-01,2015-12-31,2018-02-27 17:22:24+00:00,-0.72,-0.72,-0.72,100000.0,-57600000.0,-57600000.0,-57600000.0,123600000.0,402000000.0,,0.0,137500000.0,198000000.0,123600000.0,278400000.0,400000.0,0.0,335500000.0,-57100000.0,-400000.0,-57500000.0,402000000.0,79800000.0,80000000.0,80000000.0
DexCom Inc,DXCM,,1093557,2015.0,Q4,2015-10-01,2015-12-31,,0.03,0.03,0.03,100000.0,1500000.0,1500000.0,1500000.0,39600000.0,130800000.0,,,28500000.0,61100000.0,39600000.0,91200000.0,,,89600000.0,1600000.0,,1600000.0,130800000.0,79800000.0,80000000.0,80000000.0
DexCom Inc,DXCM,,1093557,2015.0,Q3,2015-07-01,2015-09-30,2016-11-01 17:21:01+00:00,-0.53,-0.53,-0.53,0.0,-42500000.0,-42500000.0,-42500000.0,30500000.0,105200000.0,,,64800000.0,52300000.0,30500000.0,74700000.0,100000.0,0.0,117100000.0,-42400000.0,-100000.0,-42500000.0,105200000.0,80500000.0,80200000.0,80200000.0
DexCom Inc,DXCM,,1093557,2015.0,Q3YTD,2015-01-01,2015-09-30,,-0.75,-0.75,-0.75,,-59100000.0,-59100000.0,-59100000.0,84000000.0,271200000.0,,,109000000.0,136900000.0,84000000.0,187200000.0,400000.0,,245900000.0,-58700000.0,-400000.0,-59100000.0,271200000.0,80500000.0,80200000.0,80200000.0
DexCom Inc,DXCM,,1093557,2015.0,Q3TTM,2014-10-01,2015-09-30,,-0.73,-0.73,-0.73,100000.0,-57800000.0,-57800000.0,-57800000.0,108900000.0,355500000.0,,,130600000.0,173100000.0,108900000.0,246600000.0,600000.0,,303700000.0,-57100000.0,-600000.0,-57700000.0,355500000.0,80500000.0,80200000.0,80200000.0
DexCom Inc,DXCM,,1093557,2015.0,Q2,2015-04-01,2015-06-30,2016-08-02 17:21:34+00:00,-0.05,-0.05,-0.05,0.0,-3700000.0,-3700000.0,-3700000.0,27200000.0,93200000.0,,,24400000.0,45200000.0,27200000.0,66000000.0,100000.0,0.0,69600000.0,-3600000.0,-100000.0,-3700000.0,93200000.0,79600000.0,74000000.0,74000000.0
DexCom Inc,DXCM,,1093557,2015.0,Q2YTD,2015-01-01,2015-06-30,,-0.22,-0.22,-0.22,,-16600000.0,-16600000.0,-16600000.0,53500000.0,166000000.0,,,44200000.0,84600000.0,53500000.0,112500000.0,300000.0,,128800000.0,-16300000.0,-300000.0,-16600000.0,166000000.0,79600000.0,74000000.0,74000000.0
DexCom Inc,DXCM,,1093557,2015.0,Q2TTM,2014-07-01,2015-06-30,,-0.27,-0.27,-0.27,100000.0,-20500000.0,-20500000.0,-20500000.0,100200000.0,319300000.0,,,84300000.0,154500000.0,100200000.0,219100000.0,700000.0,,238800000.0,-19700000.0,-700000.0,-20400000.0,319300000.0,79600000.0,74000000.0,74000000.0
DexCom Inc,DXCM,,1093557,2015.0,Q1,2015-01-01,2015-03-31,2016-04-27 17:21:18+00:00,-0.17,-0.17,-0.17,,-12900000.0,-12900000.0,-12900000.0,26300000.0,72800000.0,,,19800000.0,39400000.0,26300000.0,46500000.0,200000.0,0.0,59200000.0,-12700000.0,-200000.0,-12900000.0,72800000.0,75900000.0,77800000.0,75900000.0
DexCom Inc,DXCM,,1093557,2015.0,Q1TTM,2014-04-01,2015-03-31,,-0.3,-0.3,-0.3,100000.0,-22800000.0,-22800000.0,-22800000.0,91900000.0,284900000.0,,,74700000.0,140200000.0,91900000.0,193000000.0,800000.0,,214900000.0,-21900000.0,-800000.0,-22700000.0,284900000.0,75900000.0,77800000.0,75900000.0
DexCom Inc,DXCM,,1093557,2016.0,FY,2016-01-01,2016-12-31,2019-02-21 17:12:49+00:00,-0.78,-0.78,-0.78,700000.0,-65600000.0,-65600000.0,-65600000.0,194900000.0,573300000.0,,,156100000.0,286200000.0,194900000.0,378400000.0,1000000.0,0.0,442300000.0,-63900000.0,-1000000.0,-64900000.0,573300000.0,83600000.0,84100000.0,84100000.0
DexCom Inc,DXCM,,1093557,2016.0,Q4,2016-10-01,2016-12-31,,-0.09,-0.09,-0.09,400000.0,-7400000.0,-7400000.0,-7400000.0,54500000.0,171200000.0,,,43700000.0,79100000.0,54500000.0,116700000.0,600000.0,-300000.0,122800000.0,-6100000.0,-900000.0,-7000000.0,171200000.0,83600000.0,84100000.0,84100000.0
DexCom Inc,DXCM,,1093557,2016.0,Q3,2016-07-01,2016-09-30,2017-11-01 17:20:15+00:00,-0.22,-0.22,-0.22,200000.0,-18800000.0,-18800000.0,-18800000.0,47500000.0,148600000.0,0.0,,43900000.0,75700000.0,47500000.0,101100000.0,200000.0,100000.0,119600000.0,-18500000.0,-100000.0,-18600000.0,148600000.0,84100000.0,85500000.0,85500000.0
DexCom Inc,DXCM,,1093557,2016.0,Q3YTD,2016-01-01,2016-09-30,,-0.69,-0.69,-0.69,300000.0,-58200000.0,-58200000.0,-58200000.0,140400000.0,402100000.0,,,112400000.0,207100000.0,140400000.0,261700000.0,400000.0,300000.0,319500000.0,-57800000.0,-100000.0,-57900000.0,402100000.0,84100000.0,85500000.0,85500000.0
DexCom Inc,DXCM,,1093557,2016.0,Q3TTM,2015-10-01,2016-09-30,,-0.66,-0.66,-0.66,400000.0,-56700000.0,-56700000.0,-56700000.0,180000000.0,532900000.0,,,140900000.0,268200000.0,180000000.0,352900000.0,400000.0,300000.0,409100000.0,-56200000.0,-100000.0,-56300000.0,532900000.0,84100000.0,85500000.0,85500000.0
DexCom Inc,DXCM,,1093557,2016.0,Q2,2016-04-01,2016-06-30,2017-08-01 17:21:24+00:00,-0.24,-0.24,-0.24,100000.0,-20200000.0,-20200000.0,-20200000.0,51800000.0,137300000.0,0.0,,36300000.0,69300000.0,51800000.0,85500000.0,100000.0,100000.0,105600000.0,-20100000.0,,-20100000.0,137300000.0,84200000.0,83600000.0,83600000.0
DexCom Inc,DXCM,,1093557,2016.0,Q2YTD,2016-01-01,2016-06-30,,-0.47,-0.47,-0.47,100000.0,-39400000.0,-39400000.0,-39400000.0,92900000.0,253500000.0,,,68500000.0,131400000.0,92900000.0,160600000.0,200000.0,200000.0,199900000.0,-39300000.0,,-39300000.0,253500000.0,84200000.0,83600000.0,83600000.0
DexCom Inc,DXCM,,1093557,2016.0,Q2TTM,2015-07-01,2016-06-30,,-0.97,-0.97,-0.97,200000.0,-80400000.0,-80400000.0,-80400000.0,163000000.0,489500000.0,,,161800000.0,244800000.0,163000000.0,326500000.0,300000.0,200000.0,406600000.0,-80100000.0,-100000.0,-80200000.0,489500000.0,84200000.0,83600000.0,83600000.0
DexCom Inc,DXCM,,1093557,2016.0,Q1,2016-01-01,2016-03-31,2017-05-02 17:20:31+00:00,-0.23,-0.23,-0.23,0.0,-19200000.0,-19200000.0,-19200000.0,41100000.0,116200000.0,0.0,,32200000.0,62100000.0,41100000.0,75100000.0,100000.0,100000.0,94300000.0,-19200000.0,,-19200000.0,116200000.0,82100000.0,83500000.0,83500000.0
DexCom Inc,DXCM,,1093557,2016.0,Q1TTM,2015-04-01,2016-03-31,,-0.78,-0.78,-0.78,100000.0,-63900000.0,-63900000.0,-63900000.0,138400000.0,445400000.0,,,149900000.0,220700000.0,138400000.0,307000000.0,300000.0,100000.0,370600000.0,-63600000.0,-200000.0,-63800000.0,445400000.0,82100000.0,83500000.0,83500000.0
DexCom Inc,DXCM,,1093557,2017.0,FY,2017-01-01,2017-12-31,2020-02-13 17:17:25+00:00,-0.58,-0.58,-0.58,1600000.0,-50200000.0,-50200000.0,-50200000.0,226400000.0,718500000.0,,6700000.0,185400000.0,349200000.0,226400000.0,492100000.0,12800000.0,0.0,534600000.0,-42500000.0,-6100000.0,-48600000.0,718500000.0,86600000.0,86300000.0,86300000.0
DexCom Inc,DXCM,,1093557,2017.0,Q4,2017-10-01,2017-12-31,,-0.1,-0.1,-0.1,18000000.0,-9400000.0,-9400000.0,-9400000.0,67500000.0,221000000.0,,3200000.0,48700000.0,92800000.0,67500000.0,153500000.0,4700000.0,-1900000.0,141500000.0,12000000.0,-3400000.0,8600000.0,221000000.0,86600000.0,86300000.0,86300000.0
DexCom Inc,DXCM,,1093557,2017.0,Q3,2017-07-01,2017-09-30,2018-11-06 17:18:13+00:00,-0.02,-0.02,-0.02,-500000.0,-2000000.0,-2000000.0,-2000000.0,57600000.0,184600000.0,,1300000.0,43300000.0,84200000.0,57600000.0,127000000.0,4500000.0,1200000.0,127500000.0,-500000.0,-2000000.0,-2500000.0,184600000.0,100000000.0,86700000.0,86700000.0
DexCom Inc,DXCM,,1093557,2017.0,Q3YTD,2017-01-01,2017-09-30,,-0.48,-0.48,-0.48,-16400000.0,-40800000.0,-40800000.0,-40800000.0,158900000.0,497500000.0,,3500000.0,136700000.0,256400000.0,158900000.0,338600000.0,8100000.0,1900000.0,393100000.0,-54500000.0,-2700000.0,-57200000.0,497500000.0,100000000.0,86700000.0,86700000.0
DexCom Inc,DXCM,,1093557,2017.0,Q3TTM,2016-10-01,2017-09-30,,-0.57,-0.57,-0.57,-16000000.0,-48200000.0,-48200000.0,-48200000.0,213400000.0,668700000.0,,3500000.0,180400000.0,335500000.0,213400000.0,455300000.0,8700000.0,1600000.0,515900000.0,-60600000.0,-3600000.0,-64200000.0,668700000.0,100000000.0,86700000.0,86700000.0
DexCom Inc,DXCM,,1093557,2017.0,Q2,2017-04-01,2017-06-30,2018-08-01 17:22:06+00:00,0.03,0.03,0.03,-17300000.0,2900000.0,2900000.0,2900000.0,53100000.0,170600000.0,,1800000.0,45300000.0,85800000.0,53100000.0,117500000.0,3100000.0,500000.0,131100000.0,-13600000.0,-800000.0,-14400000.0,170600000.0,96700000.0,86400000.0,87400000.0
DexCom Inc,DXCM,,1093557,2017.0,Q2YTD,2017-01-01,2017-06-30,,-0.46,-0.46,-0.46,-15900000.0,-38800000.0,-38800000.0,-38800000.0,101300000.0,312900000.0,,2200000.0,93400000.0,172200000.0,101300000.0,211600000.0,3600000.0,700000.0,265600000.0,-54000000.0,-700000.0,-54700000.0,312900000.0,96700000.0,86400000.0,87400000.0
DexCom Inc,DXCM,,1093557,2017.0,Q2TTM,2016-07-01,2017-06-30,,-0.77,-0.77,-0.77,-15300000.0,-65000000.0,-65000000.0,-65000000.0,203300000.0,632700000.0,,2200000.0,181000000.0,327000000.0,203300000.0,429400000.0,4400000.0,500000.0,508000000.0,-78600000.0,-1700000.0,-80300000.0,632700000.0,96700000.0,86400000.0,87400000.0
DexCom Inc,DXCM,,1093557,2017.0,Q1,2017-01-01,2017-03-31,2018-05-02 17:21:15+00:00,-0.49,-0.49,-0.49,1400000.0,-41700000.0,-41700000.0,-41700000.0,48200000.0,142300000.0,,400000.0,48100000.0,86400000.0,48200000.0,94100000.0,500000.0,200000.0,134500000.0,-40400000.0,100000.0,-40300000.0,142300000.0,85200000.0,85100000.0,85100000.0
DexCom Inc,DXCM,,1093557,2017.0,Q1TTM,2016-04-01,2017-03-31,,-1.04,-1.04,-1.04,2100000.0,-88100000.0,-88100000.0,-88100000.0,202000000.0,599400000.0,,400000.0,172000000.0,310500000.0,202000000.0,397400000.0,1400000.0,100000.0,482500000.0,-85100000.0,-900000.0,-86000000.0,599400000.0,85200000.0,85100000.0,85100000.0
DexCom Inc,DXCM,,1093557,2018.0,FY,2018-01-01,2018-12-31,2020-02-13 17:17:25+00:00,-1.44,-1.44,-1.44,600000.0,-127100000.0,-127100000.0,-127100000.0,367700000.0,1031600000.0,,2400000.0,417400000.0,432800000.0,367700000.0,663900000.0,22700000.0,80100000.0,850200000.0,-186300000.0,59800000.0,-126500000.0,1031600000.0,88300000.0,88200000.0,88200000.0
