company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,accountspayable,accountsreceivable,aoci,cashandequivalents,commitmentsandcontingencies,commonequity,currentdeferredrevenue,currentemployeebenefitliabilities,goodwill,intangibleassets,longtermdebt,netinventory,netppe,noncurrentdeferredrevenue,othercurrentliabilities,othernoncurrentassets,othernoncurrentliabilities,othernoncurrentnonoperatingassets,prepaidexpenses,redeemablenoncontrollinginterest,restrictedcash,retainedearnings,shorttermdebt,shortterminvestments,totalassets,totalcommonequity,totalcurrentassets,totalcurrentliabilities,totalequity,totalequityandnoncontrollinginterests,totalliabilities,totalliabilitiesandequity,totalnoncurrentassets,totalnoncurrentliabilities,totalpreferredequity,treasurystock
DexCom Inc,DXCM,,1093557,2013.0,Q2,,2013-06-30,2013-08-07 17:21:20+00:00,9100000.0,17700000.0,-100000.0,28200000.0,0.0,539200000.0,700000.0,10100000.0,3200000.0,3900000.0,5800000.0,7300000.0,19100000.0,0.0,,900000.0,3100000.0,1000000.0,2800000.0,,,-466800000.0,1200000.0,18200000.0,102300000.0,72300000.0,74200000.0,21100000.0,72300000.0,72300000.0,30000000.0,102300000.0,9000000.0,8900000.0,0.0,
DexCom Inc,DXCM,,1093557,2013.0,Q1,,2013-03-31,2013-05-01 17:21:09+00:00,7500000.0,16300000.0,-100000.0,18900000.0,0.0,530400000.0,800000.0,7200000.0,3200000.0,4000000.0,6300000.0,7500000.0,18300000.0,0.0,,1000000.0,2700000.0,1000000.0,2200000.0,,,-456700000.0,700000.0,26400000.0,98800000.0,73600000.0,71300000.0,16200000.0,73600000.0,73600000.0,25200000.0,98800000.0,9200000.0,9000000.0,0.0,
DexCom Inc,DXCM,,1093557,2014.0,FY,,2014-12-31,2016-02-23 17:21:02+00:00,20400000.0,42400000.0,-100000.0,71800000.0,0.0,638100000.0,700000.0,17200000.0,3200000.0,2700000.0,2300000.0,16000000.0,31200000.0,,,600000.0,1500000.0,1000000.0,3900000.0,,,-497800000.0,2300000.0,11800000.0,184600000.0,140200000.0,145900000.0,40600000.0,140200000.0,140200000.0,44400000.0,184600000.0,7500000.0,3800000.0,0.0,
DexCom Inc,DXCM,,1093557,2014.0,Q3,,2014-09-30,2014-11-06 17:20:01+00:00,20900000.0,31400000.0,-100000.0,63200000.0,0.0,614200000.0,600000.0,16800000.0,3200000.0,3100000.0,2900000.0,14300000.0,28000000.0,,,700000.0,900000.0,1000000.0,2800000.0,,,-499100000.0,2300000.0,11700000.0,159400000.0,115000000.0,123400000.0,40600000.0,115000000.0,115000000.0,44400000.0,159400000.0,8000000.0,3800000.0,0.0,
DexCom Inc,DXCM,,1093557,2014.0,Q2,,2014-06-30,2014-08-06 17:20:40+00:00,20000000.0,28600000.0,-200000.0,49500000.0,0.0,593700000.0,300000.0,13000000.0,3200000.0,3300000.0,3500000.0,11600000.0,26000000.0,,,700000.0,1000000.0,1000000.0,4000000.0,,,-493900000.0,2300000.0,11800000.0,139700000.0,99600000.0,105500000.0,35600000.0,99600000.0,99600000.0,40100000.0,139700000.0,8200000.0,4500000.0,0.0,
DexCom Inc,DXCM,,1093557,2014.0,Q1,,2014-03-31,2014-05-01 17:21:11+00:00,15900000.0,23800000.0,-100000.0,45700000.0,0.0,578000000.0,600000.0,11000000.0,3200000.0,3400000.0,4100000.0,8900000.0,22900000.0,,,800000.0,1100000.0,1000000.0,3500000.0,,,-487900000.0,2200000.0,11700000.0,124900000.0,90000000.0,93600000.0,29700000.0,90000000.0,90000000.0,34900000.0,124900000.0,8400000.0,5200000.0,0.0,
DexCom Inc,DXCM,,1093557,2015.0,FY,,2015-12-31,2017-02-28 17:18:02+00:00,38900000.0,74100000.0,-300000.0,86100000.0,0.0,776900000.0,800000.0,24900000.0,3700000.0,2200000.0,,35200000.0,54700000.0,,,100000.0,3900000.0,,6800000.0,,,-555400000.0,2300000.0,29100000.0,292000000.0,221200000.0,231300000.0,66900000.0,221200000.0,221200000.0,70800000.0,292000000.0,6000000.0,3900000.0,0.0,
DexCom Inc,DXCM,,1093557,2015.0,Q3,,2015-09-30,2015-11-04 17:20:42+00:00,34300000.0,55800000.0,-300000.0,85300000.0,0.0,750500000.0,1600000.0,20400000.0,3700000.0,2400000.0,400000.0,30600000.0,46600000.0,,,300000.0,4200000.0,0.0,4000000.0,,,-556900000.0,2500000.0,28000000.0,256700000.0,193300000.0,203700000.0,58800000.0,193300000.0,193300000.0,63400000.0,256700000.0,6400000.0,4600000.0,0.0,
DexCom Inc,DXCM,,1093557,2015.0,Q2,,2015-06-30,2015-08-05 17:20:02+00:00,24000000.0,45500000.0,-300000.0,67700000.0,0.0,685400000.0,800000.0,17000000.0,3700000.0,2500000.0,1100000.0,22400000.0,40600000.0,,,500000.0,2400000.0,700000.0,5000000.0,,,-514400000.0,2400000.0,29800000.0,218400000.0,170700000.0,170400000.0,44200000.0,170700000.0,170700000.0,47700000.0,218400000.0,7400000.0,3500000.0,0.0,
DexCom Inc,DXCM,,1093557,2015.0,Q1,,2015-03-31,2015-04-29 17:21:30+00:00,21200000.0,40200000.0,-300000.0,54200000.0,0.0,659600000.0,1300000.0,12100000.0,3200000.0,2600000.0,1700000.0,18400000.0,35700000.0,,,600000.0,2000000.0,1000000.0,3800000.0,,,-510700000.0,2400000.0,29600000.0,189300000.0,148600000.0,146200000.0,37000000.0,148600000.0,148600000.0,40700000.0,189300000.0,7400000.0,3700000.0,0.0,
DexCom Inc,DXCM,,1093557,2016.0,FY,,2016-12-31,2018-02-27 17:22:24+00:00,68100000.0,101700000.0,-1000000.0,94500000.0,0.0,905800000.0,900000.0,33400000.0,11300000.0,,0.0,45400000.0,109400000.0,,,2100000.0,16600000.0,,9200000.0,,,-621000000.0,,29200000.0,402800000.0,283800000.0,280000000.0,102400000.0,283800000.0,283800000.0,119000000.0,402800000.0,13400000.0,16600000.0,0.0,
DexCom Inc,DXCM,,1093557,2016.0,Q3,,2016-09-30,2016-11-01 17:21:01+00:00,58600000.0,76800000.0,-700000.0,97700000.0,0.0,876100000.0,500000.0,27000000.0,11800000.0,1600000.0,,44700000.0,88400000.0,,,1500000.0,14000000.0,,9800000.0,,,-613600000.0,0.0,29600000.0,361900000.0,261800000.0,258600000.0,86100000.0,261800000.0,261800000.0,100100000.0,361900000.0,14900000.0,14000000.0,0.0,
DexCom Inc,DXCM,,1093557,2016.0,Q2,,2016-06-30,2016-08-02 17:21:34+00:00,49900000.0,73800000.0,-700000.0,87500000.0,0.0,841900000.0,700000.0,23300000.0,11800000.0,1800000.0,,42900000.0,77000000.0,,,1200000.0,12500000.0,,8700000.0,,,-594800000.0,0.0,28100000.0,332800000.0,246400000.0,241000000.0,73900000.0,246400000.0,246400000.0,86400000.0,332800000.0,14800000.0,12500000.0,0.0,
DexCom Inc,DXCM,,1093557,2016.0,Q1,,2016-03-31,2016-04-27 17:21:18+00:00,45100000.0,67300000.0,-300000.0,77900000.0,0.0,806100000.0,600000.0,16700000.0,3700000.0,2000000.0,,46100000.0,65900000.0,,,400000.0,4100000.0,,7500000.0,,,-574600000.0,1700000.0,28600000.0,299400000.0,231200000.0,227400000.0,64100000.0,231200000.0,231200000.0,68200000.0,299400000.0,6100000.0,4100000.0,0.0,
DexCom Inc,DXCM,,1093557,2017.0,FY,,2017-12-31,2019-02-21 17:12:49+00:00,87200000.0,134300000.0,-2600000.0,441500000.0,0.0,1093800000.0,3200000.0,48500000.0,12100000.0,,327600000.0,45200000.0,145600000.0,,,1700000.0,18200000.0,,16600000.0,,,-671800000.0,,107100000.0,904100000.0,419400000.0,744700000.0,138900000.0,419400000.0,419400000.0,484700000.0,904100000.0,13800000.0,345800000.0,0.0,0.0
DexCom Inc,DXCM,,1093557,2017.0,Q3,,2017-09-30,2017-11-01 17:20:15+00:00,80600000.0,110500000.0,-2200000.0,402100000.0,0.0,1048600000.0,2300000.0,35300000.0,12000000.0,,324000000.0,43300000.0,136100000.0,,,1900000.0,16700000.0,,13300000.0,,,-662400000.0,0.0,123700000.0,842900000.0,384000000.0,692900000.0,118200000.0,384000000.0,384000000.0,458900000.0,842900000.0,13900000.0,340700000.0,0.0,
DexCom Inc,DXCM,,1093557,2017.0,Q2,,2017-06-30,2017-08-01 17:21:24+00:00,72200000.0,101700000.0,-1600000.0,395900000.0,0.0,1015700000.0,1500000.0,31400000.0,11900000.0,,320500000.0,42800000.0,125000000.0,,,1900000.0,16300000.0,,15700000.0,,,-660400000.0,0.0,100700000.0,795600000.0,353700000.0,656800000.0,105100000.0,353700000.0,353700000.0,441900000.0,795600000.0,13800000.0,336800000.0,0.0,
DexCom Inc,DXCM,,1093557,2017.0,Q1,,2017-03-31,2017-05-02 17:20:31+00:00,65400000.0,85900000.0,-1300000.0,153500000.0,0.0,942400000.0,1200000.0,30100000.0,11400000.0,,,46500000.0,123400000.0,,,1900000.0,17700000.0,,17000000.0,,,-663300000.0,75000000.0,27600000.0,467200000.0,277800000.0,330500000.0,171700000.0,277800000.0,277800000.0,189400000.0,467200000.0,13300000.0,17700000.0,0.0,
DexCom Inc,DXCM,,1093557,2018.0,FY,,2018-12-31,2020-02-13 17:17:25+00:00,147100000.0,226700000.0,1500000.0,1137000000.0,0.0,1560700000.0,2900000.0,72400000.0,18700000.0,,1010300000.0,70700000.0,183100000.0,,0.0,14700000.0,20000000.0,,16500000.0,,,-798900000.0,,248600000.0,1916000000.0,663300000.0,1699500000.0,222400000.0,663300000.0,663300000.0,1252700000.0,1916000000.0,33400000.0,1030300000.0,0.0,-100000000.0
DexCom Inc,DXCM,,1093557,2018.0,Q3,,2018-09-30,2018-11-06 17:18:13+00:00,135400000.0,169800000.0,-300000.0,367400000.0,0.0,1181700000.0,3500000.0,55000000.0,18400000.0,,338800000.0,55200000.0,169600000.0,,,12200000.0,19400000.0,,20400000.0,,,-619200000.0,,301300000.0,1114300000.0,562200000.0,914100000.0,193900000.0,562200000.0,562200000.0,552100000.0,1114300000.0,30600000.0,358200000.0,0.0,
DexCom Inc,DXCM,,1093557,2018.0,Q2,,2018-06-30,2018-08-01 17:22:06+00:00,117900000.0,162000000.0,-1300000.0,300200000.0,0.0,1149200000.0,6800000.0,46100000.0,11900000.0,,335000000.0,46200000.0,156800000.0,,,2800000.0,19600000.0,,21700000.0,,,-665800000.0,,305900000.0,1007500000.0,482100000.0,836000000.0,170800000.0,482100000.0,482100000.0,525400000.0,1007500000.0,14700000.0,354600000.0,0.0,
DexCom Inc,DXCM,,1093557,2018.0,Q1,,2018-03-31,2018-05-02 17:21:15+00:00,88000000.0,123900000.0,-4900000.0,420400000.0,0.0,1122600000.0,2900000.0,34200000.0,12300000.0,,331300000.0,51600000.0,152400000.0,,,2800000.0,18700000.0,,19900000.0,,,-696000000.0,,113500000.0,896800000.0,421700000.0,729300000.0,125100000.0,421700000.0,421700000.0,475100000.0,896800000.0,15100000.0,350000000.0,0.0,
DexCom Inc,DXCM,,1093557,2019.0,FY,,2019-12-31,2020-04-28 17:16:42+00:00,256400000.0,286300000.0,2300000.0,446200000.0,0.0,1676000000.0,1700000.0,88500000.0,18600000.0,,1059700000.0,119800000.0,321300000.0,,13600000.0,85700000.0,92500000.0,,30000000.0,,,-695700000.0,,1087100000.0,2395000000.0,882600000.0,1969400000.0,360200000.0,882600000.0,882600000.0,1512400000.0,2395000000.0,104300000.0,1152200000.0,0.0,-100000000.0
DexCom Inc,DXCM,,1093557,2019.0,Q3,,2019-09-30,2019-11-06 17:12:22+00:00,232400000.0,234900000.0,1000000.0,395600000.0,0.0,1651700000.0,4300000.0,70900000.0,18400000.0,,1047100000.0,120400000.0,301000000.0,,14800000.0,50600000.0,51900000.0,,30500000.0,,,-788400000.0,,1034300000.0,2185700000.0,764300000.0,1815700000.0,322400000.0,764300000.0,764300000.0,1421400000.0,2185700000.0,69000000.0,1099000000.0,0.0,-100000000.0
DexCom Inc,DXCM,,1093557,2019.0,Q2,,2019-06-30,2019-07-31 17:13:13+00:00,196700000.0,217300000.0,2000000.0,709200000.0,0.0,1620500000.0,3500000.0,73900000.0,18700000.0,,1034700000.0,117900000.0,253200000.0,,14100000.0,49800000.0,54700000.0,,31500000.0,,,-834200000.0,,668300000.0,2065900000.0,688300000.0,1744200000.0,288200000.0,688300000.0,688300000.0,1377600000.0,2065900000.0,68500000.0,1089400000.0,0.0,-100000000.0
DexCom Inc,DXCM,,1093557,2019.0,Q1,,2019-03-31,2019-05-01 17:13:15+00:00,169100000.0,204700000.0,1600000.0,1285100000.0,0.0,1590700000.0,2700000.0,51300000.0,18600000.0,,1022400000.0,101100000.0,221400000.0,,12300000.0,43200000.0,47600000.0,,27000000.0,,,-823700000.0,,72900000.0,1974000000.0,668600000.0,1690800000.0,235400000.0,668600000.0,668600000.0,1305400000.0,1974000000.0,61800000.0,1070000000.0,0.0,-100000000.0
DexCom Inc,DXCM,,1093557,2020.0,Q1,,2020-03-31,2020-04-28 17:16:42+00:00,267500000.0,300700000.0,3700000.0,584600000.0,0.0,1706600000.0,1800000.0,59000000.0,18600000.0,,1072400000.0,141900000.0,346100000.0,,14500000.0,87500000.0,98200000.0,,42600000.0,,,-675800000.0,,925900000.0,2447900000.0,934500000.0,1995700000.0,342800000.0,934500000.0,934500000.0,1513400000.0,2447900000.0,106100000.0,1170600000.0,0.0,-100000000.0
