company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,accruedinterestpayable,aoci,cashandequivalents,commitmentsandcontingencies,commonequity,deferredacquisitioncost,longtermdebt,netpremisesandequipment,noncontrollinginterests,noninterestbearingdeposits,otherassets,otherequity,otherlongtermliabilities,othershorttermpayables,redeemablenoncontrollinginterest,restrictedcash,totalassets,totalcommonequity,totalequity,totalequityandnoncontrollinginterests,totalliabilities,totalliabilitiesandequity,totalpreferredequity,tradingaccountsecurities
UDR Inc,UDR,P3CH2EG5X6Z1XWU1OO74,74208,2013.0,Q3,,2013-09-30,2013-10-29 14:09:13+00:00,26702000.0,-6608000.0,11149000.0,0.0,4109258000.0,27269000.0,3463172000.0,5960393000.0,886000.0,26757000.0,225543000.0,-1321202000.0,127659000.0,61907000.0,220964000.0,,6756066000.0,2781448000.0,2828019000.0,2828905000.0,3706197000.0,6756066000.0,46571000.0,531712000.0
UDR Inc,UDR,P3CH2EG5X6Z1XWU1OO74,74208,2013.0,Q2,,2013-06-30,2013-07-30 14:18:02+00:00,29598000.0,-7811000.0,9035000.0,0.0,4106707000.0,27043000.0,3394723000.0,5945039000.0,923000.0,26726000.0,762426000.0,-1232524000.0,125642000.0,61906000.0,237653000.0,,6743543000.0,2866372000.0,2866372000.0,2867295000.0,3638595000.0,6743543000.0,,
UDR Inc,UDR,P3CH2EG5X6Z1XWU1OO74,74208,2013.0,Q1,,2013-03-31,2013-05-02 14:59:11+00:00,29404000.0,-9499000.0,7121000.0,0.0,4104190000.0,23654000.0,3499107000.0,6174634000.0,920000.0,48448000.0,685372000.0,-1163483000.0,94192000.0,61907000.0,225595000.0,,6890781000.0,2931208000.0,2931208000.0,2932128000.0,3733058000.0,6890781000.0,,
UDR Inc,UDR,P3CH2EG5X6Z1XWU1OO74,74208,2014.0,FY,,2014-12-31,2016-02-23 16:32:09+00:00,34215000.0,-8855000.0,15224000.0,,4226298000.0,,3565299000.0,5948487000.0,853000.0,,124451000.0,-1482346000.0,50042000.0,160742000.0,282480000.0,22340000.0,6828728000.0,2735097000.0,2735097000.0,2735950000.0,3810298000.0,6828728000.0,,718226000.0
UDR Inc,UDR,P3CH2EG5X6Z1XWU1OO74,74208,2014.0,Q3,,2014-09-30,2014-10-29 14:35:53+00:00,27131000.0,-866000.0,14605000.0,0.0,4226445000.0,24344000.0,3628192000.0,6049258000.0,858000.0,32710000.0,159440000.0,-1447319000.0,29403000.0,151720000.0,249814000.0,,6898088000.0,2778260000.0,2778260000.0,2779118000.0,3869156000.0,6898088000.0,,650441000.0
UDR Inc,UDR,P3CH2EG5X6Z1XWU1OO74,74208,2014.0,Q2,,2014-06-30,2014-07-29 14:34:42+00:00,29160000.0,-2305000.0,26816000.0,0.0,4117081000.0,25545000.0,3747794000.0,5942996000.0,862000.0,30802000.0,324360000.0,-1432243000.0,16543000.0,158122000.0,266589000.0,,6932405000.0,2682533000.0,2682533000.0,2683395000.0,3982421000.0,6932405000.0,,612688000.0
UDR Inc,UDR,P3CH2EG5X6Z1XWU1OO74,74208,2014.0,Q1,,2014-03-31,2014-04-29 14:22:32+00:00,27747000.0,-3704000.0,15891000.0,0.0,4113139000.0,25516000.0,3628246000.0,6025040000.0,860000.0,30731000.0,249649000.0,-1368426000.0,20173000.0,144549000.0,240708000.0,,6834023000.0,2741009000.0,2741009000.0,2741869000.0,3851446000.0,6834023000.0,,517927000.0
UDR Inc,UDR,P3CH2EG5X6Z1XWU1OO74,74208,2015.0,FY,,2015-12-31,2017-02-21 16:27:52+00:00,29162000.0,-12678000.0,6742000.0,,4450434000.0,,3570795000.0,6531627000.0,856000.0,,1104677000.0,-1584459000.0,55116000.0,161724000.0,946436000.0,20798000.0,7663844000.0,2853297000.0,2899755000.0,2900611000.0,3816797000.0,7663844000.0,46458000.0,
UDR Inc,UDR,P3CH2EG5X6Z1XWU1OO74,74208,2015.0,Q3,,2015-09-30,2015-10-27 14:11:37+00:00,23577000.0,-14187000.0,1321000.0,,4452175000.0,20206000.0,3513234000.0,5709053000.0,859000.0,,246503000.0,-1610086000.0,66205000.0,132338000.0,312158000.0,23722000.0,6922730000.0,2827902000.0,2874359000.0,2875218000.0,3735354000.0,6922730000.0,46457000.0,921925000.0
UDR Inc,UDR,P3CH2EG5X6Z1XWU1OO74,74208,2015.0,Q2,,2015-06-30,2015-07-28 14:16:37+00:00,27735000.0,-9190000.0,2990000.0,,4345420000.0,19930000.0,3564403000.0,5867330000.0,860000.0,,111753000.0,-1525159000.0,51629000.0,147183000.0,290278000.0,22912000.0,6939730000.0,2811071000.0,2857642000.0,2858502000.0,3790950000.0,6939730000.0,46571000.0,914815000.0
UDR Inc,UDR,P3CH2EG5X6Z1XWU1OO74,74208,2015.0,Q1,,2015-03-31,2015-04-28 14:34:21+00:00,23460000.0,-15445000.0,6274000.0,,4337008000.0,21676000.0,3516669000.0,5931548000.0,860000.0,34624000.0,135473000.0,-1557953000.0,21848000.0,138986000.0,311883000.0,,6858511000.0,2763610000.0,2810181000.0,2811041000.0,3735587000.0,6858511000.0,46571000.0,763540000.0
UDR Inc,UDR,P3CH2EG5X6Z1XWU1OO74,74208,2016.0,FY,,2016-12-31,2018-02-20 15:11:54+00:00,29257000.0,-5609000.0,2112000.0,0.0,4638086000.0,,3401478000.0,6691057000.0,3860000.0,,966421000.0,-1585825000.0,51626000.0,190771000.0,909482000.0,19994000.0,7679584000.0,3046652000.0,3093110000.0,3096970000.0,3673132000.0,7679584000.0,46458000.0,
UDR Inc,UDR,P3CH2EG5X6Z1XWU1OO74,74208,2016.0,Q3,,2016-09-30,2016-10-26 14:49:28+00:00,28135000.0,-11146000.0,3301000.0,,4634211000.0,,3544390000.0,6429311000.0,3092000.0,,1197324000.0,-1746617000.0,73330000.0,178560000.0,900756000.0,21233000.0,7651169000.0,2876448000.0,2922906000.0,2925998000.0,3824415000.0,7651169000.0,46458000.0,
UDR Inc,UDR,P3CH2EG5X6Z1XWU1OO74,74208,2016.0,Q2,,2016-06-30,2016-07-27 15:19:32+00:00,26735000.0,-12974000.0,5167000.0,,4625610000.0,,3465177000.0,6470139000.0,2193000.0,,1114252000.0,-1712418000.0,61084000.0,178232000.0,929985000.0,20524000.0,7610082000.0,2900218000.0,2946676000.0,2948869000.0,3731228000.0,7610082000.0,46458000.0,
UDR Inc,UDR,P3CH2EG5X6Z1XWU1OO74,74208,2016.0,Q1,,2016-03-31,2016-04-26 14:33:41+00:00,28589000.0,-12035000.0,3668000.0,,4623617000.0,,3411825000.0,6453593000.0,886000.0,,1123277000.0,-1685173000.0,52142000.0,164639000.0,970620000.0,21030000.0,7601568000.0,2926409000.0,2972867000.0,2973753000.0,3657195000.0,7601568000.0,46458000.0,
UDR Inc,UDR,P3CH2EG5X6Z1XWU1OO74,74208,2017.0,FY,,2017-12-31,2019-02-19 15:01:03+00:00,33432000.0,-2681000.0,2038000.0,0.0,4653883000.0,,3671663000.0,6847040000.0,9564000.0,,864403000.0,-1871603000.0,50265000.0,194411000.0,948138000.0,19792000.0,7733273000.0,2779599000.0,2825800000.0,2835364000.0,3949771000.0,7733273000.0,46201000.0,
UDR Inc,UDR,P3CH2EG5X6Z1XWU1OO74,74208,2017.0,Q3,,2017-09-30,2017-10-31 14:34:37+00:00,30192000.0,-4167000.0,1788000.0,0.0,4646479000.0,,3679011000.0,6753022000.0,7878000.0,,985482000.0,-1843490000.0,67956000.0,187463000.0,943182000.0,20413000.0,7760705000.0,2798822000.0,2845023000.0,2852901000.0,3964622000.0,7760705000.0,46201000.0,
UDR Inc,UDR,P3CH2EG5X6Z1XWU1OO74,74208,2017.0,Q2,,2017-06-30,2017-07-27 14:31:01+00:00,28482000.0,-4395000.0,1411000.0,0.0,4643226000.0,,3634648000.0,6756889000.0,5853000.0,,990032000.0,-1792674000.0,54931000.0,183608000.0,967797000.0,19602000.0,7767934000.0,2846157000.0,2892615000.0,2898468000.0,3901669000.0,7767934000.0,46458000.0,
UDR Inc,UDR,P3CH2EG5X6Z1XWU1OO74,74208,2017.0,Q1,,2017-03-31,2017-04-25 14:51:34+00:00,27887000.0,-4288000.0,2460000.0,,4638616000.0,,3537292000.0,6760909000.0,3746000.0,,952785000.0,-1644621000.0,59999000.0,166044000.0,904778000.0,19757000.0,7735911000.0,2989707000.0,3036165000.0,3039911000.0,3791222000.0,7735911000.0,46458000.0,
UDR Inc,UDR,P3CH2EG5X6Z1XWU1OO74,74208,2018.0,FY,,2018-12-31,2020-02-18 16:58:55+00:00,38747000.0,-67000.0,185216000.0,0.0,4923487000.0,,3547787000.0,6541999000.0,17152000.0,,960838000.0,-2063996000.0,55668000.0,174009000.0,972740000.0,23675000.0,7711728000.0,2859424000.0,2905625000.0,2922777000.0,3816211000.0,7711728000.0,46201000.0,
UDR Inc,UDR,P3CH2EG5X6Z1XWU1OO74,74208,2018.0,Q3,,2018-09-30,2018-10-30 14:29:25+00:00,27750000.0,202000.0,1084000.0,0.0,4622254000.0,,3811180000.0,6611373000.0,14208000.0,,1039331000.0,-2075402000.0,70402000.0,169184000.0,992805000.0,26996000.0,7678784000.0,2547054000.0,2593255000.0,2607463000.0,4078516000.0,7678784000.0,46201000.0,
UDR Inc,UDR,P3CH2EG5X6Z1XWU1OO74,74208,2018.0,Q2,,2018-06-30,2018-07-31 14:34:33+00:00,38201000.0,-1407000.0,1055000.0,0.0,4641824000.0,,3752112000.0,6757548000.0,11256000.0,,918898000.0,-1929124000.0,56491000.0,169475000.0,922329000.0,29857000.0,7707358000.0,2711293000.0,2757494000.0,2768750000.0,4016279000.0,7707358000.0,46201000.0,
UDR Inc,UDR,P3CH2EG5X6Z1XWU1OO74,74208,2018.0,Q1,,2018-03-31,2018-04-26 14:53:01+00:00,28850000.0,-1276000.0,1083000.0,0.0,4641442000.0,,3680673000.0,6795926000.0,8318000.0,,892269000.0,-1808907000.0,59451000.0,178176000.0,876120000.0,19770000.0,7709048000.0,2831259000.0,2877460000.0,2885778000.0,3947150000.0,7709048000.0,46201000.0,
UDR Inc,UDR,P3CH2EG5X6Z1XWU1OO74,74208,2019.0,FY,,2019-12-31,2020-02-18 16:58:55+00:00,45199000.0,-10448000.0,8106000.0,0.0,5784921000.0,,4707524000.0,8470748000.0,30772000.0,,1132433000.0,-2462132000.0,276356000.0,199414000.0,1018665000.0,25185000.0,9636472000.0,3312341000.0,3358542000.0,3389314000.0,5228493000.0,9636472000.0,46201000.0,
UDR Inc,UDR,P3CH2EG5X6Z1XWU1OO74,74208,2019.0,Q3,,2019-09-30,2019-10-30 14:42:32+00:00,27577000.0,-9022000.0,1895000.0,0.0,5705711000.0,,3935897000.0,7563787000.0,25213000.0,,1110269000.0,-2496328000.0,208548000.0,181619000.0,1072181000.0,21646000.0,8697597000.0,3200361000.0,3246562000.0,3271775000.0,4353641000.0,8697597000.0,46201000.0,
UDR Inc,UDR,P3CH2EG5X6Z1XWU1OO74,74208,2019.0,Q2,,2019-06-30,2019-07-31 14:06:22+00:00,42029000.0,-7838000.0,981000.0,0.0,5247650000.0,,3870589000.0,7132619000.0,18611000.0,,1040624000.0,-2336609000.0,147240000.0,168861000.0,1000532000.0,23042000.0,8197266000.0,2903203000.0,2949404000.0,2968015000.0,4228719000.0,8197266000.0,46201000.0,
UDR Inc,UDR,P3CH2EG5X6Z1XWU1OO74,74208,2019.0,Q1,,2019-03-31,2019-05-01 14:40:10+00:00,29397000.0,-2970000.0,1043000.0,0.0,5187013000.0,,3589829000.0,6916456000.0,13382000.0,,1015115000.0,-2281262000.0,151755000.0,170882000.0,1051498000.0,23111000.0,7955725000.0,2902781000.0,2948982000.0,2962364000.0,3941863000.0,7955725000.0,46201000.0,
UDR Inc,UDR,P3CH2EG5X6Z1XWU1OO74,74208,2020.0,Q1,,2020-03-31,2020-05-07 16:25:08+00:00,31494000.0,-12870000.0,980000.0,0.0,5791420000.0,,4885138000.0,8471998000.0,14275000.0,,1196178000.0,-2360636000.0,279437000.0,197513000.0,819133000.0,21949000.0,9691105000.0,3417914000.0,3464115000.0,3478390000.0,5393582000.0,9691105000.0,46201000.0,
