company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,amortizationexpense,basicdilutedeps,basiceps,cashdividendspershare,depreciationexpense,dilutedeps,incometaxexpense,investmentsecuritiesinterestincome,longtermdebtinterestexpense,marketingexpense,netincome,netincomecontinuing,netincomediscontinued,netincometocommon,netincometononcontrollinginterest,netinterestincome,netoccupancyequipmentexpense,netrealizedcapitalgains,nonoperatingincome,otheradjustmentstoconsolidatednetincome,otheradjustmentstonetincometocommon,othergains,othernoninterestincome,otheroperatingexpenses,otherservicechargeincome,otherspecialcharges,preferreddividends,restructuringcharge,salariesandemployeebenefitsexpense,totalinterestexpense,totalinterestincome,totalnoninterestexpense,totalnoninterestincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
UDR Inc,UDR,P3CH2EG5X6Z1XWU1OO74,74208,2011.0,Q3,2011-07-01,2011-09-30,2012-10-31 15:21:59+00:00,359000.0,-0.07,-0.07,0.2,86818000.0,-0.07,59000.0,,,2958000.0,-13786000.0,-30026000.0,16240000.0,-15559000.0,-535000.0,,13376000.0,,-1580000.0,,,,163859000.0,42202000.0,5229000.0,39609000.0,2308000.0,,12153000.0,,,197475000.0,169088000.0,-29967000.0,169088000.0,213816000.0,222300000.0,222300000.0
UDR Inc,UDR,P3CH2EG5X6Z1XWU1OO74,74208,2011.0,Q2YTD,2011-01-01,2011-06-30,,359000.0,-0.11,-0.11,0.39,163798000.0,-0.11,,,359000.0,7429000.0,-13747000.0,-63757000.0,50010000.0,-18094000.0,309000.0,-359000.0,25464000.0,-4019000.0,-2680000.0,,-832000.0,,315157000.0,81954000.0,7389000.0,72889000.0,4870000.0,,27352000.0,359000.0,,379245000.0,318527000.0,-63757000.0,318168000.0,190479000.0,202500000.0,202500000.0
UDR Inc,UDR,P3CH2EG5X6Z1XWU1OO74,74208,2011.0,Q2TTM,2010-07-01,2011-06-30,,2922000.0,-0.44,-0.44,0.76,302334000.0,-0.44,-2533000.0,,-569000.0,14527000.0,-67669000.0,-123764000.0,56095000.0,-75053000.0,-2396000.0,569000.0,49838000.0,-2989000.0,-4962000.0,,9661000.0,,597441000.0,159232000.0,16364000.0,144611000.0,119000.0,6803000.0,52453000.0,-569000.0,,732720000.0,610816000.0,-126297000.0,611385000.0,190479000.0,202500000.0,202500000.0
UDR Inc,UDR,P3CH2EG5X6Z1XWU1OO74,74208,2011.0,Q2,2011-04-01,2011-06-30,2012-07-31 19:24:55+00:00,359000.0,0.06,0.06,0.2,80894000.0,0.06,0.0,,,3454000.0,14909000.0,-34130000.0,49039000.0,12149000.0,258000.0,,11937000.0,,-1348000.0,,,,150637000.0,39796000.0,2853000.0,37301000.0,2502000.0,,12531000.0,,,186272000.0,153490000.0,-34130000.0,153490000.0,190479000.0,202500000.0,202500000.0
UDR Inc,UDR,P3CH2EG5X6Z1XWU1OO74,74208,2011.0,Q1,2011-01-01,2011-03-31,2011-05-03 13:33:10+00:00,,-0.17,-0.17,0.185,82904000.0,-0.17,,,359000.0,3975000.0,-28656000.0,-29627000.0,971000.0,-30243000.0,51000.0,-359000.0,13527000.0,-4019000.0,-1332000.0,,-832000.0,,164520000.0,42158000.0,4536000.0,35588000.0,2368000.0,,14821000.0,359000.0,,192973000.0,165037000.0,-29627000.0,164678000.0,177900000.0,182531000.0,182531000.0
UDR Inc,UDR,P3CH2EG5X6Z1XWU1OO74,74208,2011.0,Q1TTM,2010-04-01,2011-03-31,,2563000.0,-0.68,-0.68,0.74,293002000.0,-0.68,-2533000.0,,359000.0,14897000.0,-110218000.0,-118135000.0,7917000.0,-116170000.0,-3673000.0,-359000.0,50111000.0,-4019000.0,-4799000.0,,9661000.0,,593451000.0,157165000.0,15567000.0,142528000.0,-36000.0,6803000.0,53440000.0,359000.0,,720509000.0,604999000.0,-120668000.0,604640000.0,177900000.0,182531000.0,182531000.0
UDR Inc,UDR,P3CH2EG5X6Z1XWU1OO74,74208,2012.0,FY,2012-01-01,2012-12-31,2014-02-25 14:03:19+00:00,,0.85,0.85,,700536000.0,0.85,-30282000.0,3524000.0,138792000.0,,220303000.0,-46305000.0,266608000.0,203376000.0,8126000.0,-135268000.0,159162000.0,,-8579000.0,,6010000.0,,704701000.0,486864000.0,23711000.0,,2791000.0,,,138792000.0,3524000.0,1346562000.0,728412000.0,-76587000.0,593144000.0,238851000.0,239300000.0,239300000.0
UDR Inc,UDR,P3CH2EG5X6Z1XWU1OO74,74208,2012.0,Q3,2012-07-01,2012-09-30,2012-10-31 15:21:59+00:00,,-0.04,-0.04,0.22,89301000.0,-0.04,-2960000.0,,0.0,4059000.0,-9676000.0,-8543000.0,-1133000.0,-9962000.0,-645000.0,,13658000.0,-8000.0,-719000.0,,,,181766000.0,43763000.0,4555000.0,31837000.0,931000.0,,14479000.0,,,197097000.0,186313000.0,-11503000.0,186313000.0,249825000.0,249100000.0,249100000.0
UDR Inc,UDR,P3CH2EG5X6Z1XWU1OO74,74208,2012.0,Q3YTD,2012-01-01,2012-09-30,,,0.95,0.95,0.66,263617000.0,0.95,-28654000.0,,,11511000.0,233258000.0,-29925000.0,263183000.0,216607000.0,8833000.0,,40609000.0,277000.0,-5822000.0,,,,531483000.0,130184000.0,11461000.0,108409000.0,7870000.0,,41648000.0,,,595978000.0,543221000.0,-58579000.0,543221000.0,249825000.0,249100000.0,249100000.0
UDR Inc,UDR,P3CH2EG5X6Z1XWU1OO74,74208,2012.0,Q2,2012-04-01,2012-06-30,2012-07-31 19:24:55+00:00,,0.62,0.62,0.22,85491000.0,0.62,-2818000.0,,0.0,3921000.0,156306000.0,-23123000.0,179429000.0,145721000.0,5954000.0,,14230000.0,-4143000.0,-2412000.0,,,,177475000.0,45383000.0,3223000.0,37399000.0,4631000.0,,13660000.0,,,200084000.0,176555000.0,-25941000.0,176555000.0,234031000.0,235000000.0,235000000.0
UDR Inc,UDR,P3CH2EG5X6Z1XWU1OO74,74208,2012.0,Q2YTD,2012-01-01,2012-06-30,,,0.99,0.99,0.44,174316000.0,0.99,-25694000.0,,,7452000.0,242934000.0,-21382000.0,264316000.0,226569000.0,9478000.0,,26951000.0,285000.0,-5103000.0,,,,349717000.0,86421000.0,6906000.0,76572000.0,6939000.0,,27169000.0,,,398881000.0,356908000.0,-47076000.0,356908000.0,234031000.0,235000000.0,235000000.0
UDR Inc,UDR,P3CH2EG5X6Z1XWU1OO74,74208,2012.0,Q1,2012-01-01,2012-03-31,2012-05-02 13:31:47+00:00,,0.37,0.37,0.22,88825000.0,0.37,-22876000.0,,0.0,3531000.0,86628000.0,1741000.0,84887000.0,80848000.0,3524000.0,,12721000.0,4428000.0,-2691000.0,,,,172242000.0,41038000.0,3683000.0,39173000.0,2308000.0,,13509000.0,,,198797000.0,180353000.0,-21135000.0,180353000.0,221500000.0,218500000.0,218500000.0
UDR Inc,UDR,P3CH2EG5X6Z1XWU1OO74,74208,2013.0,FY,2013-01-01,2013-12-31,2016-02-23 16:32:09+00:00,,0.16,0.16,,346273000.0,0.16,-7299000.0,4619000.0,126083000.0,,46282000.0,2340000.0,43942000.0,41088000.0,1470000.0,-121464000.0,164847000.0,,-415000.0,,,0.0,746484000.0,143139000.0,12442000.0,-12253000.0,3724000.0,,,126083000.0,4619000.0,642006000.0,758926000.0,-4959000.0,637462000.0,256800000.0,249969000.0,249969000.0
UDR Inc,UDR,P3CH2EG5X6Z1XWU1OO74,74208,2013.0,Q3,2013-07-01,2013-09-30,2013-10-29 14:09:13+00:00,,0.01,0.01,0.235,85442000.0,0.01,-2658000.0,829000.0,30939000.0,,3235000.0,3235000.0,0.0,2257000.0,47000.0,-30110000.0,42624000.0,,-3794000.0,,,,190379000.0,31039000.0,3207000.0,,931000.0,,,30939000.0,829000.0,159105000.0,193586000.0,577000.0,163476000.0,249985000.0,249985000.0,251454000.0
UDR Inc,UDR,P3CH2EG5X6Z1XWU1OO74,74208,2013.0,Q2,2013-04-01,2013-06-30,2014-07-29 14:34:42+00:00,,0.02,0.02,0.235,85733000.0,0.02,-2683000.0,,,,5354000.0,4524000.0,830000.0,4261000.0,162000.0,,41276000.0,,-28842000.0,0.0,,,186285000.0,34582000.0,3217000.0,-2772000.0,931000.0,,,,,158819000.0,189502000.0,1841000.0,189502000.0,213100000.0,249985000.0,251406000.0
UDR Inc,UDR,P3CH2EG5X6Z1XWU1OO74,74208,2014.0,FY,2014-01-01,2014-12-31,2017-02-21 16:27:52+00:00,,0.6,0.6,,363929000.0,0.59,-15098000.0,,,,159842000.0,16260000.0,10000.0,150610000.0,5508000.0,,171566000.0,,-7006000.0,143572000.0,,,805002000.0,155787000.0,13044000.0,118596000.0,3724000.0,,,,,809878000.0,818046000.0,1162000.0,818046000.0,251000000.0,251528000.0,253445000.0
UDR Inc,UDR,P3CH2EG5X6Z1XWU1OO74,74208,2014.0,Q4,2014-10-01,2014-12-31,,,0.37,0.37,-0.52,183592000.0,0.36,-7087000.0,,,,67752000.0,6485000.0,,93562000.0,2337000.0,,84817000.0,,52993000.0,61267000.0,-30009000.0,-2169000.0,407063000.0,78176000.0,6192000.0,118096000.0,1862000.0,,,,,464681000.0,413255000.0,1567000.0,413255000.0,251000000.0,251528000.0,253445000.0
UDR Inc,UDR,P3CH2EG5X6Z1XWU1OO74,74208,2014.0,Q3YTD,2014-01-01,2014-09-30,,,0.23,0.23,0.52,180337000.0,0.23,-8011000.0,,,,92090000.0,9775000.0,10000.0,57048000.0,3171000.0,,86749000.0,,-59999000.0,82305000.0,30009000.0,2169000.0,397939000.0,77611000.0,6852000.0,500000.0,1862000.0,,,,,345197000.0,404791000.0,-405000.0,404791000.0,247600000.0,251655000.0,253732000.0
UDR Inc,UDR,P3CH2EG5X6Z1XWU1OO74,74208,2014.0,Q3,2014-07-01,2014-09-30,2015-10-27 14:11:37+00:00,,0.16,0.16,0.26,90724000.0,0.16,-2492000.0,,,,41992000.0,10611000.0,79000.0,39618000.0,1443000.0,,44684000.0,,-24965000.0,31302000.0,,,203587000.0,38260000.0,3165000.0,0.0,931000.0,,,,,173668000.0,206752000.0,8119000.0,206752000.0,247600000.0,251655000.0,253732000.0
UDR Inc,UDR,P3CH2EG5X6Z1XWU1OO74,74208,2014.0,Q2YTD,2014-01-01,2014-06-30,,,0.3,0.19,0.52,179682000.0,0.19,-5519000.0,,,,50098000.0,-836000.0,-69000.0,46506000.0,1730000.0,,84432000.0,,-65727000.0,51003000.0,,,395311000.0,77759000.0,6434000.0,500000.0,1862000.0,,,,,342373000.0,401745000.0,-6355000.0,401745000.0,223700000.0,250255000.0,252191000.0
UDR Inc,UDR,P3CH2EG5X6Z1XWU1OO74,74208,2014.0,Q1,2014-01-01,2014-03-31,2015-04-28 14:34:21+00:00,,0.07,0.07,0.26,89613000.0,0.07,-3329000.0,,,,19012000.0,-5195000.0,-87000.0,17430000.0,651000.0,,42065000.0,,-35034000.0,24294000.0,,,194352000.0,39351000.0,3687000.0,500000.0,931000.0,,,,,171529000.0,198039000.0,-8524000.0,198039000.0,249000000.0,250177000.0,251822000.0
UDR Inc,UDR,P3CH2EG5X6Z1XWU1OO74,74208,2015.0,FY,2015-01-01,2015-12-31,2018-02-20 15:11:54+00:00,,1.3,1.3,,381277000.0,1.29,-3886000.0,,,,357159000.0,105482000.0,,336661000.0,16776000.0,,179074000.0,,62329000.0,251677000.0,,,871928000.0,174696000.0,22710000.0,120324000.0,3722000.0,,,,,855371000.0,894638000.0,101596000.0,894638000.0,259000000.0,258669000.0,263752000.0
UDR Inc,UDR,P3CH2EG5X6Z1XWU1OO74,74208,2015.0,Q4,2015-10-01,2015-12-31,,,0.64,0.64,-0.84,106808000.0,0.63,77618000.0,,,,177163000.0,-74514000.0,,165485000.0,10748000.0,,47619000.0,,1052000.0,251677000.0,,,234352000.0,48363000.0,3253000.0,32763000.0,930000.0,,,,,235553000.0,237605000.0,3104000.0,237605000.0,259000000.0,258669000.0,263752000.0
UDR Inc,UDR,P3CH2EG5X6Z1XWU1OO74,74208,2015.0,Q3,2015-07-01,2015-09-30,2016-10-26 14:49:28+00:00,,0.05,0.05,0.2775,92025000.0,0.05,-633000.0,,,,13695000.0,13695000.0,,12361000.0,404000.0,,45466000.0,,2691000.0,,,,217765000.0,43726000.0,3653000.0,29830000.0,930000.0,,,,,211047000.0,221418000.0,13062000.0,221418000.0,247200000.0,259114000.0,261207000.0
UDR Inc,UDR,P3CH2EG5X6Z1XWU1OO74,74208,2015.0,Q3YTD,2015-01-01,2015-09-30,,,0.66,0.66,0.84,274469000.0,0.66,-81504000.0,,,,179996000.0,179996000.0,,171176000.0,6028000.0,,131455000.0,,61277000.0,,,,637576000.0,126333000.0,19457000.0,87561000.0,2792000.0,,,,,619818000.0,657033000.0,98492000.0,657033000.0,247200000.0,259114000.0,261207000.0
UDR Inc,UDR,P3CH2EG5X6Z1XWU1OO74,74208,2015.0,Q3TTM,2014-10-01,2015-09-30,,,1.03,1.03,0.32,458061000.0,1.02,-88591000.0,,,,247748000.0,186481000.0,,264738000.0,8365000.0,,216272000.0,,114270000.0,61267000.0,-30009000.0,-2169000.0,1044639000.0,204509000.0,25649000.0,205657000.0,4654000.0,,,,,1084499000.0,1070288000.0,100059000.0,1070288000.0,247200000.0,259114000.0,261207000.0
UDR Inc,UDR,P3CH2EG5X6Z1XWU1OO74,74208,2015.0,Q2,2015-04-01,2015-06-30,2016-07-27 15:19:32+00:00,,0.33,0.33,0.28,92044000.0,0.33,-80446000.0,,,,89884000.0,89884000.0,,85924000.0,3029000.0,,43045000.0,,-573000.0,,,,212764000.0,41471000.0,3098000.0,29291000.0,931000.0,,,,,205851000.0,215862000.0,9438000.0,215862000.0,260400000.0,257849000.0,262806000.0
UDR Inc,UDR,P3CH2EG5X6Z1XWU1OO74,74208,2015.0,Q2YTD,2015-01-01,2015-06-30,,,0.61,0.61,0.56,182444000.0,0.61,-80871000.0,,,,166301000.0,166301000.0,,158815000.0,5624000.0,,85989000.0,,58586000.0,,,,419811000.0,82607000.0,15804000.0,57731000.0,1862000.0,,,,,408771000.0,435615000.0,85430000.0,435615000.0,260400000.0,257849000.0,262806000.0
UDR Inc,UDR,P3CH2EG5X6Z1XWU1OO74,74208,2015.0,Q2TTM,2014-07-01,2015-06-30,,,1.14,1.14,0.3,456760000.0,1.13,-90450000.0,,,,276045000.0,183397000.0,79000.0,291995000.0,9404000.0,,215490000.0,,86614000.0,92569000.0,-30009000.0,-2169000.0,1030461000.0,199043000.0,25161000.0,175827000.0,4655000.0,,,,,1047120000.0,1055622000.0,95116000.0,1055622000.0,260400000.0,257849000.0,262806000.0
UDR Inc,UDR,P3CH2EG5X6Z1XWU1OO74,74208,2015.0,Q1,2015-01-01,2015-03-31,2016-04-26 14:33:41+00:00,,0.28,0.28,0.2775,90400000.0,0.28,-425000.0,,,,76417000.0,76417000.0,,72891000.0,2595000.0,,42944000.0,,59159000.0,,,,207047000.0,41136000.0,12706000.0,28440000.0,931000.0,,,,,202920000.0,219753000.0,75992000.0,219753000.0,260300000.0,256834000.0,258662000.0
UDR Inc,UDR,P3CH2EG5X6Z1XWU1OO74,74208,2015.0,Q1TTM,2014-04-01,2015-03-31,,,0.81,0.81,0.02,364716000.0,0.8,-12194000.0,,,,217247000.0,97872000.0,97000.0,206071000.0,7452000.0,,172445000.0,,87187000.0,119278000.0,,,817697000.0,157572000.0,22063000.0,146536000.0,3724000.0,,,,,841269000.0,839760000.0,85678000.0,839760000.0,260300000.0,256834000.0,258662000.0
UDR Inc,UDR,P3CH2EG5X6Z1XWU1OO74,74208,2016.0,Q3,2016-07-01,2016-09-30,2017-10-31 14:34:37+00:00,,,,,105802000.0,,,,,,27611000.0,27611000.0,,27611000.0,,,48459000.0,,15285000.0,,,,240255000.0,41714000.0,,31954000.0,,,,,,227929000.0,240255000.0,27611000.0,240255000.0,,,
UDR Inc,UDR,P3CH2EG5X6Z1XWU1OO74,74208,2016.0,Q3YTD,2016-01-01,2016-09-30,,,0.04,0.04,0.3,318631000.0,0.04,-3070000.0,,,,49390000.0,48987000.0,,47250000.0,1211000.0,,139352000.0,,16289000.0,403000.0,,,708380000.0,130322000.0,2858000.0,93305000.0,929000.0,,,,,681610000.0,711238000.0,45917000.0,711238000.0,,,
UDR Inc,UDR,P3CH2EG5X6Z1XWU1OO74,74208,2016.0,Q3TTM,2015-10-01,2016-09-30,,,0.68,0.68,-0.54,425439000.0,0.67,74548000.0,,,,226553000.0,-25527000.0,,212735000.0,11959000.0,,186971000.0,,17341000.0,252080000.0,,,942732000.0,178685000.0,6111000.0,126068000.0,1859000.0,,,,,917163000.0,948843000.0,49021000.0,948843000.0,,,
UDR Inc,UDR,P3CH2EG5X6Z1XWU1OO74,74208,2016.0,Q2,2016-04-01,2016-06-30,2017-07-27 14:31:01+00:00,,,,,105937000.0,,,,,,10175000.0,10175000.0,,10175000.0,,,45068000.0,,325000.0,,,,236168000.0,44635000.0,,30678000.0,,,,,,226318000.0,236168000.0,10175000.0,236168000.0,,,
UDR Inc,UDR,P3CH2EG5X6Z1XWU1OO74,74208,2016.0,Q2YTD,2016-01-01,2016-06-30,,,0.04,0.04,0.3,212829000.0,0.04,-3070000.0,,,,21779000.0,21376000.0,,19639000.0,1211000.0,,90893000.0,,1004000.0,403000.0,,,468125000.0,88608000.0,2858000.0,61351000.0,929000.0,,,,,453681000.0,470983000.0,18306000.0,470983000.0,,,
UDR Inc,UDR,P3CH2EG5X6Z1XWU1OO74,74208,2016.0,Q2TTM,2015-07-01,2016-06-30,,,0.73,0.73,-0.26,411662000.0,0.72,73915000.0,,,,212637000.0,-39443000.0,,197485000.0,12363000.0,,183978000.0,,4747000.0,252080000.0,,,920242000.0,180697000.0,9764000.0,123944000.0,2789000.0,,,,,900281000.0,930006000.0,34472000.0,930006000.0,,,
UDR Inc,UDR,P3CH2EG5X6Z1XWU1OO74,74208,2016.0,Q1,2016-01-01,2016-03-31,2017-04-25 14:51:34+00:00,,0.04,0.04,0.295,106892000.0,0.04,-3070000.0,,,,11604000.0,11201000.0,,9464000.0,1211000.0,,45825000.0,,679000.0,403000.0,,,231957000.0,43973000.0,2858000.0,30673000.0,929000.0,,,,,227363000.0,234815000.0,8131000.0,234815000.0,236600000.0,262456000.0,264285000.0
UDR Inc,UDR,P3CH2EG5X6Z1XWU1OO74,74208,2016.0,Q1TTM,2015-04-01,2016-03-31,,,1.06,1.06,0.02,397769000.0,1.05,-6531000.0,,,,292346000.0,40266000.0,,273234000.0,15392000.0,,181955000.0,,3849000.0,252080000.0,,,896838000.0,177533000.0,12862000.0,122557000.0,3720000.0,,,,,879814000.0,909700000.0,33735000.0,909700000.0,236600000.0,262456000.0,264285000.0
UDR Inc,UDR,P3CH2EG5X6Z1XWU1OO74,74208,2017.0,FY,2017-01-01,2017-12-31,2020-02-18 16:58:55+00:00,,0.44,0.44,1.225,436462000.0,0.44,-240000.0,,,,132655000.0,132655000.0,,117850000.0,11097000.0,,191728000.0,,31257000.0,,,,984309000.0,178772000.0,11482000.0,87671000.0,3708000.0,,,,,894633000.0,995791000.0,132415000.0,995791000.0,267800000.0,267024000.0,268830000.0
UDR Inc,UDR,P3CH2EG5X6Z1XWU1OO74,74208,2017.0,Q4,2017-10-01,2017-12-31,,,0.26,0.26,-0.93,111049000.0,0.26,1067000.0,,,,75627000.0,75627000.0,,68320000.0,6383000.0,,48964000.0,,19666000.0,,,,250116000.0,49963000.0,11482000.0,-5406000.0,924000.0,,,,,204570000.0,261598000.0,76694000.0,261598000.0,267800000.0,267024000.0,268830000.0
UDR Inc,UDR,P3CH2EG5X6Z1XWU1OO74,74208,2017.0,Q3,2017-07-01,2017-09-30,2018-10-30 14:29:25+00:00,,0.06,0.06,0.31,108756000.0,0.06,127000.0,,,,17570000.0,17570000.0,,15264000.0,1380000.0,,49189000.0,,1819000.0,,,,248264000.0,44827000.0,,29614000.0,926000.0,,,,,232386000.0,248264000.0,17697000.0,248264000.0,254400000.0,267056000.0,269062000.0
UDR Inc,UDR,P3CH2EG5X6Z1XWU1OO74,74208,2017.0,Q3YTD,2017-01-01,2017-09-30,,,0.18,0.18,0.93,325413000.0,0.18,-1307000.0,,,,57028000.0,57028000.0,,49530000.0,4714000.0,,142764000.0,,11591000.0,,,,734193000.0,128809000.0,,93077000.0,2784000.0,,,,,690063000.0,734193000.0,55721000.0,734193000.0,254400000.0,267056000.0,269062000.0
UDR Inc,UDR,P3CH2EG5X6Z1XWU1OO74,74208,2017.0,Q2,2017-04-01,2017-06-30,2018-07-31 14:34:33+00:00,,0.03,0.03,0.31,110017000.0,0.03,366000.0,,,,11062000.0,11062000.0,,9228000.0,905000.0,,47340000.0,,-1426000.0,,,,244658000.0,41096000.0,,33351000.0,929000.0,,,,,231804000.0,244658000.0,11428000.0,244658000.0,307600000.0,266972000.0,268859000.0
UDR Inc,UDR,P3CH2EG5X6Z1XWU1OO74,74208,2017.0,Q2YTD,2017-01-01,2017-06-30,,,0.12,0.12,0.62,216657000.0,0.12,-1434000.0,,,,39458000.0,39458000.0,,34266000.0,3334000.0,,93575000.0,,9772000.0,,,,485929000.0,83982000.0,,63463000.0,1858000.0,,,,,457677000.0,485929000.0,38024000.0,485929000.0,307600000.0,266972000.0,268859000.0
UDR Inc,UDR,P3CH2EG5X6Z1XWU1OO74,74208,2017.0,Q1,2017-01-01,2017-03-31,2018-04-26 14:53:01+00:00,,0.09,0.09,0.31,106640000.0,0.09,-1800000.0,,,,28396000.0,28396000.0,,25038000.0,2429000.0,,46235000.0,,11198000.0,,,,241271000.0,42886000.0,,30112000.0,929000.0,,,,,225873000.0,241271000.0,26596000.0,241271000.0,278200000.0,266790000.0,268688000.0
