company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,amortizationexpense,cashincometaxespaid,cashinterestpaid,depreciationexpense,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,paymentofdividends,provisionforloanlosses,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,repurchaseofpreferredequity,saleofinvestments,saleofplantpropertyandequipment
UDR Inc,UDR,P3CH2EG5X6Z1XWU1OO74,74208,2010.0,Q3,2010-07-01,2010-09-30,,,5852000.0,,41433000.0,76782000.0,2215000.0,364643000.0,10953000.0,302980000.0,-356657000.0,55710000.0,302980000.0,-356657000.0,55710000.0,2033000.0,-24605000.0,-24605000.0,-5362000.0,-2549000.0,730000.0,-32867000.0,828000.0,-358015000.0,-19581000.0,-37200000.0,,,20209000.0,
UDR Inc,UDR,P3CH2EG5X6Z1XWU1OO74,74208,2010.0,Q2YTD,2010-01-01,2010-06-30,2011-08-05 06:09:26+00:00,,11842000.0,,78991000.0,148464000.0,-9573000.0,107820000.0,201070000.0,22517000.0,-122191000.0,101779000.0,22501000.0,-122191000.0,101779000.0,2089000.0,-52666000.0,-52666000.0,2504000.0,-2475000.0,,-64528000.0,1208000.0,-86238000.0,-36432000.0,-218733000.0,,-637000.0,479000.0,
UDR Inc,UDR,P3CH2EG5X6Z1XWU1OO74,74208,2010.0,Q2TTM,2009-07-01,2010-06-30,,500000.0,21731000.0,,324898000.0,291092000.0,-12307000.0,175369000.0,700081000.0,86266000.0,-290326000.0,206174000.0,86249000.0,-290326000.0,207168000.0,3091000.0,-118206000.0,-118206000.0,20912000.0,-7332000.0,-29200000.0,-127898000.0,2952000.0,-177370000.0,-84735000.0,-633065000.0,1253000.0,-22142000.0,479000.0,
UDR Inc,UDR,P3CH2EG5X6Z1XWU1OO74,74208,2010.0,Q2,2010-04-01,2010-06-30,,,5883000.0,,40562000.0,75034000.0,5234000.0,31068000.0,23828000.0,-7292000.0,-64822000.0,60269000.0,-7293000.0,-64822000.0,60269000.0,-11846000.0,-27640000.0,-27640000.0,1224000.0,-724000.0,-328000.0,-32751000.0,534000.0,-41384000.0,-23589000.0,-28076000.0,,-637000.0,479000.0,
UDR Inc,UDR,P3CH2EG5X6Z1XWU1OO74,74208,2010.0,Q1,2010-01-01,2010-03-31,2011-05-03 13:33:10+00:00,0.0,5959000.0,,38429000.0,73430000.0,-14807000.0,76752000.0,177242000.0,29809000.0,-57369000.0,41510000.0,29794000.0,-57369000.0,41510000.0,13935000.0,-25026000.0,-25026000.0,1280000.0,-1751000.0,328000.0,-31777000.0,674000.0,-44854000.0,-12843000.0,-190657000.0,,,0.0,
UDR Inc,UDR,P3CH2EG5X6Z1XWU1OO74,74208,2011.0,Q4,2011-10-01,2011-12-31,,-1097550000.0,4460000.0,,40556000.0,98266000.0,-13354000.0,15478000.0,59186000.0,-95896000.0,33602000.0,61315000.0,-95896000.0,33602000.0,61315000.0,-979000.0,48118000.0,48118000.0,-73853000.0,-5676000.0,970038000.0,-48050000.0,-2322000.0,-84417000.0,-23351000.0,-113237000.0,,-3597000.0,268882000.0,
UDR Inc,UDR,P3CH2EG5X6Z1XWU1OO74,74208,2011.0,FY,2011-01-01,2011-12-31,2013-02-26 17:37:37+00:00,-1097550000.0,19588000.0,,168577000.0,374274000.0,-43945000.0,883620000.0,716942000.0,811963000.0,-1053182000.0,244236000.0,811963000.0,-1053182000.0,244236000.0,3017000.0,20585000.0,20585000.0,-126266000.0,-13465000.0,,-170704000.0,,-214760000.0,-91476000.0,-600833000.0,,-3597000.0,350604000.0,
UDR Inc,UDR,P3CH2EG5X6Z1XWU1OO74,74208,2011.0,Q3YTD,2011-01-01,2011-09-30,2011-11-03 14:23:29+00:00,,15128000.0,,128021000.0,276008000.0,-30591000.0,868142000.0,657756000.0,907859000.0,-1086784000.0,182921000.0,907859000.0,-1086784000.0,182921000.0,3996000.0,-27533000.0,-27533000.0,-52413000.0,-7789000.0,-970038000.0,-122654000.0,2322000.0,-130343000.0,-68125000.0,-487596000.0,,,81722000.0,
UDR Inc,UDR,P3CH2EG5X6Z1XWU1OO74,74208,2011.0,Q3TTM,2010-10-01,2011-09-30,,-347582000.0,21332000.0,,162440000.0,359051000.0,-27854000.0,868690000.0,913303000.0,955437000.0,-1191690000.0,239612000.0,955453000.0,-1191690000.0,239612000.0,3375000.0,-56850000.0,-56850000.0,-56353000.0,-11009000.0,-970768000.0,-159790000.0,286000.0,90364000.0,-86089000.0,-655757000.0,,,122385000.0,
UDR Inc,UDR,P3CH2EG5X6Z1XWU1OO74,74208,2011.0,Q3,2011-07-01,2011-09-30,,181448000.0,5066000.0,,44788000.0,98703000.0,-10900000.0,539204000.0,341588000.0,744720000.0,-820724000.0,67846000.0,744726000.0,-820724000.0,67846000.0,-8152000.0,-13786000.0,-13786000.0,-12318000.0,-4415000.0,-970038000.0,-47094000.0,1081000.0,-50074000.0,-30434000.0,-88160000.0,,3597000.0,48374000.0,
UDR Inc,UDR,P3CH2EG5X6Z1XWU1OO74,74208,2011.0,Q2YTD,2011-01-01,2011-06-30,2011-08-05 06:09:26+00:00,-181448000.0,10062000.0,,83233000.0,177305000.0,-19691000.0,328938000.0,316168000.0,163139000.0,-266060000.0,115075000.0,163133000.0,-266060000.0,115075000.0,12148000.0,-13747000.0,-13747000.0,-40095000.0,-3374000.0,,-75560000.0,1241000.0,-80269000.0,-37691000.0,-399436000.0,,-3597000.0,33348000.0,
UDR Inc,UDR,P3CH2EG5X6Z1XWU1OO74,74208,2011.0,Q2TTM,2010-07-01,2011-06-30,,-529030000.0,22118000.0,,159085000.0,337130000.0,-14739000.0,694129000.0,582668000.0,513697000.0,-727623000.0,227476000.0,513707000.0,-727623000.0,227476000.0,13560000.0,-67669000.0,-67669000.0,-49397000.0,-9143000.0,,-145563000.0,33000.0,-217577000.0,-75236000.0,-604797000.0,,-3597000.0,94220000.0,
UDR Inc,UDR,P3CH2EG5X6Z1XWU1OO74,74208,2011.0,Q2,2011-04-01,2011-06-30,,-163998000.0,4124000.0,,40735000.0,92147000.0,-1940000.0,231108000.0,152187000.0,152024000.0,-209202000.0,67122000.0,152022000.0,-209202000.0,67122000.0,9942000.0,14909000.0,14909000.0,-42785000.0,-3009000.0,-333000.0,-38348000.0,667000.0,-56421000.0,-21322000.0,-186317000.0,,-3597000.0,32872000.0,
UDR Inc,UDR,P3CH2EG5X6Z1XWU1OO74,74208,2011.0,Q1,2011-01-01,2011-03-31,2011-05-03 13:33:10+00:00,-17450000.0,5938000.0,,42498000.0,85158000.0,-17751000.0,97830000.0,163981000.0,11115000.0,-56858000.0,47953000.0,11111000.0,-56858000.0,47953000.0,2206000.0,-28656000.0,-28656000.0,2690000.0,-365000.0,333000.0,-37212000.0,574000.0,-23848000.0,-16369000.0,-213119000.0,,,476000.0,
UDR Inc,UDR,P3CH2EG5X6Z1XWU1OO74,74208,2011.0,Q1TTM,2010-04-01,2011-03-31,,-365032000.0,23877000.0,,158912000.0,320017000.0,-7565000.0,494089000.0,454309000.0,354381000.0,-583243000.0,220623000.0,354392000.0,-583243000.0,220623000.0,-8228000.0,-110218000.0,-110218000.0,-5388000.0,-6858000.0,5000.0,-139966000.0,-100000.0,-202540000.0,-77503000.0,-446556000.0,,-637000.0,61827000.0,
UDR Inc,UDR,P3CH2EG5X6Z1XWU1OO74,74208,2012.0,FY,2012-01-01,2012-12-31,2014-02-25 14:03:19+00:00,0.0,,,133133000.0,354505000.0,-8868000.0,756138000.0,396650000.0,-115993000.0,-211582000.0,327187000.0,-115993000.0,-211582000.0,327187000.0,-388000.0,-220303000.0,-220303000.0,201853000.0,-26830000.0,,-223457000.0,,-710452000.0,-144877000.0,-936885000.0,,-81609000.0,643747000.0,
UDR Inc,UDR,P3CH2EG5X6Z1XWU1OO74,74208,2012.0,Q4,2012-10-01,2012-12-31,,16839000.0,,,29960000.0,84548000.0,-11282000.0,-98000.0,-3601000.0,2366000.0,-150126000.0,77498000.0,2366000.0,-150126000.0,77498000.0,-70262000.0,-453561000.0,-453561000.0,457793000.0,-6955000.0,,-58228000.0,,-151324000.0,-37234000.0,71248000.0,,,21593000.0,
UDR Inc,UDR,P3CH2EG5X6Z1XWU1OO74,74208,2012.0,Q3YTD,2012-01-01,2012-09-30,2013-10-29 14:09:13+00:00,-16839000.0,,,103173000.0,269957000.0,2414000.0,756236000.0,400251000.0,-118359000.0,-61456000.0,249689000.0,-118359000.0,-61456000.0,249689000.0,69874000.0,233258000.0,233258000.0,-255940000.0,-19875000.0,,-165229000.0,,-559128000.0,-107643000.0,-1008133000.0,,-81609000.0,622154000.0,
UDR Inc,UDR,P3CH2EG5X6Z1XWU1OO74,74208,2012.0,Q3TTM,2011-10-01,2012-09-30,,-1114389000.0,4460000.0,,143729000.0,368223000.0,-10940000.0,771714000.0,459437000.0,-214255000.0,-27854000.0,311004000.0,-214255000.0,-27854000.0,311004000.0,68895000.0,281376000.0,281376000.0,-329793000.0,-25551000.0,970038000.0,-213279000.0,-2322000.0,-643545000.0,-130994000.0,-1121370000.0,,-85206000.0,891036000.0,
UDR Inc,UDR,P3CH2EG5X6Z1XWU1OO74,74208,2012.0,Q3,2012-07-01,2012-09-30,,-4051000.0,,,34237000.0,89301000.0,15323000.0,-205000.0,1281000.0,-62736000.0,-136955000.0,97956000.0,-62736000.0,-136955000.0,97956000.0,-101735000.0,-9676000.0,-9676000.0,3008000.0,-3596000.0,,-57617000.0,,-114355000.0,-40660000.0,-2599000.0,,,22111000.0,
UDR Inc,UDR,P3CH2EG5X6Z1XWU1OO74,74208,2012.0,Q2YTD,2012-01-01,2012-06-30,2013-07-30 14:18:02+00:00,-12788000.0,,,68936000.0,180656000.0,-12909000.0,756441000.0,398970000.0,-55623000.0,75499000.0,151733000.0,-55623000.0,75499000.0,151733000.0,171609000.0,242934000.0,242934000.0,-258948000.0,-16279000.0,,-107612000.0,,-444773000.0,-66983000.0,-1005534000.0,,-81609000.0,600043000.0,
UDR Inc,UDR,P3CH2EG5X6Z1XWU1OO74,74208,2012.0,Q2TTM,2011-07-01,2012-06-30,,-928890000.0,9526000.0,,154280000.0,377625000.0,-37163000.0,1311123000.0,799744000.0,593201000.0,-711623000.0,280894000.0,593207000.0,-711623000.0,280894000.0,162478000.0,277266000.0,277266000.0,-345119000.0,-26370000.0,,-202756000.0,-1241000.0,-579264000.0,-120768000.0,-1206931000.0,,-81609000.0,917299000.0,
UDR Inc,UDR,P3CH2EG5X6Z1XWU1OO74,74208,2012.0,Q2,2012-04-01,2012-06-30,,-12788000.0,,,37162000.0,85491000.0,-694000.0,555818000.0,2382000.0,-201017000.0,299852000.0,81719000.0,-201017000.0,299852000.0,81719000.0,180554000.0,156306000.0,156306000.0,-159384000.0,-13268000.0,,-55759000.0,,-114806000.0,-41086000.0,-608581000.0,,-81609000.0,468532000.0,
UDR Inc,UDR,P3CH2EG5X6Z1XWU1OO74,74208,2012.0,Q1,2012-01-01,2012-03-31,2013-05-02 14:59:11+00:00,,,,31774000.0,95165000.0,-12215000.0,200623000.0,396588000.0,145394000.0,-224353000.0,70014000.0,145394000.0,-224353000.0,70014000.0,-8945000.0,86628000.0,86628000.0,-99564000.0,-3011000.0,,-51853000.0,,-329967000.0,-25897000.0,-396953000.0,,,131511000.0,
UDR Inc,UDR,P3CH2EG5X6Z1XWU1OO74,74208,2012.0,Q1TTM,2011-04-01,2012-03-31,,-1080100000.0,13650000.0,,157853000.0,384281000.0,-38409000.0,986413000.0,949549000.0,946242000.0,-1220677000.0,266297000.0,946246000.0,-1220677000.0,266297000.0,-8134000.0,135869000.0,135869000.0,-228520000.0,-16111000.0,-333000.0,-185345000.0,-574000.0,-520879000.0,-101004000.0,-784667000.0,,-3597000.0,481639000.0,
UDR Inc,UDR,P3CH2EG5X6Z1XWU1OO74,74208,2013.0,FY,2013-01-01,2013-12-31,2015-02-24 16:53:23+00:00,,348231000.0,,127877000.0,,-31834000.0,,299943000.0,-198559000.0,-123209000.0,339902000.0,-198559000.0,-123209000.0,339902000.0,18134000.0,46282000.0,46282000.0,-22777000.0,-8544000.0,,-244894000.0,,-350560000.0,-153676000.0,-245064000.0,,0.0,381027000.0,
UDR Inc,UDR,P3CH2EG5X6Z1XWU1OO74,74208,2013.0,Q4,2013-10-01,2013-12-31,,,348231000.0,,28611000.0,-256299000.0,-10762000.0,,,-64796000.0,5291000.0,78605000.0,-64796000.0,5291000.0,78605000.0,19100000.0,38002000.0,38002000.0,-40567000.0,-541000.0,,-62216000.0,,-87430000.0,-40854000.0,-2039000.0,,,133575000.0,
UDR Inc,UDR,P3CH2EG5X6Z1XWU1OO74,74208,2013.0,Q3YTD,2013-01-01,2013-09-30,2013-10-29 14:09:13+00:00,0.0,,,99266000.0,256299000.0,-21072000.0,0.0,299943000.0,-133763000.0,-128500000.0,261297000.0,-133763000.0,-128500000.0,261297000.0,-966000.0,8280000.0,8280000.0,17790000.0,-8003000.0,,-182678000.0,,-263130000.0,-112822000.0,-243025000.0,,0.0,247452000.0,
UDR Inc,UDR,P3CH2EG5X6Z1XWU1OO74,74208,2013.0,Q3TTM,2012-10-01,2013-09-30,,16839000.0,,,129226000.0,340847000.0,-32354000.0,-98000.0,296342000.0,-131397000.0,-278626000.0,338795000.0,-131397000.0,-278626000.0,338795000.0,-71228000.0,-445281000.0,-445281000.0,475583000.0,-14958000.0,,-240906000.0,,-414454000.0,-150056000.0,-171777000.0,,,269045000.0,
UDR Inc,UDR,P3CH2EG5X6Z1XWU1OO74,74208,2013.0,Q3,2013-07-01,2013-09-30,,,,,34696000.0,85442000.0,-9147000.0,,147443000.0,5793000.0,-92587000.0,88908000.0,5793000.0,-92587000.0,88908000.0,2114000.0,3235000.0,3235000.0,9378000.0,-1568000.0,,-62113000.0,,-65812000.0,-30484000.0,-77969000.0,,,3709000.0,
UDR Inc,UDR,P3CH2EG5X6Z1XWU1OO74,74208,2013.0,Q2YTD,2013-01-01,2013-06-30,2013-07-30 14:18:02+00:00,0.0,,,64570000.0,170857000.0,-11925000.0,0.0,152500000.0,-139556000.0,-35913000.0,172389000.0,-139556000.0,-35913000.0,172389000.0,-3080000.0,5045000.0,5045000.0,8412000.0,-6435000.0,,-120565000.0,,-197318000.0,-82338000.0,-165056000.0,,0.0,243743000.0,
UDR Inc,UDR,P3CH2EG5X6Z1XWU1OO74,74208,2013.0,Q2TTM,2012-07-01,2013-06-30,,12788000.0,,,128767000.0,344706000.0,-7884000.0,-303000.0,150180000.0,-199926000.0,-322994000.0,347843000.0,-199926000.0,-322994000.0,347843000.0,-175077000.0,-458192000.0,-458192000.0,469213000.0,-16986000.0,,-236410000.0,,-462997000.0,-160232000.0,-96407000.0,,,287447000.0,
UDR Inc,UDR,P3CH2EG5X6Z1XWU1OO74,74208,2013.0,Q2,2013-04-01,2013-06-30,,,,,22997000.0,86269000.0,10750000.0,,58500000.0,-168919000.0,65104000.0,105729000.0,-168919000.0,65104000.0,105729000.0,1914000.0,5354000.0,5354000.0,3356000.0,-3226000.0,6952000.0,-62336000.0,,-108888000.0,-60130000.0,-161857000.0,,,227170000.0,
UDR Inc,UDR,P3CH2EG5X6Z1XWU1OO74,74208,2013.0,Q1,2013-01-01,2013-03-31,2013-05-02 14:59:11+00:00,,,,41573000.0,84588000.0,-22675000.0,0.0,94000000.0,29363000.0,-101017000.0,66660000.0,29363000.0,-101017000.0,66660000.0,-4994000.0,-309000.0,-309000.0,5056000.0,-3209000.0,-6952000.0,-58229000.0,,-88430000.0,-22208000.0,-3199000.0,,,16573000.0,
UDR Inc,UDR,P3CH2EG5X6Z1XWU1OO74,74208,2013.0,Q1TTM,2012-04-01,2013-03-31,,,,,142932000.0,343928000.0,-19328000.0,555515000.0,94062000.0,-232024000.0,-88246000.0,323833000.0,-232024000.0,-88246000.0,323833000.0,3563000.0,-307240000.0,-307240000.0,306473000.0,-27028000.0,-6952000.0,-229833000.0,,-468915000.0,-141188000.0,-543131000.0,,-81609000.0,528809000.0,
UDR Inc,UDR,P3CH2EG5X6Z1XWU1OO74,74208,2014.0,FY,2014-01-01,2014-12-31,2017-02-21 16:27:52+00:00,,,1345000.0,131815000.0,363929000.0,-6692000.0,99849000.0,456958000.0,-113725000.0,-298603000.0,397303000.0,-113725000.0,-298603000.0,397303000.0,-15025000.0,159842000.0,159842000.0,-119776000.0,-7318000.0,,-269753000.0,,-708730000.0,-96679000.0,-393461000.0,,,506806000.0,
UDR Inc,UDR,P3CH2EG5X6Z1XWU1OO74,74208,2014.0,Q4,2014-10-01,2014-12-31,,4000000.0,,1345000.0,26583000.0,93524000.0,8780000.0,99849000.0,-7500000.0,-117015000.0,2309000.0,115325000.0,-117015000.0,2309000.0,115325000.0,619000.0,67752000.0,67752000.0,-54731000.0,-102994000.0,,-69799000.0,,-177638000.0,-14347000.0,-36571000.0,,,190294000.0,
UDR Inc,UDR,P3CH2EG5X6Z1XWU1OO74,74208,2014.0,Q3TTM,2013-10-01,2014-09-30,,-4000000.0,348231000.0,,133843000.0,14106000.0,-26234000.0,,464458000.0,-61506000.0,-295621000.0,360583000.0,-61506000.0,-295621000.0,360583000.0,3456000.0,130092000.0,130092000.0,-105612000.0,95135000.0,,-262170000.0,,-618522000.0,-123186000.0,-358929000.0,,,450087000.0,
UDR Inc,UDR,P3CH2EG5X6Z1XWU1OO74,74208,2014.0,Q3,2014-07-01,2014-09-30,,,,,174523000.0,90723000.0,-10920000.0,,-116500000.0,-86638000.0,-21338000.0,95765000.0,-86638000.0,-21338000.0,95765000.0,-12211000.0,41992000.0,41992000.0,-26030000.0,100793000.0,,-68845000.0,,-213863000.0,-24758000.0,-2086000.0,,,217283000.0,
UDR Inc,UDR,P3CH2EG5X6Z1XWU1OO74,74208,2014.0,Q3YTD,2014-01-01,2014-09-30,2015-10-27 14:11:37+00:00,-4000000.0,,,105232000.0,270405000.0,-15472000.0,,464458000.0,3290000.0,-300912000.0,281978000.0,3290000.0,-300912000.0,281978000.0,-15644000.0,92090000.0,92090000.0,-65045000.0,95676000.0,,-199954000.0,,-531092000.0,-82332000.0,-356890000.0,,,316512000.0,
UDR Inc,UDR,P3CH2EG5X6Z1XWU1OO74,74208,2014.0,Q2TTM,2013-07-01,2014-06-30,,-4000000.0,348231000.0,,-5984000.0,8825000.0,-24461000.0,,728401000.0,30925000.0,-366870000.0,353726000.0,30925000.0,-366870000.0,353726000.0,17781000.0,91335000.0,91335000.0,-70204000.0,-7226000.0,,-255438000.0,,-470471000.0,-128912000.0,-434812000.0,,,236513000.0,
UDR Inc,UDR,P3CH2EG5X6Z1XWU1OO74,74208,2014.0,Q2,2014-04-01,2014-06-30,,,,,-107471000.0,90069000.0,4691000.0,,288905000.0,50098000.0,-142865000.0,103692000.0,50098000.0,-142865000.0,103692000.0,10925000.0,31086000.0,31086000.0,-22154000.0,-1623000.0,,-68866000.0,,-159163000.0,-27348000.0,-168318000.0,,,43646000.0,
UDR Inc,UDR,P3CH2EG5X6Z1XWU1OO74,74208,2014.0,Q2YTD,2014-01-01,2014-06-30,2014-07-29 14:34:42+00:00,-4000000.0,,,-69291000.0,179682000.0,-4552000.0,,580958000.0,89928000.0,-279574000.0,186213000.0,89928000.0,-279574000.0,186213000.0,-3433000.0,50098000.0,50098000.0,-39015000.0,-5117000.0,,-131109000.0,,-317229000.0,-57574000.0,-354804000.0,,,99229000.0,
UDR Inc,UDR,P3CH2EG5X6Z1XWU1OO74,74208,2014.0,Q1,2014-01-01,2014-03-31,2014-04-29 14:22:32+00:00,-4000000.0,,,38180000.0,89613000.0,-9243000.0,,292053000.0,39830000.0,-136709000.0,82521000.0,39830000.0,-136709000.0,82521000.0,-14358000.0,19012000.0,19012000.0,-16861000.0,-3494000.0,,-62243000.0,,-158066000.0,-30226000.0,-186486000.0,,,55583000.0,
UDR Inc,UDR,P3CH2EG5X6Z1XWU1OO74,74208,2014.0,Q1TTM,2013-04-01,2014-03-31,,-4000000.0,348231000.0,,124484000.0,5025000.0,-18402000.0,,497996000.0,-188092000.0,-158901000.0,355763000.0,-188092000.0,-158901000.0,355763000.0,8770000.0,65603000.0,65603000.0,-44694000.0,-8829000.0,6952000.0,-248908000.0,,-420196000.0,-161694000.0,-428351000.0,,,420037000.0,
UDR Inc,UDR,P3CH2EG5X6Z1XWU1OO74,74208,2015.0,FY,2015-01-01,2015-12-31,2018-02-20 15:11:54+00:00,,,-1014000.0,130240000.0,381277000.0,-14242000.0,210011000.0,426910000.0,-201648000.0,-265461000.0,458627000.0,-201648000.0,-265461000.0,458627000.0,-8482000.0,357159000.0,357159000.0,-265567000.0,-19027000.0,,-297544000.0,,-571990000.0,-113400000.0,-521998000.0,,,419929000.0,
UDR Inc,UDR,P3CH2EG5X6Z1XWU1OO74,74208,2015.0,Q4,2015-10-01,2015-12-31,,1000000.0,,-1014000.0,28622000.0,106808000.0,11859000.0,-120000.0,127600000.0,-110135000.0,-37269000.0,152825000.0,-110135000.0,-37269000.0,152825000.0,5421000.0,177163000.0,177163000.0,-143005000.0,-13874000.0,,-76533000.0,,-281189000.0,-33281000.0,-147208000.0,,,276201000.0,
UDR Inc,UDR,P3CH2EG5X6Z1XWU1OO74,74208,2015.0,Q3YTD,2015-01-01,2015-09-30,2016-10-26 14:49:28+00:00,-1000000.0,,,101618000.0,274469000.0,-26101000.0,210131000.0,299310000.0,-91513000.0,-228192000.0,305802000.0,-91513000.0,-228192000.0,305802000.0,-13903000.0,179996000.0,179996000.0,-122562000.0,-5153000.0,,-221011000.0,,-290801000.0,-80119000.0,-374790000.0,,,143728000.0,0.0
UDR Inc,UDR,P3CH2EG5X6Z1XWU1OO74,74208,2015.0,Q3TTM,2014-10-01,2015-09-30,,3000000.0,,1345000.0,128201000.0,367993000.0,-17321000.0,309980000.0,291810000.0,-208528000.0,-225883000.0,421127000.0,-208528000.0,-225883000.0,421127000.0,-13284000.0,247748000.0,247748000.0,-177293000.0,-108147000.0,,-290810000.0,,-468439000.0,-94466000.0,-411361000.0,,,334022000.0,
