company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,cashdividendspershare,dilutedeps,impairmentexpense,incometaxexpense,netincome,netincomecontinuing,netincomediscontinued,netincometocommon,netincometononcontrollinginterest,operatingcostofrevenue,operatingrevenue,otheradjustmentstoconsolidatednetincome,otherincome,restructuringcharge,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Allegheny Technologies Inc,ATI,ZW1LRE7C3H17O2ZN9B45,1018963,2007.0,FY,2007-01-01,2007-12-31,2010-02-25 16:26:27+00:00,7.35,7.35,0.57,7.26,,400200000.0,753900000.0,753900000.0,,747100000.0,6800000.0,4003100000.0,5452500000.0,,6200000.0,,296700000.0,4003100000.0,1449400000.0,4800000.0,296700000.0,1152700000.0,1400000.0,1154100000.0,5452500000.0,101600000.0,101600000.0,102900000.0
Allegheny Technologies Inc,ATI,ZW1LRE7C3H17O2ZN9B45,1018963,2008.0,Q3,2008-07-01,2008-09-30,2009-11-05 16:24:00+00:00,,1.46,0.18,1.45,,83900000.0,147100000.0,147100000.0,,144100000.0,3000000.0,1085800000.0,1392400000.0,,400000.0,,74300000.0,1085800000.0,306600000.0,1700000.0,74300000.0,232300000.0,-1300000.0,231000000.0,1392400000.0,,98700000.0,99400000.0
Allegheny Technologies Inc,ATI,ZW1LRE7C3H17O2ZN9B45,1018963,2008.0,Q2,2008-04-01,2008-06-30,2009-08-27 11:02:03+00:00,1.68,1.68,0.18,1.66,,81200000.0,171200000.0,171200000.0,,168900000.0,2300000.0,1128900000.0,1461200000.0,,600000.0,,79200000.0,1128900000.0,332300000.0,1300000.0,79200000.0,253100000.0,-700000.0,252400000.0,1461200000.0,100500000.0,100500000.0,101700000.0
Allegheny Technologies Inc,ATI,ZW1LRE7C3H17O2ZN9B45,1018963,2009.0,Q4,2009-10-01,2009-12-31,,0.07,0.07,-0.54,0.07,,-5300000.0,2400000.0,2400000.0,,6100000.0,-3700000.0,-1989200000.0,-2239200000.0,,-300000.0,,-228900000.0,-1989200000.0,-250000000.0,-18500000.0,-228900000.0,-21100000.0,18200000.0,-2900000.0,-2239200000.0,,,
Allegheny Technologies Inc,ATI,ZW1LRE7C3H17O2ZN9B45,1018963,2009.0,Q3YTD,2009-01-01,2009-09-30,,-0.07,-0.07,0.54,-0.07,,5300000.0,-2400000.0,-2400000.0,,-6100000.0,3700000.0,1989200000.0,2239200000.0,,300000.0,,228900000.0,1989200000.0,250000000.0,18500000.0,228900000.0,21100000.0,-18200000.0,2900000.0,2239200000.0,140000000.0,140000000.0,140000000.0
Allegheny Technologies Inc,ATI,ZW1LRE7C3H17O2ZN9B45,1018963,2009.0,Q3,2009-07-01,2009-09-30,2010-11-03 16:19:40+00:00,0.01,0.01,0.18,0.01,,-1400000.0,4000000.0,4000000.0,,1400000.0,2600000.0,603500000.0,697600000.0,,300000.0,,83700000.0,603500000.0,94100000.0,8100000.0,83700000.0,10400000.0,-7800000.0,2600000.0,697600000.0,140000000.0,140000000.0,140000000.0
Allegheny Technologies Inc,ATI,ZW1LRE7C3H17O2ZN9B45,1018963,2009.0,Q2YTD,2009-01-01,2009-06-30,,-0.08,-0.08,0.36,-0.08,,6700000.0,-6400000.0,-6400000.0,,-7500000.0,1100000.0,1385700000.0,1541600000.0,,,,145200000.0,1385700000.0,155900000.0,10400000.0,145200000.0,10700000.0,-10400000.0,300000.0,1541600000.0,97200000.0,97200000.0,97200000.0
Allegheny Technologies Inc,ATI,ZW1LRE7C3H17O2ZN9B45,1018963,2009.0,Q2,2009-04-01,2009-06-30,2010-08-05 16:27:49+00:00,-0.14,-0.14,0.18,-0.14,,11700000.0,-11700000.0,-11700000.0,,-13400000.0,1700000.0,634800000.0,710000000.0,,-300000.0,,64400000.0,634800000.0,75200000.0,10500000.0,64400000.0,10800000.0,-10800000.0,0.0,710000000.0,97200000.0,97200000.0,97200000.0
Allegheny Technologies Inc,ATI,ZW1LRE7C3H17O2ZN9B45,1018963,2009.0,Q1,2009-01-01,2009-03-31,2010-05-07 16:32:35+00:00,0.06,0.06,0.18,0.06,,-5000000.0,5300000.0,5300000.0,,5900000.0,-600000.0,750900000.0,831600000.0,,300000.0,,80800000.0,750900000.0,80700000.0,-100000.0,80800000.0,-100000.0,400000.0,300000.0,831600000.0,98300000.0,98300000.0,98300000.0
Allegheny Technologies Inc,ATI,ZW1LRE7C3H17O2ZN9B45,1018963,2010.0,FY,2010-01-01,2010-12-31,2013-02-28 16:24:23+00:00,0.73,0.73,0.72,0.72,,47000000.0,78700000.0,78700000.0,,70700000.0,8000000.0,3557500000.0,4047800000.0,,3000000.0,,304900000.0,3557500000.0,490300000.0,62700000.0,304900000.0,185400000.0,-59700000.0,125700000.0,4047800000.0,97400000.0,97400000.0,97400000.0
Allegheny Technologies Inc,ATI,ZW1LRE7C3H17O2ZN9B45,1018963,2010.0,Q4,2010-10-01,2010-12-31,,0.16,0.16,0.18,0.17,,5200000.0,17400000.0,17400000.0,,15100000.0,2300000.0,910300000.0,1037600000.0,,400000.0,,88800000.0,910300000.0,127300000.0,16300000.0,88800000.0,38500000.0,-15900000.0,22600000.0,1037600000.0,97400000.0,97400000.0,97400000.0
Allegheny Technologies Inc,ATI,ZW1LRE7C3H17O2ZN9B45,1018963,2010.0,Q3YTD,2010-01-01,2010-09-30,,0.57,0.57,0.54,0.55,,41800000.0,61300000.0,61300000.0,,55600000.0,5700000.0,2647200000.0,3010200000.0,,2600000.0,,216100000.0,2647200000.0,363000000.0,46400000.0,216100000.0,146900000.0,-43800000.0,103100000.0,3010200000.0,97500000.0,97500000.0,97500000.0
Allegheny Technologies Inc,ATI,ZW1LRE7C3H17O2ZN9B45,1018963,2010.0,Q3TTM,2009-10-01,2010-09-30,,0.64,0.64,,0.62,,36500000.0,63700000.0,63700000.0,,61700000.0,2000000.0,658000000.0,771000000.0,,2300000.0,,-12800000.0,658000000.0,113000000.0,27900000.0,-12800000.0,125800000.0,-25600000.0,100200000.0,771000000.0,97500000.0,97500000.0,97500000.0
Allegheny Technologies Inc,ATI,ZW1LRE7C3H17O2ZN9B45,1018963,2010.0,Q3,2010-07-01,2010-09-30,2011-11-04 16:36:51+00:00,0.01,0.01,0.18,0.01,,6200000.0,3300000.0,3300000.0,,1000000.0,2300000.0,969000000.0,1058800000.0,,2000000.0,,65900000.0,969000000.0,89800000.0,16400000.0,65900000.0,23900000.0,-14400000.0,9500000.0,1058800000.0,97500000.0,97500000.0,97500000.0
Allegheny Technologies Inc,ATI,ZW1LRE7C3H17O2ZN9B45,1018963,2010.0,Q2YTD,2010-01-01,2010-06-30,,0.56,0.56,0.36,0.54,,35600000.0,58000000.0,58000000.0,,54600000.0,3400000.0,1678200000.0,1951400000.0,,600000.0,,150200000.0,1678200000.0,273200000.0,30000000.0,150200000.0,123000000.0,-29400000.0,93600000.0,1951400000.0,97500000.0,97500000.0,97500000.0
Allegheny Technologies Inc,ATI,ZW1LRE7C3H17O2ZN9B45,1018963,2010.0,Q2TTM,2009-07-01,2010-06-30,,0.64,0.64,,0.62,,28900000.0,64400000.0,64400000.0,,62100000.0,2300000.0,292500000.0,409800000.0,,600000.0,,5000000.0,292500000.0,117300000.0,19600000.0,5000000.0,112300000.0,-19000000.0,93300000.0,409800000.0,97500000.0,97500000.0,97500000.0
Allegheny Technologies Inc,ATI,ZW1LRE7C3H17O2ZN9B45,1018963,2010.0,Q2,2010-04-01,2010-06-30,2011-08-04 16:58:03+00:00,0.37,0.37,0.18,0.36,,22400000.0,38200000.0,38200000.0,,36400000.0,1800000.0,900200000.0,1052000000.0,,200000.0,,76000000.0,900200000.0,151800000.0,15400000.0,76000000.0,75800000.0,-15200000.0,60600000.0,1052000000.0,97500000.0,97500000.0,97500000.0
Allegheny Technologies Inc,ATI,ZW1LRE7C3H17O2ZN9B45,1018963,2010.0,Q1TTM,2009-04-01,2010-03-31,,0.13,0.13,,0.12,,18200000.0,14500000.0,14500000.0,,12300000.0,2200000.0,27100000.0,67800000.0,,100000.0,,-6600000.0,27100000.0,40700000.0,14700000.0,-6600000.0,47300000.0,-14600000.0,32700000.0,67800000.0,97400000.0,97400000.0,97400000.0
Allegheny Technologies Inc,ATI,ZW1LRE7C3H17O2ZN9B45,1018963,2010.0,Q1,2010-01-01,2010-03-31,2011-05-05 16:46:40+00:00,0.19,0.19,0.18,0.18,,13200000.0,19800000.0,19800000.0,,18200000.0,1600000.0,778000000.0,899400000.0,,400000.0,,74200000.0,778000000.0,121400000.0,14600000.0,74200000.0,47200000.0,-14200000.0,33000000.0,899400000.0,97400000.0,97400000.0,97400000.0
Allegheny Technologies Inc,ATI,ZW1LRE7C3H17O2ZN9B45,1018963,2011.0,Q4,2011-10-01,2011-12-31,,1.5,1.5,0.54,1.41,,79200000.0,158900000.0,147500000.0,11400000.0,152000000.0,6900000.0,2938700000.0,3459700000.0,,900000.0,,226300000.0,2938700000.0,521000000.0,68900000.0,226300000.0,294700000.0,-68000000.0,226700000.0,3459700000.0,102500000.0,102500000.0,108800000.0
Allegheny Technologies Inc,ATI,ZW1LRE7C3H17O2ZN9B45,1018963,2011.0,FY,2011-01-01,2011-12-31,2014-02-27 16:08:51+00:00,2.09,2.09,0.72,1.97,,110400000.0,223100000.0,211700000.0,11400000.0,214300000.0,8800000.0,4075500000.0,4812300000.0,,600000.0,0.0,323000000.0,4075500000.0,736800000.0,92300000.0,323000000.0,413800000.0,-91700000.0,322100000.0,4812300000.0,102500000.0,102500000.0,108800000.0
Allegheny Technologies Inc,ATI,ZW1LRE7C3H17O2ZN9B45,1018963,2011.0,Q3,2011-07-01,2011-09-30,2012-11-02 16:32:23+00:00,0.59,0.59,0.18,0.56,,31200000.0,64200000.0,64200000.0,,62300000.0,1900000.0,1136800000.0,1352600000.0,,-300000.0,,96700000.0,1136800000.0,215800000.0,23400000.0,96700000.0,119100000.0,-23700000.0,95400000.0,1352600000.0,105100000.0,105100000.0,111300000.0
Allegheny Technologies Inc,ATI,ZW1LRE7C3H17O2ZN9B45,1018963,2011.0,Q3YTD,2011-01-01,2011-09-30,,0.59,0.59,0.18,0.56,,31200000.0,64200000.0,64200000.0,,62300000.0,1900000.0,1136800000.0,1352600000.0,,-300000.0,,96700000.0,1136800000.0,215800000.0,23400000.0,96700000.0,119100000.0,-23700000.0,95400000.0,1352600000.0,105100000.0,105100000.0,111300000.0
Allegheny Technologies Inc,ATI,ZW1LRE7C3H17O2ZN9B45,1018963,2011.0,Q3TTM,2010-10-01,2011-09-30,,0.75,0.75,0.36,0.73,,36400000.0,81600000.0,81600000.0,,77400000.0,4200000.0,2047100000.0,2390200000.0,,100000.0,,185500000.0,2047100000.0,343100000.0,39700000.0,185500000.0,157600000.0,-39600000.0,118000000.0,2390200000.0,105100000.0,105100000.0,111300000.0
Allegheny Technologies Inc,ATI,ZW1LRE7C3H17O2ZN9B45,1018963,2011.0,Q2TTM,2010-07-01,2011-06-30,,0.17,0.17,0.36,0.18,,11400000.0,20700000.0,20700000.0,,16100000.0,4600000.0,1879300000.0,2096400000.0,,2400000.0,,154700000.0,1879300000.0,217100000.0,32700000.0,154700000.0,62400000.0,-30300000.0,32100000.0,2096400000.0,,,
Allegheny Technologies Inc,ATI,ZW1LRE7C3H17O2ZN9B45,1018963,2011.0,Q1TTM,2010-04-01,2011-03-31,,0.54,0.54,0.54,0.54,,33800000.0,58900000.0,58900000.0,,52500000.0,6400000.0,2779500000.0,3148400000.0,,2600000.0,,230700000.0,2779500000.0,368900000.0,48100000.0,230700000.0,138200000.0,-45500000.0,92700000.0,3148400000.0,,,
Allegheny Technologies Inc,ATI,ZW1LRE7C3H17O2ZN9B45,1018963,2012.0,Q4,2012-10-01,2012-12-31,,0.1,0.1,0.18,0.11,,800000.0,13500000.0,9600000.0,3900000.0,10500000.0,3000000.0,748600000.0,825500000.0,,-700000.0,,49900000.0,748600000.0,76900000.0,15900000.0,49900000.0,27000000.0,-16600000.0,10400000.0,825500000.0,106100000.0,106100000.0,106100000.0
Allegheny Technologies Inc,ATI,ZW1LRE7C3H17O2ZN9B45,1018963,2012.0,FY,2012-01-01,2012-12-31,2015-02-26 16:05:15+00:00,1.49,1.49,0.72,1.43,,72400000.0,167800000.0,159900000.0,7900000.0,158400000.0,9400000.0,4041400000.0,4666900000.0,,0.0,0.0,321600000.0,4041400000.0,625500000.0,71600000.0,321600000.0,303900000.0,-71600000.0,232300000.0,4666900000.0,106100000.0,106100000.0,106100000.0
Allegheny Technologies Inc,ATI,ZW1LRE7C3H17O2ZN9B45,1018963,2012.0,Q3YTD,2012-01-01,2012-09-30,,1.39,1.39,0.54,1.32,,71600000.0,154300000.0,150300000.0,4000000.0,147900000.0,6400000.0,3292800000.0,3841400000.0,,700000.0,,271700000.0,3292800000.0,548600000.0,55700000.0,271700000.0,276900000.0,-55000000.0,221900000.0,3841400000.0,106200000.0,106200000.0,106200000.0
Allegheny Technologies Inc,ATI,ZW1LRE7C3H17O2ZN9B45,1018963,2012.0,Q3TTM,2011-10-01,2012-09-30,,2.89,2.89,1.08,2.73,,150800000.0,313200000.0,297800000.0,15400000.0,299900000.0,13300000.0,6231500000.0,7301100000.0,,1600000.0,,498000000.0,6231500000.0,1069600000.0,124600000.0,498000000.0,571600000.0,-123000000.0,448600000.0,7301100000.0,106200000.0,106200000.0,106200000.0
Allegheny Technologies Inc,ATI,ZW1LRE7C3H17O2ZN9B45,1018963,2012.0,Q3,2012-07-01,2012-09-30,2013-11-01 16:07:38+00:00,0.33,0.33,0.18,0.32,,14800000.0,37300000.0,33300000.0,4000000.0,35300000.0,2000000.0,988800000.0,1131500000.0,,200000.0,,77600000.0,988800000.0,142700000.0,17200000.0,77600000.0,65100000.0,-17000000.0,48100000.0,1131500000.0,106200000.0,106200000.0,106200000.0
Allegheny Technologies Inc,ATI,ZW1LRE7C3H17O2ZN9B45,1018963,2012.0,Q2YTD,2012-01-01,2012-06-30,,1.06,1.06,0.36,1.0,,56800000.0,117000000.0,117000000.0,,112600000.0,4400000.0,2304000000.0,2709900000.0,,500000.0,,194100000.0,2304000000.0,405900000.0,38500000.0,194100000.0,211800000.0,-38000000.0,173800000.0,2709900000.0,106100000.0,106100000.0,112800000.0
Allegheny Technologies Inc,ATI,ZW1LRE7C3H17O2ZN9B45,1018963,2012.0,Q2TTM,2011-07-01,2012-06-30,,3.15,3.15,1.08,2.97,,167200000.0,340100000.0,328700000.0,11400000.0,326900000.0,13200000.0,6379500000.0,7522200000.0,,1100000.0,,517100000.0,6379500000.0,1142700000.0,130800000.0,517100000.0,625600000.0,-129700000.0,495900000.0,7522200000.0,106100000.0,106100000.0,112800000.0
Allegheny Technologies Inc,ATI,ZW1LRE7C3H17O2ZN9B45,1018963,2012.0,Q2,2012-04-01,2012-06-30,2013-08-05 16:36:09+00:00,0.53,0.53,0.18,0.5,,31000000.0,58700000.0,58700000.0,,56400000.0,2300000.0,1158500000.0,1357400000.0,,100000.0,,90700000.0,1158500000.0,198900000.0,18600000.0,90700000.0,108200000.0,-18500000.0,89700000.0,1357400000.0,106100000.0,106100000.0,112800000.0
Allegheny Technologies Inc,ATI,ZW1LRE7C3H17O2ZN9B45,1018963,2012.0,Q1TTM,2011-04-01,2012-03-31,,2.62,2.62,0.9,2.47,,136200000.0,281400000.0,270000000.0,11400000.0,270500000.0,10900000.0,5221000000.0,6164800000.0,,1000000.0,,426400000.0,5221000000.0,943800000.0,112200000.0,426400000.0,517400000.0,-111200000.0,406200000.0,6164800000.0,105900000.0,105900000.0,112400000.0
Allegheny Technologies Inc,ATI,ZW1LRE7C3H17O2ZN9B45,1018963,2013.0,FY,2013-01-01,2013-12-31,2016-02-26 16:03:59+00:00,1.44,1.44,0.72,1.44,0.0,-63600000.0,161600000.0,-91200000.0,252800000.0,154000000.0,7600000.0,3790900000.0,4043500000.0,,1700000.0,67500000.0,276400000.0,3790900000.0,252600000.0,65200000.0,343900000.0,-91300000.0,-63500000.0,-154800000.0,4043500000.0,106800000.0,106800000.0,106800000.0
Allegheny Technologies Inc,ATI,ZW1LRE7C3H17O2ZN9B45,1018963,2013.0,Q4,2013-10-01,2013-12-31,,1.63,1.63,0.18,1.63,,-59200000.0,175600000.0,-81600000.0,257200000.0,173400000.0,2200000.0,904000000.0,915300000.0,,400000.0,67500000.0,66300000.0,904000000.0,11300000.0,18700000.0,133800000.0,-122500000.0,-18300000.0,-140800000.0,915300000.0,106800000.0,106800000.0,106800000.0
Allegheny Technologies Inc,ATI,ZW1LRE7C3H17O2ZN9B45,1018963,2013.0,Q3YTD,2013-01-01,2013-09-30,,-0.19,-0.19,0.54,-0.19,,-4400000.0,-14000000.0,-9600000.0,-4400000.0,-19400000.0,5400000.0,2886900000.0,3128200000.0,,1300000.0,,210100000.0,2886900000.0,241300000.0,46500000.0,210100000.0,31200000.0,-45200000.0,-14000000.0,3128200000.0,106800000.0,106800000.0,106800000.0
