company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,depreciationexpense,divestitures,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,paymentofdividends,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofplantpropertyandequipment
Allegheny Technologies Inc,ATI,ZW1LRE7C3H17O2ZN9B45,1018963,2010.0,Q4,2010-10-01,2010-12-31,,,35500000.0,,38100000.0,,2000000.0,-17600000.0,-84400000.0,91000000.0,-17600000.0,-84400000.0,91000000.0,-11000000.0,17400000.0,17400000.0,,-1600000.0,1500000.0,-17800000.0,-85900000.0,,-200000.0,
Allegheny Technologies Inc,ATI,ZW1LRE7C3H17O2ZN9B45,1018963,2010.0,FY,2010-01-01,2010-12-31,2013-02-28 16:24:23+00:00,0.0,141500000.0,,-193100000.0,0.0,2900000.0,-86800000.0,-216800000.0,27100000.0,-86800000.0,-216800000.0,27100000.0,-276500000.0,78700000.0,78700000.0,,-6700000.0,2300000.0,-70800000.0,-219100000.0,-11300000.0,-900000.0,
Allegheny Technologies Inc,ATI,ZW1LRE7C3H17O2ZN9B45,1018963,2010.0,Q3TTM,2009-10-01,2010-09-30,,,9400000.0,,-286400000.0,,-756700000.0,-578800000.0,170200000.0,-213300000.0,-578800000.0,170200000.0,-213300000.0,-621900000.0,63700000.0,63700000.0,,-6500000.0,-4700000.0,-16900000.0,174900000.0,201300000.0,,
Allegheny Technologies Inc,ATI,ZW1LRE7C3H17O2ZN9B45,1018963,2010.0,Q3,2010-07-01,2010-09-30,,,36200000.0,,90000000.0,,-4300000.0,-29100000.0,-35800000.0,129500000.0,-29100000.0,-35800000.0,129500000.0,64600000.0,3300000.0,3300000.0,,-1100000.0,-200000.0,-17700000.0,-35600000.0,-6000000.0,,
Allegheny Technologies Inc,ATI,ZW1LRE7C3H17O2ZN9B45,1018963,2010.0,Q3YTD,2010-01-01,2010-09-30,2011-11-04 16:36:51+00:00,0.0,106000000.0,,-231200000.0,,900000.0,-69200000.0,-132400000.0,-63900000.0,-69200000.0,-132400000.0,-63900000.0,-265500000.0,61300000.0,61300000.0,,-5100000.0,800000.0,-53000000.0,-133200000.0,-11300000.0,-700000.0,
Allegheny Technologies Inc,ATI,ZW1LRE7C3H17O2ZN9B45,1018963,2010.0,Q2TTM,2009-07-01,2010-06-30,,,5400000.0,,-344500000.0,,-749700000.0,-552400000.0,116200000.0,-274700000.0,-552400000.0,116200000.0,-274700000.0,-710900000.0,64400000.0,64400000.0,,-4900000.0,2300000.0,800000.0,113900000.0,201400000.0,,
Allegheny Technologies Inc,ATI,ZW1LRE7C3H17O2ZN9B45,1018963,2010.0,Q2,2010-04-01,2010-06-30,,,35200000.0,,-194800000.0,,5200000.0,-17400000.0,-46000000.0,-121400000.0,-17400000.0,-46000000.0,-121400000.0,-184800000.0,38200000.0,38200000.0,,-5900000.0,400000.0,-17600000.0,-46400000.0,900000.0,,
Allegheny Technologies Inc,ATI,ZW1LRE7C3H17O2ZN9B45,1018963,2010.0,Q2YTD,2010-01-01,2010-06-30,2011-08-04 16:58:03+00:00,0.0,69800000.0,,-321200000.0,,5200000.0,-40100000.0,-96600000.0,-193400000.0,-40100000.0,-96600000.0,-193400000.0,-330100000.0,58000000.0,58000000.0,,-4000000.0,1000000.0,-35300000.0,-97600000.0,-5300000.0,-700000.0,
Allegheny Technologies Inc,ATI,ZW1LRE7C3H17O2ZN9B45,1018963,2010.0,Q1TTM,2009-04-01,2010-03-31,,,2300000.0,,-257700000.0,,,900000.0,58600000.0,-240900000.0,900000.0,58600000.0,-240900000.0,-181400000.0,14500000.0,14500000.0,,1600000.0,1200000.0,-100000.0,57400000.0,-600000.0,,
Allegheny Technologies Inc,ATI,ZW1LRE7C3H17O2ZN9B45,1018963,2010.0,Q1,2010-01-01,2010-03-31,2011-05-05 16:46:40+00:00,,34600000.0,,-126400000.0,,0.0,-22700000.0,-50600000.0,-72000000.0,-22700000.0,-50600000.0,-72000000.0,-145300000.0,19800000.0,19800000.0,,1900000.0,600000.0,-17700000.0,-51200000.0,-6200000.0,-700000.0,
Allegheny Technologies Inc,ATI,ZW1LRE7C3H17O2ZN9B45,1018963,2011.0,Q4,2011-10-01,2011-12-31,,,47200000.0,,107900000.0,,,-130500000.0,-109700000.0,189300000.0,-130500000.0,-109700000.0,189300000.0,-50900000.0,34200000.0,34200000.0,,7200000.0,-300000.0,-18800000.0,-109400000.0,-118000000.0,-900000.0,
Allegheny Technologies Inc,ATI,ZW1LRE7C3H17O2ZN9B45,1018963,2011.0,FY,2011-01-01,2011-12-31,2014-02-27 16:08:51+00:00,-349200000.0,174400000.0,0.0,-100700000.0,,500000000.0,276200000.0,-624700000.0,296800000.0,276200000.0,-624700000.0,296800000.0,-51700000.0,223100000.0,223100000.0,0.0,12200000.0,2700000.0,-81900000.0,-278200000.0,-151900000.0,-2200000.0,
Allegheny Technologies Inc,ATI,ZW1LRE7C3H17O2ZN9B45,1018963,2011.0,Q3TTM,2010-10-01,2011-09-30,,-349200000.0,162700000.0,,-170500000.0,,502000000.0,389100000.0,-599400000.0,198500000.0,389100000.0,-599400000.0,198500000.0,-11800000.0,206300000.0,206300000.0,,3400000.0,4500000.0,-80900000.0,-254700000.0,-33900000.0,-1500000.0,
Allegheny Technologies Inc,ATI,ZW1LRE7C3H17O2ZN9B45,1018963,2011.0,Q3,2011-07-01,2011-09-30,,-349200000.0,127200000.0,,-208600000.0,,500000000.0,406700000.0,-515000000.0,107500000.0,406700000.0,-515000000.0,107500000.0,-800000.0,188900000.0,188900000.0,,5000000.0,3000000.0,-63100000.0,-168800000.0,-33900000.0,-1300000.0,
Allegheny Technologies Inc,ATI,ZW1LRE7C3H17O2ZN9B45,1018963,2011.0,Q3YTD,2011-01-01,2011-09-30,2012-11-02 16:32:23+00:00,-349200000.0,127200000.0,,-208600000.0,,500000000.0,406700000.0,-515000000.0,107500000.0,406700000.0,-515000000.0,107500000.0,-800000.0,188900000.0,188900000.0,,5000000.0,3000000.0,-63100000.0,-168800000.0,-33900000.0,-1300000.0,
Allegheny Technologies Inc,ATI,ZW1LRE7C3H17O2ZN9B45,1018963,2011.0,Q2TTM,2010-07-01,2011-06-30,,,71700000.0,,128100000.0,,-2300000.0,-46700000.0,-120200000.0,220500000.0,-46700000.0,-120200000.0,220500000.0,53600000.0,20700000.0,20700000.0,,-2700000.0,1300000.0,-35500000.0,-121500000.0,-6000000.0,-200000.0,
Allegheny Technologies Inc,ATI,ZW1LRE7C3H17O2ZN9B45,1018963,2011.0,Q1TTM,2010-04-01,2011-03-31,,,106900000.0,,-66700000.0,,2900000.0,-64100000.0,-166200000.0,99100000.0,-64100000.0,-166200000.0,99100000.0,-131200000.0,58900000.0,58900000.0,,-8600000.0,1700000.0,-53100000.0,-167900000.0,-5100000.0,-200000.0,
Allegheny Technologies Inc,ATI,ZW1LRE7C3H17O2ZN9B45,1018963,2012.0,Q4,2012-10-01,2012-12-31,,,48900000.0,,106300000.0,,,-23500000.0,-134600000.0,181700000.0,-23500000.0,-134600000.0,181700000.0,23600000.0,13500000.0,13500000.0,13000000.0,-4300000.0,1800000.0,-19100000.0,-136400000.0,-100000.0,,
Allegheny Technologies Inc,ATI,ZW1LRE7C3H17O2ZN9B45,1018963,2012.0,FY,2012-01-01,2012-12-31,2015-02-26 16:05:15+00:00,0.0,194000000.0,0.0,52700000.0,,0.0,-124800000.0,-378700000.0,427500000.0,-124800000.0,-378700000.0,427500000.0,-76000000.0,167800000.0,167800000.0,13000000.0,2200000.0,3300000.0,-76500000.0,-382000000.0,-27100000.0,-23400000.0,
Allegheny Technologies Inc,ATI,ZW1LRE7C3H17O2ZN9B45,1018963,2012.0,Q3TTM,2011-10-01,2012-09-30,,,192300000.0,,54300000.0,,,-231800000.0,-353800000.0,435100000.0,-231800000.0,-353800000.0,435100000.0,-150500000.0,188500000.0,188500000.0,,13700000.0,1200000.0,-76200000.0,-355000000.0,-145000000.0,-24300000.0,
Allegheny Technologies Inc,ATI,ZW1LRE7C3H17O2ZN9B45,1018963,2012.0,Q3,2012-07-01,2012-09-30,,,48900000.0,,99800000.0,,-300000.0,-36000000.0,-79300000.0,186000000.0,-36000000.0,-79300000.0,186000000.0,70700000.0,37300000.0,37300000.0,,4800000.0,600000.0,-19200000.0,-79900000.0,-21200000.0,-100000.0,
Allegheny Technologies Inc,ATI,ZW1LRE7C3H17O2ZN9B45,1018963,2012.0,Q3YTD,2012-01-01,2012-09-30,2013-11-01 16:07:38+00:00,,145100000.0,,-53600000.0,,0.0,-101300000.0,-244100000.0,245800000.0,-101300000.0,-244100000.0,245800000.0,-99600000.0,154300000.0,154300000.0,,6500000.0,1500000.0,-57400000.0,-245600000.0,-27000000.0,-23400000.0,
Allegheny Technologies Inc,ATI,ZW1LRE7C3H17O2ZN9B45,1018963,2012.0,Q2YTD,2012-01-01,2012-06-30,2013-08-05 16:36:09+00:00,,96200000.0,,-153400000.0,,300000.0,-65300000.0,-164800000.0,59800000.0,-65300000.0,-164800000.0,59800000.0,-170300000.0,117000000.0,117000000.0,,1700000.0,900000.0,-38200000.0,-165700000.0,-5800000.0,-23300000.0,
Allegheny Technologies Inc,ATI,ZW1LRE7C3H17O2ZN9B45,1018963,2012.0,Q2TTM,2011-07-01,2012-06-30,,-349200000.0,270600000.0,,-254100000.0,,500300000.0,210900000.0,-789500000.0,356600000.0,210900000.0,-789500000.0,356600000.0,-222000000.0,340100000.0,340100000.0,,13900000.0,3600000.0,-120100000.0,-443900000.0,-157700000.0,-25500000.0,
Allegheny Technologies Inc,ATI,ZW1LRE7C3H17O2ZN9B45,1018963,2012.0,Q2,2012-04-01,2012-06-30,,,48200000.0,,-28900000.0,,300000.0,-22200000.0,-95800000.0,78000000.0,-22200000.0,-95800000.0,78000000.0,-40000000.0,58700000.0,58700000.0,,1000000.0,,-19100000.0,-95800000.0,-4400000.0,,
Allegheny Technologies Inc,ATI,ZW1LRE7C3H17O2ZN9B45,1018963,2012.0,Q1,2012-01-01,2012-03-31,2013-05-06 16:16:03+00:00,,48000000.0,,-124500000.0,,,-43100000.0,-69000000.0,-18200000.0,-43100000.0,-69000000.0,-18200000.0,-130300000.0,58300000.0,58300000.0,,700000.0,900000.0,-19100000.0,-69900000.0,-1400000.0,-23300000.0,
Allegheny Technologies Inc,ATI,ZW1LRE7C3H17O2ZN9B45,1018963,2012.0,Q1TTM,2011-04-01,2012-03-31,,-349200000.0,222400000.0,,-225200000.0,,500000000.0,233100000.0,-693700000.0,278600000.0,233100000.0,-693700000.0,278600000.0,-182000000.0,281400000.0,281400000.0,,12900000.0,3600000.0,-101000000.0,-348100000.0,-153300000.0,-25500000.0,
Allegheny Technologies Inc,ATI,ZW1LRE7C3H17O2ZN9B45,1018963,2013.0,FY,2013-01-01,2013-12-31,2016-02-26 16:03:59+00:00,0.0,189900000.0,600900000.0,372500000.0,,500000000.0,364800000.0,-11000000.0,368400000.0,364800000.0,-11000000.0,368400000.0,722200000.0,161600000.0,161600000.0,-355600000.0,3000000.0,800000.0,-94900000.0,-612700000.0,-36700000.0,-6600000.0,
Allegheny Technologies Inc,ATI,ZW1LRE7C3H17O2ZN9B45,1018963,2013.0,Q4,2013-10-01,2013-12-31,,,46400000.0,600900000.0,274600000.0,,,-33600000.0,383700000.0,141000000.0,-33600000.0,383700000.0,141000000.0,491100000.0,175600000.0,175600000.0,-355600000.0,,,-19200000.0,-217200000.0,-14400000.0,,
Allegheny Technologies Inc,ATI,ZW1LRE7C3H17O2ZN9B45,1018963,2013.0,Q3TTM,2012-10-01,2013-09-30,,,192400000.0,,204200000.0,,500000000.0,374900000.0,-529300000.0,409100000.0,374900000.0,-529300000.0,409100000.0,254700000.0,-500000.0,-500000.0,13000000.0,-1300000.0,2600000.0,-94800000.0,-531900000.0,-22400000.0,-6600000.0,
Allegheny Technologies Inc,ATI,ZW1LRE7C3H17O2ZN9B45,1018963,2013.0,Q3,2013-07-01,2013-09-30,,,46600000.0,,155000000.0,,499400000.0,463700000.0,-171500000.0,169400000.0,463700000.0,-171500000.0,169400000.0,461600000.0,-32200000.0,-32200000.0,,,300000.0,-19300000.0,-171800000.0,-16400000.0,,
Allegheny Technologies Inc,ATI,ZW1LRE7C3H17O2ZN9B45,1018963,2013.0,Q3YTD,2013-01-01,2013-09-30,2014-10-31 09:12:27+00:00,0.0,143500000.0,,97900000.0,,500000000.0,398400000.0,-394700000.0,227400000.0,398400000.0,-394700000.0,227400000.0,231100000.0,-14000000.0,-14000000.0,,3000000.0,800000.0,-75700000.0,-395500000.0,-22300000.0,-6600000.0,
Allegheny Technologies Inc,ATI,ZW1LRE7C3H17O2ZN9B45,1018963,2013.0,Q2TTM,2012-07-01,2013-06-30,,,194700000.0,,149000000.0,,300000.0,-124800000.0,-437100000.0,425700000.0,-124800000.0,-437100000.0,425700000.0,-136200000.0,69000000.0,69000000.0,13000000.0,3500000.0,2900000.0,-94700000.0,-440000000.0,-27200000.0,-6700000.0,
Allegheny Technologies Inc,ATI,ZW1LRE7C3H17O2ZN9B45,1018963,2013.0,Q2,2013-04-01,2013-06-30,,,48400000.0,,60400000.0,,600000.0,-42300000.0,-137000000.0,115400000.0,-42300000.0,-137000000.0,115400000.0,-63900000.0,6600000.0,6600000.0,,,-200000.0,-37200000.0,-136800000.0,-5800000.0,100000.0,
Allegheny Technologies Inc,ATI,ZW1LRE7C3H17O2ZN9B45,1018963,2013.0,Q2YTD,2013-01-01,2013-06-30,2014-08-04 16:10:27+00:00,0.0,96900000.0,,-57100000.0,,600000.0,-65300000.0,-223200000.0,58000000.0,-65300000.0,-223200000.0,58000000.0,-230500000.0,18200000.0,18200000.0,,3000000.0,500000.0,-56400000.0,-223700000.0,-5900000.0,-6600000.0,
Allegheny Technologies Inc,ATI,ZW1LRE7C3H17O2ZN9B45,1018963,2013.0,Q1TTM,2012-04-01,2013-03-31,,,194500000.0,,59700000.0,,,-104700000.0,-395900000.0,388300000.0,-104700000.0,-395900000.0,388300000.0,-112300000.0,121100000.0,121100000.0,13000000.0,4500000.0,3100000.0,-76600000.0,-399000000.0,-25800000.0,-6800000.0,
Allegheny Technologies Inc,ATI,ZW1LRE7C3H17O2ZN9B45,1018963,2013.0,Q1,2013-01-01,2013-03-31,2014-05-05 16:13:37+00:00,0.0,48500000.0,,-117500000.0,,,-23000000.0,-86200000.0,-57400000.0,-23000000.0,-86200000.0,-57400000.0,-166600000.0,11600000.0,11600000.0,,3000000.0,700000.0,-19200000.0,-86900000.0,-100000.0,-6700000.0,
Allegheny Technologies Inc,ATI,ZW1LRE7C3H17O2ZN9B45,1018963,2014.0,FY,2014-01-01,2014-12-31,2017-02-24 14:11:15+00:00,-92900000.0,176800000.0,,-130500000.0,,0.0,-497000000.0,-316200000.0,55900000.0,-497000000.0,-316200000.0,55900000.0,-757300000.0,9600000.0,9600000.0,0.0,100000.0,2400000.0,-77100000.0,-225700000.0,-416100000.0,-3900000.0,
Allegheny Technologies Inc,ATI,ZW1LRE7C3H17O2ZN9B45,1018963,2014.0,Q4,2014-10-01,2014-12-31,,-400000.0,45200000.0,,23600000.0,,,-20700000.0,-68100000.0,94100000.0,-20700000.0,-68100000.0,94100000.0,5300000.0,25300000.0,25300000.0,,,500000.0,-19300000.0,-68200000.0,-1400000.0,,
Allegheny Technologies Inc,ATI,ZW1LRE7C3H17O2ZN9B45,1018963,2014.0,Q3YTD,2014-01-01,2014-09-30,2015-10-29 16:04:44+00:00,-92500000.0,131600000.0,,-154100000.0,,,-476300000.0,-248100000.0,-38200000.0,-476300000.0,-248100000.0,-38200000.0,-762600000.0,-15700000.0,-15700000.0,,100000.0,1900000.0,-57800000.0,-157500000.0,-414700000.0,-3900000.0,
Allegheny Technologies Inc,ATI,ZW1LRE7C3H17O2ZN9B45,1018963,2014.0,Q3TTM,2013-10-01,2014-09-30,,-92500000.0,178000000.0,600900000.0,120500000.0,,,-509900000.0,135600000.0,102800000.0,-509900000.0,135600000.0,102800000.0,-271500000.0,159900000.0,159900000.0,-355600000.0,100000.0,1900000.0,-77000000.0,-374700000.0,-429100000.0,-3900000.0,
Allegheny Technologies Inc,ATI,ZW1LRE7C3H17O2ZN9B45,1018963,2014.0,Q3,2014-07-01,2014-09-30,,,44100000.0,,-47700000.0,,,-30400000.0,-59800000.0,-700000.0,-30400000.0,-59800000.0,-700000.0,-90900000.0,2900000.0,2900000.0,,100000.0,-200000.0,-19200000.0,-59600000.0,-11300000.0,,
Allegheny Technologies Inc,ATI,ZW1LRE7C3H17O2ZN9B45,1018963,2014.0,Q2TTM,2013-07-01,2014-06-30,,-92500000.0,180500000.0,600900000.0,323200000.0,,499400000.0,-15800000.0,23900000.0,272900000.0,-15800000.0,23900000.0,272900000.0,281000000.0,124800000.0,124800000.0,-355600000.0,,2400000.0,-77100000.0,-486900000.0,-434200000.0,-3900000.0,
Allegheny Technologies Inc,ATI,ZW1LRE7C3H17O2ZN9B45,1018963,2014.0,Q2,2014-04-01,2014-06-30,,-21400000.0,43500000.0,,-23400000.0,,,-422600000.0,-79400000.0,19400000.0,-422600000.0,-79400000.0,19400000.0,-482600000.0,-700000.0,-700000.0,,,300000.0,-19300000.0,-58300000.0,-403300000.0,,
Allegheny Technologies Inc,ATI,ZW1LRE7C3H17O2ZN9B45,1018963,2014.0,Q2YTD,2014-01-01,2014-06-30,2015-07-30 16:24:25+00:00,-92500000.0,87500000.0,,-106400000.0,,,-445900000.0,-188300000.0,-37500000.0,-445900000.0,-188300000.0,-37500000.0,-671700000.0,-18600000.0,-18600000.0,,,2100000.0,-38600000.0,-97900000.0,-403400000.0,-3900000.0,
Allegheny Technologies Inc,ATI,ZW1LRE7C3H17O2ZN9B45,1018963,2014.0,Q1TTM,2013-04-01,2014-03-31,,-71100000.0,185400000.0,600900000.0,407000000.0,,500000000.0,364500000.0,-33700000.0,368900000.0,364500000.0,-33700000.0,368900000.0,699700000.0,132100000.0,132100000.0,-355600000.0,,1900000.0,-95000000.0,-565400000.0,-36700000.0,-3800000.0,
Allegheny Technologies Inc,ATI,ZW1LRE7C3H17O2ZN9B45,1018963,2014.0,Q1,2014-01-01,2014-03-31,2015-05-04 16:03:07+00:00,-71100000.0,44000000.0,,-83000000.0,,,-23300000.0,-108900000.0,-56900000.0,-23300000.0,-108900000.0,-56900000.0,-189100000.0,-17900000.0,-17900000.0,,,1800000.0,-19300000.0,-39600000.0,-100000.0,-3900000.0,
Allegheny Technologies Inc,ATI,ZW1LRE7C3H17O2ZN9B45,1018963,2015.0,FY,2015-01-01,2015-12-31,2018-02-20 14:30:21+00:00,-500000.0,189900000.0,,126300000.0,0.0,1500000.0,-106000000.0,-145100000.0,131400000.0,-106000000.0,-145100000.0,131400000.0,-119700000.0,-365900000.0,-365900000.0,181100000.0,,-100000.0,-82500000.0,-144500000.0,-23600000.0,-1400000.0,
Allegheny Technologies Inc,ATI,ZW1LRE7C3H17O2ZN9B45,1018963,2015.0,Q4,2015-10-01,2015-12-31,,,48500000.0,,16200000.0,,-200000.0,-25100000.0,-45100000.0,22500000.0,-25100000.0,-45100000.0,22500000.0,-47700000.0,-223300000.0,-223300000.0,181100000.0,,-100000.0,-24600000.0,-45000000.0,-300000.0,,
Allegheny Technologies Inc,ATI,ZW1LRE7C3H17O2ZN9B45,1018963,2015.0,Q3YTD,2015-01-01,2015-09-30,2016-11-02 16:03:02+00:00,-500000.0,141400000.0,,110100000.0,,1700000.0,-80900000.0,-100000000.0,108900000.0,-80900000.0,-100000000.0,108900000.0,-72000000.0,-142600000.0,-142600000.0,0.0,,0.0,-57900000.0,-99500000.0,-23300000.0,-1400000.0,
Allegheny Technologies Inc,ATI,ZW1LRE7C3H17O2ZN9B45,1018963,2015.0,Q3TTM,2014-10-01,2015-09-30,,-900000.0,186600000.0,,133700000.0,,1700000.0,-101600000.0,-168100000.0,203000000.0,-101600000.0,-168100000.0,203000000.0,-66700000.0,-117300000.0,-117300000.0,,,500000.0,-77200000.0,-167700000.0,-24700000.0,-1400000.0,
Allegheny Technologies Inc,ATI,ZW1LRE7C3H17O2ZN9B45,1018963,2015.0,Q3,2015-07-01,2015-09-30,,,47800000.0,,110900000.0,,1700000.0,-34600000.0,-36200000.0,17400000.0,-34600000.0,-36200000.0,17400000.0,-53400000.0,-141300000.0,-141300000.0,,,,-19300000.0,-36200000.0,-17000000.0,,
Allegheny Technologies Inc,ATI,ZW1LRE7C3H17O2ZN9B45,1018963,2015.0,Q2YTD,2015-01-01,2015-06-30,2016-08-03 16:02:51+00:00,-500000.0,93600000.0,,-800000.0,,0.0,-46300000.0,-63800000.0,91500000.0,-46300000.0,-63800000.0,91500000.0,-18600000.0,-1300000.0,-1300000.0,,,0.0,-38600000.0,-63300000.0,-6300000.0,-1400000.0,
Allegheny Technologies Inc,ATI,ZW1LRE7C3H17O2ZN9B45,1018963,2015.0,Q2TTM,2014-07-01,2015-06-30,,-900000.0,182900000.0,,-24900000.0,,,-97400000.0,-191700000.0,184900000.0,-97400000.0,-191700000.0,184900000.0,-104200000.0,26900000.0,26900000.0,,100000.0,300000.0,-77100000.0,-191100000.0,-19000000.0,-1400000.0,
Allegheny Technologies Inc,ATI,ZW1LRE7C3H17O2ZN9B45,1018963,2015.0,Q2,2015-04-01,2015-06-30,,-500000.0,48000000.0,,45400000.0,,,-25300000.0,-41300000.0,79500000.0,-25300000.0,-41300000.0,79500000.0,12900000.0,-13900000.0,-13900000.0,,,-100000.0,-19300000.0,-40700000.0,-6000000.0,,
Allegheny Technologies Inc,ATI,ZW1LRE7C3H17O2ZN9B45,1018963,2015.0,Q1,2015-01-01,2015-03-31,2016-05-06 15:07:25+00:00,,45600000.0,,-46200000.0,,,-21000000.0,-22500000.0,12000000.0,-21000000.0,-22500000.0,12000000.0,-31500000.0,12600000.0,12600000.0,,,100000.0,-19300000.0,-22600000.0,-300000.0,-1400000.0,
Allegheny Technologies Inc,ATI,ZW1LRE7C3H17O2ZN9B45,1018963,2015.0,Q1TTM,2014-04-01,2015-03-31,,-21800000.0,178400000.0,,-93700000.0,,,-494700000.0,-229800000.0,124800000.0,-494700000.0,-229800000.0,124800000.0,-599700000.0,40100000.0,40100000.0,,100000.0,700000.0,-77100000.0,-208700000.0,-416300000.0,-1400000.0,
Allegheny Technologies Inc,ATI,ZW1LRE7C3H17O2ZN9B45,1018963,2016.0,FY,2016-01-01,2016-12-31,2019-02-28 12:20:24+00:00,0.0,170300000.0,,-58200000.0,0.0,390600000.0,323500000.0,-200000000.0,-43700000.0,323500000.0,-200000000.0,-43700000.0,79800000.0,-627100000.0,-627100000.0,471300000.0,,2200000.0,-54000000.0,-202200000.0,-13100000.0,0.0,
