company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,depreciationexpense,dilutedeps,incometaxexpense,marketingexpense,netincome,netincomecontinuing,netincometocommon,netincometononcontrollinginterest,operatingcostofrevenue,operatingrevenue,otherincome,otherrevenue,rdexpense,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Paycom Software Inc,PAYC,,1590955,2012.0,FY,2012-01-01,2012-12-31,2015-02-26 16:21:02+00:00,-0.01,-0.01,4092000.0,-0.01,-84000.0,29255000.0,-406000.0,-406000.0,-403000.0,-3000.0,16326000.0,75420000.0,354000.0,1390000.0,1632000.0,19372000.0,16326000.0,60484000.0,6977000.0,54351000.0,6133000.0,-6623000.0,-490000.0,76810000.0,40300000.0,44771559.0,44771559.0
Paycom Software Inc,PAYC,,1590955,2013.0,FY,2013-01-01,2013-12-31,2016-02-22 16:37:32+00:00,0.01,0.01,3682000.0,0.01,792000.0,42681000.0,607000.0,607000.0,601000.0,6000.0,20891000.0,105560000.0,1199000.0,2041000.0,2146000.0,28729000.0,20891000.0,86710000.0,9272000.0,77238000.0,9472000.0,-8073000.0,1399000.0,107601000.0,60100000.0,45476895.0,48062075.0
Paycom Software Inc,PAYC,,1590955,2013.0,Q4,2013-10-01,2013-12-31,,-0.05,-0.05,966000.0,-0.04,-419000.0,13768000.0,-1964000.0,-1964000.0,-1951000.0,-13000.0,5938000.0,29752000.0,1059000.0,528000.0,829000.0,9878000.0,5938000.0,24342000.0,2343000.0,25441000.0,-1099000.0,-1284000.0,-2383000.0,30280000.0,60100000.0,45476895.0,48062075.0
Paycom Software Inc,PAYC,,1590955,2013.0,Q3YTD,2013-01-01,2013-09-30,,0.06,0.06,2716000.0,0.05,1211000.0,28913000.0,2571000.0,2571000.0,2552000.0,19000.0,14953000.0,75808000.0,140000.0,1513000.0,1317000.0,18851000.0,14953000.0,62368000.0,6929000.0,51797000.0,10571000.0,-6789000.0,3782000.0,77321000.0,42100000.0,45707802.0,45707802.0
Paycom Software Inc,PAYC,,1590955,2013.0,Q3,2013-07-01,2013-09-30,2014-11-07 09:44:55+00:00,-0.01,-0.01,959000.0,-0.01,-199000.0,10339000.0,-424000.0,-424000.0,-421000.0,-3000.0,5340000.0,25210000.0,-133000.0,620000.0,538000.0,6815000.0,5340000.0,20490000.0,2329000.0,18651000.0,1839000.0,-2462000.0,-623000.0,25830000.0,42100000.0,45707802.0,45707802.0
Paycom Software Inc,PAYC,,1590955,2013.0,Q2YTD,2013-01-01,2013-06-30,,0.07,0.07,1757000.0,0.06,1410000.0,18574000.0,2995000.0,2995000.0,2973000.0,22000.0,9613000.0,50598000.0,273000.0,893000.0,779000.0,12036000.0,9613000.0,41878000.0,4600000.0,33146000.0,8732000.0,-4327000.0,4405000.0,51491000.0,35700000.0,45621868.0,47998224.0
Paycom Software Inc,PAYC,,1590955,2013.0,Q2,2013-04-01,2013-06-30,2014-08-08 10:14:00+00:00,0.01,0.01,873000.0,0.01,169000.0,8716000.0,360000.0,360000.0,357000.0,3000.0,4768000.0,23394000.0,-338000.0,520000.0,324000.0,6040000.0,4768000.0,19146000.0,2326000.0,15953000.0,3193000.0,-2664000.0,529000.0,23914000.0,35700000.0,45621868.0,47998224.0
Paycom Software Inc,PAYC,,1590955,2013.0,Q1,2013-01-01,2013-03-31,2014-06-12 09:23:27+00:00,0.06,0.06,884000.0,0.05,1241000.0,9858000.0,2635000.0,2635000.0,2616000.0,19000.0,4845000.0,27204000.0,611000.0,373000.0,455000.0,5996000.0,4845000.0,22732000.0,2274000.0,17193000.0,5539000.0,-1663000.0,3876000.0,27577000.0,43600000.0,44857788.0,47918011.0
Paycom Software Inc,PAYC,,1590955,2014.0,FY,2014-01-01,2014-12-31,2017-02-21 16:12:11+00:00,0.11,0.11,4538000.0,0.11,3993000.0,63547000.0,5663000.0,5663000.0,5663000.0,,27318000.0,148207000.0,1421000.0,2722000.0,4325000.0,35501000.0,27318000.0,123611000.0,7465000.0,107911000.0,15700000.0,-6044000.0,9656000.0,150929000.0,51500000.0,49784154.0,51857309.0
Paycom Software Inc,PAYC,,1590955,2014.0,Q4,2014-10-01,2014-12-31,,0.05,0.05,1216000.0,0.05,1965000.0,19310000.0,2506000.0,2506000.0,2506000.0,,7595000.0,43177000.0,26000.0,863000.0,1447000.0,9685000.0,7595000.0,36445000.0,342000.0,31658000.0,4787000.0,-316000.0,4471000.0,44040000.0,51500000.0,49784154.0,51857309.0
Paycom Software Inc,PAYC,,1590955,2014.0,Q3YTD,2014-01-01,2014-09-30,,0.06,0.06,3322000.0,0.06,2028000.0,44237000.0,3157000.0,3157000.0,3157000.0,,19723000.0,105030000.0,1395000.0,1859000.0,2878000.0,25816000.0,19723000.0,87166000.0,7123000.0,76253000.0,10913000.0,-5728000.0,5185000.0,106889000.0,53800000.0,51056462.0,52978051.0
Paycom Software Inc,PAYC,,1590955,2014.0,Q3TTM,2013-10-01,2014-09-30,,0.01,0.01,4288000.0,0.02,1609000.0,58005000.0,1193000.0,1193000.0,1206000.0,-13000.0,25661000.0,134782000.0,2454000.0,2387000.0,3707000.0,35694000.0,25661000.0,111508000.0,9466000.0,101694000.0,9814000.0,-7012000.0,2802000.0,137169000.0,53800000.0,51056462.0,52978051.0
Paycom Software Inc,PAYC,,1590955,2014.0,Q3,2014-07-01,2014-09-30,2015-11-06 16:29:11+00:00,0.05,0.05,1159000.0,0.05,1689000.0,14856000.0,2690000.0,2690000.0,2690000.0,,6436000.0,35910000.0,39000.0,688000.0,1059000.0,8410000.0,6436000.0,30162000.0,338000.0,25484000.0,4678000.0,-299000.0,4379000.0,36598000.0,53800000.0,51056462.0,52978051.0
Paycom Software Inc,PAYC,,1590955,2014.0,Q2YTD,2014-01-01,2014-06-30,,0.01,0.01,2163000.0,0.01,339000.0,29381000.0,467000.0,467000.0,467000.0,,13287000.0,69120000.0,1356000.0,1171000.0,1819000.0,17406000.0,13287000.0,57004000.0,6785000.0,50769000.0,6235000.0,-5429000.0,806000.0,70291000.0,59300000.0,50284362.0,50284362.0
Paycom Software Inc,PAYC,,1590955,2014.0,Q2TTM,2013-07-01,2014-06-30,,-0.05,-0.05,4088000.0,-0.04,-279000.0,53488000.0,-1921000.0,-1921000.0,-1905000.0,-16000.0,24565000.0,124082000.0,2282000.0,2319000.0,3186000.0,34099000.0,24565000.0,101836000.0,11457000.0,94861000.0,6975000.0,-9175000.0,-2200000.0,126401000.0,59300000.0,50284362.0,50284362.0
Paycom Software Inc,PAYC,,1590955,2014.0,Q2,2014-04-01,2014-06-30,2015-08-07 16:19:49+00:00,-0.01,-0.01,1072000.0,-0.01,-444000.0,13700000.0,-593000.0,-593000.0,-593000.0,,6365000.0,32666000.0,587000.0,640000.0,937000.0,8138000.0,6365000.0,26941000.0,4718000.0,23847000.0,3094000.0,-4131000.0,-1037000.0,33306000.0,59300000.0,50284362.0,50284362.0
Paycom Software Inc,PAYC,,1590955,2014.0,Q1,2014-01-01,2014-03-31,2015-05-13 16:19:48+00:00,0.02,0.02,1091000.0,0.02,783000.0,15681000.0,1060000.0,1060000.0,1060000.0,,6922000.0,36454000.0,769000.0,531000.0,882000.0,9268000.0,6922000.0,30063000.0,2067000.0,26922000.0,3141000.0,-1298000.0,1843000.0,36985000.0,53000000.0,45721584.0,48371169.0
Paycom Software Inc,PAYC,,1590955,2014.0,Q1TTM,2013-04-01,2014-03-31,,-0.03,-0.03,3889000.0,-0.02,334000.0,48504000.0,-968000.0,-968000.0,-955000.0,-13000.0,22968000.0,114810000.0,1357000.0,2199000.0,2573000.0,32001000.0,22968000.0,94041000.0,9065000.0,86967000.0,7074000.0,-7708000.0,-634000.0,117009000.0,53000000.0,45721584.0,48371169.0
Paycom Software Inc,PAYC,,1590955,2015.0,FY,2015-01-01,2015-12-31,2018-02-14 17:13:17+00:00,0.37,0.37,5738000.0,0.36,12580000.0,92554000.0,20945000.0,20945000.0,20945000.0,,35473000.0,219987000.0,517000.0,4666000.0,8627000.0,47826000.0,35473000.0,189180000.0,1427000.0,154745000.0,34435000.0,-910000.0,33525000.0,224653000.0,56600000.0,56495170.0,57919700.0
Paycom Software Inc,PAYC,,1590955,2015.0,Q4,2015-10-01,2015-12-31,,0.09,0.09,1558000.0,0.08,1084000.0,30810000.0,5157000.0,5157000.0,5157000.0,,10262000.0,63583000.0,367000.0,1535000.0,2504000.0,13750000.0,10262000.0,54856000.0,360000.0,48622000.0,6234000.0,7000.0,6241000.0,65118000.0,56600000.0,56495170.0,57919700.0
Paycom Software Inc,PAYC,,1590955,2015.0,Q3,2015-07-01,2015-09-30,2016-11-03 16:15:18+00:00,0.07,0.07,1457000.0,0.07,2763000.0,23774000.0,3847000.0,3847000.0,3847000.0,,8909000.0,54233000.0,98000.0,1107000.0,2349000.0,11996000.0,8909000.0,46431000.0,343000.0,39576000.0,6855000.0,-245000.0,6610000.0,55340000.0,55000000.0,57050684.0,58367830.0
Paycom Software Inc,PAYC,,1590955,2015.0,Q3YTD,2015-01-01,2015-09-30,,0.28,0.28,4180000.0,0.28,11496000.0,61744000.0,15788000.0,15788000.0,15788000.0,,25211000.0,156404000.0,150000.0,3131000.0,6123000.0,34076000.0,25211000.0,134324000.0,1067000.0,106123000.0,28201000.0,-917000.0,27284000.0,159535000.0,55000000.0,57050684.0,58367830.0
Paycom Software Inc,PAYC,,1590955,2015.0,Q3TTM,2014-10-01,2015-09-30,,0.33,0.33,5396000.0,0.33,13461000.0,81054000.0,18294000.0,18294000.0,18294000.0,,32806000.0,199581000.0,176000.0,3994000.0,7570000.0,43761000.0,32806000.0,170769000.0,1409000.0,137781000.0,32988000.0,-1233000.0,31755000.0,203575000.0,55000000.0,57050684.0,58367830.0
Paycom Software Inc,PAYC,,1590955,2015.0,Q2,2015-04-01,2015-06-30,2016-08-03 16:12:18+00:00,0.1,0.1,1400000.0,0.1,4489000.0,16741000.0,5946000.0,5946000.0,5946000.0,,8021000.0,47820000.0,19000.0,1153000.0,1907000.0,10096000.0,8021000.0,40952000.0,392000.0,30144000.0,10808000.0,-373000.0,10435000.0,48973000.0,59500000.0,57038021.0,58369083.0
Paycom Software Inc,PAYC,,1590955,2015.0,Q2YTD,2015-01-01,2015-06-30,,0.21,0.21,2723000.0,0.21,8733000.0,37970000.0,11941000.0,11941000.0,11941000.0,,16302000.0,102171000.0,52000.0,2024000.0,3774000.0,22080000.0,16302000.0,87893000.0,724000.0,66547000.0,21346000.0,-672000.0,20674000.0,104195000.0,59500000.0,57038021.0,58369083.0
Paycom Software Inc,PAYC,,1590955,2015.0,Q2TTM,2014-07-01,2015-06-30,,0.31,0.31,5098000.0,0.31,12387000.0,72136000.0,17137000.0,17137000.0,17137000.0,,30333000.0,181258000.0,117000.0,3575000.0,6280000.0,40175000.0,30333000.0,154500000.0,1404000.0,123689000.0,30811000.0,-1287000.0,29524000.0,184833000.0,59500000.0,57038021.0,58369083.0
Paycom Software Inc,PAYC,,1590955,2015.0,Q1,2015-01-01,2015-03-31,2016-05-05 16:50:51+00:00,0.11,0.11,1323000.0,0.11,4244000.0,21229000.0,5995000.0,5995000.0,5995000.0,,8281000.0,54351000.0,33000.0,871000.0,1867000.0,11984000.0,8281000.0,46941000.0,332000.0,36403000.0,10538000.0,-299000.0,10239000.0,55222000.0,54500000.0,54749951.0,56562661.0
Paycom Software Inc,PAYC,,1590955,2015.0,Q1TTM,2014-04-01,2015-03-31,,0.2,0.2,4770000.0,0.2,7454000.0,69095000.0,10598000.0,10598000.0,10598000.0,,28677000.0,166104000.0,685000.0,3062000.0,5310000.0,38217000.0,28677000.0,140489000.0,5730000.0,117392000.0,23097000.0,-5045000.0,18052000.0,169166000.0,54500000.0,54749951.0,56562661.0
Paycom Software Inc,PAYC,,1590955,2016.0,FY,2016-01-01,2016-12-31,2019-02-14 16:13:03+00:00,0.45,1.21,7834000.0,1.19,30591000.0,85361000.0,70421000.0,70421000.0,70421000.0,,54066000.0,329141000.0,308000.0,,20966000.0,59174000.0,54066000.0,275075000.0,1036000.0,173335000.0,101740000.0,-728000.0,101012000.0,329141000.0,156500000.0,57550204.0,58968099.0
Paycom Software Inc,PAYC,,1590955,2016.0,Q4,2016-10-01,2016-12-31,,-0.16,0.6,2256000.0,0.6,21304000.0,2659000.0,35214000.0,35214000.0,35214000.0,,15482000.0,91888000.0,371000.0,-4078000.0,6672000.0,4291000.0,15482000.0,72328000.0,303000.0,15878000.0,56450000.0,68000.0,56518000.0,87810000.0,156500000.0,57550204.0,58968099.0
Paycom Software Inc,PAYC,,1590955,2016.0,Q3,2016-07-01,2016-09-30,2017-11-02 16:10:29+00:00,0.11,0.11,2032000.0,0.1,-6081000.0,29274000.0,6198000.0,6198000.0,6198000.0,,14748000.0,75857000.0,-213000.0,1468000.0,6232000.0,24457000.0,14748000.0,62577000.0,252000.0,61995000.0,582000.0,-465000.0,117000.0,77325000.0,56300000.0,57819734.0,58907281.0
Paycom Software Inc,PAYC,,1590955,2016.0,Q3YTD,2016-01-01,2016-09-30,,0.61,0.61,5578000.0,0.59,9287000.0,82702000.0,35207000.0,35207000.0,35207000.0,,38584000.0,237253000.0,-63000.0,4078000.0,14294000.0,54883000.0,38584000.0,202747000.0,733000.0,157457000.0,45290000.0,-796000.0,44494000.0,241331000.0,56300000.0,57819734.0,58907281.0
Paycom Software Inc,PAYC,,1590955,2016.0,Q3TTM,2015-10-01,2016-09-30,,0.7,0.7,7136000.0,0.67,10371000.0,113512000.0,40364000.0,40364000.0,40364000.0,,48846000.0,300836000.0,304000.0,5613000.0,16798000.0,68633000.0,48846000.0,257603000.0,1093000.0,206079000.0,51524000.0,-789000.0,50735000.0,306449000.0,56300000.0,57819734.0,58907281.0
Paycom Software Inc,PAYC,,1590955,2016.0,Q2,2016-04-01,2016-06-30,2017-08-02 17:08:09+00:00,0.18,0.18,1823000.0,0.18,5529000.0,24766000.0,10421000.0,10421000.0,10421000.0,,11865000.0,72492000.0,116000.0,1388000.0,4202000.0,15220000.0,11865000.0,62015000.0,170000.0,46011000.0,16004000.0,-54000.0,15950000.0,73880000.0,57900000.0,57591556.0,58697229.0
Paycom Software Inc,PAYC,,1590955,2016.0,Q2YTD,2016-01-01,2016-06-30,,0.5,0.5,3546000.0,0.49,15368000.0,53428000.0,29009000.0,29009000.0,29009000.0,,23836000.0,161396000.0,150000.0,2610000.0,8062000.0,30426000.0,23836000.0,140170000.0,481000.0,95462000.0,44708000.0,-331000.0,44377000.0,164006000.0,57900000.0,57591556.0,58697229.0
Paycom Software Inc,PAYC,,1590955,2016.0,Q2TTM,2015-07-01,2016-06-30,,0.66,0.66,6561000.0,0.64,19215000.0,108012000.0,38013000.0,38013000.0,38013000.0,,43007000.0,279212000.0,615000.0,5252000.0,12915000.0,56172000.0,43007000.0,241457000.0,1184000.0,183660000.0,57797000.0,-569000.0,57228000.0,284464000.0,57900000.0,57591556.0,58697229.0
Paycom Software Inc,PAYC,,1590955,2016.0,Q1,2016-01-01,2016-03-31,2017-05-04 16:15:00+00:00,0.32,0.32,1723000.0,0.31,9839000.0,28662000.0,18588000.0,18588000.0,18588000.0,,11971000.0,88904000.0,34000.0,1222000.0,3860000.0,15206000.0,11971000.0,78155000.0,311000.0,49451000.0,28704000.0,-277000.0,28427000.0,90126000.0,58100000.0,57132909.0,58362040.0
Paycom Software Inc,PAYC,,1590955,2016.0,Q1TTM,2015-04-01,2016-03-31,,0.58,0.58,6138000.0,0.56,18175000.0,99987000.0,33538000.0,33538000.0,33538000.0,,39163000.0,254540000.0,518000.0,5017000.0,10620000.0,51048000.0,39163000.0,220394000.0,1406000.0,167793000.0,52601000.0,-888000.0,51713000.0,259557000.0,58100000.0,57132909.0,58362040.0
Paycom Software Inc,PAYC,,1590955,2017.0,FY,2017-01-01,2017-12-31,2020-02-13 17:01:49+00:00,2.13,2.13,9805000.0,2.1,4246000.0,110846000.0,123486000.0,123486000.0,123486000.0,,72028000.0,433047000.0,-1067000.0,,30430000.0,80228000.0,72028000.0,361019000.0,911000.0,231309000.0,129710000.0,-1978000.0,127732000.0,433047000.0,58000000.0,57839000.0,58790000.0
