company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,amortizationexpense,basicdilutedeps,basiceps,cashdividendspershare,depreciationexpense,dilutedeps,incometaxexpense,netincome,netincomecontinuing,netincomediscontinued,netincometocommon,netincometononcontrollinginterest,operatingcostofrevenue,operatingrevenue,otheradjustmentstoconsolidatednetincome,otherincome,otheroperatingexpenses,restructuringcharge,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totalinterestincome,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Starwood Hotels & Resorts Worldwide Inc,HOT,G9NTPG5SQ5TCKT3TNP18,316206,2010.0,Q3,2010-07-01,2010-09-30,2011-10-28 14:29:22+00:00,7000000.0,-0.03,-0.03,,64000000.0,-0.03,11000000.0,-6000000.0,-5000000.0,-1000000.0,-6000000.0,,523000000.0,1255000000.0,,-56000000.0,450000000.0,-1000000.0,90000000.0,523000000.0,732000000.0,59000000.0,-1000000.0,610000000.0,122000000.0,-116000000.0,6000000.0,1255000000.0,200000000.0,183000000.0,183000000.0
Starwood Hotels & Resorts Worldwide Inc,HOT,G9NTPG5SQ5TCKT3TNP18,316206,2010.0,Q2YTD,2010-01-01,2010-06-30,,17000000.0,0.79,0.79,,132000000.0,0.77,21000000.0,142000000.0,107000000.0,36000000.0,144000000.0,-2000000.0,1058000000.0,2476000000.0,-1000000.0,21000000.0,880000000.0,-1000000.0,168000000.0,1058000000.0,1418000000.0,121000000.0,6000000.0,1196000000.0,222000000.0,-94000000.0,128000000.0,2476000000.0,181000000.0,182000000.0,189000000.0
Starwood Hotels & Resorts Worldwide Inc,HOT,G9NTPG5SQ5TCKT3TNP18,316206,2010.0,Q2,2010-04-01,2010-06-30,2011-07-28 16:07:50+00:00,7000000.0,0.63,0.63,,66000000.0,0.61,22000000.0,114000000.0,79000000.0,36000000.0,114000000.0,0.0,538000000.0,1289000000.0,-1000000.0,20000000.0,450000000.0,-1000000.0,92000000.0,538000000.0,751000000.0,59000000.0,3000000.0,614000000.0,137000000.0,-36000000.0,101000000.0,1289000000.0,181000000.0,182000000.0,189000000.0
Starwood Hotels & Resorts Worldwide Inc,HOT,G9NTPG5SQ5TCKT3TNP18,316206,2010.0,Q1,2010-01-01,2010-03-31,2011-04-29 16:51:15+00:00,10000000.0,0.16,0.16,,66000000.0,0.16,-1000000.0,28000000.0,28000000.0,,30000000.0,-2000000.0,520000000.0,1187000000.0,,1000000.0,430000000.0,,76000000.0,520000000.0,667000000.0,62000000.0,3000000.0,582000000.0,85000000.0,-58000000.0,27000000.0,1187000000.0,187500000.0,181000000.0,187000000.0
Starwood Hotels & Resorts Worldwide Inc,HOT,G9NTPG5SQ5TCKT3TNP18,316206,2011.0,Q4,2011-10-01,2011-12-31,,7000000.0,0.87,0.87,0.5,58000000.0,0.85,-61000000.0,167000000.0,158000000.0,9000000.0,167000000.0,,594000000.0,1531000000.0,,-14000000.0,537000000.0,68000000.0,96000000.0,594000000.0,937000000.0,65000000.0,5000000.0,766000000.0,171000000.0,-74000000.0,97000000.0,1531000000.0,189500000.0,189000000.0,195000000.0
Starwood Hotels & Resorts Worldwide Inc,HOT,G9NTPG5SQ5TCKT3TNP18,316206,2011.0,FY,2011-01-01,2011-12-31,2014-02-24 16:44:58+00:00,30000000.0,2.58,2.58,0.5,235000000.0,2.51,-75000000.0,487000000.0,500000000.0,-13000000.0,489000000.0,-2000000.0,2339000000.0,5624000000.0,,,1970000000.0,68000000.0,352000000.0,2339000000.0,3285000000.0,216000000.0,11000000.0,2655000000.0,630000000.0,-205000000.0,425000000.0,5624000000.0,189500000.0,189000000.0,195000000.0
Starwood Hotels & Resorts Worldwide Inc,HOT,G9NTPG5SQ5TCKT3TNP18,316206,2011.0,Q3YTD,2011-01-01,2011-09-30,,23000000.0,1.71,1.71,,177000000.0,1.66,-14000000.0,320000000.0,342000000.0,-22000000.0,322000000.0,-2000000.0,1745000000.0,4093000000.0,,14000000.0,1433000000.0,,256000000.0,1745000000.0,2348000000.0,151000000.0,6000000.0,1889000000.0,459000000.0,-131000000.0,328000000.0,4093000000.0,187400000.0,190000000.0,195000000.0
Starwood Hotels & Resorts Worldwide Inc,HOT,G9NTPG5SQ5TCKT3TNP18,316206,2011.0,Q3TTM,2010-10-01,2011-09-30,,32000000.0,3.56,3.56,0.3,233000000.0,3.43,-19000000.0,659000000.0,548000000.0,110000000.0,661000000.0,-2000000.0,2281000000.0,5433000000.0,1000000.0,10000000.0,1903000000.0,-73000000.0,342000000.0,2281000000.0,3152000000.0,207000000.0,11000000.0,2437000000.0,715000000.0,-186000000.0,529000000.0,5433000000.0,187400000.0,190000000.0,195000000.0
Starwood Hotels & Resorts Worldwide Inc,HOT,G9NTPG5SQ5TCKT3TNP18,316206,2011.0,Q3,2011-07-01,2011-09-30,2012-10-29 18:27:22+00:00,8000000.0,0.87,0.87,,57000000.0,0.84,-8000000.0,163000000.0,165000000.0,-2000000.0,163000000.0,,589000000.0,1372000000.0,,45000000.0,468000000.0,,88000000.0,589000000.0,783000000.0,45000000.0,-5000000.0,621000000.0,162000000.0,-5000000.0,157000000.0,1372000000.0,187400000.0,190000000.0,195000000.0
Starwood Hotels & Resorts Worldwide Inc,HOT,G9NTPG5SQ5TCKT3TNP18,316206,2011.0,Q2YTD,2011-01-01,2011-06-30,,15000000.0,0.84,0.84,,120000000.0,0.82,-6000000.0,157000000.0,177000000.0,-20000000.0,159000000.0,-2000000.0,1156000000.0,2721000000.0,,-31000000.0,965000000.0,,168000000.0,1156000000.0,1565000000.0,106000000.0,11000000.0,1268000000.0,297000000.0,-126000000.0,171000000.0,2721000000.0,189900000.0,189000000.0,195000000.0
Starwood Hotels & Resorts Worldwide Inc,HOT,G9NTPG5SQ5TCKT3TNP18,316206,2011.0,Q2TTM,2010-07-01,2011-06-30,,31000000.0,2.66,2.66,0.3,240000000.0,2.56,,490000000.0,378000000.0,111000000.0,492000000.0,-2000000.0,2215000000.0,5316000000.0,1000000.0,-91000000.0,1885000000.0,-74000000.0,344000000.0,2215000000.0,3101000000.0,221000000.0,15000000.0,2426000000.0,675000000.0,-297000000.0,378000000.0,5316000000.0,189900000.0,189000000.0,195000000.0
Starwood Hotels & Resorts Worldwide Inc,HOT,G9NTPG5SQ5TCKT3TNP18,316206,2011.0,Q2,2011-04-01,2011-06-30,2012-07-26 13:26:14+00:00,7000000.0,0.69,0.69,,60000000.0,0.68,-16000000.0,131000000.0,150000000.0,-19000000.0,131000000.0,0.0,601000000.0,1426000000.0,,2000000.0,493000000.0,0.0,88000000.0,601000000.0,825000000.0,52000000.0,7000000.0,648000000.0,177000000.0,-43000000.0,134000000.0,1426000000.0,189900000.0,189000000.0,195000000.0
Starwood Hotels & Resorts Worldwide Inc,HOT,G9NTPG5SQ5TCKT3TNP18,316206,2011.0,Q1TTM,2010-04-01,2011-03-31,,31000000.0,2.6,2.6,0.3,246000000.0,2.49,38000000.0,473000000.0,307000000.0,166000000.0,475000000.0,-2000000.0,2152000000.0,5179000000.0,,-73000000.0,1842000000.0,-75000000.0,348000000.0,2152000000.0,3027000000.0,228000000.0,11000000.0,2392000000.0,635000000.0,-290000000.0,345000000.0,5179000000.0,186700000.0,187000000.0,194000000.0
Starwood Hotels & Resorts Worldwide Inc,HOT,G9NTPG5SQ5TCKT3TNP18,316206,2011.0,Q1,2011-01-01,2011-03-31,2012-04-27 11:55:20+00:00,8000000.0,0.15,0.15,,60000000.0,0.14,10000000.0,26000000.0,27000000.0,-1000000.0,28000000.0,-2000000.0,555000000.0,1295000000.0,,-33000000.0,472000000.0,0.0,80000000.0,555000000.0,740000000.0,54000000.0,4000000.0,620000000.0,120000000.0,-83000000.0,37000000.0,1295000000.0,186700000.0,187000000.0,194000000.0
Starwood Hotels & Resorts Worldwide Inc,HOT,G9NTPG5SQ5TCKT3TNP18,316206,2012.0,FY,2012-01-01,2012-12-31,2015-02-25 17:06:58+00:00,25000000.0,2.92,2.92,1.25,226000000.0,2.86,148000000.0,562000000.0,470000000.0,92000000.0,562000000.0,,2448000000.0,6321000000.0,,-21000000.0,2352000000.0,-12000000.0,370000000.0,2448000000.0,3873000000.0,298000000.0,25000000.0,2961000000.0,912000000.0,-294000000.0,618000000.0,6321000000.0,192500000.0,193000000.0,197000000.0
Starwood Hotels & Resorts Worldwide Inc,HOT,G9NTPG5SQ5TCKT3TNP18,316206,2012.0,Q4,2012-10-01,2012-12-31,,7000000.0,0.74,0.74,1.25,58000000.0,0.72,21000000.0,142000000.0,65000000.0,77000000.0,142000000.0,,620000000.0,1533000000.0,,-14000000.0,505000000.0,-1000000.0,101000000.0,620000000.0,913000000.0,149000000.0,6000000.0,670000000.0,243000000.0,-157000000.0,86000000.0,1533000000.0,192500000.0,193000000.0,197000000.0
Starwood Hotels & Resorts Worldwide Inc,HOT,G9NTPG5SQ5TCKT3TNP18,316206,2012.0,Q3YTD,2012-01-01,2012-09-30,,18000000.0,2.18,2.18,,168000000.0,2.14,127000000.0,420000000.0,405000000.0,15000000.0,420000000.0,,1828000000.0,4788000000.0,,-7000000.0,1847000000.0,-11000000.0,269000000.0,1828000000.0,2960000000.0,149000000.0,19000000.0,2291000000.0,669000000.0,-137000000.0,532000000.0,4788000000.0,193200000.0,193000000.0,196000000.0
Starwood Hotels & Resorts Worldwide Inc,HOT,G9NTPG5SQ5TCKT3TNP18,316206,2012.0,Q3TTM,2011-10-01,2012-09-30,,25000000.0,3.05,3.05,0.5,226000000.0,2.99,66000000.0,587000000.0,563000000.0,24000000.0,587000000.0,,2422000000.0,6319000000.0,,-21000000.0,2384000000.0,57000000.0,365000000.0,2422000000.0,3897000000.0,214000000.0,24000000.0,3057000000.0,840000000.0,-211000000.0,629000000.0,6319000000.0,193200000.0,193000000.0,196000000.0
Starwood Hotels & Resorts Worldwide Inc,HOT,G9NTPG5SQ5TCKT3TNP18,316206,2012.0,Q3,2012-07-01,2012-09-30,2013-10-25 12:45:58+00:00,6000000.0,0.88,0.88,,55000000.0,0.87,19000000.0,170000000.0,147000000.0,23000000.0,170000000.0,0.0,603000000.0,1455000000.0,,1000000.0,504000000.0,0.0,87000000.0,603000000.0,852000000.0,39000000.0,4000000.0,652000000.0,200000000.0,-34000000.0,166000000.0,1455000000.0,193200000.0,193000000.0,196000000.0
Starwood Hotels & Resorts Worldwide Inc,HOT,G9NTPG5SQ5TCKT3TNP18,316206,2012.0,Q2YTD,2012-01-01,2012-06-30,,12000000.0,1.3,1.3,,113000000.0,1.27,108000000.0,250000000.0,258000000.0,-8000000.0,250000000.0,,1225000000.0,3333000000.0,,-8000000.0,1343000000.0,-11000000.0,182000000.0,1225000000.0,2108000000.0,110000000.0,15000000.0,1639000000.0,469000000.0,-103000000.0,366000000.0,3333000000.0,193700000.0,195000000.0,198000000.0
Starwood Hotels & Resorts Worldwide Inc,HOT,G9NTPG5SQ5TCKT3TNP18,316206,2012.0,Q2TTM,2011-07-01,2012-06-30,,27000000.0,3.04,3.04,0.5,228000000.0,2.96,39000000.0,580000000.0,581000000.0,-1000000.0,580000000.0,,2408000000.0,6236000000.0,,23000000.0,2348000000.0,57000000.0,366000000.0,2408000000.0,3828000000.0,220000000.0,15000000.0,3026000000.0,802000000.0,-182000000.0,620000000.0,6236000000.0,193700000.0,195000000.0,198000000.0
Starwood Hotels & Resorts Worldwide Inc,HOT,G9NTPG5SQ5TCKT3TNP18,316206,2012.0,Q2,2012-04-01,2012-06-30,2013-07-25 17:15:29+00:00,6000000.0,0.63,0.63,,56000000.0,0.62,56000000.0,122000000.0,129000000.0,-7000000.0,122000000.0,,627000000.0,1618000000.0,,-1000000.0,601000000.0,,86000000.0,627000000.0,991000000.0,61000000.0,5000000.0,749000000.0,242000000.0,-57000000.0,185000000.0,1618000000.0,193700000.0,195000000.0,198000000.0
Starwood Hotels & Resorts Worldwide Inc,HOT,G9NTPG5SQ5TCKT3TNP18,316206,2012.0,Q1TTM,2011-04-01,2012-03-31,,28000000.0,3.1,3.1,0.5,232000000.0,3.02,-33000000.0,589000000.0,602000000.0,-13000000.0,589000000.0,,2382000000.0,6044000000.0,,26000000.0,2240000000.0,57000000.0,368000000.0,2382000000.0,3662000000.0,211000000.0,17000000.0,2925000000.0,737000000.0,-168000000.0,569000000.0,6044000000.0,191000000.0,192000000.0,197000000.0
Starwood Hotels & Resorts Worldwide Inc,HOT,G9NTPG5SQ5TCKT3TNP18,316206,2012.0,Q1,2012-01-01,2012-03-31,2013-04-30 17:18:10+00:00,6000000.0,0.67,0.67,,57000000.0,0.65,52000000.0,128000000.0,129000000.0,-1000000.0,128000000.0,,598000000.0,1715000000.0,,-7000000.0,742000000.0,-11000000.0,96000000.0,598000000.0,1117000000.0,49000000.0,10000000.0,890000000.0,227000000.0,-46000000.0,181000000.0,1715000000.0,191000000.0,192000000.0,197000000.0
Starwood Hotels & Resorts Worldwide Inc,HOT,G9NTPG5SQ5TCKT3TNP18,316206,2013.0,FY,2013-01-01,2013-12-31,2016-02-25 16:14:34+00:00,28000000.0,3.33,3.33,1.35,239000000.0,3.28,263000000.0,635000000.0,565000000.0,70000000.0,635000000.0,,2614000000.0,6115000000.0,,-23000000.0,1924000000.0,1000000.0,384000000.0,2614000000.0,3501000000.0,-4000000.0,-74000000.0,2576000000.0,925000000.0,-93000000.0,828000000.0,6115000000.0,190700000.0,191000000.0,193000000.0
Starwood Hotels & Resorts Worldwide Inc,HOT,G9NTPG5SQ5TCKT3TNP18,316206,2013.0,Q3YTD,2013-01-01,2013-09-30,,21000000.0,2.65,2.65,,174000000.0,2.61,223000000.0,507000000.0,437000000.0,70000000.0,507000000.0,,1965000000.0,4609000000.0,,-5000000.0,1469000000.0,-23000000.0,278000000.0,1965000000.0,2644000000.0,77000000.0,17000000.0,1919000000.0,725000000.0,-65000000.0,660000000.0,4609000000.0,191500000.0,192000000.0,194000000.0
Starwood Hotels & Resorts Worldwide Inc,HOT,G9NTPG5SQ5TCKT3TNP18,316206,2013.0,Q3TTM,2012-10-01,2013-09-30,,28000000.0,3.39,3.39,1.25,232000000.0,3.33,244000000.0,649000000.0,502000000.0,147000000.0,649000000.0,,2585000000.0,6142000000.0,,-19000000.0,1974000000.0,-24000000.0,379000000.0,2585000000.0,3557000000.0,226000000.0,23000000.0,2589000000.0,968000000.0,-222000000.0,746000000.0,6142000000.0,191500000.0,192000000.0,194000000.0
Starwood Hotels & Resorts Worldwide Inc,HOT,G9NTPG5SQ5TCKT3TNP18,316206,2013.0,Q3,2013-07-01,2013-09-30,2014-10-29 15:59:06+00:00,6000000.0,0.82,0.82,,59000000.0,0.81,64000000.0,157000000.0,157000000.0,,157000000.0,0.0,663000000.0,1508000000.0,,3000000.0,459000000.0,-22000000.0,100000000.0,663000000.0,845000000.0,25000000.0,,602000000.0,243000000.0,-22000000.0,221000000.0,1508000000.0,191500000.0,192000000.0,194000000.0
Starwood Hotels & Resorts Worldwide Inc,HOT,G9NTPG5SQ5TCKT3TNP18,316206,2013.0,Q2YTD,2013-01-01,2013-06-30,,15000000.0,1.83,1.83,,115000000.0,1.8,159000000.0,350000000.0,280000000.0,70000000.0,350000000.0,,1302000000.0,3101000000.0,,-8000000.0,1010000000.0,-1000000.0,178000000.0,1302000000.0,1799000000.0,52000000.0,17000000.0,1317000000.0,482000000.0,-43000000.0,439000000.0,3101000000.0,190300000.0,192000000.0,194000000.0
Starwood Hotels & Resorts Worldwide Inc,HOT,G9NTPG5SQ5TCKT3TNP18,316206,2013.0,Q2TTM,2012-07-01,2013-06-30,,28000000.0,3.45,3.45,1.25,228000000.0,3.39,199000000.0,662000000.0,492000000.0,170000000.0,662000000.0,,2525000000.0,6089000000.0,,-21000000.0,2019000000.0,-2000000.0,366000000.0,2525000000.0,3564000000.0,240000000.0,27000000.0,2639000000.0,925000000.0,-234000000.0,691000000.0,6089000000.0,190300000.0,192000000.0,194000000.0
Starwood Hotels & Resorts Worldwide Inc,HOT,G9NTPG5SQ5TCKT3TNP18,316206,2013.0,Q2,2013-04-01,2013-06-30,2014-07-24 17:23:27+00:00,8000000.0,0.72,0.72,,57000000.0,0.71,95000000.0,138000000.0,138000000.0,,137000000.0,1000000.0,668000000.0,1562000000.0,,1000000.0,491000000.0,,88000000.0,668000000.0,894000000.0,26000000.0,8000000.0,644000000.0,250000000.0,-17000000.0,233000000.0,1562000000.0,190300000.0,192000000.0,194000000.0
Starwood Hotels & Resorts Worldwide Inc,HOT,G9NTPG5SQ5TCKT3TNP18,316206,2013.0,Q1TTM,2012-04-01,2013-03-31,,26000000.0,3.36,3.36,1.25,227000000.0,3.3,160000000.0,646000000.0,483000000.0,163000000.0,647000000.0,-1000000.0,2484000000.0,6145000000.0,,-23000000.0,2129000000.0,-2000000.0,364000000.0,2484000000.0,3661000000.0,275000000.0,24000000.0,2744000000.0,917000000.0,-274000000.0,643000000.0,6145000000.0,191900000.0,191000000.0,194000000.0
Starwood Hotels & Resorts Worldwide Inc,HOT,G9NTPG5SQ5TCKT3TNP18,316206,2013.0,Q1,2013-01-01,2013-03-31,2014-04-24 16:50:01+00:00,7000000.0,1.11,1.11,,58000000.0,1.09,64000000.0,212000000.0,142000000.0,70000000.0,213000000.0,-1000000.0,634000000.0,1539000000.0,,-9000000.0,519000000.0,-1000000.0,90000000.0,634000000.0,905000000.0,26000000.0,9000000.0,673000000.0,232000000.0,-26000000.0,206000000.0,1539000000.0,191900000.0,191000000.0,194000000.0
Starwood Hotels & Resorts Worldwide Inc,HOT,G9NTPG5SQ5TCKT3TNP18,316206,2014.0,FY,2014-01-01,2014-12-31,2016-02-25 16:14:34+00:00,29000000.0,3.43,3.43,4.0,254000000.0,3.4,139000000.0,633000000.0,643000000.0,-10000000.0,633000000.0,,2711000000.0,5983000000.0,,-33000000.0,1708000000.0,-4000000.0,402000000.0,2711000000.0,3272000000.0,1000000.0,-67000000.0,2389000000.0,883000000.0,-101000000.0,782000000.0,5983000000.0,184500000.0,185000000.0,186000000.0
Starwood Hotels & Resorts Worldwide Inc,HOT,G9NTPG5SQ5TCKT3TNP18,316206,2014.0,Q3,2014-07-01,2014-09-30,2015-10-28 20:47:08+00:00,7000000.0,0.6,0.6,1.0,65000000.0,0.59,54000000.0,109000000.0,109000000.0,,109000000.0,,686000000.0,1493000000.0,,-22000000.0,429000000.0,0.0,96000000.0,686000000.0,807000000.0,1000000.0,-24000000.0,597000000.0,210000000.0,-47000000.0,163000000.0,1493000000.0,181700000.0,185000000.0,186000000.0
Starwood Hotels & Resorts Worldwide Inc,HOT,G9NTPG5SQ5TCKT3TNP18,316206,2014.0,Q2,2014-04-01,2014-06-30,2015-07-30 17:00:21+00:00,7000000.0,0.81,0.81,1.0,63000000.0,0.8,73000000.0,153000000.0,153000000.0,,153000000.0,,694000000.0,1539000000.0,,3000000.0,439000000.0,-3000000.0,102000000.0,694000000.0,845000000.0,,-14000000.0,608000000.0,237000000.0,-11000000.0,226000000.0,1539000000.0,188900000.0,190000000.0,191000000.0
Starwood Hotels & Resorts Worldwide Inc,HOT,G9NTPG5SQ5TCKT3TNP18,316206,2015.0,Q4,2015-10-01,2015-12-31,,8000000.0,0.98,0.98,0.38,71000000.0,0.98,53000000.0,166000000.0,184000000.0,-18000000.0,166000000.0,,724000000.0,1673000000.0,,31000000.0,504000000.0,48000000.0,96000000.0,724000000.0,949000000.0,,-16000000.0,727000000.0,222000000.0,15000000.0,237000000.0,1673000000.0,168600000.0,169000000.0,170000000.0
Starwood Hotels & Resorts Worldwide Inc,HOT,G9NTPG5SQ5TCKT3TNP18,316206,2015.0,FY,2015-01-01,2015-12-31,2016-02-25 16:14:34+00:00,29000000.0,2.9,2.9,1.5,251000000.0,2.88,180000000.0,489000000.0,489000000.0,,489000000.0,,2736000000.0,5763000000.0,,-1000000.0,1519000000.0,100000000.0,388000000.0,2736000000.0,3027000000.0,,-70000000.0,2287000000.0,740000000.0,-71000000.0,669000000.0,5763000000.0,168600000.0,169000000.0,170000000.0
Starwood Hotels & Resorts Worldwide Inc,HOT,G9NTPG5SQ5TCKT3TNP18,316206,2015.0,Q3YTD,2015-01-01,2015-09-30,,21000000.0,1.92,1.92,1.13,180000000.0,1.9,127000000.0,323000000.0,305000000.0,18000000.0,323000000.0,,2012000000.0,4090000000.0,,-32000000.0,1015000000.0,52000000.0,292000000.0,2012000000.0,2078000000.0,,-54000000.0,1560000000.0,518000000.0,-86000000.0,432000000.0,4090000000.0,166000000.0,168000000.0,169000000.0
Starwood Hotels & Resorts Worldwide Inc,HOT,G9NTPG5SQ5TCKT3TNP18,316206,2015.0,Q3,2015-07-01,2015-09-30,2015-10-28 20:47:08+00:00,7000000.0,0.53,0.53,0.375,62000000.0,0.53,42000000.0,88000000.0,88000000.0,,88000000.0,,686000000.0,1434000000.0,,-46000000.0,368000000.0,9000000.0,102000000.0,686000000.0,748000000.0,,-24000000.0,548000000.0,200000000.0,-70000000.0,130000000.0,1434000000.0,166000000.0,168000000.0,169000000.0
Starwood Hotels & Resorts Worldwide Inc,HOT,G9NTPG5SQ5TCKT3TNP18,316206,2015.0,Q2,2015-04-01,2015-06-30,2016-07-28 19:21:49+00:00,7000000.0,0.8,0.8,0.375,56000000.0,0.79,33000000.0,136000000.0,118000000.0,18000000.0,136000000.0,,654000000.0,1241000000.0,,,248000000.0,12000000.0,99000000.0,654000000.0,587000000.0,,-14000000.0,422000000.0,165000000.0,-14000000.0,151000000.0,1241000000.0,170000000.0,169000000.0,170000000.0
