company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,amortizationexpense,cashincometaxespaid,cashinterestpaid,depreciationexpense,divestitures,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,netincomediscontinued,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,paymentofdividends,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofinvestments
Starwood Hotels & Resorts Worldwide Inc,HOT,G9NTPG5SQ5TCKT3TNP18,316206,2010.0,Q3TTM,2009-10-01,2010-09-30,,-18000000.0,-71000000.0,65000000.0,256000000.0,299000000.0,310000000.0,1000000.0,-37000000.0,527000000.0,-427000000.0,143000000.0,527000000.0,-427000000.0,143000000.0,527000000.0,244000000.0,29000000.0,-11000000.0,40000000.0,347000000.0,65000000.0,39000000.0,-37000000.0,-29000000.0,-171000000.0,-982000000.0,,12000000.0
Starwood Hotels & Resorts Worldwide Inc,HOT,G9NTPG5SQ5TCKT3TNP18,316206,2010.0,Q3,2010-07-01,2010-09-30,,,-20000000.0,15000000.0,10000000.0,71000000.0,,6000000.0,75000000.0,266000000.0,34000000.0,17000000.0,210000000.0,34000000.0,17000000.0,210000000.0,267000000.0,-6000000.0,-6000000.0,,90000000.0,12000000.0,66000000.0,,,-49000000.0,-244000000.0,,
Starwood Hotels & Resorts Worldwide Inc,HOT,G9NTPG5SQ5TCKT3TNP18,316206,2010.0,Q3YTD,2010-01-01,2010-09-30,2011-10-28 14:29:22+00:00,-18000000.0,-60000000.0,44000000.0,158000000.0,220000000.0,,1000000.0,-57000000.0,283000000.0,-25000000.0,-9000000.0,303000000.0,-25000000.0,-9000000.0,303000000.0,270000000.0,136000000.0,100000000.0,36000000.0,100000000.0,64000000.0,153000000.0,-37000000.0,-25000000.0,-119000000.0,-335000000.0,,
Starwood Hotels & Resorts Worldwide Inc,HOT,G9NTPG5SQ5TCKT3TNP18,316206,2010.0,Q2TTM,2009-07-01,2010-06-30,,-18000000.0,-72000000.0,56000000.0,274000000.0,310000000.0,310000000.0,-4000000.0,-101000000.0,488000000.0,-610000000.0,185000000.0,440000000.0,-610000000.0,185000000.0,440000000.0,11000000.0,75000000.0,31000000.0,44000000.0,272000000.0,54000000.0,60000000.0,-38000000.0,-30000000.0,-154000000.0,-1114000000.0,,17000000.0
Starwood Hotels & Resorts Worldwide Inc,HOT,G9NTPG5SQ5TCKT3TNP18,316206,2010.0,Q2,2010-04-01,2010-06-30,,-18000000.0,-20000000.0,12000000.0,105000000.0,73000000.0,,-4000000.0,-47000000.0,-66000000.0,-78000000.0,1000000.0,80000000.0,-78000000.0,1000000.0,80000000.0,-1000000.0,114000000.0,78000000.0,36000000.0,-4000000.0,34000000.0,91000000.0,,-24000000.0,-46000000.0,-46000000.0,,-2000000.0
Starwood Hotels & Resorts Worldwide Inc,HOT,G9NTPG5SQ5TCKT3TNP18,316206,2010.0,Q2YTD,2010-01-01,2010-06-30,2011-07-28 16:07:50+00:00,-18000000.0,-40000000.0,29000000.0,148000000.0,149000000.0,,-5000000.0,-132000000.0,17000000.0,-59000000.0,-26000000.0,93000000.0,-59000000.0,-26000000.0,93000000.0,3000000.0,142000000.0,106000000.0,36000000.0,10000000.0,52000000.0,87000000.0,-37000000.0,-25000000.0,-70000000.0,-91000000.0,,
Starwood Hotels & Resorts Worldwide Inc,HOT,G9NTPG5SQ5TCKT3TNP18,316206,2010.0,Q1,2010-01-01,2010-03-31,2011-04-29 16:51:15+00:00,,-20000000.0,17000000.0,43000000.0,76000000.0,,-1000000.0,-85000000.0,83000000.0,19000000.0,-27000000.0,13000000.0,19000000.0,-27000000.0,13000000.0,4000000.0,28000000.0,28000000.0,,14000000.0,18000000.0,-4000000.0,-37000000.0,-1000000.0,-24000000.0,-45000000.0,,2000000.0
Starwood Hotels & Resorts Worldwide Inc,HOT,G9NTPG5SQ5TCKT3TNP18,316206,2011.0,Q4,2011-10-01,2011-12-31,,-45000000.0,-12000000.0,13000000.0,74000000.0,65000000.0,,-7000000.0,24000000.0,247000000.0,-682000000.0,-158000000.0,314000000.0,-682000000.0,-158000000.0,314000000.0,-533000000.0,167000000.0,158000000.0,9000000.0,79000000.0,18000000.0,17000000.0,-96000000.0,-8000000.0,-132000000.0,-851000000.0,,10000000.0
Starwood Hotels & Resorts Worldwide Inc,HOT,G9NTPG5SQ5TCKT3TNP18,316206,2011.0,FY,2011-01-01,2011-12-31,2014-02-24 16:44:58+00:00,-72000000.0,-76000000.0,42000000.0,188000000.0,265000000.0,290000000.0,-9000000.0,-234000000.0,247000000.0,-755000000.0,-176000000.0,641000000.0,-755000000.0,-176000000.0,641000000.0,-299000000.0,487000000.0,500000000.0,-13000000.0,186000000.0,92000000.0,-12000000.0,-99000000.0,-8000000.0,-385000000.0,-995000000.0,,11000000.0
Starwood Hotels & Resorts Worldwide Inc,HOT,G9NTPG5SQ5TCKT3TNP18,316206,2011.0,Q3TTM,2010-10-01,2011-09-30,,-27000000.0,-72000000.0,-186000000.0,200000000.0,265000000.0,438000000.0,-4000000.0,-110000000.0,,-74000000.0,-80000000.0,788000000.0,-74000000.0,-80000000.0,788000000.0,630000000.0,659000000.0,549000000.0,110000000.0,156000000.0,179000000.0,-175000000.0,-59000000.0,-7000000.0,-361000000.0,-194000000.0,,52000000.0
Starwood Hotels & Resorts Worldwide Inc,HOT,G9NTPG5SQ5TCKT3TNP18,316206,2011.0,Q3,2011-07-01,2011-09-30,,-27000000.0,-22000000.0,-38000000.0,11000000.0,65000000.0,-1000000.0,-22000000.0,-49000000.0,,-38000000.0,-157000000.0,205000000.0,-38000000.0,-157000000.0,205000000.0,-12000000.0,163000000.0,165000000.0,-2000000.0,46000000.0,1000000.0,-16000000.0,,,-112000000.0,-39000000.0,,-1000000.0
Starwood Hotels & Resorts Worldwide Inc,HOT,G9NTPG5SQ5TCKT3TNP18,316206,2011.0,Q3YTD,2011-01-01,2011-09-30,2012-10-29 18:27:22+00:00,-27000000.0,-64000000.0,29000000.0,114000000.0,200000000.0,290000000.0,-2000000.0,-258000000.0,,-73000000.0,-18000000.0,327000000.0,-73000000.0,-18000000.0,327000000.0,234000000.0,320000000.0,342000000.0,-22000000.0,107000000.0,74000000.0,-29000000.0,-3000000.0,,-253000000.0,-144000000.0,,1000000.0
Starwood Hotels & Resorts Worldwide Inc,HOT,G9NTPG5SQ5TCKT3TNP18,316206,2011.0,Q2TTM,2010-07-01,2011-06-30,,,-70000000.0,-133000000.0,199000000.0,271000000.0,439000000.0,24000000.0,14000000.0,266000000.0,-2000000.0,94000000.0,793000000.0,-2000000.0,94000000.0,793000000.0,909000000.0,490000000.0,378000000.0,112000000.0,200000000.0,190000000.0,-93000000.0,-59000000.0,-7000000.0,-298000000.0,-399000000.0,,53000000.0
Starwood Hotels & Resorts Worldwide Inc,HOT,G9NTPG5SQ5TCKT3TNP18,316206,2011.0,Q2,2011-04-01,2011-06-30,,,-21000000.0,36000000.0,80000000.0,67000000.0,291000000.0,7000000.0,-80000000.0,,-24000000.0,208000000.0,133000000.0,-24000000.0,208000000.0,133000000.0,324000000.0,131000000.0,150000000.0,-19000000.0,17000000.0,18000000.0,-3000000.0,-1000000.0,,-80000000.0,-41000000.0,,
Starwood Hotels & Resorts Worldwide Inc,HOT,G9NTPG5SQ5TCKT3TNP18,316206,2011.0,Q2YTD,2011-01-01,2011-06-30,2012-07-26 13:26:14+00:00,0.0,-42000000.0,67000000.0,103000000.0,135000000.0,291000000.0,20000000.0,-209000000.0,,-35000000.0,139000000.0,122000000.0,-35000000.0,139000000.0,122000000.0,246000000.0,157000000.0,177000000.0,-20000000.0,61000000.0,73000000.0,-13000000.0,-3000000.0,,-141000000.0,-105000000.0,0.0,2000000.0
Starwood Hotels & Resorts Worldwide Inc,HOT,G9NTPG5SQ5TCKT3TNP18,316206,2011.0,Q1TTM,2010-04-01,2011-03-31,,-18000000.0,-69000000.0,-157000000.0,224000000.0,277000000.0,148000000.0,13000000.0,47000000.0,200000000.0,-56000000.0,-113000000.0,740000000.0,-56000000.0,-113000000.0,740000000.0,584000000.0,473000000.0,306000000.0,167000000.0,179000000.0,206000000.0,1000000.0,-58000000.0,-31000000.0,-264000000.0,-404000000.0,,51000000.0
Starwood Hotels & Resorts Worldwide Inc,HOT,G9NTPG5SQ5TCKT3TNP18,316206,2011.0,Q1,2011-01-01,2011-03-31,2012-04-27 11:55:20+00:00,,-21000000.0,31000000.0,23000000.0,68000000.0,0.0,13000000.0,-129000000.0,0.0,-11000000.0,-69000000.0,-11000000.0,-11000000.0,-69000000.0,-11000000.0,-78000000.0,26000000.0,27000000.0,-1000000.0,44000000.0,55000000.0,-10000000.0,-2000000.0,,-61000000.0,-64000000.0,,2000000.0
Starwood Hotels & Resorts Worldwide Inc,HOT,G9NTPG5SQ5TCKT3TNP18,316206,2012.0,Q4,2012-10-01,2012-12-31,,-44000000.0,-17000000.0,27000000.0,67000000.0,65000000.0,249000000.0,-3000000.0,84000000.0,534000000.0,-746000000.0,120000000.0,283000000.0,-746000000.0,120000000.0,283000000.0,-346000000.0,142000000.0,157000000.0,-15000000.0,-6000000.0,28000000.0,23000000.0,-238000000.0,-2000000.0,-113000000.0,-890000000.0,-180000000.0,7000000.0
Starwood Hotels & Resorts Worldwide Inc,HOT,G9NTPG5SQ5TCKT3TNP18,316206,2012.0,FY,2012-01-01,2012-12-31,2015-02-25 17:06:58+00:00,-45000000.0,-81000000.0,103000000.0,170000000.0,251000000.0,528000000.0,-3000000.0,397000000.0,593000000.0,-1456000000.0,126000000.0,1184000000.0,-1456000000.0,126000000.0,1184000000.0,-149000000.0,562000000.0,562000000.0,,55000000.0,146000000.0,-1000000.0,-242000000.0,-2000000.0,-362000000.0,-1633000000.0,-320000000.0,8000000.0
Starwood Hotels & Resorts Worldwide Inc,HOT,G9NTPG5SQ5TCKT3TNP18,316206,2012.0,Q3TTM,2011-10-01,2012-09-30,,-46000000.0,-76000000.0,89000000.0,177000000.0,251000000.0,279000000.0,-7000000.0,337000000.0,306000000.0,-1392000000.0,-152000000.0,1215000000.0,-1392000000.0,-152000000.0,1215000000.0,-336000000.0,587000000.0,563000000.0,24000000.0,140000000.0,136000000.0,-7000000.0,-100000000.0,-8000000.0,-381000000.0,-1594000000.0,-140000000.0,11000000.0
Starwood Hotels & Resorts Worldwide Inc,HOT,G9NTPG5SQ5TCKT3TNP18,316206,2012.0,Q3,2012-07-01,2012-09-30,,,-21000000.0,24000000.0,14000000.0,61000000.0,248000000.0,-2000000.0,144000000.0,1000000.0,-106000000.0,134000000.0,355000000.0,-106000000.0,134000000.0,355000000.0,381000000.0,170000000.0,147000000.0,23000000.0,24000000.0,11000000.0,-15000000.0,,,-99000000.0,-39000000.0,-79000000.0,
Starwood Hotels & Resorts Worldwide Inc,HOT,G9NTPG5SQ5TCKT3TNP18,316206,2012.0,Q3YTD,2012-01-01,2012-09-30,2013-10-25 12:45:58+00:00,-1000000.0,-64000000.0,76000000.0,103000000.0,186000000.0,279000000.0,,313000000.0,59000000.0,-710000000.0,6000000.0,901000000.0,-710000000.0,6000000.0,901000000.0,197000000.0,420000000.0,405000000.0,15000000.0,61000000.0,118000000.0,-24000000.0,-4000000.0,,-249000000.0,-743000000.0,-140000000.0,1000000.0
Starwood Hotels & Resorts Worldwide Inc,HOT,G9NTPG5SQ5TCKT3TNP18,316206,2012.0,Q2TTM,2011-07-01,2012-06-30,,-73000000.0,-77000000.0,27000000.0,174000000.0,255000000.0,30000000.0,-27000000.0,144000000.0,305000000.0,-1324000000.0,-443000000.0,1065000000.0,-1324000000.0,-443000000.0,1065000000.0,-729000000.0,580000000.0,581000000.0,-1000000.0,162000000.0,126000000.0,-8000000.0,-100000000.0,-8000000.0,-394000000.0,-1594000000.0,-61000000.0,10000000.0
Starwood Hotels & Resorts Worldwide Inc,HOT,G9NTPG5SQ5TCKT3TNP18,316206,2012.0,Q2,2012-04-01,2012-06-30,,-1000000.0,-22000000.0,23000000.0,66000000.0,62000000.0,20000000.0,,88000000.0,19000000.0,-614000000.0,-64000000.0,291000000.0,-614000000.0,-64000000.0,291000000.0,-387000000.0,122000000.0,130000000.0,-8000000.0,33000000.0,35000000.0,-6000000.0,-1000000.0,,-78000000.0,-606000000.0,-61000000.0,1000000.0
Starwood Hotels & Resorts Worldwide Inc,HOT,G9NTPG5SQ5TCKT3TNP18,316206,2012.0,Q2YTD,2012-01-01,2012-06-30,2013-07-25 17:15:29+00:00,-1000000.0,-43000000.0,52000000.0,89000000.0,125000000.0,31000000.0,2000000.0,169000000.0,58000000.0,-604000000.0,-128000000.0,546000000.0,-604000000.0,-128000000.0,546000000.0,-184000000.0,250000000.0,258000000.0,-8000000.0,37000000.0,107000000.0,-9000000.0,-4000000.0,,-150000000.0,-704000000.0,-61000000.0,1000000.0
Starwood Hotels & Resorts Worldwide Inc,HOT,G9NTPG5SQ5TCKT3TNP18,316206,2012.0,Q1,2012-01-01,2012-03-31,2013-04-30 17:18:10+00:00,,-21000000.0,29000000.0,23000000.0,63000000.0,11000000.0,2000000.0,81000000.0,39000000.0,10000000.0,-64000000.0,255000000.0,10000000.0,-64000000.0,255000000.0,203000000.0,128000000.0,128000000.0,,4000000.0,72000000.0,-3000000.0,-3000000.0,,-72000000.0,-98000000.0,,
Starwood Hotels & Resorts Worldwide Inc,HOT,G9NTPG5SQ5TCKT3TNP18,316206,2012.0,Q1TTM,2011-04-01,2012-03-31,,-72000000.0,-76000000.0,40000000.0,188000000.0,260000000.0,301000000.0,-20000000.0,-24000000.0,286000000.0,-734000000.0,-171000000.0,907000000.0,-734000000.0,-171000000.0,907000000.0,-18000000.0,589000000.0,601000000.0,-12000000.0,146000000.0,109000000.0,-5000000.0,-100000000.0,-8000000.0,-396000000.0,-1029000000.0,,9000000.0
Starwood Hotels & Resorts Worldwide Inc,HOT,G9NTPG5SQ5TCKT3TNP18,316206,2013.0,FY,2013-01-01,2013-12-31,2016-02-25 16:14:34+00:00,-67000000.0,-86000000.0,130000000.0,68000000.0,267000000.0,260000000.0,-4000000.0,289000000.0,,-678000000.0,-158000000.0,1151000000.0,-678000000.0,-158000000.0,1151000000.0,311000000.0,635000000.0,635000000.0,,46000000.0,114000000.0,7000000.0,-256000000.0,-1000000.0,-364000000.0,-220000000.0,-316000000.0,7000000.0
Starwood Hotels & Resorts Worldwide Inc,HOT,G9NTPG5SQ5TCKT3TNP18,316206,2013.0,Q4,2013-10-01,2013-12-31,,-24000000.0,-18000000.0,23000000.0,30000000.0,72000000.0,121000000.0,4000000.0,143000000.0,,-352000000.0,-26000000.0,296000000.0,-352000000.0,-26000000.0,296000000.0,-78000000.0,128000000.0,198000000.0,-70000000.0,-99000000.0,20000000.0,4000000.0,-253000000.0,-1000000.0,-129000000.0,-40000000.0,-79000000.0,3000000.0
Starwood Hotels & Resorts Worldwide Inc,HOT,G9NTPG5SQ5TCKT3TNP18,316206,2013.0,Q3TTM,2012-10-01,2013-09-30,,-87000000.0,-85000000.0,134000000.0,105000000.0,260000000.0,388000000.0,-11000000.0,230000000.0,534000000.0,-1072000000.0,-12000000.0,1138000000.0,-1072000000.0,-12000000.0,1138000000.0,43000000.0,649000000.0,594000000.0,55000000.0,139000000.0,122000000.0,26000000.0,-241000000.0,-2000000.0,-348000000.0,-1070000000.0,-417000000.0,11000000.0
Starwood Hotels & Resorts Worldwide Inc,HOT,G9NTPG5SQ5TCKT3TNP18,316206,2013.0,Q3,2013-07-01,2013-09-30,,-9000000.0,-23000000.0,38000000.0,12000000.0,65000000.0,12000000.0,1000000.0,60000000.0,,-205000000.0,-87000000.0,323000000.0,-205000000.0,-87000000.0,323000000.0,32000000.0,157000000.0,157000000.0,,64000000.0,13000000.0,1000000.0,,,-94000000.0,-37000000.0,-181000000.0,3000000.0
Starwood Hotels & Resorts Worldwide Inc,HOT,G9NTPG5SQ5TCKT3TNP18,316206,2013.0,Q3YTD,2013-01-01,2013-09-30,2014-10-29 15:59:06+00:00,-43000000.0,-68000000.0,107000000.0,38000000.0,195000000.0,139000000.0,-8000000.0,146000000.0,,-326000000.0,-132000000.0,855000000.0,-326000000.0,-132000000.0,855000000.0,389000000.0,507000000.0,437000000.0,70000000.0,145000000.0,94000000.0,3000000.0,-3000000.0,,-235000000.0,-180000000.0,-237000000.0,4000000.0
Starwood Hotels & Resorts Worldwide Inc,HOT,G9NTPG5SQ5TCKT3TNP18,316206,2013.0,Q2TTM,2012-07-01,2013-06-30,,-78000000.0,-83000000.0,120000000.0,107000000.0,256000000.0,624000000.0,-14000000.0,314000000.0,535000000.0,-973000000.0,209000000.0,1170000000.0,-973000000.0,209000000.0,1170000000.0,392000000.0,662000000.0,584000000.0,78000000.0,99000000.0,120000000.0,10000000.0,-241000000.0,-2000000.0,-353000000.0,-1072000000.0,-315000000.0,8000000.0
Starwood Hotels & Resorts Worldwide Inc,HOT,G9NTPG5SQ5TCKT3TNP18,316206,2013.0,Q2,2013-04-01,2013-06-30,,-19000000.0,-22000000.0,43000000.0,29000000.0,65000000.0,66000000.0,-7000000.0,77000000.0,,-26000000.0,-12000000.0,320000000.0,-26000000.0,-12000000.0,320000000.0,275000000.0,138000000.0,138000000.0,,62000000.0,22000000.0,-2000000.0,-1000000.0,,-58000000.0,-39000000.0,-8000000.0,1000000.0
Starwood Hotels & Resorts Worldwide Inc,HOT,G9NTPG5SQ5TCKT3TNP18,316206,2013.0,Q2YTD,2013-01-01,2013-06-30,2014-07-24 17:23:27+00:00,-34000000.0,-45000000.0,69000000.0,26000000.0,130000000.0,127000000.0,-9000000.0,86000000.0,,-121000000.0,-45000000.0,532000000.0,-121000000.0,-45000000.0,532000000.0,357000000.0,350000000.0,280000000.0,70000000.0,81000000.0,81000000.0,2000000.0,-3000000.0,,-141000000.0,-143000000.0,-56000000.0,1000000.0
Starwood Hotels & Resorts Worldwide Inc,HOT,G9NTPG5SQ5TCKT3TNP18,316206,2013.0,Q1TTM,2012-04-01,2013-03-31,,-60000000.0,-83000000.0,100000000.0,144000000.0,253000000.0,578000000.0,-7000000.0,325000000.0,554000000.0,-1561000000.0,157000000.0,1141000000.0,-1561000000.0,157000000.0,1141000000.0,-270000000.0,646000000.0,576000000.0,70000000.0,70000000.0,133000000.0,6000000.0,-241000000.0,-2000000.0,-373000000.0,-1639000000.0,-368000000.0,8000000.0
Starwood Hotels & Resorts Worldwide Inc,HOT,G9NTPG5SQ5TCKT3TNP18,316206,2013.0,Q1,2013-01-01,2013-03-31,2014-04-24 16:50:01+00:00,-15000000.0,-23000000.0,26000000.0,-3000000.0,65000000.0,61000000.0,-2000000.0,9000000.0,,-95000000.0,-33000000.0,212000000.0,-95000000.0,-33000000.0,212000000.0,82000000.0,212000000.0,142000000.0,70000000.0,19000000.0,59000000.0,4000000.0,-2000000.0,,-83000000.0,-104000000.0,-48000000.0,
Starwood Hotels & Resorts Worldwide Inc,HOT,G9NTPG5SQ5TCKT3TNP18,316206,2014.0,FY,2014-01-01,2014-12-31,2016-02-25 16:14:34+00:00,-45000000.0,-82000000.0,141000000.0,74000000.0,283000000.0,800000000.0,-9000000.0,154000000.0,1384000000.0,-1087000000.0,421000000.0,994000000.0,-1087000000.0,421000000.0,994000000.0,319000000.0,633000000.0,633000000.0,,6000000.0,36000000.0,-17000000.0,-735000000.0,-1000000.0,-327000000.0,-136000000.0,-1636000000.0,11000000.0
