company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,accountspayable,accountsreceivable,accruedexpenses,aoci,cashandequivalents,commitmentsandcontingencies,commonequity,currentdeferredtaxassets,currentdeferredtaxliabilities,currentemployeebenefitliabilities,goodwill,longtermdebt,longterminvestments,netinventory,netppe,noncontrollinginterests,noncurrentdeferredtaxassets,noncurrentdeferredtaxliabilities,noncurrentnotereceivables,notereceivable,othercurrentnonoperatingassets,othercurrentnonoperatingliabilities,othernoncurrentassets,othernoncurrentliabilities,othernoncurrentnonoperatingassets,othernoncurrentnonoperatingliabilities,prepaidexpenses,restrictedcash,retainedearnings,shorttermdebt,totalassets,totalcommonequity,totalcurrentassets,totalcurrentliabilities,totalequity,totalequityandnoncontrollinginterests,totalliabilities,totalliabilitiesandequity,totalnoncurrentassets,totalnoncurrentliabilities
Starwood Hotels & Resorts Worldwide Inc,HOT,G9NTPG5SQ5TCKT3TNP18,316206,2012.0,FY,,2012-12-31,2014-02-24 16:44:58+00:00,121000000.0,586000000.0,1074000000.0,-338000000.0,305000000.0,0.0,818000000.0,290000000.0,274000000.0,395000000.0,2025000000.0,1656000000.0,260000000.0,361000000.0,3162000000.0,5000000.0,660000000.0,85000000.0,438000000.0,65000000.0,,,385000000.0,1956000000.0,36000000.0,,124000000.0,158000000.0,2657000000.0,152000000.0,8855000000.0,3137000000.0,1889000000.0,2016000000.0,3137000000.0,3142000000.0,5713000000.0,8855000000.0,3804000000.0,3697000000.0
Starwood Hotels & Resorts Worldwide Inc,HOT,G9NTPG5SQ5TCKT3TNP18,316206,2012.0,Q3,,2012-09-30,2012-10-29 18:27:22+00:00,111000000.0,575000000.0,1140000000.0,-337000000.0,651000000.0,0.0,953000000.0,256000000.0,156000000.0,363000000.0,2013000000.0,1952000000.0,261000000.0,414000000.0,3134000000.0,5000000.0,624000000.0,46000000.0,348000000.0,58000000.0,,,461000000.0,1951000000.0,118000000.0,,138000000.0,158000000.0,2757000000.0,112000000.0,9209000000.0,3373000000.0,2250000000.0,1882000000.0,3373000000.0,3378000000.0,5831000000.0,9209000000.0,3825000000.0,3949000000.0
Starwood Hotels & Resorts Worldwide Inc,HOT,G9NTPG5SQ5TCKT3TNP18,316206,2012.0,Q2,,2012-06-30,2012-07-26 13:26:14+00:00,104000000.0,597000000.0,1117000000.0,-358000000.0,270000000.0,0.0,1001000000.0,279000000.0,149000000.0,336000000.0,2027000000.0,1984000000.0,267000000.0,461000000.0,3187000000.0,5000000.0,613000000.0,45000000.0,381000000.0,60000000.0,,,417000000.0,1902000000.0,117000000.0,,158000000.0,155000000.0,2587000000.0,117000000.0,8989000000.0,3230000000.0,1980000000.0,1823000000.0,3230000000.0,3235000000.0,5754000000.0,8989000000.0,3822000000.0,3931000000.0
Starwood Hotels & Resorts Worldwide Inc,HOT,G9NTPG5SQ5TCKT3TNP18,316206,2012.0,Q1,,2012-03-31,2012-04-27 11:55:20+00:00,116000000.0,565000000.0,1119000000.0,-309000000.0,657000000.0,0.0,1007000000.0,276000000.0,131000000.0,307000000.0,2067000000.0,2012000000.0,271000000.0,575000000.0,3302000000.0,5000000.0,626000000.0,47000000.0,411000000.0,62000000.0,,,385000000.0,1947000000.0,,,149000000.0,178000000.0,2465000000.0,677000000.0,9524000000.0,3163000000.0,2462000000.0,2350000000.0,3163000000.0,3168000000.0,6356000000.0,9524000000.0,3760000000.0,4006000000.0
Starwood Hotels & Resorts Worldwide Inc,HOT,G9NTPG5SQ5TCKT3TNP18,316206,2013.0,FY,,2013-12-31,2015-02-25 17:06:58+00:00,105000000.0,643000000.0,1092000000.0,-335000000.0,616000000.0,0.0,663000000.0,211000000.0,224000000.0,404000000.0,2032000000.0,1523000000.0,251000000.0,217000000.0,3034000000.0,3000000.0,591000000.0,48000000.0,315000000.0,54000000.0,,,543000000.0,1904000000.0,,,121000000.0,134000000.0,3032000000.0,99000000.0,8762000000.0,3360000000.0,1996000000.0,1924000000.0,3360000000.0,3363000000.0,5399000000.0,8762000000.0,3732000000.0,3475000000.0
Starwood Hotels & Resorts Worldwide Inc,HOT,G9NTPG5SQ5TCKT3TNP18,316206,2013.0,Q3,,2013-09-30,2013-10-25 12:45:58+00:00,90000000.0,614000000.0,1136000000.0,-354000000.0,694000000.0,0.0,706000000.0,241000000.0,196000000.0,370000000.0,2040000000.0,1556000000.0,252000000.0,229000000.0,3097000000.0,5000000.0,585000000.0,79000000.0,347000000.0,60000000.0,,,506000000.0,1907000000.0,,,161000000.0,137000000.0,3164000000.0,108000000.0,8963000000.0,3516000000.0,2136000000.0,1900000000.0,3516000000.0,3521000000.0,5442000000.0,8963000000.0,3730000000.0,3542000000.0
Starwood Hotels & Resorts Worldwide Inc,HOT,G9NTPG5SQ5TCKT3TNP18,316206,2013.0,Q2,,2013-06-30,2013-07-25 17:15:29+00:00,95000000.0,616000000.0,1171000000.0,-386000000.0,662000000.0,0.0,855000000.0,271000000.0,205000000.0,338000000.0,2031000000.0,1586000000.0,266000000.0,253000000.0,3039000000.0,5000000.0,588000000.0,76000000.0,379000000.0,61000000.0,,,465000000.0,1899000000.0,8000000.0,,174000000.0,153000000.0,3007000000.0,115000000.0,8966000000.0,3476000000.0,2190000000.0,1924000000.0,3476000000.0,3481000000.0,5485000000.0,8966000000.0,3737000000.0,3561000000.0
Starwood Hotels & Resorts Worldwide Inc,HOT,G9NTPG5SQ5TCKT3TNP18,316206,2013.0,Q1,,2013-03-31,2013-04-30 17:18:10+00:00,100000000.0,600000000.0,1150000000.0,-350000000.0,387000000.0,0.0,822000000.0,277000000.0,195000000.0,297000000.0,2025000000.0,1626000000.0,266000000.0,299000000.0,3133000000.0,3000000.0,624000000.0,75000000.0,410000000.0,63000000.0,,,425000000.0,1921000000.0,,,163000000.0,158000000.0,2870000000.0,121000000.0,8830000000.0,3342000000.0,1947000000.0,1863000000.0,3342000000.0,3345000000.0,5485000000.0,8830000000.0,3750000000.0,3622000000.0
Starwood Hotels & Resorts Worldwide Inc,HOT,G9NTPG5SQ5TCKT3TNP18,316206,2014.0,FY,,2014-12-31,2016-02-25 16:14:34+00:00,101000000.0,661000000.0,1307000000.0,-508000000.0,935000000.0,0.0,49000000.0,199000000.0,256000000.0,416000000.0,1956000000.0,2574000000.0,214000000.0,236000000.0,2634000000.0,3000000.0,596000000.0,38000000.0,227000000.0,47000000.0,,,711000000.0,2069000000.0,,,159000000.0,84000000.0,1984000000.0,370000000.0,8659000000.0,1525000000.0,2321000000.0,2450000000.0,1525000000.0,1528000000.0,7131000000.0,8659000000.0,3704000000.0,4681000000.0
Starwood Hotels & Resorts Worldwide Inc,HOT,G9NTPG5SQ5TCKT3TNP18,316206,2014.0,Q3,,2014-09-30,2014-10-29 15:59:06+00:00,90000000.0,624000000.0,1110000000.0,-417000000.0,454000000.0,0.0,30000000.0,202000000.0,251000000.0,396000000.0,1998000000.0,2354000000.0,233000000.0,198000000.0,2942000000.0,2000000.0,575000000.0,42000000.0,246000000.0,48000000.0,,,680000000.0,1949000000.0,,,166000000.0,60000000.0,2535000000.0,84000000.0,8426000000.0,2148000000.0,1752000000.0,1931000000.0,2148000000.0,2150000000.0,6276000000.0,8426000000.0,3732000000.0,4345000000.0
Starwood Hotels & Resorts Worldwide Inc,HOT,G9NTPG5SQ5TCKT3TNP18,316206,2014.0,Q2,,2014-06-30,2014-07-24 17:23:27+00:00,88000000.0,640000000.0,1141000000.0,-330000000.0,597000000.0,0.0,535000000.0,203000000.0,257000000.0,367000000.0,2013000000.0,1637000000.0,242000000.0,202000000.0,3046000000.0,3000000.0,617000000.0,46000000.0,270000000.0,51000000.0,,,636000000.0,1976000000.0,,,176000000.0,53000000.0,2937000000.0,89000000.0,8746000000.0,3142000000.0,1922000000.0,1942000000.0,3142000000.0,3145000000.0,5601000000.0,8746000000.0,3778000000.0,3659000000.0
Starwood Hotels & Resorts Worldwide Inc,HOT,G9NTPG5SQ5TCKT3TNP18,316206,2014.0,Q1,,2014-03-31,2014-04-24 16:50:01+00:00,78000000.0,625000000.0,1138000000.0,-335000000.0,657000000.0,0.0,677000000.0,205000000.0,258000000.0,324000000.0,2007000000.0,1500000000.0,245000000.0,209000000.0,2899000000.0,3000000.0,632000000.0,47000000.0,292000000.0,52000000.0,,,583000000.0,1992000000.0,31000000.0,,166000000.0,149000000.0,2975000000.0,95000000.0,8752000000.0,3317000000.0,2063000000.0,1893000000.0,3317000000.0,3320000000.0,5432000000.0,8752000000.0,3790000000.0,3539000000.0
Starwood Hotels & Resorts Worldwide Inc,HOT,G9NTPG5SQ5TCKT3TNP18,316206,2015.0,FY,,2015-12-31,2016-07-28 19:21:49+00:00,86000000.0,575000000.0,1217000000.0,-668000000.0,1023000000.0,0.0,117000000.0,,285000000.0,361000000.0,1744000000.0,2144000000.0,170000000.0,15000000.0,1673000000.0,3000000.0,714000000.0,32000000.0,,,534000000.0,255000000.0,428000000.0,2389000000.0,1233000000.0,157000000.0,130000000.0,18000000.0,1847000000.0,32000000.0,8257000000.0,1296000000.0,2295000000.0,2236000000.0,1296000000.0,1299000000.0,6958000000.0,8257000000.0,4289000000.0,4722000000.0
Starwood Hotels & Resorts Worldwide Inc,HOT,G9NTPG5SQ5TCKT3TNP18,316206,2015.0,Q3,,2015-09-30,2015-10-28 20:47:08+00:00,102000000.0,660000000.0,1331000000.0,-636000000.0,1066000000.0,0.0,100000000.0,178000000.0,299000000.0,397000000.0,1894000000.0,2011000000.0,187000000.0,256000000.0,2185000000.0,3000000.0,592000000.0,41000000.0,154000000.0,33000000.0,,,805000000.0,2400000000.0,,,148000000.0,27000000.0,1787000000.0,350000000.0,8185000000.0,1251000000.0,2368000000.0,2479000000.0,1251000000.0,1254000000.0,6931000000.0,8185000000.0,3632000000.0,4452000000.0
Starwood Hotels & Resorts Worldwide Inc,HOT,G9NTPG5SQ5TCKT3TNP18,316206,2015.0,Q2,,2015-06-30,2015-07-30 17:00:21+00:00,94000000.0,675000000.0,1324000000.0,-598000000.0,735000000.0,0.0,76000000.0,171000000.0,261000000.0,373000000.0,1912000000.0,1992000000.0,204000000.0,246000000.0,2320000000.0,3000000.0,579000000.0,35000000.0,193000000.0,44000000.0,,,750000000.0,2274000000.0,,,182000000.0,42000000.0,1863000000.0,356000000.0,8053000000.0,1341000000.0,2095000000.0,2408000000.0,1341000000.0,1344000000.0,6709000000.0,8053000000.0,3638000000.0,4301000000.0
Starwood Hotels & Resorts Worldwide Inc,HOT,G9NTPG5SQ5TCKT3TNP18,316206,2015.0,Q1,,2015-03-31,2015-04-29 18:45:26+00:00,107000000.0,685000000.0,1290000000.0,-618000000.0,573000000.0,0.0,61000000.0,163000000.0,243000000.0,325000000.0,1922000000.0,2395000000.0,202000000.0,242000000.0,2487000000.0,3000000.0,571000000.0,33000000.0,210000000.0,46000000.0,,,731000000.0,2032000000.0,69000000.0,,169000000.0,59000000.0,1896000000.0,362000000.0,8129000000.0,1339000000.0,1937000000.0,2327000000.0,1339000000.0,1342000000.0,6787000000.0,8129000000.0,3705000000.0,4460000000.0
Starwood Hotels & Resorts Worldwide Inc,HOT,G9NTPG5SQ5TCKT3TNP18,316206,2016.0,Q2,,2016-06-30,2016-07-28 19:21:49+00:00,74000000.0,630000000.0,1238000000.0,-468000000.0,1575000000.0,0.0,137000000.0,,292000000.0,340000000.0,1769000000.0,2380000000.0,178000000.0,15000000.0,1478000000.0,3000000.0,694000000.0,21000000.0,,,,,447000000.0,2366000000.0,3000000.0,,114000000.0,19000000.0,505000000.0,34000000.0,6922000000.0,174000000.0,2353000000.0,1978000000.0,174000000.0,177000000.0,6745000000.0,6922000000.0,3091000000.0,4767000000.0
Starwood Hotels & Resorts Worldwide Inc,HOT,G9NTPG5SQ5TCKT3TNP18,316206,2016.0,Q1,,2016-03-31,2016-05-03 18:34:12+00:00,115000000.0,702000000.0,1399000000.0,-645000000.0,1180000000.0,0.0,117000000.0,,312000000.0,325000000.0,1948000000.0,2429000000.0,197000000.0,355000000.0,2068000000.0,3000000.0,757000000.0,31000000.0,127000000.0,,,,867000000.0,2407000000.0,,,175000000.0,68000000.0,1872000000.0,79000000.0,8444000000.0,1344000000.0,2480000000.0,2230000000.0,1344000000.0,1347000000.0,7097000000.0,8444000000.0,3896000000.0,4867000000.0
