company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,cashincometaxespaid,cashinterestpaid,depreciationexpense,divestitures,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromdiscontinuedfinancingactivities,netcashfromdiscontinuedinvestingactivities,netcashfromdiscontinuedoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,othernetchangesincash,paymentofdividends,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity
National Oilwell Varco Inc,NOV,549300EHF3IW1AR6U008,1021860,2009.0,Q3YTD,2009-01-01,2009-09-30,2010-11-05 11:36:47+00:00,-392000000.0,603000000.0,37000000.0,364000000.0,251000000.0,24000000.0,926000000.0,,10000000.0,-25000000.0,-319000000.0,1969000000.0,,,,-25000000.0,-319000000.0,1969000000.0,1649000000.0,1082000000.0,1082000000.0,-403000000.0,,8000000.0,,,-186000000.0,-35000000.0,
National Oilwell Varco Inc,NOV,549300EHF3IW1AR6U008,1021860,2009.0,Q2YTD,2009-01-01,2009-06-30,2010-08-06 11:47:02+00:00,-389000000.0,409000000.0,27000000.0,238000000.0,,15000000.0,220000000.0,,1000000.0,-33000000.0,-524000000.0,1285000000.0,,,,-33000000.0,-524000000.0,1285000000.0,743000000.0,695000000.0,695000000.0,132000000.0,,8000000.0,,,-143000000.0,-34000000.0,
National Oilwell Varco Inc,NOV,549300EHF3IW1AR6U008,1021860,2009.0,Q2TTM,2008-07-01,2009-06-30,,-452000000.0,1294000000.0,73000000.0,472000000.0,17000000.0,-44000000.0,-416000000.0,,155000000.0,-869000000.0,-788000000.0,2335300000.0,,,,-869000000.0,-788000000.0,2335300000.0,634300000.0,1838000000.0,1838000000.0,441300000.0,2000000.0,9000000.0,,,-362000000.0,-1026000000.0,
National Oilwell Varco Inc,NOV,549300EHF3IW1AR6U008,1021860,2009.0,Q2,2009-04-01,2009-06-30,,-389000000.0,331000000.0,17000000.0,122000000.0,,33000000.0,-27000000.0,,,-34000000.0,-445000000.0,500000000.0,,,,-34000000.0,-445000000.0,500000000.0,54000000.0,222000000.0,222000000.0,183000000.0,,8000000.0,,,-64000000.0,-34000000.0,
National Oilwell Varco Inc,NOV,549300EHF3IW1AR6U008,1021860,2009.0,Q1,2009-01-01,2009-03-31,2010-05-07 15:44:13+00:00,,78000000.0,10000000.0,116000000.0,,-18000000.0,247000000.0,,1000000.0,1000000.0,-79000000.0,785000000.0,,,,1000000.0,-79000000.0,785000000.0,689000000.0,473000000.0,473000000.0,-51000000.0,,,,,-79000000.0,,
National Oilwell Varco Inc,NOV,549300EHF3IW1AR6U008,1021860,2010.0,Q4,2010-10-01,2010-12-31,,-487000000.0,207000000.0,18000000.0,129000000.0,,8000000.0,-22000000.0,,-13000000.0,21000000.0,-573000000.0,807000000.0,,,,21000000.0,-573000000.0,807000000.0,263000000.0,437000000.0,437000000.0,263000000.0,83000000.0,6000000.0,,-46000000.0,-92000000.0,-3000000.0,
National Oilwell Varco Inc,NOV,549300EHF3IW1AR6U008,1021860,2010.0,FY,2010-01-01,2010-12-31,2013-02-22 11:24:42+00:00,-556000000.0,551000000.0,56000000.0,507000000.0,,14000000.0,-172000000.0,,3000000.0,-102000000.0,-743000000.0,1542000000.0,,,,-102000000.0,-743000000.0,1542000000.0,711000000.0,1659000000.0,1659000000.0,-452000000.0,83000000.0,45000000.0,,-172000000.0,-232000000.0,-16000000.0,
National Oilwell Varco Inc,NOV,549300EHF3IW1AR6U008,1021860,2010.0,Q3TTM,2009-10-01,2010-09-30,,-250000000.0,670000000.0,57000000.0,504000000.0,-251000000.0,9000000.0,-79000000.0,,13000000.0,-589000000.0,-403000000.0,861000000.0,,,,-589000000.0,-403000000.0,861000000.0,-122000000.0,1613000000.0,1613000000.0,-1177000000.0,9000000.0,302000000.0,,-586000000.0,-204000000.0,-25000000.0,
National Oilwell Varco Inc,NOV,549300EHF3IW1AR6U008,1021860,2010.0,Q3,2010-07-01,2010-09-30,,-7000000.0,82000000.0,10000000.0,127000000.0,,32000000.0,-53000000.0,,13000000.0,-41000000.0,-62000000.0,453000000.0,,,,-41000000.0,-62000000.0,453000000.0,382000000.0,404000000.0,404000000.0,-25000000.0,-8000000.0,7000000.0,,-42000000.0,-62000000.0,-4000000.0,
National Oilwell Varco Inc,NOV,549300EHF3IW1AR6U008,1021860,2010.0,Q3YTD,2010-01-01,2010-09-30,2011-11-04 13:41:31+00:00,-69000000.0,344000000.0,38000000.0,378000000.0,,6000000.0,-150000000.0,,16000000.0,-123000000.0,-170000000.0,735000000.0,,,,-123000000.0,-170000000.0,735000000.0,448000000.0,1222000000.0,1222000000.0,-715000000.0,,39000000.0,,-126000000.0,-140000000.0,-13000000.0,
National Oilwell Varco Inc,NOV,549300EHF3IW1AR6U008,1021860,2010.0,Q2TTM,2009-07-01,2010-06-30,,-246000000.0,782000000.0,57000000.0,503000000.0,,-14000000.0,680000000.0,,9000000.0,-540000000.0,-136000000.0,1092000000.0,,,,-540000000.0,-136000000.0,1092000000.0,402000000.0,1596000000.0,1596000000.0,-1687000000.0,17000000.0,295000000.0,,-544000000.0,-185000000.0,-22000000.0,
National Oilwell Varco Inc,NOV,549300EHF3IW1AR6U008,1021860,2010.0,Q2,2010-04-01,2010-06-30,,-16000000.0,161000000.0,17000000.0,124000000.0,,-18000000.0,-186000000.0,,,-46000000.0,-43000000.0,187000000.0,,,,-46000000.0,-43000000.0,187000000.0,80000000.0,399000000.0,399000000.0,-150000000.0,3000000.0,20000000.0,,-42000000.0,-47000000.0,-7000000.0,
National Oilwell Varco Inc,NOV,549300EHF3IW1AR6U008,1021860,2010.0,Q2YTD,2010-01-01,2010-06-30,2011-08-05 15:49:14+00:00,-62000000.0,262000000.0,28000000.0,251000000.0,,-26000000.0,-97000000.0,,3000000.0,-82000000.0,-108000000.0,282000000.0,,,,-82000000.0,-108000000.0,282000000.0,66000000.0,818000000.0,818000000.0,-690000000.0,8000000.0,32000000.0,,-84000000.0,-78000000.0,-9000000.0,
National Oilwell Varco Inc,NOV,549300EHF3IW1AR6U008,1021860,2010.0,Q1TTM,2009-04-01,2010-03-31,,-619000000.0,952000000.0,57000000.0,501000000.0,,37000000.0,839000000.0,,9000000.0,-528000000.0,-538000000.0,1405000000.0,,,,-528000000.0,-538000000.0,1405000000.0,376000000.0,1419000000.0,1419000000.0,-1354000000.0,14000000.0,283000000.0,,-502000000.0,-202000000.0,-49000000.0,
National Oilwell Varco Inc,NOV,549300EHF3IW1AR6U008,1021860,2010.0,Q1,2010-01-01,2010-03-31,2011-05-06 11:31:58+00:00,-46000000.0,101000000.0,11000000.0,127000000.0,,-8000000.0,89000000.0,,3000000.0,-36000000.0,-65000000.0,95000000.0,,,,-36000000.0,-65000000.0,95000000.0,-14000000.0,419000000.0,419000000.0,-540000000.0,5000000.0,12000000.0,,-42000000.0,-31000000.0,-2000000.0,
National Oilwell Varco Inc,NOV,549300EHF3IW1AR6U008,1021860,2011.0,Q4,2011-10-01,2011-12-31,,-723000000.0,140000000.0,10000000.0,142000000.0,,-9000000.0,183000000.0,,-22000000.0,-66000000.0,-882000000.0,622000000.0,,,,-66000000.0,-882000000.0,622000000.0,-335000000.0,573000000.0,573000000.0,-276000000.0,24000000.0,7000000.0,,-51000000.0,-166000000.0,-17000000.0,
National Oilwell Varco Inc,NOV,549300EHF3IW1AR6U008,1021860,2011.0,FY,2011-01-01,2011-12-31,2014-02-14 10:24:13+00:00,-1038000000.0,945000000.0,44000000.0,555000000.0,,-19000000.0,-1092000000.0,,,-464000000.0,-1458000000.0,2143000000.0,,,,-464000000.0,-1458000000.0,2143000000.0,202000000.0,1985000000.0,1985000000.0,695000000.0,118000000.0,63000000.0,,-191000000.0,-483000000.0,-391000000.0,
National Oilwell Varco Inc,NOV,549300EHF3IW1AR6U008,1021860,2011.0,Q3TTM,2010-10-01,2011-09-30,,-802000000.0,1012000000.0,52000000.0,542000000.0,,-2000000.0,-1297000000.0,,9000000.0,-377000000.0,-1149000000.0,2328000000.0,,,,-377000000.0,-1149000000.0,2328000000.0,800000000.0,1849000000.0,1849000000.0,1234000000.0,177000000.0,62000000.0,,-186000000.0,-409000000.0,-377000000.0,
National Oilwell Varco Inc,NOV,549300EHF3IW1AR6U008,1021860,2011.0,Q3,2011-07-01,2011-09-30,,-56000000.0,93000000.0,4000000.0,140000000.0,,-32000000.0,-367000000.0,,6000000.0,-20000000.0,-152000000.0,634000000.0,,,,-20000000.0,-152000000.0,634000000.0,430000000.0,528000000.0,528000000.0,333000000.0,23000000.0,29000000.0,,-47000000.0,-125000000.0,-2000000.0,
National Oilwell Varco Inc,NOV,549300EHF3IW1AR6U008,1021860,2011.0,Q3YTD,2011-01-01,2011-09-30,2012-11-02 15:40:57+00:00,-315000000.0,805000000.0,34000000.0,413000000.0,,-10000000.0,-1275000000.0,,22000000.0,-398000000.0,-576000000.0,1521000000.0,,,,-398000000.0,-576000000.0,1521000000.0,537000000.0,1412000000.0,1412000000.0,971000000.0,94000000.0,56000000.0,,-140000000.0,-317000000.0,-374000000.0,
National Oilwell Varco Inc,NOV,549300EHF3IW1AR6U008,1021860,2011.0,Q2TTM,2010-07-01,2011-06-30,,-753000000.0,1001000000.0,58000000.0,529000000.0,,62000000.0,-983000000.0,,16000000.0,-398000000.0,-1059000000.0,2147000000.0,,,,-398000000.0,-1059000000.0,2147000000.0,752000000.0,1725000000.0,1725000000.0,876000000.0,146000000.0,40000000.0,,-181000000.0,-346000000.0,-379000000.0,
National Oilwell Varco Inc,NOV,549300EHF3IW1AR6U008,1021860,2011.0,Q2,2011-04-01,2011-06-30,,-208000000.0,446000000.0,18000000.0,138000000.0,,3000000.0,-215000000.0,,2000000.0,-234000000.0,-301000000.0,912000000.0,,,,-234000000.0,-301000000.0,912000000.0,380000000.0,480000000.0,480000000.0,509000000.0,13000000.0,20000000.0,,-47000000.0,-113000000.0,-202000000.0,
National Oilwell Varco Inc,NOV,549300EHF3IW1AR6U008,1021860,2011.0,Q2YTD,2011-01-01,2011-06-30,2012-08-06 15:35:05+00:00,-259000000.0,712000000.0,30000000.0,273000000.0,,22000000.0,-908000000.0,,16000000.0,-378000000.0,-424000000.0,887000000.0,,,,-378000000.0,-424000000.0,887000000.0,107000000.0,884000000.0,884000000.0,638000000.0,71000000.0,27000000.0,,-93000000.0,-192000000.0,-372000000.0,
National Oilwell Varco Inc,NOV,549300EHF3IW1AR6U008,1021860,2011.0,Q1TTM,2010-04-01,2011-03-31,,-561000000.0,716000000.0,57000000.0,515000000.0,,41000000.0,-954000000.0,,14000000.0,-210000000.0,-801000000.0,1422000000.0,,,,-210000000.0,-801000000.0,1422000000.0,452000000.0,1644000000.0,1644000000.0,217000000.0,136000000.0,40000000.0,,-176000000.0,-280000000.0,-184000000.0,
National Oilwell Varco Inc,NOV,549300EHF3IW1AR6U008,1021860,2011.0,Q1,2011-01-01,2011-03-31,2012-05-08 14:58:15+00:00,-51000000.0,266000000.0,12000000.0,135000000.0,,19000000.0,-693000000.0,,14000000.0,-144000000.0,-123000000.0,-25000000.0,,,,-144000000.0,-123000000.0,-25000000.0,-273000000.0,404000000.0,404000000.0,129000000.0,58000000.0,7000000.0,,-46000000.0,-79000000.0,-170000000.0,
National Oilwell Varco Inc,NOV,549300EHF3IW1AR6U008,1021860,2012.0,FY,2012-01-01,2012-12-31,2015-02-17 17:18:30+00:00,-1767000000.0,1572000000.0,40000000.0,616000000.0,,9000000.0,-2186000000.0,,5592000000.0,2584000000.0,-2301000000.0,632000000.0,-1000000.0,-1127000000.0,-12000000.0,2583000000.0,-3428000000.0,620000000.0,-216000000.0,2375000000.0,2375000000.0,-173000000.0,138000000.0,35000000.0,,-209000000.0,-569000000.0,-2937000000.0,
National Oilwell Varco Inc,NOV,549300EHF3IW1AR6U008,1021860,2012.0,Q4,2012-10-01,2012-12-31,,538000000.0,252000000.0,19000000.0,154000000.0,,4000000.0,66000000.0,,4542000000.0,1579000000.0,362000000.0,812000000.0,-1000000.0,-1127000000.0,-12000000.0,1578000000.0,-765000000.0,800000000.0,1617000000.0,560000000.0,560000000.0,32000000.0,27000000.0,11000000.0,,-56000000.0,-187000000.0,-2934000000.0,
National Oilwell Varco Inc,NOV,549300EHF3IW1AR6U008,1021860,2012.0,Q3TTM,2011-10-01,2012-09-30,,-3028000000.0,1460000000.0,31000000.0,604000000.0,,-4000000.0,-2069000000.0,,1028000000.0,939000000.0,-3545000000.0,442000000.0,,,,939000000.0,-3545000000.0,442000000.0,-2168000000.0,2388000000.0,2388000000.0,-481000000.0,135000000.0,31000000.0,,-204000000.0,-548000000.0,-20000000.0,
National Oilwell Varco Inc,NOV,549300EHF3IW1AR6U008,1021860,2012.0,Q3,2012-07-01,2012-09-30,,-291000000.0,299000000.0,9000000.0,157000000.0,,11000000.0,-506000000.0,,84000000.0,50000000.0,-413000000.0,137000000.0,,,,50000000.0,-413000000.0,137000000.0,-215000000.0,609000000.0,609000000.0,-123000000.0,18000000.0,7000000.0,,-51000000.0,-129000000.0,-1000000.0,
National Oilwell Varco Inc,NOV,549300EHF3IW1AR6U008,1021860,2012.0,Q3YTD,2012-01-01,2012-09-30,2013-11-04 15:32:52+00:00,-2305000000.0,1320000000.0,21000000.0,462000000.0,,5000000.0,-2252000000.0,,1050000000.0,1005000000.0,-2663000000.0,-180000000.0,,,,1005000000.0,-2663000000.0,-180000000.0,-1833000000.0,1815000000.0,1815000000.0,-205000000.0,111000000.0,24000000.0,,-153000000.0,-382000000.0,-3000000.0,
National Oilwell Varco Inc,NOV,549300EHF3IW1AR6U008,1021860,2012.0,Q2TTM,2011-07-01,2012-06-30,,-2793000000.0,1254000000.0,26000000.0,587000000.0,,-47000000.0,-1930000000.0,,950000000.0,869000000.0,-3284000000.0,939000000.0,,,,869000000.0,-3284000000.0,939000000.0,-1523000000.0,2307000000.0,2307000000.0,-25000000.0,140000000.0,53000000.0,,-200000000.0,-544000000.0,-21000000.0,
National Oilwell Varco Inc,NOV,549300EHF3IW1AR6U008,1021860,2012.0,Q2,2012-04-01,2012-06-30,,-1956000000.0,797000000.0,6000000.0,157000000.0,,-27000000.0,-947000000.0,,944000000.0,897000000.0,-2090000000.0,-253000000.0,,,,897000000.0,-2090000000.0,-253000000.0,-1473000000.0,602000000.0,602000000.0,-65000000.0,5000000.0,6000000.0,,-51000000.0,-140000000.0,-1000000.0,
National Oilwell Varco Inc,NOV,549300EHF3IW1AR6U008,1021860,2012.0,Q2YTD,2012-01-01,2012-06-30,2013-08-05 12:44:57+00:00,-2014000000.0,1021000000.0,12000000.0,305000000.0,,-6000000.0,-1746000000.0,,966000000.0,955000000.0,-2250000000.0,-317000000.0,,,,955000000.0,-2250000000.0,-317000000.0,-1618000000.0,1206000000.0,1206000000.0,-82000000.0,93000000.0,17000000.0,,-102000000.0,-253000000.0,-2000000.0,
National Oilwell Varco Inc,NOV,549300EHF3IW1AR6U008,1021860,2012.0,Q1TTM,2011-04-01,2012-03-31,,-1045000000.0,903000000.0,38000000.0,568000000.0,,-17000000.0,-1198000000.0,,8000000.0,-262000000.0,-1495000000.0,2104000000.0,,,,-262000000.0,-1495000000.0,2104000000.0,330000000.0,2185000000.0,2185000000.0,549000000.0,148000000.0,67000000.0,,-196000000.0,-517000000.0,-222000000.0,
National Oilwell Varco Inc,NOV,549300EHF3IW1AR6U008,1021860,2012.0,Q1,2012-01-01,2012-03-31,2013-05-07 14:05:25+00:00,-58000000.0,224000000.0,6000000.0,148000000.0,,21000000.0,-799000000.0,,22000000.0,58000000.0,-160000000.0,-64000000.0,,,,58000000.0,-160000000.0,-64000000.0,-145000000.0,604000000.0,604000000.0,-17000000.0,88000000.0,11000000.0,,-51000000.0,-113000000.0,-1000000.0,
National Oilwell Varco Inc,NOV,549300EHF3IW1AR6U008,1021860,2013.0,FY,2013-01-01,2013-12-31,2016-02-19 13:51:06+00:00,-2397000000.0,1099000000.0,111000000.0,738000000.0,,-11000000.0,14000000.0,,2616000000.0,-304000000.0,-2910000000.0,3080000000.0,-1000000.0,-54000000.0,317000000.0,-305000000.0,-2964000000.0,3397000000.0,117000000.0,2181000000.0,2181000000.0,147000000.0,78000000.0,101000000.0,,-389000000.0,-614000000.0,-2609000000.0,
National Oilwell Varco Inc,NOV,549300EHF3IW1AR6U008,1021860,2013.0,Q4,2013-10-01,2013-12-31,,,213000000.0,47000000.0,195000000.0,,-3000000.0,488000000.0,,242000000.0,-667000000.0,-148000000.0,1410000000.0,-1000000.0,-4000000.0,108000000.0,-668000000.0,-152000000.0,1518000000.0,695000000.0,630000000.0,630000000.0,97000000.0,53000000.0,32000000.0,,-111000000.0,-180000000.0,-851000000.0,
National Oilwell Varco Inc,NOV,549300EHF3IW1AR6U008,1021860,2013.0,Q3TTM,2012-10-01,2013-09-30,,-1859000000.0,1138000000.0,83000000.0,697000000.0,,-4000000.0,-408000000.0,,6916000000.0,1942000000.0,-2400000000.0,2482000000.0,-1000000.0,-1177000000.0,197000000.0,1941000000.0,-3577000000.0,2679000000.0,1039000000.0,2111000000.0,2111000000.0,82000000.0,52000000.0,80000000.0,,-334000000.0,-621000000.0,-4692000000.0,
National Oilwell Varco Inc,NOV,549300EHF3IW1AR6U008,1021860,2013.0,Q3,2013-07-01,2013-09-30,,-7000000.0,218000000.0,7000000.0,187000000.0,,18000000.0,-95000000.0,,805000000.0,-465000000.0,-134000000.0,931000000.0,,-14000000.0,78000000.0,-465000000.0,-148000000.0,1009000000.0,414000000.0,598000000.0,598000000.0,241000000.0,13000000.0,23000000.0,,-111000000.0,-150000000.0,-1172000000.0,
National Oilwell Varco Inc,NOV,549300EHF3IW1AR6U008,1021860,2013.0,Q3YTD,2013-01-01,2013-09-30,2014-11-03 14:57:25+00:00,-2397000000.0,886000000.0,64000000.0,543000000.0,,-8000000.0,-474000000.0,,2374000000.0,363000000.0,-2762000000.0,1670000000.0,0.0,-50000000.0,209000000.0,363000000.0,-2812000000.0,1879000000.0,-578000000.0,1551000000.0,1551000000.0,50000000.0,25000000.0,69000000.0,,-278000000.0,-434000000.0,-1758000000.0,
National Oilwell Varco Inc,NOV,549300EHF3IW1AR6U008,1021860,2013.0,Q2TTM,2012-07-01,2013-06-30,,-2143000000.0,1219000000.0,85000000.0,667000000.0,,-11000000.0,-819000000.0,,6195000000.0,2457000000.0,-2679000000.0,1688000000.0,-1000000.0,-1163000000.0,119000000.0,2456000000.0,-3842000000.0,1807000000.0,410000000.0,2122000000.0,2122000000.0,-282000000.0,57000000.0,64000000.0,,-274000000.0,-600000000.0,-3521000000.0,
National Oilwell Varco Inc,NOV,549300EHF3IW1AR6U008,1021860,2013.0,Q2,2013-04-01,2013-06-30,,-15000000.0,497000000.0,50000000.0,182000000.0,,-15000000.0,-417000000.0,,170000000.0,-334000000.0,-93000000.0,233000000.0,,-36000000.0,131000000.0,-334000000.0,-129000000.0,364000000.0,-114000000.0,453000000.0,453000000.0,15000000.0,7000000.0,38000000.0,,-111000000.0,-116000000.0,-400000000.0,
National Oilwell Varco Inc,NOV,549300EHF3IW1AR6U008,1021860,2013.0,Q2YTD,2013-01-01,2013-06-30,2014-08-04 16:04:59+00:00,-2390000000.0,668000000.0,57000000.0,356000000.0,,-26000000.0,-379000000.0,,1569000000.0,828000000.0,-2628000000.0,739000000.0,0.0,-36000000.0,131000000.0,828000000.0,-2664000000.0,870000000.0,-992000000.0,953000000.0,953000000.0,-191000000.0,12000000.0,46000000.0,,-167000000.0,-284000000.0,-586000000.0,
National Oilwell Varco Inc,NOV,549300EHF3IW1AR6U008,1021860,2013.0,Q1TTM,2012-04-01,2013-03-31,,-4084000000.0,1519000000.0,41000000.0,642000000.0,,-23000000.0,-1349000000.0,,6969000000.0,3688000000.0,-4676000000.0,1202000000.0,-1000000.0,-1127000000.0,-12000000.0,3687000000.0,-5803000000.0,1190000000.0,-949000000.0,2271000000.0,2271000000.0,-362000000.0,55000000.0,32000000.0,,-214000000.0,-624000000.0,-3122000000.0,
National Oilwell Varco Inc,NOV,549300EHF3IW1AR6U008,1021860,2013.0,Q1,2013-01-01,2013-03-31,2014-05-05 15:30:20+00:00,-2375000000.0,171000000.0,7000000.0,174000000.0,,-11000000.0,38000000.0,,1399000000.0,1162000000.0,-2535000000.0,506000000.0,,,,1162000000.0,-2535000000.0,506000000.0,-878000000.0,500000000.0,500000000.0,-206000000.0,5000000.0,8000000.0,,-56000000.0,-168000000.0,-186000000.0,
National Oilwell Varco Inc,NOV,549300EHF3IW1AR6U008,1021860,2014.0,FY,2014-01-01,2014-12-31,2017-02-17 16:04:21+00:00,-291000000.0,1380000000.0,102000000.0,778000000.0,,-67000000.0,-1094000000.0,,173000000.0,-1343000000.0,-1092000000.0,2525000000.0,0.0,-12000000.0,89000000.0,-1343000000.0,-1104000000.0,2614000000.0,100000000.0,2455000000.0,2455000000.0,386000000.0,123000000.0,-102000000.0,,-703000000.0,-699000000.0,-157000000.0,-779000000.0
National Oilwell Varco Inc,NOV,549300EHF3IW1AR6U008,1021860,2014.0,Q4,2014-10-01,2014-12-31,,-110000000.0,283000000.0,45000000.0,199000000.0,,-34000000.0,-235000000.0,,11000000.0,-950000000.0,-307000000.0,736000000.0,,,,-950000000.0,-307000000.0,736000000.0,-555000000.0,597000000.0,597000000.0,175000000.0,16000000.0,34000000.0,,-196000000.0,-231000000.0,-2000000.0,-779000000.0
National Oilwell Varco Inc,NOV,549300EHF3IW1AR6U008,1021860,2014.0,Q3YTD,2014-01-01,2014-09-30,2015-10-30 15:13:16+00:00,-181000000.0,1097000000.0,57000000.0,579000000.0,,-33000000.0,-859000000.0,,162000000.0,-393000000.0,-785000000.0,1789000000.0,0.0,-12000000.0,89000000.0,-393000000.0,-797000000.0,1878000000.0,655000000.0,1858000000.0,1858000000.0,211000000.0,107000000.0,-136000000.0,,-507000000.0,-468000000.0,-155000000.0,
National Oilwell Varco Inc,NOV,549300EHF3IW1AR6U008,1021860,2014.0,Q3TTM,2013-10-01,2014-09-30,,-181000000.0,1310000000.0,104000000.0,774000000.0,,-36000000.0,-371000000.0,,404000000.0,-1060000000.0,-933000000.0,3199000000.0,-1000000.0,-16000000.0,197000000.0,-1061000000.0,-949000000.0,3396000000.0,1350000000.0,2488000000.0,2488000000.0,308000000.0,160000000.0,-104000000.0,,-618000000.0,-648000000.0,-1006000000.0,
