company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,accountspayable,accountsreceivable,accruedexpenses,aoci,cashandequivalents,commitmentsandcontingencies,commonequity,currentdeferredrevenue,currentdeferredtaxassets,currentdeferredtaxliabilities,goodwill,intangibleassets,longtermdebt,longterminvestments,netinventory,netppe,noncontrollinginterests,noncurrentdeferredtaxassets,noncurrentdeferredtaxliabilities,noncurrentnotereceivables,othercurrentassets,othercurrentliabilities,othernoncurrentassets,othernoncurrentliabilities,prepaidexpenses,retainedearnings,shorttermdebt,totalassets,totalcommonequity,totalcurrentassets,totalcurrentliabilities,totalequity,totalequityandnoncontrollinginterests,totalliabilities,totalliabilitiesandequity,totalnoncurrentassets,totalnoncurrentliabilities
National Oilwell Varco Inc,NOV,549300EHF3IW1AR6U008,1021860,2011.0,Q2,,2011-06-30,2011-08-05 15:49:14+00:00,745000000.0,3348000000.0,2179000000.0,225000000.0,3440000000.0,0.0,8470000000.0,778000000.0,301000000.0,546000000.0,5949000000.0,4063000000.0,511000000.0,361000000.0,3756000000.0,1921000000.0,115000000.0,179000000.0,1815000000.0,,,,57000000.0,275000000.0,381000000.0,8095000000.0,2000000.0,23756000000.0,16790000000.0,11226000000.0,4250000000.0,16790000000.0,16905000000.0,6851000000.0,23756000000.0,10609000000.0,2601000000.0
National Oilwell Varco Inc,NOV,549300EHF3IW1AR6U008,1021860,2011.0,Q1,,2011-03-31,2011-05-06 11:31:58+00:00,656000000.0,3501000000.0,1989000000.0,192000000.0,3060000000.0,,8436000000.0,571000000.0,297000000.0,713000000.0,5908000000.0,4026000000.0,512000000.0,402000000.0,3570000000.0,1861000000.0,112000000.0,158000000.0,1832000000.0,,,,62000000.0,279000000.0,311000000.0,7661000000.0,203000000.0,23156000000.0,16289000000.0,10739000000.0,4132000000.0,16289000000.0,16401000000.0,6755000000.0,23156000000.0,10556000000.0,2623000000.0
National Oilwell Varco Inc,NOV,549300EHF3IW1AR6U008,1021860,2012.0,FY,,2012-12-31,2014-02-14 10:24:13+00:00,1200000000.0,5545000000.0,2571000000.0,107000000.0,3319000000.0,0.0,8747000000.0,1189000000.0,349000000.0,688000000.0,7172000000.0,4743000000.0,3148000000.0,393000000.0,5891000000.0,2945000000.0,117000000.0,413000000.0,1997000000.0,,,,140000000.0,334000000.0,574000000.0,11385000000.0,1000000.0,31484000000.0,20239000000.0,15678000000.0,5649000000.0,20239000000.0,20356000000.0,11128000000.0,31484000000.0,12861000000.0,5479000000.0
National Oilwell Varco Inc,NOV,549300EHF3IW1AR6U008,1021860,2012.0,Q3,,2012-09-30,2012-11-02 15:40:57+00:00,1365000000.0,5098000000.0,2363000000.0,79000000.0,1702000000.0,0.0,8722000000.0,1037000000.0,286000000.0,562000000.0,6940000000.0,4431000000.0,1175000000.0,370000000.0,5989000000.0,2818000000.0,109000000.0,320000000.0,1802000000.0,,,,116000000.0,321000000.0,592000000.0,10773000000.0,354000000.0,28662000000.0,19574000000.0,13667000000.0,5681000000.0,19574000000.0,19683000000.0,8979000000.0,28662000000.0,12177000000.0,3298000000.0
National Oilwell Varco Inc,NOV,549300EHF3IW1AR6U008,1021860,2012.0,Q2,,2012-06-30,2012-08-06 15:35:05+00:00,1265000000.0,4813000000.0,2421000000.0,-69000000.0,1917000000.0,0.0,8677000000.0,1075000000.0,284000000.0,431000000.0,6917000000.0,4512000000.0,159000000.0,365000000.0,5501000000.0,2700000000.0,111000000.0,238000000.0,1935000000.0,,,,87000000.0,327000000.0,499000000.0,10212000000.0,1289000000.0,27833000000.0,18820000000.0,13014000000.0,6481000000.0,18820000000.0,18931000000.0,8902000000.0,27833000000.0,12119000000.0,2421000000.0
National Oilwell Varco Inc,NOV,549300EHF3IW1AR6U008,1021860,2012.0,Q1,,2012-03-31,2012-05-08 14:58:15+00:00,1009000000.0,4140000000.0,2172000000.0,104000000.0,3390000000.0,0.0,8654000000.0,965000000.0,352000000.0,948000000.0,6206000000.0,4004000000.0,159000000.0,409000000.0,4528000000.0,2531000000.0,104000000.0,204000000.0,1847000000.0,,,,97000000.0,316000000.0,426000000.0,9658000000.0,351000000.0,26287000000.0,18416000000.0,12836000000.0,5445000000.0,18416000000.0,18520000000.0,7767000000.0,26287000000.0,10920000000.0,2322000000.0
National Oilwell Varco Inc,NOV,549300EHF3IW1AR6U008,1021860,2013.0,FY,,2013-12-31,2015-02-17 17:18:30+00:00,1275000000.0,6435000000.0,2763000000.0,-4000000.0,3436000000.0,0.0,8911000000.0,1771000000.0,373000000.0,868000000.0,9049000000.0,5055000000.0,3149000000.0,390000000.0,5603000000.0,3408000000.0,100000000.0,372000000.0,2292000000.0,,,,115000000.0,363000000.0,576000000.0,13323000000.0,1000000.0,34812000000.0,22230000000.0,16423000000.0,6678000000.0,22230000000.0,22330000000.0,12482000000.0,34812000000.0,14981000000.0,5804000000.0
National Oilwell Varco Inc,NOV,549300EHF3IW1AR6U008,1021860,2013.0,Q3,,2013-09-30,2013-11-04 15:32:52+00:00,1312000000.0,6441000000.0,2857000000.0,1000000.0,2741000000.0,0.0,8850000000.0,1553000000.0,370000000.0,595000000.0,9036000000.0,5180000000.0,3749000000.0,373000000.0,6078000000.0,3333000000.0,98000000.0,372000000.0,2443000000.0,,,,124000000.0,439000000.0,625000000.0,12776000000.0,,34673000000.0,21627000000.0,16255000000.0,6317000000.0,21627000000.0,21725000000.0,12948000000.0,34673000000.0,15085000000.0,6631000000.0
National Oilwell Varco Inc,NOV,549300EHF3IW1AR6U008,1021860,2013.0,Q2,,2013-06-30,2013-08-05 12:44:57+00:00,1232000000.0,5872000000.0,2681000000.0,-201000000.0,2327000000.0,0.0,8809000000.0,1159000000.0,360000000.0,547000000.0,8997000000.0,5305000000.0,4120000000.0,357000000.0,6083000000.0,3210000000.0,92000000.0,395000000.0,2458000000.0,,,,108000000.0,445000000.0,579000000.0,12251000000.0,,33593000000.0,20859000000.0,15221000000.0,5619000000.0,20859000000.0,20951000000.0,12642000000.0,33593000000.0,15162000000.0,7023000000.0
National Oilwell Varco Inc,NOV,549300EHF3IW1AR6U008,1021860,2013.0,Q1,,2013-03-31,2013-05-07 14:05:25+00:00,1283000000.0,5612000000.0,2468000000.0,-58000000.0,2441000000.0,0.0,8776000000.0,1093000000.0,332000000.0,702000000.0,9005000000.0,5399000000.0,4349000000.0,410000000.0,6135000000.0,3215000000.0,130000000.0,395000000.0,2543000000.0,,,,138000000.0,439000000.0,474000000.0,11831000000.0,,33556000000.0,20549000000.0,14994000000.0,5546000000.0,20549000000.0,20679000000.0,12877000000.0,33556000000.0,15347000000.0,7331000000.0
National Oilwell Varco Inc,NOV,549300EHF3IW1AR6U008,1021860,2014.0,FY,,2014-12-31,2016-02-19 13:51:06+00:00,1189000000.0,6294000000.0,3518000000.0,-834000000.0,3536000000.0,0.0,8345000000.0,1775000000.0,447000000.0,740000000.0,8539000000.0,4444000000.0,3014000000.0,362000000.0,5281000000.0,3362000000.0,80000000.0,503000000.0,1972000000.0,,,,190000000.0,430000000.0,604000000.0,13181000000.0,152000000.0,33562000000.0,20692000000.0,16162000000.0,7374000000.0,20692000000.0,20772000000.0,12790000000.0,33562000000.0,14038000000.0,5416000000.0
National Oilwell Varco Inc,NOV,549300EHF3IW1AR6U008,1021860,2014.0,Q3,,2014-09-30,2014-11-03 14:57:25+00:00,1259000000.0,6097000000.0,3310000000.0,-362000000.0,4091000000.0,0.0,9103000000.0,1809000000.0,399000000.0,672000000.0,8614000000.0,4695000000.0,2995000000.0,356000000.0,5464000000.0,3377000000.0,96000000.0,433000000.0,2088000000.0,,,,125000000.0,367000000.0,619000000.0,12782000000.0,151000000.0,34270000000.0,21523000000.0,16670000000.0,7201000000.0,21523000000.0,21619000000.0,12651000000.0,34270000000.0,14223000000.0,5450000000.0
National Oilwell Varco Inc,NOV,549300EHF3IW1AR6U008,1021860,2014.0,Q2,,2014-06-30,2014-08-04 16:04:59+00:00,1178000000.0,5994000000.0,2857000000.0,48000000.0,3885000000.0,0.0,9003000000.0,2176000000.0,331000000.0,704000000.0,8640000000.0,4808000000.0,3148000000.0,351000000.0,5198000000.0,3440000000.0,86000000.0,472000000.0,2002000000.0,,,,113000000.0,344000000.0,595000000.0,12281000000.0,,33827000000.0,21332000000.0,16003000000.0,6915000000.0,21332000000.0,21418000000.0,12409000000.0,33827000000.0,14384000000.0,5494000000.0
National Oilwell Varco Inc,NOV,549300EHF3IW1AR6U008,1021860,2014.0,Q1,,2014-03-31,2014-05-05 15:30:20+00:00,1391000000.0,6830000000.0,2717000000.0,-41000000.0,3688000000.0,0.0,8937000000.0,2079000000.0,325000000.0,911000000.0,8875000000.0,4953000000.0,3149000000.0,402000000.0,5659000000.0,3437000000.0,95000000.0,479000000.0,2088000000.0,,,,123000000.0,353000000.0,709000000.0,13801000000.0,,35480000000.0,22697000000.0,17211000000.0,7098000000.0,22697000000.0,22792000000.0,12688000000.0,35480000000.0,14832000000.0,5590000000.0
National Oilwell Varco Inc,NOV,549300EHF3IW1AR6U008,1021860,2015.0,FY,,2015-12-31,2017-02-17 16:04:21+00:00,623000000.0,4176000000.0,2284000000.0,-1553000000.0,2080000000.0,0.0,8009000000.0,785000000.0,,264000000.0,6980000000.0,3849000000.0,3907000000.0,327000000.0,4678000000.0,3124000000.0,77000000.0,130000000.0,1362000000.0,,,,135000000.0,283000000.0,491000000.0,9927000000.0,2000000.0,25970000000.0,16383000000.0,11425000000.0,3958000000.0,16383000000.0,16460000000.0,9510000000.0,25970000000.0,11421000000.0,5552000000.0
National Oilwell Varco Inc,NOV,549300EHF3IW1AR6U008,1021860,2015.0,Q3,,2015-09-30,2015-10-30 15:13:16+00:00,731000000.0,4994000000.0,2810000000.0,-1477000000.0,1846000000.0,0.0,6205000000.0,1180000000.0,391000000.0,470000000.0,8465000000.0,4087000000.0,3981000000.0,331000000.0,5172000000.0,3122000000.0,80000000.0,520000000.0,1826000000.0,,,,170000000.0,422000000.0,530000000.0,13398000000.0,2000000.0,29628000000.0,18126000000.0,12933000000.0,5193000000.0,18126000000.0,18206000000.0,11422000000.0,29628000000.0,13573000000.0,6229000000.0
National Oilwell Varco Inc,NOV,549300EHF3IW1AR6U008,1021860,2015.0,Q2,,2015-06-30,2015-08-05 16:17:05+00:00,847000000.0,5286000000.0,3028000000.0,-1119000000.0,2544000000.0,0.0,6629000000.0,1269000000.0,381000000.0,377000000.0,8507000000.0,4257000000.0,4154000000.0,327000000.0,5394000000.0,3250000000.0,78000000.0,535000000.0,1976000000.0,,,,182000000.0,418000000.0,562000000.0,13417000000.0,151000000.0,31225000000.0,18927000000.0,14167000000.0,5672000000.0,18927000000.0,19005000000.0,12220000000.0,31225000000.0,13808000000.0,6548000000.0
National Oilwell Varco Inc,NOV,549300EHF3IW1AR6U008,1021860,2015.0,Q1,,2015-03-31,2015-05-05 16:16:58+00:00,988000000.0,5950000000.0,3300000000.0,-1318000000.0,3024000000.0,0.0,7049000000.0,1497000000.0,378000000.0,731000000.0,8509000000.0,4290000000.0,4094000000.0,360000000.0,5378000000.0,3216000000.0,85000000.0,559000000.0,2014000000.0,,,,191000000.0,527000000.0,569000000.0,13306000000.0,151000000.0,32424000000.0,19037000000.0,15299000000.0,6667000000.0,19037000000.0,19122000000.0,13302000000.0,32424000000.0,13909000000.0,6635000000.0
National Oilwell Varco Inc,NOV,549300EHF3IW1AR6U008,1021860,2016.0,FY,,2016-12-31,2018-02-16 14:31:16+00:00,414000000.0,2748000000.0,1568000000.0,-1452000000.0,1408000000.0,0.0,8107000000.0,440000000.0,,119000000.0,6067000000.0,3530000000.0,2708000000.0,307000000.0,3325000000.0,3150000000.0,63000000.0,86000000.0,1064000000.0,,,,124000000.0,318000000.0,395000000.0,7285000000.0,506000000.0,21140000000.0,13940000000.0,7876000000.0,3047000000.0,13940000000.0,14003000000.0,7137000000.0,21140000000.0,10114000000.0,4090000000.0
National Oilwell Varco Inc,NOV,549300EHF3IW1AR6U008,1021860,2016.0,Q3,,2016-09-30,2016-10-28 10:42:32+00:00,396000000.0,2573000000.0,1628000000.0,-1283000000.0,1510000000.0,0.0,8083000000.0,550000000.0,,35000000.0,6015000000.0,3626000000.0,3210000000.0,311000000.0,4161000000.0,3261000000.0,70000000.0,135000000.0,1155000000.0,,,,135000000.0,326000000.0,467000000.0,8018000000.0,6000000.0,22194000000.0,14818000000.0,8711000000.0,2615000000.0,14818000000.0,14888000000.0,7306000000.0,22194000000.0,10222000000.0,4691000000.0
National Oilwell Varco Inc,NOV,549300EHF3IW1AR6U008,1021860,2016.0,Q2,,2016-06-30,2016-08-03 16:00:32+00:00,434000000.0,2834000000.0,1774000000.0,-1325000000.0,1661000000.0,0.0,8044000000.0,653000000.0,,74000000.0,6986000000.0,3709000000.0,3268000000.0,314000000.0,4287000000.0,3277000000.0,68000000.0,147000000.0,1103000000.0,,,,147000000.0,280000000.0,422000000.0,9399000000.0,12000000.0,23784000000.0,16118000000.0,9204000000.0,2947000000.0,16118000000.0,16186000000.0,7598000000.0,23784000000.0,11303000000.0,4651000000.0
National Oilwell Varco Inc,NOV,549300EHF3IW1AR6U008,1021860,2016.0,Q1,,2016-03-31,2016-05-05 15:52:09+00:00,467000000.0,3252000000.0,2058000000.0,-1308000000.0,1759000000.0,0.0,8028000000.0,704000000.0,,199000000.0,7003000000.0,3800000000.0,3372000000.0,324000000.0,4534000000.0,3303000000.0,78000000.0,144000000.0,1239000000.0,,,,132000000.0,275000000.0,503000000.0,9635000000.0,7000000.0,24754000000.0,16355000000.0,10048000000.0,3435000000.0,16355000000.0,16433000000.0,8321000000.0,24754000000.0,11403000000.0,4886000000.0
National Oilwell Varco Inc,NOV,549300EHF3IW1AR6U008,1021860,2017.0,FY,,2017-12-31,2019-02-14 14:24:25+00:00,510000000.0,2015000000.0,1238000000.0,-1110000000.0,1437000000.0,0.0,8238000000.0,,,81000000.0,6227000000.0,3301000000.0,2706000000.0,309000000.0,3003000000.0,3002000000.0,66000000.0,13000000.0,677000000.0,,495000000.0,519000000.0,137000000.0,309000000.0,267000000.0,6966000000.0,6000000.0,20206000000.0,14094000000.0,7217000000.0,2354000000.0,14094000000.0,14160000000.0,6046000000.0,20206000000.0,9987000000.0,3692000000.0
National Oilwell Varco Inc,NOV,549300EHF3IW1AR6U008,1021860,2017.0,Q3,,2017-09-30,2017-10-27 15:01:51+00:00,447000000.0,2578000000.0,1544000000.0,-1109000000.0,1722000000.0,0.0,8194000000.0,288000000.0,,57000000.0,6165000000.0,3377000000.0,2707000000.0,309000000.0,3219000000.0,3031000000.0,67000000.0,71000000.0,925000000.0,,,,156000000.0,309000000.0,306000000.0,6999000000.0,506000000.0,20934000000.0,14084000000.0,7825000000.0,2842000000.0,14084000000.0,14151000000.0,6783000000.0,20934000000.0,10078000000.0,3941000000.0
National Oilwell Varco Inc,NOV,549300EHF3IW1AR6U008,1021860,2017.0,Q2,,2017-06-30,2017-07-28 12:45:03+00:00,448000000.0,2685000000.0,1489000000.0,-1258000000.0,1530000000.0,0.0,8167000000.0,337000000.0,,71000000.0,6129000000.0,3438000000.0,2708000000.0,306000000.0,3207000000.0,3052000000.0,69000000.0,70000000.0,999000000.0,,,,151000000.0,307000000.0,319000000.0,7044000000.0,506000000.0,20887000000.0,13953000000.0,7741000000.0,2851000000.0,13953000000.0,14022000000.0,6865000000.0,20887000000.0,10094000000.0,4014000000.0
National Oilwell Varco Inc,NOV,549300EHF3IW1AR6U008,1021860,2017.0,Q1,,2017-03-31,2017-04-28 14:09:29+00:00,388000000.0,2631000000.0,1512000000.0,-1356000000.0,1479000000.0,0.0,8139000000.0,363000000.0,,83000000.0,6065000000.0,3467000000.0,2707000000.0,302000000.0,3254000000.0,3108000000.0,64000000.0,87000000.0,1043000000.0,,,,131000000.0,317000000.0,380000000.0,7138000000.0,506000000.0,20904000000.0,13921000000.0,7744000000.0,2852000000.0,13921000000.0,13985000000.0,6919000000.0,20904000000.0,10052000000.0,4067000000.0
National Oilwell Varco Inc,NOV,549300EHF3IW1AR6U008,1021860,2018.0,FY,,2018-12-31,2020-02-13 14:58:11+00:00,722000000.0,2101000000.0,1088000000.0,-1437000000.0,1427000000.0,0.0,8394000000.0,,,66000000.0,6264000000.0,3020000000.0,2482000000.0,301000000.0,2986000000.0,2797000000.0,70000000.0,11000000.0,564000000.0,,565000000.0,465000000.0,124000000.0,520000000.0,200000000.0,6862000000.0,,19796000000.0,13819000000.0,7279000000.0,2341000000.0,13819000000.0,13889000000.0,5907000000.0,19796000000.0,9720000000.0,3566000000.0
National Oilwell Varco Inc,NOV,549300EHF3IW1AR6U008,1021860,2018.0,Q3,,2018-09-30,2018-10-26 12:24:05+00:00,675000000.0,2005000000.0,1023000000.0,-1328000000.0,1293000000.0,0.0,8365000000.0,,,,6339000000.0,3072000000.0,2706000000.0,304000000.0,3177000000.0,2813000000.0,70000000.0,13000000.0,672000000.0,,483000000.0,570000000.0,131000000.0,263000000.0,263000000.0,6869000000.0,8000000.0,19893000000.0,13906000000.0,7221000000.0,2276000000.0,13906000000.0,13976000000.0,5917000000.0,19893000000.0,9859000000.0,3641000000.0
National Oilwell Varco Inc,NOV,549300EHF3IW1AR6U008,1021860,2018.0,Q2,,2018-06-30,2018-07-27 12:16:08+00:00,616000000.0,1967000000.0,950000000.0,-1298000000.0,1137000000.0,0.0,8310000000.0,,,11000000.0,6273000000.0,3171000000.0,2707000000.0,308000000.0,3158000000.0,2859000000.0,68000000.0,13000000.0,666000000.0,,445000000.0,609000000.0,126000000.0,223000000.0,301000000.0,6888000000.0,8000000.0,19758000000.0,13900000000.0,7008000000.0,2194000000.0,13900000000.0,13968000000.0,5790000000.0,19758000000.0,9891000000.0,3596000000.0
National Oilwell Varco Inc,NOV,549300EHF3IW1AR6U008,1021860,2018.0,Q1,,2018-03-31,2018-04-27 16:55:50+00:00,528000000.0,2102000000.0,965000000.0,-1061000000.0,1236000000.0,0.0,8260000000.0,,,35000000.0,6217000000.0,3215000000.0,2707000000.0,312000000.0,3146000000.0,2926000000.0,69000000.0,13000000.0,685000000.0,,415000000.0,598000000.0,141000000.0,335000000.0,287000000.0,6883000000.0,6000000.0,20010000000.0,14082000000.0,7186000000.0,2132000000.0,14082000000.0,14151000000.0,5859000000.0,20010000000.0,9898000000.0,3727000000.0
National Oilwell Varco Inc,NOV,549300EHF3IW1AR6U008,1021860,2019.0,FY,,2019-12-31,2020-04-28 16:11:54+00:00,715000000.0,1855000000.0,949000000.0,-1423000000.0,1171000000.0,0.0,8511000000.0,427000000.0,,42000000.0,2807000000.0,852000000.0,1989000000.0,282000000.0,2197000000.0,2354000000.0,68000000.0,,140000000.0,230000000.0,643000000.0,114000000.0,511000000.0,927000000.0,247000000.0,690000000.0,,13149000000.0,7778000000.0,6113000000.0,2247000000.0,7778000000.0,7846000000.0,5303000000.0,13149000000.0,4682000000.0,3056000000.0
National Oilwell Varco Inc,NOV,549300EHF3IW1AR6U008,1021860,2019.0,Q3,,2019-09-30,2019-10-29 20:07:33+00:00,716000000.0,1799000000.0,983000000.0,-1524000000.0,1313000000.0,0.0,8487000000.0,,,9000000.0,3236000000.0,866000000.0,2484000000.0,291000000.0,2537000000.0,2361000000.0,72000000.0,,174000000.0,236000000.0,615000000.0,568000000.0,500000000.0,942000000.0,251000000.0,1094000000.0,,14005000000.0,8057000000.0,6515000000.0,2276000000.0,8057000000.0,8129000000.0,5876000000.0,14005000000.0,5129000000.0,3600000000.0
National Oilwell Varco Inc,NOV,549300EHF3IW1AR6U008,1021860,2019.0,Q2,,2019-06-30,2019-07-31 06:11:44+00:00,695000000.0,1973000000.0,955000000.0,-1392000000.0,1121000000.0,0.0,8445000000.0,,,,3206000000.0,900000000.0,2483000000.0,294000000.0,2858000000.0,2356000000.0,76000000.0,,177000000.0,246000000.0,585000000.0,571000000.0,581000000.0,981000000.0,229000000.0,1358000000.0,,14349000000.0,8411000000.0,6766000000.0,2221000000.0,8411000000.0,8487000000.0,5862000000.0,14349000000.0,5227000000.0,3641000000.0
National Oilwell Varco Inc,NOV,549300EHF3IW1AR6U008,1021860,2019.0,Q1,,2019-03-31,2019-04-26 13:27:52+00:00,679000000.0,1793000000.0,876000000.0,-1413000000.0,1270000000.0,0.0,8412000000.0,,,21000000.0,6292000000.0,2942000000.0,2483000000.0,299000000.0,3131000000.0,2605000000.0,75000000.0,11000000.0,565000000.0,,539000000.0,527000000.0,915000000.0,1011000000.0,205000000.0,6766000000.0,,20002000000.0,13765000000.0,6938000000.0,2103000000.0,13765000000.0,13840000000.0,6162000000.0,20002000000.0,10459000000.0,4059000000.0
National Oilwell Varco Inc,NOV,549300EHF3IW1AR6U008,1021860,2020.0,Q1,,2020-03-31,2020-04-28 16:11:54+00:00,662000000.0,1879000000.0,888000000.0,-1655000000.0,1115000000.0,0.0,8522000000.0,470000000.0,,28000000.0,1515000000.0,534000000.0,2002000000.0,57000000.0,2032000000.0,2003000000.0,68000000.0,,69000000.0,211000000.0,639000000.0,115000000.0,468000000.0,902000000.0,237000000.0,-1381000000.0,,10690000000.0,5486000000.0,5902000000.0,2163000000.0,5486000000.0,5554000000.0,5136000000.0,10690000000.0,2785000000.0,2973000000.0
