company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,amortizationexpense,depreciationexpense,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,issuanceofpreferredequity,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,othernetchangesincash,paymentofdividends,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofpreferredequity,saleofinvestments,saleofplantpropertyandequipment
Duke Realty Corp,DRE,,783280,2010.0,Q3,2010-07-01,2010-09-30,,30197000.0,71116000.0,-3169000.0,-252000.0,81724000.0,,-44675000.0,-285195000.0,94454000.0,-44675000.0,-285195000.0,94454000.0,-235416000.0,57435000.0,57435000.0,-61125000.0,-4544000.0,-41141000.0,,-60561000.0,-238498000.0,-54166000.0,-3497000.0,-57545000.0,-151835000.0,200445000.0
Duke Realty Corp,DRE,,783280,2010.0,Q2YTD,2010-01-01,2010-06-30,2011-08-05 16:48:34+00:00,43029000.0,130236000.0,-9083000.0,298148000.0,254473000.0,,-17681000.0,-21774000.0,148398000.0,-17681000.0,-21774000.0,148398000.0,108943000.0,-17992000.0,-17992000.0,2208000.0,-389830000.0,-33329000.0,,-116851000.0,-52610000.0,-91567000.0,-5317000.0,-58304000.0,155732000.0,
Duke Realty Corp,DRE,,783280,2010.0,Q2TTM,2009-07-01,2010-06-30,,87937000.0,265361000.0,-17823000.0,297653000.0,879939000.0,,-48433000.0,-83115000.0,361114000.0,-48433000.0,-83115000.0,361114000.0,229566000.0,-316971000.0,-316971000.0,342610000.0,-414476000.0,-59075000.0,,-231986000.0,-68069000.0,-253584000.0,-521259000.0,-58304000.0,141509000.0,156104000.0
Duke Realty Corp,DRE,,783280,2010.0,Q2,2010-04-01,2010-06-30,,21208000.0,64263000.0,-3220000.0,298148000.0,251637000.0,,154689000.0,-57624000.0,128201000.0,154689000.0,-57624000.0,128201000.0,225266000.0,-20640000.0,-20640000.0,66590000.0,-274972000.0,-15948000.0,,-59120000.0,-46209000.0,-38634000.0,-2700000.0,-58304000.0,151835000.0,-108668000.0
Duke Realty Corp,DRE,,783280,2010.0,Q1,2010-01-01,2010-03-31,2011-05-06 16:28:01+00:00,21821000.0,65973000.0,-5863000.0,,2836000.0,,-172370000.0,35850000.0,20197000.0,-172370000.0,35850000.0,20197000.0,-116323000.0,2648000.0,2648000.0,-64382000.0,-114858000.0,-17381000.0,,-57731000.0,-6401000.0,-52933000.0,-2617000.0,0.0,3897000.0,108668000.0
Duke Realty Corp,DRE,,783280,2011.0,Q4,2011-10-01,2011-12-31,,33622000.0,63088000.0,19012000.0,,-111247000.0,,-520435000.0,625609000.0,92453000.0,-520435000.0,625609000.0,92453000.0,197627000.0,60247000.0,60247000.0,-83516000.0,160524000.0,23001000.0,,-58343000.0,-568210000.0,98144000.0,-511369000.0,,1072674000.0,
Duke Realty Corp,DRE,,783280,2011.0,FY,2011-01-01,2011-12-31,2014-02-21 15:17:46+00:00,132987000.0,267222000.0,,0.0,0.0,,-893047000.0,750935000.0,337537000.0,-893047000.0,750935000.0,337537000.0,195425000.0,96309000.0,96309000.0,-158981000.0,-8652000.0,-26311000.0,,-237459000.0,-755582000.0,-99264000.0,-536210000.0,-110726000.0,1632092000.0,
Duke Realty Corp,DRE,,783280,2011.0,Q3YTD,2011-01-01,2011-09-30,2011-11-04 16:16:41+00:00,99365000.0,204134000.0,-19012000.0,0.0,111247000.0,,-372612000.0,125326000.0,245084000.0,-372612000.0,125326000.0,245084000.0,-2202000.0,36062000.0,36062000.0,-75465000.0,-169176000.0,-49312000.0,,-179116000.0,-187372000.0,-197408000.0,-24841000.0,-110726000.0,559418000.0,
Duke Realty Corp,DRE,,783280,2011.0,Q3TTM,2010-10-01,2011-09-30,,129162000.0,273840000.0,-6760000.0,108000.0,206484000.0,,-541560000.0,143505000.0,393388000.0,-541560000.0,143505000.0,393388000.0,-4667000.0,61881000.0,61881000.0,-64735000.0,220124000.0,-13747000.0,,-238928000.0,-579065000.0,-140398000.0,-615684000.0,-113664000.0,1077160000.0,-200445000.0
Duke Realty Corp,DRE,,783280,2011.0,Q3,2011-07-01,2011-09-30,,32729000.0,68325000.0,-42786000.0,,111247000.0,,-21923000.0,-180332000.0,100792000.0,-21923000.0,-180332000.0,100792000.0,-101463000.0,-14869000.0,-14869000.0,57393000.0,-300270000.0,-15439000.0,,-58927000.0,-87555000.0,-77479000.0,332561000.0,-106534000.0,498390000.0,-498249000.0
Duke Realty Corp,DRE,,783280,2011.0,Q2TTM,2010-07-01,2011-06-30,,126630000.0,276631000.0,32857000.0,-144000.0,176961000.0,,-564312000.0,38642000.0,387050000.0,-564312000.0,38642000.0,387050000.0,-138620000.0,134185000.0,134185000.0,-183253000.0,515850000.0,-39449000.0,,-240562000.0,-730008000.0,-117085000.0,-951742000.0,-64675000.0,426935000.0,498249000.0
Duke Realty Corp,DRE,,783280,2011.0,Q2,2011-04-01,2011-06-30,,35074000.0,68746000.0,30740000.0,,,,-65750000.0,-99987000.0,116267000.0,-65750000.0,-99987000.0,116267000.0,-49470000.0,-13858000.0,-13858000.0,-4435000.0,175312000.0,-21533000.0,,-60178000.0,-77556000.0,-65135000.0,-178788000.0,-2096000.0,3482000.0,60755000.0
Duke Realty Corp,DRE,,783280,2011.0,Q1,2011-01-01,2011-03-31,2011-05-06 16:28:01+00:00,31562000.0,67063000.0,-6966000.0,,0.0,,-284939000.0,405645000.0,28025000.0,-284939000.0,405645000.0,28025000.0,148731000.0,64789000.0,64789000.0,-128423000.0,-44218000.0,-12340000.0,,-60011000.0,-22261000.0,-54794000.0,-178614000.0,-2096000.0,57546000.0,437494000.0
Duke Realty Corp,DRE,,783280,2011.0,Q1TTM,2010-04-01,2011-03-31,,112764000.0,272148000.0,-1103000.0,298004000.0,428598000.0,,-343873000.0,81005000.0,398984000.0,-343873000.0,81005000.0,398984000.0,136116000.0,127403000.0,127403000.0,-112228000.0,65566000.0,-33864000.0,,-239504000.0,-698661000.0,-90584000.0,-775654000.0,-120883000.0,575288000.0,328826000.0
Duke Realty Corp,DRE,,783280,2012.0,Q4,2012-10-01,2012-12-31,,33178000.0,69346000.0,,315295000.0,264738000.0,,49278000.0,-462463000.0,97621000.0,49278000.0,-462463000.0,97621000.0,-79263000.0,-22481000.0,-22481000.0,17578000.0,-428303000.0,-5045000.0,236301000.0,-62226000.0,-469872000.0,-17202000.0,-40226000.0,,29656000.0,
Duke Realty Corp,DRE,,783280,2012.0,FY,2012-01-01,2012-12-31,2015-02-20 09:17:21+00:00,129915000.0,262825000.0,,315295000.0,878043000.0,,488539000.0,-967616000.0,299157000.0,488539000.0,-967616000.0,299157000.0,-179920000.0,-75868000.0,-75868000.0,-17715000.0,29757000.0,-27772000.0,,-226151000.0,-1023739000.0,-63884000.0,-340133000.0,-168272000.0,147779000.0,
Duke Realty Corp,DRE,,783280,2012.0,Q3TTM,2011-10-01,2012-09-30,,130359000.0,256567000.0,19012000.0,,502058000.0,,-81174000.0,120456000.0,293989000.0,-81174000.0,120456000.0,293989000.0,96970000.0,6860000.0,6860000.0,-118809000.0,618584000.0,274000.0,-236301000.0,-222268000.0,-1122077000.0,51462000.0,-811276000.0,-168272000.0,1190797000.0,
Duke Realty Corp,DRE,,783280,2012.0,Q3,2012-07-01,2012-09-30,,32494000.0,65997000.0,8870000.0,-151258000.0,300000000.0,,357443000.0,-175645000.0,61090000.0,357443000.0,-175645000.0,61090000.0,6587000.0,-17549000.0,-17549000.0,-28722000.0,294363000.0,10157000.0,-236301000.0,-57804000.0,-289455000.0,79401000.0,-196130000.0,168272000.0,113702000.0,-89450000.0
Duke Realty Corp,DRE,,783280,2012.0,Q2TTM,2011-07-01,2012-06-30,,130594000.0,258895000.0,-32644000.0,151258000.0,313305000.0,,-460540000.0,115769000.0,333691000.0,-460540000.0,115769000.0,333691000.0,-11080000.0,9540000.0,9540000.0,-32694000.0,23951000.0,-25322000.0,,-223391000.0,-920177000.0,-105418000.0,-282585000.0,-443078000.0,1575485000.0,-408799000.0
Duke Realty Corp,DRE,,783280,2012.0,Q2,2012-04-01,2012-06-30,,32601000.0,63622000.0,-8870000.0,4289000.0,313305000.0,,255516000.0,-54358000.0,115103000.0,255516000.0,-54358000.0,115103000.0,91825000.0,382000.0,382000.0,27368000.0,251215000.0,114335000.0,-224436000.0,-51699000.0,-87557000.0,-110722000.0,-93322000.0,-168272000.0,-59864000.0,89450000.0
Duke Realty Corp,DRE,,783280,2012.0,Q1TTM,2011-04-01,2012-03-31,,133067000.0,264019000.0,6966000.0,146969000.0,,,-781806000.0,70140000.0,334855000.0,-781806000.0,70140000.0,334855000.0,-152375000.0,-4700000.0,-4700000.0,-64497000.0,-51952000.0,-161190000.0,224436000.0,-231870000.0,-910176000.0,-59831000.0,-368051000.0,-276902000.0,1638831000.0,-437494000.0
Duke Realty Corp,DRE,,783280,2013.0,FY,2013-01-01,2013-12-31,2014-02-21 15:17:46+00:00,266870000.0,577166000.0,,649690000.0,1503866000.0,,-261893000.0,-638764000.0,871429000.0,-261893000.0,-638764000.0,871429000.0,-29228000.0,782333000.0,782333000.0,-754940000.0,564672000.0,-70752000.0,,-521791000.0,-2082810000.0,-183596000.0,-2102420000.0,-355910000.0,1698394000.0,
Duke Realty Corp,DRE,,783280,2013.0,Q4,2013-10-01,2013-12-31,,167598000.0,363048000.0,,17159000.0,1001933000.0,,-361562000.0,-211694000.0,553805000.0,-361562000.0,-211694000.0,553805000.0,-19451000.0,667041000.0,667041000.0,-643882000.0,616189000.0,-44105000.0,,-330027000.0,-1305393000.0,-123544000.0,-1488861000.0,-177955000.0,1261348000.0,
Duke Realty Corp,DRE,,783280,2013.0,Q3TTM,2012-10-01,2013-09-30,,132450000.0,283464000.0,,947826000.0,766671000.0,,148947000.0,-889533000.0,415245000.0,148947000.0,-889533000.0,415245000.0,-89040000.0,92811000.0,92811000.0,-93480000.0,-479820000.0,-31692000.0,236301000.0,-253990000.0,-1247289000.0,-77254000.0,-653785000.0,-177955000.0,466702000.0,
Duke Realty Corp,DRE,,783280,2013.0,Q3,2013-07-01,2013-09-30,,34719000.0,72765000.0,,632531000.0,,,1244000.0,-117953000.0,119419000.0,1244000.0,-117953000.0,119419000.0,2710000.0,1337000.0,1337000.0,10598000.0,-607585000.0,-9014000.0,,-63459000.0,-174660000.0,-22919000.0,39757000.0,,88640000.0,
Duke Realty Corp,DRE,,783280,2013.0,Q3YTD,2013-01-01,2013-09-30,2014-10-31 11:36:39+00:00,99272000.0,214118000.0,,632531000.0,501933000.0,,99669000.0,-427070000.0,317624000.0,99669000.0,-427070000.0,317624000.0,-9777000.0,115292000.0,115292000.0,-111058000.0,-51517000.0,-26647000.0,,-191764000.0,-777417000.0,-60052000.0,-613559000.0,-177955000.0,437046000.0,
Duke Realty Corp,DRE,,783280,2013.0,Q2YTD,2013-01-01,2013-06-30,2013-08-02 12:33:12+00:00,64553000.0,141353000.0,,,501933000.0,,98425000.0,-309117000.0,198205000.0,98425000.0,-309117000.0,198205000.0,-12487000.0,113955000.0,113955000.0,-121656000.0,556068000.0,-17633000.0,,-128305000.0,-602757000.0,-37133000.0,-653316000.0,-177955000.0,348406000.0,
Duke Realty Corp,DRE,,783280,2013.0,Q2TTM,2012-07-01,2013-06-30,,130225000.0,276696000.0,8870000.0,164037000.0,1066671000.0,,505146000.0,-947225000.0,356916000.0,505146000.0,-947225000.0,356916000.0,-85163000.0,73925000.0,73925000.0,-132800000.0,422128000.0,-12521000.0,,-248335000.0,-1362084000.0,25066000.0,-889672000.0,-9683000.0,491764000.0,-89450000.0
Duke Realty Corp,DRE,,783280,2013.0,Q2,2013-04-01,2013-06-30,,31814000.0,70805000.0,,,250000000.0,,-132747000.0,-277789000.0,124771000.0,-132747000.0,-277789000.0,124771000.0,-285765000.0,69832000.0,69832000.0,-47680000.0,30719000.0,-6554000.0,,-63116000.0,-448459000.0,-20014000.0,-350350000.0,,197238000.0,
Duke Realty Corp,DRE,,783280,2013.0,Q1,2013-01-01,2013-03-31,2013-05-03 11:15:47+00:00,32739000.0,70548000.0,,,251933000.0,,231172000.0,-31328000.0,73434000.0,231172000.0,-31328000.0,73434000.0,273278000.0,44123000.0,44123000.0,-73976000.0,525349000.0,-11079000.0,,-65189000.0,-154298000.0,-17119000.0,-302966000.0,-177955000.0,151168000.0,
Duke Realty Corp,DRE,,783280,2013.0,Q1TTM,2012-04-01,2013-03-31,,131012000.0,269513000.0,,168326000.0,1129976000.0,,893409000.0,-723794000.0,347248000.0,893409000.0,-723794000.0,347248000.0,292427000.0,4475000.0,4475000.0,-57752000.0,642624000.0,108368000.0,-224436000.0,-236918000.0,-1001182000.0,-65642000.0,-632644000.0,-177955000.0,234662000.0,
Duke Realty Corp,DRE,,783280,2014.0,FY,2014-01-01,2014-12-31,2017-02-17 09:56:00+00:00,104124000.0,290279000.0,,289122000.0,318000000.0,,-238809000.0,-207031000.0,444487000.0,-238809000.0,-207031000.0,444487000.0,-1353000.0,246455000.0,246455000.0,-196371000.0,-25957000.0,-31503000.0,,-258413000.0,-661674000.0,-98821000.0,-114969000.0,-446592000.0,584967000.0,
Duke Realty Corp,DRE,,783280,2014.0,Q4,2014-10-01,2014-12-31,,22759000.0,73316000.0,,33160000.0,266000000.0,,-124880000.0,-46818000.0,123488000.0,-124880000.0,-46818000.0,123488000.0,-48210000.0,12800000.0,12800000.0,14613000.0,-5205000.0,-6555000.0,,-65663000.0,-139101000.0,-29346000.0,-20377000.0,-332795000.0,128184000.0,
Duke Realty Corp,DRE,,783280,2014.0,Q3TTM,2013-10-01,2014-09-30,,248963000.0,580011000.0,,273121000.0,1053933000.0,,-475491000.0,-371907000.0,874804000.0,-475491000.0,-371907000.0,874804000.0,27406000.0,900696000.0,900696000.0,-854866000.0,595437000.0,-69053000.0,,-522777000.0,-1827966000.0,-193019000.0,-1583453000.0,-291752000.0,1718131000.0,
Duke Realty Corp,DRE,,783280,2014.0,Q3,2014-07-01,2014-09-30,,25036000.0,72345000.0,,64855000.0,52000000.0,,-41631000.0,-30431000.0,116969000.0,-41631000.0,-30431000.0,116969000.0,44907000.0,71557000.0,71557000.0,-51969000.0,-20339000.0,-9968000.0,,-65341000.0,-194851000.0,-25108000.0,23335000.0,-96141000.0,199496000.0,
Duke Realty Corp,DRE,,783280,2014.0,Q3YTD,2014-01-01,2014-09-30,2015-11-04 11:03:40+00:00,81365000.0,216963000.0,,255962000.0,52000000.0,,-113929000.0,-160213000.0,320999000.0,-113929000.0,-160213000.0,320999000.0,46857000.0,233655000.0,233655000.0,-210984000.0,-20752000.0,-24948000.0,,-192750000.0,-522573000.0,-69475000.0,-94592000.0,-113797000.0,456783000.0,
Duke Realty Corp,DRE,,783280,2014.0,Q2TTM,2013-07-01,2014-06-30,,258646000.0,580431000.0,,840797000.0,1001933000.0,,-432616000.0,-459429000.0,877254000.0,-432616000.0,-459429000.0,877254000.0,-14791000.0,830476000.0,830476000.0,-792299000.0,8191000.0,-68099000.0,,-520895000.0,-1807775000.0,-190830000.0,-1567031000.0,-195611000.0,1607275000.0,
Duke Realty Corp,DRE,,783280,2014.0,Q2,2014-04-01,2014-06-30,,26959000.0,73225000.0,,167324000.0,-92000000.0,,-88266000.0,-54876000.0,144893000.0,-88266000.0,-54876000.0,144893000.0,1751000.0,136527000.0,136527000.0,-91818000.0,-3742000.0,-6274000.0,,-63903000.0,-202395000.0,-24736000.0,-95945000.0,,178529000.0,
Duke Realty Corp,DRE,,783280,2014.0,Q2YTD,2014-01-01,2014-06-30,2015-08-05 09:42:24+00:00,56329000.0,144618000.0,,191107000.0,,,-72298000.0,-129782000.0,204030000.0,-72298000.0,-129782000.0,204030000.0,1950000.0,162098000.0,162098000.0,-159015000.0,-413000.0,-14980000.0,,-127409000.0,-327722000.0,-44367000.0,-117927000.0,-17656000.0,257287000.0,
Duke Realty Corp,DRE,,783280,2014.0,Q1,2014-01-01,2014-03-31,2015-05-01 10:58:39+00:00,29370000.0,71393000.0,,23783000.0,92000000.0,,15968000.0,-74906000.0,59137000.0,15968000.0,-74906000.0,59137000.0,199000.0,25571000.0,25571000.0,-67197000.0,3329000.0,-8706000.0,,-63506000.0,-125327000.0,-19631000.0,-21982000.0,-17656000.0,78758000.0,
Duke Realty Corp,DRE,,783280,2014.0,Q1TTM,2013-04-01,2014-03-31,,263501000.0,578011000.0,,673473000.0,1343933000.0,,-477097000.0,-682342000.0,857132000.0,-477097000.0,-682342000.0,857132000.0,-302307000.0,763781000.0,763781000.0,-748161000.0,42652000.0,-68379000.0,,-520108000.0,-2053839000.0,-186108000.0,-1821436000.0,-195611000.0,1625984000.0,
Duke Realty Corp,DRE,,783280,2015.0,FY,2015-01-01,2015-12-31,2018-02-16 16:12:33+00:00,74160000.0,253683000.0,,4530000.0,0.0,,-1503339000.0,1121348000.0,386651000.0,-1503339000.0,1121299000.0,386651000.0,4611000.0,621861000.0,621861000.0,-563053000.0,-4138000.0,-30790000.0,,-309923000.0,-530637000.0,-61900000.0,-1193808000.0,,1744675000.0,
Duke Realty Corp,DRE,,783280,2015.0,Q4,2015-10-01,2015-12-31,,17100000.0,61548000.0,,-62000.0,,,-235664000.0,-26061000.0,108433000.0,-235664000.0,-26110000.0,108433000.0,-153341000.0,24519000.0,24519000.0,5266000.0,3726000.0,-3850000.0,,-132553000.0,-147582000.0,-16212000.0,-106775000.0,,141583000.0,
Duke Realty Corp,DRE,,783280,2015.0,Q3YTD,2015-01-01,2015-09-30,2016-10-28 10:41:28+00:00,57060000.0,192135000.0,,4592000.0,0.0,,-1267675000.0,1147409000.0,278218000.0,-1267675000.0,1147409000.0,278218000.0,157952000.0,597342000.0,597342000.0,-568319000.0,-7864000.0,-26940000.0,,-177370000.0,-383055000.0,-45688000.0,-1087033000.0,,1603092000.0,
Duke Realty Corp,DRE,,783280,2015.0,Q3TTM,2014-10-01,2015-09-30,,79819000.0,265451000.0,,37752000.0,266000000.0,,-1392555000.0,1100591000.0,401706000.0,-1392555000.0,1100591000.0,401706000.0,109742000.0,610142000.0,610142000.0,-553706000.0,-13069000.0,-33495000.0,,-243033000.0,-522156000.0,-75034000.0,-1107410000.0,-332795000.0,1731276000.0,
Duke Realty Corp,DRE,,783280,2015.0,Q3,2015-07-01,2015-09-30,,18095000.0,63511000.0,,-164000.0,,,-75808000.0,128862000.0,102566000.0,-75808000.0,128862000.0,102566000.0,155620000.0,77208000.0,77208000.0,-56248000.0,-2432000.0,-4638000.0,,-58702000.0,-81977000.0,-14817000.0,-14510000.0,,230294000.0,
Duke Realty Corp,DRE,,783280,2015.0,Q2YTD,2015-01-01,2015-06-30,2016-08-03 09:10:27+00:00,38965000.0,128624000.0,,4756000.0,0.0,,-1191867000.0,1018547000.0,175652000.0,-1191867000.0,1018547000.0,175652000.0,2332000.0,520134000.0,520134000.0,-512071000.0,-5432000.0,-22302000.0,,-118668000.0,-301078000.0,-30871000.0,-1072523000.0,,1372798000.0,
Duke Realty Corp,DRE,,783280,2015.0,Q2TTM,2014-07-01,2015-06-30,,86760000.0,274285000.0,,102771000.0,318000000.0,,-1358378000.0,941298000.0,416109000.0,-1358378000.0,941298000.0,416109000.0,-971000.0,604491000.0,604491000.0,-549427000.0,-28643000.0,-38825000.0,,-250976000.0,-635030000.0,-85325000.0,-1070594000.0,-428936000.0,1700478000.0,
Duke Realty Corp,DRE,,783280,2015.0,Q2,2015-04-01,2015-06-30,,18250000.0,61789000.0,,-126000.0,-347000000.0,,-1171685000.0,1041159000.0,132974000.0,-1171685000.0,1041159000.0,132974000.0,2448000.0,454165000.0,454165000.0,-401230000.0,-6376000.0,-9180000.0,,-59355000.0,-183745000.0,-13375000.0,-758828000.0,,1247459000.0,
Duke Realty Corp,DRE,,783280,2015.0,Q1,2015-01-01,2015-03-31,2016-04-29 10:19:01+00:00,20715000.0,66835000.0,,4882000.0,347000000.0,,-20182000.0,-22612000.0,42678000.0,-20182000.0,-22612000.0,42678000.0,-116000.0,65969000.0,65969000.0,-110841000.0,944000.0,-13122000.0,,-59313000.0,-117333000.0,-17496000.0,-313695000.0,,125339000.0,
Duke Realty Corp,DRE,,783280,2015.0,Q1TTM,2014-04-01,2015-03-31,,95469000.0,285721000.0,,270221000.0,573000000.0,,-274959000.0,-154737000.0,428028000.0,-274959000.0,-154737000.0,428028000.0,-1668000.0,286853000.0,286853000.0,-240015000.0,-28342000.0,-35919000.0,,-254220000.0,-653680000.0,-96686000.0,-406682000.0,-428936000.0,631548000.0,
Duke Realty Corp,DRE,,783280,2016.0,Q3YTD,2016-01-01,2016-09-30,2017-10-27 10:35:43+00:00,51091000.0,191554000.0,,217513000.0,375000000.0,,-331042000.0,64272000.0,354430000.0,-331042000.0,64290000.0,354430000.0,87678000.0,267098000.0,267098000.0,-155313000.0,-24653000.0,-25949000.0,,-189840000.0,-456674000.0,-39169000.0,-709062000.0,,586064000.0,
Duke Realty Corp,DRE,,783280,2016.0,Q3TTM,2015-10-01,2016-09-30,,68191000.0,253102000.0,,217451000.0,375000000.0,,-566706000.0,38211000.0,462863000.0,-566706000.0,38180000.0,462863000.0,-65663000.0,291617000.0,291617000.0,-150047000.0,-20927000.0,-29799000.0,,-322393000.0,-604256000.0,-55381000.0,-815837000.0,,727647000.0,
Duke Realty Corp,DRE,,783280,2016.0,Q3,2016-07-01,2016-09-30,,17118000.0,64960000.0,,117669000.0,,,-160521000.0,22785000.0,156229000.0,-160521000.0,22803000.0,156229000.0,18511000.0,113159000.0,113159000.0,-39008000.0,-654000.0,-10956000.0,,-63885000.0,-149185000.0,-8932000.0,-213651000.0,,191858000.0,
Duke Realty Corp,DRE,,783280,2016.0,Q2YTD,2016-01-01,2016-06-30,2017-08-02 10:39:38+00:00,33973000.0,126594000.0,,99844000.0,375000000.0,,-170521000.0,41487000.0,198201000.0,-170521000.0,41487000.0,198201000.0,69167000.0,153939000.0,153939000.0,-116305000.0,-23999000.0,-14993000.0,,-125955000.0,-307489000.0,-30237000.0,-495411000.0,,394206000.0,
Duke Realty Corp,DRE,,783280,2016.0,Q2TTM,2015-07-01,2016-06-30,,69168000.0,251653000.0,,99618000.0,375000000.0,,-481993000.0,144288000.0,409200000.0,-481993000.0,144239000.0,409200000.0,71446000.0,255666000.0,255666000.0,-167287000.0,-22705000.0,-23481000.0,,-317210000.0,-537048000.0,-61266000.0,-616696000.0,,766083000.0,
Duke Realty Corp,DRE,,783280,2016.0,Q2,2016-04-01,2016-06-30,,16977000.0,64474000.0,,99296000.0,298000000.0,,-153366000.0,104096000.0,125330000.0,-153366000.0,104096000.0,125330000.0,76060000.0,110183000.0,110183000.0,-66304000.0,-9144000.0,-6634000.0,,-63063000.0,-148830000.0,-15836000.0,-478455000.0,,275396000.0,
