company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,amortizationexpense,cashincometaxespaid,cashinterestpaid,depreciationexpense,divestitures,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,netincomediscontinued,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofinvestments,saleofplantpropertyandequipment
Akamai Technologies Inc,AKAM,OC1LZNN2LF5WTJ5RIL89,1086222,2010.0,Q3YTD,2010-01-01,2010-09-30,2011-11-09 14:27:26+00:00,-12210000.0,457000.0,23829000.0,967000.0,104113000.0,,1867000.0,31044000.0,31946000.0,,-10801000.0,-266900000.0,292096000.0,-10801000.0,-266900000.0,292096000.0,16262000.0,118710000.0,118710000.0,,37772000.0,22379000.0,,-900587000.0,-143345000.0,,-65126000.0,789190000.0,52000.0
Akamai Technologies Inc,AKAM,OC1LZNN2LF5WTJ5RIL89,1086222,2010.0,Q2TTM,2009-07-01,2010-06-30,,-12010000.0,814000.0,25346000.0,1965000.0,131772000.0,,-2083000.0,59844000.0,31954000.0,,-45758000.0,-556981000.0,404245000.0,-45758000.0,-556981000.0,404245000.0,-200577000.0,151826000.0,151826000.0,,59989000.0,14501000.0,,-1241648000.0,-161714000.0,,-92213000.0,858264000.0,127000.0
Akamai Technologies Inc,AKAM,OC1LZNN2LF5WTJ5RIL89,1086222,2010.0,Q2,2010-04-01,2010-06-30,,-12010000.0,184000.0,15573000.0,966000.0,34674000.0,,-1878000.0,2551000.0,16947000.0,,6321000.0,-143541000.0,86380000.0,6321000.0,-143541000.0,86380000.0,-52718000.0,38123000.0,38123000.0,,10848000.0,9750000.0,,-382614000.0,-66097000.0,,-20376000.0,317165000.0,15000.0
Akamai Technologies Inc,AKAM,OC1LZNN2LF5WTJ5RIL89,1086222,2010.0,Q2YTD,2010-01-01,2010-06-30,2011-08-09 14:26:08+00:00,-12010000.0,394000.0,22130000.0,966000.0,67634000.0,,-2519000.0,-851000.0,20993000.0,,-8705000.0,-223708000.0,174133000.0,-8705000.0,-223708000.0,174133000.0,-60799000.0,79001000.0,79001000.0,,27955000.0,12923000.0,,-615179000.0,-101287000.0,,-42621000.0,504730000.0,38000.0
Akamai Technologies Inc,AKAM,OC1LZNN2LF5WTJ5RIL89,1086222,2010.0,Q1,2010-01-01,2010-03-31,2011-05-10 16:01:06+00:00,,210000.0,6557000.0,,32960000.0,,-641000.0,-3402000.0,4046000.0,,-15026000.0,-80167000.0,87753000.0,-15026000.0,-80167000.0,87753000.0,-8081000.0,40878000.0,40878000.0,,17107000.0,3173000.0,,-232565000.0,-35190000.0,,-22245000.0,187565000.0,23000.0
Akamai Technologies Inc,AKAM,OC1LZNN2LF5WTJ5RIL89,1086222,2011.0,Q4,2011-10-01,2011-12-31,,,,19048000.0,,43650000.0,,-1816000.0,6711000.0,11997000.0,,-65385000.0,141169000.0,129630000.0,-65385000.0,141169000.0,129630000.0,203598000.0,60081000.0,60081000.0,,19188000.0,-1050000.0,-274000.0,-152657000.0,-39797000.0,,-76332000.0,333882000.0,15000.0
Akamai Technologies Inc,AKAM,OC1LZNN2LF5WTJ5RIL89,1086222,2011.0,FY,2011-01-01,2011-12-31,2014-03-03 16:16:52+00:00,-550000.0,,45578000.0,,167878000.0,,-2259000.0,26239000.0,25302000.0,,-294038000.0,177350000.0,446278000.0,-294038000.0,177350000.0,446278000.0,327331000.0,200904000.0,200904000.0,,51257000.0,4730000.0,-274000.0,-880110000.0,-176089000.0,,-324070000.0,1234223000.0,150000.0
Akamai Technologies Inc,AKAM,OC1LZNN2LF5WTJ5RIL89,1086222,2011.0,Q3YTD,2011-01-01,2011-09-30,2012-11-09 13:12:26+00:00,-550000.0,,26530000.0,,124228000.0,,-443000.0,19528000.0,13305000.0,,-228653000.0,36181000.0,316648000.0,-228653000.0,36181000.0,316648000.0,123733000.0,140823000.0,140823000.0,,32069000.0,5780000.0,,-727453000.0,-136292000.0,,-247738000.0,900341000.0,135000.0
Akamai Technologies Inc,AKAM,OC1LZNN2LF5WTJ5RIL89,1086222,2011.0,Q3TTM,2010-10-01,2011-09-30,,-1008000.0,50000.0,28901000.0,291000.0,163357000.0,,-1169000.0,27058000.0,27135000.0,,-235528000.0,-32278000.0,427007000.0,-235528000.0,-32278000.0,427007000.0,158032000.0,193333000.0,193333000.0,,43209000.0,12374000.0,,-973859000.0,-184992000.0,,-275037000.0,1127322000.0,259000.0
Akamai Technologies Inc,AKAM,OC1LZNN2LF5WTJ5RIL89,1086222,2011.0,Q3,2011-07-01,2011-09-30,,,,8632000.0,,41761000.0,,-3209000.0,17106000.0,1183000.0,,-155505000.0,192395000.0,116289000.0,-155505000.0,192395000.0,116289000.0,149970000.0,42285000.0,42285000.0,,15137000.0,-1563000.0,,-149318000.0,-47317000.0,,-155125000.0,388983000.0,47000.0
Akamai Technologies Inc,AKAM,OC1LZNN2LF5WTJ5RIL89,1086222,2011.0,Q2YTD,2011-01-01,2011-06-30,2012-08-09 15:00:00+00:00,-550000.0,,17898000.0,,82467000.0,,2766000.0,2422000.0,12122000.0,,-73148000.0,-156214000.0,200359000.0,-73148000.0,-156214000.0,200359000.0,-26237000.0,98538000.0,98538000.0,,16932000.0,7343000.0,,-578135000.0,-88975000.0,,-92613000.0,511358000.0,88000.0
Akamai Technologies Inc,AKAM,OC1LZNN2LF5WTJ5RIL89,1086222,2011.0,Q2TTM,2010-07-01,2011-06-30,,-1208000.0,113000.0,21968000.0,292000.0,158075000.0,,6426000.0,41847000.0,36905000.0,,-82119000.0,-267865000.0,428681000.0,-82119000.0,-267865000.0,428681000.0,85123000.0,190757000.0,190757000.0,,37889000.0,23393000.0,,-1109949000.0,-179733000.0,,-142417000.0,1022799000.0,226000.0
Akamai Technologies Inc,AKAM,OC1LZNN2LF5WTJ5RIL89,1086222,2011.0,Q2,2011-04-01,2011-06-30,,-375000.0,,8416000.0,,41333000.0,,750000.0,12801000.0,8163000.0,,-42441000.0,-81702000.0,111848000.0,-42441000.0,-81702000.0,111848000.0,-11545000.0,47921000.0,47921000.0,,9793000.0,-1669000.0,,-302520000.0,-42740000.0,,-48935000.0,263870000.0,63000.0
Akamai Technologies Inc,AKAM,OC1LZNN2LF5WTJ5RIL89,1086222,2011.0,Q1TTM,2010-04-01,2011-03-31,,-12843000.0,297000.0,29125000.0,1258000.0,151416000.0,,3798000.0,31597000.0,45689000.0,,-33357000.0,-329704000.0,403213000.0,-33357000.0,-329704000.0,403213000.0,43950000.0,180959000.0,180959000.0,,38944000.0,34812000.0,,-1190043000.0,-203090000.0,,-113858000.0,1076094000.0,178000.0
Akamai Technologies Inc,AKAM,OC1LZNN2LF5WTJ5RIL89,1086222,2011.0,Q1,2011-01-01,2011-03-31,2012-05-10 13:12:57+00:00,-175000.0,,9482000.0,,41134000.0,,2016000.0,-10379000.0,3959000.0,,-30707000.0,-74512000.0,88511000.0,-30707000.0,-74512000.0,88511000.0,-14692000.0,50617000.0,50617000.0,,7139000.0,9012000.0,,-275615000.0,-46235000.0,,-43678000.0,247488000.0,25000.0
Akamai Technologies Inc,AKAM,OC1LZNN2LF5WTJ5RIL89,1086222,2012.0,Q4,2012-10-01,2012-12-31,,-30650000.0,,43011000.0,,54960000.0,,-1328000.0,13672000.0,11354000.0,,-21163000.0,-110883000.0,152713000.0,-21163000.0,-110883000.0,152713000.0,19339000.0,68292000.0,68292000.0,,15789000.0,-2698000.0,-167000.0,-198039000.0,-61940000.0,,-29819000.0,179913000.0,
Akamai Technologies Inc,AKAM,OC1LZNN2LF5WTJ5RIL89,1086222,2012.0,FY,2012-01-01,2012-12-31,2015-03-02 17:08:18+00:00,-336680000.0,0.0,94833000.0,,204163000.0,,-89000.0,54611000.0,45114000.0,0.0,-108029000.0,-779110000.0,530020000.0,-108029000.0,-779110000.0,530020000.0,-357208000.0,203989000.0,203989000.0,,67257000.0,-11675000.0,812000.0,-752342000.0,-220977000.0,0.0,-141468000.0,530065000.0,12000.0
Akamai Technologies Inc,AKAM,OC1LZNN2LF5WTJ5RIL89,1086222,2012.0,Q3TTM,2011-10-01,2012-09-30,,-306030000.0,,70870000.0,,192853000.0,,-577000.0,47650000.0,45757000.0,,-152251000.0,-527058000.0,506937000.0,-152251000.0,-527058000.0,506937000.0,-172949000.0,195778000.0,195778000.0,,70656000.0,-10027000.0,705000.0,-706960000.0,-198834000.0,,-187981000.0,684034000.0,27000.0
Akamai Technologies Inc,AKAM,OC1LZNN2LF5WTJ5RIL89,1086222,2012.0,Q3YTD,2012-01-01,2012-09-30,2013-11-12 08:45:00+00:00,-306030000.0,,51822000.0,,149203000.0,,1239000.0,40939000.0,33760000.0,,-86866000.0,-668227000.0,377307000.0,-86866000.0,-668227000.0,377307000.0,-376547000.0,135697000.0,135697000.0,,51468000.0,-8977000.0,979000.0,-554303000.0,-159037000.0,,-111649000.0,350152000.0,12000.0
Akamai Technologies Inc,AKAM,OC1LZNN2LF5WTJ5RIL89,1086222,2012.0,Q2TTM,2011-07-01,2012-06-30,,-291638000.0,,63243000.0,,181157000.0,,-6159000.0,19376000.0,35749000.0,,-282594000.0,-221854000.0,486772000.0,-282594000.0,-221854000.0,487974000.0,-22633000.0,189832000.0,189832000.0,,96407000.0,-11760000.0,-274000.0,-718469000.0,-185997000.0,,-306583000.0,974450000.0,74000.0
Akamai Technologies Inc,AKAM,OC1LZNN2LF5WTJ5RIL89,1086222,2012.0,Q2YTD,2012-01-01,2012-06-30,2013-08-09 11:10:39+00:00,-291638000.0,,35563000.0,,95746000.0,,-1134000.0,-4441000.0,22569000.0,,-61704000.0,-555418000.0,240853000.0,-61704000.0,-555418000.0,242055000.0,-376201000.0,87466000.0,87466000.0,,62082000.0,-9147000.0,,-416494000.0,-98883000.0,,-75126000.0,251585000.0,12000.0
Akamai Technologies Inc,AKAM,OC1LZNN2LF5WTJ5RIL89,1086222,2012.0,Q1TTM,2011-04-01,2012-03-31,,-292013000.0,,47582000.0,,172378000.0,,-3968000.0,32477000.0,28421000.0,,-272407000.0,-246345000.0,450270000.0,-272407000.0,-246345000.0,450270000.0,-72450000.0,193514000.0,193514000.0,,51901000.0,-12523000.0,-274000.0,-885144000.0,-173198000.0,,-288305000.0,1104149000.0,135000.0
Akamai Technologies Inc,AKAM,OC1LZNN2LF5WTJ5RIL89,1086222,2012.0,Q1,2012-01-01,2012-03-31,2013-05-10 10:31:24+00:00,-291638000.0,,11486000.0,,45634000.0,,307000.0,-4141000.0,7078000.0,,-9076000.0,-498207000.0,92503000.0,-9076000.0,-498207000.0,92503000.0,-414473000.0,43227000.0,43227000.0,0.0,7783000.0,-8241000.0,,-280649000.0,-43344000.0,,-7913000.0,117414000.0,10000.0
Akamai Technologies Inc,AKAM,OC1LZNN2LF5WTJ5RIL89,1086222,2013.0,FY,2013-01-01,2013-12-31,2016-02-29 14:26:42+00:00,-30657000.0,0.0,63508000.0,,184431000.0,,-3655000.0,11731000.0,63707000.0,0.0,-115243000.0,-313108000.0,563908000.0,-115243000.0,-313108000.0,563908000.0,131902000.0,293487000.0,293487000.0,,74259000.0,-18531000.0,-2628000.0,-494885000.0,-260073000.0,0.0,-160419000.0,475135000.0,
Akamai Technologies Inc,AKAM,OC1LZNN2LF5WTJ5RIL89,1086222,2013.0,Q4,2013-10-01,2013-12-31,,-3237000.0,,19317000.0,,49976000.0,,527000.0,20893000.0,9289000.0,,-46846000.0,-26537000.0,171732000.0,-46846000.0,-26537000.0,171732000.0,98876000.0,80349000.0,80349000.0,,20514000.0,-8124000.0,692000.0,-91329000.0,-62335000.0,,-48011000.0,130433000.0,-761000.0
Akamai Technologies Inc,AKAM,OC1LZNN2LF5WTJ5RIL89,1086222,2013.0,Q3TTM,2012-10-01,2013-09-30,,-58070000.0,,87202000.0,,189415000.0,,-5510000.0,4510000.0,65772000.0,,-89560000.0,-397454000.0,544889000.0,-89560000.0,-397454000.0,544889000.0,52365000.0,281430000.0,281430000.0,,69534000.0,-13105000.0,-3487000.0,-601595000.0,-259678000.0,,-142227000.0,524615000.0,761000.0
Akamai Technologies Inc,AKAM,OC1LZNN2LF5WTJ5RIL89,1086222,2013.0,Q3,2013-07-01,2013-09-30,,-27420000.0,,8395000.0,,47954000.0,-80000.0,1319000.0,13770000.0,26157000.0,,-2373000.0,-126684000.0,157888000.0,-2373000.0,-126684000.0,157888000.0,30150000.0,79756000.0,79756000.0,,16408000.0,1096000.0,-2958000.0,-93681000.0,-60389000.0,,-29626000.0,57509000.0,335000.0
Akamai Technologies Inc,AKAM,OC1LZNN2LF5WTJ5RIL89,1086222,2013.0,Q3YTD,2013-01-01,2013-09-30,2014-11-10 12:05:01+00:00,-27420000.0,0.0,44191000.0,,134455000.0,,-4182000.0,-9162000.0,54418000.0,0.0,-68397000.0,-286571000.0,392176000.0,-68397000.0,-286571000.0,392176000.0,33026000.0,213138000.0,213138000.0,,53745000.0,-10407000.0,-3320000.0,-403556000.0,-197738000.0,0.0,-112408000.0,344702000.0,761000.0
Akamai Technologies Inc,AKAM,OC1LZNN2LF5WTJ5RIL89,1086222,2013.0,Q2TTM,2012-07-01,2013-06-30,,-45042000.0,,95066000.0,,194918000.0,80000.0,-4456000.0,36120000.0,50806000.0,,-112349000.0,-383579000.0,523455000.0,-112349000.0,-383579000.0,522253000.0,21869000.0,249905000.0,249905000.0,,42512000.0,-14031000.0,450000.0,-645723000.0,-259443000.0,,-149124000.0,565673000.0,426000.0
Akamai Technologies Inc,AKAM,OC1LZNN2LF5WTJ5RIL89,1086222,2013.0,Q2,2013-04-01,2013-06-30,,,,19699000.0,,44126000.0,80000.0,-2912000.0,15579000.0,17897000.0,,-22914000.0,-75648000.0,141064000.0,-22914000.0,-75648000.0,141064000.0,39590000.0,61895000.0,61895000.0,,19464000.0,1693000.0,-362000.0,-164525000.0,-76520000.0,,-42504000.0,165513000.0,166000.0
Akamai Technologies Inc,AKAM,OC1LZNN2LF5WTJ5RIL89,1086222,2013.0,Q2YTD,2013-01-01,2013-06-30,2014-08-11 10:46:21+00:00,,0.0,35796000.0,,86501000.0,80000.0,-5501000.0,-22932000.0,28261000.0,0.0,-66024000.0,-159887000.0,234288000.0,-66024000.0,-159887000.0,234288000.0,2876000.0,133382000.0,133382000.0,,37337000.0,-11503000.0,-362000.0,-309875000.0,-137349000.0,0.0,-82782000.0,287193000.0,426000.0
Akamai Technologies Inc,AKAM,OC1LZNN2LF5WTJ5RIL89,1086222,2013.0,Q1TTM,2012-04-01,2013-03-31,,-45042000.0,,99444000.0,,200904000.0,,-2985000.0,20241000.0,48400000.0,,-142063000.0,-365142000.0,530741000.0,-142063000.0,-365142000.0,530741000.0,20551000.0,232249000.0,232249000.0,,77347000.0,-16630000.0,812000.0,-617043000.0,-238462000.0,,-173833000.0,534331000.0,262000.0
Akamai Technologies Inc,AKAM,OC1LZNN2LF5WTJ5RIL89,1086222,2013.0,Q1,2013-01-01,2013-03-31,2014-05-12 15:52:20+00:00,0.0,0.0,16097000.0,,42375000.0,,-2589000.0,-38511000.0,10364000.0,0.0,-43110000.0,-84239000.0,93224000.0,-43110000.0,-84239000.0,93224000.0,-36714000.0,71487000.0,71487000.0,,17873000.0,-13196000.0,0.0,-145350000.0,-60829000.0,0.0,-40278000.0,121680000.0,260000.0
Akamai Technologies Inc,AKAM,OC1LZNN2LF5WTJ5RIL89,1086222,2014.0,FY,2014-01-01,2014-12-31,2017-02-28 16:08:12+00:00,-386532000.0,15463000.0,166211000.0,,247406000.0,,-10532000.0,-21070000.0,165079000.0,678735000.0,436027000.0,-1178806000.0,658070000.0,436027000.0,-1178806000.0,658070000.0,-95241000.0,333948000.0,333948000.0,,82323000.0,-121278000.0,5745000.0,-1225409000.0,-318627000.0,-17862000.0,-268647000.0,746017000.0,
Akamai Technologies Inc,AKAM,OC1LZNN2LF5WTJ5RIL89,1086222,2014.0,Q4,2014-10-01,2014-12-31,,,4524000.0,48488000.0,,67763000.0,,-5267000.0,7201000.0,11748000.0,,-29550000.0,-136413000.0,195541000.0,-29550000.0,-136413000.0,195541000.0,24311000.0,97107000.0,97107000.0,,18946000.0,-739000.0,-1477000.0,-157211000.0,-92320000.0,1575000.0,-42134000.0,114595000.0,
Akamai Technologies Inc,AKAM,OC1LZNN2LF5WTJ5RIL89,1086222,2014.0,Q3YTD,2014-01-01,2014-09-30,2015-11-09 10:30:56+00:00,-386532000.0,10939000.0,117723000.0,,179643000.0,,-5265000.0,-28271000.0,153331000.0,678735000.0,465577000.0,-1042393000.0,462529000.0,465577000.0,-1042393000.0,462529000.0,-119552000.0,236841000.0,236841000.0,,63377000.0,-120539000.0,7222000.0,-1068198000.0,-226307000.0,-19437000.0,-226513000.0,631422000.0,
Akamai Technologies Inc,AKAM,OC1LZNN2LF5WTJ5RIL89,1086222,2014.0,Q3TTM,2013-10-01,2014-09-30,,-389769000.0,10939000.0,137040000.0,,229619000.0,,-4738000.0,-7378000.0,162620000.0,678735000.0,418731000.0,-1068930000.0,634261000.0,418731000.0,-1068930000.0,634261000.0,-20676000.0,317190000.0,317190000.0,,83891000.0,-128663000.0,7914000.0,-1159527000.0,-288642000.0,-19437000.0,-274524000.0,761855000.0,-761000.0
Akamai Technologies Inc,AKAM,OC1LZNN2LF5WTJ5RIL89,1086222,2014.0,Q3,2014-07-01,2014-09-30,,,4482000.0,57363000.0,,67415000.0,,-7318000.0,-14821000.0,17362000.0,,-27895000.0,-177895000.0,173282000.0,-27895000.0,-177895000.0,173282000.0,-39826000.0,91155000.0,91155000.0,,25051000.0,-4660000.0,5194000.0,-204607000.0,-71782000.0,-1575000.0,-39022000.0,93300000.0,
Akamai Technologies Inc,AKAM,OC1LZNN2LF5WTJ5RIL89,1086222,2014.0,Q2TTM,2013-07-01,2014-06-30,,-417189000.0,6457000.0,88072000.0,,210158000.0,-80000.0,3899000.0,21213000.0,171415000.0,678735000.0,444253000.0,-1017719000.0,618867000.0,444253000.0,-1017719000.0,618867000.0,49300000.0,305791000.0,305791000.0,,75248000.0,-122907000.0,-238000.0,-1048601000.0,-277249000.0,-17862000.0,-265128000.0,726064000.0,-426000.0
Akamai Technologies Inc,AKAM,OC1LZNN2LF5WTJ5RIL89,1086222,2014.0,Q2,2014-04-01,2014-06-30,,115000.0,4516000.0,5881000.0,,58712000.0,,1291000.0,36022000.0,13670000.0,-868000.0,-62036000.0,-134040000.0,200224000.0,-62036000.0,-134040000.0,200224000.0,5439000.0,72886000.0,72886000.0,,28088000.0,-3494000.0,2860000.0,-204648000.0,-70519000.0,,-71344000.0,138152000.0,
Akamai Technologies Inc,AKAM,OC1LZNN2LF5WTJ5RIL89,1086222,2014.0,Q2YTD,2014-01-01,2014-06-30,2015-08-10 10:59:53+00:00,-386532000.0,6457000.0,60360000.0,,112228000.0,,2053000.0,-13450000.0,135969000.0,678735000.0,493472000.0,-864498000.0,289247000.0,493472000.0,-864498000.0,289247000.0,-79726000.0,145686000.0,145686000.0,,38326000.0,-115879000.0,2028000.0,-863591000.0,-154525000.0,-17862000.0,-187491000.0,538122000.0,
