company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,dilutedeps,incometaxexpense,netincome,netincomecontinuing,netincometocommon,operatingcostofrevenue,operatingrevenue,otherincome,otheroperatingexpenses,otherrevenue,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totalinterestincome,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
NVR Inc,NVR,,906163,2012.0,Q2,2012-04-01,2012-06-30,2012-07-27 13:35:51+00:00,9.17,9.17,8.97,17117000.0,46838000.0,46838000.0,46838000.0,624978000.0,769783000.0,136000.0,,538000.0,82081000.0,624978000.0,145343000.0,258000.0,815000.0,82081000.0,63262000.0,693000.0,63955000.0,770321000.0,5100000.0,5106000.0,5221000.0
NVR Inc,NVR,,906163,2013.0,Q3YTD,2013-01-01,2013-09-30,,35.49,35.49,34.62,98210000.0,168666000.0,168666000.0,168666000.0,2422789000.0,2969115000.0,509000.0,,3154000.0,269889000.0,2422789000.0,549480000.0,16622000.0,3398000.0,269889000.0,279591000.0,-12715000.0,266876000.0,2972269000.0,4600000.0,4588000.0,4695000.0
NVR Inc,NVR,,906163,2013.0,Q3,2013-07-01,2013-09-30,2014-10-30 16:50:00+00:00,18.08,18.08,17.67,48655000.0,82935000.0,82935000.0,82935000.0,964416000.0,1188967000.0,218000.0,,1030000.0,89923000.0,964416000.0,225581000.0,5682000.0,1396000.0,89923000.0,135658000.0,-4068000.0,131590000.0,1189997000.0,4600000.0,4588000.0,4695000.0
NVR Inc,NVR,,906163,2013.0,Q2YTD,2013-01-01,2013-06-30,,17.41,17.41,16.95,49555000.0,85731000.0,85731000.0,85731000.0,1458373000.0,1780148000.0,291000.0,,2124000.0,179966000.0,1458373000.0,323899000.0,10940000.0,2002000.0,179966000.0,143933000.0,-8647000.0,135286000.0,1782272000.0,4900000.0,4889000.0,5013000.0
NVR Inc,NVR,,906163,2013.0,Q2,2013-04-01,2013-06-30,2014-08-01 12:33:31+00:00,10.37,10.37,10.11,29491000.0,50690000.0,50690000.0,50690000.0,834288000.0,1009892000.0,178000.0,,1098000.0,92372000.0,834288000.0,176702000.0,5374000.0,1047000.0,92372000.0,84330000.0,-4149000.0,80181000.0,1010990000.0,4900000.0,4889000.0,5013000.0
NVR Inc,NVR,,906163,2013.0,Q1,2013-01-01,2013-03-31,2014-05-02 16:03:55+00:00,7.04,7.04,6.84,20064000.0,35041000.0,35041000.0,35041000.0,624085000.0,770256000.0,113000.0,,1026000.0,87594000.0,624085000.0,147197000.0,5566000.0,955000.0,87594000.0,59603000.0,-4498000.0,55105000.0,771282000.0,5000000.0,4979000.0,5122000.0
NVR Inc,NVR,,906163,2014.0,Q3,2014-07-01,2014-09-30,2015-11-06 14:06:58+00:00,21.49,21.49,20.7,53639000.0,90152000.0,90152000.0,90152000.0,960055000.0,1203166000.0,240000.0,,905000.0,96063000.0,960055000.0,244016000.0,5775000.0,1373000.0,96063000.0,147953000.0,-4162000.0,143791000.0,1204071000.0,4200000.0,4196000.0,4354000.0
NVR Inc,NVR,,906163,2014.0,Q3YTD,2014-01-01,2014-09-30,,42.51,42.51,41.03,120143000.0,182179000.0,182179000.0,182179000.0,2497985000.0,3116530000.0,493000.0,,2354000.0,305160000.0,2497985000.0,620899000.0,17292000.0,3382000.0,305160000.0,315739000.0,-13417000.0,302322000.0,3118884000.0,4200000.0,4196000.0,4354000.0
NVR Inc,NVR,,906163,2014.0,Q2,2014-04-01,2014-06-30,2015-07-30 08:51:01+00:00,15.68,15.68,15.17,40646000.0,68178000.0,68178000.0,68178000.0,882778000.0,1102054000.0,194000.0,,452000.0,106200000.0,882778000.0,219728000.0,5723000.0,825000.0,106200000.0,113528000.0,-4704000.0,108824000.0,1102506000.0,4300000.0,4349000.0,4495000.0
NVR Inc,NVR,,906163,2014.0,Q2YTD,2014-01-01,2014-06-30,,21.02,21.02,20.33,66504000.0,92027000.0,92027000.0,92027000.0,1537930000.0,1913364000.0,253000.0,,1449000.0,209097000.0,1537930000.0,376883000.0,11517000.0,2009000.0,209097000.0,167786000.0,-9255000.0,158531000.0,1914813000.0,4300000.0,4349000.0,4495000.0
NVR Inc,NVR,,906163,2014.0,Q1,2014-01-01,2014-03-31,2015-05-01 09:58:24+00:00,5.34,5.34,5.16,25858000.0,23849000.0,23849000.0,23849000.0,655152000.0,811310000.0,59000.0,,997000.0,102897000.0,655152000.0,157155000.0,5794000.0,1184000.0,102897000.0,54258000.0,-4551000.0,49707000.0,812307000.0,4500000.0,4467000.0,4620000.0
NVR Inc,NVR,,906163,2015.0,Q3,2015-07-01,2015-09-30,2016-10-28 12:18:13+00:00,28.75,28.75,27.11,68526000.0,116470000.0,116470000.0,116470000.0,1111672000.0,1402351000.0,363000.0,,643000.0,102580000.0,1111672000.0,291322000.0,6081000.0,1972000.0,102580000.0,188742000.0,-3746000.0,184996000.0,1402994000.0,4100000.0,4050000.0,4296000.0
NVR Inc,NVR,,906163,2015.0,Q1,2015-01-01,2015-03-31,2016-04-29 14:39:45+00:00,9.63,9.63,9.22,23305000.0,39058000.0,39058000.0,39058000.0,781668000.0,957749000.0,105000.0,,725000.0,109708000.0,781668000.0,176806000.0,5918000.0,1078000.0,109708000.0,67098000.0,-4735000.0,62363000.0,958474000.0,4100000.0,4057000.0,4235000.0
NVR Inc,NVR,,906163,2016.0,FY,2016-01-01,2016-12-31,2019-02-13 16:40:11+00:00,110.53,110.53,103.61,236435000.0,425262000.0,425262000.0,425262000.0,4707861000.0,5822544000.0,4472000.0,,7569000.0,443320000.0,4707861000.0,1122252000.0,21707000.0,,443320000.0,678932000.0,-17235000.0,661697000.0,5830113000.0,3800000.0,3847000.0,4104000.0
NVR Inc,NVR,,906163,2016.0,Q4,2016-10-01,2016-12-31,,39.78,39.78,37.35,77771000.0,150891000.0,150891000.0,150891000.0,1413440000.0,1752766000.0,3332000.0,,5346000.0,108050000.0,1413440000.0,344672000.0,6181000.0,-5111000.0,108050000.0,236622000.0,-7960000.0,228662000.0,1758112000.0,3800000.0,3847000.0,4104000.0
NVR Inc,NVR,,906163,2016.0,Q3YTD,2016-01-01,2016-09-30,,70.75,70.75,66.26,158664000.0,274371000.0,274371000.0,274371000.0,3294421000.0,4069778000.0,1140000.0,,2223000.0,335270000.0,3294421000.0,777580000.0,15526000.0,5111000.0,335270000.0,442310000.0,-9275000.0,433035000.0,4072001000.0,3900000.0,3858000.0,4125000.0
NVR Inc,NVR,,906163,2016.0,Q3,2016-07-01,2016-09-30,2017-10-30 14:26:36+00:00,30.43,30.43,28.46,67611000.0,117392000.0,117392000.0,117392000.0,1242292000.0,1537569000.0,473000.0,,703000.0,107826000.0,1242292000.0,295980000.0,5624000.0,2000000.0,107826000.0,188154000.0,-3151000.0,185003000.0,1538272000.0,3900000.0,3858000.0,4125000.0
NVR Inc,NVR,,906163,2016.0,Q2,2016-04-01,2016-06-30,2017-07-28 14:17:36+00:00,23.51,23.51,22.01,53044000.0,91676000.0,91676000.0,91676000.0,1126369000.0,1388183000.0,409000.0,,753000.0,114879000.0,1126369000.0,262567000.0,4814000.0,1437000.0,114879000.0,147688000.0,-2968000.0,144720000.0,1388936000.0,3900000.0,3900000.0,4165000.0
NVR Inc,NVR,,906163,2016.0,Q2YTD,2016-01-01,2016-06-30,,40.32,40.32,37.8,91053000.0,156979000.0,156979000.0,156979000.0,2052129000.0,2532209000.0,667000.0,,1520000.0,227444000.0,2052129000.0,481600000.0,9902000.0,3111000.0,227444000.0,254156000.0,-6124000.0,248032000.0,2533729000.0,3900000.0,3900000.0,4165000.0
NVR Inc,NVR,,906163,2016.0,Q1,2016-01-01,2016-03-31,2017-04-28 14:38:33+00:00,16.81,16.81,15.79,38009000.0,65303000.0,65303000.0,65303000.0,925760000.0,1144026000.0,258000.0,,767000.0,112565000.0,925760000.0,219033000.0,5088000.0,1674000.0,112565000.0,106468000.0,-3156000.0,103312000.0,1144793000.0,3900000.0,3884000.0,4135000.0
NVR Inc,NVR,,906163,2017.0,FY,2017-01-01,2017-12-31,2020-02-19 15:42:43+00:00,144.0,144.0,126.77,309390000.0,537521000.0,537521000.0,537521000.0,4990378000.0,6305840000.0,8584000.0,,7850000.0,460800000.0,4990378000.0,1323312000.0,24185000.0,,460800000.0,862512000.0,-15601000.0,846911000.0,6313690000.0,3700000.0,3733000.0,4240000.0
NVR Inc,NVR,,906163,2017.0,Q4,2017-10-01,2017-12-31,,33.5,33.5,28.44,136699000.0,124619000.0,124619000.0,124619000.0,1438307000.0,1850530000.0,5471000.0,,-28893000.0,116000000.0,1438307000.0,383330000.0,6315000.0,-5168000.0,116000000.0,267330000.0,-6012000.0,261318000.0,1821637000.0,3700000.0,3733000.0,4240000.0
NVR Inc,NVR,,906163,2017.0,Q3,2017-07-01,2017-09-30,2018-10-31 17:19:18+00:00,43.26,43.26,38.02,82362000.0,162102000.0,162102000.0,162102000.0,1307971000.0,1633726000.0,2298000.0,,34194000.0,113616000.0,1307971000.0,359949000.0,6120000.0,1953000.0,113616000.0,246333000.0,-1869000.0,244464000.0,1667920000.0,3700000.0,3747000.0,4263000.0
NVR Inc,NVR,,906163,2017.0,Q3YTD,2017-01-01,2017-09-30,,110.5,110.5,98.33,172691000.0,412902000.0,412902000.0,412902000.0,3552071000.0,4455310000.0,3113000.0,,36743000.0,344800000.0,3552071000.0,939982000.0,17870000.0,5168000.0,344800000.0,595182000.0,-9589000.0,585593000.0,4492053000.0,3700000.0,3747000.0,4263000.0
NVR Inc,NVR,,906163,2017.0,Q3TTM,2016-10-01,2017-09-30,,150.28,150.28,135.68,250462000.0,563793000.0,563793000.0,563793000.0,4965511000.0,6208076000.0,6445000.0,,42089000.0,452850000.0,4965511000.0,1284654000.0,24051000.0,57000.0,452850000.0,831804000.0,-17549000.0,814255000.0,6250165000.0,3700000.0,3747000.0,4263000.0
NVR Inc,NVR,,906163,2017.0,Q2,2017-04-01,2017-06-30,2018-07-30 17:02:53+00:00,39.46,39.46,35.19,61091000.0,147877000.0,147877000.0,147877000.0,1218083000.0,1544492000.0,506000.0,,1447000.0,115034000.0,1218083000.0,327856000.0,5914000.0,1554000.0,115034000.0,212822000.0,-3854000.0,208968000.0,1545939000.0,3700000.0,3748000.0,4202000.0
NVR Inc,NVR,,906163,2017.0,Q2YTD,2017-01-01,2017-06-30,,67.24,67.24,60.31,90329000.0,250800000.0,250800000.0,250800000.0,2244100000.0,2821584000.0,815000.0,,2549000.0,231184000.0,2244100000.0,580033000.0,11750000.0,3215000.0,231184000.0,348849000.0,-7720000.0,341129000.0,2824133000.0,3700000.0,3748000.0,4202000.0
NVR Inc,NVR,,906163,2017.0,Q2TTM,2016-07-01,2017-06-30,,137.45,137.45,126.12,235711000.0,519083000.0,519083000.0,519083000.0,4899832000.0,6111919000.0,4620000.0,,8598000.0,447060000.0,4899832000.0,1220685000.0,23555000.0,104000.0,447060000.0,773625000.0,-18831000.0,754794000.0,6120517000.0,3700000.0,3748000.0,4202000.0
NVR Inc,NVR,,906163,2017.0,Q1,2017-01-01,2017-03-31,2018-05-01 12:35:49+00:00,27.78,27.78,25.12,29238000.0,102923000.0,102923000.0,102923000.0,1026017000.0,1277092000.0,309000.0,,1102000.0,116150000.0,1026017000.0,252177000.0,5836000.0,1661000.0,116150000.0,136027000.0,-3866000.0,132161000.0,1278194000.0,3700000.0,3705000.0,4097000.0
NVR Inc,NVR,,906163,2017.0,Q1TTM,2016-04-01,2017-03-31,,121.5,121.5,112.94,227664000.0,462882000.0,462882000.0,462882000.0,4808118000.0,5955610000.0,4523000.0,,7904000.0,446905000.0,4808118000.0,1155396000.0,22455000.0,-13000.0,446905000.0,708491000.0,-17945000.0,690546000.0,5963514000.0,3700000.0,3705000.0,4097000.0
NVR Inc,NVR,,906163,2018.0,FY,2018-01-01,2018-12-31,2020-02-19 15:42:43+00:00,219.58,219.58,194.8,162535000.0,797197000.0,797197000.0,797197000.0,5692127000.0,7163674000.0,14385000.0,,11593000.0,512712000.0,5692127000.0,1483140000.0,25081000.0,,512712000.0,970428000.0,-10696000.0,959732000.0,7175267000.0,3600000.0,3631000.0,4092000.0
NVR Inc,NVR,,906163,2018.0,Q4,2018-10-01,2018-12-31,,64.28,64.28,58.13,45280000.0,232158000.0,232158000.0,232158000.0,1590735000.0,2074452000.0,-12529000.0,-18109000.0,-68311000.0,128905000.0,1590735000.0,415406000.0,6273000.0,-8370000.0,110796000.0,304610000.0,-27172000.0,277438000.0,2006141000.0,3600000.0,3631000.0,4092000.0
NVR Inc,NVR,,906163,2018.0,Q3,2018-07-01,2018-09-30,2019-11-01 15:22:36+00:00,54.21,54.21,48.28,53894000.0,195816000.0,195816000.0,195816000.0,1472649000.0,1809345000.0,3499000.0,,43062000.0,130712000.0,1472649000.0,379758000.0,6197000.0,3362000.0,130712000.0,249046000.0,664000.0,249710000.0,1852407000.0,3600000.0,3612000.0,4056000.0
NVR Inc,NVR,,906163,2018.0,Q3YTD,2018-01-01,2018-09-30,,155.3,155.3,136.67,117255000.0,565039000.0,565039000.0,565039000.0,4101392000.0,5089222000.0,26914000.0,18109000.0,79904000.0,383807000.0,4101392000.0,1067734000.0,18808000.0,8370000.0,401916000.0,665818000.0,16476000.0,682294000.0,5169126000.0,3600000.0,3612000.0,4056000.0
NVR Inc,NVR,,906163,2018.0,Q3TTM,2017-10-01,2018-09-30,,188.8,188.8,165.11,253954000.0,689658000.0,689658000.0,689658000.0,5539699000.0,6939752000.0,32385000.0,18109000.0,51011000.0,499807000.0,5539699000.0,1451064000.0,25123000.0,3202000.0,517916000.0,933148000.0,10464000.0,943612000.0,6990763000.0,3600000.0,3612000.0,4056000.0
NVR Inc,NVR,,906163,2018.0,Q2,2018-04-01,2018-06-30,2019-07-31 14:07:30+00:00,55.9,55.9,49.05,38412000.0,203174000.0,203174000.0,203174000.0,1416797000.0,1750463000.0,2805000.0,,36842000.0,128313000.0,1416797000.0,370508000.0,6329000.0,2915000.0,128313000.0,242195000.0,-609000.0,241586000.0,1787305000.0,3600000.0,3635000.0,4142000.0
NVR Inc,NVR,,906163,2018.0,Q2YTD,2018-01-01,2018-06-30,,101.09,101.09,88.39,63361000.0,369223000.0,369223000.0,369223000.0,2628743000.0,3279877000.0,23415000.0,18109000.0,36842000.0,253095000.0,2628743000.0,687976000.0,12611000.0,5008000.0,271204000.0,416772000.0,15812000.0,432584000.0,3316719000.0,3600000.0,3635000.0,4142000.0
NVR Inc,NVR,,906163,2018.0,Q2TTM,2017-07-01,2018-06-30,,177.85,177.85,154.85,282422000.0,655944000.0,655944000.0,655944000.0,5375021000.0,6764133000.0,31184000.0,18109000.0,42143000.0,482711000.0,5375021000.0,1431255000.0,25046000.0,1793000.0,500820000.0,930435000.0,7931000.0,938366000.0,6806276000.0,3600000.0,3635000.0,4142000.0
NVR Inc,NVR,,906163,2018.0,Q1,2018-01-01,2018-03-31,2019-05-01 16:06:31+00:00,45.19,45.19,39.34,24949000.0,166049000.0,166049000.0,166049000.0,1211946000.0,1529414000.0,20610000.0,18109000.0,,124782000.0,1211946000.0,317468000.0,6282000.0,2093000.0,142891000.0,174577000.0,16421000.0,190998000.0,1529414000.0,3700000.0,3675000.0,4220000.0
NVR Inc,NVR,,906163,2018.0,Q1TTM,2017-04-01,2018-03-31,,161.41,161.41,140.99,305101000.0,600647000.0,600647000.0,600647000.0,5176307000.0,6558162000.0,28885000.0,18109000.0,6748000.0,469432000.0,5176307000.0,1388603000.0,24631000.0,432000.0,487541000.0,901062000.0,4686000.0,905748000.0,6564910000.0,3700000.0,3675000.0,4220000.0
NVR Inc,NVR,,906163,2019.0,Q4,2019-10-01,2019-12-31,,69.94,69.94,64.29,39165000.0,256137000.0,256137000.0,256137000.0,1567392000.0,2114679000.0,7331000.0,,-112342000.0,131493000.0,1567392000.0,434945000.0,6571000.0,-8910000.0,131493000.0,303452000.0,-8150000.0,295302000.0,2002337000.0,3600000.0,3641000.0,3973000.0
NVR Inc,NVR,,906163,2019.0,FY,2019-01-01,2019-12-31,2020-02-19 15:42:43+00:00,241.31,241.31,221.13,147256000.0,878539000.0,878539000.0,878539000.0,5849862000.0,7388664000.0,27636000.0,,12142000.0,527405000.0,5849862000.0,1550944000.0,25380000.0,,527405000.0,1023539000.0,2256000.0,1025795000.0,7400806000.0,3600000.0,3641000.0,3973000.0
NVR Inc,NVR,,906163,2019.0,Q3YTD,2019-01-01,2019-09-30,,171.37,171.37,156.84,108091000.0,622402000.0,622402000.0,622402000.0,4282470000.0,5273985000.0,20305000.0,,124484000.0,395912000.0,4282470000.0,1115999000.0,18809000.0,8910000.0,395912000.0,720087000.0,10406000.0,730493000.0,5398469000.0,3700000.0,3672000.0,3988000.0
NVR Inc,NVR,,906163,2019.0,Q3TTM,2018-10-01,2019-09-30,,235.65,235.65,214.97,153371000.0,854560000.0,854560000.0,854560000.0,5873205000.0,7348437000.0,7776000.0,-18109000.0,56173000.0,524817000.0,5873205000.0,1531405000.0,25082000.0,540000.0,506708000.0,1024697000.0,-16766000.0,1007931000.0,7404610000.0,3700000.0,3672000.0,3988000.0
NVR Inc,NVR,,906163,2019.0,Q3,2019-07-01,2019-09-30,2019-11-01 15:22:36+00:00,60.94,60.94,56.11,43387000.0,223787000.0,223787000.0,223787000.0,1518276000.0,1873331000.0,7515000.0,,37933000.0,130376000.0,1518276000.0,392988000.0,6293000.0,3340000.0,130376000.0,262612000.0,4562000.0,267174000.0,1911264000.0,3700000.0,3672000.0,3988000.0
NVR Inc,NVR,,906163,2019.0,Q2YTD,2019-01-01,2019-06-30,,110.43,110.43,100.73,64704000.0,398615000.0,398615000.0,398615000.0,2764194000.0,3400654000.0,12790000.0,,86551000.0,265536000.0,2764194000.0,723011000.0,12516000.0,5570000.0,265536000.0,457475000.0,5844000.0,463319000.0,3487205000.0,3600000.0,3612000.0,3959000.0
NVR Inc,NVR,,906163,2019.0,Q2TTM,2018-07-01,2019-06-30,,228.92,228.92,207.14,163878000.0,826589000.0,826589000.0,826589000.0,5827578000.0,7284451000.0,3760000.0,-18109000.0,61302000.0,525153000.0,5827578000.0,1518175000.0,24986000.0,562000.0,507044000.0,1011131000.0,-20664000.0,990467000.0,7345753000.0,3600000.0,3612000.0,3959000.0
NVR Inc,NVR,,906163,2019.0,Q2,2019-04-01,2019-06-30,2019-07-31 14:07:30+00:00,58.2,58.2,53.09,34503000.0,210209000.0,210209000.0,210209000.0,1425388000.0,1757448000.0,6514000.0,,42746000.0,133044000.0,1425388000.0,374806000.0,6301000.0,2737000.0,133044000.0,241762000.0,2950000.0,244712000.0,1800194000.0,3600000.0,3612000.0,3959000.0
NVR Inc,NVR,,906163,2019.0,Q1,2019-01-01,2019-03-31,2020-05-07 14:12:58+00:00,52.23,52.23,47.64,30201000.0,188406000.0,188406000.0,188406000.0,1338806000.0,1643206000.0,6276000.0,,43805000.0,132492000.0,1338806000.0,348205000.0,6215000.0,2833000.0,132492000.0,215713000.0,2894000.0,218607000.0,1687011000.0,3600000.0,3607000.0,3955000.0
NVR Inc,NVR,,906163,2019.0,Q1TTM,2018-04-01,2019-03-31,,226.62,226.62,203.1,167787000.0,819554000.0,819554000.0,819554000.0,5818987000.0,7277466000.0,51000.0,-18109000.0,55398000.0,520422000.0,5818987000.0,1513877000.0,25014000.0,740000.0,502313000.0,1011564000.0,-24223000.0,987341000.0,7332864000.0,3600000.0,3607000.0,3955000.0
NVR Inc,NVR,,906163,2020.0,Q1TTM,2019-04-01,2020-03-31,,237.05,237.05,218.45,102727000.0,865836000.0,865836000.0,865836000.0,5805799000.0,7301165000.0,27345000.0,,-4842000.0,523291000.0,5805799000.0,1490524000.0,25651000.0,-364000.0,523291000.0,967233000.0,1330000.0,968563000.0,7296323000.0,3700000.0,3663000.0,3908000.0
NVR Inc,NVR,,906163,2020.0,Q1,2020-01-01,2020-03-31,2020-05-07 14:12:58+00:00,47.97,47.97,44.96,-14328000.0,175703000.0,175703000.0,175703000.0,1294743000.0,1555707000.0,5985000.0,,26821000.0,128378000.0,1294743000.0,287785000.0,6486000.0,2469000.0,128378000.0,159407000.0,1968000.0,161375000.0,1582528000.0,3700000.0,3663000.0,3908000.0
