company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,cashincometaxespaid,cashinterestpaid,depreciationexpense,increasedecreaseinoperatingcapital,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,noncashadjustmentstonetincome,otherfinancingactivitiesnet,paymentofdividends,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofinvestments,saleofplantpropertyandequipment
NVR Inc,NVR,,906163,2011.0,Q4,2011-10-01,2011-12-31,,,27030000.0,421000.0,1724000.0,14111000.0,1111000.0,-20874000.0,-1498000.0,6044000.0,-20874000.0,-1498000.0,6044000.0,-16328000.0,32392000.0,32392000.0,-42183000.0,2555000.0,,,-2770000.0,-1866000.0,-22674000.0,1148000.0,124000.0
NVR Inc,NVR,,906163,2011.0,FY,2011-01-01,2011-12-31,2014-02-20 15:46:01+00:00,-61600000.0,49763000.0,2000000.0,6672000.0,-121588000.0,5349000.0,-652553000.0,-61866000.0,1463000.0,-652553000.0,-61866000.0,1463000.0,-712956000.0,129420000.0,129420000.0,-13041000.0,129834000.0,0.0,,-11444000.0,-98434000.0,-689302000.0,10653000.0,525000.0
NVR Inc,NVR,,906163,2011.0,Q3TTM,2010-10-01,2011-09-30,,-61600000.0,45978000.0,2230000.0,6663000.0,-60422000.0,-994000.0,-658466000.0,-36661000.0,136406000.0,-658466000.0,-36661000.0,136406000.0,-558721000.0,155726000.0,155726000.0,34439000.0,149677000.0,,,-11309000.0,-100735000.0,-706414000.0,35698000.0,550000.0
NVR Inc,NVR,,906163,2011.0,Q3,2011-07-01,2011-09-30,,,8700000.0,523000.0,1712000.0,-37714000.0,1511000.0,-454976000.0,1060000.0,20642000.0,-454976000.0,1060000.0,20642000.0,-433274000.0,43409000.0,43409000.0,13235000.0,1296000.0,,,-1196000.0,-92040000.0,-365743000.0,2162000.0,94000.0
NVR Inc,NVR,,906163,2011.0,Q3YTD,2011-01-01,2011-09-30,2012-11-01 11:51:10+00:00,-61600000.0,22733000.0,1579000.0,4948000.0,-135699000.0,4238000.0,-631679000.0,-60368000.0,-4581000.0,-631679000.0,-60368000.0,-4581000.0,-696628000.0,97028000.0,97028000.0,29142000.0,127279000.0,,,-8674000.0,-96568000.0,-666628000.0,9505000.0,401000.0
NVR Inc,NVR,,906163,2011.0,Q2TTM,2010-07-01,2011-06-30,,-61600000.0,44992000.0,2334000.0,6771000.0,-175030000.0,25551000.0,-368090000.0,111133000.0,96471000.0,-368090000.0,111133000.0,96471000.0,-160486000.0,156261000.0,156261000.0,108469000.0,156934000.0,,,-11500000.0,-8695000.0,-541880000.0,183536000.0,697000.0
NVR Inc,NVR,,906163,2011.0,Q2,2011-04-01,2011-06-30,,-61600000.0,3398000.0,543000.0,1638000.0,4187000.0,1463000.0,-208743000.0,-64966000.0,-16190000.0,-208743000.0,-64966000.0,-16190000.0,-289899000.0,38445000.0,38445000.0,-60460000.0,15502000.0,,,-6466000.0,11769000.0,-237477000.0,2963000.0,137000.0
NVR Inc,NVR,,906163,2011.0,Q2YTD,2011-01-01,2011-06-30,2012-07-27 13:35:51+00:00,-61600000.0,14033000.0,1056000.0,3236000.0,-97985000.0,2727000.0,-176703000.0,-61428000.0,-25223000.0,-176703000.0,-61428000.0,-25223000.0,-263354000.0,53619000.0,53619000.0,15907000.0,125983000.0,,,-7478000.0,-4528000.0,-300885000.0,7343000.0,307000.0
NVR Inc,NVR,,906163,2011.0,Q1TTM,2010-04-01,2011-03-31,,-1000000.0,42618000.0,5731000.0,6980000.0,-34168000.0,46763000.0,-409724000.0,123209000.0,164518000.0,-409724000.0,123209000.0,164518000.0,-121997000.0,189092000.0,189092000.0,2614000.0,177834000.0,,-50000000.0,-7074000.0,-153834000.0,-480487000.0,180573000.0,710000.0
NVR Inc,NVR,,906163,2011.0,Q1,2011-01-01,2011-03-31,2012-04-27 15:16:40+00:00,,10635000.0,513000.0,1598000.0,-102172000.0,1264000.0,32040000.0,3538000.0,-9033000.0,32040000.0,3538000.0,-9033000.0,26545000.0,15174000.0,15174000.0,76367000.0,110481000.0,,,-1012000.0,-16297000.0,-63408000.0,4380000.0,170000.0
NVR Inc,NVR,,906163,2012.0,Q4,2012-10-01,2012-12-31,,-14257000.0,23550000.0,336000.0,2278000.0,80335000.0,4629000.0,6368000.0,-17343000.0,85934000.0,6368000.0,-17343000.0,85934000.0,74959000.0,60627000.0,60627000.0,-57306000.0,32990000.0,,,-1998000.0,-24098000.0,-7153000.0,-1054000.0,-34000.0
NVR Inc,NVR,,906163,2012.0,FY,2012-01-01,2012-12-31,2015-02-19 15:22:09+00:00,-15257000.0,59604000.0,1041000.0,8100000.0,-39391000.0,605119000.0,430940000.0,-22611000.0,264384000.0,430940000.0,-22611000.0,264384000.0,672713000.0,180588000.0,180588000.0,115087000.0,87530000.0,,,-12365000.0,-34428000.0,-227281000.0,4692000.0,319000.0
NVR Inc,NVR,,906163,2012.0,Q3TTM,2011-10-01,2012-09-30,,-1000000.0,63084000.0,1126000.0,7546000.0,-105615000.0,601601000.0,403698000.0,-6766000.0,184494000.0,403698000.0,-6766000.0,184494000.0,581426000.0,152353000.0,152353000.0,130210000.0,57095000.0,,,-13137000.0,-12196000.0,-242802000.0,6894000.0,477000.0
NVR Inc,NVR,,906163,2012.0,Q3,2012-07-01,2012-09-30,,,21013000.0,118000.0,2092000.0,8102000.0,600048000.0,382179000.0,-2953000.0,106059000.0,382179000.0,-2953000.0,106059000.0,485285000.0,53000000.0,53000000.0,42865000.0,7649000.0,,,-4368000.0,-5390000.0,-220128000.0,1325000.0,90000.0
NVR Inc,NVR,,906163,2012.0,Q3YTD,2012-01-01,2012-09-30,2013-11-01 13:59:53+00:00,-1000000.0,36054000.0,705000.0,5822000.0,-119726000.0,600490000.0,424572000.0,-5268000.0,178450000.0,424572000.0,-5268000.0,178450000.0,597754000.0,119961000.0,119961000.0,172393000.0,54540000.0,,,-10367000.0,-10330000.0,-220128000.0,5746000.0,353000.0
NVR Inc,NVR,,906163,2012.0,Q2TTM,2011-07-01,2012-06-30,,-1000000.0,50771000.0,1531000.0,7166000.0,-151431000.0,3064000.0,-433457000.0,-2753000.0,99077000.0,-433457000.0,-2753000.0,99077000.0,-337133000.0,142762000.0,142762000.0,100580000.0,50742000.0,,,-9965000.0,-98846000.0,-388417000.0,7731000.0,481000.0
NVR Inc,NVR,,906163,2012.0,Q2,2012-04-01,2012-06-30,,-1000000.0,15417000.0,269000.0,1925000.0,-45024000.0,236000.0,38575000.0,-2024000.0,-18447000.0,38575000.0,-2024000.0,-18447000.0,18104000.0,46838000.0,46838000.0,-22186000.0,40012000.0,,,-3104000.0,-1673000.0,,1972000.0,108000.0
NVR Inc,NVR,,906163,2012.0,Q2YTD,2012-01-01,2012-06-30,2013-07-30 15:35:58+00:00,-1000000.0,15041000.0,587000.0,3730000.0,-127828000.0,442000.0,42393000.0,-2315000.0,72391000.0,42393000.0,-2315000.0,72391000.0,112469000.0,66961000.0,66961000.0,129528000.0,46891000.0,,,-5999000.0,-4940000.0,,4421000.0,263000.0
NVR Inc,NVR,,906163,2012.0,Q1TTM,2011-04-01,2012-03-31,,-61600000.0,38752000.0,1805000.0,6879000.0,-102220000.0,4291000.0,-680775000.0,-65695000.0,101334000.0,-680775000.0,-65695000.0,101334000.0,-645136000.0,134369000.0,134369000.0,62306000.0,26232000.0,,,-13327000.0,-85404000.0,-625894000.0,8722000.0,510000.0
NVR Inc,NVR,,906163,2012.0,Q1,2012-01-01,2012-03-31,2013-04-29 12:09:34+00:00,,-376000.0,318000.0,1805000.0,-82804000.0,206000.0,3818000.0,-291000.0,90838000.0,3818000.0,-291000.0,90838000.0,94365000.0,20123000.0,20123000.0,151714000.0,6879000.0,,,-2895000.0,-3267000.0,,2449000.0,155000.0
NVR Inc,NVR,,906163,2013.0,FY,2013-01-01,2013-12-31,2016-02-17 16:03:38+00:00,-22850000.0,113224000.0,24876000.0,13391000.0,1954000.0,3105000.0,-522999000.0,-34477000.0,270222000.0,-522999000.0,-34477000.0,270222000.0,-287254000.0,266477000.0,266477000.0,-11600000.0,34593000.0,-1250000.0,,-19016000.0,-4956000.0,-554491000.0,6782000.0,607000.0
NVR Inc,NVR,,906163,2013.0,Q4,2013-10-01,2013-12-31,,-11850000.0,58015000.0,203000.0,4016000.0,133953000.0,3105000.0,-114077000.0,-15924000.0,182057000.0,-114077000.0,-15924000.0,182057000.0,52056000.0,97811000.0,97811000.0,-53723000.0,3218000.0,-1250000.0,,-4947000.0,-468000.0,-118682000.0,647000.0,226000.0
NVR Inc,NVR,,906163,2013.0,Q3TTM,2012-10-01,2013-09-30,,-25257000.0,78759000.0,25009000.0,11653000.0,-51664000.0,4629000.0,-402554000.0,-35896000.0,174099000.0,-402554000.0,-35896000.0,174099000.0,-264351000.0,229293000.0,229293000.0,-15183000.0,64365000.0,,,-16067000.0,-28586000.0,-442962000.0,5081000.0,347000.0
NVR Inc,NVR,,906163,2013.0,Q3,2013-07-01,2013-09-30,,,40168000.0,12066000.0,3527000.0,45196000.0,,-141060000.0,-1846000.0,178679000.0,-141060000.0,-1846000.0,178679000.0,35773000.0,82935000.0,82935000.0,47021000.0,977000.0,,,-5981000.0,-1207000.0,-140830000.0,4011000.0,124000.0
NVR Inc,NVR,,906163,2013.0,Q3YTD,2013-01-01,2013-09-30,2014-10-30 16:50:00+00:00,-11000000.0,55209000.0,24673000.0,9375000.0,-131999000.0,,-408922000.0,-18553000.0,88165000.0,-408922000.0,-18553000.0,88165000.0,-339310000.0,168666000.0,168666000.0,42123000.0,31375000.0,,,-14069000.0,-4488000.0,-435809000.0,6135000.0,381000.0
NVR Inc,NVR,,906163,2013.0,Q2TTM,2012-07-01,2013-06-30,,-25257000.0,59604000.0,13061000.0,10218000.0,-88758000.0,604677000.0,120685000.0,-37003000.0,101479000.0,120685000.0,-37003000.0,101479000.0,185161000.0,199358000.0,199358000.0,-19339000.0,71037000.0,,,-14454000.0,-32769000.0,-522260000.0,2395000.0,313000.0
NVR Inc,NVR,,906163,2013.0,Q2,2013-04-01,2013-06-30,,,11799000.0,215000.0,3076000.0,-17742000.0,,-294185000.0,-2701000.0,-12421000.0,-294185000.0,-2701000.0,-12421000.0,-309307000.0,50690000.0,50690000.0,-48445000.0,1887000.0,,,-4633000.0,-1093000.0,-294979000.0,1791000.0,141000.0
NVR Inc,NVR,,906163,2013.0,Q2YTD,2013-01-01,2013-06-30,2014-08-01 12:33:31+00:00,-11000000.0,15041000.0,12607000.0,5848000.0,-177195000.0,,-267862000.0,-16707000.0,-90514000.0,-267862000.0,-16707000.0,-90514000.0,-375083000.0,85731000.0,85731000.0,-4898000.0,30398000.0,,,-8088000.0,-3281000.0,-294979000.0,2124000.0,257000.0
NVR Inc,NVR,,906163,2013.0,Q1TTM,2012-04-01,2013-03-31,,-26257000.0,63222000.0,13115000.0,9067000.0,-116040000.0,604913000.0,453445000.0,-36326000.0,95453000.0,453445000.0,-36326000.0,95453000.0,512572000.0,195506000.0,195506000.0,6920000.0,109162000.0,,,-12925000.0,-33349000.0,-227281000.0,2576000.0,280000.0
NVR Inc,NVR,,906163,2013.0,Q1,2013-01-01,2013-03-31,2014-05-02 16:03:55+00:00,-11000000.0,3242000.0,12392000.0,2772000.0,-159453000.0,,26323000.0,-14006000.0,-78093000.0,26323000.0,-14006000.0,-78093000.0,-65776000.0,35041000.0,35041000.0,43547000.0,28511000.0,,,-3455000.0,-2188000.0,,333000.0,116000.0
NVR Inc,NVR,,906163,2014.0,FY,2014-01-01,2014-12-31,2017-02-15 15:26:26+00:00,,181840000.0,24464000.0,17614000.0,-184730000.0,,-486301000.0,-19082000.0,184549000.0,-486301000.0,-19082000.0,184549000.0,-320834000.0,281630000.0,281630000.0,70035000.0,85590000.0,-931000.0,,-31672000.0,-3416000.0,-567544000.0,11569000.0,1021000.0
NVR Inc,NVR,,906163,2014.0,Q4,2014-10-01,2014-12-31,,,60068000.0,212000.0,5031000.0,104770000.0,,-146190000.0,-1094000.0,226410000.0,-146190000.0,-1094000.0,226410000.0,79126000.0,99451000.0,99451000.0,17158000.0,13165000.0,-650000.0,,-4348000.0,-597000.0,-158108000.0,2859000.0,395000.0
NVR Inc,NVR,,906163,2014.0,Q3TTM,2013-10-01,2014-09-30,,-11850000.0,179787000.0,24455000.0,16599000.0,-155547000.0,3105000.0,-454188000.0,-33912000.0,140196000.0,-454188000.0,-33912000.0,140196000.0,-347904000.0,279990000.0,279990000.0,-846000.0,75643000.0,-1531000.0,,-32271000.0,-3287000.0,-528118000.0,9357000.0,852000.0
NVR Inc,NVR,,906163,2014.0,Q3YTD,2014-01-01,2014-09-30,2015-11-06 14:06:58+00:00,,121772000.0,24252000.0,12583000.0,-289500000.0,,-340111000.0,-17988000.0,-41861000.0,-340111000.0,-17988000.0,-41861000.0,-399960000.0,182179000.0,182179000.0,52877000.0,72425000.0,-281000.0,,-27324000.0,-2819000.0,-409436000.0,8710000.0,626000.0
NVR Inc,NVR,,906163,2014.0,Q3,2014-07-01,2014-09-30,,,58644000.0,12086000.0,4657000.0,-108670000.0,,-56803000.0,-5828000.0,-24781000.0,-56803000.0,-5828000.0,-24781000.0,-87412000.0,90152000.0,90152000.0,-10920000.0,5782000.0,,,-6519000.0,-597000.0,-61988000.0,428000.0,263000.0
NVR Inc,NVR,,906163,2014.0,Q2TTM,2013-07-01,2014-06-30,,-11850000.0,161311000.0,24435000.0,15469000.0,-1681000.0,3105000.0,-538445000.0,-29930000.0,343656000.0,-538445000.0,-29930000.0,343656000.0,-224719000.0,272773000.0,272773000.0,57095000.0,70838000.0,-1531000.0,,-31733000.0,-3897000.0,-606960000.0,12940000.0,713000.0
NVR Inc,NVR,,906163,2014.0,Q2YTD,2014-01-01,2014-06-30,2015-07-30 08:51:01+00:00,,63128000.0,12166000.0,7926000.0,-180830000.0,,-283308000.0,-12160000.0,-17080000.0,-283308000.0,-12160000.0,-17080000.0,-312548000.0,92027000.0,92027000.0,63797000.0,66643000.0,-281000.0,,-20805000.0,-2222000.0,-347448000.0,8282000.0,363000.0
NVR Inc,NVR,,906163,2014.0,Q2,2014-04-01,2014-06-30,,,34467000.0,139000.0,4216000.0,-41395000.0,,-312159000.0,-12165000.0,-1294000.0,-312159000.0,-12165000.0,-1294000.0,-325618000.0,68178000.0,68178000.0,-32293000.0,3887000.0,-281000.0,,-15372000.0,-895000.0,-314870000.0,2986000.0,221000.0
NVR Inc,NVR,,906163,2014.0,Q1TTM,2013-04-01,2014-03-31,,-11850000.0,138643000.0,24511000.0,14329000.0,21972000.0,3105000.0,-520471000.0,-20466000.0,332529000.0,-520471000.0,-20466000.0,332529000.0,-208408000.0,255285000.0,255285000.0,40943000.0,68838000.0,-1250000.0,,-20994000.0,-4095000.0,-587069000.0,11745000.0,633000.0
NVR Inc,NVR,,906163,2014.0,Q1,2014-01-01,2014-03-31,2015-05-01 09:58:24+00:00,,28661000.0,12027000.0,3710000.0,-139435000.0,,28851000.0,5000.0,-15786000.0,28851000.0,5000.0,-15786000.0,13070000.0,23849000.0,23849000.0,96090000.0,62756000.0,,,-5433000.0,-1327000.0,-32578000.0,5296000.0,142000.0
NVR Inc,NVR,,906163,2015.0,FY,2015-01-01,2015-12-31,2018-02-14 17:37:19+00:00,-1917000.0,194670000.0,24546000.0,21534000.0,-116888000.0,,-345783000.0,-1022000.0,226702000.0,-345783000.0,-1022000.0,226702000.0,-120103000.0,382927000.0,382927000.0,-60871000.0,85948000.0,-300000.0,,-18277000.0,-64000.0,-431367000.0,18489000.0,683000.0
NVR Inc,NVR,,906163,2015.0,Q4,2015-10-01,2015-12-31,,-365000.0,70829000.0,233000.0,5352000.0,103194000.0,,-172857000.0,-409000.0,211120000.0,-172857000.0,-409000.0,211120000.0,37854000.0,134004000.0,134004000.0,-31430000.0,-4936000.0,,,-4809000.0,,-167921000.0,4558000.0,207000.0
NVR Inc,NVR,,906163,2015.0,Q3YTD,2015-01-01,2015-09-30,2016-10-28 12:18:13+00:00,-1552000.0,123841000.0,24313000.0,16182000.0,-220082000.0,,-172926000.0,-613000.0,15582000.0,-172926000.0,-613000.0,15582000.0,-157957000.0,248923000.0,248923000.0,-29441000.0,90884000.0,-300000.0,,-13468000.0,-64000.0,-263446000.0,13931000.0,476000.0
NVR Inc,NVR,,906163,2015.0,Q3TTM,2014-10-01,2015-09-30,,-1552000.0,183909000.0,24525000.0,21213000.0,-115312000.0,,-319116000.0,-1707000.0,241992000.0,-319116000.0,-1707000.0,241992000.0,-78831000.0,348374000.0,348374000.0,-12283000.0,104049000.0,-950000.0,,-17816000.0,-661000.0,-421554000.0,16790000.0,871000.0
NVR Inc,NVR,,906163,2015.0,Q3,2015-07-01,2015-09-30,,-307000.0,71060000.0,12092000.0,5441000.0,-80817000.0,,-164432000.0,-1682000.0,55991000.0,-164432000.0,-1682000.0,55991000.0,-110123000.0,116470000.0,116470000.0,14897000.0,29729000.0,,,-4883000.0,,-194161000.0,3370000.0,138000.0
NVR Inc,NVR,,906163,2015.0,Q2YTD,2015-01-01,2015-06-30,2016-07-28 16:38:02+00:00,-1245000.0,52781000.0,12221000.0,10741000.0,-139265000.0,,-8494000.0,1069000.0,-40409000.0,-8494000.0,1069000.0,-40409000.0,-47834000.0,132453000.0,132453000.0,-44338000.0,61155000.0,-300000.0,,-8585000.0,-64000.0,-69285000.0,10561000.0,338000.0
NVR Inc,NVR,,906163,2015.0,Q2TTM,2014-07-01,2015-06-30,,-1245000.0,171493000.0,24519000.0,20429000.0,-143165000.0,,-211487000.0,-5853000.0,161220000.0,-211487000.0,-5853000.0,161220000.0,-56120000.0,322056000.0,322056000.0,-38100000.0,80102000.0,-950000.0,,-19452000.0,-1258000.0,-289381000.0,13848000.0,996000.0
NVR Inc,NVR,,906163,2015.0,Q2,2015-04-01,2015-06-30,,-382000.0,38323000.0,182000.0,5460000.0,-31674000.0,,3345000.0,533000.0,-38806000.0,3345000.0,533000.0,-38806000.0,-34928000.0,93395000.0,93395000.0,-105987000.0,9531000.0,,,-3692000.0,,-6186000.0,4407000.0,200000.0
NVR Inc,NVR,,906163,2015.0,Q1,2015-01-01,2015-03-31,2016-04-29 14:39:45+00:00,-863000.0,14458000.0,12039000.0,5281000.0,-107591000.0,,-11839000.0,536000.0,-1603000.0,-11839000.0,536000.0,-1603000.0,-12906000.0,39058000.0,39058000.0,61649000.0,51624000.0,-300000.0,,-4893000.0,-64000.0,-63099000.0,6154000.0,138000.0
NVR Inc,NVR,,906163,2015.0,Q1TTM,2014-04-01,2015-03-31,,-863000.0,167637000.0,24476000.0,19185000.0,-152886000.0,,-526991000.0,-18551000.0,198732000.0,-526991000.0,-18551000.0,198732000.0,-346810000.0,296839000.0,296839000.0,35594000.0,74458000.0,-1231000.0,,-31132000.0,-2153000.0,-598065000.0,12427000.0,1017000.0
NVR Inc,NVR,,906163,2016.0,FY,2016-01-01,2016-12-31,2019-02-13 16:40:11+00:00,-653000.0,218984000.0,20922000.0,22269000.0,-68334000.0,,-417395000.0,-10350000.0,392988000.0,-417395000.0,-10350000.0,392988000.0,-34757000.0,425262000.0,425262000.0,13791000.0,38106000.0,-150000.0,,-22369000.0,,-455351000.0,11672000.0,1000000.0
NVR Inc,NVR,,906163,2016.0,Q4,2016-10-01,2016-12-31,,,70867000.0,23000.0,5678000.0,190743000.0,,-159373000.0,-3047000.0,290551000.0,-159373000.0,-3047000.0,290551000.0,128131000.0,150891000.0,150891000.0,-56761000.0,4168000.0,67000.0,,-5856000.0,,-163608000.0,2510000.0,299000.0
NVR Inc,NVR,,906163,2016.0,Q3YTD,2016-01-01,2016-09-30,2017-10-30 14:26:36+00:00,-653000.0,148117000.0,20899000.0,16591000.0,-259077000.0,,-258022000.0,-7303000.0,102437000.0,-258022000.0,-7303000.0,102437000.0,-162888000.0,274371000.0,274371000.0,70552000.0,33938000.0,-217000.0,,-16513000.0,,-291743000.0,9162000.0,701000.0
NVR Inc,NVR,,906163,2016.0,Q3TTM,2015-10-01,2016-09-30,,-1018000.0,218946000.0,21132000.0,21943000.0,-155883000.0,,-430879000.0,-7712000.0,313557000.0,-430879000.0,-7712000.0,313557000.0,-125034000.0,408375000.0,408375000.0,39122000.0,29002000.0,-217000.0,,-21322000.0,,-459664000.0,13720000.0,908000.0
NVR Inc,NVR,,906163,2016.0,Q3,2016-07-01,2016-09-30,,-332000.0,58039000.0,11333000.0,5657000.0,-28736000.0,,-189273000.0,-2658000.0,89865000.0,-189273000.0,-2658000.0,89865000.0,-102066000.0,117392000.0,117392000.0,-4448000.0,6029000.0,-67000.0,,-4740000.0,,-195235000.0,2159000.0,255000.0
NVR Inc,NVR,,906163,2016.0,Q2YTD,2016-01-01,2016-06-30,2017-07-28 14:17:36+00:00,-321000.0,90078000.0,9566000.0,10934000.0,-230341000.0,,-68749000.0,-4645000.0,12572000.0,-68749000.0,-4645000.0,12572000.0,-60822000.0,156979000.0,156979000.0,75000000.0,27909000.0,-150000.0,,-11773000.0,,-96508000.0,7003000.0,446000.0
