company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,cashdividendspershare,depreciationexpense,dilutedeps,incometaxexpense,netincome,netincomecontinuing,netincometocommon,operatingcostofrevenue,operatingrevenue,otherincome,otheroperatingexpenses,otherspecialcharges,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
QWEST COMMUNICATIONS INTERNATIONAL INC,Q,,1037949,2009.0,Q1,2009-01-01,2009-03-31,2010-05-05 16:18:48+00:00,0.12,0.12,,573000000.0,0.12,92000000.0,206000000.0,206000000.0,206000000.0,1014000000.0,3173000000.0,9000000.0,,,1037000000.0,1014000000.0,2159000000.0,260000000.0,1610000000.0,549000000.0,-251000000.0,298000000.0,3173000000.0,1716700000.0,1702069000.0,1706822000.0
QWEST COMMUNICATIONS INTERNATIONAL INC,Q,,1037949,2010.0,Q4,2010-10-01,2010-12-31,,-0.05,-0.05,,555000000.0,-0.05,80000000.0,-161000000.0,-161000000.0,-161000000.0,337000000.0,2899000000.0,-497000000.0,,,1580000000.0,337000000.0,2562000000.0,11000000.0,2135000000.0,427000000.0,-508000000.0,-81000000.0,2899000000.0,1833300000.0,1726085000.0,1726085000.0
QWEST COMMUNICATIONS INTERNATIONAL INC,Q,,1037949,2010.0,FY,2010-01-01,2010-12-31,2011-02-15 17:10:19+00:00,-0.03,-0.03,,2200000000.0,-0.03,505000000.0,-55000000.0,-55000000.0,-55000000.0,3804000000.0,11730000000.0,-467000000.0,,,3725000000.0,3804000000.0,7926000000.0,1084000000.0,5925000000.0,2001000000.0,-1551000000.0,450000000.0,11730000000.0,1833300000.0,1726085000.0,1726085000.0
QWEST COMMUNICATIONS INTERNATIONAL INC,Q,,1037949,2010.0,Q3YTD,2010-01-01,2010-09-30,,0.02,0.02,,1645000000.0,0.02,425000000.0,106000000.0,106000000.0,106000000.0,3467000000.0,8831000000.0,30000000.0,,,2145000000.0,3467000000.0,5364000000.0,1073000000.0,3790000000.0,1574000000.0,-1043000000.0,531000000.0,8831000000.0,,,
QWEST COMMUNICATIONS INTERNATIONAL INC,Q,,1037949,2010.0,Q3TTM,2009-10-01,2010-09-30,,0.08,0.08,,2224000000.0,0.08,494000000.0,214000000.0,214000000.0,214000000.0,4114000000.0,11825000000.0,36000000.0,,,3463000000.0,4114000000.0,7711000000.0,1352000000.0,5687000000.0,2024000000.0,-1316000000.0,708000000.0,11825000000.0,,,
QWEST COMMUNICATIONS INTERNATIONAL INC,Q,,1037949,2010.0,Q3,2010-07-01,2010-09-30,2011-11-08 14:42:08+00:00,,,,552000000.0,,108000000.0,-90000000.0,-90000000.0,-90000000.0,1286000000.0,2935000000.0,8000000.0,0.0,,600000000.0,1286000000.0,1649000000.0,487000000.0,1152000000.0,497000000.0,-479000000.0,18000000.0,2935000000.0,,,
QWEST COMMUNICATIONS INTERNATIONAL INC,Q,,1037949,2010.0,Q2YTD,2010-01-01,2010-06-30,,0.02,0.02,,1093000000.0,0.02,317000000.0,196000000.0,196000000.0,196000000.0,2181000000.0,5896000000.0,22000000.0,,,1545000000.0,2181000000.0,3715000000.0,586000000.0,2638000000.0,1077000000.0,-564000000.0,513000000.0,5896000000.0,,,
QWEST COMMUNICATIONS INTERNATIONAL INC,Q,,1037949,2010.0,Q2TTM,2009-07-01,2010-06-30,,0.16,0.16,,2253000000.0,0.16,461000000.0,440000000.0,440000000.0,440000000.0,3857000000.0,11944000000.0,28000000.0,,,3822000000.0,3857000000.0,8087000000.0,1139000000.0,6075000000.0,2012000000.0,-1111000000.0,901000000.0,11944000000.0,,,
QWEST COMMUNICATIONS INTERNATIONAL INC,Q,,1037949,2010.0,Q2,2010-04-01,2010-06-30,2011-08-09 16:25:49+00:00,,,,548000000.0,,108000000.0,158000000.0,158000000.0,158000000.0,1240000000.0,2930000000.0,22000000.0,0.0,,633000000.0,1240000000.0,1690000000.0,265000000.0,1181000000.0,509000000.0,-243000000.0,266000000.0,2930000000.0,,,
QWEST COMMUNICATIONS INTERNATIONAL INC,Q,,1037949,2010.0,Q1TTM,2009-04-01,2010-03-31,,0.28,0.28,,2283000000.0,0.28,358000000.0,494000000.0,494000000.0,494000000.0,3645000000.0,12104000000.0,8000000.0,,,4182000000.0,3645000000.0,8459000000.0,1150000000.0,6465000000.0,1994000000.0,-1142000000.0,852000000.0,12104000000.0,1900000000.0,1719148000.0,1739405000.0
QWEST COMMUNICATIONS INTERNATIONAL INC,Q,,1037949,2010.0,Q1,2010-01-01,2010-03-31,2010-05-05 16:18:48+00:00,0.02,0.02,0.0,545000000.0,0.02,209000000.0,38000000.0,38000000.0,38000000.0,941000000.0,2966000000.0,0.0,,,912000000.0,941000000.0,2025000000.0,321000000.0,1457000000.0,568000000.0,-321000000.0,247000000.0,2966000000.0,1900000000.0,1719148000.0,1739405000.0
QWEST COMMUNICATIONS INTERNATIONAL INC,Q,,1037949,2011.0,Q3YTD,2011-01-01,2011-09-30,,,,0.08,1598000000.0,,33000000.0,19000000.0,19000000.0,19000000.0,2326000000.0,5534000000.0,,68000000.0,,1181000000.0,2326000000.0,3208000000.0,309000000.0,2847000000.0,361000000.0,-309000000.0,52000000.0,5534000000.0,,,
QWEST COMMUNICATIONS INTERNATIONAL INC,Q,,1037949,2011.0,Q3TTM,2010-10-01,2011-09-30,,-0.05,-0.05,0.08,2153000000.0,-0.05,113000000.0,-142000000.0,-142000000.0,-142000000.0,2663000000.0,8433000000.0,-497000000.0,68000000.0,,2761000000.0,2663000000.0,5770000000.0,320000000.0,4982000000.0,788000000.0,-817000000.0,-29000000.0,8433000000.0,,,
QWEST COMMUNICATIONS INTERNATIONAL INC,Q,,1037949,2011.0,Q3,2011-07-01,2011-09-30,2011-11-08 14:42:08+00:00,,,,796000000.0,,33000000.0,32000000.0,32000000.0,32000000.0,1185000000.0,2765000000.0,0.0,36000000.0,,525000000.0,1185000000.0,1580000000.0,158000000.0,1357000000.0,223000000.0,-158000000.0,65000000.0,2765000000.0,,,
QWEST COMMUNICATIONS INTERNATIONAL INC,Q,,1037949,2011.0,Q2TTM,2010-07-01,2011-06-30,,-0.05,-0.05,0.08,1909000000.0,-0.05,188000000.0,-264000000.0,-264000000.0,-264000000.0,2764000000.0,8603000000.0,-489000000.0,32000000.0,,2836000000.0,2764000000.0,5839000000.0,649000000.0,4777000000.0,1062000000.0,-1138000000.0,-76000000.0,8603000000.0,,,
QWEST COMMUNICATIONS INTERNATIONAL INC,Q,,1037949,2011.0,Q2YTD,2011-01-01,2011-06-30,,,,0.08,802000000.0,,,-13000000.0,-13000000.0,-13000000.0,1141000000.0,2769000000.0,,32000000.0,,656000000.0,1141000000.0,1628000000.0,151000000.0,1490000000.0,138000000.0,-151000000.0,-13000000.0,2769000000.0,,,
QWEST COMMUNICATIONS INTERNATIONAL INC,Q,,1037949,2011.0,Q2,2011-04-01,2011-06-30,2012-08-14 13:10:43+00:00,,,,802000000.0,,0.0,-13000000.0,-13000000.0,-13000000.0,1141000000.0,2769000000.0,0.0,32000000.0,,656000000.0,1141000000.0,1628000000.0,151000000.0,1490000000.0,138000000.0,-151000000.0,-13000000.0,2769000000.0,,,
QWEST COMMUNICATIONS INTERNATIONAL INC,Q,,1037949,2011.0,Q1TTM,2010-04-01,2011-03-31,,-0.05,-0.05,0.08,1655000000.0,-0.05,296000000.0,-93000000.0,-93000000.0,-93000000.0,2863000000.0,8764000000.0,-467000000.0,,,2813000000.0,2863000000.0,5901000000.0,763000000.0,4468000000.0,1433000000.0,-1230000000.0,203000000.0,8764000000.0,,,
QWEST COMMUNICATIONS INTERNATIONAL INC,Q,,1037949,2011.0,Q1,2011-01-01,2011-03-31,2012-11-13 15:57:09+00:00,,,0.08,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,,0.0,,,0.0,,0.0,,0.0,,,,
QWEST COMMUNICATIONS INTERNATIONAL INC,Q,,1037949,2012.0,Q4,2012-10-01,2012-12-31,,,,,742000000.0,,67000000.0,111000000.0,111000000.0,111000000.0,1199000000.0,2856000000.0,-7000000.0,135000000.0,,405000000.0,1199000000.0,1657000000.0,190000000.0,1282000000.0,375000000.0,-197000000.0,178000000.0,2856000000.0,,,
QWEST COMMUNICATIONS INTERNATIONAL INC,Q,,1037949,2012.0,FY,2012-01-01,2012-12-31,2013-03-12 17:12:41+00:00,,,,2948000000.0,,196000000.0,308000000.0,308000000.0,308000000.0,4814000000.0,11356000000.0,4000000.0,599000000.0,,1717000000.0,4814000000.0,6542000000.0,778000000.0,5264000000.0,1278000000.0,-774000000.0,504000000.0,11356000000.0,,,
QWEST COMMUNICATIONS INTERNATIONAL INC,Q,,1037949,2012.0,Q3,2012-07-01,2012-09-30,2013-11-13 17:20:27+00:00,,,,727000000.0,,54000000.0,83000000.0,83000000.0,83000000.0,1227000000.0,2825000000.0,0.0,165000000.0,,384000000.0,1227000000.0,1598000000.0,185000000.0,1276000000.0,322000000.0,-185000000.0,137000000.0,2825000000.0,,,
QWEST COMMUNICATIONS INTERNATIONAL INC,Q,,1037949,2012.0,Q2,2012-04-01,2012-06-30,2013-08-14 14:03:29+00:00,,,,738000000.0,,27000000.0,37000000.0,37000000.0,37000000.0,1213000000.0,2836000000.0,2000000.0,150000000.0,,444000000.0,1213000000.0,1623000000.0,229000000.0,1332000000.0,291000000.0,-227000000.0,64000000.0,2836000000.0,,,
QWEST COMMUNICATIONS INTERNATIONAL INC,Q,,1037949,2013.0,Q3YTD,2013-01-01,2013-09-30,,,,,2049000000.0,,77000000.0,194000000.0,194000000.0,194000000.0,3500000000.0,8484000000.0,8000000.0,571000000.0,,1473000000.0,3500000000.0,4984000000.0,628000000.0,4093000000.0,891000000.0,-620000000.0,271000000.0,8484000000.0,,,
QWEST COMMUNICATIONS INTERNATIONAL INC,Q,,1037949,2013.0,Q3TTM,2012-10-01,2013-09-30,,,,,2791000000.0,,144000000.0,305000000.0,305000000.0,305000000.0,4699000000.0,11340000000.0,1000000.0,706000000.0,,1878000000.0,4699000000.0,6641000000.0,818000000.0,5375000000.0,1266000000.0,-817000000.0,449000000.0,11340000000.0,,,
QWEST COMMUNICATIONS INTERNATIONAL INC,Q,,1037949,2013.0,Q3,2013-07-01,2013-09-30,2013-11-13 17:20:27+00:00,,,,687000000.0,,-38000000.0,-61000000.0,-61000000.0,-61000000.0,1216000000.0,2848000000.0,3000000.0,203000000.0,,626000000.0,1216000000.0,1632000000.0,218000000.0,1516000000.0,116000000.0,-215000000.0,-99000000.0,2848000000.0,,,
QWEST COMMUNICATIONS INTERNATIONAL INC,Q,,1037949,2013.0,Q2YTD,2013-01-01,2013-06-30,,,,,1362000000.0,,115000000.0,255000000.0,255000000.0,255000000.0,2284000000.0,5636000000.0,5000000.0,368000000.0,,847000000.0,2284000000.0,3352000000.0,410000000.0,2577000000.0,775000000.0,-405000000.0,370000000.0,5636000000.0,,,
QWEST COMMUNICATIONS INTERNATIONAL INC,Q,,1037949,2013.0,Q2TTM,2012-07-01,2013-06-30,,,,,2831000000.0,,236000000.0,449000000.0,449000000.0,449000000.0,4710000000.0,11317000000.0,-2000000.0,668000000.0,,1636000000.0,4710000000.0,6607000000.0,785000000.0,5135000000.0,1472000000.0,-787000000.0,685000000.0,11317000000.0,,,
QWEST COMMUNICATIONS INTERNATIONAL INC,Q,,1037949,2013.0,Q2,2013-04-01,2013-06-30,2013-08-14 14:03:29+00:00,,,,680000000.0,,37000000.0,138000000.0,138000000.0,138000000.0,1177000000.0,2840000000.0,-1000000.0,194000000.0,,409000000.0,1177000000.0,1663000000.0,204000000.0,1283000000.0,380000000.0,-205000000.0,175000000.0,2840000000.0,,,
QWEST COMMUNICATIONS INTERNATIONAL INC,Q,,1037949,2013.0,Q1TTM,2012-04-01,2013-03-31,,,,,2889000000.0,,226000000.0,348000000.0,348000000.0,348000000.0,4746000000.0,11313000000.0,1000000.0,624000000.0,,1671000000.0,4746000000.0,6567000000.0,810000000.0,5184000000.0,1383000000.0,-809000000.0,574000000.0,11313000000.0,,,
QWEST COMMUNICATIONS INTERNATIONAL INC,Q,,1037949,2013.0,Q1,2013-01-01,2013-03-31,2013-05-15 15:37:30+00:00,,,,682000000.0,,78000000.0,117000000.0,117000000.0,117000000.0,1107000000.0,2796000000.0,6000000.0,174000000.0,,438000000.0,1107000000.0,1689000000.0,206000000.0,1294000000.0,395000000.0,-200000000.0,195000000.0,2796000000.0,,,
