company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,amortizationexpense,depreciationexpense,divestitures,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,noncashadjustmentstonetincome,otherfinancingactivitiesnet,paymentofdividends,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofinvestments,saleofplantpropertyandequipment
Marsh & McLennan Companies Inc,MMC,549300XMP3KDCKJXIU47,62709,2009.0,Q2TTM,2008-07-01,2009-06-30,,68000000.0,315000000.0,76000000.0,-302000000.0,-124000000.0,63000000.0,398000000.0,-420000000.0,-173000000.0,1021000000.0,-420000000.0,-173000000.0,1021000000.0,126000000.0,69000000.0,69000000.0,693000000.0,-63000000.0,-413000000.0,-42000000.0,-305000000.0,-408000000.0,3000000.0,85000000.0,13000000.0
Marsh & McLennan Companies Inc,MMC,549300XMP3KDCKJXIU47,62709,2009.0,Q2,2009-04-01,2009-06-30,,16000000.0,77000000.0,70000000.0,159000000.0,32000000.0,9000000.0,1000000.0,-498000000.0,2000000.0,214000000.0,-498000000.0,2000000.0,214000000.0,-123000000.0,-189000000.0,-189000000.0,278000000.0,,-105000000.0,-4000000.0,-74000000.0,-402000000.0,-1000000.0,7000000.0,3000000.0
Marsh & McLennan Companies Inc,MMC,549300XMP3KDCKJXIU47,62709,2009.0,Q2YTD,2009-01-01,2009-06-30,2010-08-17 13:44:25+00:00,32000000.0,151000000.0,70000000.0,140000000.0,-744000000.0,20000000.0,398000000.0,-238000000.0,-60000000.0,-236000000.0,-238000000.0,-60000000.0,-236000000.0,-394000000.0,-9000000.0,-9000000.0,334000000.0,-24000000.0,-207000000.0,-6000000.0,-143000000.0,-404000000.0,-21000000.0,15000000.0,4000000.0
Marsh & McLennan Companies Inc,MMC,549300XMP3KDCKJXIU47,62709,2009.0,Q1,2009-01-01,2009-03-31,2010-05-07 14:27:15+00:00,16000000.0,74000000.0,,-19000000.0,-776000000.0,11000000.0,397000000.0,260000000.0,-62000000.0,-450000000.0,260000000.0,-62000000.0,-450000000.0,-271000000.0,180000000.0,180000000.0,56000000.0,-24000000.0,-102000000.0,-2000000.0,-69000000.0,-2000000.0,-20000000.0,8000000.0,1000000.0
Marsh & McLennan Companies Inc,MMC,549300XMP3KDCKJXIU47,62709,2010.0,Q4,2010-10-01,2010-12-31,,14000000.0,69000000.0,8000000.0,8000000.0,311000000.0,13000000.0,,-199000000.0,-282000000.0,672000000.0,-199000000.0,-282000000.0,672000000.0,199000000.0,206000000.0,206000000.0,72000000.0,-5000000.0,-119000000.0,-245000000.0,-78000000.0,-2000000.0,-86000000.0,30000000.0,3000000.0
Marsh & McLennan Companies Inc,MMC,549300XMP3KDCKJXIU47,62709,2010.0,FY,2010-01-01,2010-12-31,2013-02-27 14:38:58+00:00,66000000.0,291000000.0,1202000000.0,-10000000.0,-562000000.0,41000000.0,0.0,-1130000000.0,535000000.0,722000000.0,-1130000000.0,535000000.0,722000000.0,117000000.0,871000000.0,871000000.0,56000000.0,-74000000.0,-452000000.0,-493000000.0,-271000000.0,-559000000.0,-86000000.0,91000000.0,6000000.0
Marsh & McLennan Companies Inc,MMC,549300XMP3KDCKJXIU47,62709,2010.0,Q3TTM,2009-10-01,2010-09-30,,62000000.0,300000000.0,1194000000.0,-61000000.0,-798000000.0,34000000.0,,-1037000000.0,695000000.0,285000000.0,-1037000000.0,695000000.0,285000000.0,-118000000.0,690000000.0,690000000.0,31000000.0,-70000000.0,-442000000.0,-314000000.0,-289000000.0,-559000000.0,,101000000.0,3000000.0
Marsh & McLennan Companies Inc,MMC,549300XMP3KDCKJXIU47,62709,2010.0,Q3,2010-07-01,2010-09-30,,16000000.0,68000000.0,1075000000.0,103000000.0,-337000000.0,10000000.0,,-666000000.0,970000000.0,-222000000.0,-666000000.0,970000000.0,-222000000.0,185000000.0,171000000.0,171000000.0,-140000000.0,-11000000.0,-112000000.0,-50000000.0,-50000000.0,-553000000.0,,,-5000000.0
Marsh & McLennan Companies Inc,MMC,549300XMP3KDCKJXIU47,62709,2010.0,Q3YTD,2010-01-01,2010-09-30,2011-11-04 14:30:49+00:00,52000000.0,222000000.0,1194000000.0,-18000000.0,-873000000.0,28000000.0,0.0,-931000000.0,817000000.0,50000000.0,-931000000.0,817000000.0,50000000.0,-82000000.0,665000000.0,665000000.0,-16000000.0,-69000000.0,-333000000.0,-248000000.0,-193000000.0,-557000000.0,0.0,61000000.0,3000000.0
Marsh & McLennan Companies Inc,MMC,549300XMP3KDCKJXIU47,62709,2010.0,Q2TTM,2009-07-01,2010-06-30,,62000000.0,310000000.0,124000000.0,-109000000.0,-149000000.0,32000000.0,,-491000000.0,-329000000.0,1148000000.0,-491000000.0,-329000000.0,1148000000.0,219000000.0,744000000.0,744000000.0,181000000.0,-91000000.0,-445000000.0,-265000000.0,-305000000.0,-8000000.0,21000000.0,106000000.0,11000000.0
Marsh & McLennan Companies Inc,MMC,549300XMP3KDCKJXIU47,62709,2010.0,Q2,2010-04-01,2010-06-30,,19000000.0,74000000.0,9000000.0,-60000000.0,247000000.0,8000000.0,,-109000000.0,-11000000.0,523000000.0,-109000000.0,-11000000.0,523000000.0,343000000.0,242000000.0,242000000.0,-59000000.0,-3000000.0,-112000000.0,-1000000.0,-63000000.0,-2000000.0,,37000000.0,7000000.0
Marsh & McLennan Companies Inc,MMC,549300XMP3KDCKJXIU47,62709,2010.0,Q2YTD,2010-01-01,2010-06-30,2011-08-05 15:20:45+00:00,36000000.0,154000000.0,119000000.0,-121000000.0,-536000000.0,18000000.0,,-265000000.0,-153000000.0,272000000.0,-265000000.0,-153000000.0,272000000.0,-267000000.0,494000000.0,494000000.0,124000000.0,-58000000.0,-221000000.0,-198000000.0,-143000000.0,-4000000.0,,61000000.0,8000000.0
Marsh & McLennan Companies Inc,MMC,549300XMP3KDCKJXIU47,62709,2010.0,Q1TTM,2009-04-01,2010-03-31,,59000000.0,313000000.0,185000000.0,110000000.0,-364000000.0,33000000.0,1000000.0,-880000000.0,-316000000.0,839000000.0,-880000000.0,-316000000.0,839000000.0,-247000000.0,313000000.0,313000000.0,518000000.0,-88000000.0,-438000000.0,-268000000.0,-316000000.0,-408000000.0,20000000.0,76000000.0,7000000.0
Marsh & McLennan Companies Inc,MMC,549300XMP3KDCKJXIU47,62709,2010.0,Q1,2010-01-01,2010-03-31,2011-05-06 16:13:31+00:00,17000000.0,80000000.0,110000000.0,-61000000.0,-783000000.0,10000000.0,,-156000000.0,-142000000.0,-251000000.0,-156000000.0,-142000000.0,-251000000.0,-610000000.0,252000000.0,252000000.0,183000000.0,-55000000.0,-109000000.0,-197000000.0,-80000000.0,-2000000.0,,24000000.0,1000000.0
Marsh & McLennan Companies Inc,MMC,549300XMP3KDCKJXIU47,62709,2011.0,Q4,2011-10-01,2011-12-31,,15000000.0,67000000.0,-1000000.0,-11000000.0,210000000.0,39000000.0,,-116000000.0,-184000000.0,710000000.0,-116000000.0,-184000000.0,710000000.0,399000000.0,260000000.0,260000000.0,158000000.0,-19000000.0,-133000000.0,-105000000.0,-75000000.0,-3000000.0,,-2000000.0,-1000000.0
Marsh & McLennan Companies Inc,MMC,549300XMP3KDCKJXIU47,62709,2011.0,FY,2011-01-01,2011-12-31,2014-02-27 15:12:00+00:00,65000000.0,267000000.0,0.0,-22000000.0,72000000.0,162000000.0,496000000.0,-1007000000.0,-457000000.0,1705000000.0,-1007000000.0,-457000000.0,1705000000.0,219000000.0,1015000000.0,1015000000.0,286000000.0,-130000000.0,-491000000.0,-242000000.0,-280000000.0,-683000000.0,-361000000.0,62000000.0,3000000.0
Marsh & McLennan Companies Inc,MMC,549300XMP3KDCKJXIU47,62709,2011.0,Q3TTM,2010-10-01,2011-09-30,,64000000.0,269000000.0,9000000.0,-3000000.0,173000000.0,136000000.0,496000000.0,-1090000000.0,-555000000.0,1667000000.0,-1090000000.0,-555000000.0,1667000000.0,19000000.0,961000000.0,961000000.0,200000000.0,-116000000.0,-477000000.0,-382000000.0,-283000000.0,-682000000.0,-447000000.0,94000000.0,7000000.0
Marsh & McLennan Companies Inc,MMC,549300XMP3KDCKJXIU47,62709,2011.0,Q3,2011-07-01,2011-09-30,,18000000.0,67000000.0,,-138000000.0,319000000.0,11000000.0,496000000.0,-420000000.0,-52000000.0,665000000.0,-420000000.0,-52000000.0,665000000.0,55000000.0,135000000.0,135000000.0,126000000.0,-4000000.0,-123000000.0,-23000000.0,-63000000.0,-674000000.0,-126000000.0,31000000.0,3000000.0
Marsh & McLennan Companies Inc,MMC,549300XMP3KDCKJXIU47,62709,2011.0,Q3YTD,2011-01-01,2011-09-30,2012-11-08 13:32:29+00:00,50000000.0,200000000.0,1000000.0,-11000000.0,-138000000.0,123000000.0,496000000.0,-891000000.0,-273000000.0,995000000.0,-891000000.0,-273000000.0,995000000.0,-180000000.0,755000000.0,755000000.0,128000000.0,-111000000.0,-358000000.0,-137000000.0,-205000000.0,-680000000.0,-361000000.0,64000000.0,4000000.0
Marsh & McLennan Companies Inc,MMC,549300XMP3KDCKJXIU47,62709,2011.0,Q2TTM,2010-07-01,2011-06-30,,62000000.0,270000000.0,1084000000.0,238000000.0,-483000000.0,135000000.0,,-1336000000.0,467000000.0,780000000.0,-1336000000.0,467000000.0,780000000.0,149000000.0,997000000.0,997000000.0,-66000000.0,-123000000.0,-466000000.0,-409000000.0,-270000000.0,-561000000.0,-321000000.0,63000000.0,-1000000.0
Marsh & McLennan Companies Inc,MMC,549300XMP3KDCKJXIU47,62709,2011.0,Q2,2011-04-01,2011-06-30,,16000000.0,66000000.0,,19000000.0,362000000.0,23000000.0,,-343000000.0,-53000000.0,706000000.0,-343000000.0,-53000000.0,706000000.0,329000000.0,289000000.0,289000000.0,-27000000.0,-9000000.0,-118000000.0,-10000000.0,-75000000.0,-4000000.0,-235000000.0,32000000.0,
Marsh & McLennan Companies Inc,MMC,549300XMP3KDCKJXIU47,62709,2011.0,Q2YTD,2011-01-01,2011-06-30,2012-08-08 15:37:09+00:00,32000000.0,133000000.0,1000000.0,127000000.0,-457000000.0,112000000.0,0.0,-471000000.0,-221000000.0,330000000.0,-471000000.0,-221000000.0,330000000.0,-235000000.0,620000000.0,620000000.0,2000000.0,-107000000.0,-235000000.0,-114000000.0,-142000000.0,-6000000.0,-235000000.0,33000000.0,1000000.0
Marsh & McLennan Companies Inc,MMC,549300XMP3KDCKJXIU47,62709,2011.0,Q1TTM,2010-04-01,2011-03-31,,65000000.0,278000000.0,1093000000.0,159000000.0,-598000000.0,120000000.0,,-1102000000.0,509000000.0,597000000.0,-1102000000.0,509000000.0,597000000.0,163000000.0,950000000.0,950000000.0,-98000000.0,-117000000.0,-460000000.0,-400000000.0,-258000000.0,-559000000.0,-86000000.0,68000000.0,6000000.0
Marsh & McLennan Companies Inc,MMC,549300XMP3KDCKJXIU47,62709,2011.0,Q1,2011-01-01,2011-03-31,2012-05-08 13:54:57+00:00,16000000.0,67000000.0,1000000.0,108000000.0,-819000000.0,89000000.0,0.0,-128000000.0,-168000000.0,-376000000.0,-128000000.0,-168000000.0,-376000000.0,-564000000.0,331000000.0,331000000.0,29000000.0,-98000000.0,-117000000.0,-104000000.0,-67000000.0,-2000000.0,,1000000.0,1000000.0
Marsh & McLennan Companies Inc,MMC,549300XMP3KDCKJXIU47,62709,2012.0,Q4,2012-10-01,2012-12-31,,19000000.0,76000000.0,-2000000.0,8000000.0,116000000.0,97000000.0,,-109000000.0,-214000000.0,572000000.0,-109000000.0,-214000000.0,572000000.0,257000000.0,263000000.0,263000000.0,98000000.0,-31000000.0,-123000000.0,-139000000.0,-71000000.0,-2000000.0,-50000000.0,-4000000.0,2000000.0
Marsh & McLennan Companies Inc,MMC,549300XMP3KDCKJXIU47,62709,2012.0,FY,2012-01-01,2012-12-31,2015-02-26 15:14:36+00:00,72000000.0,277000000.0,0.0,82000000.0,-312000000.0,248000000.0,248000000.0,-633000000.0,-583000000.0,1322000000.0,-633000000.0,-583000000.0,1322000000.0,188000000.0,1201000000.0,1201000000.0,84000000.0,-143000000.0,-497000000.0,-292000000.0,-320000000.0,-259000000.0,-230000000.0,23000000.0,6000000.0
Marsh & McLennan Companies Inc,MMC,549300XMP3KDCKJXIU47,62709,2012.0,Q3TTM,2011-10-01,2012-09-30,,68000000.0,268000000.0,1000000.0,63000000.0,-218000000.0,190000000.0,248000000.0,-640000000.0,-553000000.0,1460000000.0,-640000000.0,-553000000.0,1460000000.0,330000000.0,1198000000.0,1198000000.0,144000000.0,-131000000.0,-507000000.0,-258000000.0,-324000000.0,-260000000.0,-180000000.0,25000000.0,3000000.0
Marsh & McLennan Companies Inc,MMC,549300XMP3KDCKJXIU47,62709,2012.0,Q3,2012-07-01,2012-09-30,,19000000.0,68000000.0,,105000000.0,416000000.0,56000000.0,,-164000000.0,-85000000.0,684000000.0,-164000000.0,-85000000.0,684000000.0,540000000.0,247000000.0,247000000.0,-66000000.0,-9000000.0,-128000000.0,-15000000.0,-100000000.0,-3000000.0,-80000000.0,27000000.0,3000000.0
Marsh & McLennan Companies Inc,MMC,549300XMP3KDCKJXIU47,62709,2012.0,Q3YTD,2012-01-01,2012-09-30,2013-11-07 16:13:15+00:00,53000000.0,201000000.0,2000000.0,74000000.0,-428000000.0,151000000.0,248000000.0,-524000000.0,-369000000.0,750000000.0,-524000000.0,-369000000.0,750000000.0,-69000000.0,938000000.0,938000000.0,-14000000.0,-112000000.0,-374000000.0,-153000000.0,-249000000.0,-257000000.0,-180000000.0,27000000.0,4000000.0
Marsh & McLennan Companies Inc,MMC,549300XMP3KDCKJXIU47,62709,2012.0,Q2TTM,2011-07-01,2012-06-30,,67000000.0,267000000.0,1000000.0,-180000000.0,-315000000.0,145000000.0,744000000.0,-896000000.0,-520000000.0,1441000000.0,-896000000.0,-520000000.0,1441000000.0,-155000000.0,1086000000.0,1086000000.0,336000000.0,-126000000.0,-502000000.0,-266000000.0,-287000000.0,-931000000.0,-226000000.0,29000000.0,3000000.0
Marsh & McLennan Companies Inc,MMC,549300XMP3KDCKJXIU47,62709,2012.0,Q2,2012-04-01,2012-06-30,,17000000.0,67000000.0,2000000.0,-92000000.0,114000000.0,18000000.0,,-215000000.0,-168000000.0,569000000.0,-215000000.0,-168000000.0,569000000.0,94000000.0,337000000.0,337000000.0,34000000.0,-6000000.0,-125000000.0,-72000000.0,-98000000.0,-2000000.0,-100000000.0,,
Marsh & McLennan Companies Inc,MMC,549300XMP3KDCKJXIU47,62709,2012.0,Q2YTD,2012-01-01,2012-06-30,2013-08-08 15:10:11+00:00,34000000.0,133000000.0,2000000.0,-31000000.0,-844000000.0,95000000.0,248000000.0,-360000000.0,-284000000.0,66000000.0,-360000000.0,-284000000.0,66000000.0,-609000000.0,691000000.0,691000000.0,52000000.0,-103000000.0,-246000000.0,-138000000.0,-149000000.0,-254000000.0,-100000000.0,,1000000.0
Marsh & McLennan Companies Inc,MMC,549300XMP3KDCKJXIU47,62709,2012.0,Q1TTM,2011-04-01,2012-03-31,,66000000.0,266000000.0,-1000000.0,-69000000.0,-67000000.0,150000000.0,744000000.0,-1024000000.0,-405000000.0,1578000000.0,-1024000000.0,-405000000.0,1578000000.0,80000000.0,1038000000.0,1038000000.0,275000000.0,-129000000.0,-495000000.0,-204000000.0,-264000000.0,-933000000.0,-361000000.0,61000000.0,3000000.0
Marsh & McLennan Companies Inc,MMC,549300XMP3KDCKJXIU47,62709,2012.0,Q1,2012-01-01,2012-03-31,2013-05-08 18:18:59+00:00,17000000.0,66000000.0,0.0,61000000.0,-958000000.0,77000000.0,248000000.0,-145000000.0,-116000000.0,-503000000.0,-145000000.0,-116000000.0,-503000000.0,-703000000.0,354000000.0,354000000.0,18000000.0,-97000000.0,-121000000.0,-66000000.0,-51000000.0,-252000000.0,0.0,,1000000.0
Marsh & McLennan Companies Inc,MMC,549300XMP3KDCKJXIU47,62709,2013.0,FY,2013-01-01,2013-12-31,2016-02-24 15:51:04+00:00,72000000.0,286000000.0,5000000.0,-59000000.0,-236000000.0,352000000.0,547000000.0,-834000000.0,-446000000.0,1341000000.0,-834000000.0,-446000000.0,1341000000.0,2000000.0,1385000000.0,1385000000.0,-166000000.0,-116000000.0,-533000000.0,-148000000.0,-401000000.0,-534000000.0,-550000000.0,93000000.0,5000000.0
Marsh & McLennan Companies Inc,MMC,549300XMP3KDCKJXIU47,62709,2013.0,Q4,2013-10-01,2013-12-31,,19000000.0,73000000.0,2000000.0,-6000000.0,332000000.0,98000000.0,1000000.0,-484000000.0,-147000000.0,766000000.0,-484000000.0,-147000000.0,766000000.0,129000000.0,307000000.0,307000000.0,35000000.0,-34000000.0,-122000000.0,-40000000.0,-113000000.0,-277000000.0,-150000000.0,1000000.0,3000000.0
Marsh & McLennan Companies Inc,MMC,549300XMP3KDCKJXIU47,62709,2013.0,Q3TTM,2012-10-01,2013-09-30,,72000000.0,289000000.0,1000000.0,-45000000.0,-452000000.0,351000000.0,546000000.0,-459000000.0,-513000000.0,1147000000.0,-459000000.0,-513000000.0,1147000000.0,130000000.0,1341000000.0,1341000000.0,-103000000.0,-113000000.0,-534000000.0,-247000000.0,-359000000.0,-259000000.0,-450000000.0,88000000.0,4000000.0
Marsh & McLennan Companies Inc,MMC,549300XMP3KDCKJXIU47,62709,2013.0,Q3,2013-07-01,2013-09-30,,18000000.0,71000000.0,,69000000.0,342000000.0,48000000.0,496000000.0,242000000.0,-105000000.0,738000000.0,242000000.0,-105000000.0,738000000.0,944000000.0,259000000.0,259000000.0,48000000.0,-9000000.0,-141000000.0,-17000000.0,-96000000.0,-2000000.0,-150000000.0,8000000.0,
Marsh & McLennan Companies Inc,MMC,549300XMP3KDCKJXIU47,62709,2013.0,Q3YTD,2013-01-01,2013-09-30,2014-11-04 17:03:16+00:00,53000000.0,213000000.0,3000000.0,-53000000.0,-568000000.0,254000000.0,546000000.0,-350000000.0,-299000000.0,575000000.0,-350000000.0,-299000000.0,575000000.0,-127000000.0,1078000000.0,1078000000.0,-201000000.0,-82000000.0,-411000000.0,-108000000.0,-288000000.0,-257000000.0,-400000000.0,92000000.0,2000000.0
Marsh & McLennan Companies Inc,MMC,549300XMP3KDCKJXIU47,62709,2013.0,Q2TTM,2012-07-01,2013-06-30,,73000000.0,286000000.0,1000000.0,-9000000.0,-378000000.0,359000000.0,50000000.0,-865000000.0,-493000000.0,1093000000.0,-865000000.0,-493000000.0,1093000000.0,-274000000.0,1329000000.0,1329000000.0,-217000000.0,-113000000.0,-521000000.0,-245000000.0,-363000000.0,-260000000.0,-380000000.0,107000000.0,7000000.0
Marsh & McLennan Companies Inc,MMC,549300XMP3KDCKJXIU47,62709,2013.0,Q2,2013-04-01,2013-06-30,,17000000.0,73000000.0,,-33000000.0,-45000000.0,71000000.0,,-228000000.0,-202000000.0,430000000.0,-228000000.0,-202000000.0,430000000.0,-33000000.0,395000000.0,395000000.0,-10000000.0,-5000000.0,-141000000.0,-90000000.0,-104000000.0,-3000000.0,-150000000.0,-9000000.0,1000000.0
Marsh & McLennan Companies Inc,MMC,549300XMP3KDCKJXIU47,62709,2013.0,Q2YTD,2013-01-01,2013-06-30,2014-08-04 16:20:22+00:00,35000000.0,142000000.0,3000000.0,-122000000.0,-910000000.0,206000000.0,50000000.0,-592000000.0,-194000000.0,-163000000.0,-592000000.0,-194000000.0,-163000000.0,-1071000000.0,819000000.0,819000000.0,-249000000.0,-73000000.0,-270000000.0,-91000000.0,-192000000.0,-255000000.0,-250000000.0,84000000.0,2000000.0
Marsh & McLennan Companies Inc,MMC,549300XMP3KDCKJXIU47,62709,2013.0,Q1TTM,2012-04-01,2013-03-31,,73000000.0,280000000.0,3000000.0,-68000000.0,-219000000.0,306000000.0,50000000.0,-852000000.0,-459000000.0,1232000000.0,-852000000.0,-459000000.0,1232000000.0,-147000000.0,1271000000.0,1271000000.0,-173000000.0,-114000000.0,-505000000.0,-227000000.0,-357000000.0,-259000000.0,-330000000.0,116000000.0,6000000.0
Marsh & McLennan Companies Inc,MMC,549300XMP3KDCKJXIU47,62709,2013.0,Q1,2013-01-01,2013-03-31,2014-05-08 16:04:10+00:00,18000000.0,69000000.0,3000000.0,-89000000.0,-865000000.0,135000000.0,50000000.0,-364000000.0,8000000.0,-593000000.0,-364000000.0,8000000.0,-593000000.0,-1038000000.0,424000000.0,424000000.0,-239000000.0,-68000000.0,-129000000.0,-1000000.0,-88000000.0,-252000000.0,-100000000.0,93000000.0,1000000.0
Marsh & McLennan Companies Inc,MMC,549300XMP3KDCKJXIU47,62709,2014.0,FY,2014-01-01,2014-12-31,2017-02-24 14:08:14+00:00,86000000.0,302000000.0,0.0,-274000000.0,12000000.0,263000000.0,1386000000.0,-968000000.0,-1222000000.0,2119000000.0,-968000000.0,-1222000000.0,2119000000.0,-345000000.0,1497000000.0,1497000000.0,222000000.0,-139000000.0,-582000000.0,-863000000.0,-368000000.0,-1096000000.0,-800000000.0,6000000.0,3000000.0
Marsh & McLennan Companies Inc,MMC,549300XMP3KDCKJXIU47,62709,2014.0,Q4,2014-10-01,2014-12-31,,22000000.0,77000000.0,,-165000000.0,394000000.0,73000000.0,-7000000.0,-1098000000.0,-406000000.0,978000000.0,-1098000000.0,-406000000.0,978000000.0,-691000000.0,299000000.0,299000000.0,186000000.0,-42000000.0,-153000000.0,-330000000.0,-83000000.0,-769000000.0,-200000000.0,6000000.0,1000000.0
Marsh & McLennan Companies Inc,MMC,549300XMP3KDCKJXIU47,62709,2014.0,Q3TTM,2013-10-01,2014-09-30,,83000000.0,298000000.0,2000000.0,-115000000.0,-50000000.0,288000000.0,1394000000.0,-354000000.0,-963000000.0,1907000000.0,-354000000.0,-963000000.0,1907000000.0,475000000.0,1505000000.0,1505000000.0,71000000.0,-131000000.0,-551000000.0,-573000000.0,-398000000.0,-604000000.0,-750000000.0,1000000.0,5000000.0
