company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,cashdividendspershare,dilutedeps,impairmentexpense,incometaxexpense,investmentsecuritiesinterestincome,longtermdebtinterestexpense,netincome,netincomecontinuing,netincomediscontinued,netincometocommon,netincometononcontrollinginterest,netinterestincome,netrealizedcapitalgains,nonoperatingincome,othernoninterestincome,otheroperatingexpenses,salariesandemployeebenefitsexpense,servicechargesondepositsincome,totalinterestexpense,totalinterestincome,totalnoninterestexpense,totalnoninterestincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Marsh & McLennan Companies Inc,MMC,549300XMP3KDCKJXIU47,62709,2009.0,Q1,2009-01-01,2009-03-31,2010-05-07 14:27:15+00:00,0.33,0.33,-0.4,0.33,,80000000.0,6000000.0,56000000.0,180000000.0,179000000.0,1000000.0,176000000.0,4000000.0,-50000000.0,,-15000000.0,,714000000.0,1571000000.0,2609000000.0,56000000.0,6000000.0,2285000000.0,2609000000.0,259000000.0,2559000000.0,533300000.0,515000000.0,515000000.0
Marsh & McLennan Companies Inc,MMC,549300XMP3KDCKJXIU47,62709,2010.0,Q4,2010-10-01,2010-12-31,,0.37,0.37,0.4,0.37,,106000000.0,7000000.0,53000000.0,206000000.0,192000000.0,14000000.0,203000000.0,3000000.0,-46000000.0,,19000000.0,,770000000.0,1690000000.0,2785000000.0,53000000.0,7000000.0,2460000000.0,2785000000.0,298000000.0,2739000000.0,548100000.0,540000000.0,544000000.0
Marsh & McLennan Companies Inc,MMC,549300XMP3KDCKJXIU47,62709,2010.0,FY,2010-01-01,2010-12-31,2013-02-27 14:38:58+00:00,1.56,1.56,,1.55,,204000000.0,20000000.0,233000000.0,871000000.0,565000000.0,306000000.0,855000000.0,16000000.0,-213000000.0,0.0,43000000.0,,3146000000.0,6465000000.0,10550000000.0,233000000.0,20000000.0,9611000000.0,10550000000.0,769000000.0,10337000000.0,548100000.0,540000000.0,544000000.0
Marsh & McLennan Companies Inc,MMC,549300XMP3KDCKJXIU47,62709,2010.0,Q3YTD,2010-01-01,2010-09-30,,1.19,1.19,-0.4,1.18,,98000000.0,13000000.0,180000000.0,665000000.0,373000000.0,292000000.0,652000000.0,13000000.0,-167000000.0,,24000000.0,,2376000000.0,4775000000.0,7765000000.0,180000000.0,13000000.0,7151000000.0,7765000000.0,471000000.0,7598000000.0,560000000.0,543000000.0,548000000.0
Marsh & McLennan Companies Inc,MMC,549300XMP3KDCKJXIU47,62709,2010.0,Q3TTM,2009-10-01,2010-09-30,,1.24,1.24,,1.23,,41000000.0,17000000.0,241000000.0,691000000.0,361000000.0,330000000.0,675000000.0,16000000.0,-224000000.0,,47000000.0,,3259000000.0,6325000000.0,10163000000.0,241000000.0,17000000.0,9584000000.0,10163000000.0,402000000.0,9939000000.0,560000000.0,543000000.0,548000000.0
Marsh & McLennan Companies Inc,MMC,549300XMP3KDCKJXIU47,62709,2010.0,Q3,2010-07-01,2010-09-30,2011-11-04 14:30:49+00:00,0.3,0.3,,0.3,,55000000.0,6000000.0,60000000.0,171000000.0,128000000.0,43000000.0,168000000.0,3000000.0,-54000000.0,0.0,-2000000.0,,699000000.0,1586000000.0,2524000000.0,60000000.0,6000000.0,2285000000.0,2524000000.0,183000000.0,2470000000.0,560000000.0,543000000.0,548000000.0
Marsh & McLennan Companies Inc,MMC,549300XMP3KDCKJXIU47,62709,2010.0,Q2YTD,2010-01-01,2010-06-30,,0.89,0.89,-0.4,0.88,,43000000.0,7000000.0,120000000.0,494000000.0,245000000.0,249000000.0,484000000.0,10000000.0,-113000000.0,,26000000.0,,1677000000.0,3189000000.0,5241000000.0,120000000.0,7000000.0,4866000000.0,5241000000.0,288000000.0,5128000000.0,548800000.0,541000000.0,545000000.0
Marsh & McLennan Companies Inc,MMC,549300XMP3KDCKJXIU47,62709,2010.0,Q2TTM,2009-07-01,2010-06-30,,1.35,1.35,,1.34,,-60000000.0,14000000.0,240000000.0,745000000.0,440000000.0,305000000.0,728000000.0,17000000.0,-226000000.0,,71000000.0,,3186000000.0,6272000000.0,9993000000.0,240000000.0,14000000.0,9458000000.0,9993000000.0,380000000.0,9767000000.0,548800000.0,541000000.0,545000000.0
Marsh & McLennan Companies Inc,MMC,549300XMP3KDCKJXIU47,62709,2010.0,Q2,2010-04-01,2010-06-30,2011-08-05 15:20:45+00:00,0.43,0.43,,0.43,,-60000000.0,3000000.0,60000000.0,242000000.0,-29000000.0,271000000.0,236000000.0,6000000.0,-57000000.0,,18000000.0,,1042000000.0,1614000000.0,2606000000.0,60000000.0,3000000.0,2656000000.0,2606000000.0,-89000000.0,2549000000.0,548800000.0,541000000.0,545000000.0
Marsh & McLennan Companies Inc,MMC,549300XMP3KDCKJXIU47,62709,2010.0,Q1TTM,2009-04-01,2010-03-31,,0.56,0.56,,0.54,,44000000.0,15000000.0,245000000.0,313000000.0,626000000.0,-313000000.0,299000000.0,14000000.0,-230000000.0,,21000000.0,,2792000000.0,6186000000.0,9857000000.0,245000000.0,15000000.0,8978000000.0,9857000000.0,670000000.0,9627000000.0,539100000.0,533000000.0,536000000.0
Marsh & McLennan Companies Inc,MMC,549300XMP3KDCKJXIU47,62709,2010.0,Q1,2010-01-01,2010-03-31,2011-05-06 16:13:31+00:00,0.46,0.46,-0.4,0.45,,103000000.0,4000000.0,60000000.0,252000000.0,274000000.0,-22000000.0,248000000.0,4000000.0,-56000000.0,,8000000.0,,635000000.0,1575000000.0,2635000000.0,60000000.0,4000000.0,2210000000.0,2635000000.0,377000000.0,2579000000.0,539100000.0,533000000.0,536000000.0
Marsh & McLennan Companies Inc,MMC,549300XMP3KDCKJXIU47,62709,2011.0,Q4,2011-10-01,2011-12-31,,0.48,0.48,,0.47,,100000000.0,7000000.0,50000000.0,260000000.0,244000000.0,16000000.0,256000000.0,4000000.0,-43000000.0,,-4000000.0,,750000000.0,1767000000.0,2908000000.0,50000000.0,7000000.0,2517000000.0,2908000000.0,344000000.0,2865000000.0,545600000.0,542000000.0,551000000.0
Marsh & McLennan Companies Inc,MMC,549300XMP3KDCKJXIU47,62709,2011.0,FY,2011-01-01,2011-12-31,2014-02-27 15:12:00+00:00,1.82,1.82,,1.79,,422000000.0,28000000.0,199000000.0,1015000000.0,982000000.0,33000000.0,993000000.0,22000000.0,-171000000.0,-72000000.0,9000000.0,,2919000000.0,6969000000.0,11526000000.0,199000000.0,28000000.0,9888000000.0,11454000000.0,1404000000.0,11283000000.0,545600000.0,542000000.0,551000000.0
Marsh & McLennan Companies Inc,MMC,549300XMP3KDCKJXIU47,62709,2011.0,Q3YTD,2011-01-01,2011-09-30,,1.34,1.34,,1.32,,322000000.0,21000000.0,149000000.0,755000000.0,738000000.0,17000000.0,737000000.0,18000000.0,-128000000.0,-72000000.0,13000000.0,,2169000000.0,5202000000.0,8618000000.0,149000000.0,21000000.0,7371000000.0,8546000000.0,1060000000.0,8418000000.0,541700000.0,540000000.0,549000000.0
Marsh & McLennan Companies Inc,MMC,549300XMP3KDCKJXIU47,62709,2011.0,Q3TTM,2010-10-01,2011-09-30,,1.71,1.71,0.4,1.69,,428000000.0,28000000.0,202000000.0,961000000.0,930000000.0,31000000.0,940000000.0,21000000.0,-174000000.0,-72000000.0,32000000.0,,2939000000.0,6892000000.0,11403000000.0,202000000.0,28000000.0,9831000000.0,11331000000.0,1358000000.0,11157000000.0,541700000.0,540000000.0,549000000.0
Marsh & McLennan Companies Inc,MMC,549300XMP3KDCKJXIU47,62709,2011.0,Q3,2011-07-01,2011-09-30,2012-11-08 13:32:29+00:00,0.24,0.24,,0.24,,65000000.0,9000000.0,49000000.0,135000000.0,133000000.0,2000000.0,130000000.0,5000000.0,-40000000.0,-72000000.0,0.0,,743000000.0,1753000000.0,2806000000.0,49000000.0,9000000.0,2496000000.0,2734000000.0,198000000.0,2694000000.0,541700000.0,540000000.0,549000000.0
Marsh & McLennan Companies Inc,MMC,549300XMP3KDCKJXIU47,62709,2011.0,Q2YTD,2011-01-01,2011-06-30,,1.1,1.1,,1.08,,257000000.0,12000000.0,100000000.0,620000000.0,605000000.0,15000000.0,607000000.0,13000000.0,-88000000.0,,13000000.0,,1426000000.0,3449000000.0,5812000000.0,100000000.0,12000000.0,4875000000.0,5812000000.0,862000000.0,5724000000.0,552900000.0,547000000.0,555000000.0
Marsh & McLennan Companies Inc,MMC,549300XMP3KDCKJXIU47,62709,2011.0,Q2TTM,2010-07-01,2011-06-30,,1.77,1.77,0.4,1.75,,418000000.0,25000000.0,213000000.0,997000000.0,925000000.0,72000000.0,978000000.0,19000000.0,-188000000.0,,30000000.0,,2895000000.0,6725000000.0,11121000000.0,213000000.0,25000000.0,9620000000.0,11121000000.0,1343000000.0,10933000000.0,552900000.0,547000000.0,555000000.0
Marsh & McLennan Companies Inc,MMC,549300XMP3KDCKJXIU47,62709,2011.0,Q2,2011-04-01,2011-06-30,2012-08-08 15:37:09+00:00,0.51,0.51,,0.5,,129000000.0,5000000.0,49000000.0,289000000.0,286000000.0,3000000.0,282000000.0,7000000.0,-44000000.0,,-6000000.0,,735000000.0,1728000000.0,2928000000.0,49000000.0,5000000.0,2463000000.0,2928000000.0,415000000.0,2884000000.0,552900000.0,547000000.0,555000000.0
Marsh & McLennan Companies Inc,MMC,549300XMP3KDCKJXIU47,62709,2011.0,Q1TTM,2010-04-01,2011-03-31,,1.69,1.69,0.4,1.68,,229000000.0,23000000.0,224000000.0,950000000.0,610000000.0,340000000.0,932000000.0,18000000.0,-201000000.0,,54000000.0,,3202000000.0,6611000000.0,10799000000.0,224000000.0,23000000.0,9813000000.0,10799000000.0,839000000.0,10598000000.0,550800000.0,544000000.0,552000000.0
Marsh & McLennan Companies Inc,MMC,549300XMP3KDCKJXIU47,62709,2011.0,Q1,2011-01-01,2011-03-31,2012-05-08 13:54:57+00:00,0.59,0.59,,0.58,,128000000.0,7000000.0,51000000.0,331000000.0,319000000.0,12000000.0,325000000.0,6000000.0,-44000000.0,,19000000.0,,691000000.0,1721000000.0,2884000000.0,51000000.0,7000000.0,2412000000.0,2884000000.0,447000000.0,2840000000.0,550800000.0,544000000.0,552000000.0
Marsh & McLennan Companies Inc,MMC,549300XMP3KDCKJXIU47,62709,2012.0,Q4,2012-10-01,2012-12-31,,0.48,0.48,,0.47,,105000000.0,6000000.0,46000000.0,263000000.0,265000000.0,-2000000.0,259000000.0,4000000.0,-40000000.0,,4000000.0,,794000000.0,1802000000.0,3002000000.0,46000000.0,6000000.0,2596000000.0,3002000000.0,370000000.0,2962000000.0,544400000.0,544000000.0,552000000.0
Marsh & McLennan Companies Inc,MMC,549300XMP3KDCKJXIU47,62709,2012.0,FY,2012-01-01,2012-12-31,2015-02-26 15:14:36+00:00,2.16,2.16,,2.13,,492000000.0,24000000.0,181000000.0,1201000000.0,1204000000.0,-3000000.0,1176000000.0,25000000.0,-157000000.0,0.0,24000000.0,,2961000000.0,7134000000.0,11924000000.0,181000000.0,24000000.0,10095000000.0,11924000000.0,1696000000.0,11767000000.0,544400000.0,544000000.0,552000000.0
Marsh & McLennan Companies Inc,MMC,549300XMP3KDCKJXIU47,62709,2012.0,Q3YTD,2012-01-01,2012-09-30,,1.68,1.68,,1.66,,387000000.0,18000000.0,135000000.0,938000000.0,939000000.0,-1000000.0,917000000.0,21000000.0,-117000000.0,,20000000.0,,2167000000.0,5332000000.0,8922000000.0,135000000.0,18000000.0,7499000000.0,8922000000.0,1326000000.0,8805000000.0,547700000.0,544000000.0,552000000.0
Marsh & McLennan Companies Inc,MMC,549300XMP3KDCKJXIU47,62709,2012.0,Q3TTM,2011-10-01,2012-09-30,,2.16,2.16,,2.13,,487000000.0,25000000.0,185000000.0,1198000000.0,1183000000.0,15000000.0,1173000000.0,25000000.0,-160000000.0,,16000000.0,,2917000000.0,7099000000.0,11830000000.0,185000000.0,25000000.0,10016000000.0,11830000000.0,1670000000.0,11670000000.0,547700000.0,544000000.0,552000000.0
Marsh & McLennan Companies Inc,MMC,549300XMP3KDCKJXIU47,62709,2012.0,Q3,2012-07-01,2012-09-30,2013-11-07 16:13:15+00:00,0.44,0.44,,0.44,,90000000.0,6000000.0,44000000.0,247000000.0,246000000.0,1000000.0,241000000.0,6000000.0,-38000000.0,,-4000000.0,,707000000.0,1760000000.0,2845000000.0,44000000.0,6000000.0,2467000000.0,2845000000.0,336000000.0,2807000000.0,547700000.0,544000000.0,552000000.0
Marsh & McLennan Companies Inc,MMC,549300XMP3KDCKJXIU47,62709,2012.0,Q2YTD,2012-01-01,2012-06-30,,1.24,1.24,,1.22,,297000000.0,12000000.0,91000000.0,691000000.0,693000000.0,-2000000.0,676000000.0,15000000.0,-79000000.0,,24000000.0,,1460000000.0,3572000000.0,6077000000.0,91000000.0,12000000.0,5032000000.0,6077000000.0,990000000.0,5998000000.0,548300000.0,545000000.0,553000000.0
Marsh & McLennan Companies Inc,MMC,549300XMP3KDCKJXIU47,62709,2012.0,Q2TTM,2011-07-01,2012-06-30,,1.96,1.96,,1.93,,462000000.0,28000000.0,190000000.0,1086000000.0,1070000000.0,16000000.0,1062000000.0,24000000.0,-162000000.0,-72000000.0,20000000.0,,2953000000.0,7092000000.0,11791000000.0,190000000.0,28000000.0,10045000000.0,11719000000.0,1532000000.0,11557000000.0,548300000.0,545000000.0,553000000.0
Marsh & McLennan Companies Inc,MMC,549300XMP3KDCKJXIU47,62709,2012.0,Q2,2012-04-01,2012-06-30,2013-08-08 15:10:11+00:00,0.6,0.6,,0.59,,144000000.0,6000000.0,45000000.0,337000000.0,339000000.0,-2000000.0,329000000.0,8000000.0,-39000000.0,,4000000.0,,732000000.0,1776000000.0,3026000000.0,45000000.0,6000000.0,2508000000.0,3026000000.0,483000000.0,2987000000.0,548300000.0,545000000.0,553000000.0
Marsh & McLennan Companies Inc,MMC,549300XMP3KDCKJXIU47,62709,2012.0,Q1TTM,2011-04-01,2012-03-31,,1.87,1.87,,1.84,,447000000.0,27000000.0,194000000.0,1038000000.0,1017000000.0,21000000.0,1015000000.0,23000000.0,-167000000.0,-72000000.0,10000000.0,,2956000000.0,7044000000.0,11693000000.0,194000000.0,27000000.0,10000000000.0,11621000000.0,1464000000.0,11454000000.0,542200000.0,542000000.0,551000000.0
Marsh & McLennan Companies Inc,MMC,549300XMP3KDCKJXIU47,62709,2012.0,Q1,2012-01-01,2012-03-31,2013-05-08 18:18:59+00:00,0.64,0.64,,0.63,,153000000.0,6000000.0,46000000.0,354000000.0,354000000.0,0.0,347000000.0,7000000.0,-40000000.0,,20000000.0,,728000000.0,1796000000.0,3051000000.0,46000000.0,6000000.0,2524000000.0,3051000000.0,507000000.0,3011000000.0,542200000.0,542000000.0,551000000.0
Marsh & McLennan Companies Inc,MMC,549300XMP3KDCKJXIU47,62709,2013.0,FY,2013-01-01,2013-12-31,2016-02-24 15:51:04+00:00,2.47,2.47,,2.43,,594000000.0,18000000.0,167000000.0,1385000000.0,1379000000.0,6000000.0,1357000000.0,28000000.0,-149000000.0,-24000000.0,69000000.0,,2958000000.0,7226000000.0,12261000000.0,167000000.0,18000000.0,10184000000.0,12237000000.0,1973000000.0,12088000000.0,549400000.0,549000000.0,558000000.0
Marsh & McLennan Companies Inc,MMC,549300XMP3KDCKJXIU47,62709,2013.0,Q4,2013-10-01,2013-12-31,,0.55,0.55,,0.55,,131000000.0,5000000.0,43000000.0,307000000.0,307000000.0,,303000000.0,4000000.0,-38000000.0,-24000000.0,11000000.0,,793000000.0,1833000000.0,3115000000.0,43000000.0,5000000.0,2626000000.0,3091000000.0,438000000.0,3053000000.0,549400000.0,549000000.0,558000000.0
Marsh & McLennan Companies Inc,MMC,549300XMP3KDCKJXIU47,62709,2013.0,Q3YTD,2013-01-01,2013-09-30,,1.92,1.92,,1.88,,463000000.0,13000000.0,124000000.0,1078000000.0,1072000000.0,6000000.0,1054000000.0,24000000.0,-111000000.0,,58000000.0,,2165000000.0,5393000000.0,9146000000.0,124000000.0,13000000.0,7558000000.0,9146000000.0,1535000000.0,9035000000.0,550000000.0,549000000.0,558000000.0
Marsh & McLennan Companies Inc,MMC,549300XMP3KDCKJXIU47,62709,2013.0,Q3TTM,2012-10-01,2013-09-30,,2.4,2.4,,2.35,,568000000.0,19000000.0,170000000.0,1341000000.0,1337000000.0,4000000.0,1313000000.0,28000000.0,-151000000.0,,62000000.0,,2959000000.0,7195000000.0,12148000000.0,170000000.0,19000000.0,10154000000.0,12148000000.0,1905000000.0,11997000000.0,550000000.0,549000000.0,558000000.0
Marsh & McLennan Companies Inc,MMC,549300XMP3KDCKJXIU47,62709,2013.0,Q3,2013-07-01,2013-09-30,2014-11-04 17:03:16+00:00,0.46,0.46,,0.45,,123000000.0,5000000.0,40000000.0,259000000.0,260000000.0,-1000000.0,253000000.0,6000000.0,-35000000.0,,14000000.0,,704000000.0,1824000000.0,2932000000.0,40000000.0,5000000.0,2528000000.0,2932000000.0,383000000.0,2897000000.0,550000000.0,549000000.0,558000000.0
Marsh & McLennan Companies Inc,MMC,549300XMP3KDCKJXIU47,62709,2013.0,Q2YTD,2013-01-01,2013-06-30,,1.46,1.46,,1.43,,340000000.0,8000000.0,84000000.0,819000000.0,812000000.0,7000000.0,801000000.0,18000000.0,-76000000.0,,44000000.0,,1461000000.0,3569000000.0,6214000000.0,84000000.0,8000000.0,5030000000.0,6214000000.0,1152000000.0,6138000000.0,546500000.0,551000000.0,559000000.0
Marsh & McLennan Companies Inc,MMC,549300XMP3KDCKJXIU47,62709,2013.0,Q2TTM,2012-07-01,2013-06-30,,2.38,2.38,,2.34,,535000000.0,20000000.0,174000000.0,1329000000.0,1323000000.0,6000000.0,1301000000.0,28000000.0,-154000000.0,,44000000.0,,2962000000.0,7131000000.0,12061000000.0,174000000.0,20000000.0,10093000000.0,12061000000.0,1858000000.0,11907000000.0,546500000.0,551000000.0,559000000.0
Marsh & McLennan Companies Inc,MMC,549300XMP3KDCKJXIU47,62709,2013.0,Q2,2013-04-01,2013-06-30,2014-08-04 16:20:22+00:00,0.71,0.71,,0.69,,164000000.0,4000000.0,40000000.0,395000000.0,400000000.0,-5000000.0,388000000.0,7000000.0,-36000000.0,,23000000.0,,745000000.0,1766000000.0,3088000000.0,40000000.0,4000000.0,2511000000.0,3088000000.0,564000000.0,3052000000.0,546500000.0,551000000.0,559000000.0
Marsh & McLennan Companies Inc,MMC,549300XMP3KDCKJXIU47,62709,2013.0,Q1TTM,2012-04-01,2013-03-31,,2.27,2.27,,2.24,,515000000.0,22000000.0,179000000.0,1271000000.0,1262000000.0,9000000.0,1242000000.0,29000000.0,-157000000.0,,25000000.0,,2949000000.0,7141000000.0,11999000000.0,179000000.0,22000000.0,10090000000.0,11999000000.0,1777000000.0,11842000000.0,550700000.0,548000000.0,557000000.0
Marsh & McLennan Companies Inc,MMC,549300XMP3KDCKJXIU47,62709,2013.0,Q1,2013-01-01,2013-03-31,2014-05-08 16:04:10+00:00,0.75,0.75,,0.74,,176000000.0,4000000.0,44000000.0,424000000.0,412000000.0,12000000.0,413000000.0,11000000.0,-40000000.0,,21000000.0,,716000000.0,1803000000.0,3126000000.0,44000000.0,4000000.0,2519000000.0,3126000000.0,588000000.0,3086000000.0,550700000.0,548000000.0,557000000.0
Marsh & McLennan Companies Inc,MMC,549300XMP3KDCKJXIU47,62709,2014.0,FY,2014-01-01,2014-12-31,2017-02-24 14:08:14+00:00,2.69,2.69,,2.65,,586000000.0,21000000.0,165000000.0,1497000000.0,1471000000.0,26000000.0,1465000000.0,32000000.0,-144000000.0,-137000000.0,37000000.0,,3135000000.0,7515000000.0,12951000000.0,165000000.0,21000000.0,10650000000.0,12814000000.0,2057000000.0,12670000000.0,544600000.0,545000000.0,553000000.0
Marsh & McLennan Companies Inc,MMC,549300XMP3KDCKJXIU47,62709,2014.0,Q4,2014-10-01,2014-12-31,,0.55,0.55,,0.54,,99000000.0,5000000.0,36000000.0,299000000.0,269000000.0,30000000.0,294000000.0,5000000.0,-31000000.0,-137000000.0,,,814000000.0,1896000000.0,3246000000.0,36000000.0,5000000.0,2710000000.0,3109000000.0,368000000.0,3078000000.0,544600000.0,545000000.0,553000000.0
Marsh & McLennan Companies Inc,MMC,549300XMP3KDCKJXIU47,62709,2014.0,Q3YTD,2014-01-01,2014-09-30,,2.14,2.14,,2.11,,487000000.0,16000000.0,129000000.0,1198000000.0,1202000000.0,-4000000.0,1171000000.0,27000000.0,-113000000.0,,37000000.0,,2321000000.0,5619000000.0,9705000000.0,129000000.0,16000000.0,7940000000.0,9705000000.0,1689000000.0,9592000000.0,540000000.0,544000000.0,551000000.0
Marsh & McLennan Companies Inc,MMC,549300XMP3KDCKJXIU47,62709,2014.0,Q3TTM,2013-10-01,2014-09-30,,2.69,2.69,,2.66,,618000000.0,21000000.0,172000000.0,1505000000.0,1509000000.0,-4000000.0,1474000000.0,31000000.0,-151000000.0,-24000000.0,48000000.0,,3114000000.0,7452000000.0,12820000000.0,172000000.0,21000000.0,10566000000.0,12796000000.0,2127000000.0,12645000000.0,540000000.0,544000000.0,551000000.0
Marsh & McLennan Companies Inc,MMC,549300XMP3KDCKJXIU47,62709,2014.0,Q3,2014-07-01,2014-09-30,2015-10-29 17:15:50+00:00,0.55,0.55,,0.54,,127000000.0,6000000.0,45000000.0,304000000.0,305000000.0,-1000000.0,297000000.0,7000000.0,-39000000.0,,26000000.0,,792000000.0,1904000000.0,3141000000.0,45000000.0,6000000.0,2696000000.0,3141000000.0,432000000.0,3102000000.0,540000000.0,544000000.0,551000000.0
Marsh & McLennan Companies Inc,MMC,549300XMP3KDCKJXIU47,62709,2014.0,Q2YTD,2014-01-01,2014-06-30,,1.59,1.59,,1.57,,360000000.0,10000000.0,84000000.0,894000000.0,897000000.0,-3000000.0,874000000.0,20000000.0,-74000000.0,,11000000.0,,1529000000.0,3715000000.0,6564000000.0,84000000.0,10000000.0,5244000000.0,6564000000.0,1257000000.0,6490000000.0,552600000.0,549000000.0,556000000.0
