company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,amortizationexpense,basicdilutedeps,basiceps,cashdividendspershare,depreciationexpense,dilutedeps,impairmentexpense,incometaxexpense,netincome,netincomecontinuing,netincomediscontinued,netincometocommon,netincometononcontrollinginterest,operatingcostofrevenue,operatingrevenue,otherincome,otheroperatingexpenses,preferreddividends,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totalinterestincome,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
FirstEnergy Corp,FE,549300SVYJS666PQJH88,1031296,2009.0,Q1,2009-01-01,2009-03-31,2010-05-04 17:04:45+00:00,411000000.0,0.39,0.39,0.55,177000000.0,0.39,,54000000.0,115000000.0,115000000.0,,119000000.0,-4000000.0,1455000000.0,3334000000.0,28000000.0,118000000.0,,827000000.0,1455000000.0,1879000000.0,194000000.0,-11000000.0,1533000000.0,346000000.0,-177000000.0,169000000.0,3334000000.0,305100000.0,304000000.0,306000000.0
FirstEnergy Corp,FE,549300SVYJS666PQJH88,1031296,2010.0,Q4,2010-10-01,2010-12-31,,187000000.0,0.47,0.47,-1.65,185000000.0,0.45,96000000.0,98000000.0,138000000.0,138000000.0,,143000000.0,-5000000.0,1398000000.0,3219000000.0,-122000000.0,365000000.0,,602000000.0,1398000000.0,1821000000.0,52000000.0,24000000.0,1435000000.0,386000000.0,-150000000.0,236000000.0,3219000000.0,304100000.0,304000000.0,305000000.0
FirstEnergy Corp,FE,549300SVYJS666PQJH88,1031296,2010.0,FY,2010-01-01,2010-12-31,2013-02-25 15:09:18+00:00,736000000.0,2.44,2.44,,750000000.0,2.42,388000000.0,462000000.0,718000000.0,718000000.0,,742000000.0,-24000000.0,6056000000.0,13339000000.0,,952000000.0,,2714000000.0,6056000000.0,7283000000.0,680000000.0,117000000.0,5540000000.0,1743000000.0,-563000000.0,1180000000.0,13339000000.0,304100000.0,304000000.0,305000000.0
FirstEnergy Corp,FE,549300SVYJS666PQJH88,1031296,2010.0,Q3,2010-07-01,2010-09-30,2010-10-26 16:53:48+00:00,176000000.0,0.59,0.59,1.1,182000000.0,0.59,292000000.0,119000000.0,175000000.0,175000000.0,,179000000.0,-4000000.0,1684000000.0,3693000000.0,41000000.0,206000000.0,,738000000.0,1684000000.0,2009000000.0,208000000.0,46000000.0,1594000000.0,415000000.0,-121000000.0,294000000.0,3693000000.0,303400000.0,304000000.0,305000000.0
FirstEnergy Corp,FE,549300SVYJS666PQJH88,1031296,2010.0,Q3YTD,2010-01-01,2010-09-30,,549000000.0,1.97,1.97,1.65,565000000.0,1.97,292000000.0,364000000.0,580000000.0,580000000.0,,599000000.0,-19000000.0,4658000000.0,10120000000.0,122000000.0,587000000.0,,2112000000.0,4658000000.0,5462000000.0,628000000.0,93000000.0,4105000000.0,1357000000.0,-413000000.0,944000000.0,10120000000.0,303400000.0,304000000.0,305000000.0
FirstEnergy Corp,FE,549300SVYJS666PQJH88,1031296,2010.0,Q3TTM,2009-10-01,2010-09-30,,663000000.0,2.32,2.32,,772000000.0,2.3,298000000.0,118000000.0,683000000.0,683000000.0,,708000000.0,-25000000.0,6171000000.0,13080000000.0,157000000.0,1212000000.0,,2559000000.0,6171000000.0,6909000000.0,851000000.0,90000000.0,5504000000.0,1405000000.0,-604000000.0,801000000.0,13080000000.0,303400000.0,304000000.0,305000000.0
FirstEnergy Corp,FE,549300SVYJS666PQJH88,1031296,2010.0,Q2,2010-04-01,2010-06-30,2010-08-03 16:32:08+00:00,161000000.0,0.87,0.87,0.0,190000000.0,0.87,,134000000.0,256000000.0,256000000.0,,265000000.0,-9000000.0,1402000000.0,3128000000.0,40000000.0,176000000.0,,673000000.0,1402000000.0,1726000000.0,207000000.0,31000000.0,1200000000.0,526000000.0,-136000000.0,390000000.0,3128000000.0,304600000.0,304000000.0,305000000.0
FirstEnergy Corp,FE,549300SVYJS666PQJH88,1031296,2010.0,Q2YTD,2010-01-01,2010-06-30,,373000000.0,1.38,1.38,0.55,383000000.0,1.38,,245000000.0,405000000.0,405000000.0,,420000000.0,-15000000.0,2974000000.0,6427000000.0,81000000.0,381000000.0,,1374000000.0,2974000000.0,3453000000.0,420000000.0,47000000.0,2511000000.0,942000000.0,-292000000.0,650000000.0,6427000000.0,304600000.0,304000000.0,305000000.0
FirstEnergy Corp,FE,549300SVYJS666PQJH88,1031296,2010.0,Q2TTM,2009-07-01,2010-06-30,,748000000.0,2.5,2.5,,778000000.0,2.48,6000000.0,127000000.0,738000000.0,738000000.0,,759000000.0,-21000000.0,6102000000.0,12795000000.0,151000000.0,1198000000.0,,2486000000.0,6102000000.0,6693000000.0,998000000.0,235000000.0,5216000000.0,1477000000.0,-612000000.0,865000000.0,12795000000.0,304600000.0,304000000.0,305000000.0
FirstEnergy Corp,FE,549300SVYJS666PQJH88,1031296,2010.0,Q1,2010-01-01,2010-03-31,2010-05-04 17:04:45+00:00,212000000.0,0.51,0.51,0.55,193000000.0,0.51,,111000000.0,149000000.0,149000000.0,,155000000.0,-6000000.0,1572000000.0,3299000000.0,41000000.0,205000000.0,,701000000.0,1572000000.0,1727000000.0,213000000.0,16000000.0,1311000000.0,416000000.0,-156000000.0,260000000.0,3299000000.0,303900000.0,304000000.0,306000000.0
FirstEnergy Corp,FE,549300SVYJS666PQJH88,1031296,2010.0,Q1TTM,2009-04-01,2010-03-31,,820000000.0,2.99,2.99,,773000000.0,2.97,6000000.0,241000000.0,890000000.0,890000000.0,,908000000.0,-18000000.0,6000000000.0,12938000000.0,144000000.0,1161000000.0,,2425000000.0,6000000000.0,6938000000.0,997000000.0,231000000.0,5185000000.0,1753000000.0,-622000000.0,1131000000.0,12938000000.0,303900000.0,304000000.0,306000000.0
FirstEnergy Corp,FE,549300SVYJS666PQJH88,1031296,2011.0,Q4,2011-10-01,2011-12-31,,130000000.0,1.61,0.42,0.55,268000000.0,0.41,404000000.0,76000000.0,144000000.0,131000000.0,13000000.0,143000000.0,1000000.0,1716000000.0,3750000000.0,-55000000.0,591000000.0,,787000000.0,1716000000.0,2034000000.0,175000000.0,583000000.0,2180000000.0,-146000000.0,353000000.0,207000000.0,3750000000.0,398600000.0,399000000.0,401000000.0
FirstEnergy Corp,FE,549300SVYJS666PQJH88,1031296,2011.0,FY,2011-01-01,2011-12-31,2014-02-27 15:10:55+00:00,474000000.0,2.22,2.22,2.2,1062000000.0,2.21,413000000.0,566000000.0,869000000.0,856000000.0,13000000.0,885000000.0,-16000000.0,7191000000.0,16105000000.0,,1339000000.0,,3949000000.0,7191000000.0,8914000000.0,938000000.0,683000000.0,7237000000.0,1677000000.0,-255000000.0,1422000000.0,16105000000.0,398600000.0,399000000.0,401000000.0
FirstEnergy Corp,FE,549300SVYJS666PQJH88,1031296,2011.0,Q3,2011-07-01,2011-09-30,2011-11-01 15:29:04+00:00,122000000.0,0.31,1.22,1.1,292000000.0,1.22,9000000.0,311000000.0,509000000.0,509000000.0,,511000000.0,-2000000.0,1981000000.0,4719000000.0,17000000.0,269000000.0,,1024000000.0,1981000000.0,2738000000.0,267000000.0,48000000.0,1716000000.0,1022000000.0,-202000000.0,820000000.0,4719000000.0,1648400000.0,418000000.0,420000000.0
FirstEnergy Corp,FE,549300SVYJS666PQJH88,1031296,2011.0,Q3YTD,2011-01-01,2011-09-30,,344000000.0,0.61,1.8,1.65,794000000.0,1.8,9000000.0,490000000.0,725000000.0,725000000.0,,742000000.0,-17000000.0,5475000000.0,12355000000.0,55000000.0,748000000.0,,3162000000.0,5475000000.0,6880000000.0,763000000.0,100000000.0,5057000000.0,1823000000.0,-608000000.0,1215000000.0,12355000000.0,1648400000.0,418000000.0,420000000.0
FirstEnergy Corp,FE,549300SVYJS666PQJH88,1031296,2011.0,Q3TTM,2010-10-01,2011-09-30,,531000000.0,1.08,2.27,,979000000.0,2.25,105000000.0,588000000.0,863000000.0,863000000.0,,885000000.0,-22000000.0,6873000000.0,15574000000.0,-67000000.0,1113000000.0,,3764000000.0,6873000000.0,8701000000.0,815000000.0,124000000.0,6492000000.0,2209000000.0,-758000000.0,1451000000.0,15574000000.0,1648400000.0,418000000.0,420000000.0
FirstEnergy Corp,FE,549300SVYJS666PQJH88,1031296,2011.0,Q2,2011-04-01,2011-06-30,2011-08-02 15:58:01+00:00,90000000.0,0.15,0.43,0.0,282000000.0,0.43,,101000000.0,171000000.0,171000000.0,,181000000.0,-10000000.0,1855000000.0,4060000000.0,20000000.0,242000000.0,,1105000000.0,1855000000.0,2205000000.0,265000000.0,31000000.0,1719000000.0,486000000.0,-214000000.0,272000000.0,4060000000.0,1206700000.0,418000000.0,420000000.0
FirstEnergy Corp,FE,549300SVYJS666PQJH88,1031296,2011.0,Q2YTD,2011-01-01,2011-06-30,,222000000.0,0.3,0.58,0.55,502000000.0,0.58,,179000000.0,216000000.0,216000000.0,,231000000.0,-15000000.0,3494000000.0,7636000000.0,38000000.0,479000000.0,,2138000000.0,3494000000.0,4142000000.0,496000000.0,52000000.0,3341000000.0,801000000.0,-406000000.0,395000000.0,7636000000.0,1206700000.0,418000000.0,420000000.0
FirstEnergy Corp,FE,549300SVYJS666PQJH88,1031296,2011.0,Q2TTM,2010-07-01,2011-06-30,,585000000.0,1.36,1.64,,869000000.0,1.62,388000000.0,396000000.0,529000000.0,529000000.0,,553000000.0,-24000000.0,6576000000.0,14548000000.0,-43000000.0,1050000000.0,,3478000000.0,6576000000.0,7972000000.0,756000000.0,122000000.0,6370000000.0,1602000000.0,-677000000.0,925000000.0,14548000000.0,1206700000.0,418000000.0,420000000.0
FirstEnergy Corp,FE,549300SVYJS666PQJH88,1031296,2011.0,Q1,2011-01-01,2011-03-31,2011-05-03 16:41:53+00:00,132000000.0,0.15,0.15,0.55,220000000.0,0.15,,78000000.0,45000000.0,45000000.0,,50000000.0,-5000000.0,1639000000.0,3576000000.0,18000000.0,237000000.0,,1033000000.0,1639000000.0,1937000000.0,231000000.0,21000000.0,1622000000.0,315000000.0,-192000000.0,123000000.0,3576000000.0,333300000.0,342000000.0,343000000.0
FirstEnergy Corp,FE,549300SVYJS666PQJH88,1031296,2011.0,Q1TTM,2010-04-01,2011-03-31,,656000000.0,2.08,2.08,,777000000.0,2.06,388000000.0,429000000.0,614000000.0,614000000.0,,637000000.0,-23000000.0,6123000000.0,13616000000.0,-23000000.0,984000000.0,,3046000000.0,6123000000.0,7493000000.0,698000000.0,122000000.0,5851000000.0,1642000000.0,-599000000.0,1043000000.0,13616000000.0,333300000.0,342000000.0,343000000.0
FirstEnergy Corp,FE,549300SVYJS666PQJH88,1031296,2012.0,FY,2012-01-01,2012-12-31,2015-02-17 16:32:21+00:00,-68000000.0,1.85,1.85,2.2,1119000000.0,1.84,0.0,545000000.0,771000000.0,755000000.0,16000000.0,770000000.0,1000000.0,6717000000.0,15255000000.0,,1593000000.0,,3760000000.0,6717000000.0,8538000000.0,911000000.0,77000000.0,6404000000.0,2134000000.0,-834000000.0,1300000000.0,15255000000.0,416200000.0,418000000.0,419000000.0
FirstEnergy Corp,FE,549300SVYJS666PQJH88,1031296,2012.0,Q4,2012-10-01,2012-12-31,,-266000000.0,-0.35,-0.35,0.55,260000000.0,-0.35,,-113000000.0,-148000000.0,-164000000.0,16000000.0,-148000000.0,,1069000000.0,2997000000.0,-17000000.0,832000000.0,,1178000000.0,1069000000.0,1928000000.0,198000000.0,14000000.0,2004000000.0,-76000000.0,-201000000.0,-277000000.0,2997000000.0,416200000.0,418000000.0,419000000.0
FirstEnergy Corp,FE,549300SVYJS666PQJH88,1031296,2012.0,Q3,2012-07-01,2012-09-30,2012-11-08 14:35:38+00:00,61000000.0,1.02,1.02,1.1,282000000.0,1.01,,309000000.0,425000000.0,425000000.0,,425000000.0,0.0,1948000000.0,4311000000.0,,257000000.0,,856000000.0,1948000000.0,2363000000.0,212000000.0,39000000.0,1456000000.0,907000000.0,-173000000.0,734000000.0,4311000000.0,416700000.0,417000000.0,419000000.0
FirstEnergy Corp,FE,549300SVYJS666PQJH88,1031296,2012.0,Q3YTD,2012-01-01,2012-09-30,,198000000.0,2.2,2.2,1.65,859000000.0,2.19,,658000000.0,919000000.0,919000000.0,,918000000.0,1000000.0,5648000000.0,12258000000.0,17000000.0,761000000.0,,2582000000.0,5648000000.0,6610000000.0,713000000.0,63000000.0,4400000000.0,2210000000.0,-633000000.0,1577000000.0,12258000000.0,416700000.0,417000000.0,419000000.0
FirstEnergy Corp,FE,549300SVYJS666PQJH88,1031296,2012.0,Q3TTM,2011-10-01,2012-09-30,,328000000.0,3.81,2.62,2.2,1127000000.0,2.6,404000000.0,734000000.0,1063000000.0,1050000000.0,13000000.0,1061000000.0,2000000.0,7364000000.0,16008000000.0,-38000000.0,1352000000.0,,3369000000.0,7364000000.0,8644000000.0,888000000.0,646000000.0,6580000000.0,2064000000.0,-280000000.0,1784000000.0,16008000000.0,416700000.0,417000000.0,419000000.0
FirstEnergy Corp,FE,549300SVYJS666PQJH88,1031296,2012.0,Q2,2012-04-01,2012-06-30,2012-08-07 14:58:45+00:00,62000000.0,0.45,0.45,0.0,292000000.0,0.45,,127000000.0,188000000.0,188000000.0,,187000000.0,1000000.0,1812000000.0,3869000000.0,,232000000.0,,914000000.0,1812000000.0,2057000000.0,255000000.0,13000000.0,1500000000.0,557000000.0,-242000000.0,315000000.0,3869000000.0,415600000.0,417000000.0,419000000.0
FirstEnergy Corp,FE,549300SVYJS666PQJH88,1031296,2012.0,Q2YTD,2012-01-01,2012-06-30,,137000000.0,1.18,1.18,0.55,577000000.0,1.18,,349000000.0,494000000.0,494000000.0,,493000000.0,1000000.0,3700000000.0,7947000000.0,17000000.0,504000000.0,,1726000000.0,3700000000.0,4247000000.0,501000000.0,24000000.0,2944000000.0,1303000000.0,-460000000.0,843000000.0,7947000000.0,415600000.0,417000000.0,419000000.0
FirstEnergy Corp,FE,549300SVYJS666PQJH88,1031296,2012.0,Q2TTM,2011-07-01,2012-06-30,,389000000.0,3.1,2.82,2.2,1137000000.0,2.81,413000000.0,736000000.0,1147000000.0,1134000000.0,13000000.0,1147000000.0,,7397000000.0,16416000000.0,-21000000.0,1364000000.0,,3537000000.0,7397000000.0,9019000000.0,943000000.0,655000000.0,6840000000.0,2179000000.0,-309000000.0,1870000000.0,16416000000.0,415600000.0,417000000.0,419000000.0
FirstEnergy Corp,FE,549300SVYJS666PQJH88,1031296,2012.0,Q1,2012-01-01,2012-03-31,2012-05-01 15:14:36+00:00,75000000.0,0.73,0.73,0.55,285000000.0,0.73,,222000000.0,306000000.0,306000000.0,,306000000.0,0.0,1888000000.0,4078000000.0,17000000.0,272000000.0,,812000000.0,1888000000.0,2190000000.0,246000000.0,11000000.0,1444000000.0,746000000.0,-218000000.0,528000000.0,4078000000.0,419200000.0,418000000.0,420000000.0
FirstEnergy Corp,FE,549300SVYJS666PQJH88,1031296,2012.0,Q1TTM,2011-04-01,2012-03-31,,417000000.0,2.8,2.8,2.2,1127000000.0,2.79,413000000.0,710000000.0,1130000000.0,1117000000.0,13000000.0,1141000000.0,-11000000.0,7440000000.0,16607000000.0,-1000000.0,1374000000.0,,3728000000.0,7440000000.0,9167000000.0,953000000.0,673000000.0,7059000000.0,2108000000.0,-281000000.0,1827000000.0,16607000000.0,419200000.0,418000000.0,420000000.0
FirstEnergy Corp,FE,549300SVYJS666PQJH88,1031296,2013.0,FY,2013-01-01,2013-12-31,2015-02-17 16:32:21+00:00,539000000.0,0.94,0.94,1.65,1202000000.0,0.94,795000000.0,195000000.0,392000000.0,375000000.0,17000000.0,392000000.0,0.0,6459000000.0,14892000000.0,,722000000.0,,3593000000.0,6459000000.0,8433000000.0,1045000000.0,33000000.0,6851000000.0,1582000000.0,-1012000000.0,570000000.0,14892000000.0,417000000.0,418000000.0,419000000.0
FirstEnergy Corp,FE,549300SVYJS666PQJH88,1031296,2013.0,Q4,2013-10-01,2013-12-31,,96000000.0,0.34,0.34,,290000000.0,0.34,322000000.0,60000000.0,142000000.0,134000000.0,8000000.0,142000000.0,,1619000000.0,3608000000.0,,-26000000.0,,945000000.0,1619000000.0,1989000000.0,193000000.0,25000000.0,1627000000.0,362000000.0,-168000000.0,194000000.0,3608000000.0,417000000.0,418000000.0,419000000.0
FirstEnergy Corp,FE,549300SVYJS666PQJH88,1031296,2013.0,Q3,2013-07-01,2013-09-30,2013-11-05 15:02:41+00:00,312000000.0,0.52,0.52,1.1,316000000.0,0.52,0.0,77000000.0,218000000.0,209000000.0,9000000.0,218000000.0,0.0,1777000000.0,4036000000.0,,242000000.0,,877000000.0,1777000000.0,2259000000.0,231000000.0,5000000.0,1747000000.0,512000000.0,-226000000.0,286000000.0,4036000000.0,419200000.0,418000000.0,419000000.0
FirstEnergy Corp,FE,549300SVYJS666PQJH88,1031296,2013.0,Q3YTD,2013-01-01,2013-09-30,,443000000.0,0.6,0.6,1.65,912000000.0,0.6,473000000.0,135000000.0,250000000.0,241000000.0,9000000.0,250000000.0,,4840000000.0,11284000000.0,,748000000.0,,2648000000.0,4840000000.0,6444000000.0,852000000.0,8000000.0,5224000000.0,1220000000.0,-844000000.0,376000000.0,11284000000.0,419200000.0,418000000.0,419000000.0
FirstEnergy Corp,FE,549300SVYJS666PQJH88,1031296,2013.0,Q3TTM,2012-10-01,2013-09-30,,177000000.0,0.25,0.25,2.2,1172000000.0,0.25,473000000.0,22000000.0,102000000.0,77000000.0,25000000.0,102000000.0,,5909000000.0,14281000000.0,-17000000.0,1580000000.0,,3826000000.0,5909000000.0,8372000000.0,1050000000.0,22000000.0,7228000000.0,1144000000.0,-1045000000.0,99000000.0,14281000000.0,419200000.0,418000000.0,419000000.0
FirstEnergy Corp,FE,549300SVYJS666PQJH88,1031296,2013.0,Q2,2013-04-01,2013-06-30,2013-08-06 14:48:45+00:00,72000000.0,-0.39,-0.39,0.0,302000000.0,-0.39,473000000.0,-58000000.0,-164000000.0,-164000000.0,,-164000000.0,0.0,1490000000.0,3519000000.0,,241000000.0,,887000000.0,1490000000.0,2029000000.0,261000000.0,-15000000.0,1975000000.0,54000000.0,-276000000.0,-222000000.0,3519000000.0,420500000.0,418000000.0,418000000.0
FirstEnergy Corp,FE,549300SVYJS666PQJH88,1031296,2013.0,Q2YTD,2013-01-01,2013-06-30,,131000000.0,0.08,0.08,0.55,596000000.0,0.08,473000000.0,58000000.0,32000000.0,32000000.0,,32000000.0,,3063000000.0,7248000000.0,,506000000.0,,1771000000.0,3063000000.0,4185000000.0,621000000.0,3000000.0,3477000000.0,708000000.0,-618000000.0,90000000.0,7248000000.0,420500000.0,418000000.0,418000000.0
FirstEnergy Corp,FE,549300SVYJS666PQJH88,1031296,2013.0,Q2TTM,2012-07-01,2013-06-30,,-74000000.0,0.75,0.75,2.2,1138000000.0,0.74,473000000.0,254000000.0,309000000.0,293000000.0,16000000.0,309000000.0,,6080000000.0,14556000000.0,-17000000.0,1595000000.0,,3805000000.0,6080000000.0,8476000000.0,1031000000.0,56000000.0,6937000000.0,1539000000.0,-992000000.0,547000000.0,14556000000.0,420500000.0,418000000.0,418000000.0
FirstEnergy Corp,FE,549300SVYJS666PQJH88,1031296,2013.0,Q1,2013-01-01,2013-03-31,2013-05-07 16:16:49+00:00,59000000.0,0.47,0.47,0.55,294000000.0,0.47,,116000000.0,196000000.0,196000000.0,,196000000.0,,1573000000.0,3729000000.0,,265000000.0,,884000000.0,1573000000.0,2156000000.0,360000000.0,18000000.0,1502000000.0,654000000.0,-342000000.0,312000000.0,3729000000.0,417000000.0,418000000.0,419000000.0
FirstEnergy Corp,FE,549300SVYJS666PQJH88,1031296,2013.0,Q1TTM,2012-04-01,2013-03-31,,-84000000.0,1.59,1.59,2.2,1128000000.0,1.58,,439000000.0,661000000.0,645000000.0,16000000.0,660000000.0,1000000.0,6402000000.0,14906000000.0,-17000000.0,1586000000.0,,3832000000.0,6402000000.0,8504000000.0,1025000000.0,84000000.0,6462000000.0,2042000000.0,-958000000.0,1084000000.0,14906000000.0,417000000.0,418000000.0,419000000.0
FirstEnergy Corp,FE,549300SVYJS666PQJH88,1031296,2014.0,FY,2014-01-01,2014-12-31,2017-02-21 17:10:38+00:00,12000000.0,0.71,0.71,1.44,1220000000.0,0.71,0.0,-42000000.0,299000000.0,213000000.0,86000000.0,299000000.0,,6996000000.0,15049000000.0,,1797000000.0,,3962000000.0,6996000000.0,8053000000.0,963000000.0,72000000.0,6991000000.0,1062000000.0,-891000000.0,171000000.0,15049000000.0,421100000.0,420000000.0,421000000.0
FirstEnergy Corp,FE,549300SVYJS666PQJH88,1031296,2014.0,Q4,2014-10-01,2014-12-31,,-15000000.0,-0.74,-0.74,,316000000.0,-0.72,,-268000000.0,-306000000.0,-306000000.0,,-306000000.0,,1559000000.0,3476000000.0,,1059000000.0,,901000000.0,1559000000.0,1917000000.0,235000000.0,5000000.0,2261000000.0,-344000000.0,-230000000.0,-574000000.0,3476000000.0,421100000.0,420000000.0,421000000.0
FirstEnergy Corp,FE,549300SVYJS666PQJH88,1031296,2014.0,Q3,2014-07-01,2014-09-30,2015-10-29 16:45:39+00:00,35000000.0,0.79,0.79,0.72,308000000.0,0.79,,152000000.0,333000000.0,333000000.0,0.0,333000000.0,,1732000000.0,3888000000.0,,239000000.0,,858000000.0,1732000000.0,2156000000.0,247000000.0,16000000.0,1440000000.0,716000000.0,-231000000.0,485000000.0,3888000000.0,421500000.0,420000000.0,421000000.0
FirstEnergy Corp,FE,549300SVYJS666PQJH88,1031296,2014.0,Q3YTD,2014-01-01,2014-09-30,,27000000.0,1.45,1.45,1.44,904000000.0,1.43,,226000000.0,605000000.0,519000000.0,86000000.0,605000000.0,,5437000000.0,11573000000.0,,738000000.0,,3061000000.0,5437000000.0,6136000000.0,728000000.0,67000000.0,4730000000.0,1406000000.0,-661000000.0,745000000.0,11573000000.0,421500000.0,420000000.0,421000000.0
