company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,amortizationexpense,cashincometaxespaid,cashinterestpaid,depreciationexpense,divestitures,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,issuanceofpreferredequity,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,netincomediscontinued,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,paymentofdividends,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofinvestments,saleofplantpropertyandequipment
FirstEnergy Corp,FE,549300SVYJS666PQJH88,1031296,2007.0,FY,2007-01-01,2007-12-31,2010-02-18 19:40:30+00:00,,1120000000.0,710000000.0,744000000.0,638000000.0,,-401000000.0,,1520000000.0,,-1347000000.0,-313000000.0,1699000000.0,-1347000000.0,-313000000.0,1699000000.0,39000000.0,1312000000.0,1312000000.0,,-970000000.0,,-20000000.0,-616000000.0,-1397000000.0,-1633000000.0,-1282000000.0,-969000000.0,1366000000.0,1371000000.0
FirstEnergy Corp,FE,549300SVYJS666PQJH88,1031296,2008.0,FY,2008-01-01,2008-12-31,2011-02-16 16:16:59+00:00,,1165000000.0,685000000.0,667000000.0,677000000.0,,-308000000.0,,2880000000.0,,1175000000.0,-2983000000.0,2224000000.0,1175000000.0,-2983000000.0,2224000000.0,416000000.0,1339000000.0,1339000000.0,,-649000000.0,,-134000000.0,-671000000.0,-1749000000.0,-2888000000.0,-1034000000.0,,1716000000.0,72000000.0
FirstEnergy Corp,FE,549300SVYJS666PQJH88,1031296,2008.0,Q4,2008-10-01,2008-12-31,,,288000000.0,685000000.0,667000000.0,177000000.0,,174000000.0,,733000000.0,,264000000.0,-693000000.0,793000000.0,264000000.0,-693000000.0,793000000.0,364000000.0,328000000.0,328000000.0,,-174000000.0,,44000000.0,-168000000.0,-534000000.0,-711000000.0,-301000000.0,,500000000.0,8000000.0
FirstEnergy Corp,FE,549300SVYJS666PQJH88,1031296,2008.0,Q3,2008-07-01,2008-09-30,,,826000000.0,,,168000000.0,,197000000.0,,-134000000.0,,-316000000.0,-685000000.0,1112000000.0,-316000000.0,-685000000.0,1112000000.0,111000000.0,471000000.0,471000000.0,,-550000000.0,,-118000000.0,-168000000.0,-440000000.0,-560000000.0,-14000000.0,,425000000.0,8000000.0
FirstEnergy Corp,FE,549300SVYJS666PQJH88,1031296,2008.0,Q3YTD,2008-01-01,2008-09-30,2009-11-06 17:42:59+00:00,,877000000.0,,,500000000.0,,-482000000.0,,2147000000.0,,911000000.0,-2290000000.0,1431000000.0,911000000.0,-2290000000.0,1431000000.0,52000000.0,1011000000.0,1011000000.0,,-475000000.0,,-178000000.0,-503000000.0,-1215000000.0,-2177000000.0,-733000000.0,,1216000000.0,64000000.0
FirstEnergy Corp,FE,549300SVYJS666PQJH88,1031296,2008.0,Q2YTD,2008-01-01,2008-06-30,2009-08-03 16:33:55+00:00,,51000000.0,,,332000000.0,,-679000000.0,,2281000000.0,,1227000000.0,-1605000000.0,319000000.0,1227000000.0,-1605000000.0,319000000.0,-59000000.0,540000000.0,540000000.0,,75000000.0,,-60000000.0,-335000000.0,-775000000.0,-1617000000.0,-719000000.0,,791000000.0,56000000.0
FirstEnergy Corp,FE,549300SVYJS666PQJH88,1031296,2009.0,Q4,2009-10-01,2009-12-31,,,152000000.0,173000000.0,1205116000.0,207000000.0,,-453000000.0,,481000000.0,,-568000000.0,-397000000.0,1001000000.0,-568000000.0,-397000000.0,1001000000.0,36000000.0,102000000.0,102000000.0,,993000000.0,764000000.0,180000000.0,-167000000.0,799000000.0,-628000000.0,-1646000000.0,,-750000000.0,2000000.0
FirstEnergy Corp,FE,549300SVYJS666PQJH88,1031296,2009.0,FY,2009-01-01,2009-12-31,2012-02-28 16:23:58+00:00,0.0,1147000000.0,173000000.0,1205116000.0,757000000.0,,86000000.0,,4632000000.0,,49000000.0,-2185000000.0,2465000000.0,49000000.0,-2185000000.0,2465000000.0,329000000.0,856000000.0,856000000.0,,-381000000.0,,14000000.0,-670000000.0,-2306000000.0,-2203000000.0,-3913000000.0,,2289000000.0,21000000.0
FirstEnergy Corp,FE,549300SVYJS666PQJH88,1031296,2009.0,Q3YTD,2009-01-01,2009-09-30,2009-11-06 17:42:59+00:00,,995000000.0,,,550000000.0,,539000000.0,,4151000000.0,,617000000.0,-1788000000.0,1464000000.0,617000000.0,-1788000000.0,1464000000.0,293000000.0,754000000.0,754000000.0,,-1374000000.0,-764000000.0,-166000000.0,-503000000.0,-3105000000.0,-1575000000.0,-2267000000.0,,3039000000.0,19000000.0
FirstEnergy Corp,FE,549300SVYJS666PQJH88,1031296,2009.0,Q3TTM,2008-10-01,2009-09-30,,,1283000000.0,685000000.0,667000000.0,727000000.0,,713000000.0,,4884000000.0,,881000000.0,-2481000000.0,2257000000.0,881000000.0,-2481000000.0,2257000000.0,657000000.0,1082000000.0,1082000000.0,,-1548000000.0,-764000000.0,-122000000.0,-671000000.0,-3639000000.0,-2286000000.0,-2568000000.0,,3539000000.0,27000000.0
FirstEnergy Corp,FE,549300SVYJS666PQJH88,1031296,2009.0,Q3,2009-07-01,2009-09-30,,,943000000.0,,,188000000.0,,349000000.0,,2472000000.0,,191000000.0,-615000000.0,362000000.0,191000000.0,-615000000.0,362000000.0,-62000000.0,231000000.0,231000000.0,,-1349000000.0,-764000000.0,-117000000.0,-168000000.0,-2064000000.0,-432000000.0,-1349000000.0,,1998000000.0,
FirstEnergy Corp,FE,549300SVYJS666PQJH88,1031296,2009.0,Q2TTM,2008-07-01,2009-06-30,,,1166000000.0,685000000.0,667000000.0,707000000.0,,561000000.0,,2278000000.0,,374000000.0,-2551000000.0,3007000000.0,374000000.0,-2551000000.0,3007000000.0,830000000.0,1322000000.0,1322000000.0,,-749000000.0,,-123000000.0,-671000000.0,-2015000000.0,-2414000000.0,-1233000000.0,,1966000000.0,35000000.0
FirstEnergy Corp,FE,549300SVYJS666PQJH88,1031296,2009.0,Q2YTD,2009-01-01,2009-06-30,2009-08-03 16:33:55+00:00,,52000000.0,,,362000000.0,,190000000.0,,1679000000.0,,426000000.0,-1173000000.0,1102000000.0,426000000.0,-1173000000.0,1102000000.0,355000000.0,523000000.0,523000000.0,,-25000000.0,,-49000000.0,-335000000.0,-1041000000.0,-1143000000.0,-918000000.0,,1041000000.0,19000000.0
FirstEnergy Corp,FE,549300SVYJS666PQJH88,1031296,2009.0,Q2,2009-04-01,2009-06-30,,,-386000000.0,,,185000000.0,,327000000.0,,979000000.0,,356000000.0,-495000000.0,640000000.0,356000000.0,-495000000.0,640000000.0,501000000.0,408000000.0,408000000.0,,106000000.0,,-17000000.0,-167000000.0,-457000000.0,-489000000.0,-456000000.0,,457000000.0,11000000.0
FirstEnergy Corp,FE,549300SVYJS666PQJH88,1031296,2009.0,Q1,2009-01-01,2009-03-31,2010-05-04 17:04:45+00:00,0.0,438000000.0,,,177000000.0,,-137000000.0,,700000000.0,,70000000.0,-678000000.0,462000000.0,70000000.0,-678000000.0,462000000.0,-146000000.0,115000000.0,115000000.0,,-131000000.0,,-32000000.0,-168000000.0,-584000000.0,-654000000.0,-462000000.0,,584000000.0,8000000.0
FirstEnergy Corp,FE,549300SVYJS666PQJH88,1031296,2010.0,Q4,2010-10-01,2010-12-31,,-3000000.0,781000000.0,-42000000.0,662000000.0,185000000.0,,599000000.0,,848000000.0,,-113000000.0,-503000000.0,1003000000.0,-113000000.0,-503000000.0,1003000000.0,387000000.0,138000000.0,138000000.0,,-700000000.0,,-183000000.0,-167000000.0,-609000000.0,-313000000.0,-794000000.0,,605000000.0,
FirstEnergy Corp,FE,549300SVYJS666PQJH88,1031296,2010.0,FY,2010-01-01,2010-12-31,2013-02-25 15:09:18+00:00,-113000000.0,904000000.0,-42000000.0,662000000.0,750000000.0,,757000000.0,,1099000000.0,,-983000000.0,-1948000000.0,3076000000.0,-983000000.0,-1948000000.0,3076000000.0,145000000.0,718000000.0,718000000.0,,-53000000.0,,-191000000.0,-670000000.0,-3219000000.0,-1780000000.0,-1412000000.0,,3238000000.0,117000000.0
FirstEnergy Corp,FE,549300SVYJS666PQJH88,1031296,2010.0,Q3YTD,2010-01-01,2010-09-30,2010-10-26 16:53:48+00:00,-110000000.0,123000000.0,,,565000000.0,,158000000.0,,251000000.0,,-870000000.0,-1445000000.0,2073000000.0,-870000000.0,-1445000000.0,2073000000.0,-242000000.0,580000000.0,580000000.0,,647000000.0,,-8000000.0,-503000000.0,-2610000000.0,-1467000000.0,-618000000.0,,2633000000.0,117000000.0
FirstEnergy Corp,FE,549300SVYJS666PQJH88,1031296,2010.0,Q3TTM,2009-10-01,2010-09-30,,-110000000.0,275000000.0,173000000.0,1205116000.0,772000000.0,,-295000000.0,,732000000.0,,-1438000000.0,-1842000000.0,3074000000.0,-1438000000.0,-1842000000.0,3074000000.0,-206000000.0,682000000.0,682000000.0,,1640000000.0,764000000.0,172000000.0,-670000000.0,-1811000000.0,-2095000000.0,-2264000000.0,,1883000000.0,119000000.0
FirstEnergy Corp,FE,549300SVYJS666PQJH88,1031296,2010.0,Q3,2010-07-01,2010-09-30,,-5000000.0,-326000000.0,,,182000000.0,,361000000.0,,-30000000.0,,-386000000.0,-478000000.0,1215000000.0,-386000000.0,-478000000.0,1215000000.0,351000000.0,175000000.0,175000000.0,,823000000.0,,13000000.0,-168000000.0,-676000000.0,-470000000.0,-188000000.0,,659000000.0,1000000.0
FirstEnergy Corp,FE,549300SVYJS666PQJH88,1031296,2010.0,Q2YTD,2010-01-01,2010-06-30,2010-08-03 16:32:08+00:00,-105000000.0,449000000.0,,,383000000.0,,-203000000.0,,281000000.0,,-484000000.0,-967000000.0,858000000.0,-484000000.0,-967000000.0,858000000.0,-593000000.0,405000000.0,405000000.0,,-176000000.0,,-21000000.0,-335000000.0,-1934000000.0,-997000000.0,-430000000.0,,1974000000.0,116000000.0
FirstEnergy Corp,FE,549300SVYJS666PQJH88,1031296,2010.0,Q2TTM,2009-07-01,2010-06-30,,-105000000.0,1544000000.0,173000000.0,1205116000.0,778000000.0,,-307000000.0,,3234000000.0,,-861000000.0,-1979000000.0,2221000000.0,-861000000.0,-1979000000.0,2221000000.0,-619000000.0,738000000.0,738000000.0,,-532000000.0,,42000000.0,-670000000.0,-3199000000.0,-2057000000.0,-3425000000.0,,3222000000.0,118000000.0
FirstEnergy Corp,FE,549300SVYJS666PQJH88,1031296,2010.0,Q2,2010-04-01,2010-06-30,,-4000000.0,196000000.0,,,190000000.0,,-209000000.0,,281000000.0,,110000000.0,-491000000.0,352000000.0,110000000.0,-491000000.0,352000000.0,-29000000.0,256000000.0,256000000.0,,-81000000.0,,-13000000.0,-167000000.0,-1179000000.0,-489000000.0,-4000000.0,,1192000000.0,2000000.0
