company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,amortizationexpense,cashincometaxespaid,cashinterestpaid,depreciationexpense,divestitures,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,paymentofdividends,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofinvestments
Booking Holdings Inc,BKNG,FXM8FAOHMYDIPD38UZ17,1075531,2008.0,FY,2008-01-01,2008-12-31,2011-02-25 16:08:25+00:00,-599000.0,57874000.0,66948000.0,6353000.0,14388000.0,,-15609000.0,8893000.0,,,-168848000.0,-151905000.0,315553000.0,-168848000.0,-151905000.0,315553000.0,-20809000.0,185624000.0,185624000.0,48774000.0,12544000.0,-155231000.0,,-196308000.0,-18322000.0,-176943000.0,-4449000.0,218555000.0
Booking Holdings Inc,BKNG,FXM8FAOHMYDIPD38UZ17,1075531,2009.0,Q4,2009-10-01,2009-12-31,,-1500000.0,10421000.0,35357000.0,206000.0,3886000.0,,-812000.0,41928000.0,,,-43728000.0,-262057000.0,146265000.0,-43728000.0,-262057000.0,146265000.0,-160332000.0,78455000.0,78455000.0,11575000.0,34593000.0,-5000.0,,-392914000.0,-5204000.0,-75075000.0,-3246000.0,137566000.0
Booking Holdings Inc,BKNG,FXM8FAOHMYDIPD38UZ17,1075531,2009.0,FY,2009-01-01,2009-12-31,2012-02-27 16:59:00+00:00,-1500000.0,45370000.0,95512000.0,4448000.0,14491000.0,8921000.0,-1654000.0,-84612000.0,0.0,0.0,-168960000.0,-501460000.0,509665000.0,-168960000.0,-501460000.0,509665000.0,-162409000.0,489472000.0,489472000.0,44944000.0,45577000.0,1229000.0,,-927188000.0,-15106000.0,-197122000.0,-17415000.0,432184000.0
Booking Holdings Inc,BKNG,FXM8FAOHMYDIPD38UZ17,1075531,2009.0,Q3,2009-07-01,2009-09-30,,,11596000.0,30783000.0,1945000.0,3636000.0,8921000.0,958000.0,-151869000.0,,,-83329000.0,-83784000.0,195179000.0,-83329000.0,-83784000.0,195179000.0,29024000.0,318983000.0,318983000.0,12833000.0,3144000.0,-14000.0,,-223476000.0,-1788000.0,-85542000.0,-931000.0,132573000.0
Booking Holdings Inc,BKNG,FXM8FAOHMYDIPD38UZ17,1075531,2009.0,Q3YTD,2009-01-01,2009-09-30,2010-11-09 16:26:42+00:00,,34949000.0,60155000.0,4242000.0,10605000.0,8921000.0,-842000.0,-126540000.0,,,-125232000.0,-239403000.0,363400000.0,-125232000.0,-239403000.0,363400000.0,-2077000.0,411017000.0,411017000.0,33369000.0,10984000.0,1234000.0,,-534274000.0,-9902000.0,-122047000.0,-14169000.0,294618000.0
Booking Holdings Inc,BKNG,FXM8FAOHMYDIPD38UZ17,1075531,2009.0,Q2YTD,2009-01-01,2009-06-30,2010-08-04 17:27:03+00:00,,23353000.0,29372000.0,2297000.0,6969000.0,,-1800000.0,25329000.0,,,-41903000.0,-155619000.0,168221000.0,-41903000.0,-155619000.0,168221000.0,-31101000.0,92034000.0,92034000.0,20536000.0,7840000.0,1248000.0,,-310798000.0,-8114000.0,-36505000.0,-13238000.0,162045000.0
Booking Holdings Inc,BKNG,FXM8FAOHMYDIPD38UZ17,1075531,2010.0,FY,2010-01-01,2010-12-31,2013-02-26 17:40:11+00:00,-112405000.0,57697000.0,169320000.0,4901000.0,16209000.0,,7670000.0,88417000.0,4311000.0,575000000.0,212957000.0,-841098000.0,777297000.0,212957000.0,-841098000.0,777297000.0,156826000.0,528142000.0,528142000.0,86832000.0,71826000.0,260000.0,,-1822593000.0,-22593000.0,-308735000.0,-129445000.0,1116233000.0
Booking Holdings Inc,BKNG,FXM8FAOHMYDIPD38UZ17,1075531,2010.0,Q4,2010-10-01,2010-12-31,,-1433000.0,15771000.0,107752000.0,262000.0,4141000.0,,-498000.0,3761000.0,4311000.0,,38433000.0,-392006000.0,179917000.0,38433000.0,-392006000.0,179917000.0,-174154000.0,135111000.0,135111000.0,21133000.0,42228000.0,104000.0,-4311000.0,-788299000.0,-8122000.0,-3000.0,-3792000.0,405744000.0
Booking Holdings Inc,BKNG,FXM8FAOHMYDIPD38UZ17,1075531,2010.0,Q3TTM,2009-10-01,2010-09-30,,-112472000.0,52347000.0,96925000.0,4845000.0,15954000.0,,7356000.0,126584000.0,,575000000.0,130796000.0,-711149000.0,743645000.0,130796000.0,-711149000.0,743645000.0,170648000.0,471486000.0,471486000.0,77274000.0,64191000.0,151000.0,4311000.0,-1427208000.0,-19675000.0,-383807000.0,-128899000.0,848055000.0
Booking Holdings Inc,BKNG,FXM8FAOHMYDIPD38UZ17,1075531,2010.0,Q3,2010-07-01,2010-09-30,,,16970000.0,30566000.0,3863000.0,4199000.0,,19680000.0,32882000.0,,,-118439000.0,-29519000.0,305364000.0,-118439000.0,-29519000.0,305364000.0,177086000.0,224560000.0,224560000.0,26753000.0,3814000.0,189000.0,,-233283000.0,-4238000.0,-122023000.0,-230000.0,207813000.0
