company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,accountspayable,accountsreceivable,accruedexpenses,aoci,capitalleaseobligations,cashandequivalents,commitmentsandcontingencies,commonequity,currentdeferredrevenue,currentdeferredtaxassets,currentdeferredtaxliabilities,goodwill,intangibleassets,longtermdebt,longterminvestments,netppe,noncurrentdeferredtaxassets,noncurrentdeferredtaxliabilities,othernoncurrentassets,othernoncurrentliabilities,prepaidexpenses,redeemablenoncontrollinginterest,restrictedcash,retainedearnings,shorttermdebt,shortterminvestments,totalassets,totalcommonequity,totalcurrentassets,totalcurrentliabilities,totalequity,totalequityandnoncontrollinginterests,totalliabilities,totalliabilitiesandequity,totalnoncurrentassets,totalnoncurrentliabilities,treasurystock
Booking Holdings Inc,BKNG,FXM8FAOHMYDIPD38UZ17,1075531,2012.0,Q1,,2012-03-31,2012-05-09 16:31:23+00:00,173984000.0,324562000.0,298217000.0,-51112000.0,,1192075000.0,,2537088000.0,314836000.0,53599000.0,,520769000.0,210918000.0,866569000.0,,73520000.0,43245000.0,45720000.0,41313000.0,43526000.0,201740000.0,255124000.0,4458000.0,1163494000.0,503192000.0,2426628000.0,5092827000.0,2591659000.0,4203062000.0,1290229000.0,2591659000.0,2591659000.0,2246044000.0,5092827000.0,816245000.0,955815000.0,-1057811000.0
Booking Holdings Inc,BKNG,FXM8FAOHMYDIPD38UZ17,1075531,2013.0,FY,,2013-12-31,2015-02-19 08:38:13+00:00,247345000.0,535962000.0,545342000.0,84729000.0,,1289994000.0,0.0,4593455000.0,437127000.0,74687000.0,,1767912000.0,1019985000.0,1742047000.0,0.0,135053000.0,,326425000.0,40569000.0,75981000.0,107102000.0,8533000.0,10476000.0,4218752000.0,151931000.0,5462720000.0,10444460000.0,6909729000.0,7480941000.0,1381745000.0,6909729000.0,6909729000.0,3526198000.0,10444460000.0,2828466000.0,2144453000.0,-1987207000.0
Booking Holdings Inc,BKNG,FXM8FAOHMYDIPD38UZ17,1075531,2013.0,Q3,,2013-09-30,2013-11-07 16:14:35+00:00,312896000.0,706234000.0,544021000.0,39761000.0,,1096094000.0,,4459801000.0,430661000.0,82471000.0,,1761194000.0,1038863000.0,1731027000.0,,119766000.0,827000.0,371498000.0,35958000.0,83934000.0,107688000.0,36730000.0,9034000.0,3840675000.0,538266000.0,5487526000.0,10445655000.0,6396622000.0,7489047000.0,1825844000.0,6396622000.0,6396622000.0,4012303000.0,10445655000.0,2836842000.0,2186459000.0,-1943615000.0
Booking Holdings Inc,BKNG,FXM8FAOHMYDIPD38UZ17,1075531,2013.0,Q2,,2013-06-30,2013-08-08 16:10:58+00:00,316251000.0,649250000.0,387336000.0,-75582000.0,,1762214000.0,,4409448000.0,535644000.0,74242000.0,,1738346000.0,1052087000.0,1720097000.0,,109141000.0,4345000.0,387296000.0,37302000.0,88088000.0,249851000.0,42793000.0,7733000.0,3007686000.0,532206000.0,4182860000.0,9867371000.0,5857660000.0,6926150000.0,1771437000.0,5857660000.0,5857660000.0,3966918000.0,9867371000.0,2832080000.0,2195481000.0,-1483892000.0
Booking Holdings Inc,BKNG,FXM8FAOHMYDIPD38UZ17,1075531,2013.0,Q1,,2013-03-31,2013-05-09 16:20:45+00:00,250546000.0,471807000.0,425032000.0,-88060000.0,,1611210000.0,,2645768000.0,403530000.0,50755000.0,,502295000.0,191135000.0,887229000.0,,92500000.0,3643000.0,41474000.0,35102000.0,90589000.0,319251000.0,239661000.0,7022000.0,2570114000.0,526231000.0,3570407000.0,6855127000.0,3990835000.0,6030452000.0,1605339000.0,3990835000.0,3990835000.0,2624631000.0,6855127000.0,732175000.0,1019292000.0,-1136987000.0
Booking Holdings Inc,BKNG,FXM8FAOHMYDIPD38UZ17,1075531,2014.0,FY,,2014-12-31,2015-12-16 16:11:16+00:00,281480000.0,643894000.0,600758000.0,-259902000.0,,3148651000.0,,4923676000.0,460558000.0,153754000.0,,3326474000.0,2334761000.0,3849756000.0,3755653000.0,198953000.0,,1040260000.0,57348000.0,103533000.0,178050000.0,329000.0,843000.0,6640505000.0,37195000.0,1142182000.0,14940563000.0,8566694000.0,5267374000.0,1379991000.0,8566694000.0,8566694000.0,6373540000.0,14940563000.0,9474236000.0,4993549000.0,-2737585000.0
Booking Holdings Inc,BKNG,FXM8FAOHMYDIPD38UZ17,1075531,2014.0,Q3,,2014-09-30,2014-11-04 08:42:16+00:00,525441000.0,843560000.0,609071000.0,-72204000.0,,5043724000.0,,4849304000.0,416852000.0,56017000.0,,3483144000.0,2175214000.0,3887243000.0,1965182000.0,203790000.0,4714000.0,866167000.0,48471000.0,107938000.0,166308000.0,776000.0,903000.0,6188674000.0,37781000.0,1193353000.0,15184380000.0,8733111000.0,7303865000.0,1589145000.0,8733111000.0,8733111000.0,6450493000.0,15184380000.0,7676725000.0,4861348000.0,-2232663000.0
Booking Holdings Inc,BKNG,FXM8FAOHMYDIPD38UZ17,1075531,2014.0,Q2,,2014-06-30,2014-08-11 08:33:00+00:00,340903000.0,841133000.0,555716000.0,78335000.0,,3503899000.0,,4703809000.0,569310000.0,107006000.0,,1905551000.0,976946000.0,1764364000.0,,168681000.0,6720000.0,396489000.0,33666000.0,106858000.0,380284000.0,1335000.0,15630000.0,5126421000.0,41316000.0,3660807000.0,11600323000.0,7824032000.0,8508759000.0,1507245000.0,7824032000.0,7824032000.0,3774956000.0,11600323000.0,2922883000.0,2267711000.0,-2084533000.0
Booking Holdings Inc,BKNG,FXM8FAOHMYDIPD38UZ17,1075531,2014.0,Q1,,2014-03-31,2014-05-08 08:46:38+00:00,299411000.0,627160000.0,561915000.0,92751000.0,,1288150000.0,,4650555000.0,471956000.0,74533000.0,,1771548000.0,998307000.0,1753160000.0,,149373000.0,5093000.0,334631000.0,33423000.0,81177000.0,428123000.0,4318000.0,15616000.0,4549970000.0,97707000.0,5422358000.0,10813684000.0,7209409000.0,7855940000.0,1430989000.0,7209409000.0,7209409000.0,3599957000.0,10813684000.0,2808371000.0,2168968000.0,-2083867000.0
Booking Holdings Inc,BKNG,FXM8FAOHMYDIPD38UZ17,1075531,2015.0,FY,,2015-12-31,2016-11-07 17:17:57+00:00,322842000.0,645169000.0,681587000.0,244852000.0,,1477265000.0,,5185392000.0,434881000.0,,,3375000000.0,2167533000.0,6158443000.0,7931363000.0,274786000.0,,892576000.0,118656000.0,134777000.0,258751000.0,0.0,806000.0,9191865000.0,0.0,1171246000.0,17420575000.0,8795469000.0,3553237000.0,1439310000.0,8795469000.0,8795469000.0,8625106000.0,17420575000.0,13592552000.0,7185796000.0,-5826640000.0
Booking Holdings Inc,BKNG,FXM8FAOHMYDIPD38UZ17,1075531,2015.0,Q3,,2015-09-30,2015-11-09 08:34:22+00:00,388528000.0,890532000.0,780784000.0,-185465000.0,,1841658000.0,,5098042000.0,413495000.0,90500000.0,,3386519000.0,2203270000.0,5421328000.0,6327630000.0,257135000.0,,952388000.0,141259000.0,131474000.0,264256000.0,0.0,827000.0,8687596000.0,0.0,1211184000.0,16614770000.0,8526773000.0,4298957000.0,1582807000.0,8526773000.0,8526773000.0,8087997000.0,16614770000.0,12058678000.0,6505190000.0,-5073400000.0
Booking Holdings Inc,BKNG,FXM8FAOHMYDIPD38UZ17,1075531,2015.0,Q2,,2015-06-30,2015-08-05 08:30:45+00:00,367221000.0,889868000.0,903641000.0,-43123000.0,,1888949000.0,,5010235000.0,660272000.0,106065000.0,,3366396000.0,2246629000.0,5399966000.0,6395468000.0,246102000.0,,991882000.0,79280000.0,146399000.0,508410000.0,0.0,1052000.0,7490864000.0,0.0,1299127000.0,17027346000.0,8557965000.0,4693471000.0,1931134000.0,8557965000.0,8557965000.0,8469381000.0,17027346000.0,12087773000.0,6538247000.0,-3900011000.0
Booking Holdings Inc,BKNG,FXM8FAOHMYDIPD38UZ17,1075531,2015.0,Q1,,2015-03-31,2015-12-16 16:11:16+00:00,567322000.0,706776000.0,610764000.0,-224545000.0,,3255814000.0,,4927041000.0,525148000.0,137102000.0,,3327784000.0,2282347000.0,5304108000.0,4973644000.0,214863000.0,,1072038000.0,76373000.0,132987000.0,487285000.0,0.0,863000.0,6973832000.0,0.0,1379641000.0,16842492000.0,8630125000.0,5967481000.0,1703234000.0,8630125000.0,8630125000.0,8212367000.0,16842492000.0,10660148000.0,6509133000.0,-3046203000.0
Booking Holdings Inc,BKNG,FXM8FAOHMYDIPD38UZ17,1075531,2016.0,FY,,2016-12-31,2017-11-06 19:25:45+00:00,419108000.0,860115000.0,857467000.0,-134684000.0,,2081075000.0,,5483138000.0,614361000.0,,,2396906000.0,1993885000.0,6170522000.0,9591067000.0,347017000.0,,822334000.0,108579000.0,138767000.0,241449000.0,28538000.0,,11326852000.0,967734000.0,2218880000.0,19838973000.0,9820142000.0,5401519000.0,2858670000.0,9820142000.0,9820142000.0,9990293000.0,19838973000.0,14090437000.0,7131623000.0,-6855164000.0
Booking Holdings Inc,BKNG,FXM8FAOHMYDIPD38UZ17,1075531,2016.0,Q3,,2016-09-30,2016-11-07 17:17:57+00:00,494607000.0,1105086000.0,882081000.0,322346000.0,,2422269000.0,,5411397000.0,568304000.0,,,2416338000.0,2040213000.0,6347205000.0,9296417000.0,339805000.0,,802433000.0,107429000.0,141096000.0,349323000.0,34504000.0,857000.0,10652944000.0,960984000.0,1956047000.0,20033784000.0,9802570000.0,5833582000.0,2905976000.0,9802570000.0,9802570000.0,10196710000.0,20033784000.0,13860397000.0,7290734000.0,-6584117000.0
Booking Holdings Inc,BKNG,FXM8FAOHMYDIPD38UZ17,1075531,2016.0,Q2,,2016-06-30,2016-08-04 17:17:19+00:00,431870000.0,982993000.0,1019513000.0,135442000.0,,2693718000.0,,5377644000.0,758268000.0,,,3360585000.0,2082120000.0,7255205000.0,7954414000.0,320450000.0,,803935000.0,55134000.0,143674000.0,559691000.0,,823000.0,10146927000.0,,1677242000.0,19687170000.0,9274705000.0,5914467000.0,2209651000.0,9274705000.0,9274705000.0,10412465000.0,19687170000.0,13452253000.0,8202814000.0,-6385308000.0
Booking Holdings Inc,BKNG,FXM8FAOHMYDIPD38UZ17,1075531,2016.0,Q1,,2016-03-31,2016-05-04 08:45:11+00:00,334783000.0,857140000.0,1117255000.0,297765000.0,,1857165000.0,,5274314000.0,535536000.0,,,3378327000.0,2128539000.0,6321202000.0,7594338000.0,299845000.0,,830161000.0,68734000.0,143242000.0,623986000.0,,835000.0,9566289000.0,,1525637000.0,18334546000.0,9052367000.0,4864763000.0,1987574000.0,9052367000.0,9052367000.0,9282179000.0,18334546000.0,13169938000.0,7294605000.0,-6086001000.0
Booking Holdings Inc,BKNG,FXM8FAOHMYDIPD38UZ17,1075531,2017.0,FY,,2017-12-31,2019-02-27 17:10:04+00:00,668000000.0,1218000000.0,1139000000.0,238000000.0,,2542000000.0,0.0,5783000000.0,980000000.0,,,2738000000.0,2177000000.0,8810000000.0,10873000000.0,480000000.0,,1732000000.0,148000000.0,147000000.0,415000000.0,3000000.0,,13939000000.0,711000000.0,4860000000.0,25451000000.0,11261000000.0,9035000000.0,3498000000.0,11261000000.0,11261000000.0,14187000000.0,25451000000.0,15936000000.0,10689000000.0,-8699000000.0
Booking Holdings Inc,BKNG,FXM8FAOHMYDIPD38UZ17,1075531,2017.0,Q3,,2017-09-30,2017-11-06 19:25:45+00:00,805740000.0,1437762000.0,1091372000.0,653666000.0,,2846300000.0,,5707817000.0,827361000.0,,,2727897000.0,2218152000.0,8726679000.0,11114314000.0,457548000.0,,407935000.0,146605000.0,143827000.0,433505000.0,9401000.0,,14513392000.0,899802000.0,4407028000.0,25789111000.0,12876994000.0,9124595000.0,3624275000.0,12876994000.0,12876994000.0,12902716000.0,25789111000.0,16206968000.0,9278441000.0,-7997881000.0
Booking Holdings Inc,BKNG,FXM8FAOHMYDIPD38UZ17,1075531,2017.0,Q2,,2017-06-30,2017-08-08 17:04:24+00:00,598200000.0,1230602000.0,1073632000.0,573915000.0,,2634264000.0,,5634145000.0,1185639000.0,,,2418630000.0,1914767000.0,7564636000.0,10263659000.0,425100000.0,,397449000.0,163597000.0,134537000.0,685879000.0,15077000.0,,12793001000.0,899484000.0,3721825000.0,23458323000.0,11589669000.0,8272570000.0,3756955000.0,11589669000.0,11589669000.0,11853577000.0,23458323000.0,14760653000.0,8096622000.0,-7411392000.0
Booking Holdings Inc,BKNG,FXM8FAOHMYDIPD38UZ17,1075531,2017.0,Q1,,2017-03-31,2017-05-09 17:16:40+00:00,407575000.0,934254000.0,986681000.0,247055000.0,,2434020000.0,,5558680000.0,879405000.0,,,2402306000.0,1951999000.0,7286102000.0,10140630000.0,381197000.0,,497847000.0,130238000.0,128564000.0,683450000.0,22521000.0,,12072792000.0,974538000.0,2936158000.0,21994252000.0,10811019000.0,6987882000.0,3248199000.0,10811019000.0,10811019000.0,11160712000.0,21994252000.0,14625173000.0,7912513000.0,-7067508000.0
Booking Holdings Inc,BKNG,FXM8FAOHMYDIPD38UZ17,1075531,2018.0,FY,,2018-12-31,2020-02-26 17:08:40+00:00,1134000000.0,1523000000.0,1399000000.0,-316000000.0,0.0,2624000000.0,0.0,5445000000.0,1022000000.0,,,2910000000.0,2125000000.0,8649000000.0,8408000000.0,656000000.0,,1536000000.0,181000000.0,162000000.0,600000000.0,,,18367000000.0,0.0,3660000000.0,22687000000.0,8785000000.0,8407000000.0,3555000000.0,8785000000.0,8785000000.0,13902000000.0,22687000000.0,13624000000.0,10347000000.0,-14711000000.0
Booking Holdings Inc,BKNG,FXM8FAOHMYDIPD38UZ17,1075531,2018.0,Q3,,2018-09-30,2018-11-05 17:01:56+00:00,1174599000.0,1719059000.0,1654370000.0,-233806000.0,,2973096000.0,0.0,5344265000.0,1101255000.0,,,2845129000.0,2117275000.0,8703901000.0,9114218000.0,642861000.0,,1635842000.0,183146000.0,148699000.0,617616000.0,0.0,,17720656000.0,0.0,4158076000.0,24370476000.0,9951810000.0,9467847000.0,3930224000.0,9951810000.0,9951810000.0,14418666000.0,24370476000.0,14259768000.0,10488442000.0,-12879305000.0
Booking Holdings Inc,BKNG,FXM8FAOHMYDIPD38UZ17,1075531,2018.0,Q2,,2018-06-30,2018-08-09 09:03:52+00:00,1053509000.0,1715055000.0,1418603000.0,-76283000.0,,3186665000.0,,5226198000.0,1802182000.0,,,2850396000.0,2162766000.0,7764580000.0,9444908000.0,613462000.0,,1647263000.0,191347000.0,143651000.0,985901000.0,45643000.0,,15953078000.0,948190000.0,4145753000.0,25296253000.0,10472632000.0,10033374000.0,5222484000.0,10472632000.0,10472632000.0,14777978000.0,25296253000.0,14649417000.0,9555494000.0,-10630361000.0
Booking Holdings Inc,BKNG,FXM8FAOHMYDIPD38UZ17,1075531,2018.0,Q1,,2018-03-31,2018-05-09 17:14:18+00:00,841274000.0,1530321000.0,1238815000.0,56406000.0,,2622086000.0,,5034652000.0,1425649000.0,,,2754747000.0,2140098000.0,7990418000.0,9432763000.0,573040000.0,,1732066000.0,613448000.0,161340000.0,1111753000.0,51398000.0,,14975706000.0,941657000.0,4240704000.0,25018960000.0,10636343000.0,9504864000.0,4447395000.0,10636343000.0,10636343000.0,14331219000.0,25018960000.0,14941056000.0,9883824000.0,-9430421000.0
Booking Holdings Inc,BKNG,FXM8FAOHMYDIPD38UZ17,1075531,2019.0,FY,,2019-12-31,2020-05-07 17:24:09+00:00,1239000000.0,1680000000.0,1578000000.0,-191000000.0,462000000.0,6312000000.0,0.0,5756000000.0,1561000000.0,,,2913000000.0,1954000000.0,7640000000.0,4477000000.0,738000000.0,,1897000000.0,1487000000.0,104000000.0,843000000.0,0.0,,23232000000.0,988000000.0,998000000.0,21402000000.0,5933000000.0,9833000000.0,5366000000.0,5933000000.0,5933000000.0,15469000000.0,21402000000.0,10831000000.0,10103000000.0,-22864000000.0
Booking Holdings Inc,BKNG,FXM8FAOHMYDIPD38UZ17,1075531,2019.0,Q3,,2019-09-30,2019-11-07 17:17:37+00:00,1275000000.0,1788000000.0,1704000000.0,-265000000.0,466000000.0,6466000000.0,0.0,5678000000.0,1567000000.0,,,2885000000.0,1985000000.0,7512000000.0,4319000000.0,706000000.0,,1895000000.0,1495000000.0,94000000.0,829000000.0,,,22061000000.0,982000000.0,973000000.0,21446000000.0,5951000000.0,10056000000.0,5528000000.0,5951000000.0,5951000000.0,15495000000.0,21446000000.0,10684000000.0,9967000000.0,-21523000000.0
Booking Holdings Inc,BKNG,FXM8FAOHMYDIPD38UZ17,1075531,2019.0,Q2,,2019-06-30,2019-08-07 17:14:11+00:00,1291000000.0,1973000000.0,1740000000.0,-230000000.0,495000000.0,5256000000.0,0.0,5599000000.0,2343000000.0,,,2915000000.0,2041000000.0,7686000000.0,4618000000.0,716000000.0,,1567000000.0,1184000000.0,90000000.0,1238000000.0,,,20111000000.0,975000000.0,1553000000.0,21494000000.0,5307000000.0,10020000000.0,6349000000.0,5307000000.0,5307000000.0,16187000000.0,21494000000.0,10758000000.0,9838000000.0,-20173000000.0
Booking Holdings Inc,BKNG,FXM8FAOHMYDIPD38UZ17,1075531,2019.0,Q1,,2019-03-31,2019-05-09 17:05:25+00:00,934000000.0,1491000000.0,1877000000.0,-169000000.0,488000000.0,2334000000.0,0.0,5519000000.0,1797000000.0,,,2907000000.0,2078000000.0,7619000000.0,8445000000.0,695000000.0,,1679000000.0,1164000000.0,89000000.0,1271000000.0,,,19132000000.0,968000000.0,1981000000.0,22366000000.0,6915000000.0,7077000000.0,5576000000.0,6915000000.0,6915000000.0,15451000000.0,22366000000.0,14594000000.0,9875000000.0,-17567000000.0
Booking Holdings Inc,BKNG,FXM8FAOHMYDIPD38UZ17,1075531,2020.0,Q1,,2020-03-31,2020-05-07 17:24:09+00:00,926000000.0,667000000.0,1255000000.0,-342000000.0,438000000.0,6363000000.0,0.0,5758000000.0,960000000.0,,,2391000000.0,1897000000.0,7553000000.0,2056000000.0,720000000.0,,1807000000.0,1538000000.0,93000000.0,1404000000.0,4000000.0,,22530000000.0,995000000.0,826000000.0,17862000000.0,3831000000.0,9260000000.0,4136000000.0,3831000000.0,3831000000.0,14027000000.0,17862000000.0,7882000000.0,9891000000.0,-24115000000.0
