company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,amortizationexpense,cashincometaxespaid,cashinterestpaid,depreciationexpense,divestitures,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromdiscontinuedinvestingactivities,netcashfromdiscontinuedoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,netincomediscontinued,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,paymentofdividends,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofinvestments,saleofplantpropertyandequipment
Teradyne Inc,TER,C3X4YJ278QNZHRJULN75,97210,2010.0,Q2TTM,2009-07-06,2010-07-04,,,47665000.0,-5838000.0,7106000.0,55283000.0,,-2441000.0,-60433000.0,43304000.0,,42161000.0,-272625000.0,296018000.0,-626000.0,7428000.0,42161000.0,-273251000.0,303446000.0,69915000.0,195848000.0,194322000.0,1526000.0,59181000.0,-74000.0,-199029000.0,,-90369000.0,-59584000.0,-1069000.0,,76357000.0,
Teradyne Inc,TER,C3X4YJ278QNZHRJULN75,97210,2010.0,Q2,2010-04-05,2010-07-04,,,11256000.0,,,13745000.0,,-847000.0,-58704000.0,35794000.0,,35794000.0,-81701000.0,109981000.0,,-1243000.0,35794000.0,-81701000.0,108738000.0,61984000.0,122149000.0,123150000.0,-1001000.0,20534000.0,-1123000.0,-199029000.0,,95399000.0,-18119000.0,1123000.0,,40048000.0,
Teradyne Inc,TER,C3X4YJ278QNZHRJULN75,97210,2010.0,Q1,2010-01-01,2010-04-04,2011-05-13 14:15:47+00:00,,11935000.0,,,13195000.0,,,-59245000.0,6079000.0,,4956000.0,-105767000.0,24843000.0,,1243000.0,4956000.0,-105767000.0,26086000.0,-74725000.0,50100000.0,49099000.0,1001000.0,9859000.0,,,,-95399000.0,-17587000.0,-1123000.0,,7219000.0,
Teradyne Inc,TER,C3X4YJ278QNZHRJULN75,97210,2011.0,Q4,2011-10-03,2011-12-31,,,18094000.0,36043000.0,8645000.0,12614000.0,,,-193571000.0,169000.0,,-7143000.0,-574581000.0,60876000.0,,-579000.0,-7143000.0,-574581000.0,60297000.0,-521427000.0,131198000.0,131198000.0,24371000.0,92541000.0,23863000.0,,,,,,-31175000.0,,
Teradyne Inc,TER,C3X4YJ278QNZHRJULN75,97210,2011.0,FY,2011-01-01,2011-12-31,2014-02-28 15:51:24+00:00,-537489000.0,55641000.0,36043000.0,8645000.0,51040000.0,,,-239865000.0,17385000.0,,-16308000.0,-121610000.0,279659000.0,39062000.0,-4804000.0,-16308000.0,-82548000.0,274855000.0,175999000.0,369873000.0,343957000.0,25916000.0,68886000.0,,-1091000.0,,-685823000.0,-86097000.0,-2518000.0,-31175000.0,1188890000.0,
Teradyne Inc,TER,C3X4YJ278QNZHRJULN75,97210,2011.0,Q3YTD,2011-01-01,2011-10-02,2011-11-14 15:28:45+00:00,,37547000.0,,,38426000.0,,,-46294000.0,17216000.0,,-9165000.0,452971000.0,218783000.0,,-4225000.0,-9165000.0,492033000.0,214558000.0,697426000.0,238675000.0,212759000.0,1545000.0,-23655000.0,-23863000.0,39062000.0,,-593261000.0,-66623000.0,-2518000.0,,1112855000.0,
Teradyne Inc,TER,C3X4YJ278QNZHRJULN75,97210,2011.0,Q3TTM,2010-10-04,2011-10-02,,,,-2091000.0,9745000.0,,,228000.0,,19670000.0,,-6711000.0,237843000.0,390094000.0,,732000.0,-6711000.0,276905000.0,390826000.0,661248000.0,0.0,,0.0,,-23863000.0,39062000.0,,,,-2518000.0,,,
Teradyne Inc,TER,C3X4YJ278QNZHRJULN75,97210,2011.0,Q3,2011-07-04,2011-10-02,,,12256000.0,,,12781000.0,,,27241000.0,164000.0,,-28712000.0,575502000.0,92975000.0,,,-28712000.0,575502000.0,92975000.0,639765000.0,54745000.0,54745000.0,,-14048000.0,-27580000.0,,,-94720000.0,-22156000.0,-1296000.0,,692378000.0,
Teradyne Inc,TER,C3X4YJ278QNZHRJULN75,97210,2011.0,Q2YTD,2011-01-01,2011-07-03,2011-08-12 16:13:44+00:00,,25291000.0,,,25645000.0,,,-73535000.0,17052000.0,,19547000.0,-122531000.0,125808000.0,,-4225000.0,19547000.0,-83469000.0,121583000.0,57661000.0,183930000.0,158014000.0,1545000.0,-9607000.0,3717000.0,39062000.0,,-498541000.0,-44467000.0,-1222000.0,,420477000.0,
Teradyne Inc,TER,C3X4YJ278QNZHRJULN75,97210,2011.0,Q2TTM,2010-07-05,2011-07-03,,,48317000.0,-2091000.0,9745000.0,51515000.0,,847000.0,97201000.0,19858000.0,,21171000.0,-562723000.0,552313000.0,,732000.0,21171000.0,-523661000.0,553045000.0,51402000.0,391411000.0,360367000.0,6673000.0,-7159000.0,4840000.0,39062000.0,,,,-3527000.0,,,
Teradyne Inc,TER,C3X4YJ278QNZHRJULN75,97210,2011.0,Q2,2011-04-04,2011-07-03,,,12849000.0,,,12588000.0,,,-15598000.0,6976000.0,,10693000.0,-77559000.0,101965000.0,,,10693000.0,-77527000.0,101965000.0,35131000.0,89058000.0,89890000.0,,2236000.0,3717000.0,32000.0,,-287252000.0,-22336000.0,,,232029000.0,
Teradyne Inc,TER,C3X4YJ278QNZHRJULN75,97210,2011.0,Q1,2011-01-01,2011-04-03,2011-05-13 14:15:47+00:00,,12442000.0,,,13057000.0,,,-57937000.0,10076000.0,,8854000.0,-44972000.0,23843000.0,,-4225000.0,8854000.0,-5942000.0,19618000.0,22530000.0,94872000.0,68124000.0,1545000.0,-11843000.0,,39030000.0,,-211289000.0,-22131000.0,-1222000.0,,188448000.0,
Teradyne Inc,TER,C3X4YJ278QNZHRJULN75,97210,2011.0,Q1TTM,2010-04-05,2011-04-03,,,46724000.0,-2091000.0,9745000.0,52672000.0,,,54095000.0,48676000.0,,46272000.0,-566865000.0,560329000.0,,-511000.0,46272000.0,-527835000.0,559818000.0,78255000.0,424502000.0,393627000.0,5672000.0,11139000.0,,39030000.0,,,,-2404000.0,,,
Teradyne Inc,TER,C3X4YJ278QNZHRJULN75,97210,2012.0,Q4,2012-10-01,2012-12-31,,,24675000.0,8084000.0,8602000.0,15237000.0,,,-26725000.0,518000.0,,-15616000.0,-171872000.0,40716000.0,,,-15616000.0,-171872000.0,40716000.0,-146772000.0,-16543000.0,-16543000.0,,44072000.0,-14847000.0,1451000.0,,-235172000.0,-27948000.0,-1287000.0,,89797000.0,
Teradyne Inc,TER,C3X4YJ278QNZHRJULN75,97210,2012.0,FY,2012-01-01,2012-12-31,2015-02-27 09:59:41+00:00,,90465000.0,8084000.0,8602000.0,55049000.0,,,-45052000.0,18477000.0,,-35276000.0,-602489000.0,402949000.0,,,-35276000.0,-602489000.0,402949000.0,-234816000.0,217049000.0,217049000.0,,85438000.0,-51220000.0,1451000.0,,-748229000.0,-119080000.0,-2533000.0,,263369000.0,
Teradyne Inc,TER,C3X4YJ278QNZHRJULN75,97210,2012.0,Q3YTD,2012-01-01,2012-09-30,2012-11-09 14:54:50+00:00,,65790000.0,,,39812000.0,,,-18327000.0,17959000.0,,-19660000.0,-430617000.0,362233000.0,,,-19660000.0,-430617000.0,362233000.0,-88044000.0,233592000.0,233592000.0,,41366000.0,-36373000.0,,,-513057000.0,-91132000.0,-1246000.0,,173572000.0,
Teradyne Inc,TER,C3X4YJ278QNZHRJULN75,97210,2012.0,Q3TTM,2011-10-03,2012-09-30,,,83884000.0,36043000.0,8645000.0,52426000.0,,,-211898000.0,18128000.0,,-26803000.0,-1005198000.0,423109000.0,,-579000.0,-26803000.0,-1005198000.0,422530000.0,-609471000.0,364790000.0,364790000.0,24371000.0,133907000.0,-12510000.0,,,,,-1246000.0,-31175000.0,,
Teradyne Inc,TER,C3X4YJ278QNZHRJULN75,97210,2012.0,Q3,2012-07-02,2012-09-30,,,22046000.0,,,14234000.0,,,117446000.0,975000.0,,-37174000.0,-315162000.0,248972000.0,,,-37174000.0,-315162000.0,248972000.0,-103364000.0,88641000.0,88641000.0,,6605000.0,-38149000.0,,,-356286000.0,-33328000.0,,,74452000.0,
Teradyne Inc,TER,C3X4YJ278QNZHRJULN75,97210,2012.0,Q2YTD,2012-01-01,2012-07-01,2012-08-10 14:08:43+00:00,,43744000.0,,,25578000.0,,,-135773000.0,16984000.0,,17514000.0,-115455000.0,113261000.0,,,17514000.0,-115455000.0,113261000.0,15320000.0,144951000.0,144951000.0,,34761000.0,1776000.0,,,-156771000.0,-57804000.0,-1246000.0,,99120000.0,
Teradyne Inc,TER,C3X4YJ278QNZHRJULN75,97210,2012.0,Q2TTM,2011-07-04,2012-07-01,,,74094000.0,36043000.0,8645000.0,50973000.0,,,-302103000.0,17317000.0,,-18341000.0,-114534000.0,267112000.0,,-579000.0,-18341000.0,-114534000.0,266533000.0,133658000.0,330894000.0,330894000.0,24371000.0,113254000.0,-1941000.0,,,,,-2542000.0,-31175000.0,,
Teradyne Inc,TER,C3X4YJ278QNZHRJULN75,97210,2012.0,Q2,2012-04-02,2012-07-01,,,21929000.0,,,13290000.0,,,-58381000.0,7059000.0,,14659000.0,-61091000.0,102092000.0,,,14659000.0,-61091000.0,102092000.0,55660000.0,111387000.0,111387000.0,,13867000.0,7600000.0,,,-76676000.0,-30730000.0,,,46315000.0,
Teradyne Inc,TER,C3X4YJ278QNZHRJULN75,97210,2012.0,Q1,2012-01-01,2012-04-01,2012-05-11 14:26:41+00:00,,21815000.0,,,12288000.0,,,-77392000.0,9925000.0,,2855000.0,-54364000.0,11169000.0,,,2855000.0,-54364000.0,11169000.0,-40340000.0,33564000.0,33564000.0,,20894000.0,-5824000.0,,,-80095000.0,-27074000.0,-1246000.0,,52805000.0,
Teradyne Inc,TER,C3X4YJ278QNZHRJULN75,97210,2012.0,Q1TTM,2011-04-04,2012-04-01,,,65014000.0,36043000.0,8645000.0,50271000.0,,,-259320000.0,17234000.0,,-22307000.0,-131002000.0,266985000.0,,-579000.0,-22307000.0,-130970000.0,266406000.0,113129000.0,308565000.0,309397000.0,24371000.0,101623000.0,-5824000.0,,,,,-2542000.0,-31175000.0,,
Teradyne Inc,TER,C3X4YJ278QNZHRJULN75,97210,2013.0,Q4,2013-09-30,2013-12-31,,-14999000.0,0.0,38156000.0,8590000.0,0.0,,,0.0,818000.0,,1215000.0,-277726000.0,45281000.0,,,1215000.0,-277726000.0,45281000.0,-231230000.0,22343000.0,22343000.0,,22938000.0,1868000.0,33905000.0,,-513318000.0,-23806000.0,-1471000.0,,240492000.0,
Teradyne Inc,TER,C3X4YJ278QNZHRJULN75,97210,2013.0,FY,2013-01-01,2013-12-31,2015-02-27 09:59:41+00:00,-14999000.0,93370000.0,38156000.0,8590000.0,57317000.0,,,-54008000.0,17596000.0,,17349000.0,-283341000.0,268710000.0,,,17349000.0,-283341000.0,268710000.0,2718000.0,164947000.0,164947000.0,,7084000.0,2287000.0,33905000.0,,-1170506000.0,-106731000.0,-2534000.0,,974990000.0,
Teradyne Inc,TER,C3X4YJ278QNZHRJULN75,97210,2013.0,Q3YTD,2013-01-01,2013-09-29,2013-11-08 13:56:01+00:00,,69495000.0,,,41873000.0,,,-66377000.0,16778000.0,,16134000.0,-5615000.0,222355000.0,,,16134000.0,-5615000.0,223429000.0,233948000.0,142604000.0,142604000.0,,34760000.0,419000.0,,,-657188000.0,-82925000.0,-1063000.0,,734498000.0,
Teradyne Inc,TER,C3X4YJ278QNZHRJULN75,97210,2013.0,Q3TTM,2012-10-01,2013-09-29,,,94170000.0,8084000.0,8602000.0,57110000.0,,,-93102000.0,17296000.0,,518000.0,-177487000.0,263071000.0,,,518000.0,-177487000.0,264145000.0,87176000.0,126061000.0,126061000.0,,78832000.0,-14428000.0,1451000.0,,-892360000.0,-110873000.0,-2350000.0,,824295000.0,
Teradyne Inc,TER,C3X4YJ278QNZHRJULN75,97210,2013.0,Q3,2013-07-01,2013-09-29,,,0.0,,,0.0,,,0.0,7140000.0,,6363000.0,184452000.0,154452000.0,,,6363000.0,184452000.0,154452000.0,345267000.0,69459000.0,69459000.0,,84993000.0,-777000.0,,,-199118000.0,-32127000.0,,,415697000.0,
Teradyne Inc,TER,C3X4YJ278QNZHRJULN75,97210,2013.0,Q2YTD,2013-01-01,2013-06-30,2013-08-09 14:10:29+00:00,,43925000.0,,,27552000.0,,,-98705000.0,9638000.0,,9771000.0,-190067000.0,68977000.0,,,9771000.0,-190067000.0,68977000.0,-111319000.0,73145000.0,73145000.0,,23060000.0,1196000.0,,,-458070000.0,-50798000.0,-1063000.0,,318801000.0,
Teradyne Inc,TER,C3X4YJ278QNZHRJULN75,97210,2013.0,Q2TTM,2012-07-02,2013-06-30,,,90646000.0,8084000.0,8602000.0,57023000.0,,,-7984000.0,11131000.0,,-43019000.0,-677101000.0,358665000.0,,,-43019000.0,-677101000.0,358665000.0,-361455000.0,145243000.0,145243000.0,,73737000.0,-51800000.0,1451000.0,,-1049528000.0,-112074000.0,-2350000.0,,483050000.0,
Teradyne Inc,TER,C3X4YJ278QNZHRJULN75,97210,2013.0,Q2,2013-04-01,2013-06-30,,,22041000.0,,,13437000.0,,,-6669000.0,717000.0,,1163000.0,-184252000.0,105471000.0,,,1163000.0,-184252000.0,105471000.0,-77618000.0,66556000.0,66556000.0,,10106000.0,1509000.0,,,-333556000.0,-28251000.0,-1063000.0,,177555000.0,
Teradyne Inc,TER,C3X4YJ278QNZHRJULN75,97210,2013.0,Q1,2013-01-01,2013-03-31,2013-05-10 13:05:24+00:00,,21884000.0,,,14115000.0,,,-92036000.0,8921000.0,,8608000.0,-5815000.0,-36494000.0,,,8608000.0,-5815000.0,-36494000.0,-33701000.0,6589000.0,6589000.0,,12954000.0,-313000.0,,,-124514000.0,-22547000.0,,,141246000.0,
Teradyne Inc,TER,C3X4YJ278QNZHRJULN75,97210,2013.0,Q1TTM,2012-04-02,2013-03-31,,,90534000.0,8084000.0,8602000.0,56876000.0,,,-59696000.0,17473000.0,,-29523000.0,-553940000.0,355286000.0,,,-29523000.0,-553940000.0,355286000.0,-228177000.0,190074000.0,190074000.0,,77498000.0,-45709000.0,1451000.0,,-792648000.0,-114553000.0,-1287000.0,,351810000.0,
Teradyne Inc,TER,C3X4YJ278QNZHRJULN75,97210,2014.0,FY,2014-01-01,2014-12-31,2017-03-01 12:10:57+00:00,-19419000.0,125718000.0,25893000.0,4294000.0,73390000.0,,,47946000.0,21291000.0,,-206571000.0,-332873000.0,492062000.0,,,-206571000.0,-332873000.0,492062000.0,-47382000.0,81272000.0,81272000.0,,163736000.0,535000.0,4184000.0,-37425000.0,-1578743000.0,-168982000.0,-190972000.0,,1430087000.0,
Teradyne Inc,TER,C3X4YJ278QNZHRJULN75,97210,2014.0,Q4,2014-09-29,2014-12-31,,-19419000.0,63596000.0,25893000.0,4294000.0,20558000.0,,,84640000.0,261000.0,,-13924000.0,-78481000.0,174957000.0,,,-13924000.0,-78481000.0,174957000.0,82552000.0,-103811000.0,-103811000.0,,109974000.0,-1191000.0,-207000.0,-12997000.0,-734687000.0,-22630000.0,3000.0,,698462000.0,
Teradyne Inc,TER,C3X4YJ278QNZHRJULN75,97210,2014.0,Q3YTD,2014-01-01,2014-09-28,2015-11-13 10:59:58+00:00,,62122000.0,,,52832000.0,,,-36694000.0,21030000.0,,-192647000.0,-254392000.0,317105000.0,,,-192647000.0,-254392000.0,317105000.0,-129934000.0,185083000.0,185083000.0,,53762000.0,1726000.0,4391000.0,-24428000.0,-844056000.0,-146352000.0,-190975000.0,,731625000.0,
Teradyne Inc,TER,C3X4YJ278QNZHRJULN75,97210,2014.0,Q3TTM,2013-09-30,2014-09-28,,-14999000.0,85997000.0,38156000.0,8590000.0,68276000.0,,,-24325000.0,21848000.0,,-191432000.0,-532118000.0,363460000.0,,,-191432000.0,-532118000.0,362386000.0,-361164000.0,207426000.0,207426000.0,,26086000.0,3594000.0,38296000.0,-24428000.0,-1357374000.0,-170158000.0,-192446000.0,,972117000.0,
Teradyne Inc,TER,C3X4YJ278QNZHRJULN75,97210,2014.0,Q3,2014-06-30,2014-09-28,,,19132000.0,,,19047000.0,,,-3044000.0,10387000.0,,-2330000.0,-174342000.0,133751000.0,,,-2330000.0,-174342000.0,133751000.0,-42921000.0,82949000.0,82949000.0,,15667000.0,55000.0,,-12772000.0,-320750000.0,-54963000.0,,,201371000.0,
Teradyne Inc,TER,C3X4YJ278QNZHRJULN75,97210,2014.0,Q2TTM,2013-07-01,2014-06-29,,-14999000.0,92435000.0,38156000.0,8590000.0,63550000.0,,,11047000.0,18601000.0,,-182739000.0,-173324000.0,383087000.0,,,-182739000.0,-173324000.0,383087000.0,27024000.0,193936000.0,193936000.0,,22119000.0,2762000.0,38296000.0,-11656000.0,-1235742000.0,-147322000.0,-192446000.0,,1186443000.0,
Teradyne Inc,TER,C3X4YJ278QNZHRJULN75,97210,2014.0,Q2,2014-03-31,2014-06-29,,,19065000.0,,,18526000.0,,,57415000.0,478000.0,,-9507000.0,-177669000.0,209175000.0,,,-9507000.0,-177669000.0,209175000.0,21999000.0,101205000.0,101205000.0,,12964000.0,1671000.0,,-11656000.0,-266046000.0,-60192000.0,,,148569000.0,
Teradyne Inc,TER,C3X4YJ278QNZHRJULN75,97210,2014.0,Q2YTD,2014-01-01,2014-06-29,2015-08-14 13:29:26+00:00,,42990000.0,,,33785000.0,,,-33650000.0,10643000.0,,-190317000.0,-80050000.0,183354000.0,,,-190317000.0,-80050000.0,183354000.0,-87013000.0,102134000.0,102134000.0,,38095000.0,1671000.0,4391000.0,-11656000.0,-523306000.0,-91389000.0,-190975000.0,,530254000.0,
Teradyne Inc,TER,C3X4YJ278QNZHRJULN75,97210,2014.0,Q1,2014-01-01,2014-03-30,2014-05-07 15:43:27+00:00,,23925000.0,,,15259000.0,,,-91065000.0,10165000.0,,-180810000.0,97619000.0,-25821000.0,,,-180810000.0,97619000.0,-25821000.0,-109012000.0,929000.0,929000.0,,25131000.0,,4391000.0,,-257260000.0,-31197000.0,-190975000.0,,381685000.0,
Teradyne Inc,TER,C3X4YJ278QNZHRJULN75,97210,2014.0,Q1TTM,2013-04-01,2014-03-30,,-14999000.0,95411000.0,38156000.0,8590000.0,58461000.0,,,-53037000.0,18840000.0,,-172069000.0,-179907000.0,279383000.0,,,-172069000.0,-179907000.0,279383000.0,-72593000.0,159287000.0,159287000.0,,19261000.0,2600000.0,38296000.0,,-1303252000.0,-115381000.0,-193509000.0,,1215429000.0,
Teradyne Inc,TER,C3X4YJ278QNZHRJULN75,97210,2015.0,FY,2015-01-01,2015-12-31,2018-03-01 14:14:00+00:00,-282741000.0,90324000.0,35218000.0,301000.0,68181000.0,,,14899000.0,19530000.0,,-338905000.0,-113722000.0,423076000.0,,,-338905000.0,-113722000.0,423076000.0,-29551000.0,206477000.0,206477000.0,,43195000.0,-5520000.0,6504000.0,-50713000.0,-1424002000.0,-89878000.0,-2253000.0,-299949000.0,1676395000.0,
Teradyne Inc,TER,C3X4YJ278QNZHRJULN75,97210,2015.0,Q4,2015-10-05,2015-12-31,,,38165000.0,35218000.0,301000.0,15650000.0,,,-8409000.0,1385000.0,,-92733000.0,12751000.0,50470000.0,,,-92733000.0,12751000.0,50470000.0,-29512000.0,-641000.0,-641000.0,,5705000.0,-8733000.0,,-12279000.0,-466396000.0,-23151000.0,,-73106000.0,502298000.0,
Teradyne Inc,TER,C3X4YJ278QNZHRJULN75,97210,2015.0,Q3YTD,2015-01-01,2015-10-04,2016-11-10 11:47:52+00:00,-282741000.0,52159000.0,,,52531000.0,,,23308000.0,18145000.0,,-246172000.0,-126473000.0,372606000.0,,,-246172000.0,-126473000.0,372606000.0,-39000.0,207118000.0,207118000.0,,37490000.0,3213000.0,6504000.0,-38434000.0,-957606000.0,-66727000.0,-2253000.0,-226843000.0,1174097000.0,
Teradyne Inc,TER,C3X4YJ278QNZHRJULN75,97210,2015.0,Q3TTM,2014-09-29,2015-10-04,,-302160000.0,115755000.0,25893000.0,4294000.0,73089000.0,,,107948000.0,18406000.0,,-260096000.0,-204954000.0,547563000.0,,,-260096000.0,-204954000.0,547563000.0,82513000.0,103307000.0,103307000.0,,147464000.0,2022000.0,6297000.0,-51431000.0,-1692293000.0,-89357000.0,-2250000.0,-226843000.0,1872559000.0,
Teradyne Inc,TER,C3X4YJ278QNZHRJULN75,97210,2015.0,Q3,2015-07-06,2015-10-04,,-409000.0,20764000.0,,,16301000.0,,,59879000.0,267000.0,,-108516000.0,-77101000.0,179149000.0,,,-108516000.0,-77101000.0,179149000.0,-6468000.0,71452000.0,71452000.0,,10753000.0,2321000.0,,-12577000.0,-367356000.0,-20617000.0,,-98527000.0,311281000.0,
Teradyne Inc,TER,C3X4YJ278QNZHRJULN75,97210,2015.0,Q2YTD,2015-01-01,2015-07-05,2016-08-12 12:23:22+00:00,-282332000.0,31395000.0,,,36230000.0,,,-36571000.0,17878000.0,,-137656000.0,-49372000.0,193457000.0,,,-137656000.0,-49372000.0,193457000.0,6429000.0,135666000.0,135666000.0,,26737000.0,892000.0,6504000.0,-25857000.0,-590250000.0,-46110000.0,-2253000.0,-128316000.0,862816000.0,
Teradyne Inc,TER,C3X4YJ278QNZHRJULN75,97210,2015.0,Q2TTM,2014-06-30,2015-07-05,,-301751000.0,114123000.0,25893000.0,4294000.0,75835000.0,,,45025000.0,28526000.0,,-153910000.0,-302195000.0,502165000.0,,,-153910000.0,-302195000.0,502165000.0,46060000.0,114804000.0,114804000.0,,152378000.0,-244000.0,6297000.0,-51626000.0,-1645687000.0,-123703000.0,-2250000.0,-128316000.0,1762649000.0,
