company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,amortizationexpense,depreciationexpense,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromdiscontinuedoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,netincomediscontinued,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,othernetchangesincash,paymentofdividends,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofinvestments,saleofplantpropertyandequipment
Time Warner Inc,TWX,KNG3XRAA0RHN9H62OK76,1105705,2010.0,Q2,2010-04-01,2010-06-30,,-536000000.0,3111000000.0,468000000.0,-3625000000.0,72000000.0,2204000000.0,-1214000000.0,-646000000.0,1388000000.0,,-1214000000.0,-646000000.0,1388000000.0,-495000000.0,1285000000.0,1285000000.0,,149000000.0,-66000000.0,102000000.0,-23000000.0,-492000000.0,-6000000.0,-206000000.0,-1916000000.0,-1016000000.0,,
Time Warner Inc,TWX,KNG3XRAA0RHN9H62OK76,1105705,2010.0,Q1TTM,2009-04-01,2010-03-31,,-703000000.0,4823000000.0,706000000.0,-5226000000.0,,76000000.0,-3735000000.0,-969000000.0,2221000000.0,,-3735000000.0,-969000000.0,2221000000.0,-2203000000.0,1824000000.0,1622000000.0,202000000.0,296000000.0,57000000.0,137000000.0,280000000.0,-671000000.0,-2000000.0,-446000000.0,-2039000000.0,-1158000000.0,45000000.0,
Time Warner Inc,TWX,KNG3XRAA0RHN9H62OK76,1105705,2011.0,FY,2011-01-01,2011-12-31,2014-02-26 12:14:36+00:00,-365000000.0,7032000000.0,922000000.0,-7927000000.0,,3037000000.0,-2533000000.0,-1086000000.0,3448000000.0,,-2533000000.0,-1086000000.0,3432000000.0,-187000000.0,2882000000.0,2882000000.0,0.0,539000000.0,226000000.0,69000000.0,,-997000000.0,-34000000.0,-772000000.0,-188000000.0,-4611000000.0,16000000.0,
Time Warner Inc,TWX,KNG3XRAA0RHN9H62OK76,1105705,2011.0,Q3TTM,2010-10-01,2011-09-30,,-668000000.0,6510000000.0,937000000.0,-7480000000.0,-90000000.0,2052000000.0,-2509000000.0,-1394000000.0,3141000000.0,-24000000.0,-2509000000.0,-1394000000.0,3116000000.0,-764000000.0,2876000000.0,2876000000.0,,298000000.0,709000000.0,77000000.0,23000000.0,-999000000.0,-6000000.0,-805000000.0,-598000000.0,-3583000000.0,8000000.0,
Time Warner Inc,TWX,KNG3XRAA0RHN9H62OK76,1105705,2011.0,Q3,2011-07-01,2011-09-30,,-29000000.0,1584000000.0,228000000.0,-1433000000.0,,6000000.0,-1358000000.0,-194000000.0,1278000000.0,,-1358000000.0,-194000000.0,1277000000.0,-275000000.0,822000000.0,822000000.0,,77000000.0,16000000.0,9000000.0,,-247000000.0,,-174000000.0,-26000000.0,-1107000000.0,,
Time Warner Inc,TWX,KNG3XRAA0RHN9H62OK76,1105705,2011.0,Q3YTD,2011-01-01,2011-09-30,2012-11-07 12:03:59+00:00,-326000000.0,5120000000.0,689000000.0,-6053000000.0,,2029000000.0,-1779000000.0,-784000000.0,2146000000.0,,-1779000000.0,-784000000.0,2145000000.0,-418000000.0,2110000000.0,2110000000.0,,280000000.0,193000000.0,48000000.0,,-761000000.0,-3000000.0,-511000000.0,-157000000.0,-3083000000.0,8000000.0,
Time Warner Inc,TWX,KNG3XRAA0RHN9H62OK76,1105705,2011.0,Q2TTM,2010-07-01,2011-06-30,,-695000000.0,6485000000.0,931000000.0,-7501000000.0,-72000000.0,5062000000.0,-2131000000.0,-1380000000.0,2794000000.0,-24000000.0,-2131000000.0,-1380000000.0,2770000000.0,-718000000.0,2574000000.0,2574000000.0,,305000000.0,371000000.0,82000000.0,23000000.0,-993000000.0,-13000000.0,-762000000.0,-3523000000.0,-2976000000.0,8000000.0,
Time Warner Inc,TWX,KNG3XRAA0RHN9H62OK76,1105705,2011.0,Q2,2011-04-01,2011-06-30,,-137000000.0,1872000000.0,230000000.0,-2769000000.0,,2001000000.0,731000000.0,-283000000.0,43000000.0,,731000000.0,-283000000.0,43000000.0,491000000.0,637000000.0,637000000.0,,73000000.0,45000000.0,34000000.0,,-253000000.0,-3000000.0,-185000000.0,-45000000.0,-1017000000.0,8000000.0,
Time Warner Inc,TWX,KNG3XRAA0RHN9H62OK76,1105705,2011.0,Q2YTD,2011-01-01,2011-06-30,2012-08-01 12:01:31+00:00,-297000000.0,3536000000.0,461000000.0,-4620000000.0,,2023000000.0,-421000000.0,-590000000.0,868000000.0,,-421000000.0,-590000000.0,868000000.0,-143000000.0,1288000000.0,1288000000.0,,203000000.0,177000000.0,39000000.0,,-514000000.0,-3000000.0,-337000000.0,-131000000.0,-1976000000.0,8000000.0,
Time Warner Inc,TWX,KNG3XRAA0RHN9H62OK76,1105705,2011.0,Q1TTM,2010-04-01,2011-03-31,,-1094000000.0,7724000000.0,1169000000.0,-8357000000.0,,5265000000.0,-4076000000.0,-1743000000.0,4139000000.0,-24000000.0,-4076000000.0,-1743000000.0,4115000000.0,-1704000000.0,3222000000.0,3222000000.0,,381000000.0,260000000.0,150000000.0,,-1232000000.0,-16000000.0,-783000000.0,-5394000000.0,-2975000000.0,,
Time Warner Inc,TWX,KNG3XRAA0RHN9H62OK76,1105705,2011.0,Q1,2011-01-01,2011-03-31,2012-05-02 12:08:25+00:00,-160000000.0,1664000000.0,231000000.0,-1851000000.0,,22000000.0,-1152000000.0,-307000000.0,825000000.0,,-1152000000.0,-307000000.0,825000000.0,-634000000.0,651000000.0,651000000.0,,130000000.0,132000000.0,5000000.0,,-261000000.0,0.0,-152000000.0,-86000000.0,-959000000.0,,
Time Warner Inc,TWX,KNG3XRAA0RHN9H62OK76,1105705,2012.0,FY,2012-01-01,2012-12-31,2015-02-26 12:23:57+00:00,-660000000.0,7210000000.0,765000000.0,-8237000000.0,,1039000000.0,-2831000000.0,-1220000000.0,2987000000.0,,-2831000000.0,-1220000000.0,2987000000.0,-621000000.0,2922000000.0,2663000000.0,259000000.0,586000000.0,1190000000.0,85000000.0,443000000.0,-1011000000.0,-37000000.0,-609000000.0,-777000000.0,-3272000000.0,1000000.0,0.0
Time Warner Inc,TWX,KNG3XRAA0RHN9H62OK76,1105705,2012.0,Q3YTD,2012-01-01,2012-09-30,2013-11-06 12:56:22+00:00,-572000000.0,5375000000.0,658000000.0,-6078000000.0,,1032000000.0,-1631000000.0,-946000000.0,2297000000.0,,-1631000000.0,-946000000.0,2289000000.0,-288000000.0,1810000000.0,1810000000.0,0.0,532000000.0,859000000.0,80000000.0,,-762000000.0,-29000000.0,-426000000.0,-764000000.0,-1996000000.0,1000000.0,
Time Warner Inc,TWX,KNG3XRAA0RHN9H62OK76,1105705,2012.0,Q2TTM,2011-07-01,2012-06-30,,-330000000.0,7294000000.0,897000000.0,-8225000000.0,,2041000000.0,-3356000000.0,-1009000000.0,3339000000.0,-8000000.0,-3356000000.0,-1009000000.0,3315000000.0,-1050000000.0,2582000000.0,2582000000.0,,791000000.0,322000000.0,86000000.0,,-993000000.0,-55000000.0,-718000000.0,-801000000.0,-3925000000.0,8000000.0,
Time Warner Inc,TWX,KNG3XRAA0RHN9H62OK76,1105705,2012.0,Q2,2012-04-01,2012-06-30,,-203000000.0,1850000000.0,221000000.0,-2371000000.0,,1016000000.0,-416000000.0,-326000000.0,343000000.0,-8000000.0,-416000000.0,-326000000.0,335000000.0,-407000000.0,407000000.0,407000000.0,,236000000.0,54000000.0,34000000.0,,-253000000.0,-7000000.0,-150000000.0,-668000000.0,-565000000.0,,
Time Warner Inc,TWX,KNG3XRAA0RHN9H62OK76,1105705,2012.0,Q2YTD,2012-01-01,2012-06-30,2013-08-07 13:00:18+00:00,-262000000.0,3798000000.0,436000000.0,-4918000000.0,,1027000000.0,-1244000000.0,-513000000.0,759000000.0,-8000000.0,-1244000000.0,-513000000.0,751000000.0,-1006000000.0,988000000.0,988000000.0,,455000000.0,273000000.0,56000000.0,,-510000000.0,-24000000.0,-283000000.0,-744000000.0,-1290000000.0,0.0,
Time Warner Inc,TWX,KNG3XRAA0RHN9H62OK76,1105705,2012.0,Q1,2012-01-01,2012-03-31,2013-05-01 12:06:23+00:00,-59000000.0,1948000000.0,215000000.0,-2547000000.0,,11000000.0,-828000000.0,-187000000.0,416000000.0,,-828000000.0,-187000000.0,416000000.0,-599000000.0,581000000.0,581000000.0,,219000000.0,219000000.0,22000000.0,,-257000000.0,-17000000.0,-133000000.0,-76000000.0,-725000000.0,0.0,
Time Warner Inc,TWX,KNG3XRAA0RHN9H62OK76,1105705,2013.0,FY,2013-01-01,2013-12-31,2016-02-25 14:46:53+00:00,-495000000.0,7262000000.0,759000000.0,-8567000000.0,,1028000000.0,-3783000000.0,-887000000.0,3258000000.0,,-3783000000.0,-887000000.0,3258000000.0,-944000000.0,3691000000.0,3354000000.0,337000000.0,450000000.0,853000000.0,170000000.0,468000000.0,-1074000000.0,-27000000.0,-568000000.0,-882000000.0,-3708000000.0,33000000.0,0.0
Time Warner Inc,TWX,KNG3XRAA0RHN9H62OK76,1105705,2013.0,Q4,2013-10-01,2013-12-31,,-36000000.0,2060000000.0,200000000.0,-2635000000.0,,1004000000.0,-280000000.0,-307000000.0,690000000.0,,-280000000.0,-307000000.0,690000000.0,312000000.0,983000000.0,934000000.0,49000000.0,131000000.0,103000000.0,3000000.0,209000000.0,-263000000.0,-2000000.0,-272000000.0,-19000000.0,-1105000000.0,,
Time Warner Inc,TWX,KNG3XRAA0RHN9H62OK76,1105705,2013.0,Q3TTM,2012-10-01,2013-09-30,,-547000000.0,7037000000.0,666000000.0,-8091000000.0,,31000000.0,-4703000000.0,-854000000.0,3258000000.0,,-4703000000.0,-854000000.0,3266000000.0,-1589000000.0,3820000000.0,3273000000.0,547000000.0,373000000.0,1081000000.0,172000000.0,702000000.0,-1060000000.0,-33000000.0,-479000000.0,-876000000.0,-3879000000.0,33000000.0,
Time Warner Inc,TWX,KNG3XRAA0RHN9H62OK76,1105705,2013.0,Q3,2013-07-01,2013-09-30,,-42000000.0,1431000000.0,186000000.0,-1620000000.0,,10000000.0,-1521000000.0,-154000000.0,1043000000.0,,-1521000000.0,-154000000.0,1043000000.0,-490000000.0,1183000000.0,958000000.0,225000000.0,88000000.0,131000000.0,15000000.0,142000000.0,-267000000.0,-3000000.0,-124000000.0,-314000000.0,-1081000000.0,,
Time Warner Inc,TWX,KNG3XRAA0RHN9H62OK76,1105705,2013.0,Q3YTD,2013-01-01,2013-09-30,2014-11-05 12:13:25+00:00,-459000000.0,5202000000.0,559000000.0,-5932000000.0,,24000000.0,-3503000000.0,-580000000.0,2568000000.0,,-3503000000.0,-580000000.0,2568000000.0,-1256000000.0,2708000000.0,2420000000.0,288000000.0,319000000.0,750000000.0,167000000.0,259000000.0,-811000000.0,-25000000.0,-296000000.0,-863000000.0,-2603000000.0,33000000.0,0.0
Time Warner Inc,TWX,KNG3XRAA0RHN9H62OK76,1105705,2013.0,Q2TTM,2012-07-01,2013-06-30,,-815000000.0,7183000000.0,702000000.0,-7631000000.0,,26000000.0,-3569000000.0,-1133000000.0,3753000000.0,8000000.0,-3569000000.0,-1133000000.0,3761000000.0,-381000000.0,3459000000.0,3137000000.0,322000000.0,362000000.0,1536000000.0,181000000.0,560000000.0,-1045000000.0,-35000000.0,-498000000.0,-582000000.0,-3504000000.0,34000000.0,
Time Warner Inc,TWX,KNG3XRAA0RHN9H62OK76,1105705,2013.0,Q2,2013-04-01,2013-06-30,,-355000000.0,1979000000.0,156000000.0,-2137000000.0,,8000000.0,-914000000.0,-417000000.0,796000000.0,,-914000000.0,-417000000.0,796000000.0,-418000000.0,771000000.0,708000000.0,63000000.0,90000000.0,196000000.0,32000000.0,117000000.0,-271000000.0,-7000000.0,-87000000.0,3000000.0,-850000000.0,,
Time Warner Inc,TWX,KNG3XRAA0RHN9H62OK76,1105705,2013.0,Q2YTD,2013-01-01,2013-06-30,2014-08-06 12:08:24+00:00,-417000000.0,3771000000.0,373000000.0,-4312000000.0,,14000000.0,-1982000000.0,-426000000.0,1525000000.0,,-1982000000.0,-426000000.0,1525000000.0,-766000000.0,1525000000.0,1462000000.0,63000000.0,231000000.0,619000000.0,152000000.0,117000000.0,-544000000.0,-22000000.0,-172000000.0,-549000000.0,-1522000000.0,33000000.0,0.0
Time Warner Inc,TWX,KNG3XRAA0RHN9H62OK76,1105705,2013.0,Q1TTM,2012-04-01,2013-03-31,,-663000000.0,7054000000.0,767000000.0,-7865000000.0,,1034000000.0,-3071000000.0,-1042000000.0,3300000000.0,,-3071000000.0,-1042000000.0,3300000000.0,-370000000.0,3095000000.0,2836000000.0,259000000.0,508000000.0,1394000000.0,183000000.0,443000000.0,-1027000000.0,-35000000.0,-561000000.0,-1253000000.0,-3219000000.0,34000000.0,
Time Warner Inc,TWX,KNG3XRAA0RHN9H62OK76,1105705,2013.0,Q1,2013-01-01,2013-03-31,2014-04-30 12:04:01+00:00,-62000000.0,1792000000.0,217000000.0,-2175000000.0,,6000000.0,-1068000000.0,-9000000.0,729000000.0,,-1068000000.0,-9000000.0,729000000.0,-348000000.0,754000000.0,754000000.0,,141000000.0,423000000.0,120000000.0,,-273000000.0,-15000000.0,-85000000.0,-552000000.0,-672000000.0,33000000.0,
Time Warner Inc,TWX,KNG3XRAA0RHN9H62OK76,1105705,2014.0,FY,2014-01-01,2014-12-31,2017-02-23 12:00:49+00:00,-950000000.0,8040000000.0,733000000.0,-9186000000.0,,2409000000.0,-3943000000.0,1383000000.0,3681000000.0,,-3943000000.0,1383000000.0,3681000000.0,802000000.0,3827000000.0,3894000000.0,-67000000.0,200000000.0,517000000.0,1573000000.0,-319000000.0,-1109000000.0,-30000000.0,-474000000.0,-256000000.0,-5504000000.0,,1264000000.0
Time Warner Inc,TWX,KNG3XRAA0RHN9H62OK76,1105705,2014.0,Q4,2014-10-01,2014-12-31,,-72000000.0,2107000000.0,182000000.0,-2314000000.0,-414000000.0,3000000.0,-1265000000.0,-199000000.0,1007000000.0,,-1265000000.0,-199000000.0,1007000000.0,-592000000.0,718000000.0,720000000.0,-2000000.0,312000000.0,664000000.0,48000000.0,-135000000.0,-268000000.0,,-158000000.0,-227000000.0,-1023000000.0,-17000000.0,
Time Warner Inc,TWX,KNG3XRAA0RHN9H62OK76,1105705,2014.0,Q3YTD,2014-01-01,2014-09-30,2015-11-04 12:14:12+00:00,-878000000.0,5933000000.0,551000000.0,-6872000000.0,414000000.0,2406000000.0,-2678000000.0,1582000000.0,2674000000.0,,-2678000000.0,1582000000.0,2674000000.0,1394000000.0,3109000000.0,3174000000.0,-65000000.0,-112000000.0,-147000000.0,1525000000.0,-184000000.0,-841000000.0,-30000000.0,-316000000.0,-29000000.0,-4481000000.0,17000000.0,1264000000.0
Time Warner Inc,TWX,KNG3XRAA0RHN9H62OK76,1105705,2014.0,Q3TTM,2013-10-01,2014-09-30,,-914000000.0,7993000000.0,751000000.0,-9507000000.0,414000000.0,3410000000.0,-2958000000.0,1275000000.0,3364000000.0,,-2958000000.0,1275000000.0,3364000000.0,1706000000.0,4092000000.0,4108000000.0,-16000000.0,19000000.0,-44000000.0,1528000000.0,25000000.0,-1104000000.0,-32000000.0,-588000000.0,-48000000.0,-5586000000.0,17000000.0,1264000000.0
Time Warner Inc,TWX,KNG3XRAA0RHN9H62OK76,1105705,2014.0,Q3,2014-07-01,2014-09-30,,-17000000.0,2020000000.0,183000000.0,-2711000000.0,137000000.0,5000000.0,-1767000000.0,-125000000.0,617000000.0,,-1767000000.0,-125000000.0,617000000.0,-1270000000.0,967000000.0,966000000.0,1000000.0,159000000.0,-22000000.0,3000000.0,5000000.0,-273000000.0,-2000000.0,-110000000.0,-9000000.0,-1605000000.0,1000000.0,
Time Warner Inc,TWX,KNG3XRAA0RHN9H62OK76,1105705,2014.0,Q2TTM,2013-07-01,2014-06-30,,-939000000.0,7404000000.0,754000000.0,-8416000000.0,277000000.0,3415000000.0,-2712000000.0,1246000000.0,3790000000.0,,-2712000000.0,1246000000.0,3790000000.0,2486000000.0,4308000000.0,4100000000.0,208000000.0,-52000000.0,109000000.0,1540000000.0,162000000.0,-1098000000.0,-33000000.0,-602000000.0,-353000000.0,-5062000000.0,16000000.0,1264000000.0
