company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,accountspayable,accountsreceivable,accruedexpenses,aoci,cashandequivalents,commitmentsandcontingencies,commonequity,currentdeferredrevenue,currentdeferredtaxassets,currentdeferredtaxliabilities,currentemployeebenefitliabilities,goodwill,intangibleassets,longtermdebt,longterminvestments,netinventory,netppe,noncurrentdeferredrevenue,noncurrentdeferredtaxliabilities,othercurrentassets,othercurrentliabilities,othercurrentnonoperatingassets,othercurrentnonoperatingliabilities,othernoncurrentassets,othernoncurrentliabilities,redeemablenoncontrollinginterest,retainedearnings,shorttermdebt,shortterminvestments,totalassets,totalcommonequity,totalcurrentassets,totalcurrentliabilities,totalequity,totalequityandnoncontrollinginterests,totalliabilities,totalliabilitiesandequity,totalnoncurrentassets,totalnoncurrentliabilities,totalpreferredequity
Intel Corp,INTC,KNX4USFCNGPY45LOCE31,50863,2008.0,FY,,2008-12-27,2009-11-02 17:10:52+00:00,2390000000.0,1712000000.0,807000000.0,-393000000.0,3350000000.0,,13402000000.0,463000000.0,1390000000.0,140000000.0,2015000000.0,3932000000.0,,1185000000.0,3276000000.0,3744000000.0,17574000000.0,,736000000.0,1182000000.0,1901000000.0,,,5819000000.0,1187000000.0,,26537000000.0,102000000.0,8493000000.0,50472000000.0,39546000000.0,19871000000.0,7818000000.0,39546000000.0,39546000000.0,10926000000.0,50472000000.0,13027000000.0,3108000000.0,0.0
Intel Corp,INTC,KNX4USFCNGPY45LOCE31,50863,2009.0,FY,,2009-12-26,2011-02-18 17:20:31+00:00,1883000000.0,2273000000.0,773000000.0,393000000.0,3987000000.0,,14993000000.0,593000000.0,1216000000.0,,2448000000.0,4421000000.0,,2049000000.0,4952000000.0,2935000000.0,17225000000.0,,748000000.0,813000000.0,1722000000.0,,,5340000000.0,1003000000.0,,26318000000.0,172000000.0,9933000000.0,53095000000.0,41704000000.0,21157000000.0,7591000000.0,41704000000.0,41704000000.0,11391000000.0,53095000000.0,14713000000.0,3800000000.0,0.0
Intel Corp,INTC,KNX4USFCNGPY45LOCE31,50863,2009.0,Q3,,2009-09-26,2009-11-02 17:10:52+00:00,1907000000.0,2025000000.0,763000000.0,233000000.0,4109000000.0,,14763000000.0,602000000.0,1260000000.0,471000000.0,1758000000.0,4421000000.0,,2201000000.0,4377000000.0,2490000000.0,17354000000.0,,386000000.0,542000000.0,2225000000.0,,,5597000000.0,1627000000.0,,24037000000.0,23000000.0,8821000000.0,50996000000.0,39033000000.0,19247000000.0,7749000000.0,39033000000.0,39033000000.0,11963000000.0,50996000000.0,14395000000.0,4214000000.0,0.0
Intel Corp,INTC,KNX4USFCNGPY45LOCE31,50863,2009.0,Q2,,2009-06-27,2009-08-03 17:08:44+00:00,1726000000.0,1938000000.0,718000000.0,-153000000.0,3826000000.0,,13995000000.0,480000000.0,1217000000.0,,1412000000.0,3932000000.0,,1174000000.0,3515000000.0,2805000000.0,17515000000.0,,556000000.0,883000000.0,2719000000.0,,,5632000000.0,1205000000.0,,25205000000.0,24000000.0,7798000000.0,49061000000.0,39047000000.0,18467000000.0,7079000000.0,39047000000.0,39047000000.0,10014000000.0,49061000000.0,13079000000.0,2935000000.0,0.0
Intel Corp,INTC,KNX4USFCNGPY45LOCE31,50863,2010.0,FY,,2010-12-25,2012-02-23 17:05:25+00:00,2290000000.0,2867000000.0,1007000000.0,333000000.0,5498000000.0,0.0,16178000000.0,747000000.0,1488000000.0,0.0,2888000000.0,4531000000.0,860000000.0,2077000000.0,4034000000.0,3757000000.0,17899000000.0,,926000000.0,1614000000.0,2357000000.0,,,4251000000.0,1426000000.0,,32919000000.0,38000000.0,16387000000.0,63186000000.0,49430000000.0,31611000000.0,9327000000.0,49430000000.0,49430000000.0,13756000000.0,63186000000.0,13676000000.0,4429000000.0,0.0
Intel Corp,INTC,KNX4USFCNGPY45LOCE31,50863,2010.0,Q3,,2010-09-25,2010-11-02 17:12:31+00:00,1903000000.0,2911000000.0,1017000000.0,531000000.0,5517000000.0,,16096000000.0,626000000.0,1233000000.0,0.0,2270000000.0,4481000000.0,,2073000000.0,4536000000.0,3423000000.0,17189000000.0,,855000000.0,1182000000.0,2762000000.0,,,4883000000.0,1127000000.0,,31069000000.0,259000000.0,15233000000.0,60588000000.0,47696000000.0,29499000000.0,8837000000.0,47696000000.0,47696000000.0,12892000000.0,60588000000.0,13900000000.0,4055000000.0,0.0
Intel Corp,INTC,KNX4USFCNGPY45LOCE31,50863,2010.0,Q2,,2010-06-26,2010-07-30 17:12:47+00:00,2126000000.0,2430000000.0,958000000.0,231000000.0,5514000000.0,,15741000000.0,582000000.0,1206000000.0,0.0,1962000000.0,4481000000.0,,2058000000.0,4863000000.0,3345000000.0,16946000000.0,,760000000.0,1180000000.0,2094000000.0,,,4937000000.0,1095000000.0,,29869000000.0,215000000.0,12789000000.0,57691000000.0,45841000000.0,26464000000.0,7937000000.0,45841000000.0,45841000000.0,11850000000.0,57691000000.0,14281000000.0,3913000000.0,0.0
Intel Corp,INTC,KNX4USFCNGPY45LOCE31,50863,2010.0,Q1,,2010-03-27,2010-05-03 17:17:00+00:00,1912000000.0,2192000000.0,843000000.0,414000000.0,4988000000.0,,15466000000.0,653000000.0,1423000000.0,916000000.0,1377000000.0,4452000000.0,,2052000000.0,5252000000.0,2986000000.0,17028000000.0,,881000000.0,781000000.0,2881000000.0,,,5317000000.0,1028000000.0,,27020000000.0,330000000.0,11354000000.0,55773000000.0,42900000000.0,23724000000.0,8912000000.0,42900000000.0,42900000000.0,12873000000.0,55773000000.0,15021000000.0,3961000000.0,0.0
Intel Corp,INTC,KNX4USFCNGPY45LOCE31,50863,2011.0,FY,,2011-12-31,2013-02-19 17:06:31+00:00,2956000000.0,3650000000.0,1134000000.0,-781000000.0,5065000000.0,0.0,17036000000.0,1929000000.0,1700000000.0,,2948000000.0,9254000000.0,6267000000.0,7084000000.0,1451000000.0,4096000000.0,23627000000.0,,2617000000.0,1589000000.0,2814000000.0,,,4648000000.0,3479000000.0,,29656000000.0,247000000.0,9772000000.0,71119000000.0,45911000000.0,25872000000.0,12028000000.0,45911000000.0,45911000000.0,25208000000.0,71119000000.0,21620000000.0,13180000000.0,0.0
Intel Corp,INTC,KNX4USFCNGPY45LOCE31,50863,2011.0,Q3,,2011-10-01,2011-11-04 17:08:32+00:00,2999000000.0,3821000000.0,1215000000.0,-32000000.0,7057000000.0,0.0,16247000000.0,1917000000.0,2011000000.0,0.0,2270000000.0,9138000000.0,6445000000.0,7076000000.0,1374000000.0,3959000000.0,22157000000.0,,2954000000.0,1709000000.0,3442000000.0,,,4739000000.0,2495000000.0,,29902000000.0,66000000.0,8141000000.0,70551000000.0,46117000000.0,26698000000.0,11909000000.0,46117000000.0,46117000000.0,24434000000.0,70551000000.0,21696000000.0,12525000000.0,0.0
Intel Corp,INTC,KNX4USFCNGPY45LOCE31,50863,2011.0,Q2,,2011-07-02,2011-08-08 17:16:00+00:00,2742000000.0,3359000000.0,1086000000.0,466000000.0,4635000000.0,0.0,16245000000.0,1824000000.0,1973000000.0,0.0,2111000000.0,9141000000.0,6700000000.0,2090000000.0,1884000000.0,4030000000.0,20778000000.0,,2403000000.0,2193000000.0,2520000000.0,,,4484000000.0,2519000000.0,,32012000000.0,71000000.0,6912000000.0,66089000000.0,48723000000.0,23102000000.0,10354000000.0,48723000000.0,48723000000.0,17366000000.0,66089000000.0,22209000000.0,7012000000.0,0.0
Intel Corp,INTC,KNX4USFCNGPY45LOCE31,50863,2011.0,Q1,,2011-04-02,2011-05-09 17:08:42+00:00,2757000000.0,3542000000.0,1055000000.0,481000000.0,4188000000.0,,16271000000.0,1813000000.0,1906000000.0,729000000.0,1536000000.0,9069000000.0,6872000000.0,2083000000.0,2843000000.0,4099000000.0,19559000000.0,,2050000000.0,1270000000.0,3621000000.0,,,4414000000.0,2505000000.0,,30597000000.0,54000000.0,7790000000.0,65552000000.0,47349000000.0,22795000000.0,11565000000.0,47349000000.0,47349000000.0,18203000000.0,65552000000.0,23198000000.0,6638000000.0,0.0
Intel Corp,INTC,KNX4USFCNGPY45LOCE31,50863,2012.0,FY,,2012-12-29,2014-02-14 09:08:47+00:00,3023000000.0,3833000000.0,1015000000.0,-399000000.0,8478000000.0,,19464000000.0,1932000000.0,2117000000.0,,2972000000.0,9710000000.0,6235000000.0,13136000000.0,4917000000.0,4734000000.0,27983000000.0,,3412000000.0,2512000000.0,3644000000.0,,,4148000000.0,3702000000.0,,32138000000.0,312000000.0,9684000000.0,84351000000.0,51203000000.0,31358000000.0,12898000000.0,51203000000.0,51203000000.0,33148000000.0,84351000000.0,25010000000.0,20250000000.0,0.0
Intel Corp,INTC,KNX4USFCNGPY45LOCE31,50863,2012.0,Q3,,2012-09-29,2012-10-31 17:14:21+00:00,3188000000.0,3938000000.0,1096000000.0,-501000000.0,3520000000.0,0.0,19278000000.0,1954000000.0,1633000000.0,,2320000000.0,9623000000.0,6221000000.0,7100000000.0,4393000000.0,5319000000.0,27157000000.0,,2904000000.0,1659000000.0,3339000000.0,,,4033000000.0,3215000000.0,,30492000000.0,56000000.0,6945000000.0,74441000000.0,49269000000.0,23014000000.0,11953000000.0,49269000000.0,49269000000.0,25172000000.0,74441000000.0,24270000000.0,13219000000.0,0.0
Intel Corp,INTC,KNX4USFCNGPY45LOCE31,50863,2012.0,Q2,,2012-06-30,2012-08-01 17:08:28+00:00,3269000000.0,3544000000.0,1060000000.0,-857000000.0,5223000000.0,0.0,18883000000.0,1915000000.0,1517000000.0,0.0,2020000000.0,9442000000.0,5974000000.0,7093000000.0,1167000000.0,4904000000.0,25976000000.0,,2775000000.0,2172000000.0,2182000000.0,,,4008000000.0,3167000000.0,,30753000000.0,92000000.0,8425000000.0,72352000000.0,48779000000.0,25785000000.0,10538000000.0,48779000000.0,48779000000.0,23573000000.0,72352000000.0,20591000000.0,13035000000.0,0.0
Intel Corp,INTC,KNX4USFCNGPY45LOCE31,50863,2012.0,Q1,,2012-03-31,2012-05-04 17:04:29+00:00,2993000000.0,4037000000.0,1095000000.0,-604000000.0,4429000000.0,0.0,18381000000.0,2001000000.0,1794000000.0,0.0,1498000000.0,9388000000.0,6064000000.0,7088000000.0,1317000000.0,4489000000.0,25027000000.0,,2793000000.0,1348000000.0,3992000000.0,,,4600000000.0,3235000000.0,,28983000000.0,362000000.0,9324000000.0,71817000000.0,46760000000.0,25421000000.0,11941000000.0,46760000000.0,46760000000.0,25057000000.0,71817000000.0,21369000000.0,13116000000.0,0.0
Intel Corp,INTC,KNX4USFCNGPY45LOCE31,50863,2013.0,FY,,2013-12-28,2015-02-13 09:11:52+00:00,2969000000.0,3582000000.0,1021000000.0,1243000000.0,5674000000.0,0.0,21536000000.0,2096000000.0,2594000000.0,,3123000000.0,10513000000.0,5150000000.0,13165000000.0,7694000000.0,4172000000.0,31428000000.0,,4397000000.0,1649000000.0,4078000000.0,,,5489000000.0,2972000000.0,0.0,35477000000.0,281000000.0,14413000000.0,92358000000.0,58256000000.0,32084000000.0,13568000000.0,58256000000.0,58256000000.0,34102000000.0,92358000000.0,28846000000.0,20534000000.0,0.0
Intel Corp,INTC,KNX4USFCNGPY45LOCE31,50863,2013.0,Q3,,2013-09-28,2013-10-28 08:58:14+00:00,2996000000.0,3719000000.0,1012000000.0,1048000000.0,4881000000.0,0.0,21113000000.0,2093000000.0,2435000000.0,,2530000000.0,10467000000.0,5434000000.0,13157000000.0,8097000000.0,4533000000.0,30346000000.0,,4384000000.0,1517000000.0,4894000000.0,,,4857000000.0,3683000000.0,,33291000000.0,350000000.0,14265000000.0,90551000000.0,55452000000.0,31350000000.0,13875000000.0,55452000000.0,55452000000.0,35099000000.0,90551000000.0,28855000000.0,21224000000.0,0.0
Intel Corp,INTC,KNX4USFCNGPY45LOCE31,50863,2013.0,Q2,,2013-06-29,2013-07-29 17:04:49+00:00,2864000000.0,3474000000.0,1060000000.0,145000000.0,3778000000.0,0.0,20678000000.0,1971000000.0,2121000000.0,,1981000000.0,10005000000.0,5620000000.0,13150000000.0,7003000000.0,4542000000.0,29345000000.0,,3709000000.0,1561000000.0,3250000000.0,,,4640000000.0,3573000000.0,,33017000000.0,263000000.0,13572000000.0,85661000000.0,53840000000.0,29048000000.0,11389000000.0,53840000000.0,53840000000.0,31821000000.0,85661000000.0,27268000000.0,20432000000.0,0.0
Intel Corp,INTC,KNX4USFCNGPY45LOCE31,50863,2013.0,Q1,,2013-03-30,2013-04-29 17:14:42+00:00,2654000000.0,3536000000.0,987000000.0,-410000000.0,5698000000.0,0.0,20098000000.0,1901000000.0,2109000000.0,,1501000000.0,9756000000.0,5807000000.0,13143000000.0,6007000000.0,4358000000.0,28418000000.0,,3427000000.0,1601000000.0,4667000000.0,,,4418000000.0,3521000000.0,,31506000000.0,88000000.0,11375000000.0,83083000000.0,51194000000.0,28677000000.0,11798000000.0,51194000000.0,51194000000.0,31889000000.0,83083000000.0,25988000000.0,20091000000.0,0.0
Intel Corp,INTC,KNX4USFCNGPY45LOCE31,50863,2014.0,FY,,2014-12-27,2016-02-12 08:09:19+00:00,2748000000.0,4427000000.0,1092000000.0,666000000.0,2561000000.0,0.0,21781000000.0,2205000000.0,1958000000.0,,3475000000.0,10861000000.0,4446000000.0,12059000000.0,9120000000.0,4273000000.0,33238000000.0,,3775000000.0,3018000000.0,4895000000.0,,,6505000000.0,3278000000.0,912000000.0,33418000000.0,1596000000.0,11493000000.0,91900000000.0,55865000000.0,27730000000.0,16011000000.0,55865000000.0,55865000000.0,35123000000.0,91900000000.0,30932000000.0,19112000000.0,0.0
Intel Corp,INTC,KNX4USFCNGPY45LOCE31,50863,2014.0,Q3,,2014-09-27,2014-10-29 17:27:39+00:00,2597000000.0,3647000000.0,1100000000.0,946000000.0,3143000000.0,0.0,21894000000.0,2189000000.0,1674000000.0,,2931000000.0,10556000000.0,4379000000.0,12103000000.0,8667000000.0,4115000000.0,33135000000.0,,3551000000.0,2479000000.0,4923000000.0,,,6370000000.0,3070000000.0,915000000.0,33233000000.0,1164000000.0,12451000000.0,90616000000.0,56073000000.0,27509000000.0,14904000000.0,56073000000.0,56073000000.0,33628000000.0,90616000000.0,29972000000.0,18724000000.0,0.0
Intel Corp,INTC,KNX4USFCNGPY45LOCE31,50863,2014.0,Q2,,2014-06-28,2014-07-25 09:02:54+00:00,2960000000.0,3489000000.0,1067000000.0,1120000000.0,3049000000.0,0.0,22475000000.0,2171000000.0,2255000000.0,,2409000000.0,10621000000.0,4697000000.0,13180000000.0,8228000000.0,3943000000.0,33115000000.0,,4187000000.0,2008000000.0,3630000000.0,,,6126000000.0,2928000000.0,,35652000000.0,14000000.0,14262000000.0,91793000000.0,59247000000.0,29006000000.0,12251000000.0,59247000000.0,59247000000.0,32546000000.0,91793000000.0,29672000000.0,20295000000.0,0.0
Intel Corp,INTC,KNX4USFCNGPY45LOCE31,50863,2014.0,Q1,,2014-03-29,2014-04-25 09:04:50+00:00,3010000000.0,3505000000.0,1019000000.0,1156000000.0,4777000000.0,0.0,22166000000.0,2171000000.0,2507000000.0,,1979000000.0,10617000000.0,4963000000.0,13172000000.0,7850000000.0,3763000000.0,32502000000.0,,4302000000.0,1733000000.0,5337000000.0,,,5446000000.0,2868000000.0,,34716000000.0,36000000.0,14269000000.0,91932000000.0,58038000000.0,30554000000.0,13552000000.0,58038000000.0,58038000000.0,33894000000.0,91932000000.0,28876000000.0,20342000000.0,0.0
Intel Corp,INTC,KNX4USFCNGPY45LOCE31,50863,2015.0,FY,,2015-12-26,2017-02-17 08:37:46+00:00,2063000000.0,4787000000.0,960000000.0,60000000.0,15308000000.0,0.0,23411000000.0,2188000000.0,,,3138000000.0,11332000000.0,3933000000.0,20036000000.0,7851000000.0,5167000000.0,31858000000.0,,954000000.0,2982000000.0,4607000000.0,71000000.0,56000000.0,8165000000.0,2841000000.0,897000000.0,37614000000.0,2634000000.0,10005000000.0,101459000000.0,61085000000.0,38320000000.0,15646000000.0,61085000000.0,61085000000.0,39477000000.0,101459000000.0,31281000000.0,23831000000.0,0.0
Intel Corp,INTC,KNX4USFCNGPY45LOCE31,50863,2015.0,Q3,,2015-09-26,2015-10-28 08:54:56+00:00,2449000000.0,4101000000.0,1028000000.0,-335000000.0,7065000000.0,0.0,23001000000.0,2160000000.0,1992000000.0,,2732000000.0,11026000000.0,4022000000.0,20059000000.0,7447000000.0,4965000000.0,31597000000.0,,2502000000.0,4304000000.0,5582000000.0,,,8255000000.0,2909000000.0,905000000.0,34431000000.0,1129000000.0,13778000000.0,98552000000.0,57097000000.0,36205000000.0,15080000000.0,57097000000.0,57097000000.0,40550000000.0,98552000000.0,30750000000.0,25470000000.0,0.0
Intel Corp,INTC,KNX4USFCNGPY45LOCE31,50863,2015.0,Q2,,2015-06-27,2015-07-27 09:02:07+00:00,2359000000.0,3860000000.0,1021000000.0,645000000.0,4454000000.0,0.0,22625000000.0,2082000000.0,1895000000.0,,2572000000.0,11037000000.0,4226000000.0,12116000000.0,8935000000.0,4818000000.0,32683000000.0,,3251000000.0,2267000000.0,4377000000.0,,,6901000000.0,2996000000.0,905000000.0,34425000000.0,1118000000.0,9416000000.0,90492000000.0,57695000000.0,26710000000.0,13529000000.0,57695000000.0,57695000000.0,31892000000.0,90492000000.0,31099000000.0,18363000000.0,0.0
Intel Corp,INTC,KNX4USFCNGPY45LOCE31,50863,2015.0,Q1,,2015-03-28,2015-04-27 17:11:48+00:00,2775000000.0,3246000000.0,1014000000.0,68000000.0,4244000000.0,0.0,22395000000.0,2196000000.0,2048000000.0,,2011000000.0,10766000000.0,4211000000.0,12112000000.0,8224000000.0,4418000000.0,33296000000.0,,3462000000.0,2636000000.0,5918000000.0,,,6603000000.0,3125000000.0,908000000.0,32461000000.0,1121000000.0,9874000000.0,89566000000.0,54924000000.0,26466000000.0,15035000000.0,54924000000.0,54924000000.0,33734000000.0,89566000000.0,29804000000.0,18699000000.0,0.0
Intel Corp,INTC,KNX4USFCNGPY45LOCE31,50863,2016.0,FY,,2016-12-31,2018-02-16 08:31:45+00:00,2475000000.0,4690000000.0,,106000000.0,5560000000.0,0.0,25373000000.0,1718000000.0,,,3465000000.0,14099000000.0,9494000000.0,20649000000.0,10896000000.0,5553000000.0,36171000000.0,,1730000000.0,2956000000.0,6090000000.0,5210000000.0,1920000000.0,7159000000.0,3538000000.0,882000000.0,40747000000.0,4634000000.0,11539000000.0,113327000000.0,66226000000.0,35508000000.0,20302000000.0,66226000000.0,66226000000.0,46219000000.0,113327000000.0,41648000000.0,25917000000.0,0.0
Intel Corp,INTC,KNX4USFCNGPY45LOCE31,50863,2016.0,Q3,,2016-10-01,2016-10-31 17:00:19+00:00,3181000000.0,4952000000.0,820000000.0,400000000.0,4752000000.0,0.0,25070000000.0,1724000000.0,,,3110000000.0,13868000000.0,9524000000.0,24043000000.0,10211000000.0,5783000000.0,34707000000.0,,1211000000.0,2612000000.0,5804000000.0,5100000000.0,1881000000.0,7691000000.0,2869000000.0,886000000.0,37645000000.0,3573000000.0,13017000000.0,112217000000.0,63115000000.0,36216000000.0,20093000000.0,63115000000.0,63115000000.0,48216000000.0,112217000000.0,41294000000.0,28123000000.0,0.0
Intel Corp,INTC,KNX4USFCNGPY45LOCE31,50863,2016.0,Q2,,2016-07-02,2016-08-01 16:37:06+00:00,3420000000.0,4426000000.0,736000000.0,-80000000.0,3885000000.0,0.0,24317000000.0,2807000000.0,,,2809000000.0,16992000000.0,10821000000.0,24053000000.0,8961000000.0,5800000000.0,33804000000.0,,1293000000.0,3273000000.0,4379000000.0,,,8065000000.0,3517000000.0,890000000.0,37130000000.0,4560000000.0,13804000000.0,109831000000.0,61367000000.0,31188000000.0,18711000000.0,61367000000.0,61367000000.0,47574000000.0,109831000000.0,44839000000.0,28863000000.0,0.0
Intel Corp,INTC,KNX4USFCNGPY45LOCE31,50863,2016.0,Q1,,2016-04-02,2016-05-02 17:15:56+00:00,3163000000.0,4216000000.0,820000000.0,560000000.0,3061000000.0,0.0,24088000000.0,2632000000.0,,,1834000000.0,16942000000.0,11140000000.0,21775000000.0,9474000000.0,5751000000.0,32644000000.0,,1247000000.0,2339000000.0,5483000000.0,,,7870000000.0,2851000000.0,894000000.0,36526000000.0,3594000000.0,12030000000.0,105467000000.0,61174000000.0,27397000000.0,17526000000.0,61174000000.0,61174000000.0,43399000000.0,105467000000.0,45426000000.0,25873000000.0,0.0
