company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,accountspayable,accountsreceivable,aoci,cashandequivalents,commitmentsandcontingencies,commonequity,currentdeferredrevenue,currentdeferredtaxassets,currentdeferredtaxliabilities,currentemployeebenefitliabilities,customerdeposits,goodwill,intangibleassets,longtermdebt,longterminvestments,netppe,noncurrentdeferredrevenue,noncurrentdeferredtaxassets,noncurrentdeferredtaxliabilities,othercurrentassets,othercurrentliabilities,othercurrentnonoperatingassets,othercurrentnonoperatingliabilities,othernoncurrentassets,othernoncurrentliabilities,othernoncurrentnonoperatingassets,othernoncurrentnonoperatingliabilities,prepaidexpenses,restrictedcash,retainedearnings,shorttermdebt,shortterminvestments,totalassets,totalcommonequity,totalcurrentassets,totalcurrentliabilities,totalequity,totalequityandnoncontrollinginterests,totalliabilities,totalliabilitiesandequity,totalnoncurrentassets,totalnoncurrentliabilities,totalpreferredequity,treasurystock
Intuit Inc,INTU,VI90HBPH7XSFMB9E4M29,896878,2009.0,FY,,2009-07-31,2010-09-16 14:33:26+00:00,103000000.0,135000000.0,7000000.0,679000000.0,,2547000000.0,360000000.0,159000000.0,0.0,171000000.0,272000000.0,1754000000.0,291000000.0,998000000.0,97000000.0,527000000.0,,36000000.0,,43000000.0,153000000.0,12000000.0,25000000.0,77000000.0,187000000.0,76000000.0,,,272000000.0,2849000000.0,,668000000.0,4826000000.0,2557000000.0,1968000000.0,1084000000.0,2557000000.0,2557000000.0,2269000000.0,4826000000.0,2331000000.0,1185000000.0,0.0,-2846000000.0
Intuit Inc,INTU,VI90HBPH7XSFMB9E4M29,896878,2010.0,FY,,2010-07-31,2011-09-14 14:52:15+00:00,143000000.0,135000000.0,11000000.0,214000000.0,0.0,2728000000.0,387000000.0,144000000.0,14000000.0,206000000.0,337000000.0,1914000000.0,256000000.0,998000000.0,91000000.0,510000000.0,,41000000.0,,,134000000.0,,,91000000.0,158000000.0,,,57000000.0,337000000.0,3397000000.0,0.0,1408000000.0,5198000000.0,2821000000.0,2295000000.0,1221000000.0,2821000000.0,2821000000.0,2377000000.0,5198000000.0,2393000000.0,1156000000.0,0.0,-3315000000.0
Intuit Inc,INTU,VI90HBPH7XSFMB9E4M29,896878,2010.0,Q3,,2010-04-30,2010-05-28 15:56:39+00:00,166000000.0,204000000.0,11000000.0,430000000.0,,2668000000.0,310000000.0,109000000.0,283000000.0,186000000.0,275000000.0,1853000000.0,252000000.0,998000000.0,92000000.0,518000000.0,,44000000.0,,60000000.0,187000000.0,0.0,0.0,91000000.0,164000000.0,0.0,,,275000000.0,3445000000.0,,1499000000.0,5427000000.0,2858000000.0,2577000000.0,1407000000.0,2858000000.0,2858000000.0,2569000000.0,5427000000.0,2332000000.0,1162000000.0,0.0,-3266000000.0
Intuit Inc,INTU,VI90HBPH7XSFMB9E4M29,896878,2010.0,Q2,,2010-01-31,2010-03-01 13:21:12+00:00,159000000.0,468000000.0,8000000.0,337000000.0,,2599000000.0,511000000.0,103000000.0,2000000.0,135000000.0,313000000.0,1853000000.0,269000000.0,998000000.0,92000000.0,518000000.0,,43000000.0,,86000000.0,234000000.0,0.0,0.0,87000000.0,170000000.0,0.0,,,313000000.0,2869000000.0,,609000000.0,4778000000.0,2256000000.0,1916000000.0,1354000000.0,2256000000.0,2256000000.0,2522000000.0,4778000000.0,2344000000.0,1168000000.0,0.0,-3220000000.0
Intuit Inc,INTU,VI90HBPH7XSFMB9E4M29,896878,2010.0,Q1,,2009-10-31,2009-12-04 13:01:57+00:00,114000000.0,160000000.0,7000000.0,313000000.0,,2565000000.0,355000000.0,189000000.0,,118000000.0,293000000.0,1824000000.0,258000000.0,998000000.0,92000000.0,522000000.0,,41000000.0,,67000000.0,140000000.0,,,81000000.0,164000000.0,,,,293000000.0,2759000000.0,,614000000.0,4454000000.0,2272000000.0,1636000000.0,1020000000.0,2272000000.0,2272000000.0,2182000000.0,4454000000.0,2296000000.0,1162000000.0,0.0,-3059000000.0
Intuit Inc,INTU,VI90HBPH7XSFMB9E4M29,896878,2011.0,FY,,2011-07-31,2012-09-13 15:49:12+00:00,129000000.0,171000000.0,15000000.0,722000000.0,0.0,2886000000.0,406000000.0,166000000.0,,215000000.0,414000000.0,1886000000.0,180000000.0,499000000.0,63000000.0,561000000.0,,55000000.0,,,141000000.0,,,111000000.0,190000000.0,,,82000000.0,414000000.0,4031000000.0,500000000.0,699000000.0,5110000000.0,2616000000.0,2254000000.0,1805000000.0,2616000000.0,2616000000.0,2494000000.0,5110000000.0,2295000000.0,689000000.0,0.0,-4316000000.0
Intuit Inc,INTU,VI90HBPH7XSFMB9E4M29,896878,2011.0,Q3,,2011-04-30,2011-06-01 13:49:31+00:00,196000000.0,266000000.0,15000000.0,1369000000.0,0.0,2835000000.0,337000000.0,102000000.0,209000000.0,201000000.0,383000000.0,1910000000.0,203000000.0,498000000.0,81000000.0,565000000.0,,53000000.0,,65000000.0,218000000.0,,,111000000.0,204000000.0,,,,383000000.0,4088000000.0,500000000.0,459000000.0,5567000000.0,2821000000.0,2644000000.0,2044000000.0,2821000000.0,2821000000.0,2746000000.0,5567000000.0,2358000000.0,702000000.0,0.0,-4117000000.0
Intuit Inc,INTU,VI90HBPH7XSFMB9E4M29,896878,2011.0,Q2,,2011-01-31,2011-03-01 13:39:21+00:00,199000000.0,481000000.0,11000000.0,433000000.0,,2820000000.0,564000000.0,238000000.0,1000000.0,147000000.0,337000000.0,1911000000.0,222000000.0,998000000.0,89000000.0,576000000.0,,48000000.0,,76000000.0,256000000.0,,,109000000.0,205000000.0,,,,337000000.0,3400000000.0,,459000000.0,4979000000.0,2272000000.0,2024000000.0,1504000000.0,2272000000.0,2272000000.0,2707000000.0,4979000000.0,2379000000.0,1203000000.0,0.0,-3959000000.0
Intuit Inc,INTU,VI90HBPH7XSFMB9E4M29,896878,2011.0,Q1,,2010-10-31,2010-12-06 15:25:01+00:00,158000000.0,147000000.0,12000000.0,112000000.0,,2762000000.0,360000000.0,249000000.0,1000000.0,124000000.0,363000000.0,1911000000.0,242000000.0,998000000.0,89000000.0,547000000.0,,45000000.0,,77000000.0,130000000.0,,,99000000.0,194000000.0,,,,363000000.0,3327000000.0,,1062000000.0,4943000000.0,2615000000.0,2010000000.0,1136000000.0,2615000000.0,2615000000.0,2328000000.0,4943000000.0,2386000000.0,1192000000.0,0.0,-3486000000.0
Intuit Inc,INTU,VI90HBPH7XSFMB9E4M29,896878,2012.0,FY,,2012-07-31,2013-09-13 16:00:38+00:00,139000000.0,142000000.0,25000000.0,393000000.0,0.0,3018000000.0,439000000.0,236000000.0,0.0,214000000.0,290000000.0,1286000000.0,207000000.0,499000000.0,75000000.0,543000000.0,,,,,144000000.0,46000000.0,39000000.0,94000000.0,166000000.0,956000000.0,10000000.0,65000000.0,290000000.0,4612000000.0,,351000000.0,4684000000.0,2744000000.0,1523000000.0,1265000000.0,2744000000.0,2744000000.0,1940000000.0,4684000000.0,2618000000.0,675000000.0,0.0,-4911000000.0
Intuit Inc,INTU,VI90HBPH7XSFMB9E4M29,896878,2012.0,Q3,,2012-04-30,2012-05-25 15:52:42+00:00,209000000.0,294000000.0,29000000.0,859000000.0,0.0,3007000000.0,368000000.0,124000000.0,257000000.0,210000000.0,325000000.0,1883000000.0,138000000.0,499000000.0,90000000.0,555000000.0,,18000000.0,,,218000000.0,,,102000000.0,195000000.0,,,65000000.0,325000000.0,4677000000.0,0.0,663000000.0,5116000000.0,2835000000.0,2330000000.0,1587000000.0,2835000000.0,2835000000.0,2281000000.0,5116000000.0,2231000000.0,694000000.0,0.0,-4878000000.0
Intuit Inc,INTU,VI90HBPH7XSFMB9E4M29,896878,2012.0,Q2,,2012-01-31,2012-02-29 14:36:22+00:00,212000000.0,592000000.0,9000000.0,277000000.0,0.0,2975000000.0,586000000.0,202000000.0,,167000000.0,330000000.0,1886000000.0,134000000.0,499000000.0,59000000.0,564000000.0,,41000000.0,,,258000000.0,,,104000000.0,187000000.0,,,91000000.0,330000000.0,3991000000.0,500000000.0,682000000.0,4962000000.0,2223000000.0,2174000000.0,2053000000.0,2223000000.0,2223000000.0,2739000000.0,4962000000.0,2224000000.0,686000000.0,0.0,-4752000000.0
Intuit Inc,INTU,VI90HBPH7XSFMB9E4M29,896878,2012.0,Q1,,2011-10-31,2011-12-01 15:06:54+00:00,168000000.0,166000000.0,9000000.0,333000000.0,0.0,2919000000.0,379000000.0,249000000.0,,140000000.0,321000000.0,1886000000.0,151000000.0,499000000.0,59000000.0,560000000.0,,41000000.0,,,128000000.0,,,106000000.0,187000000.0,,,93000000.0,321000000.0,3917000000.0,500000000.0,718000000.0,4683000000.0,2361000000.0,1880000000.0,1636000000.0,2361000000.0,2361000000.0,2322000000.0,4683000000.0,2243000000.0,686000000.0,0.0,-4484000000.0
Intuit Inc,INTU,VI90HBPH7XSFMB9E4M29,896878,2013.0,FY,,2013-07-31,2014-09-12 15:19:09+00:00,137000000.0,130000000.0,20000000.0,1009000000.0,0.0,3201000000.0,495000000.0,228000000.0,,218000000.0,235000000.0,1246000000.0,149000000.0,499000000.0,83000000.0,555000000.0,,,,,156000000.0,44000000.0,39000000.0,102000000.0,167000000.0,955000000.0,9000000.0,98000000.0,235000000.0,5262000000.0,,652000000.0,5486000000.0,3531000000.0,2396000000.0,1280000000.0,3531000000.0,3531000000.0,1955000000.0,5486000000.0,2535000000.0,675000000.0,0.0,-4952000000.0
Intuit Inc,INTU,VI90HBPH7XSFMB9E4M29,896878,2013.0,Q3,,2013-04-30,2013-05-30 14:09:24+00:00,231000000.0,312000000.0,29000000.0,1412000000.0,0.0,3245000000.0,423000000.0,137000000.0,274000000.0,211000000.0,184000000.0,2159000000.0,165000000.0,499000000.0,88000000.0,588000000.0,,,,,223000000.0,,,110000000.0,195000000.0,,,72000000.0,184000000.0,5334000000.0,,583000000.0,5810000000.0,3570000000.0,2700000000.0,1546000000.0,3570000000.0,3570000000.0,2240000000.0,5810000000.0,2522000000.0,694000000.0,0.0,-5038000000.0
Intuit Inc,INTU,VI90HBPH7XSFMB9E4M29,896878,2013.0,Q2,,2013-01-31,2013-03-01 14:40:26+00:00,213000000.0,541000000.0,29000000.0,399000000.0,0.0,3186000000.0,649000000.0,299000000.0,,183000000.0,284000000.0,2191000000.0,187000000.0,499000000.0,88000000.0,599000000.0,,,,,267000000.0,,,112000000.0,202000000.0,,,110000000.0,284000000.0,4563000000.0,,279000000.0,5089000000.0,2792000000.0,1912000000.0,1596000000.0,2792000000.0,2792000000.0,2297000000.0,5089000000.0,2578000000.0,701000000.0,0.0,-4986000000.0
Intuit Inc,INTU,VI90HBPH7XSFMB9E4M29,896878,2013.0,Q1,,2012-10-31,2012-11-29 14:02:37+00:00,167000000.0,184000000.0,29000000.0,216000000.0,0.0,3114000000.0,421000000.0,298000000.0,,135000000.0,209000000.0,2191000000.0,201000000.0,499000000.0,75000000.0,595000000.0,,,,,142000000.0,,,98000000.0,176000000.0,,,85000000.0,209000000.0,4543000000.0,,342000000.0,4494000000.0,2745000000.0,1334000000.0,1074000000.0,2745000000.0,2745000000.0,1749000000.0,4494000000.0,2565000000.0,675000000.0,0.0,-4941000000.0
Intuit Inc,INTU,VI90HBPH7XSFMB9E4M29,896878,2014.0,FY,,2014-07-31,2015-09-01 16:06:33+00:00,145000000.0,115000000.0,-2000000.0,849000000.0,0.0,3561000000.0,495000000.0,159000000.0,,262000000.0,289000000.0,1323000000.0,133000000.0,499000000.0,31000000.0,589000000.0,3000000.0,,,,150000000.0,29000000.0,80000000.0,108000000.0,166000000.0,396000000.0,34000000.0,115000000.0,289000000.0,5949000000.0,,1065000000.0,5201000000.0,3078000000.0,2621000000.0,1421000000.0,3078000000.0,3078000000.0,2123000000.0,5201000000.0,1991000000.0,702000000.0,0.0,-6430000000.0
Intuit Inc,INTU,VI90HBPH7XSFMB9E4M29,896878,2014.0,Q3,,2014-04-30,2014-05-21 13:35:27+00:00,193000000.0,277000000.0,12000000.0,1574000000.0,0.0,3471000000.0,499000000.0,139000000.0,277000000.0,215000000.0,273000000.0,1313000000.0,155000000.0,499000000.0,31000000.0,566000000.0,,,,,226000000.0,0.0,0.0,107000000.0,190000000.0,0.0,0.0,116000000.0,273000000.0,6033000000.0,,1059000000.0,5610000000.0,3238000000.0,3438000000.0,1683000000.0,3238000000.0,3238000000.0,2372000000.0,5610000000.0,1606000000.0,689000000.0,0.0,-6278000000.0
Intuit Inc,INTU,VI90HBPH7XSFMB9E4M29,896878,2014.0,Q2,,2014-01-31,2014-02-21 14:15:19+00:00,225000000.0,435000000.0,10000000.0,625000000.0,0.0,3376000000.0,833000000.0,358000000.0,,182000000.0,290000000.0,1295000000.0,158000000.0,499000000.0,45000000.0,573000000.0,,,,,260000000.0,0.0,0.0,106000000.0,194000000.0,0.0,0.0,127000000.0,290000000.0,5103000000.0,,706000000.0,4718000000.0,2235000000.0,2541000000.0,1790000000.0,2235000000.0,2235000000.0,2483000000.0,4718000000.0,1604000000.0,693000000.0,0.0,-6254000000.0
Intuit Inc,INTU,VI90HBPH7XSFMB9E4M29,896878,2014.0,Q1,,2013-10-31,2013-11-22 14:26:08+00:00,168000000.0,137000000.0,19000000.0,417000000.0,0.0,2995000000.0,474000000.0,327000000.0,,128000000.0,228000000.0,1250000000.0,158000000.0,499000000.0,45000000.0,563000000.0,,,,,155000000.0,0.0,0.0,102000000.0,192000000.0,0.0,0.0,142000000.0,228000000.0,5196000000.0,,699000000.0,4068000000.0,2224000000.0,1950000000.0,1153000000.0,2224000000.0,2224000000.0,1844000000.0,4068000000.0,1555000000.0,691000000.0,0.0,-5986000000.0
Intuit Inc,INTU,VI90HBPH7XSFMB9E4M29,896878,2015.0,FY,,2015-07-31,2016-09-01 16:23:59+00:00,190000000.0,91000000.0,-30000000.0,808000000.0,0.0,4010000000.0,691000000.0,315000000.0,,283000000.0,337000000.0,1266000000.0,87000000.0,500000000.0,27000000.0,682000000.0,152000000.0,5000000.0,,,150000000.0,26000000.0,93000000.0,106000000.0,172000000.0,235000000.0,68000000.0,94000000.0,337000000.0,6027000000.0,0.0,889000000.0,4968000000.0,2332000000.0,2560000000.0,1744000000.0,2332000000.0,2332000000.0,2636000000.0,4968000000.0,1726000000.0,892000000.0,0.0,-7675000000.0
