company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,amortizationexpense,basicdilutedeps,basiceps,cashdividendspershare,depreciationexpense,dilutedeps,impairmentexpense,incometaxexpense,marketingexpense,netincome,netincomecontinuing,netincomediscontinued,netincometocommon,operatingcostofrevenue,operatingrevenue,otherincome,rdexpense,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Intuit Inc,INTU,VI90HBPH7XSFMB9E4M29,896878,2010.0,Q3,2010-02-01,2010-04-30,2010-05-28 15:56:39+00:00,15000000.0,1.83,1.83,,,1.78,,302000000.0,309000000.0,576000000.0,576000000.0,,576000000.0,152000000.0,1607000000.0,5000000.0,141000000.0,102000000.0,152000000.0,1455000000.0,15000000.0,567000000.0,888000000.0,-10000000.0,878000000.0,1607000000.0,314800000.0,314000000.0,323000000.0
Intuit Inc,INTU,VI90HBPH7XSFMB9E4M29,896878,2010.0,Q3YTD,2009-08-01,2010-04-30,,74000000.0,1.98,1.98,,,1.92,,306000000.0,771000000.0,622000000.0,588000000.0,34000000.0,622000000.0,468000000.0,2937000000.0,12000000.0,428000000.0,268000000.0,468000000.0,2469000000.0,46000000.0,1541000000.0,928000000.0,-34000000.0,894000000.0,2937000000.0,314800000.0,314000000.0,323000000.0
Intuit Inc,INTU,VI90HBPH7XSFMB9E4M29,896878,2010.0,Q3TTM,2009-05-01,2010-04-30,,98000000.0,1.75,1.75,,,1.7,,256000000.0,947000000.0,551000000.0,516000000.0,35000000.0,551000000.0,598000000.0,3375000000.0,22000000.0,578000000.0,343000000.0,598000000.0,2777000000.0,61000000.0,1966000000.0,811000000.0,-39000000.0,772000000.0,3375000000.0,314800000.0,314000000.0,323000000.0
Intuit Inc,INTU,VI90HBPH7XSFMB9E4M29,896878,2010.0,Q2,2009-11-01,2010-01-31,2010-03-01 13:21:12+00:00,27000000.0,0.36,0.36,,,0.35,,46000000.0,277000000.0,114000000.0,80000000.0,34000000.0,114000000.0,162000000.0,837000000.0,2000000.0,144000000.0,88000000.0,162000000.0,675000000.0,15000000.0,536000000.0,139000000.0,-13000000.0,126000000.0,837000000.0,316700000.0,314000000.0,323000000.0
Intuit Inc,INTU,VI90HBPH7XSFMB9E4M29,896878,2010.0,Q2YTD,2009-08-01,2010-01-31,,59000000.0,0.15,0.15,,,0.14,,4000000.0,462000000.0,46000000.0,12000000.0,34000000.0,46000000.0,316000000.0,1330000000.0,7000000.0,287000000.0,166000000.0,316000000.0,1014000000.0,31000000.0,974000000.0,40000000.0,-24000000.0,16000000.0,1330000000.0,316700000.0,314000000.0,323000000.0
Intuit Inc,INTU,VI90HBPH7XSFMB9E4M29,896878,2010.0,Q2TTM,2009-02-01,2010-01-31,,108000000.0,1.43,1.43,,,1.39,,228000000.0,912000000.0,460000000.0,425000000.0,35000000.0,460000000.0,595000000.0,3185000000.0,23000000.0,567000000.0,315000000.0,595000000.0,2590000000.0,58000000.0,1902000000.0,688000000.0,-35000000.0,653000000.0,3185000000.0,316700000.0,314000000.0,323000000.0
Intuit Inc,INTU,VI90HBPH7XSFMB9E4M29,896878,2010.0,Q1,2009-08-01,2009-10-31,2009-12-04 13:01:57+00:00,32000000.0,-0.21,-0.21,,,-0.21,,-42000000.0,185000000.0,-68000000.0,-68000000.0,,-68000000.0,154000000.0,493000000.0,5000000.0,143000000.0,78000000.0,154000000.0,339000000.0,16000000.0,438000000.0,-99000000.0,-11000000.0,-110000000.0,493000000.0,323800000.0,320000000.0,320000000.0
Intuit Inc,INTU,VI90HBPH7XSFMB9E4M29,896878,2010.0,Q1TTM,2008-11-01,2009-10-31,,108000000.0,1.34,1.34,,,1.3,,201000000.0,906000000.0,431000000.0,431000000.0,,431000000.0,587000000.0,3121000000.0,27000000.0,563000000.0,297000000.0,587000000.0,2534000000.0,55000000.0,1874000000.0,660000000.0,-28000000.0,632000000.0,3121000000.0,323800000.0,320000000.0,320000000.0
Intuit Inc,INTU,VI90HBPH7XSFMB9E4M29,896878,2011.0,Q4,2011-05-01,2011-07-31,,-26000000.0,-0.23,-0.23,,,-0.21,,2000000.0,58000000.0,-57000000.0,-3000000.0,-54000000.0,-57000000.0,-13000000.0,191000000.0,,88000000.0,70000000.0,-13000000.0,204000000.0,15000000.0,190000000.0,14000000.0,-15000000.0,-1000000.0,191000000.0,307800000.0,307000000.0,317000000.0
Intuit Inc,INTU,VI90HBPH7XSFMB9E4M29,896878,2011.0,FY,2010-08-01,2011-07-31,2013-09-13 16:00:38+00:00,20000000.0,2.06,2.06,0.0,,2.0,,354000000.0,959000000.0,634000000.0,688000000.0,-54000000.0,634000000.0,481000000.0,3449000000.0,20000000.0,566000000.0,341000000.0,481000000.0,2968000000.0,60000000.0,1886000000.0,1082000000.0,-40000000.0,1042000000.0,3449000000.0,307800000.0,307000000.0,317000000.0
Intuit Inc,INTU,VI90HBPH7XSFMB9E4M29,896878,2011.0,Q3,2011-02-01,2011-04-30,2011-06-01 13:49:31+00:00,15000000.0,2.27,2.27,,,2.2,,364000000.0,351000000.0,688000000.0,688000000.0,,688000000.0,164000000.0,1848000000.0,6000000.0,164000000.0,93000000.0,164000000.0,1684000000.0,15000000.0,623000000.0,1061000000.0,-9000000.0,1052000000.0,1848000000.0,303100000.0,303000000.0,313000000.0
Intuit Inc,INTU,VI90HBPH7XSFMB9E4M29,896878,2011.0,Q3YTD,2010-08-01,2011-04-30,,46000000.0,2.29,2.29,,,2.21,,352000000.0,901000000.0,691000000.0,691000000.0,,691000000.0,494000000.0,3258000000.0,20000000.0,478000000.0,271000000.0,494000000.0,2764000000.0,45000000.0,1696000000.0,1068000000.0,-25000000.0,1043000000.0,3258000000.0,303100000.0,303000000.0,313000000.0
Intuit Inc,INTU,VI90HBPH7XSFMB9E4M29,896878,2011.0,Q3TTM,2010-05-01,2011-04-30,,57000000.0,2.13,2.13,,,2.06,,338000000.0,1043000000.0,643000000.0,667000000.0,-24000000.0,643000000.0,617000000.0,3724000000.0,21000000.0,614000000.0,349000000.0,617000000.0,3107000000.0,60000000.0,2063000000.0,1044000000.0,-39000000.0,1005000000.0,3724000000.0,303100000.0,303000000.0,313000000.0
Intuit Inc,INTU,VI90HBPH7XSFMB9E4M29,896878,2011.0,Q2,2010-11-01,2011-01-31,2011-03-01 13:39:21+00:00,16000000.0,0.24,0.24,,,0.23,,29000000.0,330000000.0,73000000.0,73000000.0,,73000000.0,175000000.0,878000000.0,6000000.0,158000000.0,88000000.0,175000000.0,703000000.0,15000000.0,592000000.0,111000000.0,-9000000.0,102000000.0,878000000.0,304200000.0,308000000.0,318000000.0
Intuit Inc,INTU,VI90HBPH7XSFMB9E4M29,896878,2011.0,Q2YTD,2010-08-01,2011-01-31,,31000000.0,0.02,0.02,,,0.01,,-12000000.0,550000000.0,3000000.0,3000000.0,,3000000.0,330000000.0,1410000000.0,14000000.0,314000000.0,178000000.0,330000000.0,1080000000.0,30000000.0,1073000000.0,7000000.0,-16000000.0,-9000000.0,1410000000.0,304200000.0,308000000.0,318000000.0
Intuit Inc,INTU,VI90HBPH7XSFMB9E4M29,896878,2011.0,Q2TTM,2010-02-01,2011-01-31,,57000000.0,1.69,1.69,,,1.64,,276000000.0,1001000000.0,531000000.0,555000000.0,-24000000.0,531000000.0,605000000.0,3483000000.0,20000000.0,591000000.0,358000000.0,605000000.0,2878000000.0,60000000.0,2007000000.0,871000000.0,-40000000.0,831000000.0,3483000000.0,304200000.0,308000000.0,318000000.0
Intuit Inc,INTU,VI90HBPH7XSFMB9E4M29,896878,2011.0,Q1,2010-08-01,2010-10-31,2010-12-06 15:25:01+00:00,15000000.0,-0.22,-0.22,,,-0.22,,-41000000.0,220000000.0,-70000000.0,-70000000.0,0.0,-70000000.0,155000000.0,532000000.0,8000000.0,156000000.0,90000000.0,155000000.0,377000000.0,15000000.0,481000000.0,-104000000.0,-7000000.0,-111000000.0,532000000.0,316000000.0,318200000.0,318200000.0
Intuit Inc,INTU,VI90HBPH7XSFMB9E4M29,896878,2011.0,Q1TTM,2009-11-01,2010-10-31,,68000000.0,1.81,1.81,,,1.76,,293000000.0,948000000.0,572000000.0,562000000.0,10000000.0,572000000.0,592000000.0,3442000000.0,16000000.0,577000000.0,358000000.0,592000000.0,2850000000.0,60000000.0,1951000000.0,899000000.0,-44000000.0,855000000.0,3442000000.0,316000000.0,318200000.0,318200000.0
Intuit Inc,INTU,VI90HBPH7XSFMB9E4M29,896878,2012.0,Q4,2012-05-01,2012-07-31,,-12000000.0,-0.01,-0.01,0.15,,-0.01,,-23000000.0,88000000.0,4000000.0,-24000000.0,28000000.0,4000000.0,3000000.0,250000000.0,-3000000.0,116000000.0,92000000.0,3000000.0,247000000.0,7000000.0,284000000.0,-37000000.0,-10000000.0,-47000000.0,250000000.0,296600000.0,296000000.0,305000000.0
Intuit Inc,INTU,VI90HBPH7XSFMB9E4M29,896878,2012.0,FY,2011-08-01,2012-07-31,2014-09-12 15:19:09+00:00,33000000.0,2.67,2.67,0.6,,2.6,,374000000.0,1033000000.0,792000000.0,764000000.0,28000000.0,792000000.0,575000000.0,3808000000.0,20000000.0,618000000.0,381000000.0,575000000.0,3233000000.0,50000000.0,2065000000.0,1168000000.0,-30000000.0,1138000000.0,3808000000.0,296600000.0,296000000.0,305000000.0
Intuit Inc,INTU,VI90HBPH7XSFMB9E4M29,896878,2012.0,Q3,2012-02-01,2012-04-30,2012-05-25 15:52:42+00:00,6000000.0,2.49,2.49,0.15,,2.42,,370000000.0,365000000.0,734000000.0,734000000.0,,734000000.0,198000000.0,1945000000.0,9000000.0,167000000.0,102000000.0,198000000.0,1747000000.0,12000000.0,640000000.0,1107000000.0,-3000000.0,1104000000.0,1945000000.0,294800000.0,295000000.0,303000000.0
Intuit Inc,INTU,VI90HBPH7XSFMB9E4M29,896878,2012.0,Q3YTD,2011-08-01,2012-04-30,,45000000.0,2.68,2.68,0.45,,2.6,,397000000.0,945000000.0,788000000.0,788000000.0,,788000000.0,572000000.0,3558000000.0,23000000.0,502000000.0,289000000.0,572000000.0,2986000000.0,43000000.0,1781000000.0,1205000000.0,-20000000.0,1185000000.0,3558000000.0,294800000.0,295000000.0,303000000.0
Intuit Inc,INTU,VI90HBPH7XSFMB9E4M29,896878,2012.0,Q3TTM,2011-05-01,2012-04-30,,19000000.0,2.45,2.45,0.45,,2.39,,399000000.0,1003000000.0,731000000.0,785000000.0,-54000000.0,731000000.0,559000000.0,3749000000.0,23000000.0,590000000.0,359000000.0,559000000.0,3190000000.0,58000000.0,1971000000.0,1219000000.0,-35000000.0,1184000000.0,3749000000.0,294800000.0,295000000.0,303000000.0
Intuit Inc,INTU,VI90HBPH7XSFMB9E4M29,896878,2012.0,Q2,2011-11-01,2012-01-31,2012-02-29 14:36:22+00:00,14000000.0,0.4,0.4,0.15,,0.39,,61000000.0,344000000.0,118000000.0,118000000.0,,118000000.0,206000000.0,1019000000.0,3000000.0,168000000.0,95000000.0,206000000.0,813000000.0,16000000.0,621000000.0,192000000.0,-13000000.0,179000000.0,1019000000.0,295000000.0,297000000.0,306000000.0
Intuit Inc,INTU,VI90HBPH7XSFMB9E4M29,896878,2012.0,Q2YTD,2011-08-01,2012-01-31,,39000000.0,0.19,0.19,0.3,,0.18,,27000000.0,580000000.0,54000000.0,54000000.0,,54000000.0,374000000.0,1613000000.0,14000000.0,335000000.0,187000000.0,374000000.0,1239000000.0,31000000.0,1141000000.0,98000000.0,-17000000.0,81000000.0,1613000000.0,295000000.0,297000000.0,306000000.0
Intuit Inc,INTU,VI90HBPH7XSFMB9E4M29,896878,2012.0,Q2TTM,2011-02-01,2012-01-31,,28000000.0,2.23,2.23,0.3,,2.17,,393000000.0,989000000.0,685000000.0,739000000.0,-54000000.0,685000000.0,525000000.0,3652000000.0,20000000.0,587000000.0,350000000.0,525000000.0,3127000000.0,61000000.0,1954000000.0,1173000000.0,-41000000.0,1132000000.0,3652000000.0,295000000.0,297000000.0,306000000.0
Intuit Inc,INTU,VI90HBPH7XSFMB9E4M29,896878,2012.0,Q1,2011-08-01,2011-10-31,2011-12-01 15:06:54+00:00,25000000.0,-0.21,-0.21,0.15,,-0.21,,-34000000.0,236000000.0,-64000000.0,-64000000.0,,-64000000.0,168000000.0,594000000.0,11000000.0,167000000.0,92000000.0,168000000.0,426000000.0,15000000.0,520000000.0,-94000000.0,-4000000.0,-98000000.0,594000000.0,304800000.0,300000000.0,300000000.0
Intuit Inc,INTU,VI90HBPH7XSFMB9E4M29,896878,2012.0,Q1TTM,2010-11-01,2011-10-31,,30000000.0,2.07,2.07,0.15,,2.01,,361000000.0,975000000.0,640000000.0,694000000.0,-54000000.0,640000000.0,494000000.0,3511000000.0,23000000.0,577000000.0,343000000.0,494000000.0,3017000000.0,60000000.0,1925000000.0,1092000000.0,-37000000.0,1055000000.0,3511000000.0,304800000.0,300000000.0,300000000.0
Intuit Inc,INTU,VI90HBPH7XSFMB9E4M29,896878,2013.0,Q4,2013-05-01,2013-07-31,,16000000.0,-0.06,-0.06,0.17,,-0.05,-46000000.0,-25000000.0,190000000.0,-16000000.0,-19000000.0,3000000.0,-16000000.0,-2000000.0,378000000.0,1000000.0,151000000.0,107000000.0,-2000000.0,380000000.0,7000000.0,418000000.0,-38000000.0,-6000000.0,-44000000.0,378000000.0,296900000.0,297000000.0,303000000.0
Intuit Inc,INTU,VI90HBPH7XSFMB9E4M29,896878,2013.0,FY,2012-08-01,2013-07-31,2014-09-12 15:19:09+00:00,53000000.0,2.89,2.89,0.68,,2.83,,387000000.0,1219000000.0,858000000.0,823000000.0,35000000.0,858000000.0,559000000.0,4171000000.0,7000000.0,685000000.0,422000000.0,559000000.0,3612000000.0,30000000.0,2379000000.0,1233000000.0,-23000000.0,1210000000.0,4171000000.0,296900000.0,297000000.0,303000000.0
Intuit Inc,INTU,VI90HBPH7XSFMB9E4M29,896878,2013.0,Q3,2013-02-01,2013-04-30,2013-05-30 14:09:24+00:00,12000000.0,2.77,2.77,0.17,,2.71,46000000.0,420000000.0,406000000.0,822000000.0,822000000.0,0.0,822000000.0,182000000.0,2178000000.0,3000000.0,177000000.0,108000000.0,182000000.0,1996000000.0,8000000.0,749000000.0,1247000000.0,-5000000.0,1242000000.0,2178000000.0,296800000.0,297000000.0,304000000.0
Intuit Inc,INTU,VI90HBPH7XSFMB9E4M29,896878,2013.0,Q3YTD,2012-08-01,2013-04-30,,37000000.0,2.95,2.95,0.51,,2.88,46000000.0,412000000.0,1029000000.0,874000000.0,842000000.0,32000000.0,874000000.0,561000000.0,3793000000.0,6000000.0,534000000.0,315000000.0,561000000.0,3232000000.0,23000000.0,1961000000.0,1271000000.0,-17000000.0,1254000000.0,3793000000.0,296800000.0,297000000.0,304000000.0
Intuit Inc,INTU,VI90HBPH7XSFMB9E4M29,896878,2013.0,Q3TTM,2012-05-01,2013-04-30,,25000000.0,2.94,2.94,0.66,,2.88,46000000.0,389000000.0,1117000000.0,878000000.0,818000000.0,60000000.0,878000000.0,564000000.0,4043000000.0,3000000.0,650000000.0,407000000.0,564000000.0,3479000000.0,30000000.0,2245000000.0,1234000000.0,-27000000.0,1207000000.0,4043000000.0,296800000.0,297000000.0,304000000.0
Intuit Inc,INTU,VI90HBPH7XSFMB9E4M29,896878,2013.0,Q2,2012-11-01,2013-01-31,2013-03-01 14:40:26+00:00,13000000.0,0.24,0.24,0.17,,0.23,,16000000.0,372000000.0,71000000.0,71000000.0,0.0,71000000.0,202000000.0,968000000.0,1000000.0,179000000.0,109000000.0,202000000.0,766000000.0,7000000.0,673000000.0,93000000.0,-6000000.0,87000000.0,968000000.0,295800000.0,296000000.0,303000000.0
Intuit Inc,INTU,VI90HBPH7XSFMB9E4M29,896878,2013.0,Q2YTD,2012-08-01,2013-01-31,,25000000.0,0.18,0.18,0.34,,0.17,,-8000000.0,623000000.0,52000000.0,20000000.0,32000000.0,52000000.0,379000000.0,1615000000.0,3000000.0,357000000.0,207000000.0,379000000.0,1236000000.0,15000000.0,1212000000.0,24000000.0,-12000000.0,12000000.0,1615000000.0,295800000.0,296000000.0,303000000.0
Intuit Inc,INTU,VI90HBPH7XSFMB9E4M29,896878,2013.0,Q2TTM,2012-02-01,2013-01-31,,19000000.0,2.66,2.66,0.64,,2.59,,339000000.0,1076000000.0,790000000.0,730000000.0,60000000.0,790000000.0,580000000.0,3810000000.0,9000000.0,640000000.0,401000000.0,580000000.0,3230000000.0,34000000.0,2136000000.0,1094000000.0,-25000000.0,1069000000.0,3810000000.0,295800000.0,296000000.0,303000000.0
Intuit Inc,INTU,VI90HBPH7XSFMB9E4M29,896878,2013.0,Q1,2012-08-01,2012-10-31,2012-11-29 14:02:37+00:00,12000000.0,-0.06,-0.06,0.17,,-0.06,,-24000000.0,251000000.0,-19000000.0,-51000000.0,32000000.0,-19000000.0,177000000.0,647000000.0,2000000.0,178000000.0,98000000.0,177000000.0,470000000.0,8000000.0,539000000.0,-69000000.0,-6000000.0,-75000000.0,647000000.0,316700000.0,296000000.0,296000000.0
Intuit Inc,INTU,VI90HBPH7XSFMB9E4M29,896878,2013.0,Q1TTM,2011-11-01,2012-10-31,,20000000.0,2.82,2.82,0.62,,2.75,,384000000.0,1048000000.0,837000000.0,777000000.0,60000000.0,837000000.0,584000000.0,3861000000.0,11000000.0,629000000.0,387000000.0,584000000.0,3277000000.0,43000000.0,2084000000.0,1193000000.0,-32000000.0,1161000000.0,3861000000.0,316700000.0,296000000.0,296000000.0
Intuit Inc,INTU,VI90HBPH7XSFMB9E4M29,896878,2014.0,FY,2013-08-01,2014-07-31,2016-09-01 16:23:59+00:00,25000000.0,3.18,3.18,0.76,,3.12,,447000000.0,1157000000.0,907000000.0,853000000.0,54000000.0,907000000.0,603000000.0,4243000000.0,31000000.0,714000000.0,444000000.0,603000000.0,3640000000.0,31000000.0,2340000000.0,1300000000.0,,1300000000.0,4243000000.0,285200000.0,285000000.0,291000000.0
Intuit Inc,INTU,VI90HBPH7XSFMB9E4M29,896878,2014.0,Q4,2014-05-01,2014-07-31,,-3000000.0,-0.12,-0.12,0.19,-4000000.0,-0.1,,-18000000.0,135000000.0,-29000000.0,-37000000.0,8000000.0,-29000000.0,132000000.0,451000000.0,23000000.0,166000000.0,96000000.0,132000000.0,319000000.0,7000000.0,390000000.0,-71000000.0,16000000.0,-55000000.0,451000000.0,285200000.0,285000000.0,291000000.0
Intuit Inc,INTU,VI90HBPH7XSFMB9E4M29,896878,2014.0,Q3,2014-02-01,2014-04-30,2014-05-21 13:35:27+00:00,11000000.0,3.47,3.47,0.19,,3.39,,505000000.0,412000000.0,984000000.0,984000000.0,0.0,984000000.0,164000000.0,2388000000.0,3000000.0,186000000.0,121000000.0,164000000.0,2224000000.0,8000000.0,730000000.0,1494000000.0,-5000000.0,1489000000.0,2388000000.0,283600000.0,284000000.0,290000000.0
Intuit Inc,INTU,VI90HBPH7XSFMB9E4M29,896878,2014.0,Q3YTD,2013-08-01,2014-04-30,,28000000.0,3.3,3.3,0.57,4000000.0,3.22,,465000000.0,1022000000.0,936000000.0,890000000.0,46000000.0,936000000.0,471000000.0,3792000000.0,8000000.0,548000000.0,348000000.0,471000000.0,3321000000.0,24000000.0,1950000000.0,1371000000.0,-16000000.0,1355000000.0,3792000000.0,283600000.0,284000000.0,290000000.0
Intuit Inc,INTU,VI90HBPH7XSFMB9E4M29,896878,2014.0,Q3TTM,2013-05-01,2014-04-30,,44000000.0,3.24,3.24,0.74,4000000.0,3.17,-46000000.0,440000000.0,1212000000.0,920000000.0,871000000.0,49000000.0,920000000.0,469000000.0,4170000000.0,9000000.0,699000000.0,455000000.0,469000000.0,3701000000.0,31000000.0,2368000000.0,1333000000.0,-22000000.0,1311000000.0,4170000000.0,283600000.0,284000000.0,290000000.0
Intuit Inc,INTU,VI90HBPH7XSFMB9E4M29,896878,2014.0,Q2,2013-11-01,2014-01-31,2014-02-21 14:15:19+00:00,11000000.0,-0.13,-0.13,0.19,,-0.13,,-17000000.0,352000000.0,-37000000.0,-37000000.0,0.0,-37000000.0,170000000.0,782000000.0,0.0,186000000.0,109000000.0,170000000.0,612000000.0,8000000.0,658000000.0,-46000000.0,-8000000.0,-54000000.0,782000000.0,284600000.0,284000000.0,284000000.0
Intuit Inc,INTU,VI90HBPH7XSFMB9E4M29,896878,2014.0,Q2YTD,2013-08-01,2014-01-31,,17000000.0,-0.17,-0.17,0.38,4000000.0,-0.17,,-40000000.0,610000000.0,-48000000.0,-94000000.0,46000000.0,-48000000.0,307000000.0,1404000000.0,5000000.0,362000000.0,227000000.0,307000000.0,1097000000.0,16000000.0,1220000000.0,-123000000.0,-11000000.0,-134000000.0,1404000000.0,284600000.0,284000000.0,284000000.0
Intuit Inc,INTU,VI90HBPH7XSFMB9E4M29,896878,2014.0,Q2TTM,2013-02-01,2014-01-31,,45000000.0,2.54,2.54,0.72,4000000.0,2.49,,355000000.0,1206000000.0,758000000.0,709000000.0,49000000.0,758000000.0,487000000.0,3960000000.0,9000000.0,690000000.0,442000000.0,487000000.0,3473000000.0,31000000.0,2387000000.0,1086000000.0,-22000000.0,1064000000.0,3960000000.0,284600000.0,284000000.0,284000000.0
Intuit Inc,INTU,VI90HBPH7XSFMB9E4M29,896878,2014.0,Q1,2013-08-01,2013-10-31,2013-11-22 14:26:08+00:00,6000000.0,-0.04,-0.04,0.19,4000000.0,-0.04,,-23000000.0,258000000.0,-11000000.0,-57000000.0,46000000.0,-11000000.0,137000000.0,622000000.0,5000000.0,176000000.0,118000000.0,137000000.0,485000000.0,8000000.0,562000000.0,-77000000.0,-3000000.0,-80000000.0,622000000.0,275000000.0,288000000.0,288000000.0
Intuit Inc,INTU,VI90HBPH7XSFMB9E4M29,896878,2014.0,Q1TTM,2012-11-01,2013-10-31,,47000000.0,2.91,2.91,0.7,4000000.0,2.85,,388000000.0,1226000000.0,866000000.0,817000000.0,49000000.0,866000000.0,519000000.0,4146000000.0,10000000.0,683000000.0,442000000.0,519000000.0,3627000000.0,30000000.0,2402000000.0,1225000000.0,-20000000.0,1205000000.0,4146000000.0,275000000.0,288000000.0,288000000.0
Intuit Inc,INTU,VI90HBPH7XSFMB9E4M29,896878,2015.0,FY,2014-08-01,2015-07-31,2017-09-01 16:13:14+00:00,190000000.0,1.3,1.3,1.0,,1.28,,299000000.0,1288000000.0,365000000.0,413000000.0,-48000000.0,365000000.0,695000000.0,4192000000.0,1000000.0,798000000.0,483000000.0,695000000.0,3497000000.0,27000000.0,2759000000.0,738000000.0,-26000000.0,712000000.0,4192000000.0,280800000.0,281000000.0,286000000.0
