company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,accountspayable,accountsreceivable,aoci,cashandequivalents,commitmentsandcontingencies,commonequity,currentdeferredrevenue,goodwill,grossppe,intangibleassets,longtermdebt,longterminvestments,netinventory,netppe,noncontrollinginterests,noncurrentdeferredtaxassets,othercurrentassets,othercurrentliabilities,othernoncurrentassets,othernoncurrentliabilities,othernoncurrentnonoperatingassets,redeemablenoncontrollinginterest,restrictedcash,retainedearnings,shorttermdebt,shortterminvestments,totalassets,totalcommonequity,totalcurrentassets,totalcurrentliabilities,totalequity,totalequityandnoncontrollinginterests,totalliabilities,totalliabilitiesandequity,totalnoncurrentassets,totalnoncurrentliabilities,treasurystock
Micron Technology Inc,MU,B3DXGBC8GAIYWI2Z0172,723125,2012.0,Q1,,2011-12-01,2012-01-10 14:20:23+00:00,1413000000.0,1383000000.0,101000000.0,1915000000.0,0.0,8727000000.0,406000000.0,,,401000000.0,1973000000.0,397000000.0,2097000000.0,7472000000.0,1438000000.0,,96000000.0,56000000.0,450000000.0,508000000.0,,,,-557000000.0,146000000.0,,14211000000.0,8271000000.0,5491000000.0,2021000000.0,8271000000.0,9709000000.0,4502000000.0,14211000000.0,1248000000.0,2481000000.0,
Micron Technology Inc,MU,B3DXGBC8GAIYWI2Z0172,723125,2013.0,FY,,2013-08-29,2014-10-27 16:21:54+00:00,2115000000.0,2329000000.0,63000000.0,2880000000.0,0.0,9291000000.0,243000000.0,,,386000000.0,4452000000.0,895000000.0,2649000000.0,7626000000.0,864000000.0,861000000.0,276000000.0,182000000.0,439000000.0,535000000.0,,0.0,556000000.0,-212000000.0,1585000000.0,221000000.0,19118000000.0,9142000000.0,8911000000.0,4125000000.0,9142000000.0,10006000000.0,9112000000.0,19118000000.0,2581000000.0,4987000000.0,
Micron Technology Inc,MU,B3DXGBC8GAIYWI2Z0172,723125,2013.0,Q3,,2013-05-30,2013-07-08 16:38:44+00:00,1590000000.0,1503000000.0,69000000.0,2440000000.0,0.0,9179000000.0,223000000.0,,,331000000.0,3267000000.0,619000000.0,1732000000.0,6830000000.0,698000000.0,,99000000.0,172000000.0,389000000.0,420000000.0,,,,-1920000000.0,357000000.0,112000000.0,14055000000.0,7328000000.0,5886000000.0,2342000000.0,7328000000.0,8026000000.0,6029000000.0,14055000000.0,1339000000.0,3687000000.0,
Micron Technology Inc,MU,B3DXGBC8GAIYWI2Z0172,723125,2013.0,Q2,,2013-02-28,2013-04-08 16:34:38+00:00,1498000000.0,1226000000.0,79000000.0,2061000000.0,0.0,9115000000.0,207000000.0,,,346000000.0,3301000000.0,837000000.0,1721000000.0,6973000000.0,729000000.0,,189000000.0,62000000.0,392000000.0,534000000.0,,,,-1963000000.0,350000000.0,167000000.0,13912000000.0,7231000000.0,5364000000.0,2117000000.0,7231000000.0,7960000000.0,5952000000.0,13912000000.0,1575000000.0,3835000000.0,
Micron Technology Inc,MU,B3DXGBC8GAIYWI2Z0172,723125,2013.0,Q1,,2012-11-29,2013-01-07 17:06:33+00:00,1584000000.0,1139000000.0,83000000.0,2102000000.0,0.0,9063000000.0,227000000.0,,,359000000.0,3169000000.0,870000000.0,1831000000.0,7199000000.0,717000000.0,,74000000.0,61000000.0,324000000.0,574000000.0,,,,-1677000000.0,266000000.0,169000000.0,14067000000.0,7469000000.0,5315000000.0,2138000000.0,7469000000.0,8186000000.0,5881000000.0,14067000000.0,1553000000.0,3743000000.0,
Micron Technology Inc,MU,B3DXGBC8GAIYWI2Z0172,723125,2014.0,FY,,2014-08-28,2015-10-27 15:37:39+00:00,2864000000.0,2906000000.0,56000000.0,4150000000.0,0.0,7975000000.0,309000000.0,,,468000000.0,4893000000.0,1790000000.0,2455000000.0,8682000000.0,802000000.0,816000000.0,350000000.0,,415000000.0,1102000000.0,,68000000.0,,2729000000.0,1618000000.0,384000000.0,22416000000.0,10760000000.0,10245000000.0,4791000000.0,10760000000.0,11562000000.0,10786000000.0,22416000000.0,3489000000.0,5995000000.0,0.0
Micron Technology Inc,MU,B3DXGBC8GAIYWI2Z0172,723125,2014.0,Q3,,2014-05-29,2014-07-03 13:38:01+00:00,2828000000.0,2715000000.0,44000000.0,4062000000.0,0.0,8317000000.0,282000000.0,,,343000000.0,4137000000.0,1289000000.0,2532000000.0,8021000000.0,757000000.0,693000000.0,194000000.0,142000000.0,444000000.0,813000000.0,,88000000.0,0.0,1579000000.0,1508000000.0,202000000.0,20495000000.0,9940000000.0,9705000000.0,4760000000.0,9940000000.0,10697000000.0,9710000000.0,20495000000.0,2769000000.0,4950000000.0,
Micron Technology Inc,MU,B3DXGBC8GAIYWI2Z0172,723125,2014.0,Q2,,2014-02-27,2014-04-07 16:04:13+00:00,2679000000.0,2826000000.0,59000000.0,4305000000.0,0.0,8389000000.0,251000000.0,,,367000000.0,4317000000.0,1170000000.0,2462000000.0,7859000000.0,760000000.0,741000000.0,199000000.0,145000000.0,487000000.0,858000000.0,,91000000.0,0.0,836000000.0,2230000000.0,199000000.0,20615000000.0,9284000000.0,9991000000.0,5305000000.0,9284000000.0,10044000000.0,10480000000.0,20615000000.0,2765000000.0,5175000000.0,
Micron Technology Inc,MU,B3DXGBC8GAIYWI2Z0172,723125,2014.0,Q1,,2013-11-28,2014-01-07 16:13:09+00:00,2630000000.0,2833000000.0,68000000.0,3654000000.0,0.0,9025000000.0,236000000.0,,,368000000.0,4260000000.0,1028000000.0,2459000000.0,7733000000.0,927000000.0,802000000.0,207000000.0,104000000.0,494000000.0,875000000.0,,,0.0,126000000.0,1543000000.0,216000000.0,19794000000.0,9219000000.0,9369000000.0,4513000000.0,9219000000.0,10146000000.0,9648000000.0,19794000000.0,2692000000.0,5135000000.0,
Micron Technology Inc,MU,B3DXGBC8GAIYWI2Z0172,723125,2015.0,FY,,2015-09-03,2016-10-28 13:49:01+00:00,2611000000.0,2507000000.0,13000000.0,2287000000.0,0.0,7582000000.0,205000000.0,,,449000000.0,6252000000.0,3492000000.0,2340000000.0,10554000000.0,937000000.0,597000000.0,228000000.0,,455000000.0,698000000.0,,49000000.0,,5588000000.0,1089000000.0,1234000000.0,24143000000.0,12302000000.0,8596000000.0,3905000000.0,12302000000.0,13239000000.0,10855000000.0,24143000000.0,4993000000.0,6950000000.0,-881000000.0
Micron Technology Inc,MU,B3DXGBC8GAIYWI2Z0172,723125,2015.0,Q3,,2015-06-04,2015-07-10 15:08:19+00:00,3204000000.0,2530000000.0,-3000000.0,3694000000.0,0.0,7536000000.0,214000000.0,,,431000000.0,6403000000.0,3794000000.0,2381000000.0,9857000000.0,897000000.0,553000000.0,237000000.0,,493000000.0,764000000.0,,48000000.0,,5117000000.0,1148000000.0,1166000000.0,25136000000.0,12458000000.0,10008000000.0,4566000000.0,12458000000.0,13355000000.0,11733000000.0,25136000000.0,5271000000.0,7167000000.0,-192000000.0
Micron Technology Inc,MU,B3DXGBC8GAIYWI2Z0172,723125,2015.0,Q2,,2015-03-05,2015-04-10 14:11:37+00:00,2662000000.0,2761000000.0,-18000000.0,3547000000.0,0.0,8009000000.0,259000000.0,,,440000000.0,5519000000.0,3108000000.0,2377000000.0,9233000000.0,815000000.0,651000000.0,301000000.0,,468000000.0,887000000.0,,51000000.0,,4627000000.0,1199000000.0,932000000.0,23818000000.0,12426000000.0,9918000000.0,4120000000.0,12426000000.0,13241000000.0,10526000000.0,23818000000.0,4667000000.0,6406000000.0,-192000000.0
Micron Technology Inc,MU,B3DXGBC8GAIYWI2Z0172,723125,2015.0,Q1,,2014-12-04,2015-01-09 13:01:10+00:00,2965000000.0,2663000000.0,35000000.0,3764000000.0,0.0,7930000000.0,286000000.0,,,450000000.0,4608000000.0,2157000000.0,2448000000.0,9132000000.0,815000000.0,685000000.0,331000000.0,,446000000.0,969000000.0,,53000000.0,,3713000000.0,1168000000.0,466000000.0,22542000000.0,11678000000.0,9672000000.0,4419000000.0,11678000000.0,12493000000.0,9996000000.0,22542000000.0,3738000000.0,5577000000.0,
Micron Technology Inc,MU,B3DXGBC8GAIYWI2Z0172,723125,2016.0,FY,,2016-09-01,2017-10-26 12:51:41+00:00,3879000000.0,2068000000.0,-35000000.0,4140000000.0,0.0,7845000000.0,200000000.0,104000000.0,,464000000.0,9154000000.0,1778000000.0,2889000000.0,14686000000.0,848000000.0,657000000.0,140000000.0,,356000000.0,623000000.0,,0.0,,5299000000.0,756000000.0,258000000.0,27540000000.0,12080000000.0,9495000000.0,4835000000.0,12080000000.0,12928000000.0,14612000000.0,27540000000.0,3359000000.0,9777000000.0,-1029000000.0
Micron Technology Inc,MU,B3DXGBC8GAIYWI2Z0172,723125,2016.0,Q3,,2016-06-02,2016-07-06 14:02:03+00:00,3599000000.0,2073000000.0,-38000000.0,4627000000.0,0.0,7784000000.0,189000000.0,,,491000000.0,8919000000.0,2032000000.0,2920000000.0,13209000000.0,847000000.0,631000000.0,136000000.0,,528000000.0,548000000.0,,0.0,,5470000000.0,712000000.0,354000000.0,27001000000.0,12187000000.0,10110000000.0,4500000000.0,12187000000.0,13034000000.0,13967000000.0,27001000000.0,3682000000.0,9467000000.0,-1029000000.0
Micron Technology Inc,MU,B3DXGBC8GAIYWI2Z0172,723125,2016.0,Q2,,2016-03-03,2016-04-08 14:28:32+00:00,3087000000.0,1984000000.0,-84000000.0,3078000000.0,0.0,7688000000.0,199000000.0,,,512000000.0,6494000000.0,2468000000.0,2608000000.0,11819000000.0,975000000.0,668000000.0,178000000.0,,547000000.0,636000000.0,,39000000.0,,5685000000.0,1125000000.0,957000000.0,24819000000.0,12264000000.0,8805000000.0,4411000000.0,12264000000.0,13239000000.0,11541000000.0,24819000000.0,4195000000.0,7130000000.0,-1025000000.0
Micron Technology Inc,MU,B3DXGBC8GAIYWI2Z0172,723125,2016.0,Q1,,2015-12-03,2016-01-08 13:54:55+00:00,2784000000.0,2223000000.0,-90000000.0,2605000000.0,0.0,7609000000.0,190000000.0,,,536000000.0,6326000000.0,3122000000.0,2435000000.0,11060000000.0,974000000.0,595000000.0,211000000.0,,565000000.0,720000000.0,,42000000.0,,5788000000.0,1051000000.0,1036000000.0,24388000000.0,12301000000.0,8510000000.0,4025000000.0,12301000000.0,13275000000.0,11071000000.0,24388000000.0,4818000000.0,7046000000.0,-1006000000.0
Micron Technology Inc,MU,B3DXGBC8GAIYWI2Z0172,723125,2017.0,FY,,2017-08-31,2018-10-15 14:40:51+00:00,3664000000.0,3759000000.0,29000000.0,5109000000.0,0.0,8399000000.0,408000000.0,1228000000.0,,387000000.0,9872000000.0,617000000.0,3123000000.0,19431000000.0,849000000.0,766000000.0,147000000.0,,450000000.0,639000000.0,,21000000.0,,10260000000.0,1262000000.0,319000000.0,35336000000.0,18621000000.0,12457000000.0,5334000000.0,18621000000.0,19470000000.0,15845000000.0,35336000000.0,3448000000.0,10511000000.0,-67000000.0
Micron Technology Inc,MU,B3DXGBC8GAIYWI2Z0172,723125,2017.0,Q3,,2017-06-01,2017-06-30 11:51:53+00:00,3656000000.0,3497000000.0,12000000.0,4048000000.0,0.0,8333000000.0,326000000.0,1228000000.0,,405000000.0,10485000000.0,486000000.0,3064000000.0,19014000000.0,848000000.0,667000000.0,132000000.0,,444000000.0,595000000.0,,25000000.0,,7893000000.0,1161000000.0,282000000.0,33267000000.0,16171000000.0,11023000000.0,5143000000.0,16171000000.0,17019000000.0,16223000000.0,33267000000.0,3230000000.0,11080000000.0,-67000000.0
Micron Technology Inc,MU,B3DXGBC8GAIYWI2Z0172,723125,2017.0,Q2,,2017-03-02,2017-03-28 12:12:39+00:00,3801000000.0,2891000000.0,-7000000.0,3633000000.0,0.0,8114000000.0,289000000.0,1190000000.0,,425000000.0,11308000000.0,627000000.0,3000000000.0,19098000000.0,848000000.0,679000000.0,156000000.0,,391000000.0,677000000.0,,28000000.0,,6247000000.0,1117000000.0,265000000.0,32355000000.0,14287000000.0,9945000000.0,5207000000.0,14287000000.0,15135000000.0,17192000000.0,32355000000.0,3312000000.0,11985000000.0,-67000000.0
Micron Technology Inc,MU,B3DXGBC8GAIYWI2Z0172,723125,2017.0,Q1,,2016-12-01,2017-01-09 12:12:32+00:00,4155000000.0,2453000000.0,-7000000.0,4139000000.0,0.0,7887000000.0,236000000.0,,,445000000.0,8490000000.0,1556000000.0,2750000000.0,15321000000.0,848000000.0,599000000.0,132000000.0,,411000000.0,601000000.0,,31000000.0,,5469000000.0,1155000000.0,30000000.0,27836000000.0,12320000000.0,9504000000.0,5546000000.0,12320000000.0,13168000000.0,14637000000.0,27836000000.0,3011000000.0,9091000000.0,-1029000000.0
Micron Technology Inc,MU,B3DXGBC8GAIYWI2Z0172,723125,2018.0,FY,,2018-08-30,2019-10-17 14:44:04+00:00,4374000000.0,5478000000.0,10000000.0,6506000000.0,0.0,8318000000.0,,1228000000.0,,331000000.0,3777000000.0,473000000.0,3595000000.0,23672000000.0,870000000.0,1022000000.0,164000000.0,521000000.0,611000000.0,581000000.0,,100000000.0,,24395000000.0,859000000.0,296000000.0,43376000000.0,32294000000.0,16039000000.0,5754000000.0,32294000000.0,33164000000.0,10112000000.0,43376000000.0,3665000000.0,4358000000.0,-429000000.0
Micron Technology Inc,MU,B3DXGBC8GAIYWI2Z0172,723125,2018.0,Q3,,2018-05-31,2018-06-22 11:39:04+00:00,3998000000.0,4912000000.0,22000000.0,6808000000.0,0.0,8986000000.0,431000000.0,1228000000.0,,334000000.0,5890000000.0,487000000.0,3369000000.0,22705000000.0,869000000.0,989000000.0,147000000.0,,603000000.0,549000000.0,,5000000.0,,20070000000.0,1454000000.0,263000000.0,41845000000.0,28649000000.0,15499000000.0,5883000000.0,28649000000.0,29518000000.0,12322000000.0,41845000000.0,3641000000.0,6439000000.0,-429000000.0
Micron Technology Inc,MU,B3DXGBC8GAIYWI2Z0172,723125,2018.0,Q2,,2018-03-01,2018-03-23 14:52:31+00:00,4194000000.0,4437000000.0,43000000.0,7828000000.0,0.0,9720000000.0,427000000.0,1228000000.0,,348000000.0,7802000000.0,520000000.0,3184000000.0,21864000000.0,869000000.0,1026000000.0,173000000.0,,441000000.0,746000000.0,,14000000.0,,16247000000.0,1514000000.0,214000000.0,41263000000.0,25697000000.0,15836000000.0,6135000000.0,25697000000.0,26566000000.0,14683000000.0,41263000000.0,3563000000.0,8548000000.0,-313000000.0
Micron Technology Inc,MU,B3DXGBC8GAIYWI2Z0172,723125,2018.0,Q1,,2017-11-30,2017-12-20 14:56:35+00:00,3766000000.0,3876000000.0,24000000.0,6008000000.0,0.0,9564000000.0,416000000.0,1228000000.0,,368000000.0,7644000000.0,314000000.0,3160000000.0,20723000000.0,867000000.0,731000000.0,148000000.0,,469000000.0,553000000.0,,18000000.0,,12938000000.0,1401000000.0,166000000.0,37191000000.0,22526000000.0,13358000000.0,5583000000.0,22526000000.0,23393000000.0,13780000000.0,37191000000.0,3110000000.0,8197000000.0,0.0
Micron Technology Inc,MU,B3DXGBC8GAIYWI2Z0172,723125,2019.0,FY,,2019-08-29,2020-06-30 12:12:44+00:00,4626000000.0,3195000000.0,9000000.0,7152000000.0,0.0,8332000000.0,,1228000000.0,28240000000.0,340000000.0,4541000000.0,1164000000.0,5118000000.0,28240000000.0,889000000.0,837000000.0,235000000.0,454000000.0,575000000.0,1088000000.0,,98000000.0,,30761000000.0,1310000000.0,803000000.0,48887000000.0,35881000000.0,16503000000.0,6390000000.0,35881000000.0,36770000000.0,12019000000.0,48887000000.0,4144000000.0,5629000000.0,-3221000000.0
Micron Technology Inc,MU,B3DXGBC8GAIYWI2Z0172,723125,2019.0,Q3,,2019-05-30,2019-06-26 16:00:55+00:00,3494000000.0,3257000000.0,8000000.0,5157000000.0,0.0,8335000000.0,,1228000000.0,,339000000.0,3563000000.0,1167000000.0,4905000000.0,27138000000.0,867000000.0,817000000.0,215000000.0,557000000.0,533000000.0,1039000000.0,,99000000.0,,30201000000.0,1346000000.0,1532000000.0,46288000000.0,35323000000.0,15066000000.0,5397000000.0,35323000000.0,36190000000.0,9999000000.0,46288000000.0,4084000000.0,4602000000.0,-3221000000.0
Micron Technology Inc,MU,B3DXGBC8GAIYWI2Z0172,723125,2019.0,Q2,,2019-02-28,2019-03-21 15:11:06+00:00,4062000000.0,4416000000.0,6000000.0,6353000000.0,0.0,8261000000.0,,1228000000.0,,350000000.0,3604000000.0,1614000000.0,4390000000.0,26204000000.0,863000000.0,762000000.0,211000000.0,665000000.0,779000000.0,993000000.0,,99000000.0,,29364000000.0,2634000000.0,1180000000.0,47487000000.0,34567000000.0,16550000000.0,7361000000.0,34567000000.0,35430000000.0,11958000000.0,47487000000.0,4733000000.0,4597000000.0,-3064000000.0
Micron Technology Inc,MU,B3DXGBC8GAIYWI2Z0172,723125,2019.0,Q1,,2018-11-29,2018-12-19 10:49:25+00:00,4200000000.0,5418000000.0,-5000000.0,4447000000.0,0.0,8467000000.0,,1228000000.0,,356000000.0,3734000000.0,1565000000.0,3876000000.0,24807000000.0,870000000.0,842000000.0,182000000.0,591000000.0,758000000.0,834000000.0,,99000000.0,,27769000000.0,398000000.0,1116000000.0,44595000000.0,33869000000.0,15039000000.0,5189000000.0,33869000000.0,34739000000.0,9757000000.0,44595000000.0,4749000000.0,4568000000.0,-2362000000.0
Micron Technology Inc,MU,B3DXGBC8GAIYWI2Z0172,723125,2020.0,Q3,,2020-05-28,2020-06-30 12:12:44+00:00,5364000000.0,3603000000.0,-11000000.0,8267000000.0,0.0,8883000000.0,,1228000000.0,30081000000.0,332000000.0,6356000000.0,577000000.0,5405000000.0,30081000000.0,0.0,775000000.0,233000000.0,491000000.0,1113000000.0,1546000000.0,,98000000.0,,32402000000.0,330000000.0,391000000.0,52005000000.0,37820000000.0,17899000000.0,6185000000.0,37820000000.0,37820000000.0,14087000000.0,52005000000.0,4025000000.0,7902000000.0,-3454000000.0
Micron Technology Inc,MU,B3DXGBC8GAIYWI2Z0172,723125,2020.0,Q2,,2020-02-27,2020-03-26 13:52:52+00:00,5077000000.0,3049000000.0,-9000000.0,7118000000.0,0.0,8844000000.0,,1228000000.0,,332000000.0,5188000000.0,586000000.0,5208000000.0,29647000000.0,0.0,764000000.0,238000000.0,508000000.0,1115000000.0,1517000000.0,,98000000.0,,31602000000.0,237000000.0,363000000.0,49648000000.0,37023000000.0,15976000000.0,5822000000.0,37023000000.0,37023000000.0,12527000000.0,49648000000.0,4025000000.0,6705000000.0,-3414000000.0
Micron Technology Inc,MU,B3DXGBC8GAIYWI2Z0172,723125,2020.0,Q1,,2019-11-28,2019-12-20 12:21:53+00:00,5408000000.0,3419000000.0,6000000.0,6969000000.0,0.0,8547000000.0,,1228000000.0,,333000000.0,5188000000.0,599000000.0,4943000000.0,29352000000.0,0.0,783000000.0,217000000.0,447000000.0,1187000000.0,1546000000.0,,98000000.0,,31218000000.0,462000000.0,619000000.0,49649000000.0,36500000000.0,16167000000.0,6317000000.0,36500000000.0,36500000000.0,13051000000.0,49649000000.0,4130000000.0,6734000000.0,-3271000000.0
