company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,accountspayable,accountsreceivable,aoci,cashandequivalents,commitmentsandcontingencies,commonequity,currentdeferredrevenue,currentdeferredtaxassets,currentdeferredtaxliabilities,currentemployeebenefitliabilities,goodwill,grossppe,intangibleassets,longtermdebt,longterminvestments,netppe,noncurrentdeferredrevenue,noncurrentdeferredtaxassets,noncurrentdeferredtaxliabilities,notereceivable,othercurrentassets,othercurrentliabilities,othernoncurrentassets,othernoncurrentliabilities,prepaidexpenses,restrictedcash,retainedearnings,shorttermdebt,shortterminvestments,totalassets,totalcommonequity,totalcurrentassets,totalcurrentliabilities,totalequity,totalequityandnoncontrollinginterests,totalliabilities,totalliabilitiesandequity,totalnoncurrentassets,totalnoncurrentliabilities
Paychex Inc,PAYX,,723531,2012.0,Q1,2011-06-01,2011-08-31,2011-09-27 17:13:36+00:00,38500000.0,197900000.0,44200000.0,113100000.0,0.0,543600000.0,2700000.0,0.0,76700000.0,146100000.0,513600000.0,,71300000.0,,232900000.0,310500000.0,,25900000.0,66200000.0,22100000.0,,3073100000.0,3900000.0,48900000.0,33100000.0,3095200000.0,951500000.0,,372000000.0,4991500000.0,1539300000.0,3833400000.0,3337100000.0,1539300000.0,1539300000.0,3452200000.0,4991500000.0,847600000.0,115100000.0
Paychex Inc,PAYX,,723531,2013.0,FY,2012-06-01,2013-05-31,2014-07-22 16:54:23+00:00,42700000.0,133400000.0,22000000.0,107300000.0,0.0,663200000.0,5200000.0,52200000.0,8100000.0,138200000.0,533900000.0,,45200000.0,,369100000.0,346000000.0,,34100000.0,73000000.0,32400000.0,,4074000000.0,2800000.0,48800000.0,36600000.0,4072500000.0,1088500000.0,,398200000.0,6163700000.0,1773700000.0,4832600000.0,4268200000.0,1773700000.0,1773700000.0,4390000000.0,6163700000.0,985100000.0,121800000.0
Paychex Inc,PAYX,,723531,2013.0,Q3,2012-12-01,2013-02-28,2013-03-27 17:09:20+00:00,47600000.0,125100000.0,32700000.0,100400000.0,0.0,608300000.0,3900000.0,6800000.0,21000000.0,139300000.0,533900000.0,,49900000.0,,227000000.0,341700000.0,,32600000.0,96600000.0,25300000.0,,5544700000.0,2800000.0,48500000.0,35600000.0,5556200000.0,964900000.0,,470200000.0,7507500000.0,1605900000.0,6319600000.0,5756500000.0,1605900000.0,1605900000.0,5901600000.0,7507500000.0,846200000.0,145100000.0
Paychex Inc,PAYX,,723531,2013.0,Q2,2012-09-01,2012-11-30,2012-12-19 17:32:03+00:00,43600000.0,169300000.0,39700000.0,122600000.0,0.0,597700000.0,2500000.0,11900000.0,28500000.0,116800000.0,517400000.0,,47000000.0,,504300000.0,351800000.0,,31300000.0,89300000.0,31000000.0,,3697200000.0,3600000.0,48100000.0,39900000.0,3715500000.0,1060800000.0,,178600000.0,5724200000.0,1698200000.0,4268800000.0,3888600000.0,1698200000.0,1698200000.0,4026000000.0,5724200000.0,1103600000.0,137400000.0
Paychex Inc,PAYX,,723531,2013.0,Q1,2012-06-01,2012-08-31,2012-09-24 16:39:54+00:00,40700000.0,153100000.0,37300000.0,149000000.0,0.0,585100000.0,2700000.0,0.0,80500000.0,115400000.0,517400000.0,,51300000.0,,480400000.0,326900000.0,,30500000.0,87500000.0,24000000.0,,3680400000.0,4000000.0,48300000.0,36300000.0,3696100000.0,1033000000.0,,241900000.0,5710900000.0,1655400000.0,4300400000.0,3919700000.0,1655400000.0,1655400000.0,4055500000.0,5710900000.0,1083600000.0,135800000.0
Paychex Inc,PAYX,,723531,2014.0,FY,2013-06-01,2014-05-31,2015-07-21 16:39:00+00:00,48800000.0,149400000.0,21500000.0,152500000.0,0.0,798000000.0,,29200000.0,6600000.0,171700000.0,540300000.0,,40600000.0,,385600000.0,342200000.0,41900000.0,37100000.0,55700000.0,36300000.0,,4211800000.0,21800000.0,56600000.0,37800000.0,4198600000.0,957500000.0,,398700000.0,6370100000.0,1777000000.0,5002500000.0,4438900000.0,1777000000.0,1777000000.0,4593100000.0,6370100000.0,1025400000.0,154200000.0
Paychex Inc,PAYX,,723531,2014.0,Q3,2013-12-01,2014-02-28,2014-03-26 16:30:03+00:00,34700000.0,129600000.0,24600000.0,271300000.0,0.0,779900000.0,,8000000.0,15900000.0,164100000.0,540000000.0,,40500000.0,,377800000.0,345100000.0,,36300000.0,87200000.0,29400000.0,,4924200000.0,10400000.0,55100000.0,49800000.0,4916800000.0,983700000.0,,314400000.0,7069400000.0,1788200000.0,5719300000.0,5138900000.0,1788200000.0,1788200000.0,5281200000.0,7069400000.0,1005000000.0,142300000.0
Paychex Inc,PAYX,,723531,2014.0,Q2,2013-09-01,2013-11-30,2013-12-20 11:59:19+00:00,36400000.0,178800000.0,13700000.0,213000000.0,0.0,753500000.0,,31700000.0,16000000.0,135800000.0,540000000.0,,43600000.0,,375900000.0,351400000.0,,36100000.0,85300000.0,34800000.0,,3930900000.0,8600000.0,54600000.0,43100000.0,3912000000.0,993200000.0,,250400000.0,6019400000.0,1760400000.0,4663800000.0,4119100000.0,1760400000.0,1760400000.0,4259000000.0,6019400000.0,1004200000.0,139900000.0
Paychex Inc,PAYX,,723531,2014.0,Q1,2013-06-01,2013-08-31,2013-09-30 17:21:08+00:00,40400000.0,154700000.0,-4900000.0,111600000.0,0.0,719100000.0,4500000.0,2000000.0,27900000.0,129300000.0,533900000.0,,42100000.0,,365600000.0,350500000.0,,36300000.0,80100000.0,28700000.0,,3948300000.0,4500000.0,52300000.0,42000000.0,3911700000.0,1034200000.0,,447600000.0,6031200000.0,1748400000.0,4698300000.0,4150400000.0,1748400000.0,1748400000.0,4282800000.0,6031200000.0,982400000.0,132400000.0
Paychex Inc,PAYX,,723531,2015.0,FY,2014-06-01,2015-05-31,2016-07-22 17:28:47+00:00,51700000.0,,7500000.0,170000000.0,0.0,883700000.0,11200000.0,12900000.0,,210400000.0,561500000.0,,32400000.0,,399800000.0,353900000.0,44800000.0,,1800000.0,214500000.0,,4299700000.0,31700000.0,62400000.0,50800000.0,4273400000.0,894300000.0,,366600000.0,6467500000.0,1785500000.0,5088200000.0,4573000000.0,1785500000.0,1785500000.0,4682000000.0,6467500000.0,1025400000.0,109000000.0
Paychex Inc,PAYX,,723531,2015.0,Q3,2014-12-01,2015-02-28,2015-03-25 16:49:56+00:00,40100000.0,148400000.0,21800000.0,265300000.0,0.0,871900000.0,,11200000.0,10800000.0,186000000.0,563800000.0,,35600000.0,,408600000.0,347700000.0,,0.0,61300000.0,32200000.0,,5111100000.0,31100000.0,62900000.0,54000000.0,5090800000.0,978300000.0,,355500000.0,7344200000.0,1872000000.0,5957400000.0,5348000000.0,1872000000.0,1872000000.0,5472200000.0,7344200000.0,1039100000.0,124200000.0
Paychex Inc,PAYX,,723531,2015.0,Q2,2014-09-01,2014-11-30,2014-12-19 15:17:41+00:00,39800000.0,205600000.0,22400000.0,140400000.0,0.0,847600000.0,,7400000.0,14500000.0,174400000.0,563800000.0,,38800000.0,,398500000.0,344400000.0,,38700000.0,100200000.0,36400000.0,,4050600000.0,30400000.0,60700000.0,48800000.0,4032700000.0,964300000.0,,388600000.0,6274500000.0,1834300000.0,4859900000.0,4279300000.0,1834300000.0,1834300000.0,4440200000.0,6274500000.0,1070200000.0,160900000.0
Paychex Inc,PAYX,,723531,2015.0,Q1,2014-06-01,2014-08-31,2014-09-24 14:38:36+00:00,40100000.0,168900000.0,26000000.0,462600000.0,0.0,815900000.0,,0.0,69700000.0,156100000.0,563400000.0,,42600000.0,,396500000.0,346600000.0,,36200000.0,98900000.0,29600000.0,,4078100000.0,29300000.0,58100000.0,47400000.0,4066800000.0,943700000.0,,96700000.0,6286600000.0,1785600000.0,4872000000.0,4344000000.0,1785600000.0,1785600000.0,4501000000.0,6286600000.0,1068000000.0,157000000.0
Paychex Inc,PAYX,,723531,2016.0,FY,2015-06-01,2016-05-31,2017-07-21 17:29:04+00:00,56700000.0,,29200000.0,131500000.0,0.0,956300000.0,26300000.0,10500000.0,,247800000.0,657100000.0,,69500000.0,,441100000.0,353000000.0,72800000.0,,22100000.0,444700000.0,,4035100000.0,56500000.0,68300000.0,58800000.0,3997500000.0,926200000.0,,220600000.0,6440800000.0,1911700000.0,4863600000.0,4365900000.0,1911700000.0,1911700000.0,4529100000.0,6440800000.0,1224200000.0,163200000.0
Paychex Inc,PAYX,,723531,2016.0,Q3,2015-12-01,2016-02-29,2016-03-30 17:24:20+00:00,55800000.0,,37500000.0,253100000.0,0.0,937000000.0,,9800000.0,,219500000.0,656200000.0,,73500000.0,,428600000.0,350000000.0,,,88100000.0,385000000.0,,4763900000.0,55600000.0,66100000.0,64400000.0,4717200000.0,899600000.0,,74100000.0,7067500000.0,1874100000.0,5503600000.0,5039200000.0,1874100000.0,1874100000.0,5193400000.0,7067500000.0,1213900000.0,154200000.0
Paychex Inc,PAYX,,723531,2016.0,Q2,2015-09-01,2015-11-30,2015-12-23 13:50:37+00:00,47400000.0,241100000.0,20300000.0,412300000.0,0.0,924100000.0,,65500000.0,15800000.0,194000000.0,561500000.0,,31300000.0,,436500000.0,352700000.0,,,81600000.0,36700000.0,,3752700000.0,32300000.0,67000000.0,62700000.0,3720100000.0,913900000.0,,64100000.0,6016800000.0,1858300000.0,4602500000.0,4009900000.0,1858300000.0,1858300000.0,4158500000.0,6016800000.0,1061600000.0,148600000.0
Paychex Inc,PAYX,,723531,2016.0,Q1,2015-06-01,2015-08-31,2015-09-30 17:06:47+00:00,43000000.0,206600000.0,13800000.0,455900000.0,0.0,900600000.0,,0.0,30500000.0,191300000.0,561500000.0,,33000000.0,,416200000.0,350100000.0,,,81400000.0,32100000.0,,3781600000.0,34000000.0,64400000.0,63400000.0,3748400000.0,876400000.0,,81800000.0,5983000000.0,1790800000.0,4588200000.0,4046400000.0,1790800000.0,1790800000.0,4192200000.0,5983000000.0,1044700000.0,145800000.0
Paychex Inc,PAYX,,723531,2017.0,FY,2016-06-01,2017-05-31,2018-07-20 17:11:56+00:00,57200000.0,,20000000.0,184600000.0,0.0,1033600000.0,22900000.0,45000000.0,,280500000.0,657100000.0,,57600000.0,,454000000.0,337200000.0,45600000.0,,33900000.0,543400000.0,,4364500000.0,55800000.0,73800000.0,58300000.0,4301900000.0,901700000.0,,138800000.0,6833700000.0,1955300000.0,5272000000.0,4725100000.0,1955300000.0,1955300000.0,4878400000.0,6833700000.0,1224500000.0,153300000.0
Paychex Inc,PAYX,,723531,2017.0,Q3,2016-12-01,2017-02-28,2017-03-31 14:33:58+00:00,55900000.0,,4600000.0,189900000.0,0.0,1020200000.0,25100000.0,33400000.0,,278100000.0,657100000.0,,62000000.0,,440200000.0,341600000.0,48000000.0,,17700000.0,461900000.0,,4859200000.0,57600000.0,74200000.0,68000000.0,4784600000.0,871900000.0,55400000.0,214000000.0,7310300000.0,1896700000.0,5751800000.0,5273700000.0,1896700000.0,1896700000.0,5413600000.0,7310300000.0,1216900000.0,139900000.0
Paychex Inc,PAYX,,723531,2017.0,Q2,2016-09-01,2016-11-30,2016-12-23 14:52:52+00:00,48600000.0,,-16800000.0,165000000.0,0.0,997500000.0,28500000.0,50700000.0,,245300000.0,657100000.0,,65200000.0,,432100000.0,349300000.0,83700000.0,,18500000.0,564700000.0,,3358600000.0,56700000.0,74200000.0,65100000.0,3242200000.0,834900000.0,103100000.0,128000000.0,5776100000.0,1815600000.0,4215700000.0,3784100000.0,1815600000.0,1815600000.0,3960500000.0,5776100000.0,1211100000.0,176400000.0
Paychex Inc,PAYX,,723531,2017.0,Q1,2016-06-01,2016-08-31,2016-09-30 17:28:42+00:00,51200000.0,,39200000.0,130000000.0,0.0,990000000.0,26800000.0,,65600000.0,245800000.0,657100000.0,,65000000.0,,446300000.0,348400000.0,82100000.0,,41200000.0,517300000.0,,3472500000.0,59100000.0,72300000.0,62700000.0,3443300000.0,958900000.0,51300000.0,367700000.0,6096900000.0,1988100000.0,4521000000.0,3913200000.0,1988100000.0,1988100000.0,4108800000.0,6096900000.0,1227500000.0,195600000.0
Paychex Inc,PAYX,,723531,2018.0,FY,,2018-05-31,2019-03-29 17:08:58+00:00,73700000.0,,-36200000.0,358200000.0,0.0,1130400000.0,,17000000.0,,320600000.0,814000000.0,,141400000.0,0.0,295500000.0,393500000.0,18400000.0,,154400000.0,524600000.0,0.0,4902400000.0,377400000.0,89100000.0,224000000.0,4703800000.0,1262600000.0,0.0,66000000.0,7915400000.0,2356800000.0,5893600000.0,5296700000.0,2356800000.0,2356800000.0,5558600000.0,7915400000.0,1628300000.0,261900000.0
Paychex Inc,PAYX,,723531,2018.0,Q3,2017-12-01,2018-02-28,2018-03-28 16:37:36+00:00,71900000.0,,-26700000.0,323900000.0,0.0,1110800000.0,23700000.0,22900000.0,,356300000.0,827400000.0,,105100000.0,,405400000.0,397200000.0,51800000.0,,41900000.0,582000000.0,,4114100000.0,59000000.0,79900000.0,77900000.0,3944700000.0,961400000.0,57700000.0,97300000.0,6842800000.0,2045500000.0,5048700000.0,4623700000.0,2045500000.0,2045500000.0,4797300000.0,6842800000.0,1396900000.0,173600000.0
Paychex Inc,PAYX,,723531,2018.0,Q2,2017-09-01,2017-11-30,2017-12-21 17:09:08+00:00,58400000.0,,-9200000.0,257200000.0,0.0,1097100000.0,27000000.0,62400000.0,,281200000.0,698100000.0,,77400000.0,,480900000.0,377100000.0,50100000.0,24900000.0,85000000.0,630400000.0,,5001700000.0,33200000.0,78900000.0,73400000.0,4888200000.0,881000000.0,133400000.0,81400000.0,7684600000.0,1968900000.0,5993000000.0,5501700000.0,1968900000.0,1968900000.0,5715700000.0,7684600000.0,1314500000.0,214000000.0
Paychex Inc,PAYX,,723531,2018.0,Q1,2017-06-01,2017-08-31,2017-10-05 17:38:05+00:00,74600000.0,,24400000.0,234400000.0,0.0,1075700000.0,24700000.0,,4100000.0,277000000.0,698000000.0,,79200000.0,,483200000.0,328600000.0,47900000.0,,95400000.0,570600000.0,,5018100000.0,57000000.0,76700000.0,81600000.0,4953100000.0,843700000.0,57200000.0,133800000.0,7619500000.0,1943800000.0,5973500000.0,5455700000.0,1943800000.0,1943800000.0,5675700000.0,7619500000.0,1317400000.0,220000000.0
Paychex Inc,PAYX,,723531,2019.0,FY,,2019-05-31,2020-07-17 16:53:00+00:00,75900000.0,406300000.0,100000.0,673600000.0,0.0,1209900000.0,,22600000.0,0.0,725000000.0,1782600000.0,408700000.0,399100000.0,796400000.0,10200000.0,408700000.0,27300000.0,,223100000.0,447900000.0,50600000.0,4044100000.0,397700000.0,164700000.0,233900000.0,3803800000.0,1409500000.0,0.0,39000000.0,8676000000.0,2619500000.0,5677700000.0,4845000000.0,2619500000.0,2619500000.0,6056500000.0,8676000000.0,2589600000.0,1211500000.0
Paychex Inc,PAYX,,723531,2019.0,Q3,,2019-02-28,2019-03-29 17:08:58+00:00,73900000.0,,-19300000.0,696400000.0,0.0,1191500000.0,,5900000.0,,840300000.0,1781500000.0,,420900000.0,800000000.0,20000000.0,404700000.0,20400000.0,,229200000.0,844700000.0,68900000.0,5581900000.0,443900000.0,165700000.0,235000000.0,5405500000.0,1425800000.0,53600000.0,35600000.0,10363000000.0,2598000000.0,7292000000.0,6549700000.0,2598000000.0,2598000000.0,7765000000.0,10363000000.0,2666300000.0,1215300000.0
Paychex Inc,PAYX,,723531,2019.0,Q2,2018-09-01,2018-11-30,2018-12-21 17:03:06+00:00,70600000.0,,-47400000.0,510600000.0,0.0,1169300000.0,,33300000.0,,307900000.0,810600000.0,,128000000.0,,10000000.0,394000000.0,19700000.0,,161600000.0,591200000.0,,3871000000.0,369800000.0,89800000.0,234200000.0,3672300000.0,1302600000.0,57300000.0,248400000.0,7002400000.0,2424500000.0,5290000000.0,4306800000.0,2424500000.0,2424500000.0,4577900000.0,7002400000.0,1318400000.0,271100000.0
Paychex Inc,PAYX,,723531,2019.0,Q1,2018-06-01,2018-08-31,2018-10-05 17:05:29+00:00,62600000.0,,-35800000.0,440100000.0,0.0,1154700000.0,,,51600000.0,283200000.0,813300000.0,,135500000.0,,264600000.0,389100000.0,19100000.0,,155500000.0,564300000.0,,3943300000.0,371300000.0,91000000.0,225100000.0,3763800000.0,1268100000.0,56700000.0,82900000.0,7050000000.0,2387000000.0,5076200000.0,4397400000.0,2387000000.0,2387000000.0,4663000000.0,7050000000.0,1584700000.0,265600000.0
Paychex Inc,PAYX,,723531,2020.0,FY,,2020-05-31,2020-07-17 16:53:00+00:00,79400000.0,380000000.0,56500000.0,905200000.0,0.0,1293500000.0,39200000.0,16800000.0,50500000.0,644100000.0,1791100000.0,407400000.0,330600000.0,796800000.0,10200000.0,407400000.0,33500000.0,,240800000.0,410300000.0,,3608600000.0,546800000.0,271300000.0,244800000.0,3480300000.0,1431400000.0,5100000.0,27200000.0,8550700000.0,2781400000.0,5464600000.0,4426900000.0,2781400000.0,2781400000.0,5769300000.0,8550700000.0,2678700000.0,1342400000.0
Paychex Inc,PAYX,,723531,2020.0,Q3,,2020-02-29,2020-03-27 16:25:35+00:00,67700000.0,384600000.0,45200000.0,780000000.0,0.0,1281300000.0,,23600000.0,,682900000.0,1789800000.0,,348000000.0,796700000.0,10200000.0,403800000.0,32600000.0,,232700000.0,462400000.0,59300000.0,4587900000.0,525700000.0,255400000.0,250000000.0,4355700000.0,1433300000.0,51200000.0,73800000.0,9466900000.0,2759800000.0,6389400000.0,5389700000.0,2759800000.0,2759800000.0,6707100000.0,9466900000.0,2673700000.0,1317400000.0
Paychex Inc,PAYX,,723531,2020.0,Q2,2019-09-01,2019-11-30,2019-12-20 16:03:03+00:00,76300000.0,411700000.0,11600000.0,600600000.0,0.0,1256400000.0,,58600000.0,,689800000.0,1785800000.0,,359700000.0,796600000.0,10100000.0,401700000.0,30600000.0,,226800000.0,493900000.0,53000000.0,4006500000.0,516500000.0,254400000.0,240900000.0,3734800000.0,1301400000.0,51300000.0,34400000.0,8701700000.0,2569400000.0,5627900000.0,4823900000.0,2569400000.0,2569400000.0,6132300000.0,8701700000.0,2672100000.0,1308400000.0
Paychex Inc,PAYX,,723531,2020.0,Q1,,2019-08-31,2019-10-04 17:22:56+00:00,61700000.0,409200000.0,26500000.0,586400000.0,0.0,1227600000.0,,0.0,49000000.0,628600000.0,1783100000.0,,379500000.0,796500000.0,10300000.0,403400000.0,29700000.0,,227600000.0,452200000.0,55800000.0,4027700000.0,506000000.0,241600000.0,242300000.0,3769100000.0,1265200000.0,56500000.0,40900000.0,8638200000.0,2519300000.0,5555900000.0,4823500000.0,2519300000.0,2519300000.0,6118900000.0,8638200000.0,2678900000.0,1295400000.0
