company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,amortizationexpense,depreciationexpense,divestitures,increasedecreaseinoperatingcapital,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,noncashadjustmentstonetincome,otherfinancingactivitiesnet,othernetchangesincash,paymentofdividends,purchaseofinvestments,purchaseofplantpropertyandequipment,repurchaseofcommonequity,saleofinvestments,saleofplantpropertyandequipment
Paychex Inc,PAYX,,723531,2010.0,FY,2009-06-01,2010-05-31,2012-07-20 16:48:58+00:00,0.0,35000000.0,86500000.0,13100000.0,-31300000.0,,-398100000.0,-401300000.0,610900000.0,-398100000.0,-401300000.0,610900000.0,-188500000.0,477000000.0,477000000.0,43700000.0,50500000.0,,-448600000.0,-1554900000.0,-73200000.0,,1213700000.0,
Paychex Inc,PAYX,,723531,2010.0,Q3TTM,2009-03-01,2010-02-28,,66000.0,31992000.0,87536000.0,13100000.0,-10859000.0,,-506320000.0,-271227000.0,628477000.0,-506320000.0,-271227000.0,628477000.0,-149070000.0,475259000.0,475259000.0,44549000.0,-57999000.0,,-448321000.0,-980429000.0,-62422000.0,,757858000.0,600000.0
Paychex Inc,PAYX,,723531,2010.0,Q3,2009-12-01,2010-02-28,,,8991000.0,21594000.0,-50000.0,58175000.0,,986632000.0,-1156556000.0,223916000.0,986632000.0,-1156556000.0,223916000.0,53992000.0,111977000.0,111977000.0,23179000.0,1098822000.0,,-112190000.0,-570715000.0,-20439000.0,,-565352000.0,
Paychex Inc,PAYX,,723531,2010.0,Q2TTM,2008-12-01,2009-11-30,,-6400000.0,27860000.0,87422000.0,13100000.0,2805000.0,,-1019815000.0,275004000.0,639515000.0,-1019815000.0,275004000.0,639515000.0,-105296000.0,494049000.0,494049000.0,27379000.0,-571755000.0,,-448060000.0,-1118565000.0,-60748000.0,,1447017000.0,600000.0
Paychex Inc,PAYX,,723531,2010.0,Q2,2009-03-01,2009-11-30,,,8800000.0,21700000.0,13100000.0,-70700000.0,,-140700000.0,-41800000.0,92500000.0,-140700000.0,-41800000.0,92500000.0,-90000000.0,125900000.0,125900000.0,6800000.0,-28600000.0,,-112100000.0,-420200000.0,-18100000.0,,383400000.0,
Paychex Inc,PAYX,,723531,2010.0,Q1TTM,2008-09-01,2009-08-31,,-6400000.0,24463000.0,86713000.0,,13468000.0,,-1108967000.0,701873000.0,660849000.0,-1108967000.0,701873000.0,660849000.0,253755000.0,508391000.0,508391000.0,27814000.0,-661071000.0,,-447896000.0,-4663170000.0,-77819000.0,,5448662000.0,600000.0
Paychex Inc,PAYX,,723531,2011.0,FY,2010-06-01,2011-05-31,2013-07-22 13:56:25+00:00,-126400000.0,38900000.0,88700000.0,,47100000.0,,-471100000.0,-409500000.0,715300000.0,-471100000.0,-409500000.0,715300000.0,-165300000.0,515300000.0,515300000.0,25300000.0,-22300000.0,,-448800000.0,-6229100000.0,-103300000.0,,6049300000.0,
Paychex Inc,PAYX,,723531,2011.0,Q4,2011-03-01,2011-05-31,,-11100000.0,10000000.0,24400000.0,,3100000.0,,-734200000.0,459800000.0,162400000.0,-734200000.0,459800000.0,162400000.0,-117000000.0,118900000.0,118900000.0,6000000.0,-621800000.0,-5000000.0,-112400000.0,-1272500000.0,-21200000.0,,1764600000.0,
Paychex Inc,PAYX,,723531,2011.0,Q3TTM,2010-03-01,2011-02-28,,-115300000.0,38109000.0,85906000.0,50000.0,-775000.0,,-384332000.0,-319744000.0,660784000.0,-384332000.0,-319744000.0,660784000.0,-43292000.0,511923000.0,511923000.0,25621000.0,64278000.0,,-448610000.0,-5183985000.0,-102561000.0,,5082052000.0,
Paychex Inc,PAYX,,723531,2011.0,Q3,2010-12-01,2011-02-28,,-115300000.0,9900000.0,22800000.0,,64900000.0,,762400000.0,-997900000.0,233700000.0,762000000.0,-997900000.0,233700000.0,2800000.0,130600000.0,130600000.0,5500000.0,874600000.0,5000000.0,-112200000.0,-1043100000.0,-37000000.0,,197500000.0,
Paychex Inc,PAYX,,723531,2011.0,Q2YTD,2010-06-01,2010-11-30,2011-12-20 16:39:52+00:00,,19000000.0,41500000.0,,-20900000.0,,-499300000.0,128600000.0,319200000.0,-498900000.0,128600000.0,319200000.0,-51100000.0,265800000.0,265800000.0,13800000.0,-275100000.0,,-224200000.0,-3913500000.0,-45100000.0,,4087200000.0,
Paychex Inc,PAYX,,723531,2011.0,Q2TTM,2009-12-01,2010-11-30,,,37200000.0,84700000.0,,-7500000.0,,-165100000.0,-478400000.0,651000000.0,-164700000.0,-478400000.0,651000000.0,7900000.0,493300000.0,493300000.0,43300000.0,283500000.0,,-448600000.0,-4711600000.0,-86000000.0,,4319200000.0,
Paychex Inc,PAYX,,723531,2011.0,Q2,2010-09-01,2010-11-30,,,9600000.0,20600000.0,,-45800000.0,,-120900000.0,-43900000.0,124900000.0,-120700000.0,-43900000.0,124900000.0,-39700000.0,133900000.0,133900000.0,6600000.0,-8700000.0,,-112200000.0,-1955100000.0,-27900000.0,,1939100000.0,
Paychex Inc,PAYX,,723531,2011.0,Q1,2010-06-01,2010-08-31,2011-09-27 17:13:36+00:00,,9400000.0,20900000.0,,24900000.0,,-378400000.0,172500000.0,194300000.0,-378200000.0,172500000.0,194300000.0,-11400000.0,131900000.0,131900000.0,7200000.0,-266400000.0,,-112000000.0,-1958400000.0,-17200000.0,,2148100000.0,
Paychex Inc,PAYX,,723531,2011.0,Q1TTM,2009-09-01,2010-08-31,,,36400000.0,85800000.0,13100000.0,-32400000.0,,-184900000.0,-476300000.0,618600000.0,-184700000.0,-476300000.0,618600000.0,-42400000.0,485300000.0,485300000.0,43500000.0,263600000.0,,-448500000.0,-3176700000.0,-76200000.0,,2763500000.0,
Paychex Inc,PAYX,,723531,2012.0,FY,2011-06-01,2012-05-31,2013-07-22 13:56:25+00:00,-6000000.0,42500000.0,97800000.0,,-4800000.0,,527500000.0,-1244300000.0,706600000.0,527500000.0,-1244300000.0,706600000.0,-10200000.0,548000000.0,548000000.0,23100000.0,988000000.0,,-460500000.0,-10964800000.0,-90900000.0,,9817400000.0,
Paychex Inc,PAYX,,723531,2012.0,Q4,2012-03-01,2012-05-31,,,11200000.0,24900000.0,,-20900000.0,,271400000.0,-453100000.0,144000000.0,271400000.0,-453100000.0,144000000.0,-37700000.0,123300000.0,123300000.0,5500000.0,387600000.0,,-116200000.0,-3328600000.0,-27500000.0,,2903000000.0,
Paychex Inc,PAYX,,723531,2012.0,Q3YTD,2011-06-01,2012-02-29,2013-03-27 17:09:20+00:00,-6000000.0,31300000.0,72900000.0,,16100000.0,,256100000.0,-791200000.0,562600000.0,256100000.0,-791200000.0,562600000.0,27500000.0,424700000.0,424700000.0,17600000.0,600400000.0,,-344300000.0,-7636200000.0,-63400000.0,,6914400000.0,
Paychex Inc,PAYX,,723531,2012.0,Q3TTM,2011-03-01,2012-02-29,,-17100000.0,41300000.0,97300000.0,,19200000.0,,-478100000.0,-331400000.0,725000000.0,-478100000.0,-331400000.0,725000000.0,-89500000.0,543600000.0,543600000.0,23600000.0,-21400000.0,-5000000.0,-456700000.0,-8908700000.0,-84600000.0,,8679000000.0,
Paychex Inc,PAYX,,723531,2012.0,Q3,2011-12-01,2012-02-29,,-5000000.0,10500000.0,24600000.0,,89300000.0,,1011000000.0,-1226000000.0,265400000.0,1011000000.0,-1226000000.0,265400000.0,50400000.0,135400000.0,135400000.0,5600000.0,1126900000.0,,-115900000.0,-2905600000.0,-19300000.0,,1703900000.0,
Paychex Inc,PAYX,,723531,2012.0,Q2YTD,2011-06-01,2011-11-30,2012-12-19 17:32:03+00:00,-1000000.0,20800000.0,48300000.0,,-73200000.0,,-754900000.0,434800000.0,297200000.0,-754900000.0,434800000.0,297200000.0,-22900000.0,289300000.0,289300000.0,12000000.0,-526500000.0,,-228400000.0,-4730600000.0,-44100000.0,,5210500000.0,
Paychex Inc,PAYX,,723531,2012.0,Q2TTM,2010-12-01,2011-11-30,,-127400000.0,40700000.0,95500000.0,,-5200000.0,,-726700000.0,-103300000.0,693300000.0,-727100000.0,-103300000.0,693300000.0,-137100000.0,538800000.0,538800000.0,23500000.0,-273700000.0,,-453000000.0,-7046200000.0,-102300000.0,,7172600000.0,
Paychex Inc,PAYX,,723531,2012.0,Q2,2011-09-01,2011-11-30,,-1000000.0,10500000.0,24100000.0,,-70300000.0,,-163800000.0,36800000.0,110000000.0,-163800000.0,36800000.0,110000000.0,-17000000.0,140400000.0,140400000.0,5300000.0,-47800000.0,,-116000000.0,-3053700000.0,-23100000.0,,3114600000.0,
Paychex Inc,PAYX,,723531,2012.0,Q1,2011-06-01,2011-08-31,2012-09-24 16:39:54+00:00,,10300000.0,24200000.0,,-2900000.0,,-591100000.0,398000000.0,187200000.0,-591100000.0,398000000.0,187200000.0,-5900000.0,148900000.0,148900000.0,6700000.0,-478700000.0,,-112400000.0,-1676900000.0,-21000000.0,,2095900000.0,
Paychex Inc,PAYX,,723531,2012.0,Q1TTM,2010-09-01,2011-08-31,,-126400000.0,39800000.0,92000000.0,,19300000.0,,-683800000.0,-184000000.0,708200000.0,-684000000.0,-184000000.0,708200000.0,-159800000.0,532300000.0,532300000.0,24800000.0,-234600000.0,,-449200000.0,-5947600000.0,-107100000.0,,5997100000.0,
Paychex Inc,PAYX,,723531,2013.0,Q4,2013-03-01,2013-05-31,,,14800000.0,24900000.0,,-101100000.0,,-1419300000.0,1357300000.0,68900000.0,-1419300000.0,1357300000.0,68900000.0,6900000.0,123500000.0,123500000.0,6800000.0,-1419300000.0,,,-9677700000.0,-24500000.0,,11059500000.0,
Paychex Inc,PAYX,,723531,2013.0,FY,2012-06-01,2013-05-31,2015-07-21 16:39:00+00:00,-21300000.0,56200000.0,98200000.0,,-71700000.0,,-858500000.0,181700000.0,675300000.0,-858500000.0,181700000.0,675300000.0,-1500000.0,569000000.0,569000000.0,23600000.0,-381800000.0,,-476700000.0,-28332800000.0,-103800000.0,0.0,28639600000.0,
Paychex Inc,PAYX,,723531,2013.0,Q3YTD,2012-06-01,2013-02-28,2014-03-26 16:30:03+00:00,-21300000.0,41400000.0,73300000.0,,29400000.0,,560800000.0,-1175600000.0,606400000.0,560800000.0,-1175600000.0,606400000.0,-8400000.0,445500000.0,445500000.0,16800000.0,1037500000.0,,-476700000.0,-18655100000.0,-79300000.0,0.0,17580100000.0,
Paychex Inc,PAYX,,723531,2013.0,Q3TTM,2012-03-01,2013-02-28,,-21300000.0,52600000.0,98200000.0,,8500000.0,,832200000.0,-1628700000.0,750400000.0,832200000.0,-1628700000.0,750400000.0,-46100000.0,568800000.0,568800000.0,22300000.0,1425100000.0,,-592900000.0,-21983700000.0,-106800000.0,,20483100000.0,
Paychex Inc,PAYX,,723531,2013.0,Q3,2012-12-01,2013-02-28,,-9300000.0,14300000.0,25000000.0,,91700000.0,,1610600000.0,-1913200000.0,280400000.0,1610600000.0,-1913200000.0,280400000.0,-22200000.0,144500000.0,144500000.0,4900000.0,1850900000.0,,-240300000.0,-6432800000.0,-24300000.0,,4553200000.0,
Paychex Inc,PAYX,,723531,2013.0,Q2YTD,2012-06-01,2012-11-30,2013-12-20 11:59:19+00:00,-12000000.0,27100000.0,48300000.0,,-62300000.0,,-1049800000.0,737600000.0,326000000.0,-1049800000.0,737600000.0,326000000.0,13800000.0,301000000.0,301000000.0,11900000.0,-813400000.0,,-236400000.0,-12222300000.0,-55000000.0,0.0,13026900000.0,
Paychex Inc,PAYX,,723531,2013.0,Q2TTM,2011-12-01,2012-11-30,,-17000000.0,48800000.0,97800000.0,,6100000.0,,232600000.0,-941500000.0,735400000.0,232600000.0,-941500000.0,735400000.0,26500000.0,559700000.0,559700000.0,23000000.0,701100000.0,,-468500000.0,-18456500000.0,-101800000.0,,17633800000.0,
Paychex Inc,PAYX,,723531,2013.0,Q2,2012-09-01,2012-11-30,,-12000000.0,13800000.0,24200000.0,,-83100000.0,,-100400000.0,-34300000.0,108300000.0,-100400000.0,-34300000.0,108300000.0,-26400000.0,147900000.0,147900000.0,5500000.0,19600000.0,,-120000000.0,-6993700000.0,-32900000.0,,7004300000.0,
Paychex Inc,PAYX,,723531,2013.0,Q1,2012-06-01,2012-08-31,2013-09-30 17:21:08+00:00,,13300000.0,24100000.0,,20800000.0,,-949400000.0,771900000.0,217700000.0,-949400000.0,771900000.0,217700000.0,40200000.0,153100000.0,153100000.0,6400000.0,-833000000.0,,-116400000.0,-5228600000.0,-22100000.0,0.0,6022600000.0,
Paychex Inc,PAYX,,723531,2013.0,Q1TTM,2011-09-01,2012-08-31,,-6000000.0,45500000.0,97700000.0,,18900000.0,,169200000.0,-870400000.0,737100000.0,169200000.0,-870400000.0,737100000.0,35900000.0,552200000.0,552200000.0,22800000.0,633700000.0,,-464500000.0,-14516500000.0,-92000000.0,,13744100000.0,
Paychex Inc,PAYX,,723531,2014.0,FY,2013-06-01,2014-05-31,2016-07-22 17:28:47+00:00,-9300000.0,70300000.0,105000000.0,,49900000.0,,-519600000.0,-316100000.0,880900000.0,-519600000.0,-316100000.0,880900000.0,45200000.0,627500000.0,627500000.0,28200000.0,240700000.0,,-510600000.0,-30292000000.0,-95400000.0,-249700000.0,30080600000.0,
Paychex Inc,PAYX,,723531,2014.0,Q4,2014-03-01,2014-05-31,,,18000000.0,28300000.0,,-22400000.0,,-872000000.0,578100000.0,175100000.0,-872000000.0,578100000.0,175100000.0,-118800000.0,145900000.0,145900000.0,5300000.0,-698100000.0,,-127200000.0,-7759000000.0,-25500000.0,-46700000.0,8362600000.0,
Paychex Inc,PAYX,,723531,2014.0,Q3YTD,2013-06-01,2014-02-28,2015-03-25 16:49:56+00:00,-9300000.0,52300000.0,76700000.0,,72300000.0,,352400000.0,-894200000.0,705800000.0,352400000.0,-894200000.0,705800000.0,164000000.0,481600000.0,481600000.0,22900000.0,938800000.0,,-383400000.0,-22533000000.0,-69900000.0,-203000000.0,21718000000.0,
Paychex Inc,PAYX,,723531,2014.0,Q3TTM,2013-03-01,2014-02-28,,-9300000.0,67100000.0,101600000.0,,-28800000.0,,-1066900000.0,463100000.0,774700000.0,-1066900000.0,463100000.0,774700000.0,170900000.0,605100000.0,605100000.0,29700000.0,-480500000.0,,-383400000.0,-32210700000.0,-94400000.0,-203000000.0,32777500000.0,
Paychex Inc,PAYX,,723531,2014.0,Q3,2013-12-01,2014-02-28,,,17900000.0,26300000.0,,94100000.0,,841200000.0,-1088500000.0,305600000.0,841200000.0,-1088500000.0,305600000.0,58300000.0,160100000.0,160100000.0,7200000.0,1012800000.0,,-127700000.0,-7033900000.0,-17300000.0,-43900000.0,5962700000.0,
Paychex Inc,PAYX,,723531,2014.0,Q2TTM,2012-12-01,2013-11-30,,-18600000.0,63500000.0,100300000.0,,-31200000.0,,-297500000.0,-361600000.0,749500000.0,-297500000.0,-361600000.0,749500000.0,90400000.0,589500000.0,589500000.0,27400000.0,357600000.0,,-496000000.0,-31609600000.0,-101400000.0,-159100000.0,31368000000.0,
Paychex Inc,PAYX,,723531,2014.0,Q2,2013-09-01,2013-11-30,,-9300000.0,17700000.0,26000000.0,,-76500000.0,,-195600000.0,163500000.0,133500000.0,-195600000.0,163500000.0,133500000.0,101400000.0,158700000.0,158700000.0,7600000.0,7400000.0,,-127800000.0,-8859300000.0,-26800000.0,-75200000.0,9058900000.0,
Paychex Inc,PAYX,,723531,2014.0,Q2YTD,2013-06-01,2013-11-30,2014-12-19 15:17:41+00:00,-9300000.0,34400000.0,50400000.0,,-21800000.0,,-488800000.0,194300000.0,400200000.0,-488800000.0,194300000.0,400200000.0,105700000.0,321500000.0,321500000.0,15700000.0,-74000000.0,,-255700000.0,-15499100000.0,-52600000.0,-159100000.0,15755300000.0,
Paychex Inc,PAYX,,723531,2014.0,Q1TTM,2012-09-01,2013-08-31,,-21300000.0,59600000.0,98500000.0,,-37800000.0,,-202300000.0,-559400000.0,724300000.0,-202300000.0,-559400000.0,724300000.0,-37400000.0,578700000.0,578700000.0,25300000.0,369800000.0,,-488200000.0,-29744000000.0,-107500000.0,-83900000.0,29313400000.0,
Paychex Inc,PAYX,,723531,2015.0,FY,2014-06-01,2015-05-31,2017-07-21 17:29:04+00:00,-27100000.0,76200000.0,106600000.0,,4800000.0,,-592700000.0,-285000000.0,895200000.0,-592700000.0,-285000000.0,895200000.0,17500000.0,674900000.0,674900000.0,32700000.0,141500000.0,,-551800000.0,-34020400000.0,-106100000.0,-182400000.0,33868600000.0,
Paychex Inc,PAYX,,723531,2015.0,Q4,2015-03-01,2015-05-31,,,19300000.0,27500000.0,,-13500000.0,,-1039900000.0,742200000.0,202400000.0,-1039900000.0,742200000.0,202400000.0,-95300000.0,161200000.0,161200000.0,7900000.0,-790500000.0,,-137400000.0,-9396900000.0,-31900000.0,-112000000.0,10171000000.0,
Paychex Inc,PAYX,,723531,2015.0,Q3YTD,2014-06-01,2015-02-28,2016-03-30 17:24:20+00:00,-27100000.0,56900000.0,79100000.0,,18300000.0,,447200000.0,-1027200000.0,692800000.0,447200000.0,-1027200000.0,692800000.0,112800000.0,513700000.0,513700000.0,24800000.0,932000000.0,,-414400000.0,-24623500000.0,-74200000.0,-70400000.0,23697600000.0,
Paychex Inc,PAYX,,723531,2015.0,Q3TTM,2014-03-01,2015-02-28,,-27100000.0,74900000.0,107400000.0,,-4100000.0,,-424800000.0,-449100000.0,867900000.0,-424800000.0,-449100000.0,867900000.0,-6000000.0,659600000.0,659600000.0,30100000.0,233900000.0,,-541600000.0,-32382500000.0,-99700000.0,-117100000.0,32060200000.0,
Paychex Inc,PAYX,,723531,2015.0,Q3,2014-12-01,2015-02-28,,,19400000.0,26600000.0,,63800000.0,,918700000.0,-1081900000.0,288100000.0,918700000.0,-1081900000.0,288100000.0,124900000.0,169400000.0,169400000.0,8900000.0,1074800000.0,,-138200000.0,-4173800000.0,-27000000.0,-17900000.0,3118900000.0,
Paychex Inc,PAYX,,723531,2015.0,Q2YTD,2014-06-01,2014-11-30,2015-12-23 13:50:37+00:00,-27100000.0,37500000.0,52500000.0,,-45500000.0,,-471500000.0,54700000.0,404700000.0,-471500000.0,54700000.0,404700000.0,-12100000.0,344300000.0,344300000.0,15900000.0,-142800000.0,,-276200000.0,-20449700000.0,-47200000.0,-52500000.0,20578700000.0,
Paychex Inc,PAYX,,723531,2015.0,Q2TTM,2013-12-01,2014-11-30,,-27100000.0,73400000.0,107100000.0,,26200000.0,,-502300000.0,-455700000.0,885400000.0,-502300000.0,-455700000.0,885400000.0,-72600000.0,650300000.0,650300000.0,28400000.0,171900000.0,,-531100000.0,-35242600000.0,-90000000.0,-143100000.0,34904000000.0,
Paychex Inc,PAYX,,723531,2015.0,Q2,2014-09-01,2014-11-30,,400000.0,19100000.0,26000000.0,,-84700000.0,,-159600000.0,-304200000.0,141600000.0,-159600000.0,-304200000.0,141600000.0,-322200000.0,173000000.0,173000000.0,8200000.0,-6700000.0,,-137900000.0,-10788800000.0,-20800000.0,-15000000.0,10505000000.0,
Paychex Inc,PAYX,,723531,2015.0,Q1,2014-06-01,2014-08-31,2015-09-30 17:06:47+00:00,-27500000.0,18400000.0,26500000.0,,39200000.0,,-311900000.0,358900000.0,263100000.0,-311900000.0,358900000.0,263100000.0,310100000.0,171300000.0,171300000.0,7700000.0,-136100000.0,,-138300000.0,-9660900000.0,-26400000.0,-37500000.0,10073700000.0,
Paychex Inc,PAYX,,723531,2015.0,Q1TTM,2013-09-01,2014-08-31,,-36800000.0,72000000.0,107100000.0,,34400000.0,,-538300000.0,12000000.0,877300000.0,-538300000.0,12000000.0,877300000.0,351000000.0,636000000.0,636000000.0,27800000.0,186000000.0,,-521000000.0,-33313100000.0,-96000000.0,-203300000.0,33457900000.0,
Paychex Inc,PAYX,,723531,2016.0,FY,2015-06-01,2016-05-31,2018-07-20 17:11:56+00:00,-296100000.0,75700000.0,115100000.0,,33600000.0,,-993600000.0,-63100000.0,1018200000.0,-993600000.0,-63100000.0,1018200000.0,-38500000.0,756800000.0,756800000.0,37000000.0,-279200000.0,,-606500000.0,-12572200000.0,-106700000.0,-107900000.0,12911900000.0,
Paychex Inc,PAYX,,723531,2016.0,Q4,2016-03-01,2016-05-31,,,18500000.0,30000000.0,,-8900000.0,,-849100000.0,500500000.0,227000000.0,-849100000.0,500500000.0,227000000.0,-121600000.0,178100000.0,178100000.0,9300000.0,-697600000.0,,-151500000.0,-9078400000.0,-29400000.0,,9608300000.0,
Paychex Inc,PAYX,,723531,2016.0,Q3YTD,2015-06-01,2016-02-29,2017-03-31 14:33:58+00:00,-296100000.0,57200000.0,85100000.0,,42500000.0,,-144500000.0,-563600000.0,791200000.0,-144500000.0,-563600000.0,791200000.0,83100000.0,578700000.0,578700000.0,27700000.0,418400000.0,,-455000000.0,-3493800000.0,-77300000.0,-107900000.0,3303600000.0,
Paychex Inc,PAYX,,723531,2016.0,Q3TTM,2015-03-01,2016-02-29,,-296100000.0,76500000.0,112600000.0,,29000000.0,,-1184400000.0,178600000.0,993600000.0,-1184400000.0,178600000.0,993600000.0,-12200000.0,739900000.0,739900000.0,35600000.0,-372100000.0,,-592400000.0,-12890700000.0,-109200000.0,-219900000.0,13474600000.0,
Paychex Inc,PAYX,,723531,2016.0,Q3,2015-12-01,2016-02-29,,-296100000.0,18800000.0,30400000.0,,132100000.0,,781800000.0,-1312300000.0,371300000.0,781800000.0,-1312300000.0,371300000.0,-159200000.0,180400000.0,180400000.0,9600000.0,978200000.0,,-151400000.0,-952800000.0,-23900000.0,-45000000.0,-39500000.0,
Paychex Inc,PAYX,,723531,2016.0,Q2YTD,2015-06-01,2015-11-30,2016-12-23 14:52:52+00:00,,38400000.0,54700000.0,,-89600000.0,,-926300000.0,748700000.0,419900000.0,-926300000.0,748700000.0,419900000.0,242300000.0,398300000.0,398300000.0,18100000.0,-559800000.0,,-303600000.0,-2541000000.0,-53400000.0,-62900000.0,3343100000.0,
Paychex Inc,PAYX,,723531,2016.0,Q2TTM,2014-12-01,2015-11-30,,,77100000.0,108800000.0,,-39300000.0,,-1047500000.0,409000000.0,910400000.0,-1047500000.0,409000000.0,910400000.0,271900000.0,728900000.0,728900000.0,34900000.0,-275500000.0,,-579200000.0,-16111700000.0,-112300000.0,-192800000.0,16633000000.0,
Paychex Inc,PAYX,,723531,2016.0,Q2,2015-09-01,2015-11-30,,,19000000.0,27700000.0,,-103500000.0,,-174000000.0,-11200000.0,141600000.0,-174000000.0,-11200000.0,141600000.0,-43600000.0,189200000.0,189200000.0,9200000.0,-22300000.0,,-151700000.0,-178100000.0,-28700000.0,,195600000.0,
Paychex Inc,PAYX,,723531,2016.0,Q1,2015-06-01,2015-08-31,2016-09-30 17:28:42+00:00,,19400000.0,27000000.0,,13900000.0,,-752300000.0,759900000.0,278300000.0,-752300000.0,759900000.0,278300000.0,285900000.0,209100000.0,209100000.0,8900000.0,-537500000.0,,-151900000.0,-2362900000.0,-24700000.0,-62900000.0,3147500000.0,
Paychex Inc,PAYX,,723531,2016.0,Q1TTM,2014-09-01,2015-08-31,,400000.0,77200000.0,107100000.0,,-20500000.0,,-1033100000.0,116000000.0,910400000.0,-1033100000.0,116000000.0,910400000.0,-6700000.0,712700000.0,712700000.0,33900000.0,-259900000.0,,-565400000.0,-26722400000.0,-104400000.0,-207800000.0,26942400000.0,
