company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,accountspayable,accountsreceivable,accruedexpenses,aoci,cashandequivalents,commitmentsandcontingencies,commonequity,dividendspayable,goodwill,intangibleassets,longtermdebt,netinventory,netppe,noncurrentdeferredtaxliabilities,othercurrentassets,othernoncurrentassets,othernoncurrentliabilities,retainedearnings,shorttermdebt,totalassets,totalcommonequity,totalcurrentassets,totalcurrentliabilities,totalequity,totalequityandnoncontrollinginterests,totalliabilities,totalliabilitiesandequity,totalnoncurrentassets,totalnoncurrentliabilities,totalpreferredequity,treasurystock
IDEX Corp,IEX,549300U5Y5EL6PHYLF13,832101,2012.0,Q2,,2012-06-30,2012-08-01 16:44:48+00:00,114430000.0,265209000.0,124167000.0,-61641000.0,221110000.0,0.0,528481000.0,16687000.0,1450969000.0,371475000.0,753725000.0,254497000.0,215673000.0,152854000.0,57273000.0,20596000.0,110070000.0,1215516000.0,5616000.0,2856802000.0,1579253000.0,798089000.0,260900000.0,1579253000.0,1579253000.0,1277549000.0,2856802000.0,1843040000.0,1016649000.0,0.0,-103103000.0
IDEX Corp,IEX,549300U5Y5EL6PHYLF13,832101,2012.0,Q1,,2012-03-31,2012-05-08 14:51:14+00:00,116209000.0,270825000.0,129255000.0,-38094000.0,245543000.0,0.0,521179000.0,,1442160000.0,374111000.0,769850000.0,253564000.0,214153000.0,147125000.0,59137000.0,19633000.0,112320000.0,1194583000.0,3796000.0,2879126000.0,1600571000.0,829069000.0,249260000.0,1600571000.0,1600571000.0,1278555000.0,2879126000.0,1835904000.0,1029295000.0,0.0,-77097000.0
IDEX Corp,IEX,549300U5Y5EL6PHYLF13,832101,2013.0,FY,,2013-12-31,2015-02-23 14:32:59+00:00,133312000.0,253226000.0,150751000.0,-3305000.0,439629000.0,0.0,608658000.0,18675000.0,1349456000.0,311227000.0,772005000.0,230967000.0,213488000.0,144908000.0,67131000.0,22453000.0,93066000.0,1293740000.0,1871000.0,2887577000.0,1572989000.0,990953000.0,304609000.0,1572989000.0,1572989000.0,1314588000.0,2887577000.0,1683136000.0,1009979000.0,0.0,-326104000.0
IDEX Corp,IEX,549300U5Y5EL6PHYLF13,832101,2013.0,Q3,,2013-09-30,2013-10-31 15:29:14+00:00,130683000.0,255977000.0,155235000.0,-31219000.0,399805000.0,0.0,599413000.0,18745000.0,1344176000.0,321400000.0,780043000.0,236771000.0,214253000.0,126006000.0,58216000.0,18783000.0,119766000.0,1244804000.0,4379000.0,2849381000.0,1514524000.0,950769000.0,309042000.0,1514524000.0,1514524000.0,1334857000.0,2849381000.0,1684359000.0,1025815000.0,0.0,-298474000.0
IDEX Corp,IEX,549300U5Y5EL6PHYLF13,832101,2013.0,Q2,,2013-06-30,2013-08-05 15:50:01+00:00,127292000.0,268035000.0,143994000.0,-61924000.0,374489000.0,0.0,586996000.0,18946000.0,1329797000.0,329030000.0,811007000.0,231504000.0,213384000.0,122291000.0,62072000.0,19341000.0,120179000.0,1199610000.0,4451000.0,2827652000.0,1479492000.0,936100000.0,294683000.0,1479492000.0,1479492000.0,1348160000.0,2827652000.0,1678168000.0,1053477000.0,0.0,-245190000.0
IDEX Corp,IEX,549300U5Y5EL6PHYLF13,832101,2013.0,Q1,,2013-03-31,2013-05-03 17:42:55+00:00,122376000.0,269873000.0,154470000.0,-68193000.0,341045000.0,0.0,569086000.0,,1325939000.0,339641000.0,815562000.0,239575000.0,215091000.0,121017000.0,71425000.0,20011000.0,120752000.0,1174841000.0,6776000.0,2822600000.0,1481647000.0,921918000.0,283622000.0,1481647000.0,1481647000.0,1340953000.0,2822600000.0,1685591000.0,1057331000.0,0.0,-194087000.0
IDEX Corp,IEX,549300U5Y5EL6PHYLF13,832101,2014.0,FY,,2014-12-31,2016-02-19 15:42:11+00:00,127462000.0,256040000.0,163409000.0,-92278000.0,509137000.0,0.0,648451000.0,22151000.0,1321277000.0,271164000.0,760399000.0,237631000.0,219543000.0,130368000.0,72983000.0,15688000.0,114277000.0,1483821000.0,98946000.0,2903463000.0,1486451000.0,1075791000.0,411968000.0,1486451000.0,1486451000.0,1417012000.0,2903463000.0,1608129000.0,1005044000.0,0.0,-553543000.0
IDEX Corp,IEX,549300U5Y5EL6PHYLF13,832101,2014.0,Q3,,2014-09-30,2014-10-27 15:15:45+00:00,134406000.0,270466000.0,160895000.0,-38812000.0,487066000.0,0.0,640939000.0,0.0,1336353000.0,284356000.0,720173000.0,251058000.0,219824000.0,144443000.0,68367000.0,21822000.0,88245000.0,1466472000.0,103250000.0,2939312000.0,1587900000.0,1076957000.0,398551000.0,1587900000.0,1587900000.0,1351412000.0,2939312000.0,1642531000.0,952861000.0,0.0,-480699000.0
IDEX Corp,IEX,549300U5Y5EL6PHYLF13,832101,2014.0,Q2,,2014-06-30,2014-07-29 16:31:09+00:00,146827000.0,272151000.0,142493000.0,14121000.0,485335000.0,0.0,630380000.0,22516000.0,1363753000.0,300275000.0,705326000.0,254182000.0,223395000.0,147408000.0,69858000.0,22048000.0,90001000.0,1395031000.0,111539000.0,2990997000.0,1624887000.0,1081526000.0,423375000.0,1624887000.0,1624887000.0,1366110000.0,2990997000.0,1686076000.0,942735000.0,0.0,-414645000.0
IDEX Corp,IEX,549300U5Y5EL6PHYLF13,832101,2014.0,Q1,,2014-03-31,2014-04-29 12:30:46+00:00,149045000.0,287903000.0,163543000.0,-1425000.0,458383000.0,0.0,622986000.0,0.0,1349926000.0,300710000.0,778852000.0,244175000.0,216045000.0,146643000.0,72915000.0,21765000.0,91348000.0,1368288000.0,1393000.0,2951822000.0,1620998000.0,1063376000.0,313981000.0,1620998000.0,1620998000.0,1330824000.0,2951822000.0,1672401000.0,1016843000.0,0.0,-368851000.0
IDEX Corp,IEX,549300U5Y5EL6PHYLF13,832101,2015.0,FY,,2015-12-31,2017-02-23 12:49:53+00:00,128911000.0,260000000.0,153672000.0,-146498000.0,328018000.0,0.0,680525000.0,25927000.0,1396529000.0,287837000.0,839707000.0,239124000.0,240945000.0,110483000.0,35542000.0,17448000.0,102365000.0,1666680000.0,1087000.0,2805443000.0,1443291000.0,862684000.0,309597000.0,1443291000.0,1443291000.0,1362152000.0,2805443000.0,1701814000.0,1052555000.0,0.0,-757416000.0
IDEX Corp,IEX,549300U5Y5EL6PHYLF13,832101,2015.0,Q3,,2015-09-30,2015-10-26 18:12:17+00:00,129224000.0,272008000.0,169907000.0,-141045000.0,306482000.0,0.0,675191000.0,24584000.0,1400185000.0,300922000.0,852780000.0,252518000.0,240270000.0,153505000.0,75391000.0,22586000.0,111298000.0,1624759000.0,471000.0,2870362000.0,1428593000.0,906399000.0,324186000.0,1428593000.0,1428593000.0,1441769000.0,2870362000.0,1723693000.0,1117583000.0,0.0,-730312000.0
IDEX Corp,IEX,549300U5Y5EL6PHYLF13,832101,2015.0,Q2,,2015-06-30,2015-07-27 16:47:43+00:00,136550000.0,286111000.0,145771000.0,-121316000.0,311495000.0,0.0,672084000.0,24875000.0,1397660000.0,313694000.0,874777000.0,260814000.0,234634000.0,152852000.0,75177000.0,23773000.0,113256000.0,1569726000.0,469000.0,2903358000.0,1454808000.0,933597000.0,307665000.0,1454808000.0,1454808000.0,1448550000.0,2903358000.0,1735127000.0,1140885000.0,0.0,-665686000.0
IDEX Corp,IEX,549300U5Y5EL6PHYLF13,832101,2015.0,Q1,,2015-03-31,2015-04-28 12:55:44+00:00,131018000.0,267206000.0,140669000.0,-147005000.0,494496000.0,0.0,667004000.0,0.0,1293768000.0,257459000.0,819863000.0,243565000.0,216336000.0,130967000.0,76121000.0,20203000.0,107295000.0,1549775000.0,88350000.0,2869154000.0,1450992000.0,1081388000.0,360037000.0,1450992000.0,1450992000.0,1418162000.0,2869154000.0,1571430000.0,1058125000.0,0.0,-618782000.0
IDEX Corp,IEX,549300U5Y5EL6PHYLF13,832101,2016.0,FY,,2016-12-31,2018-02-22 16:15:56+00:00,128933000.0,272813000.0,152852000.0,-201653000.0,235964000.0,0.0,698115000.0,26327000.0,1632592000.0,435504000.0,1014235000.0,252859000.0,247816000.0,166427000.0,61085000.0,16311000.0,121230000.0,1834739000.0,1046000.0,3154944000.0,1543894000.0,822721000.0,309158000.0,1543894000.0,1543894000.0,1611050000.0,3154944000.0,2084407000.0,1301892000.0,0.0,-787307000.0
IDEX Corp,IEX,549300U5Y5EL6PHYLF13,832101,2016.0,Q3,,2016-09-30,2016-10-25 17:10:29+00:00,117430000.0,287329000.0,160816000.0,-147585000.0,239397000.0,0.0,693632000.0,25940000.0,1662892000.0,462430000.0,1099601000.0,276013000.0,261092000.0,182688000.0,54614000.0,18697000.0,120075000.0,1803060000.0,1171000.0,3262464000.0,1554743000.0,857353000.0,305357000.0,1554743000.0,1554743000.0,1707721000.0,3262464000.0,2144019000.0,1402364000.0,0.0,-794364000.0
IDEX Corp,IEX,549300U5Y5EL6PHYLF13,832101,2016.0,Q2,,2016-06-30,2016-08-01 13:21:52+00:00,129164000.0,296481000.0,141408000.0,-153872000.0,361488000.0,0.0,690847000.0,25908000.0,1516303000.0,354335000.0,1054325000.0,257659000.0,250904000.0,152875000.0,53656000.0,18530000.0,107513000.0,1759157000.0,1233000.0,3109356000.0,1496930000.0,969284000.0,297713000.0,1496930000.0,1496930000.0,1612426000.0,3109356000.0,1889168000.0,1314713000.0,0.0,-799202000.0
IDEX Corp,IEX,549300U5Y5EL6PHYLF13,832101,2016.0,Q1,,2016-03-31,2016-04-25 15:41:21+00:00,140183000.0,296834000.0,150766000.0,-128513000.0,358445000.0,0.0,686278000.0,0.0,1524929000.0,370786000.0,1094232000.0,278230000.0,252512000.0,154612000.0,42999000.0,17563000.0,108262000.0,1734810000.0,1333000.0,3142298000.0,1492910000.0,976508000.0,292282000.0,1492910000.0,1492910000.0,1649388000.0,3142298000.0,1913278000.0,1357106000.0,0.0,-799665000.0
IDEX Corp,IEX,549300U5Y5EL6PHYLF13,832101,2017.0,FY,,2017-12-31,2019-02-28 17:22:58+00:00,147067000.0,294166000.0,184705000.0,-89507000.0,375950000.0,0.0,717808000.0,28945000.0,1704158000.0,414746000.0,858788000.0,259724000.0,258350000.0,137638000.0,74203000.0,18331000.0,155685000.0,2057915000.0,258000.0,3399628000.0,1886542000.0,1004043000.0,360975000.0,1886542000.0,1886542000.0,1513086000.0,3399628000.0,2137235000.0,1152111000.0,0.0,-799674000.0
IDEX Corp,IEX,549300U5Y5EL6PHYLF13,832101,2017.0,Q3,,2017-09-30,2017-10-23 15:58:35+00:00,137917000.0,307505000.0,170223000.0,-97462000.0,303291000.0,0.0,712993000.0,28364000.0,1679768000.0,414853000.0,874853000.0,266705000.0,250889000.0,172808000.0,77977000.0,16773000.0,122937000.0,1992638000.0,347000.0,3317761000.0,1810312000.0,955478000.0,336851000.0,1810312000.0,1810312000.0,1507449000.0,3317761000.0,2111394000.0,1170598000.0,0.0,-797857000.0
IDEX Corp,IEX,549300U5Y5EL6PHYLF13,832101,2017.0,Q2,,2017-06-30,2017-07-26 12:09:28+00:00,139377000.0,307755000.0,145824000.0,-128780000.0,218361000.0,0.0,708370000.0,28354000.0,1666747000.0,425432000.0,888495000.0,264545000.0,254230000.0,171877000.0,70757000.0,16338000.0,122877000.0,1937357000.0,350000.0,3224165000.0,1727011000.0,861418000.0,313905000.0,1727011000.0,1727011000.0,1497154000.0,3224165000.0,2108517000.0,1183249000.0,0.0,-789936000.0
IDEX Corp,IEX,549300U5Y5EL6PHYLF13,832101,2017.0,Q1,,2017-03-31,2017-04-26 12:49:41+00:00,135462000.0,294707000.0,142670000.0,-178437000.0,216095000.0,0.0,703546000.0,0.0,1645565000.0,428583000.0,950283000.0,257900000.0,250114000.0,171438000.0,54978000.0,15843000.0,122304000.0,1910638000.0,323000.0,3163785000.0,1641305000.0,823680000.0,278455000.0,1641305000.0,1641305000.0,1522480000.0,3163785000.0,2089991000.0,1244025000.0,0.0,-794442000.0
IDEX Corp,IEX,549300U5Y5EL6PHYLF13,832101,2018.0,FY,,2018-12-31,2020-02-21 14:33:15+00:00,143196000.0,312192000.0,187536000.0,-129225000.0,466407000.0,0.0,739240000.0,33446000.0,1697955000.0,383327000.0,848335000.0,279995000.0,281220000.0,128007000.0,33938000.0,18823000.0,138214000.0,2342079000.0,483000.0,3473857000.0,1994640000.0,1092532000.0,364661000.0,1994640000.0,1994640000.0,1479217000.0,3473857000.0,2100105000.0,1114556000.0,0.0,-957454000.0
IDEX Corp,IEX,549300U5Y5EL6PHYLF13,832101,2018.0,Q3,,2018-09-30,2018-10-24 14:10:02+00:00,141178000.0,324895000.0,185453000.0,-114102000.0,491767000.0,0.0,733843000.0,33046000.0,1708783000.0,395497000.0,848246000.0,287126000.0,276821000.0,131149000.0,51451000.0,18467000.0,154625000.0,2276634000.0,536000.0,3554807000.0,2060574000.0,1155239000.0,360213000.0,2060574000.0,2060574000.0,1494233000.0,3554807000.0,2122747000.0,1134020000.0,0.0,-835801000.0
IDEX Corp,IEX,549300U5Y5EL6PHYLF13,832101,2018.0,Q2,,2018-06-30,2018-07-25 12:19:44+00:00,150532000.0,329692000.0,162962000.0,-125780000.0,458751000.0,0.0,728760000.0,33040000.0,1690571000.0,393088000.0,858661000.0,283854000.0,267828000.0,127774000.0,41448000.0,18226000.0,160842000.0,2203473000.0,496000.0,3483458000.0,1989151000.0,1113745000.0,347030000.0,1989151000.0,1989151000.0,1494307000.0,3483458000.0,2101885000.0,1147277000.0,0.0,-817302000.0
IDEX Corp,IEX,549300U5Y5EL6PHYLF13,832101,2018.0,Q1,,2018-03-31,2018-04-30 13:34:18+00:00,157291000.0,328658000.0,158156000.0,-65690000.0,412973000.0,0.0,723746000.0,0.0,1722768000.0,408188000.0,859731000.0,283876000.0,267130000.0,131646000.0,43781000.0,18085000.0,160915000.0,2162663000.0,835000.0,3485459000.0,2016885000.0,1069288000.0,316282000.0,2016885000.0,2016885000.0,1468574000.0,3485459000.0,2149041000.0,1152292000.0,0.0,-803834000.0
IDEX Corp,IEX,549300U5Y5EL6PHYLF13,832101,2019.0,FY,,2019-12-31,2020-04-24 11:16:18+00:00,138463000.0,298186000.0,180290000.0,-127345000.0,632581000.0,0.0,761352000.0,38736000.0,1779745000.0,388031000.0,848864000.0,293467000.0,280316000.0,146574000.0,37211000.0,104375000.0,197368000.0,2615131000.0,388000.0,3813912000.0,2263229000.0,1261445000.0,357877000.0,2263229000.0,2263229000.0,1550683000.0,3813912000.0,2272151000.0,1192806000.0,0.0,-985909000.0
IDEX Corp,IEX,549300U5Y5EL6PHYLF13,832101,2019.0,Q3,,2019-09-30,2019-10-30 11:49:38+00:00,147079000.0,317305000.0,185156000.0,-159861000.0,515985000.0,0.0,755601000.0,38018000.0,1774390000.0,390908000.0,848728000.0,303494000.0,273330000.0,162017000.0,53840000.0,84643000.0,169427000.0,2556423000.0,417000.0,3713895000.0,2163053000.0,1190624000.0,370670000.0,2163053000.0,2163053000.0,1550842000.0,3713895000.0,2249941000.0,1180172000.0,0.0,-989110000.0
IDEX Corp,IEX,549300U5Y5EL6PHYLF13,832101,2019.0,Q2,,2019-06-30,2019-07-26 12:01:17+00:00,160579000.0,326358000.0,162838000.0,-124909000.0,543189000.0,0.0,749909000.0,37922000.0,1697332000.0,365741000.0,848555000.0,301006000.0,275025000.0,140147000.0,46329000.0,85235000.0,177681000.0,2489911000.0,452000.0,3640215000.0,2112041000.0,1216882000.0,361791000.0,2112041000.0,2112041000.0,1528174000.0,3640215000.0,2148308000.0,1166383000.0,0.0,-1002870000.0
IDEX Corp,IEX,549300U5Y5EL6PHYLF13,832101,2019.0,Q1,,2019-03-31,2019-04-26 12:29:03+00:00,160594000.0,333782000.0,178198000.0,-130017000.0,456130000.0,0.0,744643000.0,0.0,1694408000.0,372740000.0,848437000.0,298327000.0,271920000.0,130881000.0,40989000.0,83164000.0,177663000.0,2452375000.0,455000.0,3551460000.0,2055232000.0,1129228000.0,339247000.0,2055232000.0,2055232000.0,1496228000.0,3551460000.0,2150312000.0,1156981000.0,0.0,-1011769000.0
IDEX Corp,IEX,549300U5Y5EL6PHYLF13,832101,2020.0,Q1,,2020-03-31,2020-04-24 11:16:18+00:00,157724000.0,327835000.0,208847000.0,-150311000.0,569219000.0,0.0,767815000.0,0.0,1831973000.0,426205000.0,999020000.0,340581000.0,283276000.0,148189000.0,51437000.0,113151000.0,199791000.0,2717129000.0,319000.0,3943677000.0,2229787000.0,1289072000.0,366890000.0,2229787000.0,2229787000.0,1713890000.0,3943677000.0,2371329000.0,1347000000.0,0.0,-1104846000.0
