company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,amortizationexpense,cashincometaxespaid,cashinterestpaid,depreciationexpense,divestitures,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,othernetchangesincash,paymentofdividends,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofplantpropertyandequipment
IDEX Corp,IEX,549300U5Y5EL6PHYLF13,832101,2010.0,Q3YTD,2010-01-01,2010-09-30,2011-10-31 16:42:47+00:00,-68330000.0,19651000.0,46347000.0,10118000.0,25608000.0,,7200000.0,-13087000.0,158524000.0,62318000.0,-94336000.0,157346000.0,62318000.0,-94336000.0,157346000.0,132528000.0,115587000.0,115587000.0,9587000.0,11253000.0,,,-34082000.0,-26006000.0,-73377000.0,,
IDEX Corp,IEX,549300U5Y5EL6PHYLF13,832101,2010.0,Q2TTM,2009-07-01,2010-06-30,,-51273000.0,25464000.0,50857000.0,14487000.0,33150000.0,,-5636000.0,24779000.0,168237000.0,-57803000.0,-80665000.0,235326000.0,-57803000.0,-80665000.0,235326000.0,91222000.0,139887000.0,139887000.0,12046000.0,12915000.0,1530000.0,,-41204000.0,-31622000.0,-197751000.0,,700000.0
IDEX Corp,IEX,549300U5Y5EL6PHYLF13,832101,2010.0,Q2,2010-04-01,2010-06-30,,-51273000.0,6580000.0,19131000.0,3268000.0,8904000.0,,-3852000.0,9840000.0,152894000.0,84286000.0,-61258000.0,68574000.0,84286000.0,-61258000.0,68574000.0,87750000.0,40398000.0,40398000.0,2852000.0,5784000.0,,,-12172000.0,-9985000.0,-62220000.0,,
IDEX Corp,IEX,549300U5Y5EL6PHYLF13,832101,2010.0,Q2YTD,2010-01-01,2010-06-30,2011-08-08 17:16:36+00:00,-51273000.0,12952000.0,24974000.0,6840000.0,16920000.0,,-6550000.0,-18236000.0,152894000.0,65263000.0,-68806000.0,95705000.0,65263000.0,-68806000.0,95705000.0,85612000.0,77023000.0,77023000.0,7046000.0,7535000.0,,,-21869000.0,-17533000.0,-73297000.0,,
IDEX Corp,IEX,549300U5Y5EL6PHYLF13,832101,2010.0,Q1,2010-01-01,2010-03-31,2011-05-03 14:29:34+00:00,,6372000.0,5843000.0,3572000.0,8016000.0,,-2698000.0,-28076000.0,,-19023000.0,-7548000.0,27131000.0,-19023000.0,-7548000.0,27131000.0,-2138000.0,36625000.0,36625000.0,4194000.0,1751000.0,,,-9697000.0,-7548000.0,-11077000.0,,
IDEX Corp,IEX,549300U5Y5EL6PHYLF13,832101,2011.0,Q4,2011-10-01,2011-12-31,,2435000.0,10374000.0,19338000.0,11503000.0,9212000.0,,-6688000.0,10539000.0,439132000.0,-19273000.0,-5873000.0,41632000.0,-19273000.0,-5873000.0,41632000.0,9798000.0,47388000.0,47388000.0,-35881000.0,1939000.0,-1117000.0,,-14155000.0,-7191000.0,-446189000.0,,
IDEX Corp,IEX,549300U5Y5EL6PHYLF13,832101,2011.0,FY,2011-01-01,2011-12-31,2014-02-13 14:56:29+00:00,-443634000.0,36767000.0,66087000.0,27749000.0,36882000.0,,-5993000.0,-19075000.0,1187237000.0,253412000.0,-469537000.0,217241000.0,253412000.0,-469537000.0,217241000.0,-4877000.0,193857000.0,193857000.0,-31190000.0,32354000.0,9272000.0,,-54613000.0,-35175000.0,-911566000.0,0.0,
IDEX Corp,IEX,549300U5Y5EL6PHYLF13,832101,2011.0,Q3TTM,2010-10-01,2011-09-30,,-469025000.0,33030000.0,74269000.0,22904000.0,34429000.0,,-2587000.0,-30748000.0,651132000.0,305888000.0,-491634000.0,202740000.0,305888000.0,-491634000.0,202740000.0,14407000.0,187982000.0,187982000.0,-21953000.0,433783000.0,11109000.0,,-52710000.0,-33718000.0,-726317000.0,,
IDEX Corp,IEX,549300U5Y5EL6PHYLF13,832101,2011.0,Q3,2011-07-01,2011-09-30,,-25000.0,10297000.0,11442000.0,3425000.0,10543000.0,,-8990000.0,25945000.0,6997000.0,-58917000.0,-9364000.0,94771000.0,-58917000.0,-9364000.0,94771000.0,17500000.0,48336000.0,48336000.0,-350000.0,8120000.0,27000.0,,-14098000.0,-9366000.0,-59936000.0,,
IDEX Corp,IEX,549300U5Y5EL6PHYLF13,832101,2011.0,Q3YTD,2011-01-01,2011-09-30,2012-11-02 16:27:46+00:00,-446069000.0,26393000.0,46749000.0,16246000.0,27670000.0,,695000.0,-29614000.0,748105000.0,272685000.0,-463664000.0,175609000.0,272685000.0,-463664000.0,175609000.0,-14675000.0,146469000.0,146469000.0,4691000.0,30415000.0,10389000.0,,-40458000.0,-27984000.0,-465377000.0,,
IDEX Corp,IEX,549300U5Y5EL6PHYLF13,832101,2011.0,Q2TTM,2010-07-01,2011-06-30,,-486057000.0,29432000.0,84200000.0,22757000.0,32574000.0,,20153000.0,-51544000.0,649765000.0,361860000.0,-507800000.0,169610000.0,361860000.0,-507800000.0,169610000.0,43823000.0,178210000.0,178210000.0,-19062000.0,429381000.0,11082000.0,,-50825000.0,-32825000.0,-666461000.0,,
IDEX Corp,IEX,549300U5Y5EL6PHYLF13,832101,2011.0,Q2,2011-04-01,2011-06-30,,-395683000.0,8547000.0,30595000.0,10747000.0,8803000.0,,2612000.0,-17482000.0,741108000.0,343461000.0,-390371000.0,51711000.0,343461000.0,-390371000.0,51711000.0,7413000.0,50182000.0,50182000.0,1661000.0,3880000.0,12488000.0,,-14069000.0,-7176000.0,-387458000.0,,
IDEX Corp,IEX,549300U5Y5EL6PHYLF13,832101,2011.0,Q2YTD,2011-01-01,2011-06-30,2012-08-01 16:44:48+00:00,-446044000.0,16096000.0,35307000.0,12821000.0,17127000.0,,9685000.0,-55559000.0,741108000.0,331602000.0,-454300000.0,80838000.0,331602000.0,-454300000.0,80838000.0,-32175000.0,98133000.0,98133000.0,5041000.0,22295000.0,10362000.0,,-26360000.0,-18618000.0,-405441000.0,,
IDEX Corp,IEX,549300U5Y5EL6PHYLF13,832101,2011.0,Q1TTM,2010-04-01,2011-03-31,,-141647000.0,27465000.0,72736000.0,15278000.0,32675000.0,,13689000.0,-24222000.0,61551000.0,102685000.0,-178687000.0,186473000.0,102685000.0,-178687000.0,186473000.0,124160000.0,168426000.0,168426000.0,-17871000.0,431285000.0,-1406000.0,,-48928000.0,-35634000.0,-341223000.0,,
IDEX Corp,IEX,549300U5Y5EL6PHYLF13,832101,2011.0,Q1,2011-01-01,2011-03-31,2012-05-08 14:51:14+00:00,-50361000.0,7549000.0,4712000.0,2074000.0,8324000.0,,7073000.0,-38077000.0,,-11859000.0,-63929000.0,29127000.0,-11859000.0,-63929000.0,29127000.0,-39588000.0,47951000.0,47951000.0,3380000.0,18415000.0,-2126000.0,,-12291000.0,-11442000.0,-17983000.0,,
IDEX Corp,IEX,549300U5Y5EL6PHYLF13,832101,2012.0,Q4,2012-10-01,2012-12-31,,91000.0,11327000.0,25550000.0,10029000.0,9623000.0,,3062000.0,-17423000.0,24976000.0,-22611000.0,-7772000.0,85682000.0,-22611000.0,-7772000.0,85682000.0,58361000.0,-119019000.0,-119019000.0,201174000.0,11921000.0,-164000.0,,-16535000.0,-7699000.0,-28584000.0,-14389000.0,
IDEX Corp,IEX,549300U5Y5EL6PHYLF13,832101,2012.0,FY,2012-01-01,2012-12-31,2015-02-23 14:32:59+00:00,-68930000.0,43170000.0,87603000.0,32639000.0,36827000.0,,4176000.0,-6231000.0,129479000.0,-136485000.0,-105266000.0,326180000.0,-136485000.0,-105266000.0,326180000.0,88605000.0,37630000.0,37630000.0,214784000.0,47905000.0,-529000.0,,-64087000.0,-35807000.0,-160219000.0,-89563000.0,
IDEX Corp,IEX,549300U5Y5EL6PHYLF13,832101,2012.0,Q3TTM,2011-10-01,2012-09-30,,-66586000.0,42217000.0,81391000.0,34113000.0,36416000.0,,-5574000.0,21731000.0,543635000.0,-133147000.0,-103367000.0,282130000.0,-133147000.0,-103367000.0,282130000.0,40042000.0,204037000.0,204037000.0,-22271000.0,37923000.0,-1482000.0,,-61707000.0,-35299000.0,-577824000.0,-75174000.0,
IDEX Corp,IEX,549300U5Y5EL6PHYLF13,832101,2012.0,Q3,2012-07-01,2012-09-30,,-34820000.0,10905000.0,30532000.0,1952000.0,9112000.0,,5915000.0,26831000.0,52993000.0,-23027000.0,-44515000.0,101020000.0,-23027000.0,-44515000.0,101020000.0,39393000.0,50127000.0,50127000.0,4045000.0,7817000.0,-275000.0,,-16660000.0,-9420000.0,-28045000.0,-39132000.0,
IDEX Corp,IEX,549300U5Y5EL6PHYLF13,832101,2012.0,Q3YTD,2012-01-01,2012-09-30,2013-10-31 15:29:14+00:00,-69021000.0,31843000.0,62053000.0,22610000.0,27204000.0,,1114000.0,11192000.0,104503000.0,-113874000.0,-97494000.0,240498000.0,-113874000.0,-97494000.0,240498000.0,30244000.0,156649000.0,156649000.0,13610000.0,35984000.0,-365000.0,,-47552000.0,-28108000.0,-131635000.0,-75174000.0,
IDEX Corp,IEX,549300U5Y5EL6PHYLF13,832101,2012.0,Q2TTM,2011-07-01,2012-06-30,,-31791000.0,41609000.0,62301000.0,35586000.0,37847000.0,,-20479000.0,20845000.0,497639000.0,-169037000.0,-68216000.0,275881000.0,-169037000.0,-68216000.0,275881000.0,18149000.0,202246000.0,202246000.0,-26666000.0,38226000.0,-1180000.0,,-59145000.0,-35245000.0,-609715000.0,-36042000.0,
IDEX Corp,IEX,549300U5Y5EL6PHYLF13,832101,2012.0,Q2,2012-04-01,2012-06-30,,-34201000.0,10617000.0,22229000.0,18121000.0,8854000.0,,-9719000.0,1817000.0,42001000.0,-51026000.0,-44424000.0,80736000.0,-51026000.0,-44424000.0,80736000.0,-24433000.0,54351000.0,54351000.0,5097000.0,3801000.0,-50000.0,,-16731000.0,-10173000.0,-54238000.0,-25859000.0,
IDEX Corp,IEX,549300U5Y5EL6PHYLF13,832101,2012.0,Q2YTD,2012-01-01,2012-06-30,2013-08-05 15:50:01+00:00,-34201000.0,20938000.0,31521000.0,20658000.0,18092000.0,,-4801000.0,-15639000.0,51510000.0,-90847000.0,-52979000.0,139478000.0,-90847000.0,-52979000.0,139478000.0,-9149000.0,106522000.0,106522000.0,9565000.0,28167000.0,-90000.0,,-30892000.0,-18688000.0,-103590000.0,-36042000.0,
IDEX Corp,IEX,549300U5Y5EL6PHYLF13,832101,2012.0,Q1TTM,2011-04-01,2012-03-31,,-393273000.0,39539000.0,70667000.0,28212000.0,37796000.0,,-8148000.0,1546000.0,1196746000.0,225450000.0,-414163000.0,246856000.0,225450000.0,-414163000.0,246856000.0,49995000.0,198077000.0,198077000.0,-30102000.0,38305000.0,11358000.0,,-56483000.0,-32248000.0,-942935000.0,-10183000.0,
IDEX Corp,IEX,549300U5Y5EL6PHYLF13,832101,2012.0,Q1,2012-01-01,2012-03-31,2013-05-03 17:42:55+00:00,,10321000.0,9292000.0,2537000.0,9238000.0,,4918000.0,-17456000.0,9509000.0,-39821000.0,-8555000.0,58742000.0,-39821000.0,-8555000.0,58742000.0,15284000.0,52171000.0,52171000.0,4468000.0,24366000.0,-40000.0,,-14161000.0,-8515000.0,-49352000.0,-10183000.0,
IDEX Corp,IEX,549300U5Y5EL6PHYLF13,832101,2013.0,FY,2013-01-01,2013-12-31,2016-02-19 15:42:11+00:00,-36849000.0,46030000.0,73657000.0,33432000.0,35007000.0,0.0,6450000.0,46756000.0,73101000.0,-219045000.0,-68162000.0,401522000.0,-219045000.0,-68162000.0,401522000.0,120765000.0,255215000.0,255215000.0,18514000.0,41964000.0,223000.0,,-72905000.0,-31536000.0,-93702000.0,-167503000.0,
IDEX Corp,IEX,549300U5Y5EL6PHYLF13,832101,2013.0,Q4,2013-10-01,2013-12-31,,,11473000.0,25496000.0,16001000.0,8594000.0,,1822000.0,7630000.0,10027000.0,-55654000.0,-7956000.0,101612000.0,-55654000.0,-7956000.0,101612000.0,39824000.0,67555000.0,67555000.0,6360000.0,7010000.0,440000.0,,-18948000.0,-8396000.0,-23512000.0,-30231000.0,
IDEX Corp,IEX,549300U5Y5EL6PHYLF13,832101,2013.0,Q3TTM,2012-10-01,2013-09-30,,-36758000.0,45884000.0,73711000.0,27460000.0,36036000.0,,7690000.0,21703000.0,88050000.0,-186002000.0,-67978000.0,385592000.0,-186002000.0,-67978000.0,385592000.0,139302000.0,68641000.0,68641000.0,213328000.0,46875000.0,-381000.0,,-70492000.0,-30839000.0,-98774000.0,-151661000.0,
IDEX Corp,IEX,549300U5Y5EL6PHYLF13,832101,2013.0,Q3,2013-07-01,2013-09-30,,,11639000.0,22716000.0,874000.0,8566000.0,,11866000.0,30696000.0,1000.0,-97541000.0,-7405000.0,118396000.0,-97541000.0,-7405000.0,118396000.0,25316000.0,63799000.0,63799000.0,3696000.0,8972000.0,-87000.0,,-18536000.0,-7318000.0,-35185000.0,-52793000.0,
IDEX Corp,IEX,549300U5Y5EL6PHYLF13,832101,2013.0,Q3YTD,2013-01-01,2013-09-30,2014-10-27 15:15:45+00:00,-36849000.0,34557000.0,48161000.0,17431000.0,26413000.0,,4628000.0,39126000.0,63074000.0,-163391000.0,-60206000.0,299910000.0,-163391000.0,-60206000.0,299910000.0,80941000.0,187660000.0,187660000.0,12154000.0,34954000.0,-217000.0,,-53957000.0,-23140000.0,-70190000.0,-137272000.0,
IDEX Corp,IEX,549300U5Y5EL6PHYLF13,832101,2013.0,Q2TTM,2012-07-01,2013-06-30,,-71578000.0,45150000.0,81527000.0,28538000.0,36582000.0,,1739000.0,17838000.0,141042000.0,-111488000.0,-105088000.0,368216000.0,-111488000.0,-105088000.0,368216000.0,153379000.0,54969000.0,54969000.0,213677000.0,45720000.0,-569000.0,,-68616000.0,-32941000.0,-91634000.0,-138000000.0,
IDEX Corp,IEX,549300U5Y5EL6PHYLF13,832101,2013.0,Q2,2013-04-01,2013-06-30,,-2201000.0,11602000.0,18443000.0,16012000.0,8899000.0,,1999000.0,22844000.0,22987000.0,-67403000.0,-10471000.0,109319000.0,-67403000.0,-10471000.0,109319000.0,33444000.0,62561000.0,62561000.0,3413000.0,14520000.0,-73000.0,,-18846000.0,-8197000.0,-34700000.0,-51364000.0,
IDEX Corp,IEX,549300U5Y5EL6PHYLF13,832101,2013.0,Q2YTD,2013-01-01,2013-06-30,2014-07-29 16:31:09+00:00,-36849000.0,22918000.0,25445000.0,16557000.0,17847000.0,,-7238000.0,8430000.0,63073000.0,-65850000.0,-52801000.0,181514000.0,-65850000.0,-52801000.0,181514000.0,55625000.0,123861000.0,123861000.0,8458000.0,25982000.0,-130000.0,,-35421000.0,-15822000.0,-35005000.0,-84479000.0,
IDEX Corp,IEX,549300U5Y5EL6PHYLF13,832101,2013.0,Q1TTM,2012-04-01,2013-03-31,,-103578000.0,44165000.0,85313000.0,30647000.0,36537000.0,,-9979000.0,-3189000.0,160056000.0,-95111000.0,-139041000.0,339633000.0,-95111000.0,-139041000.0,339633000.0,95502000.0,46759000.0,46759000.0,215361000.0,35001000.0,-546000.0,,-66501000.0,-34917000.0,-111172000.0,-112495000.0,
IDEX Corp,IEX,549300U5Y5EL6PHYLF13,832101,2013.0,Q1,2013-01-01,2013-03-31,2014-04-29 12:30:46+00:00,-34648000.0,11316000.0,7002000.0,545000.0,8948000.0,,-9237000.0,-14414000.0,40086000.0,1553000.0,-42330000.0,72195000.0,1553000.0,-42330000.0,72195000.0,22181000.0,61300000.0,61300000.0,5045000.0,11462000.0,-57000.0,,-16575000.0,-7625000.0,-305000.0,-33115000.0,
IDEX Corp,IEX,549300U5Y5EL6PHYLF13,832101,2014.0,FY,2014-01-01,2014-12-31,2017-02-23 12:49:53+00:00,-25443000.0,44910000.0,122295000.0,32565000.0,33720000.0,0.0,-42121000.0,-13842000.0,165014000.0,-184072000.0,-72260000.0,367961000.0,-184072000.0,-72260000.0,367961000.0,69508000.0,279386000.0,279386000.0,23787000.0,18484000.0,1180000.0,,-85726000.0,-47997000.0,-61951000.0,-219893000.0,
IDEX Corp,IEX,549300U5Y5EL6PHYLF13,832101,2014.0,Q4,2014-10-01,2014-12-31,,-1000.0,10668000.0,30670000.0,16040000.0,8390000.0,,-19378000.0,13430000.0,60000000.0,-46983000.0,-12946000.0,101378000.0,-46983000.0,-12946000.0,101378000.0,22071000.0,61620000.0,61620000.0,7270000.0,4240000.0,1232000.0,,-22201000.0,-14177000.0,-15171000.0,-73851000.0,
IDEX Corp,IEX,549300U5Y5EL6PHYLF13,832101,2014.0,Q3YTD,2014-01-01,2014-09-30,2015-10-26 18:12:17+00:00,-25442000.0,34242000.0,91625000.0,16525000.0,25330000.0,0.0,-22743000.0,-27272000.0,105014000.0,-137089000.0,-59314000.0,266583000.0,-137089000.0,-59314000.0,266583000.0,47437000.0,217766000.0,217766000.0,16517000.0,14244000.0,-52000.0,,-63525000.0,-33820000.0,-46780000.0,-146042000.0,
IDEX Corp,IEX,549300U5Y5EL6PHYLF13,832101,2014.0,Q3TTM,2013-10-01,2014-09-30,,-25442000.0,45715000.0,117121000.0,32526000.0,33924000.0,,-20921000.0,-19642000.0,115041000.0,-192743000.0,-67270000.0,368195000.0,-192743000.0,-67270000.0,368195000.0,87261000.0,285321000.0,285321000.0,22877000.0,21254000.0,388000.0,,-82473000.0,-42216000.0,-70292000.0,-176273000.0,
IDEX Corp,IEX,549300U5Y5EL6PHYLF13,832101,2014.0,Q3,2014-07-01,2014-09-30,,553000.0,11451000.0,29824000.0,171000.0,8589000.0,,-22337000.0,4325000.0,25000000.0,-66344000.0,-9991000.0,100403000.0,-66344000.0,-9991000.0,100403000.0,1731000.0,71441000.0,71441000.0,4597000.0,4569000.0,-23000.0,,-22332000.0,-10521000.0,-10599000.0,-62982000.0,
IDEX Corp,IEX,549300U5Y5EL6PHYLF13,832101,2014.0,Q2TTM,2013-07-01,2014-06-30,,-25995000.0,45903000.0,110013000.0,33229000.0,33901000.0,,13282000.0,6729000.0,90042000.0,-223940000.0,-64684000.0,386188000.0,-223940000.0,-64684000.0,386188000.0,110846000.0,277679000.0,277679000.0,21976000.0,25657000.0,324000.0,,-78677000.0,-39013000.0,-94878000.0,-166084000.0,
IDEX Corp,IEX,549300U5Y5EL6PHYLF13,832101,2014.0,Q2,2014-04-01,2014-06-30,,-25995000.0,11499000.0,43966000.0,16269000.0,8347000.0,,934000.0,-6341000.0,60000000.0,-27442000.0,-38535000.0,91995000.0,-27442000.0,-38535000.0,91995000.0,26952000.0,71777000.0,71777000.0,6713000.0,3210000.0,-50000.0,,-22565000.0,-12490000.0,-22564000.0,-45523000.0,
IDEX Corp,IEX,549300U5Y5EL6PHYLF13,832101,2014.0,Q2YTD,2014-01-01,2014-06-30,2015-07-27 16:47:43+00:00,-25995000.0,22791000.0,61801000.0,16354000.0,16741000.0,,-406000.0,-31597000.0,80014000.0,-70745000.0,-49323000.0,166180000.0,-70745000.0,-49323000.0,166180000.0,45706000.0,146325000.0,146325000.0,11920000.0,9675000.0,-29000.0,,-41193000.0,-23299000.0,-36181000.0,-83060000.0,
IDEX Corp,IEX,549300U5Y5EL6PHYLF13,832101,2014.0,Q1TTM,2013-04-01,2014-03-31,,-2201000.0,46006000.0,84490000.0,32972000.0,34453000.0,,14347000.0,35914000.0,53029000.0,-263901000.0,-36620000.0,403512000.0,-263901000.0,-36620000.0,403512000.0,117338000.0,268463000.0,268463000.0,18676000.0,36967000.0,301000.0,,-74958000.0,-34720000.0,-107014000.0,-171925000.0,
IDEX Corp,IEX,549300U5Y5EL6PHYLF13,832101,2014.0,Q1,2014-01-01,2014-03-31,2015-04-28 12:55:44+00:00,,11292000.0,17835000.0,85000.0,8394000.0,,-1340000.0,-25256000.0,20014000.0,-43303000.0,-10788000.0,74185000.0,-43303000.0,-10788000.0,74185000.0,18754000.0,74548000.0,74548000.0,5207000.0,6465000.0,21000.0,,-18628000.0,-10809000.0,-13617000.0,-37537000.0,
IDEX Corp,IEX,549300U5Y5EL6PHYLF13,832101,2015.0,FY,2015-01-01,2015-12-31,2018-02-22 16:15:56+00:00,-195013000.0,44038000.0,112613000.0,33502000.0,35694000.0,27677000.0,-35421000.0,-6642000.0,414032000.0,-295528000.0,-210491000.0,360321000.0,-295528000.0,-210491000.0,360321000.0,-181119000.0,282807000.0,282807000.0,4424000.0,21223000.0,621000.0,,-96172000.0,-43776000.0,-423789000.0,-210822000.0,
IDEX Corp,IEX,549300U5Y5EL6PHYLF13,832101,2015.0,Q4,2015-10-01,2015-12-31,,-1850000.0,11465000.0,42396000.0,15433000.0,9060000.0,,-4011000.0,3430000.0,30411000.0,-59952000.0,-13041000.0,98540000.0,-59952000.0,-13041000.0,98540000.0,21536000.0,67763000.0,67763000.0,6822000.0,4923000.0,-26000.0,,-24499000.0,-11165000.0,-37737000.0,-33050000.0,
IDEX Corp,IEX,549300U5Y5EL6PHYLF13,832101,2015.0,Q3YTD,2015-01-01,2015-09-30,2016-10-25 17:10:29+00:00,-193163000.0,32573000.0,70217000.0,18069000.0,26634000.0,27677000.0,-31410000.0,-10072000.0,383621000.0,-235576000.0,-197450000.0,261781000.0,-235576000.0,-197450000.0,261781000.0,-202655000.0,215044000.0,215044000.0,-2398000.0,16300000.0,647000.0,,-71673000.0,-32611000.0,-386052000.0,-177772000.0,
IDEX Corp,IEX,549300U5Y5EL6PHYLF13,832101,2015.0,Q3TTM,2014-10-01,2015-09-30,,-193164000.0,43241000.0,100887000.0,34109000.0,35024000.0,27677000.0,-50788000.0,3358000.0,443621000.0,-282559000.0,-210396000.0,363159000.0,-282559000.0,-210396000.0,363159000.0,-180584000.0,276664000.0,276664000.0,4872000.0,20540000.0,1879000.0,,-93874000.0,-46788000.0,-401223000.0,-251623000.0,
IDEX Corp,IEX,549300U5Y5EL6PHYLF13,832101,2015.0,Q3,2015-07-01,2015-09-30,,-19830000.0,11576000.0,33879000.0,773000.0,9174000.0,27677000.0,-8753000.0,26754000.0,33279000.0,-109427000.0,-186000.0,113353000.0,-109427000.0,-186000.0,113353000.0,-5013000.0,79505000.0,79505000.0,-13656000.0,1960000.0,752000.0,,-24763000.0,-8785000.0,-55723000.0,-64180000.0,
IDEX Corp,IEX,549300U5Y5EL6PHYLF13,832101,2015.0,Q2YTD,2015-01-01,2015-06-30,2016-08-01 13:21:52+00:00,-173333000.0,20997000.0,36338000.0,17296000.0,17460000.0,,-22657000.0,-36826000.0,350342000.0,-126149000.0,-197264000.0,148428000.0,-126149000.0,-197264000.0,148428000.0,-197642000.0,135539000.0,135539000.0,11258000.0,14340000.0,-105000.0,,-46910000.0,-23826000.0,-330329000.0,-113592000.0,
