company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,amortizationexpense,cashincometaxespaid,cashinterestpaid,depreciationexpense,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,paymentofdividends,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofinvestments,saleofplantpropertyandequipment
Nordstrom Inc,JWN,549300S3IZB5P35KNV16,72333,2009.0,Q3YTD,2009-02-01,2009-10-31,2010-12-08 16:06:17+00:00,-31000000.0,175000000.0,81000000.0,234000000.0,,131000000.0,13000000.0,399000000.0,20000000.0,-409000000.0,801000000.0,20000000.0,-409000000.0,801000000.0,412000000.0,269000000.0,269000000.0,198000000.0,20000000.0,1000000.0,-104000000.0,-129000000.0,-281000000.0,-308000000.0,,,
Nordstrom Inc,JWN,549300S3IZB5P35KNV16,72333,2009.0,Q2TTM,2008-08-03,2009-08-01,,-22000000.0,219000000.0,132000000.0,311000000.0,,296000000.0,15000000.0,779000000.0,-94000000.0,-653000000.0,1174000000.0,-94000000.0,-653000000.0,1174000000.0,427000000.0,325000000.0,325000000.0,264000000.0,-28000000.0,2000000.0,-137000000.0,-191000000.0,-464000000.0,-697000000.0,-26000000.0,,
Nordstrom Inc,JWN,549300S3IZB5P35KNV16,72333,2009.0,Q2,2009-05-03,2009-08-01,,-11000000.0,90000000.0,42000000.0,78000000.0,,259000000.0,,414000000.0,146000000.0,-197000000.0,492000000.0,146000000.0,-197000000.0,492000000.0,441000000.0,105000000.0,105000000.0,61000000.0,4000000.0,,-34000000.0,-103000000.0,-94000000.0,-238000000.0,,,
Nordstrom Inc,JWN,549300S3IZB5P35KNV16,72333,2009.0,Q2YTD,2009-01-30,2009-08-01,2010-09-08 16:06:54+00:00,-21000000.0,95000000.0,61000000.0,155000000.0,,242000000.0,7000000.0,414000000.0,79000000.0,-329000000.0,697000000.0,79000000.0,-329000000.0,697000000.0,447000000.0,186000000.0,186000000.0,135000000.0,8000000.0,,-69000000.0,-133000000.0,-196000000.0,-281000000.0,,,
Nordstrom Inc,JWN,549300S3IZB5P35KNV16,72333,2009.0,Q1,2009-02-01,2009-05-02,2010-06-08 16:13:55+00:00,-10000000.0,5000000.0,19000000.0,77000000.0,,-17000000.0,7000000.0,,-67000000.0,-132000000.0,205000000.0,-67000000.0,-132000000.0,205000000.0,6000000.0,81000000.0,81000000.0,74000000.0,4000000.0,,-35000000.0,-30000000.0,-102000000.0,-43000000.0,,,
Nordstrom Inc,JWN,549300S3IZB5P35KNV16,72333,2010.0,Q4,2010-10-31,2011-01-29,,-14000000.0,46000000.0,52000000.0,83000000.0,,279000000.0,35000000.0,37000000.0,-44000000.0,-112000000.0,616000000.0,-44000000.0,-112000000.0,616000000.0,460000000.0,232000000.0,232000000.0,36000000.0,-17000000.0,-1000000.0,-44000000.0,-7000000.0,-104000000.0,-2000000.0,-53000000.0,,
Nordstrom Inc,JWN,549300S3IZB5P35KNV16,72333,2010.0,FY,2010-01-31,2011-01-29,2013-03-18 16:56:03+00:00,-54000000.0,381000000.0,121000000.0,327000000.0,,101000000.0,48000000.0,539000000.0,-4000000.0,-462000000.0,1177000000.0,-4000000.0,-462000000.0,1177000000.0,711000000.0,613000000.0,613000000.0,190000000.0,16000000.0,3000000.0,-167000000.0,-66000000.0,-399000000.0,-356000000.0,-84000000.0,,
Nordstrom Inc,JWN,549300S3IZB5P35KNV16,72333,2010.0,Q3TTM,2009-11-01,2010-10-30,,-51000000.0,400000000.0,122000000.0,323000000.0,,-52000000.0,34000000.0,514000000.0,33000000.0,-482000000.0,1011000000.0,33000000.0,-482000000.0,1011000000.0,562000000.0,553000000.0,553000000.0,238000000.0,20000000.0,4000000.0,-158000000.0,-112000000.0,-374000000.0,-346000000.0,-31000000.0,,
Nordstrom Inc,JWN,549300S3IZB5P35KNV16,72333,2010.0,Q3,2010-08-01,2010-10-30,,-13000000.0,113000000.0,13000000.0,82000000.0,,-153000000.0,6000000.0,-27000000.0,-93000000.0,-70000000.0,72000000.0,-93000000.0,-70000000.0,72000000.0,-91000000.0,119000000.0,119000000.0,37000000.0,4000000.0,4000000.0,-45000000.0,29000000.0,-103000000.0,,-31000000.0,,
Nordstrom Inc,JWN,549300S3IZB5P35KNV16,72333,2010.0,Q3YTD,2010-01-31,2010-10-30,2011-12-07 16:06:09+00:00,-40000000.0,335000000.0,69000000.0,244000000.0,,-178000000.0,13000000.0,502000000.0,40000000.0,-350000000.0,561000000.0,40000000.0,-350000000.0,561000000.0,251000000.0,381000000.0,381000000.0,154000000.0,33000000.0,4000000.0,-123000000.0,-59000000.0,-295000000.0,-354000000.0,-31000000.0,,
Nordstrom Inc,JWN,549300S3IZB5P35KNV16,72333,2010.0,Q2TTM,2009-08-02,2010-07-31,,-48000000.0,367000000.0,129000000.0,320000000.0,,-10000000.0,34000000.0,526000000.0,67000000.0,-492000000.0,1043000000.0,67000000.0,-492000000.0,1043000000.0,618000000.0,517000000.0,517000000.0,264000000.0,28000000.0,1000000.0,-148000000.0,-137000000.0,-356000000.0,-373000000.0,,,
Nordstrom Inc,JWN,549300S3IZB5P35KNV16,72333,2010.0,Q2,2010-05-02,2010-07-31,,-12000000.0,165000000.0,39000000.0,83000000.0,,24000000.0,,31000000.0,-6000000.0,-182000000.0,285000000.0,-6000000.0,-182000000.0,285000000.0,97000000.0,146000000.0,146000000.0,44000000.0,5000000.0,-1000000.0,-44000000.0,-84000000.0,-97000000.0,2000000.0,,,
Nordstrom Inc,JWN,549300S3IZB5P35KNV16,72333,2010.0,Q2YTD,2010-01-31,2010-07-31,2011-09-07 16:06:52+00:00,-27000000.0,222000000.0,56000000.0,162000000.0,,-25000000.0,7000000.0,529000000.0,133000000.0,-280000000.0,489000000.0,133000000.0,-280000000.0,489000000.0,342000000.0,262000000.0,262000000.0,117000000.0,29000000.0,,-78000000.0,-88000000.0,-192000000.0,-354000000.0,0.0,,
Nordstrom Inc,JWN,549300S3IZB5P35KNV16,72333,2010.0,Q1TTM,2009-05-03,2010-05-01,,-47000000.0,292000000.0,132000000.0,315000000.0,,225000000.0,34000000.0,909000000.0,219000000.0,-507000000.0,1250000000.0,219000000.0,-507000000.0,1250000000.0,962000000.0,476000000.0,476000000.0,281000000.0,27000000.0,2000000.0,-138000000.0,-156000000.0,-353000000.0,-613000000.0,,,
Nordstrom Inc,JWN,549300S3IZB5P35KNV16,72333,2010.0,Q1,2010-01-31,2010-05-01,2011-06-08 16:05:52+00:00,-15000000.0,57000000.0,17000000.0,79000000.0,,-49000000.0,7000000.0,498000000.0,139000000.0,-98000000.0,204000000.0,139000000.0,-98000000.0,204000000.0,245000000.0,116000000.0,116000000.0,73000000.0,24000000.0,1000000.0,-34000000.0,-4000000.0,-95000000.0,-356000000.0,0.0,,
Nordstrom Inc,JWN,549300S3IZB5P35KNV16,72333,2011.0,Q4,2011-10-30,2012-01-28,,-5000000.0,58000000.0,51000000.0,98000000.0,,230000000.0,7000000.0,326000000.0,208000000.0,-337000000.0,549000000.0,208000000.0,-337000000.0,549000000.0,420000000.0,236000000.0,236000000.0,-10000000.0,75000000.0,-207000000.0,-48000000.0,-7000000.0,-113000000.0,-5000000.0,-147000000.0,-10000000.0,
Nordstrom Inc,JWN,549300S3IZB5P35KNV16,72333,2011.0,FY,2011-01-30,2012-01-28,2014-03-17 16:37:22+00:00,-46000000.0,398000000.0,124000000.0,371000000.0,,57000000.0,76000000.0,825000000.0,-78000000.0,-728000000.0,1177000000.0,-78000000.0,-728000000.0,1177000000.0,371000000.0,683000000.0,683000000.0,112000000.0,94000000.0,-210000000.0,-197000000.0,-7000000.0,-511000000.0,-36000000.0,-840000000.0,,
Nordstrom Inc,JWN,549300S3IZB5P35KNV16,72333,2011.0,Q3TTM,2010-10-31,2011-10-29,,-55000000.0,386000000.0,125000000.0,356000000.0,,106000000.0,104000000.0,536000000.0,-330000000.0,-503000000.0,1244000000.0,-330000000.0,-503000000.0,1244000000.0,411000000.0,679000000.0,679000000.0,158000000.0,2000000.0,-4000000.0,-193000000.0,-7000000.0,-502000000.0,-33000000.0,-746000000.0,10000000.0,
Nordstrom Inc,JWN,549300S3IZB5P35KNV16,72333,2011.0,Q3,2011-07-31,2011-10-29,,-13000000.0,122000000.0,12000000.0,94000000.0,,-138000000.0,19000000.0,499000000.0,335000000.0,-83000000.0,115000000.0,335000000.0,-83000000.0,115000000.0,367000000.0,127000000.0,127000000.0,45000000.0,4000000.0,,-49000000.0,57000000.0,-150000000.0,83000000.0,-221000000.0,10000000.0,
Nordstrom Inc,JWN,549300S3IZB5P35KNV16,72333,2011.0,Q3YTD,2011-01-30,2011-10-29,2012-12-03 16:40:19+00:00,-41000000.0,340000000.0,73000000.0,273000000.0,,-173000000.0,69000000.0,499000000.0,-286000000.0,-391000000.0,628000000.0,-286000000.0,-391000000.0,628000000.0,-49000000.0,447000000.0,447000000.0,122000000.0,19000000.0,-3000000.0,-149000000.0,,-398000000.0,-31000000.0,-693000000.0,10000000.0,
Nordstrom Inc,JWN,549300S3IZB5P35KNV16,72333,2011.0,Q2TTM,2010-08-01,2011-07-30,,-55000000.0,377000000.0,126000000.0,344000000.0,,91000000.0,91000000.0,10000000.0,-758000000.0,-490000000.0,1201000000.0,-758000000.0,-490000000.0,1201000000.0,-47000000.0,671000000.0,671000000.0,150000000.0,2000000.0,,-189000000.0,-35000000.0,-455000000.0,-116000000.0,-556000000.0,,
Nordstrom Inc,JWN,549300S3IZB5P35KNV16,72333,2011.0,Q2,2011-05-01,2011-07-30,,-14000000.0,182000000.0,49000000.0,93000000.0,,8000000.0,21000000.0,,-427000000.0,-220000000.0,304000000.0,-427000000.0,-220000000.0,304000000.0,-343000000.0,175000000.0,175000000.0,42000000.0,7000000.0,-1000000.0,-50000000.0,-57000000.0,-132000000.0,-104000000.0,-301000000.0,-30000000.0,
Nordstrom Inc,JWN,549300S3IZB5P35KNV16,72333,2011.0,Q2YTD,2011-01-30,2011-07-30,2012-08-27 16:47:17+00:00,-28000000.0,218000000.0,61000000.0,179000000.0,,-35000000.0,50000000.0,,-621000000.0,-308000000.0,513000000.0,-621000000.0,-308000000.0,513000000.0,-416000000.0,320000000.0,320000000.0,77000000.0,15000000.0,-3000000.0,-100000000.0,-57000000.0,-248000000.0,-114000000.0,-472000000.0,,
Nordstrom Inc,JWN,549300S3IZB5P35KNV16,72333,2011.0,Q1TTM,2010-05-02,2011-04-30,,-53000000.0,360000000.0,116000000.0,334000000.0,,107000000.0,70000000.0,41000000.0,-337000000.0,-452000000.0,1182000000.0,-337000000.0,-452000000.0,1182000000.0,393000000.0,642000000.0,642000000.0,152000000.0,,,-183000000.0,-62000000.0,-420000000.0,-10000000.0,-255000000.0,30000000.0,
Nordstrom Inc,JWN,549300S3IZB5P35KNV16,72333,2011.0,Q1,2011-01-30,2011-04-30,2012-05-29 16:21:49+00:00,-14000000.0,36000000.0,12000000.0,86000000.0,,-43000000.0,29000000.0,,-194000000.0,-88000000.0,209000000.0,-194000000.0,-88000000.0,209000000.0,-73000000.0,145000000.0,145000000.0,35000000.0,8000000.0,-2000000.0,-50000000.0,,-116000000.0,-10000000.0,-171000000.0,30000000.0,
Nordstrom Inc,JWN,549300S3IZB5P35KNV16,72333,2012.0,Q4,2012-10-28,2013-02-02,,-16000000.0,69000000.0,61000000.0,115000000.0,,209000000.0,8000000.0,-31000000.0,-293000000.0,-183000000.0,603000000.0,-293000000.0,-183000000.0,603000000.0,127000000.0,284000000.0,284000000.0,11000000.0,4000000.0,-7000000.0,-54000000.0,-32000000.0,-144000000.0,-1000000.0,-219000000.0,,
Nordstrom Inc,JWN,549300S3IZB5P35KNV16,72333,2012.0,FY,2012-01-29,2013-02-02,2015-03-16 16:37:57+00:00,-63000000.0,429000000.0,169000000.0,429000000.0,,-62000000.0,91000000.0,5000000.0,-1333000000.0,-369000000.0,1110000000.0,-1333000000.0,-369000000.0,1110000000.0,-592000000.0,735000000.0,735000000.0,71000000.0,24000000.0,186000000.0,-220000000.0,-42000000.0,-513000000.0,-508000000.0,-725000000.0,,
Nordstrom Inc,JWN,549300S3IZB5P35KNV16,72333,2012.0,Q3TTM,2011-10-30,2012-10-27,,-52000000.0,418000000.0,159000000.0,412000000.0,,-41000000.0,90000000.0,362000000.0,-832000000.0,-523000000.0,1056000000.0,-832000000.0,-523000000.0,1056000000.0,-299000000.0,687000000.0,687000000.0,50000000.0,95000000.0,-14000000.0,-214000000.0,-17000000.0,-482000000.0,-512000000.0,-653000000.0,-10000000.0,
Nordstrom Inc,JWN,549300S3IZB5P35KNV16,72333,2012.0,Q3,2012-07-29,2012-10-27,,-15000000.0,138000000.0,23000000.0,107000000.0,,-117000000.0,26000000.0,-33000000.0,-147000000.0,-88000000.0,135000000.0,-147000000.0,-88000000.0,135000000.0,-100000000.0,146000000.0,146000000.0,14000000.0,4000000.0,-5000000.0,-54000000.0,67000000.0,-150000000.0,-2000000.0,-88000000.0,,
Nordstrom Inc,JWN,549300S3IZB5P35KNV16,72333,2012.0,Q3YTD,2012-01-29,2012-10-27,2013-12-02 16:33:36+00:00,-47000000.0,360000000.0,108000000.0,314000000.0,,-271000000.0,83000000.0,36000000.0,-1040000000.0,-186000000.0,507000000.0,-1040000000.0,-186000000.0,507000000.0,-719000000.0,451000000.0,451000000.0,60000000.0,20000000.0,193000000.0,-166000000.0,-10000000.0,-369000000.0,-507000000.0,-506000000.0,,
Nordstrom Inc,JWN,549300S3IZB5P35KNV16,72333,2012.0,Q2TTM,2011-07-31,2012-07-28,,-50000000.0,402000000.0,148000000.0,399000000.0,,-62000000.0,83000000.0,894000000.0,-350000000.0,-518000000.0,1036000000.0,-350000000.0,-518000000.0,1036000000.0,168000000.0,668000000.0,668000000.0,81000000.0,95000000.0,-9000000.0,-209000000.0,-27000000.0,-482000000.0,-427000000.0,-786000000.0,,
Nordstrom Inc,JWN,549300S3IZB5P35KNV16,72333,2012.0,Q2,2012-04-29,2012-07-28,,-14000000.0,176000000.0,61000000.0,106000000.0,,-60000000.0,10000000.0,21000000.0,-385000000.0,-217000000.0,213000000.0,-385000000.0,-217000000.0,213000000.0,-389000000.0,156000000.0,156000000.0,25000000.0,2000000.0,-2000000.0,-56000000.0,-77000000.0,-121000000.0,-1000000.0,-361000000.0,-17000000.0,
Nordstrom Inc,JWN,549300S3IZB5P35KNV16,72333,2012.0,Q2YTD,2012-01-29,2012-07-28,2013-09-03 16:25:22+00:00,-32000000.0,222000000.0,85000000.0,207000000.0,,-154000000.0,57000000.0,69000000.0,-893000000.0,-98000000.0,372000000.0,-893000000.0,-98000000.0,372000000.0,-619000000.0,305000000.0,305000000.0,46000000.0,16000000.0,198000000.0,-112000000.0,-77000000.0,-219000000.0,-505000000.0,-418000000.0,,
Nordstrom Inc,JWN,549300S3IZB5P35KNV16,72333,2012.0,Q1TTM,2011-05-01,2012-04-28,,-50000000.0,408000000.0,136000000.0,386000000.0,,6000000.0,94000000.0,873000000.0,-392000000.0,-521000000.0,1127000000.0,-392000000.0,-521000000.0,1127000000.0,214000000.0,687000000.0,687000000.0,98000000.0,100000000.0,-8000000.0,-203000000.0,-7000000.0,-493000000.0,-530000000.0,-726000000.0,-13000000.0,
Nordstrom Inc,JWN,549300S3IZB5P35KNV16,72333,2012.0,Q1,2012-01-29,2012-04-28,2013-06-04 16:27:23+00:00,-18000000.0,46000000.0,24000000.0,101000000.0,,-94000000.0,47000000.0,48000000.0,-508000000.0,119000000.0,159000000.0,-508000000.0,119000000.0,159000000.0,-230000000.0,149000000.0,149000000.0,21000000.0,14000000.0,200000000.0,-56000000.0,,-98000000.0,-504000000.0,-57000000.0,17000000.0,
Nordstrom Inc,JWN,549300S3IZB5P35KNV16,72333,2013.0,FY,2013-02-03,2014-02-01,2016-03-14 16:54:15+00:00,-58000000.0,445000000.0,170000000.0,454000000.0,,103000000.0,103000000.0,446000000.0,-589000000.0,-822000000.0,1320000000.0,-589000000.0,-822000000.0,1320000000.0,-91000000.0,734000000.0,734000000.0,87000000.0,23000000.0,-13000000.0,-234000000.0,-6000000.0,-803000000.0,-412000000.0,-515000000.0,,
Nordstrom Inc,JWN,549300S3IZB5P35KNV16,72333,2013.0,Q4,2013-11-03,2014-02-01,,-18000000.0,76000000.0,57000000.0,122000000.0,,215000000.0,18000000.0,417000000.0,-164000000.0,-191000000.0,602000000.0,-164000000.0,-191000000.0,602000000.0,247000000.0,268000000.0,268000000.0,15000000.0,4000000.0,-4000000.0,-58000000.0,-5000000.0,-182000000.0,-404000000.0,-141000000.0,,
Nordstrom Inc,JWN,549300S3IZB5P35KNV16,72333,2013.0,Q3TTM,2012-10-28,2013-11-02,,-56000000.0,438000000.0,174000000.0,447000000.0,,97000000.0,93000000.0,-2000000.0,-718000000.0,-814000000.0,1321000000.0,-718000000.0,-814000000.0,1321000000.0,-211000000.0,750000000.0,750000000.0,83000000.0,23000000.0,-16000000.0,-230000000.0,-33000000.0,-765000000.0,-9000000.0,-593000000.0,,
Nordstrom Inc,JWN,549300S3IZB5P35KNV16,72333,2013.0,Q3,2013-08-04,2013-11-02,,-8000000.0,134000000.0,32000000.0,112000000.0,,-95000000.0,17000000.0,-27000000.0,-225000000.0,-127000000.0,171000000.0,-225000000.0,-127000000.0,171000000.0,-181000000.0,137000000.0,137000000.0,25000000.0,2000000.0,-2000000.0,-59000000.0,69000000.0,-194000000.0,-3000000.0,-155000000.0,,
Nordstrom Inc,JWN,549300S3IZB5P35KNV16,72333,2013.0,Q3YTD,2013-02-03,2013-11-02,2014-12-02 16:30:14+00:00,-40000000.0,369000000.0,113000000.0,332000000.0,,-112000000.0,85000000.0,29000000.0,-425000000.0,-631000000.0,718000000.0,-425000000.0,-631000000.0,718000000.0,-338000000.0,466000000.0,466000000.0,72000000.0,19000000.0,-9000000.0,-176000000.0,-1000000.0,-621000000.0,-8000000.0,-374000000.0,,
Nordstrom Inc,JWN,549300S3IZB5P35KNV16,72333,2013.0,Q2TTM,2012-07-29,2013-08-03,,-63000000.0,442000000.0,165000000.0,442000000.0,,75000000.0,102000000.0,-8000000.0,-640000000.0,-775000000.0,1285000000.0,-640000000.0,-775000000.0,1285000000.0,-130000000.0,759000000.0,759000000.0,72000000.0,25000000.0,-19000000.0,-225000000.0,-35000000.0,-721000000.0,-8000000.0,-526000000.0,,
Nordstrom Inc,JWN,549300S3IZB5P35KNV16,72333,2013.0,Q2,2013-05-05,2013-08-03,,-16000000.0,201000000.0,47000000.0,111000000.0,,84000000.0,37000000.0,-19000000.0,-75000000.0,-373000000.0,386000000.0,-75000000.0,-373000000.0,386000000.0,-62000000.0,184000000.0,184000000.0,23000000.0,10000000.0,-5000000.0,-58000000.0,-70000000.0,-278000000.0,,-45000000.0,-20000000.0,
Nordstrom Inc,JWN,549300S3IZB5P35KNV16,72333,2013.0,Q2YTD,2013-02-03,2013-08-03,2014-09-02 16:07:43+00:00,-32000000.0,235000000.0,81000000.0,220000000.0,,-17000000.0,68000000.0,56000000.0,-200000000.0,-504000000.0,547000000.0,-200000000.0,-504000000.0,547000000.0,-157000000.0,329000000.0,329000000.0,47000000.0,17000000.0,-7000000.0,-117000000.0,-70000000.0,-427000000.0,-5000000.0,-219000000.0,,
Nordstrom Inc,JWN,549300S3IZB5P35KNV16,72333,2013.0,Q1TTM,2012-04-29,2013-05-04,,-61000000.0,417000000.0,179000000.0,437000000.0,,-69000000.0,75000000.0,32000000.0,-950000000.0,-619000000.0,1112000000.0,-950000000.0,-619000000.0,1112000000.0,-457000000.0,731000000.0,731000000.0,74000000.0,17000000.0,-16000000.0,-223000000.0,-42000000.0,-564000000.0,-9000000.0,-842000000.0,3000000.0,
Nordstrom Inc,JWN,549300S3IZB5P35KNV16,72333,2013.0,Q1,2013-02-03,2013-05-04,2014-06-03 16:17:45+00:00,-16000000.0,34000000.0,34000000.0,109000000.0,,-101000000.0,31000000.0,75000000.0,-125000000.0,-131000000.0,161000000.0,-125000000.0,-131000000.0,161000000.0,-95000000.0,145000000.0,145000000.0,24000000.0,7000000.0,-2000000.0,-59000000.0,,-149000000.0,-5000000.0,-174000000.0,20000000.0,
Nordstrom Inc,JWN,549300S3IZB5P35KNV16,72333,2014.0,FY,2014-02-02,2015-01-31,2017-03-20 16:35:45+00:00,-76000000.0,391000000.0,152000000.0,508000000.0,,-19000000.0,141000000.0,34000000.0,-698000000.0,-889000000.0,1220000000.0,-698000000.0,-889000000.0,1220000000.0,-367000000.0,720000000.0,720000000.0,87000000.0,22000000.0,-20000000.0,-251000000.0,-8000000.0,-861000000.0,-34000000.0,-610000000.0,,
Nordstrom Inc,JWN,549300S3IZB5P35KNV16,72333,2014.0,Q4,2014-11-02,2015-01-31,,-20000000.0,18000000.0,53000000.0,132000000.0,,311000000.0,24000000.0,8000000.0,-59000000.0,-251000000.0,704000000.0,-59000000.0,-251000000.0,704000000.0,394000000.0,255000000.0,255000000.0,26000000.0,7000000.0,-8000000.0,-62000000.0,2000000.0,-245000000.0,37000000.0,-73000000.0,,
Nordstrom Inc,JWN,549300S3IZB5P35KNV16,72333,2014.0,Q3TTM,2013-11-03,2014-11-01,,-74000000.0,449000000.0,156000000.0,498000000.0,,-115000000.0,135000000.0,443000000.0,-803000000.0,-829000000.0,1118000000.0,-803000000.0,-829000000.0,1118000000.0,-514000000.0,733000000.0,733000000.0,76000000.0,19000000.0,-16000000.0,-247000000.0,-15000000.0,-798000000.0,-475000000.0,-678000000.0,,
Nordstrom Inc,JWN,549300S3IZB5P35KNV16,72333,2014.0,Q3,2014-08-03,2014-11-01,,-16000000.0,154000000.0,21000000.0,132000000.0,,-130000000.0,26000000.0,-2000000.0,-310000000.0,-176000000.0,147000000.0,-310000000.0,-176000000.0,147000000.0,-339000000.0,142000000.0,142000000.0,19000000.0,4000000.0,-3000000.0,-64000000.0,67000000.0,-240000000.0,-63000000.0,-211000000.0,,
Nordstrom Inc,JWN,549300S3IZB5P35KNV16,72333,2014.0,Q3YTD,2014-02-02,2014-11-01,2015-12-01 16:44:45+00:00,-56000000.0,373000000.0,99000000.0,376000000.0,,-330000000.0,117000000.0,26000000.0,-639000000.0,-638000000.0,516000000.0,-639000000.0,-638000000.0,516000000.0,-761000000.0,465000000.0,465000000.0,61000000.0,15000000.0,-12000000.0,-189000000.0,-10000000.0,-616000000.0,-71000000.0,-537000000.0,,
