company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,cashdividendspershare,dilutedeps,impairmentexpense,incometaxexpense,netincome,netincomecontinuing,netincometocommon,operatingcostofrevenue,operatingrevenue,otheroperatingexpenses,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Nordstrom Inc,JWN,549300S3IZB5P35KNV16,72333,2014.0,Q3YTD,2014-02-02,2014-11-01,,2.45,2.45,0.33,2.4,,289000000.0,465000000.0,465000000.0,465000000.0,5913000000.0,9463000000.0,,2692000000.0,5913000000.0,3550000000.0,104000000.0,2692000000.0,858000000.0,-104000000.0,754000000.0,9463000000.0,191900000.0,190700000.0,194700000.0
Nordstrom Inc,JWN,549300S3IZB5P35KNV16,72333,2014.0,Q3TTM,2013-11-03,2014-11-01,,3.84,3.84,1.23,3.76,,458000000.0,733000000.0,733000000.0,733000000.0,8182000000.0,13174000000.0,,3647000000.0,8182000000.0,4992000000.0,154000000.0,3647000000.0,1345000000.0,-154000000.0,1191000000.0,13174000000.0,191900000.0,190700000.0,194700000.0
Nordstrom Inc,JWN,549300S3IZB5P35KNV16,72333,2014.0,Q3,2014-08-03,2014-11-01,2015-12-01 16:44:45+00:00,0.74,0.74,,0.73,,86000000.0,142000000.0,142000000.0,142000000.0,1961000000.0,3140000000.0,0.0,917000000.0,1961000000.0,1179000000.0,34000000.0,917000000.0,262000000.0,-34000000.0,228000000.0,3140000000.0,191900000.0,190700000.0,194700000.0
Nordstrom Inc,JWN,549300S3IZB5P35KNV16,72333,2014.0,Q2YTD,2014-02-02,2014-08-02,,1.71,1.71,0.33,1.67,,203000000.0,323000000.0,323000000.0,323000000.0,3952000000.0,6323000000.0,,1775000000.0,3952000000.0,2371000000.0,70000000.0,1775000000.0,596000000.0,-70000000.0,526000000.0,6323000000.0,188700000.0,189600000.0,192700000.0
Nordstrom Inc,JWN,549300S3IZB5P35KNV16,72333,2014.0,Q2TTM,2013-08-04,2014-08-02,,3.8,3.8,1.23,3.72,,453000000.0,728000000.0,728000000.0,728000000.0,8012000000.0,12918000000.0,,3570000000.0,8012000000.0,4906000000.0,155000000.0,3570000000.0,1336000000.0,-155000000.0,1181000000.0,12918000000.0,188700000.0,189600000.0,192700000.0
Nordstrom Inc,JWN,549300S3IZB5P35KNV16,72333,2014.0,Q2,2014-05-04,2014-08-02,2015-09-01 16:40:15+00:00,0.97,0.97,,0.95,,113000000.0,183000000.0,183000000.0,183000000.0,2130000000.0,3392000000.0,0.0,931000000.0,2130000000.0,1262000000.0,35000000.0,931000000.0,331000000.0,-35000000.0,296000000.0,3392000000.0,188700000.0,189600000.0,192700000.0
Nordstrom Inc,JWN,549300S3IZB5P35KNV16,72333,2014.0,Q1TTM,2013-05-05,2014-05-03,,3.77,3.77,1.23,3.7,,454000000.0,729000000.0,729000000.0,729000000.0,7886000000.0,12722000000.0,,3496000000.0,7886000000.0,4836000000.0,157000000.0,3496000000.0,1340000000.0,-157000000.0,1183000000.0,12722000000.0,189200000.0,189800000.0,192700000.0
Nordstrom Inc,JWN,549300S3IZB5P35KNV16,72333,2014.0,Q1,2014-02-02,2014-05-03,2015-06-02 16:48:33+00:00,0.74,0.74,0.33,0.72,,90000000.0,140000000.0,140000000.0,140000000.0,1822000000.0,2931000000.0,,844000000.0,1822000000.0,1109000000.0,35000000.0,844000000.0,265000000.0,-35000000.0,230000000.0,2931000000.0,189200000.0,189800000.0,192700000.0
Nordstrom Inc,JWN,549300S3IZB5P35KNV16,72333,2015.0,FY,2015-02-01,2016-01-30,2017-03-20 16:35:45+00:00,3.22,3.22,4.85,3.15,0.0,376000000.0,600000000.0,600000000.0,600000000.0,9168000000.0,14437000000.0,,4168000000.0,9168000000.0,5269000000.0,125000000.0,4168000000.0,1101000000.0,-125000000.0,976000000.0,14437000000.0,186300000.0,186300000.0,190100000.0
Nordstrom Inc,JWN,549300S3IZB5P35KNV16,72333,2015.0,Q4,2015-11-01,2016-01-30,,1.01,1.01,4.48,0.98,,114000000.0,180000000.0,180000000.0,180000000.0,2700000000.0,4193000000.0,,1169000000.0,2700000000.0,1493000000.0,30000000.0,1169000000.0,324000000.0,-30000000.0,294000000.0,4193000000.0,186300000.0,186300000.0,190100000.0
Nordstrom Inc,JWN,549300S3IZB5P35KNV16,72333,2015.0,Q3,2015-08-02,2015-10-31,2016-11-29 16:47:45+00:00,0.43,0.43,,0.42,0.0,44000000.0,81000000.0,81000000.0,81000000.0,2142000000.0,3328000000.0,,1031000000.0,2142000000.0,1186000000.0,30000000.0,1031000000.0,155000000.0,-30000000.0,125000000.0,3328000000.0,188400000.0,187200000.0,191300000.0
Nordstrom Inc,JWN,549300S3IZB5P35KNV16,72333,2015.0,Q3YTD,2015-02-01,2015-10-31,,2.21,2.21,0.37,2.17,,262000000.0,420000000.0,420000000.0,420000000.0,6468000000.0,10244000000.0,,2999000000.0,6468000000.0,3776000000.0,95000000.0,2999000000.0,777000000.0,-95000000.0,682000000.0,10244000000.0,188400000.0,187200000.0,191300000.0
Nordstrom Inc,JWN,549300S3IZB5P35KNV16,72333,2015.0,Q3TTM,2014-11-02,2015-10-31,,3.55,3.55,1.36,3.49,,438000000.0,675000000.0,675000000.0,675000000.0,8961000000.0,14287000000.0,,4084000000.0,8961000000.0,5326000000.0,129000000.0,4084000000.0,1242000000.0,-129000000.0,1113000000.0,14287000000.0,188400000.0,187200000.0,191300000.0
Nordstrom Inc,JWN,549300S3IZB5P35KNV16,72333,2015.0,Q2,2015-05-03,2015-08-01,2016-08-30 16:40:19+00:00,1.11,1.11,,1.09,,134000000.0,211000000.0,211000000.0,211000000.0,2327000000.0,3701000000.0,,997000000.0,2327000000.0,1374000000.0,32000000.0,997000000.0,377000000.0,-32000000.0,345000000.0,3701000000.0,190100000.0,189400000.0,193500000.0
Nordstrom Inc,JWN,549300S3IZB5P35KNV16,72333,2015.0,Q2YTD,2015-02-01,2015-08-01,,1.78,1.78,0.37,1.75,,218000000.0,339000000.0,339000000.0,339000000.0,4326000000.0,6916000000.0,,1968000000.0,4326000000.0,2590000000.0,65000000.0,1968000000.0,622000000.0,-65000000.0,557000000.0,6916000000.0,190100000.0,189400000.0,193500000.0
Nordstrom Inc,JWN,549300S3IZB5P35KNV16,72333,2015.0,Q2TTM,2014-08-03,2015-08-01,,3.86,3.86,1.36,3.8,,480000000.0,736000000.0,736000000.0,736000000.0,8780000000.0,14099000000.0,,3970000000.0,8780000000.0,5319000000.0,133000000.0,3970000000.0,1349000000.0,-133000000.0,1216000000.0,14099000000.0,190100000.0,189400000.0,193500000.0
Nordstrom Inc,JWN,549300S3IZB5P35KNV16,72333,2015.0,Q1,2015-02-01,2015-05-02,2016-06-01 16:38:02+00:00,0.67,0.67,0.37,0.66,,84000000.0,128000000.0,128000000.0,128000000.0,1999000000.0,3215000000.0,,971000000.0,1999000000.0,1216000000.0,33000000.0,971000000.0,245000000.0,-33000000.0,212000000.0,3215000000.0,191000000.0,190600000.0,194900000.0
Nordstrom Inc,JWN,549300S3IZB5P35KNV16,72333,2015.0,Q1TTM,2014-05-04,2015-05-02,,3.72,3.72,1.36,3.66,,459000000.0,708000000.0,708000000.0,708000000.0,8583000000.0,13790000000.0,,3904000000.0,8583000000.0,5207000000.0,136000000.0,3904000000.0,1303000000.0,-136000000.0,1167000000.0,13790000000.0,191000000.0,190600000.0,194900000.0
Nordstrom Inc,JWN,549300S3IZB5P35KNV16,72333,2016.0,FY,2016-01-31,2017-01-28,2019-03-18 17:14:42+00:00,2.05,2.05,1.48,2.02,197000000.0,330000000.0,354000000.0,354000000.0,354000000.0,9440000000.0,14757000000.0,,4315000000.0,9440000000.0,5317000000.0,121000000.0,4512000000.0,805000000.0,-121000000.0,684000000.0,14757000000.0,172700000.0,173200000.0,175600000.0
Nordstrom Inc,JWN,549300S3IZB5P35KNV16,72333,2016.0,Q4,2016-10-30,2017-01-28,,1.17,1.17,1.11,1.15,,192000000.0,201000000.0,201000000.0,201000000.0,2720000000.0,4315000000.0,,1172000000.0,2720000000.0,1595000000.0,30000000.0,1172000000.0,423000000.0,-30000000.0,393000000.0,4315000000.0,172700000.0,173200000.0,175600000.0
Nordstrom Inc,JWN,549300S3IZB5P35KNV16,72333,2016.0,Q3,2016-07-31,2016-10-29,2017-11-28 16:33:36+00:00,-0.06,-0.06,,-0.06,197000000.0,35000000.0,-10000000.0,-10000000.0,-10000000.0,2261000000.0,3542000000.0,,1029000000.0,2261000000.0,1281000000.0,30000000.0,1226000000.0,55000000.0,-30000000.0,25000000.0,3542000000.0,166700000.0,173400000.0,173400000.0
Nordstrom Inc,JWN,549300S3IZB5P35KNV16,72333,2016.0,Q3YTD,2016-01-31,2016-10-29,,0.88,0.88,0.37,0.87,197000000.0,138000000.0,153000000.0,153000000.0,153000000.0,6720000000.0,10442000000.0,,3143000000.0,6720000000.0,3722000000.0,91000000.0,3340000000.0,382000000.0,-91000000.0,291000000.0,10442000000.0,166700000.0,173400000.0,173400000.0
Nordstrom Inc,JWN,549300S3IZB5P35KNV16,72333,2016.0,Q3TTM,2015-11-01,2016-10-29,,1.89,1.89,4.85,1.85,197000000.0,252000000.0,333000000.0,333000000.0,333000000.0,9420000000.0,14635000000.0,,4312000000.0,9420000000.0,5215000000.0,121000000.0,4509000000.0,706000000.0,-121000000.0,585000000.0,14635000000.0,166700000.0,173400000.0,173400000.0
Nordstrom Inc,JWN,549300S3IZB5P35KNV16,72333,2016.0,Q2,2016-05-01,2016-07-30,2017-08-29 16:44:35+00:00,0.67,0.67,,0.67,,74000000.0,117000000.0,117000000.0,117000000.0,2359000000.0,3651000000.0,,1071000000.0,2359000000.0,1292000000.0,30000000.0,1071000000.0,221000000.0,-30000000.0,191000000.0,3651000000.0,174600000.0,173500000.0,174800000.0
Nordstrom Inc,JWN,549300S3IZB5P35KNV16,72333,2016.0,Q2YTD,2016-01-31,2016-07-30,,0.94,0.94,0.37,0.93,,103000000.0,163000000.0,163000000.0,163000000.0,4459000000.0,6900000000.0,,2114000000.0,4459000000.0,2441000000.0,61000000.0,2114000000.0,327000000.0,-61000000.0,266000000.0,6900000000.0,174600000.0,173500000.0,174800000.0
Nordstrom Inc,JWN,549300S3IZB5P35KNV16,72333,2016.0,Q2TTM,2015-08-02,2016-07-30,,2.38,2.38,4.85,2.33,,261000000.0,424000000.0,424000000.0,424000000.0,9301000000.0,14421000000.0,,4314000000.0,9301000000.0,5120000000.0,121000000.0,4314000000.0,806000000.0,-121000000.0,685000000.0,14421000000.0,174600000.0,173500000.0,174800000.0
Nordstrom Inc,JWN,549300S3IZB5P35KNV16,72333,2016.0,Q1,2016-01-31,2016-04-30,2017-05-31 16:36:24+00:00,0.27,0.27,0.37,0.26,,29000000.0,46000000.0,46000000.0,46000000.0,2100000000.0,3249000000.0,,1043000000.0,2100000000.0,1149000000.0,31000000.0,1043000000.0,106000000.0,-31000000.0,75000000.0,3249000000.0,170400000.0,173100000.0,175700000.0
Nordstrom Inc,JWN,549300S3IZB5P35KNV16,72333,2016.0,Q1TTM,2015-05-03,2016-04-30,,2.82,2.82,4.85,2.75,,321000000.0,518000000.0,518000000.0,518000000.0,9269000000.0,14471000000.0,,4240000000.0,9269000000.0,5202000000.0,123000000.0,4240000000.0,962000000.0,-123000000.0,839000000.0,14471000000.0,170400000.0,173100000.0,175700000.0
Nordstrom Inc,JWN,549300S3IZB5P35KNV16,72333,2017.0,FY,2017-01-29,2018-02-03,2020-03-20 17:06:45+00:00,2.62,2.62,1.48,2.59,,353000000.0,437000000.0,437000000.0,437000000.0,9890000000.0,15478000000.0,,4662000000.0,9890000000.0,5588000000.0,136000000.0,4662000000.0,926000000.0,-136000000.0,790000000.0,15478000000.0,166800000.0,166800000.0,168900000.0
Nordstrom Inc,JWN,549300S3IZB5P35KNV16,72333,2017.0,Q4,2017-10-29,2018-02-03,,0.9,0.9,1.11,0.9,,169000000.0,150000000.0,150000000.0,150000000.0,2969000000.0,4702000000.0,,1383000000.0,2969000000.0,1733000000.0,31000000.0,1383000000.0,350000000.0,-31000000.0,319000000.0,4702000000.0,166800000.0,166800000.0,168900000.0
Nordstrom Inc,JWN,549300S3IZB5P35KNV16,72333,2017.0,Q3,2017-07-30,2017-10-28,2018-12-10 16:30:30+00:00,0.68,0.68,,0.67,,66000000.0,114000000.0,114000000.0,114000000.0,2315000000.0,3629000000.0,,1106000000.0,2315000000.0,1314000000.0,28000000.0,1106000000.0,208000000.0,-28000000.0,180000000.0,3629000000.0,167600000.0,166600000.0,168800000.0
Nordstrom Inc,JWN,549300S3IZB5P35KNV16,72333,2017.0,Q3YTD,2017-01-29,2017-10-28,,1.72,1.72,0.37,1.69,,184000000.0,287000000.0,287000000.0,287000000.0,6921000000.0,10776000000.0,,3279000000.0,6921000000.0,3855000000.0,105000000.0,3279000000.0,576000000.0,-105000000.0,471000000.0,10776000000.0,167600000.0,166600000.0,168800000.0
Nordstrom Inc,JWN,549300S3IZB5P35KNV16,72333,2017.0,Q3TTM,2016-10-30,2017-10-28,,2.89,2.89,1.48,2.84,,376000000.0,488000000.0,488000000.0,488000000.0,9641000000.0,15091000000.0,,4451000000.0,9641000000.0,5450000000.0,135000000.0,4451000000.0,999000000.0,-135000000.0,864000000.0,15091000000.0,167600000.0,166600000.0,168800000.0
Nordstrom Inc,JWN,549300S3IZB5P35KNV16,72333,2017.0,Q2,2017-04-30,2017-07-29,2018-09-05 16:33:51+00:00,0.66,0.66,,0.65,,78000000.0,110000000.0,110000000.0,110000000.0,2451000000.0,3793000000.0,,1125000000.0,2451000000.0,1342000000.0,29000000.0,1125000000.0,217000000.0,-29000000.0,188000000.0,3793000000.0,166700000.0,166400000.0,168500000.0
