company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,amortizationexpense,cashincometaxespaid,cashinterestpaid,depreciationexpense,divestitures,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromdiscontinuedoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,netincomediscontinued,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,paymentofdividends,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity
McKesson Corp,MCK,,927653,2010.0,Q2YTD,2009-04-01,2009-09-30,2010-10-26 16:24:48+00:00,,,,,224000000.0,,32000000.0,567000000.0,108000000.0,13000000.0,-267000000.0,-192000000.0,1533000000.0,,-267000000.0,-192000000.0,1533000000.0,1106000000.0,589000000.0,589000000.0,,153000000.0,,-3000000.0,-66000000.0,-189000000.0,,-322000000.0
McKesson Corp,MCK,,927653,2010.0,Q2,2009-07-01,2009-09-30,,,,,,113000000.0,,15000000.0,161000000.0,77000000.0,13000000.0,36000000.0,-106000000.0,626000000.0,,36000000.0,-106000000.0,626000000.0,571000000.0,301000000.0,301000000.0,,51000000.0,,-3000000.0,-32000000.0,-103000000.0,2000000.0,-24000000.0
McKesson Corp,MCK,,927653,2010.0,Q1,2009-04-01,2009-06-30,2010-07-30 16:38:31+00:00,,,,,111000000.0,,17000000.0,406000000.0,31000000.0,,-303000000.0,-86000000.0,907000000.0,,-303000000.0,-86000000.0,907000000.0,535000000.0,288000000.0,288000000.0,,102000000.0,,,-34000000.0,-86000000.0,-2000000.0,-298000000.0
McKesson Corp,MCK,,927653,2011.0,Q4,2011-01-01,2011-03-31,,-155000000.0,357000000.0,347000000.0,244000000.0,-213000000.0,,2000000.0,424000000.0,68000000.0,2743000000.0,-445000000.0,-158000000.0,1000000000.0,,-445000000.0,-158000000.0,1000000000.0,399000000.0,422000000.0,566000000.0,-144000000.0,-134000000.0,,-38000000.0,-45000000.0,35000000.0,-2709000000.0,-502000000.0
McKesson Corp,MCK,,927653,2011.0,FY,2010-04-01,2011-03-31,2013-05-07 16:33:17+00:00,-447000000.0,357000000.0,347000000.0,244000000.0,139000000.0,109000000.0,8000000.0,286000000.0,367000000.0,2743000000.0,-1841000000.0,-624000000.0,2338000000.0,,-1841000000.0,-624000000.0,2338000000.0,-119000000.0,1202000000.0,1274000000.0,-72000000.0,282000000.0,,-53000000.0,-171000000.0,-233000000.0,-2730000000.0,-2050000000.0
McKesson Corp,MCK,,927653,2011.0,Q3YTD,2010-04-01,2010-12-31,2011-02-01 17:10:46+00:00,-292000000.0,,,,352000000.0,109000000.0,6000000.0,-138000000.0,299000000.0,,-1396000000.0,-466000000.0,1338000000.0,,-1396000000.0,-466000000.0,1338000000.0,-518000000.0,780000000.0,708000000.0,72000000.0,416000000.0,,-15000000.0,-126000000.0,-268000000.0,-21000000.0,-1548000000.0
McKesson Corp,MCK,,927653,2011.0,Q3TTM,2010-01-01,2010-12-31,,-292000000.0,326000000.0,234000000.0,188000000.0,150000000.0,110000000.0,8000000.0,19000000.0,326000000.0,45000000.0,-1580000000.0,-572000000.0,1929000000.0,,-1580000000.0,-572000000.0,1929000000.0,-215000000.0,1128000000.0,1056000000.0,72000000.0,378000000.0,,-194000000.0,-159000000.0,-196000000.0,-243000000.0,-1549000000.0
McKesson Corp,MCK,,927653,2011.0,Q3,2010-10-01,2010-12-31,,-292000000.0,,,,114000000.0,,14000000.0,74000000.0,105000000.0,-57000000.0,-20000000.0,-371000000.0,540000000.0,,-20000000.0,-371000000.0,540000000.0,163000000.0,155000000.0,155000000.0,,197000000.0,,7000000.0,-46000000.0,-86000000.0,-21000000.0,-1000000.0
McKesson Corp,MCK,,927653,2011.0,Q2YTD,2010-04-01,2010-09-30,2010-10-26 16:24:48+00:00,,,,,238000000.0,109000000.0,-8000000.0,-212000000.0,194000000.0,57000000.0,-1376000000.0,-95000000.0,798000000.0,,-1376000000.0,-95000000.0,798000000.0,-681000000.0,625000000.0,553000000.0,72000000.0,219000000.0,,-22000000.0,-80000000.0,-182000000.0,,-1547000000.0
McKesson Corp,MCK,,927653,2011.0,Q2TTM,2009-10-01,2010-09-30,,-18000000.0,326000000.0,234000000.0,188000000.0,162000000.0,110000000.0,-4000000.0,59000000.0,298000000.0,89000000.0,-1530000000.0,-212000000.0,1581000000.0,,-1530000000.0,-212000000.0,1581000000.0,-165000000.0,1299000000.0,1227000000.0,72000000.0,-193000000.0,,-112000000.0,-145000000.0,-192000000.0,-224000000.0,-1548000000.0
McKesson Corp,MCK,,927653,2011.0,Q2,2010-07-01,2010-09-30,,,,,,118000000.0,109000000.0,4000000.0,-277000000.0,50000000.0,55000000.0,-473000000.0,-16000000.0,270000000.0,,-473000000.0,-16000000.0,270000000.0,-215000000.0,327000000.0,255000000.0,72000000.0,174000000.0,,-30000000.0,-47000000.0,-95000000.0,,-531000000.0
McKesson Corp,MCK,,927653,2011.0,Q1,2010-04-01,2010-06-30,2010-07-30 16:38:31+00:00,,,,,120000000.0,,-12000000.0,65000000.0,144000000.0,2000000.0,-903000000.0,-79000000.0,528000000.0,,-903000000.0,-79000000.0,528000000.0,-466000000.0,298000000.0,298000000.0,,45000000.0,,8000000.0,-33000000.0,-87000000.0,,-1016000000.0
McKesson Corp,MCK,,927653,2011.0,Q1TTM,2009-07-01,2010-06-30,,-18000000.0,326000000.0,234000000.0,188000000.0,157000000.0,1000000.0,7000000.0,497000000.0,325000000.0,47000000.0,-1021000000.0,-302000000.0,1937000000.0,,-1021000000.0,-302000000.0,1937000000.0,621000000.0,1273000000.0,1273000000.0,,-316000000.0,,-85000000.0,-130000000.0,-200000000.0,-222000000.0,-1041000000.0
McKesson Corp,MCK,,927653,2012.0,Q4,2012-01-01,2012-03-31,,-1024000000.0,366000000.0,337000000.0,228000000.0,-281000000.0,,4000000.0,539000000.0,45000000.0,405000000.0,-1208000000.0,-1072000000.0,1234000000.0,,-1208000000.0,-1072000000.0,1234000000.0,-1042000000.0,521000000.0,521000000.0,,89000000.0,,3000000.0,-49000000.0,-51000000.0,-407000000.0,-1202000000.0
McKesson Corp,MCK,,927653,2012.0,FY,2011-04-01,2012-03-31,2014-05-13 21:41:08+00:00,-1228000000.0,366000000.0,337000000.0,228000000.0,127000000.0,0.0,-6000000.0,673000000.0,167000000.0,427000000.0,-1905000000.0,-1502000000.0,2950000000.0,,-1905000000.0,-1502000000.0,2950000000.0,-463000000.0,1403000000.0,1403000000.0,,381000000.0,,-53000000.0,-195000000.0,-221000000.0,-430000000.0,-1874000000.0
McKesson Corp,MCK,,927653,2012.0,Q3YTD,2011-04-01,2011-12-31,2012-01-30 16:47:07+00:00,-204000000.0,,,,408000000.0,,-10000000.0,134000000.0,122000000.0,22000000.0,-697000000.0,-430000000.0,1716000000.0,,-697000000.0,-430000000.0,1716000000.0,579000000.0,882000000.0,882000000.0,,292000000.0,,-56000000.0,-146000000.0,-170000000.0,-23000000.0,-672000000.0
McKesson Corp,MCK,,927653,2012.0,Q3TTM,2011-01-01,2011-12-31,,-359000000.0,357000000.0,347000000.0,244000000.0,195000000.0,,-8000000.0,558000000.0,190000000.0,2765000000.0,-1142000000.0,-588000000.0,2716000000.0,,-1142000000.0,-588000000.0,2716000000.0,978000000.0,1304000000.0,1448000000.0,-144000000.0,158000000.0,,-94000000.0,-191000000.0,-135000000.0,-2732000000.0,-1174000000.0
McKesson Corp,MCK,,927653,2012.0,Q3,2011-10-01,2011-12-31,,-13000000.0,,,,137000000.0,,20000000.0,-160000000.0,40000000.0,3000000.0,-12000000.0,-81000000.0,321000000.0,,-12000000.0,-81000000.0,321000000.0,248000000.0,300000000.0,300000000.0,,44000000.0,17000000.0,-24000000.0,-49000000.0,-44000000.0,-23000000.0,
McKesson Corp,MCK,,927653,2012.0,Q2YTD,2011-04-01,2011-09-30,2011-10-25 16:32:36+00:00,-191000000.0,,,,271000000.0,,-30000000.0,294000000.0,82000000.0,19000000.0,-685000000.0,-349000000.0,1395000000.0,,-685000000.0,-349000000.0,1395000000.0,331000000.0,582000000.0,582000000.0,,248000000.0,-17000000.0,-32000000.0,-97000000.0,-126000000.0,,-672000000.0
McKesson Corp,MCK,,927653,2012.0,Q2TTM,2010-10-01,2011-09-30,,-638000000.0,357000000.0,347000000.0,244000000.0,172000000.0,,-14000000.0,792000000.0,255000000.0,2705000000.0,-1150000000.0,-878000000.0,2935000000.0,,-1150000000.0,-878000000.0,2935000000.0,893000000.0,1159000000.0,1303000000.0,-144000000.0,311000000.0,-17000000.0,-63000000.0,-188000000.0,-177000000.0,-2730000000.0,-1175000000.0
McKesson Corp,MCK,,927653,2012.0,Q2,2011-07-01,2011-09-30,,-191000000.0,,,,136000000.0,,-30000000.0,467000000.0,10000000.0,19000000.0,-17000000.0,-195000000.0,1069000000.0,,-17000000.0,-195000000.0,1069000000.0,827000000.0,296000000.0,296000000.0,,170000000.0,-1000000.0,64000000.0,-50000000.0,-68000000.0,5000000.0,
McKesson Corp,MCK,,927653,2012.0,Q1,2011-04-01,2011-06-30,2011-07-28 16:24:57+00:00,,,,,135000000.0,,,-173000000.0,72000000.0,,-668000000.0,-154000000.0,326000000.0,,-668000000.0,-154000000.0,326000000.0,-496000000.0,286000000.0,286000000.0,,78000000.0,-16000000.0,-96000000.0,-47000000.0,-58000000.0,-5000000.0,-672000000.0
McKesson Corp,MCK,,927653,2012.0,Q1TTM,2010-07-01,2011-06-30,,-447000000.0,357000000.0,347000000.0,244000000.0,154000000.0,109000000.0,20000000.0,48000000.0,295000000.0,2741000000.0,-1606000000.0,-699000000.0,2136000000.0,,-1606000000.0,-699000000.0,2136000000.0,-149000000.0,1190000000.0,1262000000.0,-72000000.0,315000000.0,-16000000.0,-157000000.0,-185000000.0,-204000000.0,-2735000000.0,-1706000000.0
McKesson Corp,MCK,,927653,2013.0,Q4,2013-01-01,2013-03-31,,-1455000000.0,438000000.0,55000000.0,207000000.0,-285000000.0,,-14000000.0,1511000000.0,54000000.0,1995000000.0,-1038000000.0,-1425000000.0,2207000000.0,,-1038000000.0,-1425000000.0,2207000000.0,-270000000.0,259000000.0,259000000.0,,284000000.0,,120000000.0,-47000000.0,-90000000.0,-2239000000.0,-801000000.0
McKesson Corp,MCK,,927653,2013.0,FY,2012-04-01,2013-03-31,2015-05-12 16:56:22+00:00,-2032000000.0,438000000.0,55000000.0,207000000.0,143000000.0,0.0,-11000000.0,595000000.0,166000000.0,4054000000.0,-956000000.0,-2209000000.0,2483000000.0,,-956000000.0,-2209000000.0,2483000000.0,-693000000.0,1338000000.0,1338000000.0,,-31000000.0,,64000000.0,-194000000.0,-241000000.0,-3768000000.0,-1214000000.0
McKesson Corp,MCK,,927653,2013.0,Q3YTD,2012-04-01,2012-12-31,2013-01-31 16:21:52+00:00,-577000000.0,,,,428000000.0,,3000000.0,-916000000.0,112000000.0,2059000000.0,82000000.0,-784000000.0,276000000.0,,82000000.0,-784000000.0,276000000.0,-423000000.0,1079000000.0,1079000000.0,,-315000000.0,,-56000000.0,-147000000.0,-151000000.0,-1529000000.0,-413000000.0
McKesson Corp,MCK,,927653,2013.0,Q3TTM,2012-01-01,2012-12-31,,-1601000000.0,366000000.0,337000000.0,228000000.0,147000000.0,,7000000.0,-377000000.0,157000000.0,2464000000.0,-1126000000.0,-1856000000.0,1510000000.0,,-1126000000.0,-1856000000.0,1510000000.0,-1465000000.0,1600000000.0,1600000000.0,,-226000000.0,,-53000000.0,-196000000.0,-202000000.0,-1936000000.0,-1615000000.0
McKesson Corp,MCK,,927653,2013.0,Q3,2012-10-01,2012-12-31,,-326000000.0,,,,146000000.0,,-4000000.0,-522000000.0,32000000.0,894000000.0,515000000.0,-433000000.0,-183000000.0,,515000000.0,-433000000.0,-183000000.0,-105000000.0,298000000.0,298000000.0,,-105000000.0,,-42000000.0,-47000000.0,-65000000.0,-4000000.0,-360000000.0
McKesson Corp,MCK,,927653,2013.0,Q2YTD,2012-04-01,2012-09-30,2012-10-25 16:12:17+00:00,-251000000.0,,,,282000000.0,,7000000.0,-394000000.0,80000000.0,1165000000.0,-433000000.0,-351000000.0,459000000.0,,-433000000.0,-351000000.0,459000000.0,-318000000.0,781000000.0,781000000.0,,-210000000.0,,-14000000.0,-100000000.0,-86000000.0,-1525000000.0,-53000000.0
McKesson Corp,MCK,,927653,2013.0,Q2TTM,2011-10-01,2012-09-30,,-1288000000.0,366000000.0,337000000.0,228000000.0,138000000.0,,31000000.0,-15000000.0,165000000.0,1573000000.0,-1653000000.0,-1504000000.0,2014000000.0,,-1653000000.0,-1504000000.0,2014000000.0,-1112000000.0,1602000000.0,1602000000.0,,-77000000.0,17000000.0,-35000000.0,-198000000.0,-181000000.0,-1955000000.0,-1255000000.0
McKesson Corp,MCK,,927653,2013.0,Q2,2012-07-01,2012-09-30,,-143000000.0,,,,142000000.0,,16000000.0,460000000.0,37000000.0,1127000000.0,-8000000.0,-201000000.0,1011000000.0,,-8000000.0,-201000000.0,1011000000.0,818000000.0,401000000.0,401000000.0,,8000000.0,,-18000000.0,-47000000.0,-40000000.0,-1125000000.0,
McKesson Corp,MCK,,927653,2013.0,Q1,2012-04-01,2012-06-30,2012-07-26 16:23:16+00:00,-108000000.0,,,,140000000.0,,-9000000.0,-854000000.0,43000000.0,38000000.0,-425000000.0,-150000000.0,-552000000.0,,-425000000.0,-150000000.0,-552000000.0,-1136000000.0,380000000.0,380000000.0,,-218000000.0,,4000000.0,-53000000.0,-46000000.0,-400000000.0,-53000000.0
McKesson Corp,MCK,,927653,2013.0,Q1TTM,2011-07-01,2012-06-30,,-1336000000.0,366000000.0,337000000.0,228000000.0,132000000.0,,-15000000.0,-8000000.0,138000000.0,465000000.0,-1662000000.0,-1498000000.0,2072000000.0,,-1662000000.0,-1498000000.0,2072000000.0,-1103000000.0,1497000000.0,1497000000.0,,85000000.0,16000000.0,47000000.0,-201000000.0,-209000000.0,-825000000.0,-1255000000.0
McKesson Corp,MCK,,927653,2014.0,Q4,2014-01-01,2014-03-31,,-4551000000.0,550000000.0,508000000.0,255000000.0,-290000000.0,42000000.0,30000000.0,1760000000.0,27000000.0,10057000000.0,3692000000.0,-4624000000.0,2664000000.0,,3692000000.0,-4624000000.0,2664000000.0,1762000000.0,366000000.0,366000000.0,,278000000.0,,-25000000.0,-60000000.0,-90000000.0,-6330000000.0,-2000000.0
McKesson Corp,MCK,,927653,2014.0,FY,2013-04-01,2014-03-31,2015-05-12 16:56:22+00:00,-4775000000.0,550000000.0,508000000.0,255000000.0,185000000.0,97000000.0,28000000.0,499000000.0,177000000.0,10266000000.0,3619000000.0,-5046000000.0,3136000000.0,,3619000000.0,-5046000000.0,3136000000.0,1737000000.0,1258000000.0,1258000000.0,,644000000.0,,-90000000.0,-214000000.0,-278000000.0,-6480000000.0,-130000000.0
McKesson Corp,MCK,,927653,2014.0,Q3YTD,2013-04-01,2013-12-31,2014-01-30 16:21:45+00:00,-224000000.0,,,,475000000.0,55000000.0,-2000000.0,-1261000000.0,150000000.0,209000000.0,-73000000.0,-422000000.0,472000000.0,,-73000000.0,-422000000.0,472000000.0,-25000000.0,892000000.0,892000000.0,,366000000.0,,-65000000.0,-154000000.0,-188000000.0,-150000000.0,-128000000.0
McKesson Corp,MCK,,927653,2014.0,Q3TTM,2013-01-01,2013-12-31,,-1679000000.0,438000000.0,55000000.0,207000000.0,190000000.0,55000000.0,-16000000.0,250000000.0,204000000.0,2204000000.0,-1111000000.0,-1847000000.0,2679000000.0,,-1111000000.0,-1847000000.0,2679000000.0,-295000000.0,1151000000.0,1151000000.0,,650000000.0,,55000000.0,-201000000.0,-278000000.0,-2389000000.0,-929000000.0
McKesson Corp,MCK,,927653,2014.0,Q3,2013-10-01,2013-12-31,,-42000000.0,,,,159000000.0,55000000.0,-4000000.0,-765000000.0,31000000.0,-12000000.0,-36000000.0,-148000000.0,-341000000.0,,-36000000.0,-148000000.0,-341000000.0,-529000000.0,64000000.0,64000000.0,,201000000.0,,-104000000.0,-55000000.0,-57000000.0,,
McKesson Corp,MCK,,927653,2014.0,Q2YTD,2013-04-01,2013-09-30,2013-10-24 16:40:22+00:00,-182000000.0,,,,316000000.0,,2000000.0,-496000000.0,119000000.0,221000000.0,-37000000.0,-274000000.0,813000000.0,,-37000000.0,-274000000.0,813000000.0,504000000.0,828000000.0,828000000.0,,165000000.0,,39000000.0,-99000000.0,-131000000.0,-150000000.0,-128000000.0
McKesson Corp,MCK,,927653,2014.0,Q2TTM,2012-10-01,2013-09-30,,-1963000000.0,438000000.0,55000000.0,207000000.0,177000000.0,,-16000000.0,493000000.0,205000000.0,3110000000.0,-560000000.0,-2132000000.0,2837000000.0,,-560000000.0,-2132000000.0,2837000000.0,129000000.0,1385000000.0,1385000000.0,,344000000.0,,117000000.0,-193000000.0,-286000000.0,-2393000000.0,-1289000000.0
McKesson Corp,MCK,,927653,2014.0,Q2,2013-07-01,2013-09-30,,-76000000.0,,,,162000000.0,,12000000.0,-622000000.0,69000000.0,64000000.0,36000000.0,-90000000.0,97000000.0,,36000000.0,-90000000.0,97000000.0,55000000.0,404000000.0,404000000.0,,153000000.0,,49000000.0,-46000000.0,-63000000.0,-50000000.0,-1000000.0
McKesson Corp,MCK,,927653,2014.0,Q1,2013-04-01,2013-06-30,2013-07-25 16:23:03+00:00,-106000000.0,,,,154000000.0,,-10000000.0,126000000.0,50000000.0,157000000.0,-73000000.0,-184000000.0,716000000.0,,-73000000.0,-184000000.0,716000000.0,449000000.0,424000000.0,424000000.0,,12000000.0,,-10000000.0,-53000000.0,-68000000.0,-100000000.0,-127000000.0
McKesson Corp,MCK,,927653,2014.0,Q1TTM,2012-07-01,2013-06-30,,-2030000000.0,438000000.0,55000000.0,207000000.0,157000000.0,,-12000000.0,1575000000.0,173000000.0,4173000000.0,-604000000.0,-2243000000.0,3751000000.0,,-604000000.0,-2243000000.0,3751000000.0,892000000.0,1382000000.0,1382000000.0,,199000000.0,,50000000.0,-194000000.0,-263000000.0,-3468000000.0,-1288000000.0
McKesson Corp,MCK,,927653,2015.0,FY,2014-04-01,2015-03-31,2017-05-22 16:43:21+00:00,-339000000.0,711000000.0,866000000.0,359000000.0,306000000.0,15000000.0,-319000000.0,-247000000.0,152000000.0,3103000000.0,-968000000.0,-677000000.0,3112000000.0,,-968000000.0,-677000000.0,3112000000.0,1148000000.0,1543000000.0,1543000000.0,,799000000.0,,23000000.0,-227000000.0,-376000000.0,-3546000000.0,-450000000.0
McKesson Corp,MCK,,927653,2015.0,Q4,2015-01-01,2015-03-31,,-181000000.0,711000000.0,866000000.0,359000000.0,-480000000.0,,-175000000.0,1072000000.0,37000000.0,640000000.0,-716000000.0,-238000000.0,1883000000.0,,-716000000.0,-238000000.0,1883000000.0,754000000.0,144000000.0,144000000.0,,436000000.0,,38000000.0,-56000000.0,-95000000.0,-993000000.0,-344000000.0
McKesson Corp,MCK,,927653,2015.0,Q3YTD,2014-04-01,2014-12-31,2016-01-27 16:25:21+00:00,-158000000.0,,,,786000000.0,15000000.0,-144000000.0,-1319000000.0,115000000.0,2463000000.0,-252000000.0,-439000000.0,1229000000.0,,-252000000.0,-439000000.0,1229000000.0,394000000.0,1399000000.0,1399000000.0,,363000000.0,,-15000000.0,-171000000.0,-281000000.0,-2553000000.0,-106000000.0
McKesson Corp,MCK,,927653,2015.0,Q3TTM,2014-01-01,2014-12-31,,-4709000000.0,550000000.0,508000000.0,255000000.0,496000000.0,57000000.0,-114000000.0,441000000.0,142000000.0,12520000000.0,3440000000.0,-5063000000.0,3893000000.0,,3440000000.0,-5063000000.0,3893000000.0,2156000000.0,1765000000.0,1765000000.0,,641000000.0,,-40000000.0,-231000000.0,-371000000.0,-8883000000.0,-108000000.0
McKesson Corp,MCK,,927653,2015.0,Q3,2014-10-01,2014-12-31,,-45000000.0,,,,248000000.0,15000000.0,-65000000.0,234000000.0,49000000.0,670000000.0,-84000000.0,-132000000.0,1064000000.0,,-84000000.0,-132000000.0,1064000000.0,783000000.0,511000000.0,511000000.0,,71000000.0,,-11000000.0,-56000000.0,-91000000.0,-746000000.0,-1000000.0
McKesson Corp,MCK,,927653,2015.0,Q2YTD,2014-04-01,2014-09-30,2015-10-29 16:05:50+00:00,-113000000.0,,,,538000000.0,,-79000000.0,-1553000000.0,66000000.0,1793000000.0,-168000000.0,-307000000.0,165000000.0,,-168000000.0,-307000000.0,165000000.0,-389000000.0,888000000.0,888000000.0,,292000000.0,,-4000000.0,-115000000.0,-190000000.0,-1807000000.0,-105000000.0
McKesson Corp,MCK,,927653,2015.0,Q2TTM,2013-10-01,2014-09-30,,-4706000000.0,550000000.0,508000000.0,255000000.0,407000000.0,97000000.0,-53000000.0,-558000000.0,124000000.0,11838000000.0,3488000000.0,-5079000000.0,2488000000.0,,3488000000.0,-5079000000.0,2488000000.0,844000000.0,1318000000.0,1318000000.0,,771000000.0,,-133000000.0,-230000000.0,-337000000.0,-8137000000.0,-107000000.0
McKesson Corp,MCK,,927653,2015.0,Q2,2014-07-01,2014-09-30,,-66000000.0,,,,258000000.0,,-88000000.0,-933000000.0,32000000.0,858000000.0,-1000000.0,-195000000.0,-17000000.0,,-1000000.0,-195000000.0,-17000000.0,-301000000.0,477000000.0,477000000.0,,181000000.0,,-22000000.0,-56000000.0,-107000000.0,-832000000.0,-3000000.0
McKesson Corp,MCK,,927653,2015.0,Q1TTM,2013-07-01,2014-06-30,,-4716000000.0,550000000.0,508000000.0,255000000.0,311000000.0,97000000.0,47000000.0,-247000000.0,161000000.0,11044000000.0,3525000000.0,-4974000000.0,2602000000.0,,3525000000.0,-4974000000.0,2602000000.0,1200000000.0,1245000000.0,1245000000.0,,743000000.0,,-62000000.0,-220000000.0,-293000000.0,-7355000000.0,-105000000.0
McKesson Corp,MCK,,927653,2015.0,Q1,2014-04-01,2014-06-30,2015-07-29 16:26:47+00:00,-47000000.0,,,,280000000.0,0.0,9000000.0,-620000000.0,34000000.0,935000000.0,-167000000.0,-112000000.0,182000000.0,,-167000000.0,-112000000.0,182000000.0,-88000000.0,411000000.0,411000000.0,,111000000.0,,18000000.0,-59000000.0,-83000000.0,-975000000.0,-102000000.0
McKesson Corp,MCK,,927653,2016.0,FY,2015-04-01,2016-03-31,2018-05-24 16:27:59+00:00,-229000000.0,604000000.0,923000000.0,337000000.0,281000000.0,,45000000.0,97000000.0,123000000.0,1566000000.0,-3453000000.0,-1557000000.0,3672000000.0,,-3453000000.0,-1557000000.0,3672000000.0,-1293000000.0,2310000000.0,2310000000.0,,380000000.0,,-840000000.0,-244000000.0,-488000000.0,-3286000000.0,-1612000000.0
