company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,depreciationexpense,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,othernetchangesincash,paymentofdividends,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofplantpropertyandequipment
Lamb Weston Holdings Inc,LW,,1679273,2015.0,FY,2014-05-26,2015-05-31,2017-07-25 15:35:50+00:00,-74900000.0,96400000.0,-1200000.0,3500000.0,,-177700000.0,-171200000.0,353700000.0,-177700000.0,-171200000.0,353700000.0,3600000.0,277600000.0,277600000.0,-23800000.0,-150700000.0,,,-11300000.0,-114700000.0,-15700000.0,,18400000.0
Lamb Weston Holdings Inc,LW,,1679273,2016.0,Q4,2016-02-29,2016-05-29,,,24400000.0,800000.0,95500000.0,3200000.0,-121300000.0,-40900000.0,161200000.0,-121300000.0,-40900000.0,161200000.0,-200000.0,45400000.0,45400000.0,-4100000.0,-121800000.0,,,-2100000.0,-43700000.0,-600000.0,,2800000.0
Lamb Weston Holdings Inc,LW,,1679273,2016.0,FY,2015-06-01,2016-05-29,2017-07-25 15:35:50+00:00,,95900000.0,600000.0,16700000.0,51400000.0,-232800000.0,-144300000.0,382300000.0,-232800000.0,-144300000.0,382300000.0,5800000.0,294600000.0,294600000.0,-24900000.0,-236800000.0,,,-8300000.0,-152300000.0,-39100000.0,,8000000.0
Lamb Weston Holdings Inc,LW,,1679273,2016.0,Q3,2015-11-30,2016-02-28,,,23600000.0,300000.0,-71500000.0,38400000.0,4000000.0,-39800000.0,48200000.0,4000000.0,-39800000.0,48200000.0,12700000.0,108700000.0,108700000.0,-12600000.0,6100000.0,,,-3400000.0,-42300000.0,-37100000.0,,2500000.0
Lamb Weston Holdings Inc,LW,,1679273,2016.0,Q3YTD,2015-06-01,2016-02-28,2017-04-06 13:01:04+00:00,,71500000.0,-200000.0,-78800000.0,48200000.0,-111500000.0,-103400000.0,221100000.0,-111500000.0,-103400000.0,221100000.0,6000000.0,249200000.0,249200000.0,-20800000.0,-115000000.0,,,-6200000.0,-108600000.0,-38500000.0,,5200000.0
Lamb Weston Holdings Inc,LW,,1679273,2016.0,Q2YTD,2015-06-01,2015-11-29,2017-01-10 13:36:02+00:00,,47900000.0,-500000.0,-7300000.0,9800000.0,-115500000.0,-63600000.0,172900000.0,-115500000.0,-63600000.0,172900000.0,-6700000.0,140500000.0,140500000.0,-8200000.0,-121100000.0,,,-2800000.0,-66300000.0,-1400000.0,,2700000.0
Lamb Weston Holdings Inc,LW,,1679273,2017.0,FY,2016-05-30,2017-05-28,2019-07-25 13:44:43+00:00,0.0,109100000.0,,14100000.0,799000000.0,-142000000.0,-285300000.0,446900000.0,-142000000.0,-285300000.0,446900000.0,20700000.0,340200000.0,340200000.0,-16500000.0,-38800000.0,2100000.0,1100000.0,-863100000.0,-287400000.0,-38900000.0,-200000.0,
Lamb Weston Holdings Inc,LW,,1679273,2017.0,Q4,2017-02-27,2017-05-28,,,29500000.0,400000.0,103800000.0,-66600000.0,-91900000.0,-82800000.0,192800000.0,-91900000.0,-82800000.0,192800000.0,19600000.0,78500000.0,78500000.0,-19000000.0,,2100000.0,1100000.0,-3200000.0,-82900000.0,-21900000.0,-200000.0,-2000000.0
Lamb Weston Holdings Inc,LW,,1679273,2017.0,Q3TTM,2016-02-29,2017-02-26,,,104000000.0,400000.0,5800000.0,868800000.0,-171400000.0,-243400000.0,415300000.0,-171400000.0,-243400000.0,415300000.0,900000.0,307100000.0,307100000.0,-1600000.0,-160600000.0,,,-862000000.0,-248200000.0,-17600000.0,,4800000.0
Lamb Weston Holdings Inc,LW,,1679273,2017.0,Q3,2016-11-28,2017-02-26,,,27500000.0,400000.0,-23500000.0,-12500000.0,-47300000.0,-76700000.0,91700000.0,-47300000.0,-76700000.0,91700000.0,-31900000.0,87600000.0,87600000.0,100000.0,,,,-30800000.0,-76700000.0,-4000000.0,,
Lamb Weston Holdings Inc,LW,,1679273,2017.0,Q3YTD,2016-05-30,2017-02-26,2017-04-06 13:01:04+00:00,,79600000.0,-400000.0,-89700000.0,865600000.0,-50100000.0,-202500000.0,254100000.0,-50100000.0,-202500000.0,254100000.0,1100000.0,261700000.0,261700000.0,2500000.0,-38800000.0,,,-859900000.0,-204500000.0,-17000000.0,,2000000.0
Lamb Weston Holdings Inc,LW,,1679273,2017.0,Q2TTM,2015-11-30,2016-11-27,,,100100000.0,300000.0,-42200000.0,919700000.0,-120100000.0,-206500000.0,371800000.0,-120100000.0,-206500000.0,371800000.0,45500000.0,328200000.0,328200000.0,-14300000.0,-154500000.0,,,-834600000.0,-213800000.0,-50700000.0,,7300000.0
Lamb Weston Holdings Inc,LW,,1679273,2017.0,Q2,2016-08-29,2016-11-27,,,26600000.0,-1500000.0,-72100000.0,878100000.0,18600000.0,-67500000.0,47400000.0,18600000.0,-67500000.0,47400000.0,-3000000.0,91000000.0,91000000.0,1900000.0,-20900000.0,,,-826600000.0,-68500000.0,-12000000.0,,1000000.0
Lamb Weston Holdings Inc,LW,,1679273,2017.0,Q2YTD,2016-05-30,2016-11-27,2017-01-10 13:36:02+00:00,,52100000.0,-800000.0,-66200000.0,878100000.0,-2800000.0,-125800000.0,162400000.0,-2800000.0,-125800000.0,162400000.0,33000000.0,174100000.0,174100000.0,2400000.0,-38800000.0,,,-829100000.0,-127800000.0,-13000000.0,,2000000.0
Lamb Weston Holdings Inc,LW,,1679273,2017.0,Q1,2016-05-30,2016-08-28,2017-10-04 15:36:18+00:00,,25500000.0,700000.0,5900000.0,,-21400000.0,-58300000.0,115000000.0,-21400000.0,-58300000.0,115000000.0,36000000.0,83100000.0,83100000.0,500000.0,-17900000.0,,,-2500000.0,-59300000.0,-1000000.0,,1000000.0
Lamb Weston Holdings Inc,LW,,1679273,2018.0,FY,2017-05-29,2018-05-27,2019-07-25 13:44:43+00:00,0.0,143300000.0,,-68300000.0,2200000.0,-178900000.0,-306800000.0,481200000.0,-178900000.0,-306800000.0,481200000.0,-1500000.0,433700000.0,433700000.0,-27500000.0,0.0,0.0,3000000.0,-124800000.0,-306800000.0,-53600000.0,-2700000.0,
Lamb Weston Holdings Inc,LW,,1679273,2018.0,Q4,2018-02-26,2018-05-27,,,39200000.0,,48800000.0,-8000000.0,-62500000.0,-100000000.0,171000000.0,-62500000.0,-100000000.0,171000000.0,6200000.0,102800000.0,102800000.0,-19800000.0,,2400000.0,-2300000.0,-30200000.0,-102400000.0,-23700000.0,-600000.0,
Lamb Weston Holdings Inc,LW,,1679273,2018.0,Q3YTD,2017-05-29,2018-02-25,2019-04-02 13:38:18+00:00,,104100000.0,,-117100000.0,10200000.0,-116400000.0,-206800000.0,310200000.0,-116400000.0,-206800000.0,310200000.0,-7700000.0,330900000.0,330900000.0,-7700000.0,,-2400000.0,5300000.0,-94600000.0,-204400000.0,-29900000.0,-2100000.0,
Lamb Weston Holdings Inc,LW,,1679273,2018.0,Q3TTM,2017-02-27,2018-02-25,,,133600000.0,400000.0,-13300000.0,-56400000.0,-208300000.0,-289600000.0,503000000.0,-208300000.0,-289600000.0,503000000.0,11900000.0,409400000.0,409400000.0,-26700000.0,,-300000.0,6400000.0,-97800000.0,-287300000.0,-51800000.0,-2300000.0,-2000000.0
Lamb Weston Holdings Inc,LW,,1679273,2018.0,Q3,2017-11-27,2018-02-25,,,37500000.0,,-60300000.0,-55900000.0,-100500000.0,-51100000.0,128000000.0,-100500000.0,-51100000.0,128000000.0,-21700000.0,159600000.0,159600000.0,-8800000.0,,-700000.0,1900000.0,-33100000.0,-50400000.0,-9400000.0,-2100000.0,
Lamb Weston Holdings Inc,LW,,1679273,2018.0,Q2YTD,2017-05-29,2017-11-26,2019-01-04 14:26:04+00:00,,66600000.0,,-56800000.0,66100000.0,-15900000.0,-155700000.0,182200000.0,-15900000.0,-155700000.0,182200000.0,14000000.0,171300000.0,171300000.0,1100000.0,,-1700000.0,3400000.0,-61500000.0,-154000000.0,-20500000.0,,
Lamb Weston Holdings Inc,LW,,1679273,2018.0,Q2TTM,2016-11-28,2017-11-26,,,123600000.0,800000.0,23500000.0,-13000000.0,-155100000.0,-315200000.0,466700000.0,-155100000.0,-315200000.0,466700000.0,1700000.0,337400000.0,337400000.0,-17800000.0,,400000.0,4500000.0,-95500000.0,-313600000.0,-46400000.0,-200000.0,-2000000.0
Lamb Weston Holdings Inc,LW,,1679273,2018.0,Q2,2017-08-28,2017-11-26,,,35600000.0,,-83500000.0,55900000.0,14600000.0,-51300000.0,38700000.0,14600000.0,-51300000.0,38700000.0,1300000.0,83000000.0,83000000.0,3600000.0,,-1700000.0,-700000.0,-31800000.0,-49600000.0,-9500000.0,,
Lamb Weston Holdings Inc,LW,,1679273,2018.0,Q1,2017-05-29,2017-08-27,2018-10-02 13:57:40+00:00,,31000000.0,,26700000.0,10200000.0,-30500000.0,-104400000.0,143500000.0,-30500000.0,-104400000.0,143500000.0,12700000.0,88300000.0,88300000.0,-2500000.0,,,4100000.0,-29700000.0,-104400000.0,-11000000.0,,
Lamb Weston Holdings Inc,LW,,1679273,2018.0,Q1TTM,2016-08-29,2017-08-27,,,114600000.0,-700000.0,34900000.0,809200000.0,-151100000.0,-331400000.0,475400000.0,-151100000.0,-331400000.0,475400000.0,-2600000.0,345400000.0,345400000.0,-19500000.0,-20900000.0,2100000.0,5200000.0,-890300000.0,-332500000.0,-48900000.0,-200000.0,-1000000.0
Lamb Weston Holdings Inc,LW,,1679273,2019.0,Q4,2019-02-25,2019-05-26,,,44900000.0,,75400000.0,-88300000.0,-152300000.0,-89100000.0,236500000.0,-152300000.0,-89100000.0,236500000.0,-5000000.0,110400000.0,110400000.0,5800000.0,,-2200000.0,-100000.0,-29300000.0,-86900000.0,-10600000.0,-24100000.0,
Lamb Weston Holdings Inc,LW,,1679273,2019.0,FY,2018-05-28,2019-05-26,2019-07-25 13:44:43+00:00,-88600000.0,162400000.0,,20800000.0,2100000.0,-299600000.0,-423000000.0,680900000.0,-299600000.0,-423000000.0,680900000.0,-43400000.0,487200000.0,487200000.0,10500000.0,0.0,-200000.0,-1700000.0,-197600000.0,-334200000.0,-67700000.0,-36400000.0,
Lamb Weston Holdings Inc,LW,,1679273,2019.0,Q3YTD,2018-05-28,2019-02-24,2020-04-01 13:58:19+00:00,-88600000.0,117500000.0,,-54600000.0,90400000.0,-147300000.0,-333900000.0,444400000.0,-147300000.0,-333900000.0,444400000.0,-38400000.0,376800000.0,376800000.0,4700000.0,,2000000.0,-1600000.0,-168300000.0,-247300000.0,-57100000.0,-12300000.0,
Lamb Weston Holdings Inc,LW,,1679273,2019.0,Q3TTM,2018-02-26,2019-02-24,,-88600000.0,156700000.0,,-5800000.0,82400000.0,-209800000.0,-433900000.0,615400000.0,-209800000.0,-433900000.0,615400000.0,-32200000.0,479600000.0,479600000.0,-15100000.0,,4400000.0,-3900000.0,-198500000.0,-349700000.0,-80800000.0,-12900000.0,
Lamb Weston Holdings Inc,LW,,1679273,2019.0,Q3,2018-11-26,2019-02-24,,-88600000.0,40300000.0,,-54100000.0,85000000.0,-65900000.0,-165200000.0,127600000.0,-65900000.0,-165200000.0,127600000.0,-105100000.0,141400000.0,141400000.0,,,300000.0,-1600000.0,-106200000.0,-76900000.0,-36800000.0,-7900000.0,
Lamb Weston Holdings Inc,LW,,1679273,2019.0,Q2YTD,2018-05-28,2018-11-25,2020-01-03 13:54:04+00:00,,77200000.0,,-500000.0,5400000.0,-81400000.0,-168700000.0,316800000.0,-81400000.0,-168700000.0,316800000.0,66700000.0,235400000.0,235400000.0,4700000.0,,1700000.0,,-62100000.0,-170400000.0,-20300000.0,-4400000.0,
Lamb Weston Holdings Inc,LW,,1679273,2019.0,Q2TTM,2017-11-27,2018-11-25,,,153900000.0,,-12000000.0,-58500000.0,-244400000.0,-319800000.0,615800000.0,-244400000.0,-319800000.0,615800000.0,51200000.0,497800000.0,497800000.0,-23900000.0,,3400000.0,-400000.0,-125400000.0,-323200000.0,-53400000.0,-7100000.0,
Lamb Weston Holdings Inc,LW,,1679273,2019.0,Q2,2018-08-27,2018-11-25,,,38600000.0,,-77400000.0,4600000.0,-35500000.0,-81900000.0,88900000.0,-35500000.0,-81900000.0,88900000.0,-28200000.0,124000000.0,124000000.0,3700000.0,,1500000.0,300000.0,-31200000.0,-83400000.0,-8400000.0,-500000.0,
Lamb Weston Holdings Inc,LW,,1679273,2019.0,Q1,2018-05-28,2018-08-26,2019-10-02 12:50:23+00:00,,38600000.0,,76900000.0,800000.0,-45900000.0,-86800000.0,227900000.0,-45900000.0,-86800000.0,227900000.0,94900000.0,111400000.0,111400000.0,1000000.0,,200000.0,-300000.0,-30900000.0,-87000000.0,-11900000.0,-3900000.0,
Lamb Weston Holdings Inc,LW,,1679273,2019.0,Q1TTM,2017-08-28,2018-08-26,,,150900000.0,,-18100000.0,-7200000.0,-194300000.0,-289200000.0,565600000.0,-194300000.0,-289200000.0,565600000.0,80700000.0,456800000.0,456800000.0,-24000000.0,,200000.0,-1400000.0,-126000000.0,-289400000.0,-54500000.0,-6600000.0,
Lamb Weston Holdings Inc,LW,,1679273,2020.0,Q3TTM,2019-02-25,2020-02-23,,-139300000.0,182400000.0,,-5600000.0,227700000.0,-280000000.0,-378900000.0,672200000.0,-280000000.0,-378900000.0,672200000.0,13200000.0,477900000.0,477900000.0,17500000.0,,-700000.0,-100000.0,-117000000.0,-238900000.0,-337700000.0,-53000000.0,
Lamb Weston Holdings Inc,LW,,1679273,2020.0,Q3,2019-11-25,2020-02-23,,-5500000.0,45800000.0,,-73500000.0,15200000.0,-34100000.0,-49600000.0,90400000.0,-34100000.0,-49600000.0,90400000.0,6700000.0,111400000.0,111400000.0,6700000.0,,500000.0,,-29200000.0,-44600000.0,-9000000.0,-11100000.0,
Lamb Weston Holdings Inc,LW,,1679273,2020.0,Q3YTD,2019-05-27,2020-02-23,2020-04-01 13:58:19+00:00,-139300000.0,137500000.0,,-81000000.0,316000000.0,-127700000.0,-289800000.0,435700000.0,-127700000.0,-289800000.0,435700000.0,18200000.0,367500000.0,367500000.0,11700000.0,,1500000.0,,-87700000.0,-152000000.0,-327100000.0,-28900000.0,
Lamb Weston Holdings Inc,LW,,1679273,2020.0,Q2TTM,2018-11-26,2019-11-24,,-222400000.0,176900000.0,,13800000.0,297500000.0,-311800000.0,-494500000.0,709400000.0,-311800000.0,-494500000.0,709400000.0,-98600000.0,507900000.0,507900000.0,10800000.0,,-900000.0,-1700000.0,-194000000.0,-271200000.0,-365500000.0,-49800000.0,
Lamb Weston Holdings Inc,LW,,1679273,2020.0,Q2,2019-08-26,2019-11-24,,-16900000.0,45700000.0,,-79400000.0,1500000.0,-38700000.0,-63500000.0,106800000.0,-38700000.0,-63500000.0,106800000.0,4700000.0,140400000.0,140400000.0,100000.0,,10500000.0,100000.0,-29300000.0,-57100000.0,-500000.0,-10400000.0,
Lamb Weston Holdings Inc,LW,,1679273,2020.0,Q2YTD,2019-05-27,2019-11-24,2020-01-03 13:54:04+00:00,-133800000.0,91700000.0,,-7500000.0,300800000.0,-93600000.0,-240200000.0,345300000.0,-93600000.0,-240200000.0,345300000.0,11500000.0,256100000.0,256100000.0,5000000.0,,1000000.0,,-58500000.0,-107400000.0,-318100000.0,-17800000.0,
Lamb Weston Holdings Inc,LW,,1679273,2020.0,Q1TTM,2018-08-27,2019-08-25,,-205500000.0,169800000.0,,15800000.0,300600000.0,-308600000.0,-512900000.0,691500000.0,-308600000.0,-512900000.0,691500000.0,-131500000.0,491500000.0,491500000.0,14400000.0,,-9900000.0,-1500000.0,-195900000.0,-297500000.0,-373400000.0,-39900000.0,
Lamb Weston Holdings Inc,LW,,1679273,2020.0,Q1,2019-05-27,2019-08-25,2019-10-02 12:50:23+00:00,-116900000.0,46000000.0,,71900000.0,299300000.0,-54900000.0,-176700000.0,238500000.0,-54900000.0,-176700000.0,238500000.0,6800000.0,115700000.0,115700000.0,4900000.0,,-9500000.0,-100000.0,-29200000.0,-50300000.0,-317600000.0,-7400000.0,
