company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,amortizationexpense,basicdilutedeps,basiceps,cashdividendspershare,dilutedeps,impairmentexpense,incometaxexpense,longtermdebtinterestexpense,netincome,netincomecontinuing,netincomediscontinued,netincometocommon,netincometononcontrollinginterest,netinterestincome,netrealizedcapitalgains,othernoninterestincome,otheroperatingexpenses,otherservicechargeincome,premiumsearned,propertyliabilityinsuranceclaims,restructuringcharge,servicechargesondepositsincome,totalinterestexpense,totalnoninterestexpense,totalnoninterestincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Loews Corp,L,R8V1FN4M5ITGZOG7BS19,60086,2009.0,Q1,2009-01-01,2009-03-31,2010-05-04 10:17:06+00:00,349000000.0,-1.49,-1.49,0.0625,-1.49,1036000000.0,-395000000.0,94000000.0,-473000000.0,-473000000.0,,-647000000.0,174000000.0,-94000000.0,-84000000.0,856000000.0,1070000000.0,579000000.0,1672000000.0,1342000000.0,,,94000000.0,3797000000.0,3023000000.0,-868000000.0,2929000000.0,434200000.0,435120000.0,435120000.0
Loews Corp,L,R8V1FN4M5ITGZOG7BS19,60086,2010.0,Q4,2010-10-01,2010-12-31,,130000000.0,2.0,2.0,0.06,1.99,,275000000.0,133000000.0,672000000.0,670000000.0,2000000.0,467000000.0,205000000.0,-133000000.0,673000000.0,825000000.0,1320000000.0,570000000.0,1647000000.0,1187000000.0,,,133000000.0,2637000000.0,3715000000.0,945000000.0,3582000000.0,418500000.0,418720000.0,419520000.0
Loews Corp,L,R8V1FN4M5ITGZOG7BS19,60086,2010.0,FY,2010-01-01,2010-12-31,2013-02-22 10:00:53+00:00,1168000000.0,3.08,3.08,0.25,3.07,,894000000.0,517000000.0,1988000000.0,2008000000.0,-20000000.0,1289000000.0,699000000.0,-517000000.0,2564000000.0,3230000000.0,5043000000.0,2306000000.0,6515000000.0,4985000000.0,,,517000000.0,11196000000.0,14615000000.0,2902000000.0,14098000000.0,418500000.0,418720000.0,419520000.0
Loews Corp,L,R8V1FN4M5ITGZOG7BS19,60086,2010.0,Q3YTD,2010-01-01,2010-09-30,,1038000000.0,1.08,1.08,0.19,1.08,,619000000.0,384000000.0,1316000000.0,1338000000.0,-22000000.0,822000000.0,494000000.0,-384000000.0,1891000000.0,2405000000.0,3723000000.0,1736000000.0,4868000000.0,3798000000.0,,,384000000.0,8559000000.0,10900000000.0,1957000000.0,10516000000.0,400000000.0,417670000.0,418470000.0
Loews Corp,L,R8V1FN4M5ITGZOG7BS19,60086,2010.0,Q3TTM,2009-10-01,2010-09-30,,1392000000.0,2.0,2.0,0.38,2.01,,896000000.0,511000000.0,1922000000.0,1944000000.0,-22000000.0,1225000000.0,697000000.0,-511000000.0,2557000000.0,3278000000.0,4810000000.0,2333000000.0,6554000000.0,5169000000.0,,,511000000.0,11371000000.0,14722000000.0,2840000000.0,14211000000.0,400000000.0,417670000.0,418470000.0
Loews Corp,L,R8V1FN4M5ITGZOG7BS19,60086,2010.0,Q3,2010-07-01,2010-09-30,2011-11-01 16:00:14+00:00,351000000.0,0.09,0.09,0.0625,0.09,,84000000.0,127000000.0,152000000.0,174000000.0,-22000000.0,36000000.0,116000000.0,-127000000.0,716000000.0,749000000.0,1622000000.0,591000000.0,1645000000.0,1343000000.0,,,127000000.0,3316000000.0,3701000000.0,258000000.0,3574000000.0,400000000.0,417670000.0,418470000.0
Loews Corp,L,R8V1FN4M5ITGZOG7BS19,60086,2010.0,Q2YTD,2010-01-01,2010-06-30,,687000000.0,0.99,0.99,0.13,0.99,,535000000.0,257000000.0,1164000000.0,1164000000.0,,786000000.0,378000000.0,-257000000.0,1175000000.0,1656000000.0,2101000000.0,1145000000.0,3223000000.0,2455000000.0,,,257000000.0,5243000000.0,7199000000.0,1699000000.0,6942000000.0,,418640000.0,419380000.0
Loews Corp,L,R8V1FN4M5ITGZOG7BS19,60086,2010.0,Q2TTM,2009-07-01,2010-06-30,,1406000000.0,2.99,2.99,0.31,3.0,,1078000000.0,501000000.0,2461000000.0,2462000000.0,-1000000.0,1657000000.0,804000000.0,-501000000.0,2467000000.0,3414000000.0,4204000000.0,2262000000.0,6616000000.0,5108000000.0,,,501000000.0,10718000000.0,14759000000.0,3540000000.0,14258000000.0,,418640000.0,419380000.0
Loews Corp,L,R8V1FN4M5ITGZOG7BS19,60086,2010.0,Q2,2010-04-01,2010-06-30,2011-08-03 10:13:36+00:00,345000000.0,0.88,0.88,0.0625,0.87,,262000000.0,127000000.0,541000000.0,541000000.0,,366000000.0,175000000.0,-127000000.0,537000000.0,812000000.0,1064000000.0,529000000.0,1608000000.0,1147000000.0,,,127000000.0,2556000000.0,3486000000.0,803000000.0,3359000000.0,415900000.0,418640000.0,419380000.0
Loews Corp,L,R8V1FN4M5ITGZOG7BS19,60086,2010.0,Q1TTM,2009-04-01,2010-03-31,,1410000000.0,3.78,3.78,0.25,3.78,,1013000000.0,484000000.0,2479000000.0,2481000000.0,-2000000.0,1631000000.0,848000000.0,-484000000.0,2368000000.0,3525000000.0,4163000000.0,2250000000.0,6664000000.0,5256000000.0,,,484000000.0,10829000000.0,14807000000.0,3494000000.0,14323000000.0,424200000.0,422770000.0,423640000.0
Loews Corp,L,R8V1FN4M5ITGZOG7BS19,60086,2010.0,Q1,2010-01-01,2010-03-31,2011-05-03 16:34:41+00:00,342000000.0,0.99,0.99,0.0625,0.99,,273000000.0,130000000.0,623000000.0,623000000.0,,420000000.0,203000000.0,-130000000.0,638000000.0,844000000.0,1037000000.0,616000000.0,1615000000.0,1308000000.0,,,130000000.0,2687000000.0,3713000000.0,896000000.0,3583000000.0,424200000.0,422770000.0,423640000.0
Loews Corp,L,R8V1FN4M5ITGZOG7BS19,60086,2011.0,Q4,2011-10-01,2011-12-31,,184000000.0,0.67,0.67,0.06,0.68,,69000000.0,116000000.0,406000000.0,406000000.0,,266000000.0,140000000.0,-116000000.0,483000000.0,734000000.0,1348000000.0,603000000.0,1661000000.0,1358000000.0,,,116000000.0,2890000000.0,3481000000.0,475000000.0,3365000000.0,405300000.0,404530000.0,405320000.0
Loews Corp,L,R8V1FN4M5ITGZOG7BS19,60086,2011.0,FY,2011-01-01,2011-12-31,2013-02-22 10:00:53+00:00,1176000000.0,2.62,2.62,0.25,2.62,,532000000.0,522000000.0,1694000000.0,1694000000.0,,1062000000.0,632000000.0,-522000000.0,2011000000.0,3254000000.0,4716000000.0,2261000000.0,6603000000.0,5489000000.0,,,522000000.0,11381000000.0,14129000000.0,2226000000.0,13607000000.0,405300000.0,404530000.0,405320000.0
Loews Corp,L,R8V1FN4M5ITGZOG7BS19,60086,2011.0,Q3,2011-07-01,2011-09-30,2012-10-30 13:38:55+00:00,297000000.0,0.41,0.41,0.0625,0.4,,123000000.0,126000000.0,316000000.0,316000000.0,,162000000.0,154000000.0,-126000000.0,306000000.0,861000000.0,1176000000.0,539000000.0,1732000000.0,1400000000.0,,,126000000.0,2873000000.0,3438000000.0,439000000.0,3312000000.0,395100000.0,401010000.0,401730000.0
Loews Corp,L,R8V1FN4M5ITGZOG7BS19,60086,2011.0,Q3YTD,2011-01-01,2011-09-30,,992000000.0,1.95,1.95,0.19,1.94,,463000000.0,406000000.0,1288000000.0,1288000000.0,,796000000.0,492000000.0,-406000000.0,1528000000.0,2520000000.0,3368000000.0,1658000000.0,4942000000.0,4131000000.0,,,406000000.0,8491000000.0,10648000000.0,1751000000.0,10242000000.0,395100000.0,401010000.0,401730000.0
Loews Corp,L,R8V1FN4M5ITGZOG7BS19,60086,2011.0,Q3TTM,2010-10-01,2011-09-30,,1122000000.0,3.95,3.95,0.25,3.93,,738000000.0,539000000.0,1960000000.0,1958000000.0,2000000.0,1263000000.0,697000000.0,-539000000.0,2201000000.0,3345000000.0,4688000000.0,2228000000.0,6589000000.0,5318000000.0,,,539000000.0,11128000000.0,14363000000.0,2696000000.0,13824000000.0,395100000.0,401010000.0,401730000.0
Loews Corp,L,R8V1FN4M5ITGZOG7BS19,60086,2011.0,Q2YTD,2011-01-01,2011-06-30,,695000000.0,1.54,1.54,0.13,1.54,,340000000.0,280000000.0,972000000.0,972000000.0,,634000000.0,338000000.0,-280000000.0,1222000000.0,1659000000.0,2192000000.0,1119000000.0,3210000000.0,2731000000.0,,,280000000.0,5618000000.0,7210000000.0,1312000000.0,6930000000.0,406500000.0,407820000.0,408740000.0
Loews Corp,L,R8V1FN4M5ITGZOG7BS19,60086,2011.0,Q2TTM,2010-07-01,2011-06-30,,1176000000.0,3.63,3.63,0.25,3.62,,699000000.0,540000000.0,1796000000.0,1816000000.0,-20000000.0,1137000000.0,659000000.0,-540000000.0,2611000000.0,3233000000.0,5134000000.0,2280000000.0,6502000000.0,5261000000.0,,,540000000.0,11571000000.0,14626000000.0,2515000000.0,14086000000.0,406500000.0,407820000.0,408740000.0
Loews Corp,L,R8V1FN4M5ITGZOG7BS19,60086,2011.0,Q2,2011-04-01,2011-06-30,2012-07-31 16:21:54+00:00,286000000.0,0.61,0.61,0.0625,0.61,,144000000.0,129000000.0,404000000.0,404000000.0,,250000000.0,154000000.0,-129000000.0,538000000.0,870000000.0,1212000000.0,539000000.0,1595000000.0,1367000000.0,,,129000000.0,2865000000.0,3542000000.0,548000000.0,3413000000.0,409800000.0,407820000.0,408740000.0
Loews Corp,L,R8V1FN4M5ITGZOG7BS19,60086,2011.0,Q1TTM,2010-04-01,2011-03-31,,1171000000.0,3.01,3.01,0.25,3.0,,817000000.0,538000000.0,1930000000.0,1950000000.0,-20000000.0,1251000000.0,679000000.0,-538000000.0,2610000000.0,3175000000.0,5053000000.0,2270000000.0,6515000000.0,5041000000.0,,,538000000.0,11265000000.0,14570000000.0,2767000000.0,14032000000.0,415200000.0,412900000.0,413830000.0
Loews Corp,L,R8V1FN4M5ITGZOG7BS19,60086,2011.0,Q1,2011-01-01,2011-03-31,2012-05-01 16:26:44+00:00,297000000.0,0.92,0.92,0.0625,0.92,,195000000.0,151000000.0,562000000.0,562000000.0,,379000000.0,183000000.0,-151000000.0,684000000.0,789000000.0,1099000000.0,580000000.0,1615000000.0,1364000000.0,,,151000000.0,2760000000.0,3668000000.0,757000000.0,3517000000.0,412000000.0,412900000.0,413830000.0
Loews Corp,L,R8V1FN4M5ITGZOG7BS19,60086,2012.0,Q4,2012-10-01,2012-12-31,,337000000.0,-0.08,-0.08,0.06,-0.08,,176000000.0,95000000.0,83000000.0,482000000.0,-399000000.0,-32000000.0,115000000.0,-95000000.0,372000000.0,-2195000000.0,570000000.0,329000000.0,1783000000.0,1565000000.0,,2936000000.0,95000000.0,2472000000.0,3225000000.0,658000000.0,3130000000.0,394400000.0,395120000.0,397200000.0
Loews Corp,L,R8V1FN4M5ITGZOG7BS19,60086,2012.0,FY,2012-01-01,2012-12-31,2015-02-23 21:36:03+00:00,1274000000.0,1.44,1.44,0.25,1.43,,513000000.0,426000000.0,1110000000.0,1509000000.0,-399000000.0,568000000.0,542000000.0,-426000000.0,2225000000.0,,4621000000.0,2030000000.0,6881000000.0,5729000000.0,,2936000000.0,426000000.0,11624000000.0,14072000000.0,2022000000.0,13646000000.0,394400000.0,395120000.0,397200000.0
Loews Corp,L,R8V1FN4M5ITGZOG7BS19,60086,2012.0,Q3YTD,2012-01-01,2012-09-30,,937000000.0,1.52,1.52,0.19,1.51,,337000000.0,331000000.0,1027000000.0,1027000000.0,,600000000.0,427000000.0,-331000000.0,1853000000.0,2195000000.0,4051000000.0,1701000000.0,5098000000.0,4164000000.0,,,331000000.0,9152000000.0,10847000000.0,1364000000.0,10516000000.0,393300000.0,394480000.0,395290000.0
Loews Corp,L,R8V1FN4M5ITGZOG7BS19,60086,2012.0,Q3TTM,2011-10-01,2012-09-30,,1121000000.0,2.19,2.19,0.25,2.19,,406000000.0,447000000.0,1433000000.0,1433000000.0,,866000000.0,567000000.0,-447000000.0,2336000000.0,2929000000.0,5399000000.0,2304000000.0,6759000000.0,5522000000.0,,,447000000.0,12042000000.0,14328000000.0,1839000000.0,13881000000.0,393300000.0,394480000.0,395290000.0
Loews Corp,L,R8V1FN4M5ITGZOG7BS19,60086,2012.0,Q3,2012-07-01,2012-09-30,2013-10-29 16:06:24+00:00,333000000.0,0.45,0.45,0.0625,0.45,,99000000.0,109000000.0,310000000.0,310000000.0,,177000000.0,133000000.0,-109000000.0,689000000.0,,1429000000.0,531000000.0,1781000000.0,1435000000.0,,714000000.0,109000000.0,3197000000.0,3715000000.0,409000000.0,3606000000.0,393300000.0,394480000.0,395290000.0
Loews Corp,L,R8V1FN4M5ITGZOG7BS19,60086,2012.0,Q2YTD,2012-01-01,2012-06-30,,604000000.0,1.07,1.07,0.13,1.06,,238000000.0,222000000.0,717000000.0,717000000.0,,423000000.0,294000000.0,-222000000.0,1164000000.0,1481000000.0,2622000000.0,1170000000.0,3317000000.0,2729000000.0,,,222000000.0,5955000000.0,7132000000.0,955000000.0,6910000000.0,400000000.0,396400000.0,397130000.0
Loews Corp,L,R8V1FN4M5ITGZOG7BS19,60086,2012.0,Q2TTM,2011-07-01,2012-06-30,,1085000000.0,2.15,2.15,0.25,2.14,,430000000.0,464000000.0,1439000000.0,1439000000.0,,851000000.0,588000000.0,-464000000.0,1953000000.0,3076000000.0,5146000000.0,2312000000.0,6710000000.0,5487000000.0,,,464000000.0,11718000000.0,14051000000.0,1869000000.0,13587000000.0,400000000.0,396400000.0,397130000.0
Loews Corp,L,R8V1FN4M5ITGZOG7BS19,60086,2012.0,Q2,2012-04-01,2012-06-30,2013-07-30 16:18:04+00:00,309000000.0,0.14,0.14,0.0625,0.14,,16000000.0,111000000.0,198000000.0,198000000.0,,56000000.0,142000000.0,-111000000.0,406000000.0,,1406000000.0,588000000.0,1668000000.0,1348000000.0,,726000000.0,111000000.0,3063000000.0,3388000000.0,214000000.0,3277000000.0,400000000.0,396400000.0,397130000.0
Loews Corp,L,R8V1FN4M5ITGZOG7BS19,60086,2012.0,Q1TTM,2011-04-01,2012-03-31,,1126000000.0,2.63,2.63,0.25,2.62,,558000000.0,482000000.0,1648000000.0,1648000000.0,,1047000000.0,601000000.0,-482000000.0,2085000000.0,3220000000.0,4885000000.0,2263000000.0,6637000000.0,5506000000.0,,,482000000.0,11517000000.0,14205000000.0,2206000000.0,13723000000.0,394600000.0,396770000.0,397440000.0
Loews Corp,L,R8V1FN4M5ITGZOG7BS19,60086,2012.0,Q1,2012-01-01,2012-03-31,2013-04-30 10:48:58+00:00,295000000.0,0.93,0.93,0.0625,0.92,,222000000.0,111000000.0,519000000.0,519000000.0,,367000000.0,152000000.0,-111000000.0,758000000.0,,1216000000.0,582000000.0,1649000000.0,1381000000.0,,755000000.0,111000000.0,2892000000.0,3744000000.0,741000000.0,3633000000.0,394600000.0,396770000.0,397440000.0
Loews Corp,L,R8V1FN4M5ITGZOG7BS19,60086,2013.0,Q4,2013-10-01,2013-12-31,,358000000.0,-0.51,-0.51,0.06,-0.51,,229000000.0,104000000.0,-125000000.0,408000000.0,-533000000.0,-198000000.0,73000000.0,-104000000.0,695000000.0,,1068000000.0,429000000.0,1882000000.0,1547000000.0,,708000000.0,104000000.0,2973000000.0,3714000000.0,637000000.0,3610000000.0,388900000.0,388640000.0,388900000.0
Loews Corp,L,R8V1FN4M5ITGZOG7BS19,60086,2013.0,FY,2013-01-01,2013-12-31,2015-02-23 21:36:03+00:00,1362000000.0,1.53,1.53,0.25,1.53,,656000000.0,425000000.0,1069000000.0,1621000000.0,-552000000.0,595000000.0,474000000.0,-425000000.0,2441000000.0,,4743000000.0,2057000000.0,7271000000.0,5806000000.0,,2844000000.0,425000000.0,11911000000.0,14613000000.0,2277000000.0,14188000000.0,388900000.0,388640000.0,388900000.0
Loews Corp,L,R8V1FN4M5ITGZOG7BS19,60086,2013.0,Q3YTD,2013-01-01,2013-09-30,,1004000000.0,2.04,2.04,0.19,2.04,,427000000.0,321000000.0,1194000000.0,1213000000.0,-19000000.0,793000000.0,401000000.0,-321000000.0,1746000000.0,,3675000000.0,1628000000.0,5389000000.0,4259000000.0,,2136000000.0,321000000.0,8938000000.0,10899000000.0,1640000000.0,10578000000.0,386300000.0,387260000.0,388140000.0
Loews Corp,L,R8V1FN4M5ITGZOG7BS19,60086,2013.0,Q3TTM,2012-10-01,2013-09-30,,1341000000.0,1.96,1.96,0.25,1.96,,603000000.0,416000000.0,1277000000.0,1695000000.0,-418000000.0,761000000.0,516000000.0,-416000000.0,2118000000.0,,4245000000.0,1957000000.0,7172000000.0,5824000000.0,,2877000000.0,416000000.0,11410000000.0,14124000000.0,2298000000.0,13708000000.0,386300000.0,387260000.0,388140000.0
Loews Corp,L,R8V1FN4M5ITGZOG7BS19,60086,2013.0,Q3,2013-07-01,2013-09-30,2014-11-04 13:54:16+00:00,341000000.0,0.73,0.73,0.0625,0.73,,155000000.0,105000000.0,384000000.0,421000000.0,-37000000.0,282000000.0,102000000.0,-105000000.0,607000000.0,,1197000000.0,474000000.0,1825000000.0,1378000000.0,,691000000.0,105000000.0,2916000000.0,3597000000.0,576000000.0,3492000000.0,386300000.0,387260000.0,388140000.0
Loews Corp,L,R8V1FN4M5ITGZOG7BS19,60086,2013.0,Q2,2013-04-01,2013-06-30,2014-08-04 17:21:42+00:00,335000000.0,0.69,0.69,0.0625,0.69,,163000000.0,108000000.0,412000000.0,403000000.0,9000000.0,269000000.0,143000000.0,-108000000.0,521000000.0,,1122000000.0,550000000.0,1800000000.0,1485000000.0,,745000000.0,108000000.0,2942000000.0,3616000000.0,566000000.0,3508000000.0,389900000.0,388790000.0,389620000.0
Loews Corp,L,R8V1FN4M5ITGZOG7BS19,60086,2013.0,Q2YTD,2013-01-01,2013-06-30,,663000000.0,1.31,1.31,0.13,1.31,,272000000.0,216000000.0,810000000.0,792000000.0,18000000.0,511000000.0,299000000.0,-216000000.0,1139000000.0,,2478000000.0,1154000000.0,3564000000.0,2881000000.0,,1445000000.0,216000000.0,6022000000.0,7302000000.0,1064000000.0,7086000000.0,389900000.0,388790000.0,389620000.0
Loews Corp,L,R8V1FN4M5ITGZOG7BS19,60086,2013.0,Q2TTM,2012-07-01,2013-06-30,,1333000000.0,1.68,1.68,0.25,1.68,,547000000.0,420000000.0,1203000000.0,1584000000.0,-381000000.0,656000000.0,547000000.0,-420000000.0,2200000000.0,,4477000000.0,2014000000.0,7128000000.0,5881000000.0,,2900000000.0,420000000.0,11691000000.0,14242000000.0,2131000000.0,13822000000.0,389900000.0,388790000.0,389620000.0
Loews Corp,L,R8V1FN4M5ITGZOG7BS19,60086,2013.0,Q1TTM,2012-04-01,2013-03-31,,1307000000.0,1.13,1.13,0.25,1.13,,400000000.0,423000000.0,989000000.0,1379000000.0,-390000000.0,443000000.0,546000000.0,-423000000.0,2085000000.0,,4761000000.0,2052000000.0,6996000000.0,5744000000.0,,2881000000.0,423000000.0,11812000000.0,14014000000.0,1779000000.0,13591000000.0,390300000.0,391390000.0,392160000.0
Loews Corp,L,R8V1FN4M5ITGZOG7BS19,60086,2013.0,Q1,2013-01-01,2013-03-31,2014-04-29 15:29:04+00:00,328000000.0,0.62,0.62,0.0625,0.62,,109000000.0,108000000.0,398000000.0,389000000.0,9000000.0,242000000.0,156000000.0,-108000000.0,618000000.0,,1356000000.0,604000000.0,1764000000.0,1396000000.0,,700000000.0,108000000.0,3080000000.0,3686000000.0,498000000.0,3578000000.0,390300000.0,391390000.0,392160000.0
Loews Corp,L,R8V1FN4M5ITGZOG7BS19,60086,2014.0,FY,2014-01-01,2014-12-31,2017-02-16 14:38:36+00:00,1317000000.0,1.55,1.55,0.25,1.55,,457000000.0,498000000.0,962000000.0,1353000000.0,-391000000.0,591000000.0,371000000.0,-498000000.0,2217000000.0,,5109000000.0,2159000000.0,7212000000.0,5591000000.0,,2737000000.0,498000000.0,12017000000.0,14325000000.0,1810000000.0,13827000000.0,381300000.0,381920000.0,382550000.0
Loews Corp,L,R8V1FN4M5ITGZOG7BS19,60086,2014.0,Q4,2014-10-01,2014-12-31,,321000000.0,0.55,0.55,0.06,0.55,,110000000.0,129000000.0,294000000.0,301000000.0,-7000000.0,208000000.0,86000000.0,-129000000.0,527000000.0,,1310000000.0,535000000.0,1785000000.0,1350000000.0,,674000000.0,129000000.0,2981000000.0,3521000000.0,411000000.0,3392000000.0,381300000.0,381920000.0,382550000.0
Loews Corp,L,R8V1FN4M5ITGZOG7BS19,60086,2014.0,Q3YTD,2014-01-01,2014-09-30,,996000000.0,1.0,1.0,0.19,1.0,,347000000.0,369000000.0,668000000.0,1052000000.0,-384000000.0,383000000.0,285000000.0,-369000000.0,1690000000.0,,3799000000.0,1624000000.0,5427000000.0,4241000000.0,,2063000000.0,369000000.0,9036000000.0,10804000000.0,1399000000.0,10435000000.0,378200000.0,380590000.0,381190000.0
Loews Corp,L,R8V1FN4M5ITGZOG7BS19,60086,2014.0,Q3TTM,2013-10-01,2014-09-30,,1354000000.0,0.49,0.49,0.25,0.49,,576000000.0,473000000.0,543000000.0,1460000000.0,-917000000.0,185000000.0,358000000.0,-473000000.0,2385000000.0,,4867000000.0,2053000000.0,7309000000.0,5788000000.0,,2771000000.0,473000000.0,12009000000.0,14518000000.0,2036000000.0,14045000000.0,378200000.0,380590000.0,381190000.0
Loews Corp,L,R8V1FN4M5ITGZOG7BS19,60086,2014.0,Q3,2014-07-01,2014-09-30,2015-11-03 11:56:37+00:00,332000000.0,0.55,0.55,0.0625,0.55,,99000000.0,121000000.0,269000000.0,240000000.0,29000000.0,208000000.0,61000000.0,-121000000.0,488000000.0,,1377000000.0,497000000.0,1810000000.0,1354000000.0,,728000000.0,121000000.0,3063000000.0,3523000000.0,339000000.0,3402000000.0,378200000.0,380590000.0,381190000.0
Loews Corp,L,R8V1FN4M5ITGZOG7BS19,60086,2014.0,Q2,2014-04-01,2014-06-30,2014-08-04 17:21:42+00:00,335000000.0,0.3,0.3,0.0625,0.3,,145000000.0,126000000.0,215000000.0,401000000.0,-186000000.0,116000000.0,99000000.0,-126000000.0,583000000.0,,1145000000.0,549000000.0,1811000000.0,1441000000.0,,650000000.0,126000000.0,2921000000.0,3593000000.0,546000000.0,3467000000.0,386700000.0,385720000.0,386370000.0
