company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,amortizationexpense,depreciationexpense,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromdiscontinuedfinancingactivities,netcashfromdiscontinuedinvestingactivities,netcashfromdiscontinuedoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,netincomediscontinued,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,othernetchangesincash,paymentofdividends,provisionforloanlosses,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofinvestments,saleofplantpropertyandequipment
Loews Corp,L,R8V1FN4M5ITGZOG7BS19,60086,2010.0,Q2YTD,2010-01-01,2010-06-30,2011-08-03 10:13:36+00:00,,,-2000000.0,-810000000.0,,125000000.0,-745000000.0,-152000000.0,800000000.0,,,,-745000000.0,-152000000.0,800000000.0,-99000000.0,1164000000.0,1164000000.0,,446000000.0,308000000.0,,,-356000000.0,,-9734000000.0,-473000000.0,-556000000.0,-266000000.0,9464000000.0,591000000.0
Loews Corp,L,R8V1FN4M5ITGZOG7BS19,60086,2010.0,Q1,2010-01-01,2010-03-31,2011-05-03 16:34:41+00:00,,,-2000000.0,-504000000.0,1000000.0,125000000.0,64000000.0,-411000000.0,294000000.0,,,,64000000.0,-411000000.0,294000000.0,-55000000.0,623000000.0,623000000.0,,175000000.0,319000000.0,,,-192000000.0,,-5445000000.0,-212000000.0,-1000000.0,-188000000.0,5246000000.0,
Loews Corp,L,R8V1FN4M5ITGZOG7BS19,60086,2011.0,Q4,2011-10-01,2011-12-31,,-64000000.0,833000000.0,1000000.0,1289000000.0,,970000000.0,-391000000.0,-1550000000.0,1941000000.0,,,,-391000000.0,-1550000000.0,1941000000.0,1000000.0,412000000.0,412000000.0,,-529000000.0,,,,-127000000.0,,-3451000000.0,-903000000.0,-1202000000.0,-32000000.0,2610000000.0,194000000.0
Loews Corp,L,R8V1FN4M5ITGZOG7BS19,60086,2011.0,FY,2011-01-01,2011-12-31,2013-02-22 10:00:53+00:00,-64000000.0,833000000.0,,1056000000.0,4000000.0,2321000000.0,-2053000000.0,-1903000000.0,3965000000.0,0.0,,,-2053000000.0,-1903000000.0,3965000000.0,9000000.0,1694000000.0,1694000000.0,,446000000.0,-314000000.0,,,-500000000.0,,-13148000000.0,-1405000000.0,-2832000000.0,-732000000.0,12428000000.0,222000000.0
Loews Corp,L,R8V1FN4M5ITGZOG7BS19,60086,2011.0,Q3YTD,2011-01-01,2011-09-30,2012-10-30 13:38:55+00:00,,,-1000000.0,-233000000.0,4000000.0,1351000000.0,-1662000000.0,-353000000.0,2024000000.0,,,,-1662000000.0,-353000000.0,2024000000.0,8000000.0,1282000000.0,1282000000.0,,975000000.0,-314000000.0,,,-373000000.0,,-9697000000.0,-502000000.0,-1630000000.0,-700000000.0,9818000000.0,28000000.0
Loews Corp,L,R8V1FN4M5ITGZOG7BS19,60086,2011.0,Q3TTM,2010-10-01,2011-09-30,,-118000000.0,816000000.0,,-2663000000.0,7000000.0,1351000000.0,-1823000000.0,736000000.0,1083000000.0,,1000000.0,-1000000.0,-1823000000.0,737000000.0,1082000000.0,-4000000.0,1953000000.0,1973000000.0,20000000.0,1075000000.0,-303000000.0,-237000000.0,,-494000000.0,,-14177000000.0,-749000000.0,-1630000000.0,-754000000.0,15066000000.0,833000000.0
Loews Corp,L,R8V1FN4M5ITGZOG7BS19,60086,2011.0,Q3,2011-07-01,2011-09-30,,,,-3000000.0,268000000.0,4000000.0,250000000.0,-399000000.0,-726000000.0,1108000000.0,,,,-399000000.0,-726000000.0,1108000000.0,-20000000.0,310000000.0,310000000.0,,530000000.0,-52000000.0,779000000.0,,-126000000.0,,-3453000000.0,-202000000.0,-197000000.0,-278000000.0,2131000000.0,19000000.0
Loews Corp,L,R8V1FN4M5ITGZOG7BS19,60086,2011.0,Q2TTM,2010-07-01,2011-06-30,,-118000000.0,816000000.0,5000000.0,-2968000000.0,7000000.0,1621000000.0,-1206000000.0,1113000000.0,159000000.0,,76000000.0,-90000000.0,-1206000000.0,1189000000.0,69000000.0,57000000.0,1796000000.0,1816000000.0,20000000.0,613000000.0,-249000000.0,-779000000.0,,-488000000.0,,-14087000000.0,-744000000.0,-1536000000.0,-561000000.0,16500000000.0,223000000.0
Loews Corp,L,R8V1FN4M5ITGZOG7BS19,60086,2011.0,Q2,2011-04-01,2011-06-30,,,,,-855000000.0,-4000000.0,197000000.0,-951000000.0,1189000000.0,-213000000.0,,,,-951000000.0,1189000000.0,-213000000.0,25000000.0,407000000.0,407000000.0,,235000000.0,-267000000.0,-356000000.0,,-123000000.0,,-2730000000.0,-150000000.0,-520000000.0,-234000000.0,4416000000.0,9000000.0
Loews Corp,L,R8V1FN4M5ITGZOG7BS19,60086,2011.0,Q2YTD,2011-01-01,2011-06-30,2012-07-31 16:21:54+00:00,,,2000000.0,-493000000.0,4000000.0,1101000000.0,-1263000000.0,373000000.0,916000000.0,,,,-1263000000.0,373000000.0,916000000.0,28000000.0,966000000.0,966000000.0,,443000000.0,-266000000.0,,,-247000000.0,,-7023000000.0,-300000000.0,-1433000000.0,-422000000.0,7687000000.0,9000000.0
Loews Corp,L,R8V1FN4M5ITGZOG7BS19,60086,2011.0,Q1TTM,2010-04-01,2011-03-31,,-118000000.0,816000000.0,5000000.0,-2117000000.0,11000000.0,1424000000.0,-1064000000.0,183000000.0,878000000.0,,76000000.0,-90000000.0,-1064000000.0,259000000.0,788000000.0,-12000000.0,1930000000.0,1950000000.0,20000000.0,347000000.0,194000000.0,-423000000.0,,-529000000.0,,-15631000000.0,-855000000.0,-1571000000.0,-593000000.0,16287000000.0,805000000.0
Loews Corp,L,R8V1FN4M5ITGZOG7BS19,60086,2011.0,Q1,2011-01-01,2011-03-31,2012-05-01 16:26:44+00:00,,,2000000.0,403000000.0,4000000.0,904000000.0,-312000000.0,-816000000.0,1129000000.0,,,,-312000000.0,-816000000.0,1129000000.0,3000000.0,562000000.0,562000000.0,,164000000.0,5000000.0,,,-124000000.0,,-3937000000.0,-150000000.0,-913000000.0,-188000000.0,3271000000.0,
Loews Corp,L,R8V1FN4M5ITGZOG7BS19,60086,2012.0,FY,2012-01-01,2012-12-31,2015-02-23 21:36:03+00:00,-50000000.0,905000000.0,4000000.0,336000000.0,13000000.0,3152000000.0,336000000.0,-3095000000.0,2854000000.0,,,,336000000.0,-3095000000.0,2854000000.0,99000000.0,1110000000.0,1110000000.0,,553000000.0,842000000.0,,,-549000000.0,,-12046000000.0,-1405000000.0,-2910000000.0,-212000000.0,10356000000.0,
Loews Corp,L,R8V1FN4M5ITGZOG7BS19,60086,2012.0,Q4,2012-10-01,2012-12-31,,-50000000.0,,1000000.0,566000000.0,4000000.0,1234000000.0,499000000.0,-1193000000.0,752000000.0,,,,499000000.0,-1193000000.0,752000000.0,59000000.0,83000000.0,83000000.0,,153000000.0,291000000.0,-278000000.0,,-145000000.0,,-3023000000.0,-580000000.0,-812000000.0,-73000000.0,2627000000.0,61000000.0
Loews Corp,L,R8V1FN4M5ITGZOG7BS19,60086,2012.0,Q3TTM,2011-10-01,2012-09-30,,-64000000.0,833000000.0,4000000.0,732000000.0,9000000.0,2888000000.0,-554000000.0,-3452000000.0,4043000000.0,,,,-554000000.0,-3452000000.0,4043000000.0,41000000.0,1439000000.0,1439000000.0,,1103000000.0,551000000.0,-709000000.0,,-531000000.0,,-11487000000.0,-1728000000.0,-3300000000.0,-171000000.0,10118000000.0,354000000.0
Loews Corp,L,R8V1FN4M5ITGZOG7BS19,60086,2012.0,Q3,2012-07-01,2012-09-30,,,,3000000.0,-16000000.0,4000000.0,543000000.0,-222000000.0,-744000000.0,996000000.0,,,,-222000000.0,-744000000.0,996000000.0,33000000.0,310000000.0,310000000.0,,702000000.0,309000000.0,-295000000.0,,-138000000.0,,-2724000000.0,-295000000.0,-852000000.0,-88000000.0,2561000000.0,9000000.0
Loews Corp,L,R8V1FN4M5ITGZOG7BS19,60086,2012.0,Q3YTD,2012-01-01,2012-09-30,2013-10-29 16:06:24+00:00,,,3000000.0,-35000000.0,9000000.0,1918000000.0,-163000000.0,-1902000000.0,2102000000.0,,,,-163000000.0,-1902000000.0,2102000000.0,40000000.0,1027000000.0,1027000000.0,,1110000000.0,551000000.0,,,-404000000.0,,-8393000000.0,-1361000000.0,-2098000000.0,-139000000.0,7692000000.0,160000000.0
Loews Corp,L,R8V1FN4M5ITGZOG7BS19,60086,2012.0,Q2TTM,2011-07-01,2012-06-30,,-64000000.0,833000000.0,-2000000.0,1016000000.0,9000000.0,2595000000.0,-731000000.0,-3434000000.0,4155000000.0,,,,-731000000.0,-3434000000.0,4155000000.0,-12000000.0,1439000000.0,1439000000.0,,931000000.0,190000000.0,365000000.0,,-519000000.0,,-12216000000.0,-1635000000.0,-2645000000.0,-361000000.0,9688000000.0,364000000.0
Loews Corp,L,R8V1FN4M5ITGZOG7BS19,60086,2012.0,Q2,2012-04-01,2012-06-30,,,,-1000000.0,62000000.0,,1005000000.0,-95000000.0,-645000000.0,778000000.0,,,,-95000000.0,-645000000.0,778000000.0,37000000.0,198000000.0,198000000.0,,518000000.0,-1000000.0,-414000000.0,,-133000000.0,,-2382000000.0,-292000000.0,-915000000.0,-51000000.0,2292000000.0,151000000.0
Loews Corp,L,R8V1FN4M5ITGZOG7BS19,60086,2012.0,Q2YTD,2012-01-01,2012-06-30,2013-07-30 16:18:04+00:00,,,,-284000000.0,5000000.0,1375000000.0,59000000.0,-1158000000.0,1106000000.0,,,,59000000.0,-1158000000.0,1106000000.0,7000000.0,717000000.0,717000000.0,,673000000.0,242000000.0,,,-266000000.0,,-5485000000.0,-869000000.0,-1246000000.0,-51000000.0,5045000000.0,151000000.0
Loews Corp,L,R8V1FN4M5ITGZOG7BS19,60086,2012.0,Q1TTM,2011-04-01,2012-03-31,,-64000000.0,833000000.0,-1000000.0,99000000.0,5000000.0,1787000000.0,-1587000000.0,-1600000000.0,3164000000.0,,,,-1587000000.0,-1600000000.0,3164000000.0,-24000000.0,1648000000.0,1648000000.0,,648000000.0,-76000000.0,423000000.0,,-509000000.0,,-12564000000.0,-1493000000.0,-2250000000.0,-544000000.0,11812000000.0,222000000.0
Loews Corp,L,R8V1FN4M5ITGZOG7BS19,60086,2012.0,Q1,2012-01-01,2012-03-31,2013-04-30 10:48:58+00:00,,,1000000.0,-461000000.0,5000000.0,370000000.0,154000000.0,-513000000.0,328000000.0,,,,154000000.0,-513000000.0,328000000.0,-30000000.0,519000000.0,519000000.0,,270000000.0,243000000.0,,,-133000000.0,,-3044000000.0,-238000000.0,-331000000.0,,2728000000.0,41000000.0
Loews Corp,L,R8V1FN4M5ITGZOG7BS19,60086,2013.0,Q4,2013-10-01,2013-12-31,,-24000000.0,871000000.0,,360000000.0,1000000.0,1302000000.0,703000000.0,-1433000000.0,767000000.0,,,,703000000.0,-1433000000.0,767000000.0,37000000.0,-125000000.0,-125000000.0,,-315000000.0,-11000000.0,,,-153000000.0,,-3291000000.0,-430000000.0,-436000000.0,,2288000000.0,
Loews Corp,L,R8V1FN4M5ITGZOG7BS19,60086,2013.0,FY,2013-01-01,2013-12-31,2015-02-23 21:36:03+00:00,-24000000.0,871000000.0,-3000000.0,-430000000.0,5000000.0,3255000000.0,1271000000.0,-3298000000.0,2096000000.0,,,,1271000000.0,-3298000000.0,2096000000.0,66000000.0,1069000000.0,1069000000.0,,610000000.0,330000000.0,,,-597000000.0,,-12190000000.0,-1737000000.0,-1494000000.0,-228000000.0,10629000000.0,
Loews Corp,L,R8V1FN4M5ITGZOG7BS19,60086,2013.0,Q3TTM,2012-10-01,2013-09-30,,-50000000.0,905000000.0,-2000000.0,-419000000.0,8000000.0,3187000000.0,1067000000.0,-3058000000.0,2081000000.0,,,,1067000000.0,-3058000000.0,2081000000.0,88000000.0,1277000000.0,1277000000.0,,368000000.0,632000000.0,,,-589000000.0,,-12552000000.0,-1351000000.0,-1870000000.0,-301000000.0,11005000000.0,-160000000.0
Loews Corp,L,R8V1FN4M5ITGZOG7BS19,60086,2013.0,Q3,2013-07-01,2013-09-30,,,,3000000.0,130000000.0,1000000.0,355000000.0,-166000000.0,-572000000.0,826000000.0,,,,-166000000.0,-572000000.0,826000000.0,93000000.0,384000000.0,384000000.0,,312000000.0,-6000000.0,,2000000.0,-152000000.0,,-2924000000.0,-157000000.0,-316000000.0,-48000000.0,2533000000.0,-24000000.0
Loews Corp,L,R8V1FN4M5ITGZOG7BS19,60086,2013.0,Q3YTD,2013-01-01,2013-09-30,2014-11-04 13:54:16+00:00,,,-3000000.0,-790000000.0,4000000.0,1953000000.0,568000000.0,-1865000000.0,1329000000.0,,,,568000000.0,-1865000000.0,1329000000.0,29000000.0,1194000000.0,1194000000.0,,925000000.0,341000000.0,,,-444000000.0,,-8899000000.0,-1307000000.0,-1058000000.0,-228000000.0,8341000000.0,
Loews Corp,L,R8V1FN4M5ITGZOG7BS19,60086,2013.0,Q2YTD,2013-01-01,2013-06-30,2014-08-04 17:21:42+00:00,,,-6000000.0,-920000000.0,3000000.0,1598000000.0,734000000.0,-1293000000.0,503000000.0,,,,734000000.0,-1293000000.0,503000000.0,-64000000.0,810000000.0,810000000.0,,613000000.0,347000000.0,,-2000000.0,-292000000.0,,-5975000000.0,-1150000000.0,-742000000.0,-180000000.0,5808000000.0,24000000.0
Loews Corp,L,R8V1FN4M5ITGZOG7BS19,60086,2013.0,Q2TTM,2012-07-01,2013-06-30,,-50000000.0,905000000.0,-2000000.0,-300000000.0,11000000.0,3375000000.0,1011000000.0,-3230000000.0,2251000000.0,,,,1011000000.0,-3230000000.0,2251000000.0,28000000.0,1203000000.0,1203000000.0,,493000000.0,947000000.0,,-2000000.0,-575000000.0,,-12536000000.0,-1686000000.0,-2406000000.0,-341000000.0,11119000000.0,-127000000.0
Loews Corp,L,R8V1FN4M5ITGZOG7BS19,60086,2013.0,Q2,2013-04-01,2013-06-30,,,,1000000.0,-795000000.0,,1178000000.0,751000000.0,-660000000.0,-105000000.0,,,,751000000.0,-660000000.0,-105000000.0,-15000000.0,412000000.0,412000000.0,,278000000.0,350000000.0,,-2000000.0,-146000000.0,,-3180000000.0,-548000000.0,-546000000.0,-85000000.0,3049000000.0,19000000.0
Loews Corp,L,R8V1FN4M5ITGZOG7BS19,60086,2013.0,Q1TTM,2012-04-01,2013-03-31,,-50000000.0,905000000.0,-4000000.0,672000000.0,11000000.0,3202000000.0,165000000.0,-3215000000.0,3134000000.0,,,,165000000.0,-3215000000.0,3134000000.0,80000000.0,989000000.0,989000000.0,,618000000.0,596000000.0,,,-562000000.0,,-11797000000.0,-1769000000.0,-2775000000.0,-307000000.0,10387000000.0,-36000000.0
Loews Corp,L,R8V1FN4M5ITGZOG7BS19,60086,2013.0,Q1,2013-01-01,2013-03-31,2014-04-29 15:29:04+00:00,,,-7000000.0,-125000000.0,3000000.0,420000000.0,-17000000.0,-633000000.0,608000000.0,,,,-17000000.0,-633000000.0,608000000.0,-49000000.0,398000000.0,398000000.0,,335000000.0,-3000000.0,,,-146000000.0,,-2795000000.0,-602000000.0,-196000000.0,-95000000.0,2759000000.0,5000000.0
Loews Corp,L,R8V1FN4M5ITGZOG7BS19,60086,2014.0,FY,2014-01-01,2014-12-31,2017-02-16 14:38:36+00:00,3000000.0,899000000.0,-8000000.0,285000000.0,6000000.0,2004000000.0,-1442000000.0,-1470000000.0,2990000000.0,,,,-1442000000.0,-1470000000.0,2990000000.0,70000000.0,962000000.0,962000000.0,,841000000.0,-128000000.0,,,-433000000.0,,-10208000000.0,-2753000000.0,-2269000000.0,-622000000.0,11491000000.0,
Loews Corp,L,R8V1FN4M5ITGZOG7BS19,60086,2014.0,Q4,2014-10-01,2014-12-31,,3000000.0,899000000.0,-5000000.0,348000000.0,1000000.0,745000000.0,-657000000.0,-505000000.0,894000000.0,,,,-657000000.0,-505000000.0,894000000.0,-273000000.0,294000000.0,294000000.0,,-650000000.0,-58000000.0,,,-100000000.0,,-2437000000.0,-978000000.0,-1019000000.0,-226000000.0,2910000000.0,
Loews Corp,L,R8V1FN4M5ITGZOG7BS19,60086,2014.0,Q3TTM,2013-10-01,2014-09-30,,-24000000.0,871000000.0,-3000000.0,297000000.0,6000000.0,2561000000.0,-82000000.0,-2398000000.0,2863000000.0,,,,-82000000.0,-2398000000.0,2863000000.0,380000000.0,543000000.0,543000000.0,,1176000000.0,-81000000.0,,,-486000000.0,,-11062000000.0,-2205000000.0,-1686000000.0,-396000000.0,10869000000.0,
Loews Corp,L,R8V1FN4M5ITGZOG7BS19,60086,2014.0,Q3,2014-07-01,2014-09-30,,,,-5000000.0,256000000.0,,493000000.0,-744000000.0,194000000.0,904000000.0,,,,-744000000.0,194000000.0,904000000.0,360000000.0,269000000.0,269000000.0,,379000000.0,-3000000.0,,11000000.0,-101000000.0,,-2726000000.0,-623000000.0,-919000000.0,-214000000.0,3573000000.0,-30000000.0
Loews Corp,L,R8V1FN4M5ITGZOG7BS19,60086,2014.0,Q3YTD,2014-01-01,2014-09-30,2015-11-03 11:56:37+00:00,,,-3000000.0,-63000000.0,5000000.0,1259000000.0,-785000000.0,-965000000.0,2096000000.0,,,,-785000000.0,-965000000.0,2096000000.0,343000000.0,668000000.0,668000000.0,,1491000000.0,-70000000.0,,,-333000000.0,,-7771000000.0,-1775000000.0,-1250000000.0,-396000000.0,8581000000.0,
