company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,cashdividendspershare,depreciationexpense,dilutedeps,impairmentexpense,incometaxexpense,netincome,netincomecontinuing,netincomediscontinued,netincometocommon,netincometononcontrollinginterest,operatingcostofrevenue,operatingrevenue,othergains,otherincome,otheroperatingexpenses,otherspecialcharges,restructuringcharge,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totalinterestincome,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
ViacomCBS ,VIAC,5KYC8KF17ROCY24M3H09,813828,2010.0,FY,2010-01-01,2010-12-31,2013-02-15 16:42:53+00:00,1.07,1.07,0.2,500000000.0,1.04,0.0,478000000.0,724000000.0,822000000.0,-98000000.0,724000000.0,,8512000000.0,13466000000.0,-35000000.0,9000000.0,,,59000000.0,2466000000.0,8512000000.0,4954000000.0,608000000.0,5000000.0,3025000000.0,1929000000.0,-594000000.0,1335000000.0,13466000000.0,676600000.0,679000000.0,694000000.0
ViacomCBS ,VIAC,5KYC8KF17ROCY24M3H09,813828,2010.0,Q3,2010-07-01,2010-09-30,2011-11-03 16:14:53+00:00,0.47,0.47,0.05,139000000.0,0.46,,179000000.0,317000000.0,317000000.0,,317000000.0,,1916000000.0,3297000000.0,-13000000.0,24000000.0,,,7000000.0,624000000.0,1916000000.0,1381000000.0,127000000.0,1000000.0,770000000.0,611000000.0,-102000000.0,509000000.0,3297000000.0,674500000.0,679000000.0,694000000.0
ViacomCBS ,VIAC,5KYC8KF17ROCY24M3H09,813828,2010.0,Q3YTD,2010-01-01,2010-09-30,,0.65,0.65,0.15,424000000.0,0.64,,291000000.0,441000000.0,441000000.0,,441000000.0,,6557000000.0,10159000000.0,-31000000.0,-3000000.0,,,66000000.0,1913000000.0,6557000000.0,3602000000.0,437000000.0,4000000.0,2403000000.0,1199000000.0,-436000000.0,763000000.0,10159000000.0,674500000.0,679000000.0,694000000.0
ViacomCBS ,VIAC,5KYC8KF17ROCY24M3H09,813828,2010.0,Q3TTM,2009-10-01,2010-09-30,,0.4,0.4,,-10900000.0,0.4,-31700000.0,145600000.0,480900000.0,480900000.0,,480900000.0,,127200000.0,642800000.0,203000000.0,-2600000.0,,,56400000.0,70700000.0,127200000.0,515600000.0,4700000.0,-300000.0,84500000.0,431100000.0,-7600000.0,423500000.0,642800000.0,674500000.0,679000000.0,694000000.0
ViacomCBS ,VIAC,5KYC8KF17ROCY24M3H09,813828,2010.0,Q2,2010-04-01,2010-06-30,2011-08-02 16:18:34+00:00,0.22,0.22,0.05,144000000.0,0.22,,91000000.0,150000000.0,150000000.0,,150000000.0,,2077000000.0,3331000000.0,-7000000.0,-14000000.0,,,2000000.0,673000000.0,2077000000.0,1254000000.0,175000000.0,2000000.0,819000000.0,435000000.0,-187000000.0,248000000.0,3331000000.0,681800000.0,679000000.0,693000000.0
ViacomCBS ,VIAC,5KYC8KF17ROCY24M3H09,813828,2010.0,Q2YTD,2010-01-01,2010-06-30,,0.18,0.18,0.1,285000000.0,0.18,,112000000.0,124000000.0,124000000.0,,124000000.0,,4641000000.0,6862000000.0,-18000000.0,-27000000.0,,,59000000.0,1289000000.0,4641000000.0,2221000000.0,310000000.0,3000000.0,1633000000.0,588000000.0,-334000000.0,254000000.0,6862000000.0,681800000.0,679000000.0,693000000.0
ViacomCBS ,VIAC,5KYC8KF17ROCY24M3H09,813828,2010.0,Q2TTM,2009-07-01,2010-06-30,,0.24,0.24,,-2500000.0,0.24,,46300000.0,163900000.0,163900000.0,,163900000.0,,343500000.0,695800000.0,-3700000.0,-11600000.0,,,49400000.0,67100000.0,343500000.0,352300000.0,13100000.0,300000.0,114000000.0,238300000.0,-24400000.0,213900000.0,695800000.0,681800000.0,679000000.0,693000000.0
ViacomCBS ,VIAC,5KYC8KF17ROCY24M3H09,813828,2010.0,Q1,2010-01-01,2010-03-31,2011-05-03 16:21:08+00:00,-0.04,-0.04,0.05,141000000.0,-0.04,,21000000.0,-26000000.0,-26000000.0,,-26000000.0,,2564000000.0,3531000000.0,-11000000.0,-13000000.0,,,57000000.0,616000000.0,2564000000.0,967000000.0,135000000.0,1000000.0,814000000.0,153000000.0,-147000000.0,6000000.0,3531000000.0,650000000.0,676000000.0,676000000.0
ViacomCBS ,VIAC,5KYC8KF17ROCY24M3H09,813828,2010.0,Q1TTM,2009-04-01,2010-03-31,,0.04,0.04,,-1300000.0,0.04,,12200000.0,29300000.0,29300000.0,,29300000.0,,250900000.0,371100000.0,200000.0,-1100000.0,,,56200000.0,19800000.0,250900000.0,120200000.0,2500000.0,-600000.0,74700000.0,45500000.0,-4200000.0,41300000.0,371100000.0,650000000.0,676000000.0,676000000.0
ViacomCBS ,VIAC,5KYC8KF17ROCY24M3H09,813828,2011.0,Q4,2011-10-01,2011-12-31,,0.57,0.57,0.1,83000000.0,0.55,,182000000.0,370000000.0,456000000.0,-86000000.0,370000000.0,,1766000000.0,3176000000.0,1000000.0,-4000000.0,,,43000000.0,539000000.0,1766000000.0,1410000000.0,105000000.0,1000000.0,665000000.0,745000000.0,-108000000.0,637000000.0,3176000000.0,662400000.0,664000000.0,681000000.0
ViacomCBS ,VIAC,5KYC8KF17ROCY24M3H09,813828,2011.0,FY,2011-01-01,2011-12-31,2014-02-14 17:17:39+00:00,1.97,1.97,0.35,495000000.0,1.92,0.0,751000000.0,1305000000.0,1391000000.0,-86000000.0,1305000000.0,,7882000000.0,13637000000.0,-37000000.0,-11000000.0,,,43000000.0,2598000000.0,7882000000.0,5755000000.0,435000000.0,6000000.0,3136000000.0,2619000000.0,-440000000.0,2179000000.0,13637000000.0,662400000.0,664000000.0,681000000.0
ViacomCBS ,VIAC,5KYC8KF17ROCY24M3H09,813828,2011.0,Q3YTD,2011-01-01,2011-09-30,,1.4,1.4,0.25,412000000.0,1.37,,569000000.0,935000000.0,935000000.0,,935000000.0,,6116000000.0,10461000000.0,-38000000.0,-7000000.0,,,,2059000000.0,6116000000.0,4345000000.0,330000000.0,5000000.0,2471000000.0,1874000000.0,-332000000.0,1542000000.0,10461000000.0,662700000.0,659000000.0,675000000.0
ViacomCBS ,VIAC,5KYC8KF17ROCY24M3H09,813828,2011.0,Q3TTM,2010-10-01,2011-09-30,,1.82,1.82,0.3,488000000.0,1.77,,756000000.0,1218000000.0,1316000000.0,-98000000.0,1218000000.0,,8071000000.0,13768000000.0,-42000000.0,5000000.0,,,-7000000.0,2612000000.0,8071000000.0,5697000000.0,501000000.0,6000000.0,3093000000.0,2604000000.0,-490000000.0,2114000000.0,13768000000.0,662700000.0,659000000.0,675000000.0
ViacomCBS ,VIAC,5KYC8KF17ROCY24M3H09,813828,2011.0,Q3,2011-07-01,2011-09-30,2012-11-07 16:21:07+00:00,0.51,0.51,0.1,134000000.0,0.5,,217000000.0,338000000.0,338000000.0,,338000000.0,,1810000000.0,3365000000.0,-19000000.0,-21000000.0,,0.0,,718000000.0,1810000000.0,1555000000.0,110000000.0,2000000.0,852000000.0,703000000.0,-129000000.0,574000000.0,3365000000.0,662700000.0,659000000.0,675000000.0
ViacomCBS ,VIAC,5KYC8KF17ROCY24M3H09,813828,2011.0,Q2YTD,2011-01-01,2011-06-30,,0.89,0.89,0.15,278000000.0,0.87,,352000000.0,597000000.0,597000000.0,,597000000.0,,4306000000.0,7096000000.0,-19000000.0,14000000.0,,,,1341000000.0,4306000000.0,2790000000.0,220000000.0,3000000.0,1619000000.0,1171000000.0,-203000000.0,968000000.0,7096000000.0,669500000.0,669000000.0,686000000.0
ViacomCBS ,VIAC,5KYC8KF17ROCY24M3H09,813828,2011.0,Q2TTM,2010-07-01,2011-06-30,,1.78,1.78,0.25,493000000.0,1.73,,718000000.0,1197000000.0,1295000000.0,-98000000.0,1197000000.0,,8177000000.0,13700000000.0,-36000000.0,50000000.0,,,,2518000000.0,8177000000.0,5523000000.0,518000000.0,5000000.0,3011000000.0,2512000000.0,-463000000.0,2049000000.0,13700000000.0,669500000.0,669000000.0,686000000.0
ViacomCBS ,VIAC,5KYC8KF17ROCY24M3H09,813828,2011.0,Q2,2011-04-01,2011-06-30,2012-08-02 17:19:06+00:00,0.59,0.59,0.1,139000000.0,0.58,,230000000.0,395000000.0,395000000.0,,395000000.0,,2030000000.0,3586000000.0,-5000000.0,5000000.0,,0.0,,683000000.0,2030000000.0,1556000000.0,110000000.0,1000000.0,822000000.0,734000000.0,-104000000.0,630000000.0,3586000000.0,669500000.0,669000000.0,686000000.0
ViacomCBS ,VIAC,5KYC8KF17ROCY24M3H09,813828,2011.0,Q1,2011-01-01,2011-03-31,2012-05-01 16:12:15+00:00,0.3,0.3,0.05,139000000.0,0.29,,122000000.0,202000000.0,202000000.0,,202000000.0,,2276000000.0,3510000000.0,-14000000.0,9000000.0,,0.0,,658000000.0,2276000000.0,1234000000.0,110000000.0,2000000.0,797000000.0,437000000.0,-99000000.0,338000000.0,3510000000.0,673300000.0,674000000.0,693000000.0
ViacomCBS ,VIAC,5KYC8KF17ROCY24M3H09,813828,2011.0,Q1TTM,2010-04-01,2011-03-31,,1.41,1.41,0.2,498000000.0,1.37,,579000000.0,952000000.0,1050000000.0,-98000000.0,952000000.0,,8224000000.0,13445000000.0,-38000000.0,31000000.0,,,2000000.0,2508000000.0,8224000000.0,5221000000.0,583000000.0,6000000.0,3008000000.0,2213000000.0,-546000000.0,1667000000.0,13445000000.0,673300000.0,674000000.0,693000000.0
ViacomCBS ,VIAC,5KYC8KF17ROCY24M3H09,813828,2012.0,Q4,2012-10-01,2012-12-31,,0.62,0.62,0.12,-48000000.0,0.6,11000000.0,147000000.0,393000000.0,277000000.0,116000000.0,393000000.0,,1447000000.0,2429000000.0,-7000000.0,2000000.0,,-11000000.0,19000000.0,490000000.0,1447000000.0,982000000.0,93000000.0,1000000.0,461000000.0,521000000.0,-90000000.0,431000000.0,2429000000.0,642400000.0,642000000.0,659000000.0
ViacomCBS ,VIAC,5KYC8KF17ROCY24M3H09,813828,2012.0,FY,2012-01-01,2012-12-31,2015-02-13 17:04:31+00:00,2.45,2.45,0.44,306000000.0,2.39,11000000.0,812000000.0,1574000000.0,1508000000.0,66000000.0,1574000000.0,,7264000000.0,12820000000.0,-37000000.0,7000000.0,,,19000000.0,2442000000.0,7264000000.0,5556000000.0,433000000.0,5000000.0,2778000000.0,2778000000.0,-421000000.0,2357000000.0,12820000000.0,642400000.0,642000000.0,659000000.0
ViacomCBS ,VIAC,5KYC8KF17ROCY24M3H09,813828,2012.0,Q3YTD,2012-01-01,2012-09-30,,1.83,1.83,0.32,354000000.0,1.79,,665000000.0,1181000000.0,1231000000.0,-50000000.0,1181000000.0,,5817000000.0,10391000000.0,-30000000.0,5000000.0,,11000000.0,,1952000000.0,5817000000.0,4574000000.0,340000000.0,4000000.0,2317000000.0,2257000000.0,-331000000.0,1926000000.0,10391000000.0,641000000.0,640000000.0,656000000.0
ViacomCBS ,VIAC,5KYC8KF17ROCY24M3H09,813828,2012.0,Q3TTM,2011-10-01,2012-09-30,,2.4,2.4,0.42,437000000.0,2.34,,847000000.0,1551000000.0,1687000000.0,-136000000.0,1551000000.0,,7583000000.0,13567000000.0,-29000000.0,1000000.0,,11000000.0,43000000.0,2491000000.0,7583000000.0,5984000000.0,445000000.0,5000000.0,2982000000.0,3002000000.0,-439000000.0,2563000000.0,13567000000.0,641000000.0,640000000.0,656000000.0
ViacomCBS ,VIAC,5KYC8KF17ROCY24M3H09,813828,2012.0,Q3,2012-07-01,2012-09-30,2013-11-06 16:20:44+00:00,0.61,0.61,0.12,116000000.0,0.6,,236000000.0,391000000.0,385000000.0,6000000.0,391000000.0,,1717000000.0,3266000000.0,-14000000.0,-3000000.0,,0.0,,645000000.0,1717000000.0,1549000000.0,151000000.0,1000000.0,761000000.0,788000000.0,-153000000.0,635000000.0,3266000000.0,641000000.0,640000000.0,656000000.0
ViacomCBS ,VIAC,5KYC8KF17ROCY24M3H09,813828,2012.0,Q2YTD,2012-01-01,2012-06-30,,1.22,1.22,0.2,238000000.0,1.19,,429000000.0,790000000.0,846000000.0,-56000000.0,790000000.0,,4100000000.0,7125000000.0,-16000000.0,8000000.0,,11000000.0,,1307000000.0,4100000000.0,3025000000.0,189000000.0,3000000.0,1556000000.0,1469000000.0,-178000000.0,1291000000.0,7125000000.0,647000000.0,646000000.0,661000000.0
ViacomCBS ,VIAC,5KYC8KF17ROCY24M3H09,813828,2012.0,Q2TTM,2011-07-01,2012-06-30,,2.3,2.3,0.4,455000000.0,2.24,,828000000.0,1498000000.0,1640000000.0,-142000000.0,1498000000.0,,7676000000.0,13666000000.0,-34000000.0,-17000000.0,,11000000.0,43000000.0,2564000000.0,7676000000.0,5990000000.0,404000000.0,6000000.0,3073000000.0,2917000000.0,-415000000.0,2502000000.0,13666000000.0,647000000.0,646000000.0,661000000.0
ViacomCBS ,VIAC,5KYC8KF17ROCY24M3H09,813828,2012.0,Q2,2012-04-01,2012-06-30,2013-07-31 16:18:34+00:00,0.66,0.66,0.1,119000000.0,0.65,,228000000.0,427000000.0,452000000.0,-25000000.0,427000000.0,,1753000000.0,3329000000.0,-12000000.0,3000000.0,,0.0,,665000000.0,1753000000.0,1576000000.0,104000000.0,1000000.0,784000000.0,792000000.0,-100000000.0,692000000.0,3329000000.0,647000000.0,646000000.0,661000000.0
ViacomCBS ,VIAC,5KYC8KF17ROCY24M3H09,813828,2012.0,Q1TTM,2011-04-01,2012-03-31,,2.23,2.23,0.4,475000000.0,2.17,,830000000.0,1466000000.0,1583000000.0,-117000000.0,1466000000.0,,7953000000.0,13923000000.0,-27000000.0,-15000000.0,,11000000.0,43000000.0,2582000000.0,7953000000.0,5970000000.0,410000000.0,6000000.0,3111000000.0,2859000000.0,-419000000.0,2440000000.0,13923000000.0,648200000.0,650000000.0,667000000.0
ViacomCBS ,VIAC,5KYC8KF17ROCY24M3H09,813828,2012.0,Q1,2012-01-01,2012-03-31,2013-05-01 16:40:56+00:00,0.56,0.56,0.1,119000000.0,0.54,,201000000.0,363000000.0,394000000.0,-31000000.0,363000000.0,,2347000000.0,3796000000.0,-4000000.0,5000000.0,,11000000.0,,642000000.0,2347000000.0,1449000000.0,85000000.0,2000000.0,772000000.0,677000000.0,-78000000.0,599000000.0,3796000000.0,648200000.0,650000000.0,667000000.0
ViacomCBS ,VIAC,5KYC8KF17ROCY24M3H09,813828,2013.0,Q4,2013-10-01,2013-12-31,,0.78,0.78,0.12,31000000.0,0.76,,184000000.0,470000000.0,409000000.0,61000000.0,470000000.0,,1957000000.0,3294000000.0,-11000000.0,9000000.0,,,20000000.0,600000000.0,1957000000.0,1337000000.0,93000000.0,2000000.0,651000000.0,686000000.0,-82000000.0,604000000.0,3294000000.0,608100000.0,608000000.0,624000000.0
ViacomCBS ,VIAC,5KYC8KF17ROCY24M3H09,813828,2013.0,FY,2013-01-01,2013-12-31,2015-02-13 17:04:31+00:00,3.09,3.09,0.48,290000000.0,3.01,0.0,878000000.0,1879000000.0,1738000000.0,141000000.0,1879000000.0,,8124000000.0,14005000000.0,-49000000.0,7000000.0,,,20000000.0,2546000000.0,8124000000.0,5881000000.0,375000000.0,8000000.0,2856000000.0,3025000000.0,-360000000.0,2665000000.0,14005000000.0,608100000.0,608000000.0,624000000.0
ViacomCBS ,VIAC,5KYC8KF17ROCY24M3H09,813828,2013.0,Q3YTD,2013-01-01,2013-09-30,,2.31,2.31,0.36,259000000.0,2.25,,694000000.0,1409000000.0,1329000000.0,80000000.0,1409000000.0,,6167000000.0,10711000000.0,-38000000.0,-2000000.0,,,,1946000000.0,6167000000.0,4544000000.0,282000000.0,6000000.0,2205000000.0,2339000000.0,-278000000.0,2061000000.0,10711000000.0,602400000.0,603000000.0,618000000.0
ViacomCBS ,VIAC,5KYC8KF17ROCY24M3H09,813828,2013.0,Q3TTM,2012-10-01,2013-09-30,,2.93,2.93,0.48,211000000.0,2.85,11000000.0,841000000.0,1802000000.0,1606000000.0,196000000.0,1802000000.0,,7614000000.0,13140000000.0,-45000000.0,,,-11000000.0,19000000.0,2436000000.0,7614000000.0,5526000000.0,375000000.0,7000000.0,2666000000.0,2860000000.0,-368000000.0,2492000000.0,13140000000.0,602400000.0,603000000.0,618000000.0
ViacomCBS ,VIAC,5KYC8KF17ROCY24M3H09,813828,2013.0,Q3,2013-07-01,2013-09-30,2014-11-05 16:08:03+00:00,0.82,0.82,0.12,70000000.0,0.8,0.0,226000000.0,494000000.0,431000000.0,63000000.0,494000000.0,,1801000000.0,3302000000.0,-22000000.0,6000000.0,,,0.0,667000000.0,1801000000.0,1501000000.0,93000000.0,2000000.0,737000000.0,764000000.0,-85000000.0,679000000.0,3302000000.0,602400000.0,603000000.0,618000000.0
ViacomCBS ,VIAC,5KYC8KF17ROCY24M3H09,813828,2013.0,Q2YTD,2013-01-01,2013-06-30,,1.49,1.49,0.24,189000000.0,1.45,,468000000.0,915000000.0,898000000.0,17000000.0,915000000.0,,4366000000.0,7409000000.0,-16000000.0,-8000000.0,,,,1279000000.0,4366000000.0,3043000000.0,189000000.0,4000000.0,1468000000.0,1575000000.0,-193000000.0,1382000000.0,7409000000.0,605100000.0,609000000.0,624000000.0
ViacomCBS ,VIAC,5KYC8KF17ROCY24M3H09,813828,2013.0,Q2TTM,2012-07-01,2013-06-30,,2.72,2.72,0.48,257000000.0,2.65,11000000.0,851000000.0,1699000000.0,1560000000.0,139000000.0,1699000000.0,,7530000000.0,13104000000.0,-37000000.0,-9000000.0,,-11000000.0,19000000.0,2414000000.0,7530000000.0,5574000000.0,433000000.0,6000000.0,2690000000.0,2884000000.0,-436000000.0,2448000000.0,13104000000.0,605100000.0,609000000.0,624000000.0
ViacomCBS ,VIAC,5KYC8KF17ROCY24M3H09,813828,2013.0,Q2,2013-04-01,2013-06-30,2014-08-07 17:01:19+00:00,0.78,0.78,0.12,73000000.0,0.76,,234000000.0,472000000.0,435000000.0,37000000.0,472000000.0,,1892000000.0,3369000000.0,-8000000.0,-6000000.0,,,,629000000.0,1892000000.0,1477000000.0,94000000.0,2000000.0,702000000.0,775000000.0,-98000000.0,677000000.0,3369000000.0,605100000.0,609000000.0,624000000.0
ViacomCBS ,VIAC,5KYC8KF17ROCY24M3H09,813828,2013.0,Q1TTM,2012-04-01,2013-03-31,,2.6,2.6,0.46,303000000.0,2.54,11000000.0,845000000.0,1654000000.0,1577000000.0,77000000.0,1654000000.0,,7391000000.0,13064000000.0,-41000000.0,,,-11000000.0,19000000.0,2450000000.0,7391000000.0,5673000000.0,443000000.0,5000000.0,2772000000.0,2901000000.0,-438000000.0,2463000000.0,13064000000.0,623900000.0,621000000.0,638000000.0
ViacomCBS ,VIAC,5KYC8KF17ROCY24M3H09,813828,2013.0,Q1,2013-01-01,2013-03-31,2014-05-08 16:26:33+00:00,0.71,0.71,0.12,116000000.0,0.69,,234000000.0,443000000.0,463000000.0,-20000000.0,443000000.0,,2474000000.0,4040000000.0,-8000000.0,-2000000.0,,,,650000000.0,2474000000.0,1566000000.0,95000000.0,2000000.0,766000000.0,800000000.0,-95000000.0,705000000.0,4040000000.0,623900000.0,621000000.0,638000000.0
ViacomCBS ,VIAC,5KYC8KF17ROCY24M3H09,813828,2014.0,FY,2014-01-01,2014-12-31,2017-02-17 17:32:36+00:00,5.38,5.38,0.54,250000000.0,5.27,,659000000.0,2959000000.0,1151000000.0,1808000000.0,2959000000.0,,7689000000.0,12519000000.0,-48000000.0,-30000000.0,0.0,0.0,19000000.0,1971000000.0,7689000000.0,4830000000.0,715000000.0,13000000.0,2240000000.0,2590000000.0,-732000000.0,1858000000.0,12519000000.0,550000000.0,550000000.0,561000000.0
ViacomCBS ,VIAC,5KYC8KF17ROCY24M3H09,813828,2014.0,Q4,2014-10-01,2014-12-31,,0.73,0.73,0.15,40000000.0,0.7,-52000000.0,98000000.0,413000000.0,199000000.0,214000000.0,413000000.0,,1834000000.0,2394000000.0,,-20000000.0,,,-7000000.0,178000000.0,1834000000.0,560000000.0,87000000.0,3000000.0,159000000.0,401000000.0,-104000000.0,297000000.0,2394000000.0,550000000.0,550000000.0,561000000.0
ViacomCBS ,VIAC,5KYC8KF17ROCY24M3H09,813828,2014.0,Q3,2014-07-01,2014-09-30,2015-11-03 16:18:04+00:00,3.08,3.08,0.15,68000000.0,3.03,52000000.0,110000000.0,1639000000.0,72000000.0,1567000000.0,1639000000.0,,1936000000.0,3367000000.0,-28000000.0,-21000000.0,,,26000000.0,617000000.0,1936000000.0,1431000000.0,441000000.0,4000000.0,763000000.0,668000000.0,-458000000.0,210000000.0,3367000000.0,532100000.0,532000000.0,541000000.0
ViacomCBS ,VIAC,5KYC8KF17ROCY24M3H09,813828,2014.0,Q3YTD,2014-01-01,2014-09-30,,4.65,4.65,0.39,210000000.0,4.57,52000000.0,561000000.0,2546000000.0,952000000.0,1594000000.0,2546000000.0,,5855000000.0,10125000000.0,-48000000.0,-10000000.0,,,26000000.0,1793000000.0,5855000000.0,4270000000.0,628000000.0,10000000.0,2081000000.0,2189000000.0,-628000000.0,1561000000.0,10125000000.0,532100000.0,532000000.0,541000000.0
ViacomCBS ,VIAC,5KYC8KF17ROCY24M3H09,813828,2014.0,Q3TTM,2013-10-01,2014-09-30,,5.43,5.43,0.51,241000000.0,5.33,52000000.0,745000000.0,3016000000.0,1361000000.0,1655000000.0,3016000000.0,,7812000000.0,13419000000.0,-59000000.0,-1000000.0,,,46000000.0,2393000000.0,7812000000.0,5607000000.0,721000000.0,12000000.0,2732000000.0,2875000000.0,-710000000.0,2165000000.0,13419000000.0,532100000.0,532000000.0,541000000.0
ViacomCBS ,VIAC,5KYC8KF17ROCY24M3H09,813828,2014.0,Q2YTD,2014-01-01,2014-06-30,,1.57,1.57,0.24,142000000.0,1.54,,451000000.0,907000000.0,880000000.0,27000000.0,907000000.0,,3919000000.0,6758000000.0,-20000000.0,11000000.0,,,,1176000000.0,3919000000.0,2839000000.0,187000000.0,6000000.0,1318000000.0,1521000000.0,-170000000.0,1351000000.0,6758000000.0,570100000.0,570000000.0,581000000.0
