company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,amortizationexpense,basicdilutedeps,basiceps,cashdividendspershare,depositsinterestexpense,depreciationexpense,dilutedeps,incometaxexpense,investmentbankingincome,investmentsecuritiesinterestincome,loansandleaseinterestincome,longtermdebtinterestexpense,marketingexpense,netincome,netincomecontinuing,netincometocommon,netincometononcontrollinginterest,netinterestincome,netoccupancyequipmentexpense,netrealizedcapitalgains,otherinterestincome,othernoninterestincome,otheroperatingexpenses,otherservicechargeincome,otherspecialcharges,preferreddividends,premiumsearned,propertyliabilityinsuranceclaims,provisionforcreditlosses,restructuringcharge,salariesandemployeebenefitsexpense,shorttermborrowinginterestexpense,totalinterestexpense,totalinterestincome,totalnoninterestexpense,totalnoninterestincome,totalpretaxincome,totalrevenue,trustfeeincome,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Truist Financial Corp,TFC,549300DRQQI75D2JP341,92230,2010.0,Q4,2010-10-01,2010-12-31,,-64000000.0,-0.57,-0.57,,-500000000.0,,-0.57,-73000000.0,-170000000.0,-627000000.0,-2965000000.0,-413000000.0,,-418000000.0,-418000000.0,-398000000.0,-20000000.0,-2674000000.0,-296000000.0,-146000000.0,-6000000.0,-151000000.0,-1131000000.0,-1342000000.0,,,,,-1225000000.0,-55000000.0,-1295000000.0,-11000000.0,-924000000.0,-3598000000.0,-2841000000.0,-1883000000.0,-491000000.0,-4557000000.0,-77000000.0,,,
Truist Financial Corp,TFC,549300DRQQI75D2JP341,92230,2010.0,Q3YTD,2010-01-01,2010-09-30,,64000000.0,0.57,0.57,,500000000.0,,0.57,73000000.0,170000000.0,627000000.0,2965000000.0,413000000.0,,418000000.0,418000000.0,398000000.0,20000000.0,2674000000.0,296000000.0,146000000.0,6000000.0,151000000.0,1131000000.0,1342000000.0,,,,,1225000000.0,55000000.0,1295000000.0,11000000.0,924000000.0,3598000000.0,2841000000.0,1883000000.0,491000000.0,4557000000.0,77000000.0,,,
Truist Financial Corp,TFC,549300DRQQI75D2JP341,92230,2010.0,Q3TTM,2009-10-01,2010-09-30,,-14000000.0,-0.34,-0.34,0.47,-477000000.0,,-0.34,-73000000.0,-93000000.0,-351000000.0,-1107000000.0,-102000000.0,,-265000000.0,-265000000.0,-146000000.0,5000000.0,-847000000.0,-110000000.0,-57000000.0,-8000000.0,-437000000.0,-59000000.0,-467000000.0,,-124000000.0,,,-861000000.0,26000000.0,-572000000.0,-40000000.0,-619000000.0,-1466000000.0,-729000000.0,-1081000000.0,-338000000.0,-1928000000.0,-24000000.0,,,
Truist Financial Corp,TFC,549300DRQQI75D2JP341,92230,2010.0,Q2YTD,2010-01-01,2010-06-30,,64000000.0,0.57,0.57,,500000000.0,,0.57,73000000.0,170000000.0,627000000.0,2965000000.0,413000000.0,,418000000.0,418000000.0,398000000.0,20000000.0,2674000000.0,296000000.0,146000000.0,6000000.0,151000000.0,1131000000.0,1342000000.0,,,,,1225000000.0,55000000.0,1295000000.0,11000000.0,924000000.0,3598000000.0,2841000000.0,1883000000.0,491000000.0,4557000000.0,77000000.0,700000000.0,692113000.0,701322000.0
Truist Financial Corp,TFC,549300DRQQI75D2JP341,92230,2010.0,Q2,2010-04-01,2010-06-30,2011-08-08 16:07:12+00:00,32000000.0,0.3,0.3,-0.15,241000000.0,,0.3,25000000.0,91000000.0,291000000.0,1525000000.0,212000000.0,,224000000.0,224000000.0,210000000.0,14000000.0,1360000000.0,158000000.0,141000000.0,3000000.0,31000000.0,623000000.0,737000000.0,,,,,650000000.0,38000000.0,649000000.0,6000000.0,459000000.0,1819000000.0,1500000000.0,1039000000.0,249000000.0,2399000000.0,39000000.0,700000000.0,692113000.0,701322000.0
Truist Financial Corp,TFC,549300DRQQI75D2JP341,92230,2010.0,Q1,2010-01-01,2010-03-31,2011-05-06 16:12:50+00:00,32000000.0,0.27,0.27,0.15,259000000.0,,0.27,48000000.0,79000000.0,336000000.0,1440000000.0,201000000.0,,194000000.0,194000000.0,188000000.0,6000000.0,1314000000.0,138000000.0,5000000.0,3000000.0,120000000.0,508000000.0,605000000.0,,,,,575000000.0,17000000.0,646000000.0,5000000.0,465000000.0,1779000000.0,1341000000.0,844000000.0,242000000.0,2158000000.0,38000000.0,696300000.0,690792000.0,698675000.0
Truist Financial Corp,TFC,549300DRQQI75D2JP341,92230,2011.0,Q4,2011-10-01,2011-12-31,,99000000.0,1.85,1.85,-0.65,610000000.0,,1.83,296000000.0,333000000.0,747000000.0,6119000000.0,757000000.0,,1332000000.0,1332000000.0,1289000000.0,43000000.0,5507000000.0,616000000.0,-227000000.0,19000000.0,122000000.0,2344000000.0,2712000000.0,,,,,1190000000.0,16000000.0,2727000000.0,11000000.0,1378000000.0,6885000000.0,5802000000.0,3113000000.0,1628000000.0,8620000000.0,173000000.0,696800000.0,696532000.0,705168000.0
Truist Financial Corp,TFC,549300DRQQI75D2JP341,92230,2011.0,FY,2011-01-01,2011-12-31,2014-02-26 16:21:44+00:00,99000000.0,1.85,1.85,-0.65,610000000.0,,1.83,296000000.0,333000000.0,747000000.0,6119000000.0,757000000.0,,1332000000.0,1332000000.0,1289000000.0,43000000.0,5507000000.0,616000000.0,-227000000.0,19000000.0,122000000.0,2344000000.0,2712000000.0,,,,,1190000000.0,16000000.0,2727000000.0,11000000.0,1378000000.0,6885000000.0,5802000000.0,3113000000.0,1628000000.0,8620000000.0,173000000.0,696800000.0,696532000.0,705168000.0
Truist Financial Corp,TFC,549300DRQQI75D2JP341,92230,2011.0,Q3TTM,2010-10-01,2011-09-30,,-64000000.0,-0.57,-0.57,,-500000000.0,,-0.57,-73000000.0,-170000000.0,-627000000.0,-2965000000.0,-413000000.0,,-418000000.0,-418000000.0,-398000000.0,-20000000.0,-2674000000.0,-296000000.0,-146000000.0,-6000000.0,-151000000.0,-1131000000.0,-1342000000.0,,,,,-1225000000.0,-55000000.0,-1295000000.0,-11000000.0,-924000000.0,-3598000000.0,-2841000000.0,-1883000000.0,-491000000.0,-4557000000.0,-77000000.0,,,
Truist Financial Corp,TFC,549300DRQQI75D2JP341,92230,2011.0,Q2TTM,2010-07-01,2011-06-30,,-64000000.0,-0.57,-0.57,,-500000000.0,,-0.57,-73000000.0,-170000000.0,-627000000.0,-2965000000.0,-413000000.0,,-418000000.0,-418000000.0,-398000000.0,-20000000.0,-2674000000.0,-296000000.0,-146000000.0,-6000000.0,-151000000.0,-1131000000.0,-1342000000.0,,,,,-1225000000.0,-55000000.0,-1295000000.0,-11000000.0,-924000000.0,-3598000000.0,-2841000000.0,-1883000000.0,-491000000.0,-4557000000.0,-77000000.0,,,
Truist Financial Corp,TFC,549300DRQQI75D2JP341,92230,2011.0,Q1TTM,2010-04-01,2011-03-31,,-32000000.0,-0.27,-0.27,-0.15,-259000000.0,,-0.27,-48000000.0,-79000000.0,-336000000.0,-1440000000.0,-201000000.0,,-194000000.0,-194000000.0,-188000000.0,-6000000.0,-1314000000.0,-138000000.0,-5000000.0,-3000000.0,-120000000.0,-508000000.0,-605000000.0,,,,,-575000000.0,-17000000.0,-646000000.0,-5000000.0,-465000000.0,-1779000000.0,-1341000000.0,-844000000.0,-242000000.0,-2158000000.0,-38000000.0,,,
Truist Financial Corp,TFC,549300DRQQI75D2JP341,92230,2012.0,Q4,2012-10-01,2012-12-31,,28000000.0,0.72,0.72,-0.2,96000000.0,,0.71,207000000.0,98000000.0,222000000.0,1494000000.0,152000000.0,,549000000.0,549000000.0,506000000.0,13000000.0,1476000000.0,172000000.0,-93000000.0,10000000.0,29000000.0,456000000.0,943000000.0,2000000.0,30000000.0,,,252000000.0,11000000.0,823000000.0,2000000.0,250000000.0,1726000000.0,1488000000.0,1020000000.0,756000000.0,2496000000.0,47000000.0,699300000.0,698739000.0,708877000.0
Truist Financial Corp,TFC,549300DRQQI75D2JP341,92230,2012.0,FY,2012-01-01,2012-12-31,2015-02-25 15:57:09+00:00,110000000.0,2.74,2.74,-0.8,429000000.0,,2.7,764000000.0,365000000.0,907000000.0,5980000000.0,624000000.0,,2028000000.0,2028000000.0,1916000000.0,49000000.0,5857000000.0,650000000.0,-329000000.0,30000000.0,116000000.0,1877000000.0,3485000000.0,2000000.0,63000000.0,,,1057000000.0,68000000.0,3125000000.0,7000000.0,1060000000.0,6917000000.0,5828000000.0,3820000000.0,2792000000.0,9677000000.0,184000000.0,699300000.0,698739000.0,708877000.0
Truist Financial Corp,TFC,549300DRQQI75D2JP341,92230,2012.0,Q3YTD,2012-01-01,2012-09-30,,82000000.0,2.02,2.02,-0.6,333000000.0,,1.99,557000000.0,267000000.0,685000000.0,4486000000.0,472000000.0,,1479000000.0,1479000000.0,1410000000.0,36000000.0,4381000000.0,478000000.0,-236000000.0,20000000.0,87000000.0,1421000000.0,2542000000.0,,33000000.0,,,805000000.0,57000000.0,2302000000.0,5000000.0,810000000.0,5191000000.0,4340000000.0,2800000000.0,2036000000.0,7181000000.0,137000000.0,700000000.0,699091000.0,709875000.0
Truist Financial Corp,TFC,549300DRQQI75D2JP341,92230,2012.0,Q3TTM,2011-10-01,2012-09-30,,181000000.0,3.87,3.87,-1.25,943000000.0,,3.82,853000000.0,600000000.0,1432000000.0,10605000000.0,1229000000.0,,2811000000.0,2811000000.0,2699000000.0,79000000.0,9888000000.0,1094000000.0,-463000000.0,39000000.0,209000000.0,3765000000.0,5254000000.0,,33000000.0,,,1995000000.0,73000000.0,5029000000.0,16000000.0,2188000000.0,12076000000.0,10142000000.0,5913000000.0,3664000000.0,15801000000.0,310000000.0,700000000.0,699091000.0,709875000.0
Truist Financial Corp,TFC,549300DRQQI75D2JP341,92230,2012.0,Q3,2012-07-01,2012-09-30,2013-10-31 10:33:21+00:00,31000000.0,0.67,0.67,-0.2,105000000.0,,0.66,177000000.0,90000000.0,221000000.0,1492000000.0,130000000.0,,496000000.0,496000000.0,469000000.0,2000000.0,1483000000.0,166000000.0,-90000000.0,7000000.0,30000000.0,492000000.0,888000000.0,,25000000.0,,,244000000.0,43000000.0,797000000.0,2000000.0,237000000.0,1720000000.0,1529000000.0,963000000.0,673000000.0,2446000000.0,46000000.0,700000000.0,699091000.0,709875000.0
Truist Financial Corp,TFC,549300DRQQI75D2JP341,92230,2012.0,Q2YTD,2012-01-01,2012-06-30,,51000000.0,1.35,1.35,-0.4,228000000.0,,1.33,380000000.0,177000000.0,464000000.0,2994000000.0,342000000.0,,983000000.0,983000000.0,941000000.0,34000000.0,2898000000.0,312000000.0,-146000000.0,13000000.0,57000000.0,929000000.0,1654000000.0,,8000000.0,,,561000000.0,14000000.0,1505000000.0,3000000.0,573000000.0,3471000000.0,2811000000.0,1837000000.0,1363000000.0,4735000000.0,91000000.0,698600000.0,698579000.0,708454000.0
Truist Financial Corp,TFC,549300DRQQI75D2JP341,92230,2012.0,Q2TTM,2011-07-01,2012-06-30,,150000000.0,3.2,3.2,-1.05,838000000.0,,3.16,676000000.0,510000000.0,1211000000.0,9113000000.0,1099000000.0,,2315000000.0,2315000000.0,2230000000.0,77000000.0,8405000000.0,928000000.0,-373000000.0,32000000.0,179000000.0,3273000000.0,4366000000.0,,8000000.0,,,1751000000.0,30000000.0,4232000000.0,14000000.0,1951000000.0,10356000000.0,8613000000.0,4950000000.0,2991000000.0,13355000000.0,264000000.0,698600000.0,698579000.0,708454000.0
Truist Financial Corp,TFC,549300DRQQI75D2JP341,92230,2012.0,Q2,2012-04-01,2012-06-30,2013-08-08 17:01:41+00:00,29000000.0,0.73,0.73,-0.2,107000000.0,,0.72,191000000.0,88000000.0,230000000.0,1492000000.0,157000000.0,,538000000.0,538000000.0,510000000.0,20000000.0,1462000000.0,159000000.0,-76000000.0,6000000.0,27000000.0,461000000.0,881000000.0,,8000000.0,,,273000000.0,2000000.0,775000000.0,2000000.0,266000000.0,1728000000.0,1426000000.0,966000000.0,729000000.0,2428000000.0,46000000.0,698600000.0,698579000.0,708454000.0
Truist Financial Corp,TFC,549300DRQQI75D2JP341,92230,2012.0,Q1TTM,2011-04-01,2012-03-31,,121000000.0,2.47,2.47,-0.85,731000000.0,,2.44,485000000.0,422000000.0,981000000.0,7621000000.0,942000000.0,,1777000000.0,1777000000.0,1720000000.0,57000000.0,6943000000.0,769000000.0,-297000000.0,26000000.0,152000000.0,2812000000.0,3485000000.0,,,,,1478000000.0,28000000.0,3457000000.0,12000000.0,1685000000.0,8628000000.0,7187000000.0,3984000000.0,2262000000.0,10927000000.0,218000000.0,695200000.0,697685000.0,707369000.0
Truist Financial Corp,TFC,549300DRQQI75D2JP341,92230,2012.0,Q1,2012-01-01,2012-03-31,2013-05-02 16:57:50+00:00,22000000.0,0.62,0.62,-0.2,121000000.0,,0.61,189000000.0,89000000.0,234000000.0,1502000000.0,185000000.0,,445000000.0,445000000.0,431000000.0,14000000.0,1436000000.0,153000000.0,-70000000.0,7000000.0,30000000.0,468000000.0,773000000.0,,0.0,,,288000000.0,12000000.0,730000000.0,1000000.0,307000000.0,1743000000.0,1385000000.0,871000000.0,634000000.0,2307000000.0,45000000.0,695200000.0,697685000.0,707369000.0
Truist Financial Corp,TFC,549300DRQQI75D2JP341,92230,2013.0,FY,2013-01-01,2013-12-31,2016-02-25 17:25:57+00:00,264000000.0,2.22,2.22,0.92,301000000.0,,2.19,1553000000.0,383000000.0,871000000.0,5603000000.0,584000000.0,,1730000000.0,1730000000.0,1563000000.0,50000000.0,5616000000.0,781000000.0,51000000.0,33000000.0,-103000000.0,1393000000.0,3505000000.0,0.0,117000000.0,,,592000000.0,46000000.0,3293000000.0,6000000.0,891000000.0,6507000000.0,5777000000.0,4036000000.0,3283000000.0,9652000000.0,200000000.0,704100000.0,703042000.0,714363000.0
Truist Financial Corp,TFC,549300DRQQI75D2JP341,92230,2013.0,Q4,2013-10-01,2013-12-31,,184000000.0,0.76,0.76,1.61,65000000.0,,0.76,401000000.0,101000000.0,220000000.0,1341000000.0,138000000.0,,589000000.0,589000000.0,538000000.0,14000000.0,1362000000.0,263000000.0,223000000.0,5000000.0,-184000000.0,112000000.0,892000000.0,,37000000.0,,,60000000.0,10000000.0,827000000.0,1000000.0,204000000.0,1566000000.0,1396000000.0,1084000000.0,990000000.0,2446000000.0,52000000.0,704100000.0,703042000.0,714363000.0
Truist Financial Corp,TFC,549300DRQQI75D2JP341,92230,2013.0,Q3YTD,2013-01-01,2013-09-30,,80000000.0,1.46,1.46,-0.69,236000000.0,,1.43,1152000000.0,282000000.0,651000000.0,4262000000.0,446000000.0,,1141000000.0,1141000000.0,1025000000.0,36000000.0,4254000000.0,518000000.0,-172000000.0,28000000.0,81000000.0,1281000000.0,2613000000.0,,80000000.0,,,532000000.0,36000000.0,2466000000.0,5000000.0,687000000.0,4941000000.0,4381000000.0,2952000000.0,2293000000.0,7206000000.0,148000000.0,705300000.0,704134000.0,716101000.0
Truist Financial Corp,TFC,549300DRQQI75D2JP341,92230,2013.0,Q3TTM,2012-10-01,2013-09-30,,108000000.0,2.18,2.18,-0.89,332000000.0,,2.14,1359000000.0,380000000.0,873000000.0,5756000000.0,598000000.0,,1690000000.0,1690000000.0,1531000000.0,49000000.0,5730000000.0,690000000.0,-265000000.0,38000000.0,110000000.0,1737000000.0,3556000000.0,2000000.0,110000000.0,,,784000000.0,47000000.0,3289000000.0,7000000.0,937000000.0,6667000000.0,5869000000.0,3972000000.0,3049000000.0,9702000000.0,195000000.0,705300000.0,704134000.0,716101000.0
Truist Financial Corp,TFC,549300DRQQI75D2JP341,92230,2013.0,Q3,2013-07-01,2013-09-30,2014-10-27 17:12:57+00:00,26000000.0,0.38,0.38,-0.23,72000000.0,,0.37,450000000.0,89000000.0,221000000.0,1411000000.0,149000000.0,,309000000.0,309000000.0,268000000.0,4000000.0,1417000000.0,177000000.0,-74000000.0,7000000.0,27000000.0,459000000.0,812000000.0,0.0,37000000.0,,,92000000.0,4000000.0,805000000.0,1000000.0,222000000.0,1639000000.0,1471000000.0,905000000.0,759000000.0,2322000000.0,51000000.0,705300000.0,704134000.0,716101000.0
Truist Financial Corp,TFC,549300DRQQI75D2JP341,92230,2013.0,Q2YTD,2013-01-01,2013-06-30,,54000000.0,1.08,1.08,-0.46,164000000.0,,1.06,702000000.0,193000000.0,430000000.0,2851000000.0,297000000.0,,832000000.0,832000000.0,757000000.0,32000000.0,2837000000.0,341000000.0,-98000000.0,21000000.0,54000000.0,822000000.0,1801000000.0,,43000000.0,,,440000000.0,32000000.0,1661000000.0,4000000.0,465000000.0,3302000000.0,2910000000.0,2047000000.0,1534000000.0,4884000000.0,97000000.0,701300000.0,702082000.0,712861000.0
Truist Financial Corp,TFC,549300DRQQI75D2JP341,92230,2013.0,Q2TTM,2012-07-01,2013-06-30,,113000000.0,2.47,2.47,-0.86,365000000.0,,2.43,1086000000.0,381000000.0,873000000.0,5837000000.0,579000000.0,,1877000000.0,1877000000.0,1732000000.0,47000000.0,5796000000.0,679000000.0,-281000000.0,38000000.0,113000000.0,1770000000.0,3632000000.0,2000000.0,98000000.0,,,936000000.0,86000000.0,3281000000.0,8000000.0,952000000.0,6748000000.0,5927000000.0,4030000000.0,2963000000.0,9826000000.0,190000000.0,701300000.0,702082000.0,712861000.0
Truist Financial Corp,TFC,549300DRQQI75D2JP341,92230,2013.0,Q2,2013-04-01,2013-06-30,2014-07-28 14:05:15+00:00,27000000.0,0.78,0.78,-0.23,78000000.0,,0.77,221000000.0,99000000.0,215000000.0,1418000000.0,147000000.0,,576000000.0,576000000.0,547000000.0,16000000.0,1415000000.0,170000000.0,-62000000.0,10000000.0,26000000.0,428000000.0,934000000.0,,13000000.0,,,168000000.0,27000000.0,844000000.0,3000000.0,228000000.0,1643000000.0,1496000000.0,1046000000.0,797000000.0,2461000000.0,49000000.0,701300000.0,702082000.0,712861000.0
Truist Financial Corp,TFC,549300DRQQI75D2JP341,92230,2013.0,Q1TTM,2012-04-01,2013-03-31,,115000000.0,2.42,2.42,-0.83,394000000.0,,2.38,1056000000.0,370000000.0,888000000.0,5911000000.0,589000000.0,,1839000000.0,1839000000.0,1695000000.0,51000000.0,5843000000.0,668000000.0,-295000000.0,34000000.0,114000000.0,1803000000.0,3579000000.0,2000000.0,93000000.0,,,1041000000.0,61000000.0,3212000000.0,7000000.0,990000000.0,6833000000.0,5857000000.0,3950000000.0,2895000000.0,9793000000.0,187000000.0,700000000.0,700275000.0,711020000.0
Truist Financial Corp,TFC,549300DRQQI75D2JP341,92230,2013.0,Q1,2013-01-01,2013-03-31,2014-04-30 17:26:18+00:00,27000000.0,0.3,0.3,-0.23,86000000.0,,0.29,481000000.0,94000000.0,215000000.0,1433000000.0,150000000.0,,256000000.0,256000000.0,210000000.0,16000000.0,1422000000.0,171000000.0,-36000000.0,11000000.0,28000000.0,394000000.0,867000000.0,,30000000.0,,,272000000.0,5000000.0,817000000.0,1000000.0,237000000.0,1659000000.0,1414000000.0,1001000000.0,737000000.0,2423000000.0,48000000.0,700000000.0,700275000.0,711020000.0
Truist Financial Corp,TFC,549300DRQQI75D2JP341,92230,2014.0,FY,2014-01-01,2014-12-31,2017-02-21 16:18:46+00:00,91000000.0,2.76,2.76,0.95,239000000.0,,2.72,921000000.0,387000000.0,939000000.0,5163000000.0,525000000.0,,2206000000.0,2206000000.0,1983000000.0,75000000.0,5374000000.0,971000000.0,4000000.0,40000000.0,-138000000.0,1446000000.0,3389000000.0,122000000.0,148000000.0,,,251000000.0,46000000.0,3180000000.0,4000000.0,768000000.0,6142000000.0,5852000000.0,3856000000.0,3127000000.0,9230000000.0,221000000.0,718500000.0,718140000.0,728372000.0
Truist Financial Corp,TFC,549300DRQQI75D2JP341,92230,2014.0,Q3YTD,2014-01-01,2014-09-30,,113000000.0,2.0,2.0,-0.23,181000000.0,,1.96,644000000.0,275000000.0,702000000.0,3891000000.0,401000000.0,,1603000000.0,1603000000.0,1432000000.0,60000000.0,4039000000.0,544000000.0,-175000000.0,31000000.0,37000000.0,1268000000.0,2532000000.0,122000000.0,111000000.0,,,168000000.0,28000000.0,2386000000.0,3000000.0,585000000.0,4624000000.0,4458000000.0,2834000000.0,2247000000.0,6873000000.0,165000000.0,721100000.0,720117000.0,729989000.0
Truist Financial Corp,TFC,549300DRQQI75D2JP341,92230,2014.0,Q3TTM,2013-10-01,2014-09-30,,297000000.0,2.76,2.76,1.38,246000000.0,,2.72,1045000000.0,376000000.0,922000000.0,5232000000.0,539000000.0,,2192000000.0,2192000000.0,1970000000.0,74000000.0,5401000000.0,807000000.0,48000000.0,36000000.0,-147000000.0,1380000000.0,3424000000.0,122000000.0,148000000.0,,,228000000.0,38000000.0,3213000000.0,4000000.0,789000000.0,6190000000.0,5854000000.0,3918000000.0,3237000000.0,9319000000.0,217000000.0,721100000.0,720117000.0,729989000.0
