company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,allowanceforloanandleaselosses,aoci,cashandequivalents,commitmentsandcontingencies,commonequity,fedfundssold,goodwill,intangibleassets,interestbearingdeposits,interestbearingdepositsatotherbanks,loansandleases,loansheldforsale,longtermdebt,netloansandleases,netpremisesandequipment,noncontrollinginterests,noninterestbearingdeposits,otherassets,otherequity,otherlongtermliabilities,restrictedcash,retainedearnings,shorttermdebt,totalassets,totalcommonequity,totalequity,totalequityandnoncontrollinginterests,totalliabilities,totalliabilitiesandequity,totalpreferredequity,tradingaccountsecurities
Truist Financial Corp,TFC,549300DRQQI75D2JP341,92230,2014.0,FY,,2014-12-31,2016-02-25 17:25:57+00:00,1474000000.0,-751000000.0,1639000000.0,0.0,10120000000.0,157000000.0,6869000000.0,505000000.0,90254000000.0,529000000.0,119884000000.0,1423000000.0,23312000000.0,118410000000.0,1827000000.0,88000000.0,38786000000.0,13954000000.0,2603000000.0,6388000000.0,374000000.0,12317000000.0,3717000000.0,186834000000.0,24289000000.0,24289000000.0,24377000000.0,162457000000.0,186834000000.0,,41147000000.0
Truist Financial Corp,TFC,549300DRQQI75D2JP341,92230,2014.0,Q3,,2014-09-30,2014-10-27 17:12:57+00:00,1504000000.0,-442000000.0,1439000000.0,0.0,10095000000.0,141000000.0,6869000000.0,527000000.0,92319000000.0,437000000.0,118689000000.0,2001000000.0,22355000000.0,117185000000.0,1842000000.0,76000000.0,38576000000.0,14398000000.0,,6073000000.0,292000000.0,11982000000.0,3385000000.0,187022000000.0,21635000000.0,24238000000.0,24314000000.0,162708000000.0,187022000000.0,2603000000.0,41891000000.0
Truist Financial Corp,TFC,549300DRQQI75D2JP341,92230,2014.0,Q2,,2014-06-30,2014-07-28 14:05:15+00:00,1590000000.0,-406000000.0,1718000000.0,0.0,10049000000.0,141000000.0,6868000000.0,552000000.0,94188000000.0,589000000.0,119523000000.0,1692000000.0,21927000000.0,117933000000.0,1857000000.0,85000000.0,37398000000.0,15002000000.0,,6555000000.0,292000000.0,11634000000.0,3979000000.0,188012000000.0,21277000000.0,23880000000.0,23965000000.0,164047000000.0,188012000000.0,2603000000.0,41368000000.0
Truist Financial Corp,TFC,549300DRQQI75D2JP341,92230,2014.0,Q1,,2014-03-31,2014-04-30 17:26:18+00:00,1642000000.0,-500000000.0,1722000000.0,0.0,9977000000.0,144000000.0,6824000000.0,546000000.0,91154000000.0,354000000.0,116528000000.0,1104000000.0,23384000000.0,114886000000.0,1854000000.0,94000000.0,36322000000.0,15021000000.0,,6950000000.0,363000000.0,11382000000.0,3285000000.0,184651000000.0,20859000000.0,23462000000.0,23556000000.0,161095000000.0,184651000000.0,2603000000.0,41833000000.0
Truist Financial Corp,TFC,549300DRQQI75D2JP341,92230,2015.0,FY,,2015-12-31,2017-02-21 16:18:46+00:00,1460000000.0,-1028000000.0,2123000000.0,0.0,12267000000.0,153000000.0,8548000000.0,686000000.0,103429000000.0,1435000000.0,135951000000.0,1035000000.0,23769000000.0,134491000000.0,2007000000.0,34000000.0,45695000000.0,15186000000.0,2603000000.0,6121000000.0,456000000.0,13464000000.0,3593000000.0,209947000000.0,27306000000.0,27306000000.0,27340000000.0,182607000000.0,209947000000.0,,43827000000.0
Truist Financial Corp,TFC,549300DRQQI75D2JP341,92230,2015.0,Q3,,2015-09-30,2015-10-30 16:21:56+00:00,1458000000.0,-796000000.0,1538000000.0,0.0,12245000000.0,127000000.0,8498000000.0,700000000.0,103127000000.0,1115000000.0,135515000000.0,1452000000.0,24883000000.0,134057000000.0,2038000000.0,40000000.0,44700000000.0,15212000000.0,,6254000000.0,578000000.0,13172000000.0,2581000000.0,208809000000.0,24621000000.0,27224000000.0,27264000000.0,181545000000.0,208809000000.0,2603000000.0,43494000000.0
Truist Financial Corp,TFC,549300DRQQI75D2JP341,92230,2015.0,Q2,,2015-06-30,2015-07-30 16:04:18+00:00,1457000000.0,-748000000.0,1607000000.0,0.0,10334000000.0,190000000.0,7141000000.0,514000000.0,90549000000.0,824000000.0,122301000000.0,2469000000.0,23271000000.0,120844000000.0,1900000000.0,52000000.0,42234000000.0,14529000000.0,,5948000000.0,379000000.0,12891000000.0,3883000000.0,191017000000.0,22477000000.0,25080000000.0,25132000000.0,165885000000.0,191017000000.0,2603000000.0,40620000000.0
Truist Financial Corp,TFC,549300DRQQI75D2JP341,92230,2015.0,Q1,,2015-03-31,2015-04-27 16:13:04+00:00,1464000000.0,-733000000.0,1452000000.0,0.0,10140000000.0,222000000.0,6950000000.0,530000000.0,89815000000.0,325000000.0,119906000000.0,2121000000.0,23437000000.0,118442000000.0,1879000000.0,96000000.0,41414000000.0,14705000000.0,,6694000000.0,513000000.0,12632000000.0,3130000000.0,189228000000.0,22039000000.0,24642000000.0,24738000000.0,164490000000.0,189228000000.0,2603000000.0,42089000000.0
Truist Financial Corp,TFC,549300DRQQI75D2JP341,92230,2016.0,FY,,2016-12-31,2018-02-20 18:34:45+00:00,1489000000.0,-1132000000.0,2041000000.0,0.0,13151000000.0,,9638000000.0,854000000.0,109537000000.0,1895000000.0,143322000000.0,1716000000.0,21965000000.0,141833000000.0,2107000000.0,45000000.0,50697000000.0,15098000000.0,3053000000.0,5745000000.0,488000000.0,14809000000.0,1406000000.0,219276000000.0,29881000000.0,29881000000.0,29926000000.0,189350000000.0,219276000000.0,,43606000000.0
Truist Financial Corp,TFC,549300DRQQI75D2JP341,92230,2016.0,Q3,,2016-09-30,2016-10-24 17:27:44+00:00,1511000000.0,-750000000.0,1850000000.0,0.0,13290000000.0,192000000.0,9627000000.0,892000000.0,108915000000.0,930000000.0,142423000000.0,,22776000000.0,140912000000.0,2059000000.0,39000000.0,51000000000.0,15618000000.0,3053000000.0,5776000000.0,654000000.0,14459000000.0,4064000000.0,222622000000.0,30052000000.0,30052000000.0,30091000000.0,192531000000.0,222622000000.0,,49888000000.0
Truist Financial Corp,TFC,549300DRQQI75D2JP341,92230,2016.0,Q2,,2016-06-30,2016-07-27 16:53:59+00:00,1507000000.0,-837000000.0,1958000000.0,0.0,13384000000.0,145000000.0,9621000000.0,946000000.0,110058000000.0,510000000.0,142226000000.0,,24435000000.0,140719000000.0,2088000000.0,39000000.0,49180000000.0,15535000000.0,3053000000.0,6971000000.0,846000000.0,14104000000.0,1472000000.0,221859000000.0,29704000000.0,29704000000.0,29743000000.0,192116000000.0,221859000000.0,,49491000000.0
Truist Financial Corp,TFC,549300DRQQI75D2JP341,92230,2016.0,Q1,,2016-03-31,2016-04-29 16:27:42+00:00,1488000000.0,-917000000.0,1825000000.0,0.0,12272000000.0,167000000.0,8559000000.0,656000000.0,103242000000.0,786000000.0,135096000000.0,,22823000000.0,133608000000.0,2001000000.0,39000000.0,47258000000.0,16082000000.0,3054000000.0,6713000000.0,666000000.0,13791000000.0,4130000000.0,212405000000.0,28200000000.0,28200000000.0,28239000000.0,184166000000.0,212405000000.0,,48055000000.0
Truist Financial Corp,TFC,549300DRQQI75D2JP341,92230,2017.0,FY,,2017-12-31,2019-02-26 17:11:54+00:00,1490000000.0,-1467000000.0,2370000000.0,0.0,11803000000.0,,9618000000.0,711000000.0,,343000000.0,143701000000.0,1099000000.0,23648000000.0,142211000000.0,2055000000.0,47000000.0,157371000000.0,15291000000.0,3053000000.0,5990000000.0,370000000.0,16259000000.0,4938000000.0,221642000000.0,29648000000.0,29648000000.0,29695000000.0,191947000000.0,221642000000.0,,47574000000.0
Truist Financial Corp,TFC,549300DRQQI75D2JP341,92230,2017.0,Q3,,2017-09-30,2017-10-27 16:17:50+00:00,1478000000.0,-1036000000.0,2195000000.0,0.0,12137000000.0,75000000.0,9618000000.0,745000000.0,102086000000.0,428000000.0,142794000000.0,1217000000.0,20863000000.0,141316000000.0,2043000000.0,43000000.0,54049000000.0,15643000000.0,3053000000.0,5573000000.0,429000000.0,15656000000.0,7916000000.0,220340000000.0,29810000000.0,29810000000.0,29853000000.0,190487000000.0,220340000000.0,,46631000000.0
Truist Financial Corp,TFC,549300DRQQI75D2JP341,92230,2017.0,Q2,,2017-06-30,2017-07-28 08:26:35+00:00,1485000000.0,-1073000000.0,2201000000.0,0.0,13006000000.0,137000000.0,9618000000.0,782000000.0,103625000000.0,671000000.0,143645000000.0,1471000000.0,21738000000.0,142160000000.0,2084000000.0,42000000.0,53343000000.0,16366000000.0,3053000000.0,5995000000.0,419000000.0,15321000000.0,6142000000.0,221192000000.0,30307000000.0,30307000000.0,30349000000.0,190843000000.0,221192000000.0,,45283000000.0
Truist Financial Corp,TFC,549300DRQQI75D2JP341,92230,2017.0,Q1,,2017-03-31,2017-04-24 16:52:49+00:00,1487000000.0,-1125000000.0,1739000000.0,0.0,13120000000.0,238000000.0,9618000000.0,818000000.0,108071000000.0,2056000000.0,142605000000.0,1291000000.0,21635000000.0,141118000000.0,2104000000.0,44000000.0,53262000000.0,16195000000.0,3053000000.0,5489000000.0,447000000.0,14933000000.0,2019000000.0,220501000000.0,29981000000.0,29981000000.0,30025000000.0,190476000000.0,220501000000.0,,44877000000.0
Truist Financial Corp,TFC,549300DRQQI75D2JP341,92230,2018.0,FY,,2018-12-31,2020-03-02 19:20:56+00:00,1558000000.0,-1715000000.0,2753000000.0,,10666000000.0,143000000.0,9818000000.0,758000000.0,108174000000.0,1091000000.0,149013000000.0,988000000.0,23709000000.0,147455000000.0,2118000000.0,56000000.0,53025000000.0,14592000000.0,3053000000.0,5433000000.0,,18118000000.0,5178000000.0,225697000000.0,30122000000.0,30122000000.0,30178000000.0,195519000000.0,225697000000.0,,45981000000.0
Truist Financial Corp,TFC,549300DRQQI75D2JP341,92230,2018.0,Q3,,2018-09-30,2018-10-26 08:24:41+00:00,1538000000.0,-1852000000.0,2258000000.0,0.0,11074000000.0,,9832000000.0,789000000.0,,748000000.0,146690000000.0,1022000000.0,23236000000.0,145152000000.0,2154000000.0,59000000.0,154556000000.0,15415000000.0,3053000000.0,5434000000.0,147000000.0,17673000000.0,9652000000.0,222885000000.0,29948000000.0,29948000000.0,30007000000.0,192878000000.0,222885000000.0,,45368000000.0
Truist Financial Corp,TFC,549300DRQQI75D2JP341,92230,2018.0,Q2,,2018-06-30,2018-07-27 16:18:58+00:00,1530000000.0,-1706000000.0,2259000000.0,0.0,11236000000.0,,9617000000.0,647000000.0,,662000000.0,146183000000.0,1615000000.0,24081000000.0,144653000000.0,2154000000.0,52000000.0,159475000000.0,15274000000.0,3053000000.0,5717000000.0,132000000.0,17197000000.0,3576000000.0,222681000000.0,29780000000.0,29780000000.0,29832000000.0,192849000000.0,222681000000.0,,45668000000.0
Truist Financial Corp,TFC,549300DRQQI75D2JP341,92230,2018.0,Q1,,2018-03-31,2018-04-30 16:18:26+00:00,1498000000.0,-1645000000.0,2001000000.0,0.0,11492000000.0,,9617000000.0,679000000.0,,912000000.0,143017000000.0,1189000000.0,23410000000.0,141519000000.0,2078000000.0,50000000.0,158196000000.0,15129000000.0,3053000000.0,5140000000.0,198000000.0,16712000000.0,4321000000.0,220729000000.0,29612000000.0,29612000000.0,29662000000.0,191067000000.0,220729000000.0,,47407000000.0
Truist Financial Corp,TFC,549300DRQQI75D2JP341,92230,2019.0,FY,,2019-12-31,2020-05-08 17:08:36+00:00,1549000000.0,-844000000.0,4084000000.0,,42320000000.0,1417000000.0,24154000000.0,3142000000.0,242322000000.0,14981000000.0,299842000000.0,8373000000.0,41339000000.0,298293000000.0,3712000000.0,174000000.0,92405000000.0,34462000000.0,5102000000.0,12236000000.0,,19806000000.0,18218000000.0,473078000000.0,66384000000.0,66384000000.0,66558000000.0,406520000000.0,473078000000.0,,80460000000.0
Truist Financial Corp,TFC,549300DRQQI75D2JP341,92230,2019.0,Q3,,2019-09-30,2019-10-25 16:39:58+00:00,1573000000.0,-1026000000.0,2141000000.0,0.0,10763000000.0,,9832000000.0,678000000.0,,866000000.0,149413000000.0,1442000000.0,25520000000.0,147840000000.0,2022000000.0,69000000.0,162280000000.0,17153000000.0,3057000000.0,6242000000.0,11000000.0,19440000000.0,10405000000.0,236750000000.0,32234000000.0,32234000000.0,32303000000.0,204447000000.0,236750000000.0,,54765000000.0
Truist Financial Corp,TFC,549300DRQQI75D2JP341,92230,2019.0,Q2,,2019-06-30,2019-07-30 18:16:41+00:00,1595000000.0,-1119000000.0,1979000000.0,0.0,10719000000.0,,9830000000.0,712000000.0,,707000000.0,152586000000.0,1237000000.0,22640000000.0,150991000000.0,2029000000.0,61000000.0,159521000000.0,18083000000.0,3053000000.0,6603000000.0,15000000.0,19050000000.0,10344000000.0,230872000000.0,31703000000.0,31703000000.0,31764000000.0,199108000000.0,230872000000.0,,45289000000.0
Truist Financial Corp,TFC,549300DRQQI75D2JP341,92230,2019.0,Q1,,2019-03-31,2019-04-29 18:39:46+00:00,1561000000.0,-1421000000.0,2125000000.0,0.0,10673000000.0,,9818000000.0,726000000.0,,751000000.0,149057000000.0,834000000.0,24729000000.0,147496000000.0,2078000000.0,60000000.0,159766000000.0,17349000000.0,3053000000.0,6000000000.0,96000000.0,18518000000.0,6305000000.0,227683000000.0,30823000000.0,30823000000.0,30883000000.0,196800000000.0,227683000000.0,,46410000000.0
Truist Financial Corp,TFC,549300DRQQI75D2JP341,92230,2020.0,Q1,,2020-03-31,2020-05-08 17:08:36+00:00,5211000000.0,898000000.0,5312000000.0,,42321000000.0,1796000000.0,23927000000.0,3168000000.0,252561000000.0,31036000000.0,319229000000.0,4810000000.0,65662000000.0,314018000000.0,3999000000.0,167000000.0,97618000000.0,35902000000.0,4599000000.0,11631000000.0,,18076000000.0,12696000000.0,506229000000.0,65894000000.0,65894000000.0,66061000000.0,440168000000.0,506229000000.0,,82261000000.0
