company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,amortizationexpense,cashincometaxespaid,cashinterestpaid,depreciationexpense,divestitures,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,issuanceofpreferredequity,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netchangeindeposits,netincome,netincomecontinuing,netincreaseinfedfundssold,noncashadjustmentstonetincome,otherfinancingactivitiesnet,paymentofdividends,provisionforloanlosses,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,repurchaseofpreferredequity,saleofinvestments,saleofplantpropertyandequipment
Truist Financial Corp,TFC,549300DRQQI75D2JP341,92230,2009.0,Q2TTM,2008-07-01,2009-06-30,,,173000000.0,595000000.0,2319000000.0,214000000.0,,-4787000000.0,1857000000.0,4933000000.0,3134000000.0,13416000000.0,-12786000000.0,-1039000000.0,13416000000.0,-12786000000.0,-1039000000.0,-409000000.0,13442000000.0,1195000000.0,1195000000.0,,-103000000.0,352000000.0,-1135000000.0,2269000000.0,-48419000000.0,-194000000.0,-6033000000.0,,-3134000000.0,35829000000.0,-2000000.0
Truist Financial Corp,TFC,549300DRQQI75D2JP341,92230,2009.0,Q2,2009-04-01,2009-06-30,,,41000000.0,255000000.0,548000000.0,55000000.0,,2915000000.0,1701000000.0,-33000000.0,,9169000000.0,-12869000000.0,3934000000.0,9169000000.0,-12869000000.0,3934000000.0,234000000.0,11558000000.0,208000000.0,208000000.0,,14000000.0,74000000.0,-316000000.0,701000000.0,-16298000000.0,-39000000.0,-681000000.0,,-3134000000.0,3470000000.0,-2000000.0
Truist Financial Corp,TFC,549300DRQQI75D2JP341,92230,2009.0,Q2YTD,2009-01-01,2009-06-30,2010-09-02 16:05:18+00:00,,82000000.0,393000000.0,1032000000.0,109000000.0,,-7410000000.0,1723000000.0,2901000000.0,,3806000000.0,1025000000.0,-5337000000.0,3806000000.0,1025000000.0,-5337000000.0,-506000000.0,3565000000.0,526000000.0,526000000.0,,-21000000.0,75000000.0,-619000000.0,1377000000.0,-17166000000.0,-82000000.0,-705000000.0,,-3134000000.0,18273000000.0,
Truist Financial Corp,TFC,549300DRQQI75D2JP341,92230,2009.0,Q1,2009-01-01,2009-03-31,2010-05-07 16:08:33+00:00,,41000000.0,138000000.0,484000000.0,54000000.0,,-10325000000.0,22000000.0,2934000000.0,,-5363000000.0,13894000000.0,-9271000000.0,-5363000000.0,13894000000.0,-9271000000.0,-740000000.0,-7993000000.0,318000000.0,318000000.0,,-35000000.0,1000000.0,-303000000.0,676000000.0,-868000000.0,-43000000.0,-24000000.0,,,14803000000.0,2000000.0
Truist Financial Corp,TFC,549300DRQQI75D2JP341,92230,2010.0,Q3TTM,2009-10-01,2010-09-30,,,-124000000.0,-416000000.0,-1555000000.0,-166000000.0,,3869000000.0,-2708000000.0,-3383000000.0,,7164000000.0,-7682000000.0,867000000.0,7164000000.0,-7682000000.0,867000000.0,349000000.0,3399000000.0,-683000000.0,-683000000.0,,57000000.0,-131000000.0,717000000.0,-2086000000.0,20112000000.0,128000000.0,6069000000.0,,3201000000.0,-27922000000.0,
Truist Financial Corp,TFC,549300DRQQI75D2JP341,92230,2010.0,Q3,2010-07-01,2010-09-30,,832000000.0,-64000000.0,-782000000.0,-927000000.0,-130000000.0,,-72000000.0,-76000000.0,-500000000.0,,11154000000.0,-8941000000.0,-2073000000.0,11154000000.0,-8941000000.0,-2073000000.0,140000000.0,9618000000.0,-418000000.0,-418000000.0,,-164000000.0,-147000000.0,207000000.0,-1225000000.0,7467000000.0,326000000.0,2052000000.0,,,-17566000000.0,
Truist Financial Corp,TFC,549300DRQQI75D2JP341,92230,2010.0,Q2TTM,2009-07-01,2010-06-30,,-832000000.0,-18000000.0,389000000.0,-105000000.0,21000000.0,,7482000000.0,-1647000000.0,-2401000000.0,,-14960000000.0,7916000000.0,7410000000.0,-14960000000.0,7916000000.0,7410000000.0,366000000.0,-13183000000.0,-108000000.0,-108000000.0,,185000000.0,72000000.0,412000000.0,-152000000.0,9699000000.0,-244000000.0,-1347000000.0,,3134000000.0,-707000000.0,
Truist Financial Corp,TFC,549300DRQQI75D2JP341,92230,2010.0,Q2,2010-04-01,2010-06-30,,,32000000.0,146000000.0,497000000.0,65000000.0,,454000000.0,25000000.0,500000000.0,,-9653000000.0,8488000000.0,1436000000.0,-9653000000.0,8488000000.0,1436000000.0,271000000.0,-9253000000.0,224000000.0,224000000.0,,11000000.0,143000000.0,-104000000.0,650000000.0,-5899000000.0,-63000000.0,-964000000.0,,,14450000000.0,
Truist Financial Corp,TFC,549300DRQQI75D2JP341,92230,2010.0,Q2YTD,2010-01-01,2010-06-30,2011-08-08 16:07:12+00:00,-832000000.0,64000000.0,782000000.0,927000000.0,130000000.0,,72000000.0,76000000.0,500000000.0,,-11154000000.0,8941000000.0,2073000000.0,-11154000000.0,8941000000.0,2073000000.0,-140000000.0,-9618000000.0,418000000.0,418000000.0,,164000000.0,147000000.0,-207000000.0,1225000000.0,-7467000000.0,-326000000.0,-2052000000.0,,,17566000000.0,
Truist Financial Corp,TFC,549300DRQQI75D2JP341,92230,2010.0,Q1TTM,2009-04-01,2010-03-31,,-832000000.0,-9000000.0,498000000.0,-54000000.0,11000000.0,,9943000000.0,29000000.0,-2934000000.0,,3862000000.0,-13441000000.0,9908000000.0,3862000000.0,-13441000000.0,9908000000.0,329000000.0,7628000000.0,-124000000.0,-124000000.0,,188000000.0,3000000.0,200000000.0,-101000000.0,-700000000.0,-220000000.0,-1064000000.0,,,-11687000000.0,-2000000.0
Truist Financial Corp,TFC,549300DRQQI75D2JP341,92230,2010.0,Q1,2010-01-01,2010-03-31,2011-05-06 16:12:50+00:00,-832000000.0,32000000.0,636000000.0,430000000.0,65000000.0,,-382000000.0,51000000.0,,,-1501000000.0,453000000.0,637000000.0,-1501000000.0,453000000.0,637000000.0,-411000000.0,-365000000.0,194000000.0,194000000.0,,153000000.0,4000000.0,-103000000.0,575000000.0,-1568000000.0,-263000000.0,-1088000000.0,,,3116000000.0,
Truist Financial Corp,TFC,549300DRQQI75D2JP341,92230,2011.0,Q4,2011-10-01,2011-12-31,,,99000000.0,-82000000.0,1404000000.0,264000000.0,,515000000.0,,2010000000.0,,15220000000.0,-18007000000.0,4276000000.0,15220000000.0,-18007000000.0,4276000000.0,1489000000.0,17799000000.0,1332000000.0,1332000000.0,,876000000.0,154000000.0,-446000000.0,1190000000.0,-28129000000.0,,-4297000000.0,,,10122000000.0,
Truist Financial Corp,TFC,549300DRQQI75D2JP341,92230,2011.0,FY,2011-01-01,2011-12-31,2014-02-26 16:21:44+00:00,,99000000.0,-82000000.0,1404000000.0,264000000.0,,515000000.0,,2010000000.0,,15220000000.0,-18007000000.0,4276000000.0,15220000000.0,-18007000000.0,4276000000.0,1489000000.0,17799000000.0,1332000000.0,1332000000.0,,876000000.0,154000000.0,-446000000.0,1190000000.0,-28129000000.0,,-4297000000.0,,,10122000000.0,
Truist Financial Corp,TFC,549300DRQQI75D2JP341,92230,2011.0,Q2TTM,2010-07-01,2011-06-30,,832000000.0,-64000000.0,-782000000.0,-927000000.0,-130000000.0,,-72000000.0,-76000000.0,-500000000.0,,11154000000.0,-8941000000.0,-2073000000.0,11154000000.0,-8941000000.0,-2073000000.0,140000000.0,9618000000.0,-418000000.0,-418000000.0,,-164000000.0,-147000000.0,207000000.0,-1225000000.0,7467000000.0,326000000.0,2052000000.0,,,-17566000000.0,
Truist Financial Corp,TFC,549300DRQQI75D2JP341,92230,2011.0,Q1TTM,2010-04-01,2011-03-31,,832000000.0,-32000000.0,-636000000.0,-430000000.0,-65000000.0,,382000000.0,-51000000.0,,,1501000000.0,-453000000.0,-637000000.0,1501000000.0,-453000000.0,-637000000.0,411000000.0,365000000.0,-194000000.0,-194000000.0,,-153000000.0,-4000000.0,103000000.0,-575000000.0,1568000000.0,263000000.0,1088000000.0,,,-3116000000.0,
Truist Financial Corp,TFC,549300DRQQI75D2JP341,92230,2012.0,Q4,2012-10-01,2012-12-31,,,28000000.0,3000000.0,281000000.0,74000000.0,,-312000000.0,,499000000.0,437000000.0,3033000000.0,-3773000000.0,1044000000.0,3033000000.0,-3773000000.0,1044000000.0,304000000.0,3058000000.0,549000000.0,549000000.0,,453000000.0,7000000.0,-165000000.0,252000000.0,-7361000000.0,117000000.0,-803000000.0,,,3471000000.0,
Truist Financial Corp,TFC,549300DRQQI75D2JP341,92230,2012.0,FY,2012-01-01,2012-12-31,2015-02-25 15:57:09+00:00,,110000000.0,347000000.0,1120000000.0,281000000.0,0.0,-458000000.0,,2327000000.0,2116000000.0,2796000000.0,-7047000000.0,3714000000.0,2796000000.0,-7047000000.0,3714000000.0,-537000000.0,4676000000.0,2028000000.0,2028000000.0,,696000000.0,55000000.0,-564000000.0,1057000000.0,-18756000000.0,,-5814000000.0,,,11709000000.0,
Truist Financial Corp,TFC,549300DRQQI75D2JP341,92230,2012.0,Q3TTM,2011-10-01,2012-09-30,,,181000000.0,262000000.0,2243000000.0,471000000.0,,369000000.0,,3838000000.0,1679000000.0,14983000000.0,-21281000000.0,6946000000.0,14983000000.0,-21281000000.0,6946000000.0,648000000.0,19417000000.0,2811000000.0,2811000000.0,,1119000000.0,202000000.0,-845000000.0,1995000000.0,-39524000000.0,-117000000.0,-9308000000.0,,,18360000000.0,
Truist Financial Corp,TFC,549300DRQQI75D2JP341,92230,2012.0,Q3,2012-07-01,2012-09-30,,,31000000.0,27000000.0,260000000.0,76000000.0,,-857000000.0,,756000000.0,1120000000.0,-2224000000.0,1945000000.0,51000000.0,-2224000000.0,1945000000.0,51000000.0,-228000000.0,498000000.0,496000000.0,496000000.0,,61000000.0,-6000000.0,-148000000.0,244000000.0,-1670000000.0,-56000000.0,-4444000000.0,,,3671000000.0,
Truist Financial Corp,TFC,549300DRQQI75D2JP341,92230,2012.0,Q3YTD,2012-01-01,2012-09-30,2013-10-31 10:33:21+00:00,,82000000.0,344000000.0,839000000.0,207000000.0,,-146000000.0,,1828000000.0,1679000000.0,-237000000.0,-3274000000.0,2670000000.0,-237000000.0,-3274000000.0,2670000000.0,-841000000.0,1618000000.0,1479000000.0,1479000000.0,,243000000.0,48000000.0,-399000000.0,805000000.0,-11395000000.0,-117000000.0,-5011000000.0,,,8238000000.0,
Truist Financial Corp,TFC,549300DRQQI75D2JP341,92230,2012.0,Q2TTM,2011-07-01,2012-06-30,,,150000000.0,235000000.0,1983000000.0,395000000.0,,1226000000.0,,3082000000.0,559000000.0,17207000000.0,-23226000000.0,6895000000.0,17207000000.0,-23226000000.0,6895000000.0,876000000.0,18919000000.0,2315000000.0,2315000000.0,,1058000000.0,208000000.0,-697000000.0,1751000000.0,-37854000000.0,-61000000.0,-4864000000.0,,,14689000000.0,
Truist Financial Corp,TFC,549300DRQQI75D2JP341,92230,2012.0,Q2,2012-04-01,2012-06-30,,,29000000.0,257000000.0,269000000.0,67000000.0,,-250000000.0,,14000000.0,559000000.0,1897000000.0,-2964000000.0,746000000.0,1897000000.0,-2964000000.0,746000000.0,-321000000.0,1902000000.0,538000000.0,538000000.0,,89000000.0,-20000000.0,-139000000.0,273000000.0,-5258000000.0,-40000000.0,-428000000.0,9000000.0,,2334000000.0,
Truist Financial Corp,TFC,549300DRQQI75D2JP341,92230,2012.0,Q2YTD,2012-01-01,2012-06-30,2013-08-08 17:01:41+00:00,,51000000.0,317000000.0,579000000.0,131000000.0,,711000000.0,,1072000000.0,559000000.0,1987000000.0,-5219000000.0,2619000000.0,1987000000.0,-5219000000.0,2619000000.0,-613000000.0,1120000000.0,983000000.0,983000000.0,,182000000.0,54000000.0,-251000000.0,561000000.0,-9725000000.0,-61000000.0,-567000000.0,,,4567000000.0,
Truist Financial Corp,TFC,549300DRQQI75D2JP341,92230,2012.0,Q1TTM,2011-04-01,2012-03-31,,,121000000.0,-22000000.0,1714000000.0,328000000.0,,1476000000.0,,3068000000.0,,15310000000.0,-20262000000.0,6149000000.0,15310000000.0,-20262000000.0,6149000000.0,1197000000.0,17017000000.0,1777000000.0,1777000000.0,,969000000.0,228000000.0,-558000000.0,1478000000.0,-32596000000.0,-21000000.0,-4436000000.0,-9000000.0,,12355000000.0,
Truist Financial Corp,TFC,549300DRQQI75D2JP341,92230,2012.0,Q1,2012-01-01,2012-03-31,2013-05-02 16:57:50+00:00,,22000000.0,60000000.0,310000000.0,64000000.0,,961000000.0,,1058000000.0,,90000000.0,-2255000000.0,1873000000.0,90000000.0,-2255000000.0,1873000000.0,-292000000.0,-782000000.0,445000000.0,445000000.0,,93000000.0,74000000.0,-112000000.0,288000000.0,-4467000000.0,-21000000.0,-139000000.0,-9000000.0,,2233000000.0,
Truist Financial Corp,TFC,549300DRQQI75D2JP341,92230,2013.0,FY,2013-01-01,2013-12-31,2016-02-25 17:25:57+00:00,,106000000.0,677000000.0,918000000.0,315000000.0,,1697000000.0,,5438000000.0,487000000.0,-1973000000.0,-4209000000.0,5308000000.0,-1973000000.0,-4209000000.0,5308000000.0,-874000000.0,-5600000000.0,1730000000.0,1730000000.0,,868000000.0,248000000.0,-912000000.0,592000000.0,-16939000000.0,,-1634000000.0,,,12730000000.0,
Truist Financial Corp,TFC,549300DRQQI75D2JP341,92230,2013.0,Q4,2013-10-01,2013-12-31,,,26000000.0,167000000.0,223000000.0,82000000.0,,2513000000.0,,850000000.0,,330000000.0,-4192000000.0,3558000000.0,330000000.0,-4192000000.0,3558000000.0,-304000000.0,-10000000.0,589000000.0,589000000.0,,288000000.0,41000000.0,-192000000.0,60000000.0,-7552000000.0,,-359000000.0,,,3360000000.0,
Truist Financial Corp,TFC,549300DRQQI75D2JP341,92230,2013.0,Q3TTM,2012-10-01,2013-09-30,,,108000000.0,513000000.0,976000000.0,307000000.0,,-1128000000.0,,5087000000.0,924000000.0,730000000.0,-3790000000.0,2794000000.0,730000000.0,-3790000000.0,2794000000.0,-266000000.0,-2532000000.0,1690000000.0,1690000000.0,,1033000000.0,214000000.0,-885000000.0,784000000.0,-16748000000.0,117000000.0,-2078000000.0,,,12841000000.0,
Truist Financial Corp,TFC,549300DRQQI75D2JP341,92230,2013.0,Q3,2013-07-01,2013-09-30,,,26000000.0,141000000.0,212000000.0,80000000.0,,-1339000000.0,,3120000000.0,,-1126000000.0,1774000000.0,-558000000.0,-1126000000.0,1774000000.0,-558000000.0,90000000.0,-3594000000.0,309000000.0,309000000.0,,274000000.0,42000000.0,-192000000.0,92000000.0,-757000000.0,,-502000000.0,,,2531000000.0,
Truist Financial Corp,TFC,549300DRQQI75D2JP341,92230,2013.0,Q3YTD,2013-01-01,2013-09-30,2014-10-27 17:12:57+00:00,,80000000.0,510000000.0,695000000.0,233000000.0,,-816000000.0,,4588000000.0,487000000.0,-2303000000.0,-17000000.0,1750000000.0,-2303000000.0,-17000000.0,1750000000.0,-570000000.0,-5590000000.0,1141000000.0,1141000000.0,,580000000.0,207000000.0,-720000000.0,532000000.0,-9387000000.0,,-1275000000.0,,,9370000000.0,
Truist Financial Corp,TFC,549300DRQQI75D2JP341,92230,2013.0,Q2TTM,2012-07-01,2013-06-30,,,113000000.0,399000000.0,1024000000.0,303000000.0,,-646000000.0,,2723000000.0,2044000000.0,-368000000.0,-3619000000.0,3403000000.0,-368000000.0,-3619000000.0,3403000000.0,-584000000.0,1560000000.0,1877000000.0,1877000000.0,,820000000.0,166000000.0,-841000000.0,936000000.0,-17661000000.0,61000000.0,-6020000000.0,,,13981000000.0,
Truist Financial Corp,TFC,549300DRQQI75D2JP341,92230,2013.0,Q2,2013-04-01,2013-06-30,,,27000000.0,278000000.0,249000000.0,79000000.0,,1012000000.0,,1083000000.0,487000000.0,1288000000.0,-3354000000.0,1877000000.0,1288000000.0,-3354000000.0,1877000000.0,-189000000.0,-273000000.0,576000000.0,576000000.0,,15000000.0,180000000.0,-197000000.0,168000000.0,-6674000000.0,,-7000000.0,15000000.0,,3320000000.0,
Truist Financial Corp,TFC,549300DRQQI75D2JP341,92230,2013.0,Q2YTD,2013-01-01,2013-06-30,2014-07-28 14:05:15+00:00,,54000000.0,369000000.0,483000000.0,153000000.0,,523000000.0,,1468000000.0,487000000.0,-1177000000.0,-1791000000.0,2308000000.0,-1177000000.0,-1791000000.0,2308000000.0,-660000000.0,-1996000000.0,832000000.0,832000000.0,,306000000.0,165000000.0,-528000000.0,440000000.0,-8630000000.0,,-773000000.0,,,6839000000.0,
Truist Financial Corp,TFC,549300DRQQI75D2JP341,92230,2013.0,Q1TTM,2012-04-01,2013-03-31,,,115000000.0,378000000.0,1044000000.0,291000000.0,,-1908000000.0,,1654000000.0,2116000000.0,241000000.0,-3229000000.0,2272000000.0,241000000.0,-3229000000.0,2272000000.0,-716000000.0,3735000000.0,1839000000.0,1839000000.0,,894000000.0,-34000000.0,-783000000.0,1041000000.0,-16245000000.0,21000000.0,-6441000000.0,-6000000.0,,12995000000.0,
Truist Financial Corp,TFC,549300DRQQI75D2JP341,92230,2013.0,Q1,2013-01-01,2013-03-31,2014-04-30 17:26:18+00:00,,27000000.0,91000000.0,234000000.0,74000000.0,,-489000000.0,,385000000.0,,-2465000000.0,1563000000.0,431000000.0,-2465000000.0,1563000000.0,431000000.0,-471000000.0,-1723000000.0,256000000.0,256000000.0,,291000000.0,-15000000.0,-331000000.0,272000000.0,-1956000000.0,,-766000000.0,-15000000.0,,3519000000.0,
Truist Financial Corp,TFC,549300DRQQI75D2JP341,92230,2014.0,FY,2014-01-01,2014-12-31,2017-02-21 16:18:46+00:00,,91000000.0,322000000.0,765000000.0,333000000.0,,141000000.0,298000000.0,5510000000.0,0.0,965000000.0,-4015000000.0,3210000000.0,965000000.0,-4015000000.0,3210000000.0,160000000.0,337000000.0,2206000000.0,2206000000.0,,188000000.0,-33000000.0,-814000000.0,251000000.0,-12756000000.0,,-4333000000.0,,,8741000000.0,
Truist Financial Corp,TFC,549300DRQQI75D2JP341,92230,2014.0,Q4,2014-10-01,2014-12-31,,,22000000.0,62000000.0,196000000.0,86000000.0,,897000000.0,298000000.0,1505000000.0,,-871000000.0,-527000000.0,1706000000.0,-871000000.0,-527000000.0,1706000000.0,308000000.0,-1855000000.0,603000000.0,603000000.0,,15000000.0,-291000000.0,-210000000.0,83000000.0,-2209000000.0,,-318000000.0,,,1682000000.0,
Truist Financial Corp,TFC,549300DRQQI75D2JP341,92230,2014.0,Q3TTM,2013-10-01,2014-09-30,,,95000000.0,427000000.0,792000000.0,329000000.0,,1757000000.0,,4855000000.0,,2166000000.0,-7680000000.0,5062000000.0,2166000000.0,-7680000000.0,5062000000.0,-452000000.0,2182000000.0,2192000000.0,2192000000.0,,461000000.0,299000000.0,-796000000.0,228000000.0,-18099000000.0,,-4374000000.0,,,10419000000.0,
Truist Financial Corp,TFC,549300DRQQI75D2JP341,92230,2014.0,Q3,2014-07-01,2014-09-30,,,23000000.0,-124000000.0,172000000.0,86000000.0,,-174000000.0,,1598000000.0,,-1112000000.0,54000000.0,627000000.0,-1112000000.0,54000000.0,627000000.0,-431000000.0,-691000000.0,553000000.0,553000000.0,,105000000.0,6000000.0,-209000000.0,34000000.0,-1757000000.0,,-1816000000.0,,,1811000000.0,
Truist Financial Corp,TFC,549300DRQQI75D2JP341,92230,2014.0,Q3YTD,2014-01-01,2014-09-30,2015-10-30 16:21:56+00:00,,69000000.0,260000000.0,569000000.0,247000000.0,,-756000000.0,,4005000000.0,,1836000000.0,-3488000000.0,1504000000.0,1836000000.0,-3488000000.0,1504000000.0,-148000000.0,2192000000.0,1603000000.0,1603000000.0,,173000000.0,258000000.0,-604000000.0,168000000.0,-10547000000.0,,-4015000000.0,,,7059000000.0,
Truist Financial Corp,TFC,549300DRQQI75D2JP341,92230,2014.0,Q2TTM,2013-07-01,2014-06-30,,,98000000.0,692000000.0,832000000.0,323000000.0,,592000000.0,,6377000000.0,,2152000000.0,-5960000000.0,3877000000.0,2152000000.0,-5960000000.0,3877000000.0,69000000.0,-721000000.0,1948000000.0,1948000000.0,,630000000.0,335000000.0,-779000000.0,286000000.0,-17099000000.0,,-3060000000.0,,,11139000000.0,
Truist Financial Corp,TFC,549300DRQQI75D2JP341,92230,2014.0,Q2,2014-04-01,2014-06-30,,,23000000.0,337000000.0,225000000.0,80000000.0,,-459000000.0,-245000000.0,,,1860000000.0,-1877000000.0,245000000.0,1860000000.0,-1877000000.0,245000000.0,228000000.0,2882000000.0,477000000.0,477000000.0,,50000000.0,248000000.0,-202000000.0,74000000.0,-4576000000.0,,-823000000.0,,,2699000000.0,
Truist Financial Corp,TFC,549300DRQQI75D2JP341,92230,2014.0,Q2YTD,2014-01-01,2014-06-30,2015-07-30 16:04:18+00:00,,46000000.0,384000000.0,397000000.0,161000000.0,,-582000000.0,,2407000000.0,,2948000000.0,-3542000000.0,877000000.0,2948000000.0,-3542000000.0,877000000.0,283000000.0,2883000000.0,1050000000.0,1050000000.0,,68000000.0,252000000.0,-395000000.0,134000000.0,-8790000000.0,,-2199000000.0,,,5248000000.0,
Truist Financial Corp,TFC,549300DRQQI75D2JP341,92230,2014.0,Q1TTM,2013-04-01,2014-03-31,,,102000000.0,633000000.0,856000000.0,322000000.0,,2063000000.0,245000000.0,7460000000.0,487000000.0,1580000000.0,-7437000000.0,5509000000.0,1580000000.0,-7437000000.0,5509000000.0,-348000000.0,-3876000000.0,2047000000.0,2047000000.0,,595000000.0,267000000.0,-774000000.0,380000000.0,-19197000000.0,,-2244000000.0,15000000.0,,11760000000.0,
