company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,cashdividendspershare,dilutedeps,impairmentexpense,incometaxexpense,netincome,netincomecontinuing,netincomediscontinued,netincometocommon,netincometononcontrollinginterest,operatingcostofrevenue,operatingrevenue,otheradjustmentstoconsolidatednetincome,otheradjustmentstonetincometocommon,othergains,otherincome,otheroperatingexpenses,otherspecialcharges,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totalinterestincome,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
AES Corp,AES,2NUNNB7D43COUIRE5295,874761,2007.0,FY,2007-01-01,2007-12-31,2010-02-25 17:55:00+00:00,-0.14,-0.14,,-0.14,408000000.0,676000000.0,357000000.0,857000000.0,-500000000.0,-95000000.0,452000000.0,9716000000.0,13014000000.0,,,76000000.0,106000000.0,-105000000.0,,378000000.0,9716000000.0,3298000000.0,1755000000.0,489000000.0,681000000.0,2617000000.0,-1160000000.0,1457000000.0,13014000000.0,678600000.0,678600000.0,678600000.0
AES Corp,AES,2NUNNB7D43COUIRE5295,874761,2008.0,FY,2008-01-01,2008-12-31,2011-02-25 17:37:23+00:00,1.84,1.84,,1.82,175000000.0,771000000.0,2032000000.0,1929000000.0,103000000.0,1234000000.0,798000000.0,11629000000.0,15197000000.0,,,33000000.0,710000000.0,-375000000.0,,529000000.0,11629000000.0,3568000000.0,1770000000.0,488000000.0,329000000.0,3239000000.0,-572000000.0,2667000000.0,15197000000.0,669000000.0,669000000.0,669000000.0
AES Corp,AES,2NUNNB7D43COUIRE5295,874761,2008.0,Q3,2008-07-01,2008-09-30,2009-11-05 17:48:31+00:00,0.22,0.22,,0.22,22000000.0,168000000.0,359000000.0,361000000.0,-2000000.0,145000000.0,214000000.0,3357000000.0,4319000000.0,,,-4000000.0,-60000000.0,-45000000.0,,90000000.0,3357000000.0,962000000.0,458000000.0,156000000.0,67000000.0,895000000.0,-362000000.0,533000000.0,4319000000.0,659100000.0,659100000.0,659100000.0
AES Corp,AES,2NUNNB7D43COUIRE5295,874761,2008.0,Q2,2008-04-01,2008-06-30,2009-08-07 00:00:00+00:00,1.34,1.34,,1.31,25000000.0,318000000.0,1160000000.0,1159000000.0,1000000.0,903000000.0,257000000.0,3097000000.0,4126000000.0,,,20000000.0,823000000.0,-65000000.0,,99000000.0,3097000000.0,1029000000.0,469000000.0,133000000.0,59000000.0,970000000.0,487000000.0,1457000000.0,4126000000.0,673900000.0,673900000.0,689300000.0
AES Corp,AES,2NUNNB7D43COUIRE5295,874761,2009.0,Q4,2009-10-01,2009-12-31,,-0.07,-0.07,,-0.08,135000000.0,73000000.0,283000000.0,351000000.0,-68000000.0,-48000000.0,331000000.0,1862000000.0,2508000000.0,,,18000000.0,47000000.0,-232000000.0,,174000000.0,1862000000.0,646000000.0,277000000.0,67000000.0,77000000.0,569000000.0,-163000000.0,406000000.0,2508000000.0,667000000.0,667000000.0,667000000.0
AES Corp,AES,2NUNNB7D43COUIRE5295,874761,2009.0,FY,2009-01-01,2009-12-31,2012-02-24 18:35:33+00:00,0.99,0.99,,0.98,142000000.0,557000000.0,1755000000.0,1804000000.0,-49000000.0,658000000.0,1097000000.0,9753000000.0,13110000000.0,,,93000000.0,154000000.0,-459000000.0,,443000000.0,9753000000.0,3357000000.0,1461000000.0,344000000.0,126000000.0,3231000000.0,-963000000.0,2268000000.0,13110000000.0,667000000.0,667000000.0,667000000.0
AES Corp,AES,2NUNNB7D43COUIRE5295,874761,2009.0,Q3,2009-07-01,2009-09-30,2009-11-05 17:48:31+00:00,0.28,0.28,,0.28,6000000.0,205000000.0,440000000.0,440000000.0,0.0,185000000.0,255000000.0,2830000000.0,3838000000.0,,,18000000.0,14000000.0,-35000000.0,,97000000.0,2830000000.0,1008000000.0,421000000.0,94000000.0,68000000.0,940000000.0,-313000000.0,627000000.0,3838000000.0,660700000.0,660700000.0,660700000.0
AES Corp,AES,2NUNNB7D43COUIRE5295,874761,2009.0,Q3YTD,2009-01-01,2009-09-30,,1.06,1.06,,1.06,7000000.0,484000000.0,1472000000.0,1453000000.0,19000000.0,706000000.0,766000000.0,7891000000.0,10602000000.0,,,75000000.0,107000000.0,-227000000.0,,269000000.0,7891000000.0,2711000000.0,1184000000.0,277000000.0,49000000.0,2662000000.0,-800000000.0,1862000000.0,10602000000.0,660700000.0,660700000.0,660700000.0
AES Corp,AES,2NUNNB7D43COUIRE5295,874761,2009.0,Q2,2009-04-01,2009-06-30,2009-08-07 00:00:00+00:00,0.45,0.45,,0.45,1000000.0,105000000.0,531000000.0,531000000.0,0.0,303000000.0,228000000.0,2648000000.0,3495000000.0,,,50000000.0,129000000.0,8000000.0,,88000000.0,2648000000.0,847000000.0,383000000.0,90000000.0,97000000.0,750000000.0,-164000000.0,586000000.0,3495000000.0,673300000.0,673300000.0,673300000.0
AES Corp,AES,2NUNNB7D43COUIRE5295,874761,2009.0,Q2YTD,2009-01-01,2009-06-30,,0.78,0.78,,0.78,1000000.0,279000000.0,1032000000.0,1013000000.0,19000000.0,521000000.0,511000000.0,5061000000.0,6764000000.0,,,57000000.0,93000000.0,-192000000.0,,172000000.0,5061000000.0,1703000000.0,763000000.0,183000000.0,-19000000.0,1722000000.0,-487000000.0,1235000000.0,6764000000.0,673300000.0,673300000.0,673300000.0
AES Corp,AES,2NUNNB7D43COUIRE5295,874761,2009.0,Q1,2009-01-01,2009-03-31,2010-05-06 17:33:57+00:00,0.33,0.33,,0.33,,174000000.0,501000000.0,482000000.0,19000000.0,218000000.0,283000000.0,2413000000.0,3269000000.0,,,7000000.0,-36000000.0,-200000000.0,,84000000.0,2413000000.0,856000000.0,380000000.0,93000000.0,-116000000.0,972000000.0,-323000000.0,649000000.0,3269000000.0,660600000.0,660600000.0,660600000.0
AES Corp,AES,2NUNNB7D43COUIRE5295,874761,2010.0,Q4,2010-10-01,2010-12-31,,-0.58,-0.58,,-0.58,28000000.0,25000000.0,-169000000.0,358000000.0,-527000000.0,-436000000.0,550000000.0,14598000000.0,3257000000.0,,-283000000.0,10000000.0,12178000000.0,-51000000.0,,307000000.0,14598000000.0,-11341000000.0,280000000.0,100000000.0,284000000.0,-11625000000.0,11998000000.0,373000000.0,3257000000.0,900000000.0,900000000.0,900000000.0
AES Corp,AES,2NUNNB7D43COUIRE5295,874761,2010.0,FY,2010-01-01,2010-12-31,2013-02-26 19:09:37+00:00,0.01,0.01,0.0,0.01,325000000.0,593000000.0,1059000000.0,1481000000.0,-422000000.0,9000000.0,1050000000.0,11623000000.0,15443000000.0,,,184000000.0,-40000000.0,-100000000.0,,623000000.0,11623000000.0,3820000000.0,1449000000.0,407000000.0,848000000.0,2972000000.0,-1082000000.0,1890000000.0,15443000000.0,900000000.0,900000000.0,900000000.0
AES Corp,AES,2NUNNB7D43COUIRE5295,874761,2010.0,Q3YTD,2010-01-01,2010-09-30,,0.59,0.59,,0.59,297000000.0,568000000.0,1228000000.0,1123000000.0,105000000.0,445000000.0,500000000.0,-2975000000.0,12186000000.0,,283000000.0,174000000.0,-12218000000.0,-49000000.0,,316000000.0,-2975000000.0,15161000000.0,1169000000.0,307000000.0,564000000.0,14597000000.0,-13080000000.0,1517000000.0,12186000000.0,814300000.0,814300000.0,814300000.0
