company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,accountspayable,accountsreceivable,accruedexpenses,aoci,cashandequivalents,commonequity,currentdeferredtaxassets,currentdeferredtaxliabilities,currentemployeebenefitliabilities,goodwill,intangibleassets,longtermdebt,longterminvestments,netinventory,netppe,noncurrentdeferredtaxliabilities,othercurrentassets,othercurrentliabilities,othercurrentnonoperatingassets,othercurrentnonoperatingliabilities,othernoncurrentassets,othernoncurrentliabilities,othernoncurrentnonoperatingassets,prepaidexpenses,retainedearnings,shorttermdebt,shortterminvestments,totalassets,totalcommonequity,totalcurrentassets,totalcurrentliabilities,totalequity,totalequityandnoncontrollinginterests,totalliabilities,totalliabilitiesandequity,totalnoncurrentassets,totalnoncurrentliabilities,totalpreferredequity,treasurystock
Cintas Corp,CTAS,,723254,2013.0,Q3,,2013-02-28,2013-04-09 16:33:03+00:00,109064000.0,495124000.0,238462000.0,38448000.0,217470000.0,281956000.0,15331000.0,62019000.0,90533000.0,1519987000.0,93573000.0,1308656000.0,,246957000.0,976844000.0,209455000.0,481576000.0,,,,121443000.0,72190000.0,,24778000.0,3631793000.0,674000.0,28216000.0,4221299000.0,2130246000.0,1509452000.0,500752000.0,2130246000.0,2130246000.0,2091053000.0,4221299000.0,1735003000.0,1590301000.0,0.0,-1821951000.0
Cintas Corp,CTAS,,723254,2013.0,Q2,,2012-11-30,2013-01-09 15:19:52+00:00,118534000.0,479106000.0,325077000.0,46168000.0,242487000.0,271438000.0,20976000.0,56427000.0,54480000.0,1522411000.0,90480000.0,1308829000.0,,236195000.0,967260000.0,206782000.0,482001000.0,,,,118069000.0,66448000.0,,25035000.0,3557088000.0,661000.0,33862000.0,4217882000.0,2080644000.0,1519662000.0,555179000.0,2080644000.0,2080644000.0,2137238000.0,4217882000.0,1730960000.0,1582059000.0,0.0,-1794050000.0
Cintas Corp,CTAS,,723254,2013.0,Q1,,2012-08-31,2012-10-10 14:19:30+00:00,110906000.0,459302000.0,213440000.0,44015000.0,319217000.0,264422000.0,0.0,18598000.0,40531000.0,1489104000.0,72297000.0,1309012000.0,,241699000.0,953761000.0,206856000.0,462541000.0,,,,113196000.0,97841000.0,,30170000.0,3558806000.0,636000.0,10948000.0,4152235000.0,2154415000.0,1523877000.0,384111000.0,2154415000.0,2154415000.0,1997820000.0,4152235000.0,1674597000.0,1613709000.0,0.0,-1712828000.0
Cintas Corp,CTAS,,723254,2014.0,FY,,2014-05-31,2015-07-30 16:42:08+00:00,150070000.0,508427000.0,299727000.0,28428000.0,513288000.0,386692000.0,0.0,94805000.0,85026000.0,1267411000.0,55675000.0,1300477000.0,458357000.0,251239000.0,855702000.0,246044000.0,506537000.0,,0.0,0.0,19626000.0,92942000.0,,26190000.0,3998893000.0,503000.0,0.0,4462452000.0,2192858000.0,1805681000.0,630131000.0,2192858000.0,2192858000.0,2269594000.0,4462452000.0,1801069000.0,1639463000.0,0.0,-2221155000.0
Cintas Corp,CTAS,,723254,2014.0,Q3,,2014-02-28,2014-04-09 16:33:37+00:00,117336000.0,529668000.0,259310000.0,35552000.0,348859000.0,351824000.0,0.0,95414000.0,80109000.0,1532568000.0,83972000.0,1300523000.0,,256132000.0,981197000.0,209915000.0,498649000.0,,,,137795000.0,93168000.0,,26761000.0,3871675000.0,633000.0,4840000.0,4400441000.0,2244033000.0,1664909000.0,552802000.0,2244033000.0,2244033000.0,2156408000.0,4400441000.0,1754335000.0,1603606000.0,0.0,-2015018000.0
Cintas Corp,CTAS,,723254,2014.0,Q2,,2013-11-30,2014-01-09 16:01:02+00:00,103242000.0,520523000.0,360627000.0,40286000.0,309334000.0,335375000.0,0.0,91329000.0,58649000.0,1532961000.0,88394000.0,1300615000.0,,249486000.0,988897000.0,210187000.0,508669000.0,,,,136364000.0,92063000.0,,26614000.0,3787067000.0,714000.0,4156000.0,4365398000.0,2147972000.0,1618782000.0,614561000.0,2147972000.0,2147972000.0,2217426000.0,4365398000.0,1757719000.0,1602865000.0,0.0,-2014756000.0
Cintas Corp,CTAS,,723254,2014.0,Q1,,2013-08-31,2013-10-10 14:47:34+00:00,124952000.0,511642000.0,235237000.0,37951000.0,278670000.0,320068000.0,0.0,104059000.0,43247000.0,1531006000.0,93119000.0,1300799000.0,,245470000.0,991331000.0,214221000.0,500384000.0,,,,123432000.0,84451000.0,,31934000.0,3795525000.0,8200000.0,4189000.0,4311177000.0,2196011000.0,1572289000.0,515695000.0,2196011000.0,2196011000.0,2115166000.0,4311177000.0,1747557000.0,1599471000.0,0.0,-1957533000.0
Cintas Corp,CTAS,,723254,2015.0,FY,,2015-05-31,2016-07-29 13:32:52+00:00,109607000.0,496130000.0,309935000.0,-8471000.0,417073000.0,486431000.0,936000.0,,88423000.0,1195612000.0,42434000.0,1300000000.0,329692000.0,226211000.0,871421000.0,339327000.0,534005000.0,,21341000.0,704000.0,17494000.0,112009000.0,,24030000.0,4227620000.0,0.0,16081000.0,4192460000.0,1932455000.0,1735807000.0,508669000.0,1932455000.0,1932455000.0,2260005000.0,4192460000.0,1585232000.0,1751336000.0,0.0,-2773125000.0
Cintas Corp,CTAS,,723254,2015.0,Q3,,2015-02-28,2015-04-02 16:28:01+00:00,111952000.0,497978000.0,281872000.0,-4263000.0,358320000.0,465378000.0,6633000.0,106788000.0,78007000.0,1194389000.0,44824000.0,1300000000.0,445538000.0,234641000.0,853391000.0,232232000.0,524065000.0,,21132000.0,612000.0,18079000.0,107217000.0,,22482000.0,4122354000.0,0.0,44874000.0,4266346000.0,2047666000.0,1710125000.0,579231000.0,2047666000.0,2047666000.0,2218680000.0,4266346000.0,1702830000.0,1639449000.0,0.0,-2535803000.0
Cintas Corp,CTAS,,723254,2015.0,Q2,,2014-11-30,2015-01-09 17:09:03+00:00,171629000.0,510153000.0,502861000.0,17510000.0,826724000.0,443088000.0,,115772000.0,60448000.0,1189360000.0,41590000.0,1300000000.0,456864000.0,235860000.0,845127000.0,233597000.0,528332000.0,,21320000.0,1054000.0,18650000.0,108876000.0,,23591000.0,4027464000.0,0.0,,4697571000.0,2203334000.0,2145980000.0,851764000.0,2203334000.0,2203334000.0,2494237000.0,4697571000.0,1706464000.0,1642473000.0,0.0,-2284728000.0
Cintas Corp,CTAS,,723254,2015.0,Q1,,2014-08-31,2014-10-10 12:26:51+00:00,141795000.0,489211000.0,292548000.0,26818000.0,581453000.0,418749000.0,,142437000.0,44060000.0,1189968000.0,44185000.0,1300000000.0,451897000.0,249817000.0,838493000.0,242459000.0,513615000.0,,151263000.0,15171000.0,18778000.0,105826000.0,,27590000.0,4109001000.0,0.0,,4556270000.0,2271974000.0,2012949000.0,636011000.0,2271974000.0,2271974000.0,2284296000.0,4556270000.0,1704828000.0,1648285000.0,0.0,-2282594000.0
Cintas Corp,CTAS,,723254,2016.0,FY,,2016-05-31,2017-07-31 16:54:23+00:00,110940000.0,546488000.0,343266000.0,-24874000.0,139357000.0,614942000.0,1712000.0,,101391000.0,1276076000.0,78194000.0,1044422000.0,125000000.0,249362000.0,993692000.0,259475000.0,538286000.0,,19021000.0,9958000.0,14283000.0,136704000.0,21039000.0,25948000.0,4805867000.0,250000000.0,70405000.0,4098815000.0,1842659000.0,1590579000.0,815555000.0,1842659000.0,1842659000.0,2256156000.0,4098815000.0,1514592000.0,1440601000.0,0.0,-3553276000.0
Cintas Corp,CTAS,,723254,2016.0,Q3,,2016-02-29,2016-04-08 16:35:06+00:00,151833000.0,550748000.0,319438000.0,-33674000.0,315116000.0,584369000.0,0.0,52541000.0,84992000.0,1284434000.0,86380000.0,1050000000.0,118600000.0,255203000.0,964680000.0,240714000.0,539401000.0,,0.0,0.0,18285000.0,131586000.0,,26653000.0,4674975000.0,250000000.0,71703000.0,4231210000.0,1950106000.0,1758824000.0,858804000.0,1950106000.0,1950106000.0,2281104000.0,4231210000.0,1507699000.0,1422300000.0,0.0,-3275564000.0
Cintas Corp,CTAS,,723254,2016.0,Q2,,2015-11-30,2016-01-08 16:37:38+00:00,134843000.0,549190000.0,443713000.0,-17680000.0,606785000.0,560381000.0,0.0,236539000.0,65886000.0,1273594000.0,70183000.0,1050000000.0,126547000.0,251477000.0,916544000.0,227465000.0,542531000.0,,0.0,0.0,20644000.0,117818000.0,,27471000.0,4557245000.0,250000000.0,65826000.0,4450792000.0,1924528000.0,2043280000.0,1130981000.0,1924528000.0,1924528000.0,2526264000.0,4450792000.0,1490968000.0,1395283000.0,0.0,-3175418000.0
Cintas Corp,CTAS,,723254,2016.0,Q1,,2015-08-31,2015-10-09 12:18:28+00:00,131956000.0,531127000.0,294845000.0,-20004000.0,146860000.0,535589000.0,0.0,151050000.0,53018000.0,1272503000.0,75306000.0,1050000000.0,123494000.0,240046000.0,896786000.0,148793000.0,537120000.0,,194275000.0,78457000.0,20908000.0,116161000.0,,31170000.0,4327807000.0,250000000.0,53354000.0,4122949000.0,1848669000.0,1733952000.0,959326000.0,1848669000.0,1848669000.0,2274280000.0,4122949000.0,1492211000.0,1314954000.0,0.0,-2994723000.0
Cintas Corp,CTAS,,723254,2017.0,FY,,2017-05-31,2018-07-27 12:27:03+00:00,177051000.0,736008000.0,429809000.0,-3029000.0,169266000.0,708992000.0,44320000.0,,149635000.0,2782335000.0,586988000.0,2770624000.0,164788000.0,278218000.0,1323501000.0,469328000.0,635702000.0,,38613000.0,11457000.0,31967000.0,170460000.0,,30132000.0,5170830000.0,362900000.0,22219000.0,6844057000.0,2302793000.0,1954478000.0,1130852000.0,2302793000.0,2302793000.0,4541264000.0,6844057000.0,3566078000.0,3410412000.0,0.0,-3574000000.0
Cintas Corp,CTAS,,723254,2017.0,Q3,,2017-02-28,2017-04-07 12:25:26+00:00,127940000.0,598863000.0,321324000.0,-11941000.0,147244000.0,676945000.0,20560000.0,,95353000.0,1303038000.0,83720000.0,745189000.0,148200000.0,272181000.0,1090209000.0,267065000.0,539730000.0,,,,16088000.0,136684000.0,,51363000.0,5086584000.0,399351000.0,0.0,4271164000.0,2178258000.0,1629941000.0,943968000.0,2178258000.0,2178258000.0,2092906000.0,4271164000.0,1551046000.0,1148938000.0,0.0,-3573330000.0
Cintas Corp,CTAS,,723254,2017.0,Q2,,2016-11-30,2017-01-06 16:48:53+00:00,127815000.0,607452000.0,469085000.0,-17286000.0,143573000.0,647060000.0,1228000.0,,85857000.0,1301391000.0,85517000.0,1044834000.0,140500000.0,263301000.0,1067214000.0,265091000.0,543644000.0,,,,19265000.0,130192000.0,,41464000.0,4968437000.0,66000000.0,0.0,4214579000.0,2025705000.0,1600662000.0,748757000.0,2025705000.0,2025705000.0,2188874000.0,4214579000.0,1546673000.0,1440117000.0,0.0,-3572506000.0
Cintas Corp,CTAS,,723254,2017.0,Q1,,2016-08-31,2016-10-11 11:27:02+00:00,129650000.0,586372000.0,313888000.0,-36412000.0,99209000.0,625313000.0,0.0,38829000.0,64692000.0,1298375000.0,84792000.0,1044628000.0,140900000.0,262156000.0,1033160000.0,255380000.0,542124000.0,,,,15194000.0,168876000.0,,40329000.0,4970647000.0,163800000.0,64558000.0,4167145000.0,1987402000.0,1594748000.0,710859000.0,1987402000.0,1987402000.0,2179743000.0,4167145000.0,1539261000.0,1468884000.0,0.0,-3572146000.0
Cintas Corp,CTAS,,723254,2018.0,FY,,2018-05-31,2019-07-26 12:05:44+00:00,215074000.0,804583000.0,420129000.0,16343000.0,138724000.0,863675000.0,19634000.0,,140654000.0,2846888000.0,545768000.0,2535309000.0,175581000.0,280347000.0,1382730000.0,352581000.0,702261000.0,,,,29315000.0,277941000.0,,32383000.0,5837827000.0,0.0,,6958214000.0,3016526000.0,1977932000.0,775857000.0,3016526000.0,3016526000.0,3941688000.0,6958214000.0,3597552000.0,3165831000.0,0.0,-3701319000.0
Cintas Corp,CTAS,,723254,2018.0,Q3,,2018-02-28,2018-04-06 15:10:15+00:00,172181000.0,779220000.0,412826000.0,22517000.0,152563000.0,830874000.0,21651000.0,,145066000.0,2819867000.0,557477000.0,2534760000.0,178527000.0,274819000.0,1367580000.0,376665000.0,682438000.0,,0.0,0.0,25566000.0,205598000.0,,35192000.0,5651656000.0,187500000.0,33693000.0,6928593000.0,2893997000.0,1979576000.0,917573000.0,2893997000.0,2893997000.0,4034596000.0,6928593000.0,3581437000.0,3117023000.0,0.0,-3611050000.0
Cintas Corp,CTAS,,723254,2018.0,Q2,,2017-11-30,2018-01-05 17:10:25+00:00,162981000.0,763555000.0,577960000.0,20437000.0,236002000.0,792754000.0,35700000.0,,113430000.0,2811796000.0,565574000.0,2534222000.0,175700000.0,272830000.0,1353159000.0,539043000.0,674572000.0,,0.0,0.0,29160000.0,198132000.0,,38058000.0,5349539000.0,300000000.0,22732000.0,6978801000.0,2553033000.0,2043449000.0,1154371000.0,2553033000.0,2553033000.0,4425768000.0,6978801000.0,3582230000.0,3271397000.0,0.0,-3609697000.0
Cintas Corp,CTAS,,723254,2018.0,Q1,,2017-08-31,2017-10-06 16:05:51+00:00,189571000.0,731577000.0,402970000.0,32003000.0,191414000.0,754878000.0,0.0,25552000.0,119252000.0,2810504000.0,581631000.0,2533672000.0,163600000.0,283197000.0,1340660000.0,521774000.0,654249000.0,,0.0,0.0,30627000.0,185484000.0,,42490000.0,5388040000.0,307450000.0,21626000.0,6851606000.0,2565881000.0,1924553000.0,1044795000.0,2565881000.0,2565881000.0,4285725000.0,6851606000.0,3586362000.0,3240930000.0,0.0,-3609040000.0
Cintas Corp,CTAS,,723254,2019.0,FY,,2019-05-31,2020-03-31 14:35:07+00:00,226020000.0,910120000.0,433940000.0,-39152000.0,96645000.0,1068256000.0,7475000.0,,155509000.0,2842441000.0,494595000.0,2537507000.0,192346000.0,334589000.0,1430685000.0,438179000.0,784133000.0,,,,240315000.0,330522000.0,,103318000.0,6691236000.0,312264000.0,,7436662000.0,3002721000.0,2236280000.0,1127733000.0,3002721000.0,3002721000.0,4433941000.0,7436662000.0,3769697000.0,3306208000.0,0.0,-4717619000.0
Cintas Corp,CTAS,,723254,2019.0,Q3,,2019-02-28,2019-04-05 15:46:15+00:00,214567000.0,878037000.0,425470000.0,412000.0,80859000.0,1023502000.0,42552000.0,,136814000.0,2847783000.0,508402000.0,2536958000.0,191818000.0,339805000.0,1424063000.0,439011000.0,773534000.0,,,,237851000.0,283861000.0,,108969000.0,6465121000.0,217500000.0,,7433673000.0,3179492000.0,2223756000.0,994351000.0,3179492000.0,3179492000.0,4254181000.0,7433673000.0,3785854000.0,3259830000.0,0.0,-4309543000.0
Cintas Corp,CTAS,,723254,2019.0,Q2,,2018-11-30,2019-01-08 15:40:36+00:00,211900000.0,904062000.0,611641000.0,3865000.0,88479000.0,971071000.0,36595000.0,,117645000.0,2845244000.0,521505000.0,2536408000.0,183500000.0,321874000.0,1410530000.0,435461000.0,758246000.0,,,,228386000.0,291284000.0,,106614000.0,6261756000.0,173500000.0,,7405083000.0,3027244000.0,2215870000.0,1114686000.0,3027244000.0,3027244000.0,4377839000.0,7405083000.0,3778635000.0,3263153000.0,0.0,-4209448000.0
Cintas Corp,CTAS,,723254,2019.0,Q1,,2018-08-31,2018-10-05 17:11:33+00:00,214011000.0,838192000.0,380775000.0,9861000.0,118356000.0,937359000.0,6878000.0,,84308000.0,2850082000.0,535865000.0,2535859000.0,180262000.0,303770000.0,1394634000.0,424344000.0,724708000.0,,,,221983000.0,301939000.0,,112474000.0,6239535000.0,,,7287204000.0,3345968000.0,2104378000.0,679094000.0,3345968000.0,3345968000.0,3941236000.0,7287204000.0,3788192000.0,3262142000.0,0.0,-3840787000.0
Cintas Corp,CTAS,,723254,2020.0,Q3,,2020-02-29,2020-03-31 14:35:07+00:00,243248000.0,942853000.0,430643000.0,-94814000.0,234441000.0,1246231000.0,23485000.0,,148912000.0,2873996000.0,464852000.0,2539156000.0,212798000.0,352924000.0,1434866000.0,423677000.0,818486000.0,44043000.0,,,417762000.0,548192000.0,,125517000.0,7151838000.0,199800000.0,,7901980000.0,3324309000.0,2497706000.0,1066646000.0,3324309000.0,3324309000.0,4577671000.0,7901980000.0,3969408000.0,3511025000.0,0.0,-4978946000.0
Cintas Corp,CTAS,,723254,2020.0,Q2,,2019-11-30,2020-01-09 14:55:16+00:00,254611000.0,949122000.0,674240000.0,-36835000.0,226535000.0,1200855000.0,24878000.0,,124349000.0,2852801000.0,469933000.0,2538606000.0,218873000.0,348304000.0,1425584000.0,443857000.0,817859000.0,44263000.0,,,429859000.0,502653000.0,,123589000.0,6917310000.0,199788000.0,,7887337000.0,3104970000.0,2490287000.0,1297251000.0,3104970000.0,3104970000.0,4782367000.0,7887337000.0,3971466000.0,3485116000.0,0.0,-4976360000.0
Cintas Corp,CTAS,,723254,2020.0,Q1,,2019-08-31,2019-10-08 14:32:19+00:00,237242000.0,917535000.0,395416000.0,-60651000.0,102131000.0,1146566000.0,0.0,9238000.0,99200000.0,2849613000.0,482977000.0,2538057000.0,208987000.0,336290000.0,1422351000.0,436755000.0,796187000.0,43010000.0,,,408154000.0,513500000.0,,137675000.0,6939240000.0,338776000.0,,7661900000.0,3050706000.0,2289818000.0,1122882000.0,3050706000.0,3050706000.0,4611194000.0,7661900000.0,3949731000.0,3488312000.0,0.0,-4974449000.0
