company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,amortizationexpense,depreciationexpense,divestitures,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,paymentofdividends,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofinvestments,saleofplantpropertyandequipment
Cintas Corp,CTAS,,723254,2009.0,FY,2008-06-01,2009-05-31,2011-07-29 12:40:22+00:00,-30909000.0,42534000.0,157572000.0,,-2432000.0,36218000.0,,8355000.0,-254348000.0,-203221000.0,523522000.0,-254348000.0,-203221000.0,523522000.0,63521000.0,226357000.0,226357000.0,60841000.0,,-251000.0,-72207000.0,-128402000.0,-160092000.0,-164649000.0,-25847000.0,116433000.0,
Cintas Corp,CTAS,,723254,2010.0,FY,2009-06-01,2010-05-31,2011-07-29 12:40:22+00:00,-50444000.0,41082000.0,152059000.0,,-27000.0,84021000.0,,,-76509000.0,-207582000.0,565654000.0,-76509000.0,-207582000.0,565654000.0,281536000.0,215620000.0,215620000.0,72872000.0,,497000.0,-73960000.0,-81269000.0,-111078000.0,-1580000.0,-969000.0,34712000.0,
Cintas Corp,CTAS,,723254,2010.0,Q4,2010-03-01,2010-05-31,,-9069000.0,10476000.0,38225000.0,,-1721000.0,-29263000.0,,,-74691000.0,-55275000.0,136465000.0,-74691000.0,-55275000.0,136465000.0,4778000.0,55478000.0,55478000.0,61549000.0,,-3307000.0,-73960000.0,-11450000.0,-32150000.0,-722000.0,-9000.0,701000.0,
Cintas Corp,CTAS,,723254,2010.0,Q3,2009-12-01,2010-02-28,,-34774000.0,10038000.0,37935000.0,,755000.0,34307000.0,,,179000.0,-71459000.0,135014000.0,179000.0,-71459000.0,135014000.0,64489000.0,48982000.0,48982000.0,3752000.0,,2751000.0,,-16759000.0,-30836000.0,180000.0,-1000.0,8159000.0,
Cintas Corp,CTAS,,723254,2010.0,Q3YTD,2009-06-01,2010-02-28,2011-04-08 11:23:22+00:00,-41375000.0,30606000.0,113834000.0,,1694000.0,113284000.0,,,-1818000.0,-152307000.0,429189000.0,-1818000.0,-152307000.0,429189000.0,276758000.0,160142000.0,160142000.0,11323000.0,,3804000.0,,-69819000.0,-78928000.0,-858000.0,-960000.0,34011000.0,
Cintas Corp,CTAS,,723254,2010.0,Q2,2009-09-01,2009-11-30,,-3968000.0,10212000.0,37350000.0,,909000.0,40602000.0,,-516000.0,-1375000.0,-34112000.0,149281000.0,-1375000.0,-34112000.0,149281000.0,114703000.0,57176000.0,57176000.0,3941000.0,,1078000.0,,-33801000.0,-23273000.0,-859000.0,,25852000.0,
Cintas Corp,CTAS,,723254,2010.0,Q2YTD,2009-06-01,2009-11-30,2011-01-07 13:48:24+00:00,-6601000.0,20568000.0,75899000.0,,939000.0,78977000.0,,,-1997000.0,-80848000.0,294175000.0,-1997000.0,-80848000.0,294175000.0,212269000.0,111160000.0,111160000.0,7571000.0,,1053000.0,,-53060000.0,-48092000.0,-1038000.0,-959000.0,25852000.0,
Cintas Corp,CTAS,,723254,2010.0,Q1,2009-06-01,2009-08-31,2010-10-08 13:52:56+00:00,-2633000.0,10356000.0,38549000.0,,30000.0,38375000.0,,516000.0,-622000.0,-46736000.0,144894000.0,-622000.0,-46736000.0,144894000.0,97566000.0,53984000.0,53984000.0,3630000.0,,-25000.0,,-19259000.0,-24819000.0,-179000.0,-959000.0,,
Cintas Corp,CTAS,,723254,2011.0,Q4,2011-03-01,2011-05-31,,-13035000.0,10415000.0,38760000.0,,-1950000.0,11466000.0,,1001351000.0,232032000.0,-109638000.0,132931000.0,232032000.0,-109638000.0,132931000.0,253375000.0,70776000.0,70776000.0,1514000.0,-232969000.0,-2353000.0,-71812000.0,-55133000.0,-40294000.0,-224062000.0,-240476000.0,1177000.0,
Cintas Corp,CTAS,,723254,2011.0,FY,2010-06-01,2011-05-31,2013-07-30 16:00:17+00:00,-171552000.0,42581000.0,150886000.0,,4570000.0,-114773000.0,0.0,1002281000.0,-20038000.0,-298593000.0,340886000.0,-20038000.0,-298593000.0,340886000.0,26825000.0,246989000.0,246989000.0,15203000.0,,-5198000.0,-71812000.0,-78307000.0,-182592000.0,-506817000.0,-443690000.0,139056000.0,
